
[00:00:00.000 --> 00:00:06.000]  我們一起讀這幾節經文
[00:02:20.000 --> 00:02:24.000]  大的先知書,有12卷的先知書
[00:02:24.000 --> 00:02:26.000]  傳統的聖經給我們看見
[00:02:26.000 --> 00:02:28.000]  是叫做小的先知書
[00:02:28.000 --> 00:02:31.000]  那5卷大的先知書,相信大家都聽過了
[00:02:31.000 --> 00:02:33.000]  大就不是因為它很厲害
[00:02:33.000 --> 00:02:36.000]  大就不是因為它很厲害
[00:02:36.000 --> 00:02:38.000]  大就不是因為它真的很大
[00:02:38.000 --> 00:02:40.000]  所以它是大的先知書
[00:02:40.000 --> 00:02:43.000]  小的先知書就不是因為它差一點
[00:02:43.000 --> 00:02:45.000]  就不是因為它沒那麼厲害
[00:02:45.000 --> 00:02:47.000]  也不是因為它很小
[00:02:47.000 --> 00:02:49.000]  所以叫做小的先知書
[00:02:49.000 --> 00:02:53.000]  如果你打開希伯來文的原文聖經
[00:02:53.000 --> 00:02:57.000]  12卷小的先知書,其實它是拼在一起的
[00:02:57.000 --> 00:03:00.000]  只有一個名字,把它翻譯成中文
[00:03:00.000 --> 00:03:02.000]  一個字叫做十二
[00:03:02.000 --> 00:03:04.000]  大家就明白
[00:03:04.000 --> 00:03:08.000]  就是說是將12個相對來說短一點的
[00:03:08.000 --> 00:03:11.000]  關於先知的故事拼在一起
[00:03:11.000 --> 00:03:14.000]  所以就成為12小的先知書
[00:03:14.000 --> 00:03:19.000]  而哈巴金書就是12小先知書裡面其中的一卷
[00:03:19.000 --> 00:03:21.000]  這是第一
[00:03:21.000 --> 00:03:23.000]  第二,哈巴金書很特別的
[00:03:23.000 --> 00:03:27.000]  當你打開17卷的先知書去看的時候
[00:03:27.000 --> 00:03:29.000]  有16個的先知
[00:03:29.000 --> 00:03:32.000]  哪怕它是大的先知或者小的先知書
[00:03:32.000 --> 00:03:37.000]  所謂的16個先知都是領受上帝的信息
[00:03:37.000 --> 00:03:39.000]  然後在他那個時代
[00:03:39.000 --> 00:03:43.000]  向他的百姓,向他的國家,向他的君王
[00:03:43.000 --> 00:03:48.000]  傳講上帝要他所傳講的信息
[00:03:48.000 --> 00:03:51.000]  當然還有其他的先知
[00:03:51.000 --> 00:03:56.000]  例如記載在獵王記那些
[00:03:56.000 --> 00:03:59.000]  以利亞,以利沙等等都是一樣
[00:03:59.000 --> 00:04:04.000]  但是唯獨是12小先知書裡面的哈巴金
[00:04:04.000 --> 00:04:06.000]  這個先知很特別
[00:04:06.000 --> 00:04:08.000]  他不是領受上帝的信息
[00:04:08.000 --> 00:04:10.000]  然後去和百姓宣講
[00:04:10.000 --> 00:04:15.000]  是反過來從百姓裡面他所看見的一本圖畫
[00:04:15.000 --> 00:04:20.000]  回去和上帝去negotiate
[00:04:20.000 --> 00:04:22.000]  用這個字,call and call
[00:04:22.000 --> 00:04:24.000]  很奇怪,所以今天我們會看一件事
[00:04:24.000 --> 00:04:27.000]  還有一件事,哈巴金書很特別的
[00:04:27.000 --> 00:04:30.000]  就是你發現哈巴金書所說的
[00:04:30.000 --> 00:04:32.000]  就是當他在他的時代裡面
[00:04:32.000 --> 00:04:34.000]  看到一些不義的事情
[00:04:34.000 --> 00:04:36.000]  看到一些奸惡的事情
[00:04:36.000 --> 00:04:38.000]  一些罪恨的時間
[00:04:38.000 --> 00:04:40.000]  和上帝說為什麼會這樣
[00:04:40.000 --> 00:04:42.000]  沒有什麼是這樣的
[00:04:42.000 --> 00:04:45.000]  整本聖經只有兩個人物是這樣
[00:04:45.000 --> 00:04:47.000]  還有一個就是約伯
[00:04:47.000 --> 00:04:50.000]  約伯也是,他經歷了生命的苦難
[00:04:50.000 --> 00:04:52.000]  經歷了不義的時間
[00:04:52.000 --> 00:04:54.000]  他回去問上帝
[00:04:54.000 --> 00:05:00.000]  為什麼不義的事情會發生在一個異人身上
[00:05:00.000 --> 00:05:03.000]  當然不同的地方就是約伯是很personal的
[00:05:03.000 --> 00:05:05.000]  他是經歷,他是個人的
[00:05:05.000 --> 00:05:08.000]  哈巴金是一個民族去發聲的
[00:05:08.000 --> 00:05:10.000]  和上帝去說
[00:05:10.000 --> 00:05:12.000]  另一件事回頭看
[00:05:12.000 --> 00:05:15.000]  你現在看到的圖,歷史的圖很特別
[00:05:15.000 --> 00:05:18.000]  剛才我們讀那幾節經文的時間
[00:05:18.000 --> 00:05:20.000]  其中說到
[00:05:20.000 --> 00:05:26.000]  哈巴金見到猶大國裡面的子民
[00:05:26.000 --> 00:05:28.000]  行了一些奸惡的事情
[00:05:28.000 --> 00:05:32.000]  為什麼上帝沒有審判他們
[00:05:32.000 --> 00:05:35.000]  又同樣看到一些不義的事情
[00:05:35.000 --> 00:05:38.000]  發生在猶大的子民身上的時間
[00:05:38.000 --> 00:05:44.000]  為什麼上帝好像視而不理
[00:05:44.000 --> 00:05:49.000]  你打開哈巴金書看的時候
[00:05:49.000 --> 00:05:53.000]  我們知道哈巴金和耶利米是同時代的
[00:05:53.000 --> 00:05:54.000]  所以你看圖的時候
[00:05:54.000 --> 00:05:55.000]  你知道它發生在哪裡
[00:05:55.000 --> 00:05:59.000]  發生在主前621年到609年
[00:05:59.000 --> 00:06:00.000]  你就大概知道
[00:06:00.000 --> 00:06:04.000]  就是說以色列國已經滅亡了
[00:06:04.000 --> 00:06:08.000]  就是說經歷了所羅門在923年
[00:06:08.000 --> 00:06:10.000]  分開了南北角羅伯安
[00:06:10.000 --> 00:06:11.000]  耶羅伯安之後
[00:06:11.000 --> 00:06:14.000]  在923一直到721
[00:06:14.000 --> 00:06:16.000]  或者有些人說是722
[00:06:16.000 --> 00:06:18.000]  這個以色列國滅亡
[00:06:18.000 --> 00:06:21.000]  然後在921到
[00:06:21.000 --> 00:06:23.000]  923啊sorry
[00:06:23.000 --> 00:06:28.000]  去到猶大國586年滅亡的時間
[00:06:28.000 --> 00:06:31.000]  你看圖畫就是最後那幾個皇帝
[00:06:31.000 --> 00:06:32.000]  很奇怪
[00:06:32.000 --> 00:06:33.000]  你會問一個問題
[00:06:33.000 --> 00:06:38.000]  為什麼那個審判好像延遲了
[00:06:38.000 --> 00:06:39.000]  剛才哈巴金說
[00:06:39.000 --> 00:06:40.000]  一會兒我們會看的
[00:06:40.000 --> 00:06:43.000]  打開整個猶大歷史去看的時候
[00:06:43.000 --> 00:06:44.000]  猶大歷史去看的時候
[00:06:44.000 --> 00:06:49.000]  20個皇帝裡面有3個皇帝是好的皇帝
[00:06:49.000 --> 00:06:51.000]  約西亞你現在看到
[00:06:51.000 --> 00:06:55.000]  完全64年到609年是好的皇帝
[00:06:55.000 --> 00:06:59.000]  好的皇帝就去到後面那些
[00:06:59.000 --> 00:07:00.000]  全部都不好的了
[00:07:00.000 --> 00:07:02.000]  約哈斯做了3個月
[00:07:02.000 --> 00:07:04.000]  然後約阿根西底加等等
[00:07:04.000 --> 00:07:05.000]  你知道不好的
[00:07:05.000 --> 00:07:09.000]  所以為什麼好像上帝的審判
[00:07:09.000 --> 00:07:11.000]  看到一些不義的事情
[00:07:11.000 --> 00:07:13.000]  發生的時間好像延遲了
[00:07:13.000 --> 00:07:15.000]  這個就是哈巴金的申訴
[00:07:15.000 --> 00:07:17.000]  其實不是延遲的
[00:07:17.000 --> 00:07:19.000]  當你回頭看歷史的時間
[00:07:19.000 --> 00:07:20.000]  你現在就明白了
[00:07:20.000 --> 00:07:21.000]  是makes sense
[00:07:21.000 --> 00:07:23.000]  約書是一個好的皇帝
[00:07:23.000 --> 00:07:26.000]  其實上帝在等這個好的皇帝
[00:07:26.000 --> 00:07:28.000]  駕崩了之後
[00:07:28.000 --> 00:07:31.000]  審判就從約哈斯開始
[00:07:31.000 --> 00:07:33.000]  一直到西底加
[00:07:33.000 --> 00:07:37.000]  直到巴比倫將猶大那些人
[00:07:37.000 --> 00:07:41.000]  擄了去猶大國滅亡
[00:07:41.000 --> 00:07:43.000]  哈巴金就是這樣
[00:07:43.000 --> 00:07:47.000]  橫跨了3個皇帝當中
[00:07:47.000 --> 00:07:50.000]  然後寫出來的
[00:07:50.000 --> 00:07:52.000]  有些歷史背景之後我們開始
[00:07:52.000 --> 00:07:54.000]  上路
[00:07:54.000 --> 00:07:55.000]  回頭看的時間
[00:07:55.000 --> 00:07:57.000]  一節二節剛才讀過
[00:07:57.000 --> 00:08:00.000]  很多的一些負面的字眼出現
[00:08:00.000 --> 00:08:07.000]  什麼狂暴、惡行、奸惡、毀滅、強暴、紛爭、相鬥
[00:08:07.000 --> 00:08:09.000]  然後哈巴金就問一個問題
[00:08:09.000 --> 00:08:11.000]  他說耶和華
[00:08:11.000 --> 00:08:14.000]  為什麼有這麼多不義的事情
[00:08:14.000 --> 00:08:19.000]  這麼多狂暴、惡行、相鬥、紛爭、毀滅、強暴的事情
[00:08:19.000 --> 00:08:20.000]  發生在猶大的時間
[00:08:20.000 --> 00:08:24.000]  你好像見而不理
[00:08:24.000 --> 00:08:25.000]  一章三節
[00:08:25.000 --> 00:08:28.000]  為什麼使我看見這樣的罪行
[00:08:28.000 --> 00:08:30.000]  在猶大國裡面的時間
[00:08:30.000 --> 00:08:35.000]  你為什麼見而不理
[00:08:35.000 --> 00:08:37.000]  他就問這個問題
[00:08:37.000 --> 00:08:40.000]  為什麼他會問這個問題呢
[00:08:40.000 --> 00:08:42.000]  因為他看見一樣很重要的事情
[00:08:42.000 --> 00:08:45.000]  就是你罷免到以色列人或者猶大人的時間
[00:08:45.000 --> 00:08:47.000]  他說他經歷上帝
[00:08:47.000 --> 00:08:49.000]  不是有律法的嗎
[00:08:49.000 --> 00:08:54.000]  為什麼一些義人就按照法律去做事的時間
[00:08:54.000 --> 00:08:58.000]  而一些不義的人不按照法律去做事的時間
[00:08:58.000 --> 00:09:00.000]  就欺壓這些義人
[00:09:00.000 --> 00:09:02.000]  所以我們回到看出埃及記的時間
[00:09:02.000 --> 00:09:03.000]  他是這麼說的
[00:09:03.000 --> 00:09:09.000]  他說使他們認識那些條例和律法
[00:09:09.000 --> 00:09:12.000]  又要擺一些規例和律法
[00:09:12.000 --> 00:09:14.000]  教導他們、知道他們
[00:09:14.000 --> 00:09:17.000]  要他們知道當走的路
[00:09:17.000 --> 00:09:19.000]  應做的事
[00:09:19.000 --> 00:09:21.000]  就是說那些人是知道應該要怎麼做的
[00:09:21.000 --> 00:09:25.000]  但是有些人就不按照這些規例
[00:09:25.000 --> 00:09:26.000]  不按照這些律法
[00:09:26.000 --> 00:09:29.000]  不按照這些法律去做事的時間
[00:09:29.000 --> 00:09:32.000]  以至一些不義是臨到猶大的當中
[00:09:32.000 --> 00:09:34.000]  所以哈巴國說為什麼會這樣
[00:09:34.000 --> 00:09:35.000]  既然有律法的時間
[00:09:35.000 --> 00:09:37.000]  為什麼會有一些人是按照
[00:09:37.000 --> 00:09:39.000]  不是按照律法去做
[00:09:39.000 --> 00:09:42.000]  以至一些不義是臨到一些按照律法的人
[00:09:42.000 --> 00:09:44.000]  他行公義的人臨到當中
[00:09:44.000 --> 00:09:45.000]  第一
[00:09:45.000 --> 00:09:47.000]  第二既然有規例
[00:09:47.000 --> 00:09:48.000]  既然有律法
[00:09:48.000 --> 00:09:49.000]  有法律
[00:09:49.000 --> 00:09:53.000]  為什麼上帝你看到一些不義的事情發生的時間
[00:09:53.000 --> 00:09:57.000]  你不是按照那個律法去懲罰他們呢
[00:09:57.000 --> 00:10:00.000]  你好像視而不理那樣
[00:10:00.000 --> 00:10:02.000]  這個就是哈巴國帶出的
[00:10:02.000 --> 00:10:05.000]  整個哈巴國書第一章
[00:10:05.000 --> 00:10:07.000]  他問了很多的問題
[00:10:07.000 --> 00:10:09.000]  為什麼會這樣的東西
[00:10:09.000 --> 00:10:11.000]  而你又讓我看見
[00:10:11.000 --> 00:10:12.000]  看見的時間
[00:10:12.000 --> 00:10:13.000]  不過看見那本圖畫
[00:10:13.000 --> 00:10:18.000]  上帝好像在歷史當中是視而不理呢
[00:10:18.000 --> 00:10:21.000]  我想和大家先分享一個簡單的故事
[00:10:21.000 --> 00:10:24.000]  這個故事其實我在大家當中分享過
[00:10:24.000 --> 00:10:26.000]  但當我準備這段經文的時候
[00:10:26.000 --> 00:10:29.000]  這個故事又重新在腦子出現
[00:10:29.000 --> 00:10:32.000]  我嘗試從另一個角度去看這個故事
[00:10:32.000 --> 00:10:35.000]  我2014年的時間有機會去做一個短訓
[00:10:35.000 --> 00:10:37.000]  去到大理那裡
[00:10:37.000 --> 00:10:40.000]  也在那裡教了一個星期的一些神學生
[00:10:40.000 --> 00:10:42.000]  一些聖經學校裡面的學生
[00:10:42.000 --> 00:10:44.000]  我就聽了很多的故事
[00:10:44.000 --> 00:10:46.000]  在那間聖經學院裡面
[00:10:46.000 --> 00:10:48.000]  其中一個故事是很打動我的
[00:10:48.000 --> 00:10:50.000]  我在很多地方都分享這個故事
[00:10:50.000 --> 00:10:51.000]  因為很真實
[00:10:51.000 --> 00:10:53.000]  真實到一個地步就是
[00:10:53.000 --> 00:10:55.000]  每一次想起這個時間
[00:10:55.000 --> 00:10:58.000]  都看見上帝那個奇妙的作為
[00:10:58.000 --> 00:11:00.000]  這個小朋友
[00:11:00.000 --> 00:11:01.000]  都不是小朋友了
[00:11:01.000 --> 00:11:02.000]  應該是十八九歲的時候
[00:11:02.000 --> 00:11:07.000]  他爸爸媽媽是回教會的
[00:11:07.000 --> 00:11:09.000]  是信上帝信得好的
[00:11:09.000 --> 00:11:11.000]  但這個小朋友
[00:11:11.000 --> 00:11:13.000]  這個年輕人
[00:11:13.000 --> 00:11:15.000]  不跟著他爸爸媽媽回教會
[00:11:15.000 --> 00:11:17.000]  但他也是一個好的年輕人
[00:11:17.000 --> 00:11:19.000]  都上進的
[00:11:19.000 --> 00:11:21.000]  他就在雲南的時間
[00:11:21.000 --> 00:11:25.000]  他就發覺在緬甸可以有些生意做
[00:11:25.000 --> 00:11:26.000]  就買了一輛
[00:11:26.000 --> 00:11:27.000]  問父母等等
[00:11:27.000 --> 00:11:31.000]  借了一些錢買了一輛二三手的貨車
[00:11:31.000 --> 00:11:33.000]  就在緬甸運一些木材
[00:11:33.000 --> 00:11:36.000]  回去雲南去賣
[00:11:36.000 --> 00:11:38.000]  雲南就作為一個集散地
[00:11:38.000 --> 00:11:41.000]  近近老老實實
[00:11:41.000 --> 00:11:43.000]  按照法律去做
[00:11:43.000 --> 00:11:44.000]  做得不錯
[00:11:44.000 --> 00:11:45.000]  買第二輛貨車
[00:11:45.000 --> 00:11:48.000]  買完之後生意越來越好
[00:11:48.000 --> 00:11:50.000]  就問銀行借錢
[00:11:50.000 --> 00:11:52.000]  一買就買五六輛貨車
[00:11:52.000 --> 00:11:53.000]  六七輛貨車
[00:11:53.000 --> 00:11:56.000]  就請了一些人一起去做這個生意
[00:11:56.000 --> 00:11:58.000]  緬甸運去雲南
[00:11:58.000 --> 00:12:00.000]  雲南作為一個集散地
[00:12:00.000 --> 00:12:03.000]  但是就在某一天
[00:12:03.000 --> 00:12:05.000]  如常地運作的時間
[00:12:05.000 --> 00:12:07.000]  在緬甸過關的時候
[00:12:07.000 --> 00:12:10.000]  突然之間有一群緬甸的軍人出來
[00:12:10.000 --> 00:12:12.000]  扣起他們的木材
[00:12:12.000 --> 00:12:14.000]  扣起他們的貨
[00:12:14.000 --> 00:12:17.000]  扣起他們的生財工具
[00:12:17.000 --> 00:12:18.000]  那個貨車
[00:12:18.000 --> 00:12:19.000]  然後打了這幫人一身
[00:12:19.000 --> 00:12:21.000]  趕回他們過去雲南
[00:12:21.000 --> 00:12:22.000]  沒了那些貨
[00:12:22.000 --> 00:12:24.000]  沒了那些貨車
[00:12:24.000 --> 00:12:25.000]  這個朋友
[00:12:25.000 --> 00:12:27.000]  小朋友
[00:12:27.000 --> 00:12:28.000]  這個年輕人
[00:12:28.000 --> 00:12:30.000]  其實他是很努力的
[00:12:30.000 --> 00:12:31.000]  你看看他
[00:12:31.000 --> 00:12:33.000]  按照法律去做的
[00:12:33.000 --> 00:12:34.000]  他勤勤力力的
[00:12:34.000 --> 00:12:36.000]  他做正當的生意的
[00:12:36.000 --> 00:12:38.000]  拿了批文去做的
[00:12:38.000 --> 00:12:40.000]  但是為什麼這些不義的事情
[00:12:40.000 --> 00:12:43.000]  會淋到這個人的身上呢?
[00:12:43.000 --> 00:12:44.000]  他借錢買的車
[00:12:44.000 --> 00:12:46.000]  那他怎麼搞呢?
[00:12:46.000 --> 00:12:48.000]  可能這些是十幾二十年前
[00:12:48.000 --> 00:12:50.000]  發生的一個故事
[00:12:50.000 --> 00:12:51.000]  但是我相信今天
[00:12:51.000 --> 00:12:52.000]  可能某些地方的時間
[00:12:52.000 --> 00:12:54.000]  都還會聽到一些
[00:12:54.000 --> 00:12:57.000]  看來很不公義的事情
[00:12:57.000 --> 00:12:58.000]  是發生的
[00:12:58.000 --> 00:12:59.000]  所以回看經文的時間
[00:12:59.000 --> 00:13:01.000]  一章五節
[00:13:01.000 --> 00:13:04.000]  當哈巴國見到一些不公義的事情
[00:13:04.000 --> 00:13:06.000]  發生在猶大國的時間
[00:13:06.000 --> 00:13:08.000]  上帝是怎麼回應他呢?
[00:13:08.000 --> 00:13:11.000]  他說你們當看滅國
[00:13:11.000 --> 00:13:13.000]  要定睛觀寒
[00:13:13.000 --> 00:13:15.000]  因為有一件大的奇事
[00:13:15.000 --> 00:13:18.000]  要在你們的日子當中發生
[00:13:18.000 --> 00:13:21.000]  但是有人說了出來
[00:13:21.000 --> 00:13:24.000]  你們也不會相信
[00:13:24.000 --> 00:13:25.000]  那是什麼事呢?
[00:13:25.000 --> 00:13:26.000]  一章五節
[00:13:26.000 --> 00:13:27.000]  他說不是啊
[00:13:27.000 --> 00:13:28.000]  我不是沒聽到
[00:13:28.000 --> 00:13:29.000]  上帝說我聽到
[00:13:29.000 --> 00:13:30.000]  但是我告訴你
[00:13:30.000 --> 00:13:31.000]  有一件奇事
[00:13:31.000 --> 00:13:33.000]  要在你們的日子當中發生
[00:13:33.000 --> 00:13:35.000]  這件事有人說出來的時候
[00:13:35.000 --> 00:13:37.000]  你們也不會相信
[00:13:37.000 --> 00:13:38.000]  這件事是什麼呢?
[00:13:38.000 --> 00:13:41.000]  一章六節說我要興起迦勒底人
[00:13:41.000 --> 00:13:44.000]  你知道迦勒底人就是巴比倫人
[00:13:44.000 --> 00:13:45.000]  興起迦勒底人
[00:13:45.000 --> 00:13:47.000]  而這群人是很殘忍的
[00:13:47.000 --> 00:13:49.000]  是很恐怖的
[00:13:49.000 --> 00:13:52.000]  他怎麼殘忍怎麼恐怖呢?
[00:13:52.000 --> 00:13:54.000]  我們回看獵王記下
[00:13:54.000 --> 00:13:56.000]  其中一節的經文
[00:13:56.000 --> 00:13:57.000]  就是一段的經文
[00:13:57.000 --> 00:13:58.000]  第25章
[00:13:58.000 --> 00:14:02.000]  就是迦勒底人揮軍進入猶大的時間
[00:14:02.000 --> 00:14:04.000]  最後的一個皇帝
[00:14:04.000 --> 00:14:06.000]  猶大國裡面就是西底家
[00:14:06.000 --> 00:14:08.000]  他抓了一個皇帝
[00:14:08.000 --> 00:14:09.000]  抓了皇帝的時間
[00:14:09.000 --> 00:14:12.000]  在他眼前將他所有的孩子
[00:14:12.000 --> 00:14:13.000]  男孩子主要
[00:14:13.000 --> 00:14:14.000]  殺了
[00:14:14.000 --> 00:14:16.000]  就是說基本上皇位沒有了
[00:14:16.000 --> 00:14:17.000]  沒有人會繼承你
[00:14:17.000 --> 00:14:18.000]  殺了
[00:14:18.000 --> 00:14:22.000]  更殘忍的就是將他兩隻眼睛挖出來
[00:14:22.000 --> 00:14:23.000]  綁住他
[00:14:23.000 --> 00:14:26.000]  用銅鏈帶他回到巴比倫
[00:14:26.000 --> 00:14:28.000]  殘不殘忍啊?
[00:14:28.000 --> 00:14:29.000]  很殘忍啊
[00:14:29.000 --> 00:14:30.000]  恐不恐殘啊?
[00:14:30.000 --> 00:14:31.000]  很恐殘啊
[00:14:31.000 --> 00:14:32.000]  可不可怕啊?
[00:14:32.000 --> 00:14:33.000]  可怕啊
[00:14:33.000 --> 00:14:35.000]  這個就是迦勒底人
[00:14:35.000 --> 00:14:37.000]  所以你發覺很奇妙
[00:14:37.000 --> 00:14:39.000]  很奇妙的時間
[00:14:39.000 --> 00:14:45.000]  但是當哈巴國聽到的時間
[00:14:45.000 --> 00:14:47.000]  他就發覺
[00:14:47.000 --> 00:14:48.000]  為什麼會這樣
[00:14:48.000 --> 00:14:49.000]  他就問上帝
[00:14:49.000 --> 00:14:54.000]  為什麼你會興起一個更殘忍的迦勒底人去對付猶大呢?
[00:14:54.000 --> 00:14:55.000]  猶大是
[00:14:55.000 --> 00:14:56.000]  他是不公義的
[00:14:56.000 --> 00:14:57.000]  做一些事
[00:14:57.000 --> 00:15:00.000]  但是你不用興起一個這麼殘忍
[00:15:00.000 --> 00:15:06.000]  而且比猶大更不公義的一些人去擊打猶大
[00:15:06.000 --> 00:15:07.000]  所以在第一章裡面的時間
[00:15:07.000 --> 00:15:10.000]  他一年問了五次為什麼
[00:15:10.000 --> 00:15:11.000]  你打了聖經去看
[00:15:11.000 --> 00:15:13.000]  為什麼會這個樣子
[00:15:13.000 --> 00:15:15.000]  為什麼為什麼為什麼
[00:15:15.000 --> 00:15:17.000]  頭兩次為什麼
[00:15:17.000 --> 00:15:18.000]  基本上他就問
[00:15:18.000 --> 00:15:20.000]  為什麼你看到不公義的事情的時候
[00:15:20.000 --> 00:15:22.000]  你會視而不理
[00:15:22.000 --> 00:15:24.000]  後面那三次他問的時間
[00:15:24.000 --> 00:15:26.000]  你發覺他其實在問
[00:15:26.000 --> 00:15:28.000]  為什麼你會興起一個更殘忍的民族
[00:15:28.000 --> 00:15:31.000]  迦勒底人去攻打猶大呢?
[00:15:31.000 --> 00:15:32.000]  很有趣
[00:15:32.000 --> 00:15:33.000]  問了五次
[00:15:33.000 --> 00:15:35.000]  但是當你打開英文聖經去看的時候
[00:15:35.000 --> 00:15:37.000]  其實只有四次為什麼
[00:15:37.000 --> 00:15:40.000]  為什麼只有四次
[00:15:40.000 --> 00:15:41.000]  你打開原文聖經
[00:15:41.000 --> 00:15:43.000]  其實只有兩次
[00:15:43.000 --> 00:15:46.000]  但是今天我們不是純粹看這件事
[00:15:46.000 --> 00:15:49.000]  在第二章我們回去看我們自己華盤聖經
[00:15:49.000 --> 00:15:51.000]  我就用新譯本
[00:15:51.000 --> 00:15:53.000]  他就問了五次為什麼
[00:15:53.000 --> 00:15:58.000]  但是上帝其實在一章五節的時間已經告訴哈巴菊
[00:15:58.000 --> 00:16:00.000]  有件事要發生
[00:16:00.000 --> 00:16:02.000]  有人說出來的時候
[00:16:02.000 --> 00:16:04.000]  其實你們都是不會相信的
[00:16:04.000 --> 00:16:06.000]  所以為什麼我沒有告訴你
[00:16:06.000 --> 00:16:07.000]  我告訴你都沒用
[00:16:07.000 --> 00:16:09.000]  因為你都不知道
[00:16:09.000 --> 00:16:11.000]  告訴你的時候你都不會相信
[00:16:11.000 --> 00:16:13.000]  你會相信我會興起迦勒底人
[00:16:13.000 --> 00:16:18.000]  這麼兇殘的一個民族去擊打我自己的子民猶大嗎?
[00:16:18.000 --> 00:16:20.000]  我說出來你都不會相信
[00:16:20.000 --> 00:16:21.000]  第一章是真的
[00:16:21.000 --> 00:16:25.000]  所以很多時候我們只是看見眼前可能有很多困難
[00:16:25.000 --> 00:16:27.000]  我們看見好像很多不義
[00:16:27.000 --> 00:16:31.000]  看見一個大理的年輕人這麼努力去工作的時間
[00:16:31.000 --> 00:16:36.000]  為什麼有一天好像很不公義的事情發生在他身上
[00:16:36.000 --> 00:16:38.000]  我們看見眼前的時間
[00:16:38.000 --> 00:16:40.000]  看見很多問題的時候
[00:16:40.000 --> 00:16:42.000]  我們只會問為什麼
[00:16:42.000 --> 00:16:44.000]  就好像哈巴菊說的
[00:16:44.000 --> 00:16:46.000]  在第一章一連五次去問
[00:16:46.000 --> 00:16:50.000]  為什麼為什麼為什麼為什麼
[00:16:50.000 --> 00:16:57.000]  我告訴你們你們都是不會相信的
[00:16:57.000 --> 00:16:59.000]  所以去到二章一節
[00:16:59.000 --> 00:17:01.000]  我剛才讀的時間
[00:17:01.000 --> 00:17:03.000]  你發現二章一節很重要
[00:17:03.000 --> 00:17:07.000]  因為整個哈巴菊視野的轉變
[00:17:07.000 --> 00:17:10.000]  哈巴菊說我要站在哨桿
[00:17:10.000 --> 00:17:12.000]  立在城樓裏面
