
[00:00:00.000 --> 00:00:04.480]  各位警察会平安
[00:08:31.480 --> 00:08:33.560]  我们看到
[00:08:33.560 --> 00:08:37.560]  以撒不是一般人所说的
[00:08:37.560 --> 00:08:38.760]  是那么差呢
[00:08:38.760 --> 00:08:40.520]  那么弱呢
[00:08:40.520 --> 00:08:42.440]  如果大家有留意
[00:08:42.440 --> 00:08:46.280]  去到24章创世纪
[00:08:46.280 --> 00:08:51.160]  整章圣经是说到他的婚姻
[00:08:51.160 --> 00:08:52.840]  在这段婚姻
[00:08:52.840 --> 00:08:55.160]  我想让大家知道
[00:08:55.160 --> 00:08:57.800]  这个儿子已经去到四十岁
[00:08:57.800 --> 00:09:00.520]  去到四十岁
[00:09:00.520 --> 00:09:07.320]  他还没有认识一些当时加拿大的女孩
[00:09:07.320 --> 00:09:12.200]  又没有娶加拿大的女孩做他的太太
[00:09:12.200 --> 00:09:14.520]  一直在那里
[00:09:14.520 --> 00:09:16.840]  为什么会这样呢
[00:09:16.840 --> 00:09:18.840]  有可能
[00:09:18.840 --> 00:09:23.720]  就是因为他自己相信
[00:09:23.720 --> 00:09:31.400]  神自己不想他在加拿大的地方娶妻
[00:09:31.400 --> 00:09:35.000]  我们看到他爸爸对他有要求
[00:09:35.000 --> 00:09:37.560]  在哪里看到他有要求呢
[00:09:37.560 --> 00:09:42.040]  去到24章一到第九节
[00:09:42.040 --> 00:09:44.840]  阿伯拉罕在那个时间
[00:09:44.840 --> 00:09:47.160]  以撒已经四十岁
[00:09:47.160 --> 00:09:51.640]  他就找他家里一直做管家的
[00:09:51.640 --> 00:09:53.880]  是最老资格的
[00:09:53.880 --> 00:10:00.360]  是最长和他在一起的管家
[00:10:00.360 --> 00:10:05.960]  叫他将手放在阿伯拉罕大腿下面
[00:10:05.960 --> 00:10:07.960]  来发誓
[00:10:07.960 --> 00:10:09.960]  发誓做什么呢
[00:10:09.960 --> 00:10:14.520]  他说你要起誓
[00:10:14.520 --> 00:10:22.600]  不要为我儿子娶这里加拿大女孩做太太
[00:10:22.600 --> 00:10:26.440]  你要去到我本地本族的地方
[00:10:26.440 --> 00:10:30.920]  去为我儿子以撒娶一个妻子
[00:10:30.920 --> 00:10:34.120]  然后仆人就问了很多的东西
[00:10:34.120 --> 00:10:37.400]  如果这个女孩不肯跟我来
[00:10:37.400 --> 00:10:45.880]  那我就必须将你的儿子带回你原出的地方
[00:10:45.880 --> 00:10:47.880]  就是吴尔
[00:10:47.880 --> 00:10:49.880]  阿伯拉罕对他说
[00:10:49.880 --> 00:10:51.880]  不要带我儿子回那里
[00:10:51.880 --> 00:10:53.880]  我们要明白
[00:10:53.880 --> 00:10:58.200]  为什么不要带他回那里呢
[00:10:58.200 --> 00:11:00.200]  按照约书亚纪
[00:11:00.200 --> 00:11:03.800]  24章十五节十四节的记载
[00:11:03.800 --> 00:11:05.800]  因为那个地方是拜偶像
[00:11:05.800 --> 00:11:07.800]  拜到飞起
[00:11:07.800 --> 00:11:12.760]  他说你们的列祖在大河另一边
[00:11:12.760 --> 00:11:14.760]  他们要拜的就是拜偶像
[00:11:14.760 --> 00:11:16.760]  约书亚告诉他们
[00:11:16.760 --> 00:11:18.760]  至于我和我的一家
[00:11:18.760 --> 00:11:20.760]  我们必定侍奉耶和欧
[00:11:20.760 --> 00:11:24.760]  很明显的阿伯拉罕知道
[00:11:24.760 --> 00:11:30.760]  那个地方已经开始违信当地的一些假神
[00:11:30.760 --> 00:11:35.880]  所以他告诉他们千万不要带我儿子去那个地方
[00:11:35.880 --> 00:11:37.880]  我要和他在那里
[00:11:37.880 --> 00:11:39.880]  这个才是应许的
[00:11:39.880 --> 00:11:41.880]  然后仆人就问了
[00:11:41.880 --> 00:11:44.920]  如果那个女孩不肯跟我来
[00:11:44.920 --> 00:11:46.920]  那怎么办呢
[00:11:46.920 --> 00:11:48.920]  阿伯拉罕就说
[00:11:48.920 --> 00:11:54.200]  如果那边的女孩不肯跟你来
[00:11:54.200 --> 00:11:57.400]  我和你起誓立的这个约
[00:11:57.400 --> 00:11:59.400]  就和你无关
[00:11:59.400 --> 00:12:07.880]  但是你带我的儿子回来这个地方
[00:12:07.880 --> 00:12:12.200]  所以仆人就因为这个缘故
[00:12:12.200 --> 00:12:17.320]  把手放在他主人阿伯拉罕的大腿下面
[00:12:17.320 --> 00:12:19.880]  为这件事做了起誓
[00:12:19.880 --> 00:12:24.840]  整个过程仆人非常忠心耿耿
[00:12:24.840 --> 00:12:28.360]  一直在祷告梦里
[00:12:28.360 --> 00:12:31.800]  每一件事都是为了以撒这个坟
[00:12:31.800 --> 00:12:36.440]  结果他经历的是充满着神秘的
[00:12:36.440 --> 00:12:38.440]  是巧合解释不了的
[00:12:38.440 --> 00:12:40.440]  他求的就是
[00:12:40.440 --> 00:12:42.440]  求你让我去这个地方
[00:12:42.440 --> 00:12:44.440]  如果首先有人来这个地方
[00:12:44.440 --> 00:12:47.880]  来给那些牲畜喝水
[00:12:47.880 --> 00:12:49.880]  如果有这样的人
[00:12:49.880 --> 00:12:51.880]  你就告诉我
[00:12:51.880 --> 00:12:53.880]  人跟着果然见到真的有这样的人
[00:12:53.880 --> 00:12:55.880]  然后就希望他能够问起
[00:12:55.880 --> 00:12:57.880]  我有关那个地
[00:12:57.880 --> 00:12:59.880]  就是吴尔高的地方
[00:12:59.880 --> 00:13:01.880]  结果又是问你
[00:13:01.880 --> 00:13:03.880]  然后他就问
[00:13:03.880 --> 00:13:05.880]  我们很需要知道
[00:13:05.880 --> 00:13:07.880]  那里有这样的人
[00:13:07.880 --> 00:13:09.880]  你可不可以告诉我
[00:13:09.880 --> 00:13:11.880]  他的女儿就在这里
[00:13:11.880 --> 00:13:13.880]  是因为这样的缘故
[00:13:13.880 --> 00:13:15.880]  全部的巧合凑在一起
[00:13:15.880 --> 00:13:17.880]  全部是不可解释的巧合
[00:13:17.880 --> 00:13:19.880]  一去到那个地方
[00:13:19.880 --> 00:13:21.880]  一见到羊群
[00:13:21.880 --> 00:13:23.880]  喝水的时候
[00:13:23.880 --> 00:13:25.880]  全部就发生了
[00:13:25.880 --> 00:13:27.880]  发生的时候
[00:13:27.880 --> 00:13:29.880]  这个僕人就将一切的事情
[00:13:29.880 --> 00:13:31.880]  告诉他
[00:13:31.880 --> 00:13:33.880]  结果呢
[00:13:33.880 --> 00:13:35.880]  拉班的妹妹
[00:13:35.880 --> 00:13:37.880]  就将
[00:13:37.880 --> 00:13:39.880]  李百嘉就将这个僕人
[00:13:39.880 --> 00:13:41.880]  带回家
[00:13:41.880 --> 00:13:43.880]  带回家的时候
[00:13:43.880 --> 00:13:45.880]  他们知道原意
[00:13:45.880 --> 00:13:47.880]  然后就决定
[00:13:47.880 --> 00:13:49.880]  就好像
[00:13:49.880 --> 00:13:51.880]  阿伯拉罕的僕人
[00:13:51.880 --> 00:13:53.880]  他所说的一样
[00:13:53.880 --> 00:13:55.880]  谁来到
[00:13:55.880 --> 00:13:57.880]  来到去这样
[00:13:57.880 --> 00:13:59.880]  这个就是我的小主人
[00:13:59.880 --> 00:14:01.880]  他的妻子
[00:14:01.880 --> 00:14:03.880]  就开始和
[00:14:03.880 --> 00:14:05.880]  那个家族
[00:14:05.880 --> 00:14:07.880]  来到去说这件事
[00:14:07.880 --> 00:14:09.880]  结果呢
[00:14:09.880 --> 00:14:11.880]  事就这样成了
[00:14:11.880 --> 00:14:13.880]  然后就说到
[00:14:13.880 --> 00:14:15.880]  那些人就叫他们
[00:14:15.880 --> 00:14:17.880]  留在这里住几天
[00:14:17.880 --> 00:14:19.880]  这个僕人就说
[00:14:19.880 --> 00:14:21.880]  我不能住了
[00:14:21.880 --> 00:14:23.880]  我要有这么快回去
[00:14:23.880 --> 00:14:25.880]  因为他知道
[00:14:25.880 --> 00:14:27.880]  以撒仲住在他妈妈死后
[00:14:27.880 --> 00:14:29.880]  灰桑的屋的营墓
[00:14:29.880 --> 00:14:31.880]  他很不开心
[00:14:31.880 --> 00:14:33.880]  我一定要有这么快回去
[00:14:33.880 --> 00:14:35.880]  要和阿伯拉罕交代
[00:14:35.880 --> 00:14:37.880]  求来求去都不行
[00:14:37.880 --> 00:14:39.880]  结果因为这样的缘故
[00:14:39.880 --> 00:14:41.880]  李百嘉就答应了
[00:14:41.880 --> 00:14:43.880]  他的父母也答应了
[00:14:43.880 --> 00:14:45.880]  全家人都答应了
[00:14:45.880 --> 00:14:47.880]  就是这么闯脱地
[00:14:47.880 --> 00:14:49.880]  就送李百嘉上路
[00:14:49.880 --> 00:14:51.880]  就由这个僕人
[00:14:51.880 --> 00:14:53.880]  带李百嘉
[00:14:53.880 --> 00:14:55.880]  去到嘉南的地方
[00:14:55.880 --> 00:14:57.880]  去见阿伯拉罕和以撒
[00:14:57.880 --> 00:14:59.880]  去见阿伯拉罕和以撒
[00:14:59.880 --> 00:15:01.880]  结果去到24章第67节
[00:15:01.880 --> 00:15:03.880]  这一节的圣经
[00:15:03.880 --> 00:15:05.880]  非常好
[00:15:05.880 --> 00:15:07.880]  以撒就领李百嘉
[00:15:07.880 --> 00:15:09.880]  进去母亲撒拉的帐篷
[00:15:09.880 --> 00:15:11.880]  进去母亲撒拉的帐篷
[00:15:11.880 --> 00:15:13.880]  进去母亲撒拉的帐篷
[00:15:13.880 --> 00:15:15.880]  进去母亲撒拉的帐篷
[00:15:15.880 --> 00:15:17.880]  娶了她为妻
[00:15:17.880 --> 00:15:19.880]  并且爱她
[00:15:19.880 --> 00:15:21.880]  以撒自从母亲不在
[00:15:21.880 --> 00:15:23.880]  以撒自从母亲不在
[00:15:23.880 --> 00:15:25.880]  这才得了安宁
[00:15:25.880 --> 00:15:27.880]  我们看到有一件事
[00:15:27.880 --> 00:15:29.880]  是很少在其他人的身上见到的
[00:15:29.880 --> 00:15:31.880]  是很少在其他人的身上见到的
[00:15:31.880 --> 00:15:33.880]  但他和他妈妈的关系
[00:15:33.880 --> 00:15:35.880]  非常好
[00:15:35.880 --> 00:15:37.880]  妈妈死了之后
[00:15:37.880 --> 00:15:39.880]  他一直在
[00:15:39.880 --> 00:15:41.880]  纪念他妈妈的这个帐篷
[00:15:41.880 --> 00:15:43.880]  其实埋葬在附近
[00:15:43.880 --> 00:15:45.880]  他一直住在那里
[00:15:45.880 --> 00:15:47.880]  一直挂着她的帽子
[00:15:47.880 --> 00:15:49.880]  一直挂着她的帽子
[00:15:49.880 --> 00:15:51.880]  直到李百嘉出现
[00:15:51.880 --> 00:15:53.880]  他就领了李百嘉
[00:15:53.880 --> 00:15:55.880]  进去撒拉的帐篷
[00:15:55.880 --> 00:15:57.880]  进去撒拉的帐篷
[00:15:57.880 --> 00:15:59.880]  然后就娶了她
[00:15:59.880 --> 00:16:01.880]  圣经说了一句
[00:16:01.880 --> 00:16:03.880]  并且爱她
[00:16:03.880 --> 00:16:05.880]  并且爱她
[00:16:05.880 --> 00:16:07.880]  这个爱是一个持续不断爱她
[00:16:07.880 --> 00:16:09.880]  这个爱是一个持续不断爱她
[00:16:09.880 --> 00:16:11.880]  然后就说出
[00:16:11.880 --> 00:16:13.880]  以撒自从他母亲不在
[00:16:13.880 --> 00:16:15.880]  这样才得到安和
[00:16:15.880 --> 00:16:17.880]  这样才得到安和
[00:16:17.880 --> 00:16:19.880]  是因为这样的缘故
[00:16:19.880 --> 00:16:21.880]  我们要看得到
[00:16:21.880 --> 00:16:23.880]  以撒这个人
[00:16:23.880 --> 00:16:25.880]  是一个怎样的人呢?
[00:16:25.880 --> 00:16:27.880]  他是一个很重情的人
[00:16:27.880 --> 00:16:29.880]  他是一个怎样的人呢?
[00:16:29.880 --> 00:16:31.880]  他是一个怎样的人呢?
[00:16:31.880 --> 00:16:33.880]  他在婚姻上
[00:16:33.880 --> 00:16:35.880]  他非常孝顺
[00:16:35.880 --> 00:16:37.880]  可能是因为他爸爸
[00:16:37.880 --> 00:16:39.880]  可能是因为他爸爸
[00:16:39.880 --> 00:16:41.880]  阿巴拉罕的缘故
[00:16:41.880 --> 00:16:43.880]  是因为这样的缘故
[00:16:43.880 --> 00:16:45.880]  他宁愿等
[00:16:45.880 --> 00:16:47.880]  等到何时呢?
[00:16:47.880 --> 00:16:49.880]  当李百嘉出现的时候
[00:16:49.880 --> 00:16:51.880]  他已经四十
[00:16:51.880 --> 00:16:53.880]  四十岁都不是自己去找老婆
[00:16:53.880 --> 00:16:55.880]  而是由阿巴拉罕
[00:16:55.880 --> 00:16:57.880]  老婆人回到
[00:16:57.880 --> 00:16:59.880]  他出生的地方
[00:16:59.880 --> 00:17:01.880]  在他认识的人当中
[00:17:01.880 --> 00:17:03.880]  在他认识的人当中
[00:17:03.880 --> 00:17:05.880]  在他信任的人当中
[00:17:05.880 --> 00:17:07.880]  他去找一个对的
[00:17:07.880 --> 00:17:09.880]  那为什么嘉南不行呢?
[00:17:09.880 --> 00:17:11.880]  那为什么嘉南不行呢?
[00:17:11.880 --> 00:17:13.880]  我们以后会讲到
[00:17:13.880 --> 00:17:15.880]  以扫取嘉南的女子
[00:17:15.880 --> 00:17:17.880]  因为嘉南这个地方
[00:17:17.880 --> 00:17:19.880]  是一个非常败坏的道德
[00:17:19.880 --> 00:17:21.880]  第二
[00:17:21.880 --> 00:17:23.880]  这个是信那些偶像
[00:17:23.880 --> 00:17:25.880]  信那些所谓的巴力
[00:17:25.880 --> 00:17:27.880]  信所有这些的东西
[00:17:27.880 --> 00:17:29.880]  是因为这样的缘故
[00:17:29.880 --> 00:17:31.880]  他们甚至少女
[00:17:31.880 --> 00:17:33.880]  在出嫁之前
[00:17:33.880 --> 00:17:35.880]  妙女留在妙里
[00:17:35.880 --> 00:17:37.880]  欢迎那些人去拜祭
[00:17:37.880 --> 00:17:39.880]  然后跟那些人
[00:17:39.880 --> 00:17:41.880]  发生关系
[00:17:41.880 --> 00:17:43.880]  所以因为这样的缘故
[00:17:43.880 --> 00:17:45.880]  我们看得见这个地方
[00:17:45.880 --> 00:17:47.880]  是一些比较淫乱的地方
[00:17:47.880 --> 00:17:49.880]  阿巴拉罕
[00:17:49.880 --> 00:17:51.880]  罕在
[00:17:51.880 --> 00:17:53.880]  所以他很清楚
[00:17:53.880 --> 00:17:55.880]  他知道可能一而再再而三都和以撒说
[00:17:55.880 --> 00:17:57.880]  不可以这样
[00:17:57.880 --> 00:17:59.880]  而以撒
[00:17:59.880 --> 00:18:01.880]  情在甚重
[00:18:01.880 --> 00:18:03.880]  因此
[00:18:03.880 --> 00:18:05.880]  跟着
[00:18:05.880 --> 00:18:07.880]  娶妻之后
[00:18:07.880 --> 00:18:09.880]  大家都知道
[00:18:09.880 --> 00:18:11.880]  以撒是六十岁才生子
[00:18:11.880 --> 00:18:13.880]  二十年的时间
[00:18:13.880 --> 00:18:15.880]  都没有子出
[00:18:15.880 --> 00:18:17.880]  但是他仍然
[00:18:17.880 --> 00:18:19.880]  对李伯嘉
[00:18:19.880 --> 00:18:21.880]  没有变心
[00:18:21.880 --> 00:18:23.880]  他是忠于他太太
[00:18:23.880 --> 00:18:25.880]  阿巴拉罕
[00:18:25.880 --> 00:18:27.880]  是因为太太的一个鼓励
[00:18:27.880 --> 00:18:29.880]  都生不出了
[00:18:29.880 --> 00:18:31.880]  你不如和我的侍女
[00:18:31.880 --> 00:18:33.880]  嫁过来上床
[00:18:33.880 --> 00:18:35.880]  三个人
[00:18:35.880 --> 00:18:37.880]  阿巴拉罕听了
[00:18:37.880 --> 00:18:39.880]  他连这一件事都不做
[00:18:39.880 --> 00:18:41.880]  他坚持
[00:18:41.880 --> 00:18:43.880]  没有就没有
[00:18:43.880 --> 00:18:45.880]  一路上
[00:18:45.880 --> 00:18:47.880]  很明显地
[00:18:47.880 --> 00:18:49.880]  我们看得见
[00:18:49.880 --> 00:18:51.880]  他有一个非常重感情
[00:18:51.880 --> 00:18:53.880]  和忠于婚姻
[00:18:53.880 --> 00:18:55.880]  婚约的
[00:18:55.880 --> 00:18:57.880]  他谨守一夫一妻
[00:18:57.880 --> 00:18:59.880]  他重关
[00:18:59.880 --> 00:19:01.880]  重六十七节我们看的
[00:19:01.880 --> 00:19:03.880]  他爱他的母亲
[00:19:03.880 --> 00:19:05.880]  怀念他的母亲
[00:19:05.880 --> 00:19:07.880]  母子的感情非常好
[00:19:07.880 --> 00:19:09.880]  在这里也爱他的妻子
[00:19:09.880 --> 00:19:11.880]  如果大家有留意
[00:19:11.880 --> 00:19:13.880]  妻子做一些事
[00:19:13.880 --> 00:19:15.880]  有时候我们都受不了
[00:19:15.880 --> 00:19:17.880]  但是他仍然包容
[00:19:17.880 --> 00:19:19.880]  从来圣经没有出现
[00:19:19.880 --> 00:19:21.880]  有一对在骂他太太
[00:19:21.880 --> 00:19:23.880]  没有的
[00:19:23.880 --> 00:19:25.880]  明明我们看得见
[00:19:25.880 --> 00:19:27.880]  他太太有些事
[00:19:27.880 --> 00:19:29.880]  暗中来到他
[00:19:29.880 --> 00:19:31.880]  但他都不知道
[00:19:31.880 --> 00:19:33.880]  仍然包容
[00:19:33.880 --> 00:19:35.880]  为什么会这样
[00:19:35.880 --> 00:19:37.880]  我们迟些会说
