
[00:00:00.000 --> 00:00:05.000]  大蕙傳第十講
[00:14:58.000 --> 00:15:02.000]  其實在我們哀悼痛苦的時候
[00:15:02.000 --> 00:15:04.000]  就是最好學習的時候
[00:15:04.000 --> 00:15:05.000]  為什麼
[00:15:05.000 --> 00:15:09.000]  詩篇的一百十九篇的七十一節都告訴我們
[00:15:09.000 --> 00:15:12.000]  我受苦時與我有益
[00:15:12.000 --> 00:15:15.000]  為要使我學習你的律例
[00:15:15.000 --> 00:15:18.000]  很多時候我們哀悼的時候
[00:15:18.000 --> 00:15:21.000]  我們就會學習到我們應該學習的功課
[00:15:21.000 --> 00:15:27.000]  這個就是原因為什麼大衛叫以色列人哀悼訴羅
[00:15:27.000 --> 00:15:29.000]  你說在哀悼當中
[00:15:29.000 --> 00:15:32.000]  以色列人能夠學到什麼
[00:15:32.000 --> 00:15:36.000]  如果我們注意在詩篇的一百零六篇的十五節
[00:15:36.000 --> 00:15:40.000]  講到有很多人向神苦苦哀求
[00:15:40.000 --> 00:15:42.000]  希望得到一些東西
[00:15:42.000 --> 00:15:44.000]  不斷哀求
[00:15:44.000 --> 00:15:46.000]  最後神說好我給你
[00:15:46.000 --> 00:15:49.000]  但未必是一件好事
[00:15:49.000 --> 00:15:52.000]  很多時候當神給你苦苦哀求
[00:15:52.000 --> 00:15:54.000]  你要的東西未必是好事
[00:15:54.000 --> 00:15:56.000]  訴羅就是一個例子
[00:15:56.000 --> 00:15:58.000]  以色列人苦苦哀求
[00:15:58.000 --> 00:16:02.000]  要有一位王好像他們的鄰居一樣
[00:16:02.000 --> 00:16:05.000]  但最後神給了訴羅給他們
[00:16:05.000 --> 00:16:08.000]  結果訴羅不是一個屬靈的人
[00:16:08.000 --> 00:16:11.000]  所以這個都是給我們來做尷尬
[00:16:11.000 --> 00:16:13.000]  在這首哀歌當中
[00:16:13.000 --> 00:16:16.000]  有五次用到「何景」這個字
[00:16:16.000 --> 00:16:19.000]  其實我說耶利米哀歌的時候
[00:16:19.000 --> 00:16:22.000]  都有這個字出現「何景」
[00:16:22.000 --> 00:16:24.000]  在哀歌當中時時會見到
[00:16:24.000 --> 00:16:27.000]  一次在十五以下的一章十九節
[00:16:27.000 --> 00:16:30.000]  有兩次在二十五節
[00:16:30.000 --> 00:16:32.000]  有兩次在二十七節
[00:16:32.000 --> 00:16:34.000]  這三節的經文
[00:16:34.000 --> 00:16:37.000]  就將整首的功歌分為兩個部分
[00:16:37.000 --> 00:16:42.000]  第一個部分大衛講到對訴羅的敬意
[00:16:42.000 --> 00:16:44.000]  在三五以下的一章十九節
[00:16:44.000 --> 00:16:50.000]  大衛說以色列你的尊榮者在山上被殺
[00:16:50.000 --> 00:16:53.000]  有沒有見到大衛多尊敬訴羅
[00:16:53.000 --> 00:16:55.000]  叫他做尊榮者
[00:16:55.000 --> 00:16:57.000]  他就是以色列人的王
[00:16:57.000 --> 00:16:59.000]  他就是他們的榮耀
[00:16:59.000 --> 00:17:03.000]  大衛叫他們將榮耀給訴羅
