
[00:00:00.000 --> 00:00:04.680]  請姐妹主禮平安
[00:05:58.960 --> 00:06:01.320]  就是「以龍核硬」
[00:06:01.320 --> 00:06:03.080]  所以這個比喻
[00:06:03.080 --> 00:06:06.240]  是以塞亞書的開始
[00:06:06.240 --> 00:06:07.680]  但不是停在這裡
[00:06:07.680 --> 00:06:09.600]  罵他們
[00:06:09.600 --> 00:06:11.440]  扮他們
[00:06:11.440 --> 00:06:12.880]  不是
[00:06:12.880 --> 00:06:15.760]  在35章第五節上一課
[00:06:15.760 --> 00:06:18.400]  我們都看長期的部分
[00:06:18.400 --> 00:06:21.840]  可能你聽得見你記不記得
[00:06:21.840 --> 00:06:24.800]  「核子的眼必睜開
[00:06:24.800 --> 00:06:30.160]  龍子的耳必開通」
[00:06:30.160 --> 00:06:32.440]  上帝指出
[00:06:32.440 --> 00:06:38.280]  他們「以龍核硬」的事實
[00:06:38.280 --> 00:06:42.400]  但這個不是結局
[00:06:42.400 --> 00:06:47.240]  不是最終的定局
[00:06:47.240 --> 00:06:51.640]  上帝是會出手的
[00:06:51.640 --> 00:06:54.600]  並且如果你從
[00:06:54.600 --> 00:06:59.880]  亡國被擄這件事
[00:06:59.880 --> 00:07:04.200]  你發覺上帝出重手
[00:07:04.200 --> 00:07:06.160]  不是說我們
[00:07:06.160 --> 00:07:08.000]  先不用怕
[00:07:08.000 --> 00:07:10.800]  是說他對他的百姓
[00:07:10.800 --> 00:07:16.000]  上帝會用我們習慣唱聖詩
[00:07:16.000 --> 00:07:18.720]  什麼?「慈、誠、愛、索」
[00:07:18.720 --> 00:07:20.080]  有沒有聽過?
[00:07:20.080 --> 00:07:20.560]  有啊
[00:07:20.560 --> 00:07:23.360]  我們記得的就是「慈、愛」這兩個字
[00:07:23.360 --> 00:07:24.520]  我們不記得
[00:07:24.520 --> 00:07:27.320]  那兩個名詞是什麼?
[00:07:27.320 --> 00:07:29.120]  「誠、索」
[00:07:29.120 --> 00:07:31.320]  什麼是「誠、索」?
[00:07:31.320 --> 00:07:33.800]  就是綁著你的那條
[00:07:33.800 --> 00:07:35.720]  就是你不肯
[00:07:35.720 --> 00:07:36.800]  上帝會的
[00:07:36.800 --> 00:07:37.840]  會綁著你的
[00:07:37.840 --> 00:07:41.760]  不過你不要以為他是虐待著我們
[00:07:41.760 --> 00:07:42.800]  對我們不好
[00:07:42.800 --> 00:07:43.960]  不是
[00:07:43.960 --> 00:07:47.560]  是他的愛的作為
[00:07:47.560 --> 00:07:49.200]  這是上一堂
[00:07:49.200 --> 00:07:51.440]  我們明白
[00:07:51.440 --> 00:07:54.040]  上主獨人
[00:07:54.040 --> 00:07:58.920]  以龍眼行
[00:07:58.920 --> 00:08:01.320]  今天我們要讀的經文是
[00:08:01.320 --> 00:08:03.720]  四十三章
[00:08:03.720 --> 00:08:06.920]  我們會由第八節
[00:08:06.920 --> 00:08:09.960]  一直讀到十三節
[00:08:09.960 --> 00:08:11.000]  我們一起讀吧
[00:08:11.000 --> 00:08:11.960]  慢慢讀
[00:08:11.960 --> 00:08:14.960]  我又差不多肯定你沒讀過
[00:08:14.960 --> 00:08:16.000]  第一次
[00:08:16.000 --> 00:08:16.520]  慢慢來
[00:08:16.520 --> 00:08:17.000]  一起來
[00:08:17.000 --> 00:08:17.960]  好
[00:08:17.960 --> 00:08:21.280]  你要將有眼而下的
[00:08:21.280 --> 00:08:25.640]  有耳而聾的民都帶出來
[00:08:25.640 --> 00:08:28.320]  任憑萬國聚集
[00:08:28.320 --> 00:08:30.920]  任憑眾民會合
[00:08:30.920 --> 00:08:34.440]  其中誰能將此勝利
[00:08:34.440 --> 00:08:36.760]  並將先前的事
[00:08:36.760 --> 00:08:39.360]  說給我們聽呢?
[00:08:39.360 --> 00:08:42.680]  他們可以帶出見證來
[00:08:42.680 --> 00:08:44.880]  自顯為是
[00:08:44.880 --> 00:08:47.960]  或者他們聽見便說
[00:08:47.960 --> 00:08:51.360]  這是真的
[00:08:51.360 --> 00:08:53.160]  耶和華說
[00:08:53.160 --> 00:08:56.160]  你們是我的見證
[00:08:56.160 --> 00:08:59.360]  我所揀選的僕人
[00:08:59.360 --> 00:09:01.160]  既是這樣
[00:09:01.160 --> 00:09:03.080]  便可以知道
[00:09:03.080 --> 00:09:05.320]  且信服我
[00:09:05.320 --> 00:09:08.960]  又明白我就是耶和華
[00:09:08.960 --> 00:09:12.360]  在我以前沒有真實
[00:09:12.360 --> 00:09:16.480]  在我以後也必沒有
[00:09:16.480 --> 00:09:19.280]  唯有我是耶和華
[00:09:19.280 --> 00:09:22.760]  除我以外沒有救主
[00:09:22.760 --> 00:09:24.680]  我曾指示
[00:09:24.680 --> 00:09:26.600]  我曾請救
[00:09:26.600 --> 00:09:28.440]  我曾說明
[00:09:28.440 --> 00:09:32.440]  並且在你們中間沒別神
[00:09:32.440 --> 00:09:34.640]  所以耶和華說
[00:09:34.640 --> 00:09:37.240]  你們是我的見證
[00:09:37.240 --> 00:09:39.240]  我也是神
[00:09:39.240 --> 00:09:41.920]  自從有日子以來
[00:09:41.920 --> 00:09:43.520]  我就是神
[00:09:43.520 --> 00:09:47.440]  誰也不能夠人脫離我手
[00:09:47.440 --> 00:09:49.440]  我要行事
[00:09:49.440 --> 00:09:51.920]  誰能阻止呢?
[00:09:51.920 --> 00:09:53.320]  打漏了一個字
[00:09:53.320 --> 00:09:54.800]  你們好心水清
[00:09:54.800 --> 00:09:57.640]  沒有別神
[00:09:57.640 --> 00:09:59.360]  不過不要緊
[00:09:59.360 --> 00:10:01.880]  這一段的經文
[00:10:01.880 --> 00:10:09.200]  其實關鍵是第一句
[00:10:09.200 --> 00:10:11.080]  第一句
[00:10:11.080 --> 00:10:17.200]  「和合本到和修版修訂都堅持
[00:10:17.200 --> 00:10:20.800]  你要將有眼而合
[00:10:20.800 --> 00:10:27.200]  有耳而聾的文都帶出來」
[00:10:27.200 --> 00:10:31.480]  這個翻譯可以成立的
[00:10:31.480 --> 00:10:35.920]  因為希伯來文既有「眼合」
[00:10:35.920 --> 00:10:38.680]  既有「耳聾」
[00:10:38.680 --> 00:10:45.880]  也有「眼」和「耳」這兩個名詞
[00:10:45.880 --> 00:10:49.080]  不過重點這句話
[00:10:49.080 --> 00:10:51.480]  是在他們「盲」的
[00:10:51.480 --> 00:10:53.480]  他們「聾」的
[00:10:53.480 --> 00:11:04.120]  我要將馮將博士在2020年最新的翻譯
[00:11:04.120 --> 00:11:06.120]  介紹給大家
[00:11:06.120 --> 00:11:08.680]  他說他不是基督徒
[00:11:08.680 --> 00:11:11.560]  上帝可以用古列的
[00:11:11.560 --> 00:11:13.560]  你不認識我
[00:11:13.560 --> 00:11:17.040]  但是我為了我僕人的緣故
[00:11:17.040 --> 00:11:19.040]  可以吩咐你
[00:11:19.040 --> 00:11:26.520]  這個是當代中文聖經翻譯的一個疑彩
[00:11:26.520 --> 00:11:28.400]  不是他所做的都正確
[00:11:28.400 --> 00:11:31.840]  不過這一句他正確的
[00:11:31.840 --> 00:11:33.600]  他怎樣翻譯呢?
[00:11:33.600 --> 00:11:36.320]  他說「帶出來白
[00:11:36.320 --> 00:11:42.240]  這些人合了仍有眼睛
[00:11:42.240 --> 00:11:48.640]  聾了耳朵還在」
[00:11:48.640 --> 00:11:50.640]  你分不分得到這兩個翻譯的不同?
[00:11:50.640 --> 00:11:52.640]  分不分得到?
[00:11:52.640 --> 00:11:54.640]  不關我的事
[00:11:54.640 --> 00:11:56.640]  快點告訴我有什麼教訓
[00:11:56.640 --> 00:11:58.640]  你先明白吧
[00:11:58.640 --> 00:12:02.640]  這是上帝開頭講的第一句
[00:12:02.640 --> 00:12:08.640]  你聽清楚上帝的語氣
[00:12:08.640 --> 00:12:11.640]  仍然是責罵他們?
[00:12:11.640 --> 00:12:13.640]  罵他們?
[00:12:13.640 --> 00:12:15.640]  還是不是?
[00:12:15.640 --> 00:12:19.640]  是,這些人是盲的
[00:12:19.640 --> 00:12:21.640]  是聾的
[00:12:21.640 --> 00:12:24.640]  不過仍有眼睛
[00:12:24.640 --> 00:12:26.640]  仍有耳朵
[00:12:26.640 --> 00:12:28.640]  即是怎樣呢?
[00:12:28.640 --> 00:12:30.640]  有希望
[00:12:30.640 --> 00:12:34.640]  不是dead end
[00:12:34.640 --> 00:12:37.640]  不是就這樣就成了
[00:12:37.640 --> 00:12:39.640]  所以真的要很小心
[00:12:39.640 --> 00:12:43.640]  聖經為什麼要不停重新翻譯呢?
[00:12:43.640 --> 00:12:48.640]  這不是主流教會的了解
[00:12:48.640 --> 00:12:54.640]  不過這個理解是猶太當代
[00:12:54.640 --> 00:12:58.640]  亦是另一位翻譯整本希伯來文
[00:12:58.640 --> 00:13:03.640]  聖經舊約的學者Robert Otter
[00:13:03.640 --> 00:13:05.640]  他的翻譯
[00:13:05.640 --> 00:13:08.640]  早馮將博士一年
[00:13:08.640 --> 00:13:16.640]  bring out a blind people that yet has eyes
[00:13:16.640 --> 00:13:22.640]  and the deaf that yet have ears
[00:13:22.640 --> 00:13:25.640]  聽到"yet"字嗎?
[00:13:25.640 --> 00:13:27.640]  英文的"yet"字,為什麼呢?
[00:13:27.640 --> 00:13:30.640]  不過,還有
[00:13:30.640 --> 00:13:32.640]  那個是重點
[00:13:32.640 --> 00:13:34.640]  很難的
[00:13:34.640 --> 00:13:37.640]  因為希伯來文沒有"yet"
[00:13:37.640 --> 00:13:39.640]  沒有"but"
[00:13:39.640 --> 00:13:43.640]  他都是用一個普通的連接詞
[00:13:43.640 --> 00:13:45.640]  但是你在上文下理
[00:13:45.640 --> 00:13:50.640]  你能夠讀得到他的語氣
[00:13:50.640 --> 00:13:54.640]  這是很重要的
[00:13:54.640 --> 00:13:59.640]  四十三章仍然是說
[00:13:59.640 --> 00:14:03.640]  上主以聾合眼的僕人
[00:14:03.640 --> 00:14:05.640]  清楚嗎?第一句
[00:14:05.640 --> 00:14:07.640]  仍然是他們
[00:14:07.640 --> 00:14:10.640]  不過,這裏的重點
[00:14:10.640 --> 00:14:13.640]  焦點卻是指出
[00:14:13.640 --> 00:14:15.640]  他們有眼睛
[00:14:15.640 --> 00:14:17.640]  可以看到
[00:14:17.640 --> 00:14:19.640]  他們有耳朵
[00:14:19.640 --> 00:14:21.640]  可以聽見
[00:14:21.640 --> 00:14:24.640]  我們上一堂用了很多時間解釋
[00:14:24.640 --> 00:14:26.640]  這是比喻
[00:14:26.640 --> 00:14:32.640]  這不是先天或後天的相殘
[00:14:32.640 --> 00:14:35.640]  不是,這是比喻
[00:14:35.640 --> 00:14:38.640]  這裏所強調的
[00:14:38.640 --> 00:14:40.640]  你就明白
[00:14:40.640 --> 00:14:42.640]  四十三章第十節
[00:14:42.640 --> 00:14:45.640]  很清楚
[00:14:45.640 --> 00:14:47.640]  耶和華說
[00:14:47.640 --> 00:14:50.640]  你們是我的見證
[00:14:50.640 --> 00:14:55.640]  我所揀選的僕人
[00:14:55.640 --> 00:14:59.640]  這個以聾合眼的僕人
[00:14:59.640 --> 00:15:08.640]  原來他是耶和華上主的見證
[00:15:08.640 --> 00:15:10.640]  這裏又是一個
[00:15:10.640 --> 00:15:15.640]  我們被新約聖經壟斷了的印象
[00:15:15.640 --> 00:15:17.640]  主耶穌吩咐我們
[00:15:17.640 --> 00:15:19.640]  直到地極
[00:15:19.640 --> 00:15:22.640]  作我的見證
[00:15:22.640 --> 00:15:25.640]  我們一個星期
[00:15:25.640 --> 00:15:27.640]  找到半天
[00:15:27.640 --> 00:15:30.640]  出去街邊派單張作見證
[00:15:30.640 --> 00:15:33.640]  就進行了主的吩咐
[00:15:33.640 --> 00:15:36.640]  你讀《耳塞俠書》
[00:15:36.640 --> 00:15:38.640]  這個典故
[00:15:38.640 --> 00:15:41.640]  不是說作見證
[00:15:41.640 --> 00:15:44.640]  是說什麼呢?
[00:15:44.640 --> 00:15:49.640]  你們是我的見證
[00:15:49.640 --> 00:15:52.640]  見證當然不是給自己人的
[00:15:52.640 --> 00:15:54.640]  是給外面人的
[00:15:54.640 --> 00:15:56.640]  外面人看到的
[00:15:56.640 --> 00:15:59.640]  就是你那半小時派單張
[00:15:59.640 --> 00:16:01.640]  傳福音
[00:16:01.640 --> 00:16:03.640]  家人也不是
[00:16:03.640 --> 00:16:06.640]  他們看到的就是你整個人
[00:16:06.640 --> 00:16:08.640]  你是怎樣的人
[00:16:08.640 --> 00:16:11.640]  你遇到不同的事情
[00:16:11.640 --> 00:16:14.640]  你會怎樣反應
[00:16:14.640 --> 00:16:19.640]  這個見證不是作的
[00:16:19.640 --> 00:16:21.640]  不能作的
[00:16:21.640 --> 00:16:26.640]  或者說你是怎樣就是怎樣
[00:16:26.640 --> 00:16:28.640]  所以難在這裏
[00:16:28.640 --> 00:16:31.640]  要作的我們就AI
[00:16:31.640 --> 00:16:33.640]  人人寫篇得久見證
[00:16:33.640 --> 00:16:36.640]  做我們的樣子
[00:16:36.640 --> 00:16:38.640]  都不用我們出鏡
[00:16:38.640 --> 00:16:41.640]  那個不是見證
[00:16:41.640 --> 00:16:44.640]  你身邊未曾認識
[00:16:44.640 --> 00:16:48.640]  上主獨一的真神
[00:16:48.640 --> 00:16:50.640]  祂見到我們
[00:16:50.640 --> 00:16:56.640]  我們是怎樣的見證
[00:16:56.640 --> 00:16:59.640]  回到四十章開頭
[00:16:59.640 --> 00:17:02.640]  你比較熟悉的經文
[00:17:02.640 --> 00:17:06.640]  神的子民在亡國被擄
[00:17:06.640 --> 00:17:10.640]  你猜他們有沒有心情
[00:17:10.640 --> 00:17:13.640]  去見證上帝呢?
[00:17:13.640 --> 00:17:15.640]  這段很熟悉的
[00:17:15.640 --> 00:17:17.640]  四十章第六節
[00:17:17.640 --> 00:17:21.640]  有人聲喊著說
[00:17:21.640 --> 00:17:22.640]  對不起
[00:17:22.640 --> 00:17:25.640]  希伯來文是沒有人字的
[00:17:25.640 --> 00:17:28.640]  有聲音說
[00:17:28.640 --> 00:17:30.640]  你喊叫吧
[00:17:30.640 --> 00:17:32.640]  有一個說
[00:17:32.640 --> 00:17:36.640]  我喊叫甚麼呢?
[00:17:36.640 --> 00:17:39.640]  或者再譯得白一點
[00:17:39.640 --> 00:17:42.640]  有甚麼好喊叫
[00:17:42.640 --> 00:17:44.640]  有甚麼好說
[00:17:44.640 --> 00:17:45.640]  你看看我們
[00:17:45.640 --> 00:17:51.640]  凡有血氣的盡都如草
[00:17:51.640 --> 00:17:56.640]  他的美容都像野地的花
[00:17:56.640 --> 00:17:58.640]  草必枯幹
[00:17:58.640 --> 00:18:01.640]  花必凋殘
[00:18:01.640 --> 00:18:07.640]  因為耶和華的氣吹在其上
[00:18:07.640 --> 00:18:09.640]  這裏也是要斷句
[00:18:09.640 --> 00:18:11.640]  斷得準確
[00:18:11.640 --> 00:18:13.640]  否則你會很容易擾亂
[00:18:13.640 --> 00:18:15.640]  本來是加多了個字
[00:18:15.640 --> 00:18:17.640]  我喊叫甚麼呢?
[00:18:17.640 --> 00:18:21.640]  下面那四行就好像是喊叫的內容
[00:18:21.640 --> 00:18:23.640]  其實不是
[00:18:23.640 --> 00:18:25.640]  其實是這個很沒有人
[00:18:25.640 --> 00:18:27.640]  可能是先知
[00:18:27.640 --> 00:18:29.640]  他說有甚麼好說的
[00:18:29.640 --> 00:18:33.640]  我們落到這樣的田地
[00:18:33.640 --> 00:18:36.640]  如果你真的有些印象
[00:18:36.640 --> 00:18:38.640]  凡有血氣的
[00:18:38.640 --> 00:18:40.640]  在前面那一節
[00:18:40.640 --> 00:18:44.640]  是說要一同看見
[00:18:44.640 --> 00:18:46.640]  看見甚麼呢?
[00:18:46.640 --> 00:18:51.640]  耶和華的榮耀必然顯現
[00:18:51.640 --> 00:18:54.640]  在曠野預備耶和華的路
[00:18:54.640 --> 00:18:59.640]  在沙漠修平我們神的道
[00:18:59.640 --> 00:19:01.640]  這麼大的事情
[00:19:01.640 --> 00:19:03.640]  為甚麼不宣佈?
[00:19:03.640 --> 00:19:06.640]  為甚麼不去說?
[00:19:06.640 --> 00:19:08.640]  有甚麼好說的?
[00:19:08.640 --> 00:19:11.640]  去證明那個心情的落差
[00:19:11.640 --> 00:19:15.640]  我們外面人完全未能進去
[00:19:15.640 --> 00:19:19.640]  你經歷了五十年的亡國被擄
[00:19:19.640 --> 00:19:22.640]  妻離子散
[00:19:22.640 --> 00:19:24.640]  家破人亡
[00:19:24.640 --> 00:19:27.640]  苟延殘喘
[00:19:27.640 --> 00:19:30.640]  現在叫你很興奮的
[00:19:30.640 --> 00:19:35.640]  去成為上帝的見證
[00:19:35.640 --> 00:19:37.640]  有甚麼好見證的?
[00:19:37.640 --> 00:19:38.640]  可以嗎?
[00:19:38.640 --> 00:19:40.640]  我們不敢這樣讀耳塞客書
[00:19:40.640 --> 00:19:42.640]  耶穌來了
[00:19:42.640 --> 00:19:44.640]  施洗約翰
[00:19:44.640 --> 00:19:46.640]  大家就普世歡騰
[00:19:46.640 --> 00:19:49.640]  不是的 你搞錯了
[00:19:49.640 --> 00:19:52.640]  你搞錯了
[00:19:52.640 --> 00:19:54.640]  你看看今天
[00:19:54.640 --> 00:19:57.640]  你生活在伊朗
[00:19:57.640 --> 00:19:59.640]  有很多基督徒的
[00:19:59.640 --> 00:20:00.640]  你知道嗎?
[00:20:00.640 --> 00:20:01.640]  你不知道吧?
[00:20:01.640 --> 00:20:03.640]  你以為全部都是穆斯林
[00:20:03.640 --> 00:20:04.640]  不是的
[00:20:04.640 --> 00:20:06.640]  伊朗的基督徒
[00:20:06.640 --> 00:20:08.640]  看到白宮
[00:20:08.640 --> 00:20:10.640]  幾十個穆斯圍著
[00:20:10.640 --> 00:20:13.640]  特朗普總統祈禱的照片
[00:20:13.640 --> 00:20:15.640]  你猜他們有甚麼感受?
[00:20:15.640 --> 00:20:18.640]  感謝主
[00:20:18.640 --> 00:20:20.640]  神德榮耀
[00:20:20.640 --> 00:20:22.640]  你這樣想
[00:20:22.640 --> 00:20:25.640]  就完全見外了
[00:20:25.640 --> 00:20:27.640]  聽得明白我這句話嗎?
[00:20:27.640 --> 00:20:29.640]  我們沒有權阻止
[00:20:29.640 --> 00:20:31.640]  任何人做甚麼
[00:20:31.640 --> 00:20:33.640]  不過關鍵是
[00:20:33.640 --> 00:20:35.640]  上帝怎樣聽祈禱
[00:20:35.640 --> 00:20:38.640]  不是作法
[00:20:38.640 --> 00:20:40.640]  不是究竟有多少個穆斯
[00:20:40.640 --> 00:20:42.640]  究竟有多厲害
[00:20:42.640 --> 00:20:44.640]  究竟有多出名
[00:20:44.640 --> 00:20:46.640]  代表了美國多少個教會
[00:20:46.640 --> 00:20:48.640]  宗派
[00:20:48.640 --> 00:20:50.640]  上帝就一定保守
[00:20:50.640 --> 00:20:52.640]  沒有這回事的
[00:20:52.640 --> 00:20:54.640]  你知道吧?
[00:20:54.640 --> 00:20:56.640]  不是拜偶像的
[00:20:56.640 --> 00:20:58.640]  是照神的意思
[00:20:58.640 --> 00:21:00.640]  但是你這樣做
[00:21:00.640 --> 00:21:03.640]  你是怎樣的見證?
[00:21:03.640 --> 00:21:05.640]  這就是《耳塞俠書》
[00:21:05.640 --> 00:21:07.640]  在這些艱難
[00:21:07.640 --> 00:21:10.640]  在這些低谷當中
[00:21:10.640 --> 00:21:12.640]  怎樣說呢?
[00:21:12.640 --> 00:21:14.640]  草必枯幹
[00:21:14.640 --> 00:21:17.640]  花必凋殘
[00:21:17.640 --> 00:21:19.640]  我們又是被新約
[00:21:19.640 --> 00:21:21.640]  八福
[00:21:21.640 --> 00:21:24.640]  登山補訓
[00:21:24.640 --> 00:21:26.640]  我們說野地的花
[00:21:26.640 --> 00:21:28.640]  上帝看顧
[00:21:28.640 --> 00:21:30.640]  但其實那是反轉了
[00:21:30.640 --> 00:21:32.640]  這個比喻
[00:21:32.640 --> 00:21:34.640]  野地的花
[00:21:34.640 --> 00:21:36.640]  野地的草
[00:21:36.640 --> 00:21:38.640]  從來
[00:21:38.640 --> 00:21:40.640]  都不會來的
[00:21:40.640 --> 00:21:42.640]  更何況
[00:21:42.640 --> 00:21:44.640]  耶和華的氣
[00:21:44.640 --> 00:21:46.640]  吹在
[00:21:46.640 --> 00:21:48.640]  其上
[00:21:48.640 --> 00:21:52.640]  誰叫我們亡國被擄的?
[00:21:52.640 --> 00:21:54.640]  你說巴比倫也好一點
[00:21:54.640 --> 00:21:57.640]  起碼我們有個同仇敵愾的敵人
[00:21:57.640 --> 00:21:59.640]  不是的
[00:21:59.640 --> 00:22:01.640]  是我們的上帝
[00:22:01.640 --> 00:22:03.640]  去管教
[00:22:03.640 --> 00:22:05.640]  讓我們落到
[00:22:05.640 --> 00:22:08.640]  一個這樣的田地
[00:22:08.640 --> 00:22:10.640]  所以四十章第七節
[00:22:10.640 --> 00:22:12.640]  最後重覆
[00:22:12.640 --> 00:22:13.640]  沒錯
[00:22:13.640 --> 00:22:15.640]  百姓是草
[00:22:15.640 --> 00:22:17.640]  草會枯幹
[00:22:17.640 --> 00:22:19.640]  花會凋殘
[00:22:19.640 --> 00:22:21.640]  那剩下什麼呢?
[00:22:21.640 --> 00:22:23.640]  我們神的說話
[00:22:23.640 --> 00:22:24.640]  我們要明白的
[00:22:24.640 --> 00:22:25.640]  要掌握
[00:22:25.640 --> 00:22:27.640]  唯一有倚靠的
[00:22:27.640 --> 00:22:30.640]  是神的說話
[00:22:30.640 --> 00:22:32.640]  四十章的結束
