
[00:00:00.000 --> 00:00:09.560]  我相信無論我們安在教會之中或者在家裡看網上直播
[00:06:09.920 --> 00:06:13.620]  想著要寫一張尋人廣告
[00:06:13.620 --> 00:06:15.120]  寫一篇尋人告示出來
[00:06:15.120 --> 00:06:16.820]  到處去貼那些
[00:06:16.820 --> 00:06:18.620]  那幾兄弟姐妹在一起
[00:06:18.620 --> 00:06:20.420]  包括爸爸在內
[00:06:20.420 --> 00:06:21.820]  那大家就會想
[00:06:21.820 --> 00:06:22.720]  我們要寫
[00:06:22.720 --> 00:06:25.220]  第一就要找張相片出來才行
[00:06:25.220 --> 00:06:26.520]  那個個就在家裏找
[00:06:26.520 --> 00:06:28.620]  在銀包裏面找
[00:06:28.620 --> 00:06:31.320]  發覺到沒有一個人
[00:06:31.320 --> 00:06:33.120]  沒有一個人
[00:06:33.120 --> 00:06:37.720]  有個媽媽最近的照片
[00:06:37.720 --> 00:06:38.920]  當我看這個故事
[00:06:38.920 --> 00:06:40.520]  看到這些事的時候
[00:06:40.520 --> 00:06:44.320]  心裏面是很心痛的
[00:06:44.320 --> 00:06:45.920]  很心痛的
[00:06:45.920 --> 00:06:49.120]  如果今天叫你打開你的銀包裏面
[00:06:49.120 --> 00:06:50.020]  你有沒有你媽媽
[00:06:50.020 --> 00:06:51.520]  或者你爸爸
[00:06:51.520 --> 00:06:53.920]  那種最新的照片
[00:06:53.920 --> 00:06:56.320]  新到好像近兩三年
[00:06:56.320 --> 00:06:58.820]  三五年的照片呢?
[00:06:58.820 --> 00:07:00.220]  可能是沒有的
[00:07:00.220 --> 00:07:03.220]  故事繼續下去
[00:07:03.220 --> 00:07:04.620]  我們要寫一些東西
[00:07:04.620 --> 00:07:05.620]  如果沒有照片
[00:07:05.620 --> 00:07:08.120]  我們都要形容媽媽是怎樣的
[00:07:08.120 --> 00:07:09.820]  所以大家坐在那裏聊天
[00:07:09.820 --> 00:07:11.220]  從他們的聊天裏面
[00:07:11.220 --> 00:07:12.420]  他們發現到一個
[00:07:12.420 --> 00:07:14.820]  非常令人震驚的事實
[00:07:14.820 --> 00:07:16.820]  原來每一個人對媽媽的理解
[00:07:16.820 --> 00:07:18.420]  都是很片面的
[00:07:18.420 --> 00:07:21.620]  沒有一個人了解那個媽媽的整體
[00:07:21.620 --> 00:07:23.320]  每個人說這些東西
[00:07:23.320 --> 00:07:26.820]  都是其他子女不知道的東西
[00:07:26.820 --> 00:07:28.320]  沒有一個人對媽媽的理解
[00:07:28.320 --> 00:07:30.920]  只是她的理解和她之間的關係
[00:07:30.920 --> 00:07:32.620]  整個的媽媽是怎樣的呢?
[00:07:32.620 --> 00:07:35.020]  是沒有人知道的
[00:07:35.020 --> 00:07:37.020]  所以他們在那裏聊天的時候
[00:07:37.020 --> 00:07:38.020]  那個新經俗就說
[00:07:38.020 --> 00:07:40.420]  媽媽是不識字的
[00:07:40.420 --> 00:07:42.620]  我猜新經俗就說
[00:07:42.620 --> 00:07:44.820]  我猜我所寫的文章
[00:07:44.820 --> 00:07:47.520]  所寫的出名的小說
[00:07:47.520 --> 00:07:49.420]  受歡迎的文章
[00:07:49.420 --> 00:07:53.320]  媽媽一隻字都沒有看過的
[00:07:53.320 --> 00:07:54.420]  那另外一個妹就說
[00:07:54.420 --> 00:07:55.820]  當然不是了
[00:07:55.820 --> 00:07:57.020]  你以為她不識字
[00:07:57.020 --> 00:07:58.420]  就不讀你的東西嗎?
[00:07:58.420 --> 00:08:00.320]  你所出版的所有的東西
[00:08:00.320 --> 00:08:02.320]  每一隻字她都讀過
[00:08:02.320 --> 00:08:03.620]  只要你一出新書
[00:08:03.620 --> 00:08:05.420]  只要你一出新的文章
[00:08:05.420 --> 00:08:06.820]  媽媽就馬上回來
[00:08:06.820 --> 00:08:10.320]  請旁邊那個識字的大嬸
[00:08:10.320 --> 00:08:16.620]  逐篇逐篇地讀給她聽
[00:08:16.620 --> 00:08:20.620]  到幾個子女都全部說完話的時候
[00:08:20.620 --> 00:08:25.120]  新經俗就用一句智術的說話
[00:08:25.120 --> 00:08:27.420]  我想她說的那一段話
[00:08:27.420 --> 00:08:31.220]  都可以包含我們對主耶穌基督的理解
[00:08:31.220 --> 00:08:32.820]  原來我們對媽媽的理解
[00:08:32.820 --> 00:08:35.120]  已經進入我們的血脈裏面了
[00:08:35.120 --> 00:08:37.320]  我們沒有辦法忘記這個媽媽
[00:08:37.320 --> 00:08:40.420]  我們沒有辦法
[00:08:40.420 --> 00:08:42.620]  將這個媽媽平搶我們的生活之外
[00:08:42.620 --> 00:08:44.020]  她就在我們中間
[00:08:44.020 --> 00:08:45.620]  她就在我們的生命之中
[00:08:45.620 --> 00:08:47.220]  留在我們的血脈裏面
[00:08:47.220 --> 00:08:48.020]  不過很多時候
[00:08:48.020 --> 00:08:51.920]  我們不感覺到她的存在
[00:08:51.920 --> 00:08:53.520]  是的,她在我們的裏面
[00:08:53.520 --> 00:08:55.120]  在我們的血脈之中
[00:08:55.120 --> 00:08:56.020]  她生我們
[00:08:56.020 --> 00:08:58.920]  將我們帶入這個世界裏面來
[00:08:58.920 --> 00:09:00.620]  但是在我們整個生活裏面
[00:09:00.620 --> 00:09:06.420]  我們已經將她的存在慢慢慢慢地忘記
[00:09:06.420 --> 00:09:09.820]  好像是我們的生活以外那樣
[00:09:09.820 --> 00:09:14.120]  我想一想主耶穌基督何嘗不是這樣呢?
[00:09:14.120 --> 00:09:15.120]  祂救贖我們
[00:09:15.120 --> 00:09:19.320]  將祂自己的生命為我們而寫
[00:09:19.320 --> 00:09:21.020]  但是我們有多少的時間
[00:09:21.020 --> 00:09:24.320]  真的想著這位已經復活的主
[00:09:24.320 --> 00:09:25.820]  我們死在十字架上
[00:09:25.820 --> 00:09:26.820]  有復活的主
[00:09:26.820 --> 00:09:28.620]  現在仍然活在的主
[00:09:28.620 --> 00:09:31.220]  我們整個說祂活在我們的心裏面
[00:09:31.220 --> 00:09:33.520]  我們說得耳熟能詳
[00:09:33.520 --> 00:09:34.720]  但是我們有多少的人
[00:09:34.720 --> 00:09:36.320]  真的在生活之中
[00:09:36.320 --> 00:09:38.320]  經常想著這位主
[00:09:38.320 --> 00:09:40.620]  無論我們的生命去到任何的境況
[00:09:40.620 --> 00:09:42.720]  祂仍與我們同行呢?
[00:09:42.720 --> 00:09:44.520]  這兩個以馬五師路上的門徒
[00:09:44.520 --> 00:09:46.820]  給我們今天所有的門徒
[00:09:46.820 --> 00:09:48.820]  所有信主耶穌基督的人
[00:09:48.820 --> 00:09:51.420]  一個非常重大的提醒
[00:09:51.420 --> 00:09:54.620]  無論時間遇到什麼情況
[00:09:54.620 --> 00:09:56.820]  無論世界變成什麼樣的情況
[00:09:56.820 --> 00:09:58.220]  請你不要忘記
[00:09:58.220 --> 00:09:59.820]  這位復活的主耶穌基督
[00:09:59.820 --> 00:10:02.920]  仍然行走在我們的生命之中
[00:10:02.920 --> 00:10:04.520]  雖然這是一個很簡單
[00:10:04.520 --> 00:10:06.620]  很顯然易見的道理
[00:10:06.620 --> 00:10:07.620]  但是我們就發覺到
[00:10:07.620 --> 00:10:08.620]  在我們的生命裏面
[00:10:08.620 --> 00:10:13.220]  我們就是忘記祂
[00:10:13.220 --> 00:10:16.320]  我們自己獨自什麼重擔
[00:10:16.320 --> 00:10:19.220]  我們自己獨自來走這條道路
[00:10:19.220 --> 00:10:21.620]  以為生命是艱苦
[00:10:21.620 --> 00:10:24.720]  以為自己獨自承擔這些痛苦
[00:10:24.720 --> 00:10:27.720]  但是主耶穌基督在以馬五師的路上
[00:10:27.720 --> 00:10:29.920]  就用了這門徒說
[00:10:29.920 --> 00:10:33.520]  願你們平安
[00:10:33.520 --> 00:10:36.520]  當這些門徒和主耶穌基督一路走
[00:10:36.520 --> 00:10:37.820]  走到天晚日落的時候
[00:10:37.820 --> 00:10:40.720]  都認不出這位耶穌
[00:10:40.720 --> 00:10:42.520]  直到晚上的時候
[00:10:42.520 --> 00:10:44.020]  他們都很好客
[00:10:44.020 --> 00:10:46.620]  請耶穌基督和他們一起進去吃頓飯
[00:10:46.620 --> 00:10:48.020]  在吃飯的時候
[00:10:48.020 --> 00:10:50.520]  耶穌很慣常地用抹餅的手勢
[00:10:50.520 --> 00:10:52.720]  他們就認出這位耶穌
[00:10:52.720 --> 00:10:56.120]  他們的眼睛明亮了
[00:10:56.120 --> 00:10:57.520]  是不是到我們的生命裏面
[00:10:57.520 --> 00:10:59.620]  某一個時段裏面
[00:10:59.620 --> 00:11:02.720]  我們的眼睛才能明亮呢?
[00:11:02.720 --> 00:11:05.920]  我們的眼睛看世界上很多的東西
[00:11:05.920 --> 00:11:07.520]  我們被我們的聰明
[00:11:07.520 --> 00:11:09.920]  引導我們的頭腦看某樣東西
[00:11:09.920 --> 00:11:11.820]  吸收某類的知識
[00:11:11.820 --> 00:11:14.120]  讓這些知識充斥在我們的頭腦
[00:11:14.120 --> 00:11:16.620]  以為我們自己非常聰明
[00:11:16.620 --> 00:11:19.020]  或者以為我們自己不可一世
[00:11:19.020 --> 00:11:20.720]  但是實際上主耶穌基督說
[00:11:20.720 --> 00:11:22.720]  我從來都沒有離開過你
[00:11:22.720 --> 00:11:24.320]  在你的思想裏面
[00:11:24.320 --> 00:11:25.920]  能夠有我
[00:11:25.920 --> 00:11:28.720]  能夠有上帝在我們的生命之中
[00:11:28.720 --> 00:11:33.920]  讓上帝開我們的眼睛
[00:11:33.920 --> 00:11:36.720]  讓我們的眼睛能夠明亮
[00:11:36.720 --> 00:11:38.420]  能夠看得深遠
[00:11:38.420 --> 00:11:40.320]  聖經在很多地方教導我們
[00:11:40.320 --> 00:11:43.220]  我們所看的不是看目前的
[00:11:43.220 --> 00:11:45.620]  我們看的是看將來的
[00:11:45.620 --> 00:11:48.920]  我們不是看那些看得見的東西
[00:11:48.920 --> 00:11:51.320]  我們靠著信心的眼睛
[00:11:51.320 --> 00:11:54.320]  能夠看那些看不到的東西
[00:11:54.320 --> 00:11:55.720]  當我們這樣說的時候
[00:11:55.720 --> 00:11:57.720]  世人可能譏笑我們
[00:11:57.720 --> 00:12:01.120]  說我們信仰得好像很盲從
[00:12:01.120 --> 00:12:04.920]  如何可以信一些看不到的東西呢?
[00:12:04.920 --> 00:12:07.420]  事實上他們都教導我們
[00:12:07.420 --> 00:12:09.920]  讓我們能夠相信仰望那一位
[00:12:09.920 --> 00:12:11.920]  我們看不見的主
[00:12:11.920 --> 00:12:13.620]  但是那位主我們看不見
[00:12:13.620 --> 00:12:15.620]  但是他守所做的工作
[00:12:15.620 --> 00:12:17.720]  就是生命裏面的改變
[00:12:17.720 --> 00:12:19.920]  教導每一個人跟從主耶穌基督
[00:12:19.920 --> 00:12:23.120]  他都看得很清楚
[00:12:23.120 --> 00:12:25.920]  當主耶穌基督開他們的眼睛
[00:12:25.920 --> 00:12:28.920]  他們認出耶穌
[00:12:28.920 --> 00:12:32.120]  想在我們自己的生命裏面
[00:12:32.120 --> 00:12:33.820]  我們有沒有甚麼機會
[00:12:33.820 --> 00:12:35.720]  或者有甚麼時刻
[00:12:35.720 --> 00:12:40.120]  讓我們可以真的看到這位主耶穌呢?
[00:12:40.120 --> 00:12:44.920]  上帝會藉著人來彰顯他自己的工作
[00:12:44.920 --> 00:12:46.920]  上帝自己做的工作很奇妙
[00:12:46.920 --> 00:12:48.320]  真的很奇妙
[00:12:48.320 --> 00:12:49.920]  我願意我們能夠在生命裏
[00:12:49.920 --> 00:12:52.120]  能夠看得到上帝的奇妙
[00:12:52.120 --> 00:12:53.720]  他的工作是奇妙的
[00:12:53.720 --> 00:12:56.920]  甚至奇妙到超出我們自己所想的
[00:12:56.920 --> 00:12:58.920]  我們估計上帝不會這樣做
[00:12:58.920 --> 00:13:01.320]  但是很多時候他偏偏這樣做
[00:13:01.320 --> 00:13:03.120]  我們真的不明白
[00:13:03.120 --> 00:13:06.920]  因此宗教改革以來
[00:13:06.920 --> 00:13:08.720]  很著重一個神的道理
[00:13:08.720 --> 00:13:11.120]  那個神的道理就是上帝的主權
[00:13:11.120 --> 00:13:15.120]  這個上帝的主權很多人不能夠接納
[00:13:15.120 --> 00:13:17.520]  我們眼睛看得很淺
[00:13:17.520 --> 00:13:20.320]  生命不是在我手中嗎?
[00:13:20.320 --> 00:13:22.720]  為甚麼上帝會掌管我全體的生命
[00:13:22.720 --> 00:13:24.520]  整體的生命呢?
[00:13:24.520 --> 00:13:28.320]  不是我的手的拼搏創造了我自己的未來嗎?
[00:13:28.320 --> 00:13:29.320]  為甚麼說我的未來
[00:13:29.320 --> 00:13:31.920]  存在上帝自己的手中呢?
[00:13:31.920 --> 00:13:34.920]  上帝的主權真的這麼重要嗎?
[00:13:34.920 --> 00:13:36.920]  上帝之為上帝
[00:13:36.920 --> 00:13:40.520]  上帝的主權的確是重要的
[00:13:40.520 --> 00:13:42.520]  祂在我們的前頭
[00:13:42.520 --> 00:13:44.720]  祂在我們的將來
[00:13:44.720 --> 00:13:47.120]  祂在我們的將來的終結那裡
[00:13:47.120 --> 00:13:48.120]  跟我們說
[00:13:48.120 --> 00:13:49.920]  你將你的生命
[00:13:49.920 --> 00:13:52.120]  將你自己一切交給祂的話
[00:13:52.120 --> 00:13:54.720]  祂就會為我們負全部的責任
[00:13:54.720 --> 00:13:57.320]  我們的信仰裏面包含這一點的
[00:13:57.320 --> 00:13:58.920]  但是在我們日常的生活裏面
[00:13:58.920 --> 00:14:00.920]  我們看不到這一點
[00:14:00.920 --> 00:14:03.920]  我們很多時候靠我們自己的拼搏
[00:14:03.920 --> 00:14:06.120]  不是說我們自己不去努力
[00:14:06.120 --> 00:14:09.320]  我們都看到很多不同的人
[00:14:09.320 --> 00:14:11.520]  並拼一生
[00:14:11.520 --> 00:14:14.920]  但是剛剛就是不依靠上帝
[00:14:14.920 --> 00:14:17.720]  我們能不能夠在我們的生命之中看到
[00:14:17.720 --> 00:14:20.520]  上帝將我們生在此時此地
[00:14:20.520 --> 00:14:22.520]  有祂自己的心意
[00:14:22.520 --> 00:14:25.720]  讓我們能夠僅靠上帝自己的信息而行
[00:14:25.720 --> 00:14:26.920]  僅靠祂自己的真理
[00:14:26.920 --> 00:14:30.920]  教導我們怎樣在這個黑暗的
[00:14:30.920 --> 00:14:32.920]  灰暗的
[00:14:32.920 --> 00:14:35.720]  令人沮喪的世界裏面
[00:14:35.720 --> 00:14:38.720]  仍然依靠上帝跟隨著他
[00:14:38.720 --> 00:14:41.920]  我們除了上帝開我們的眼睛之外
[00:14:41.920 --> 00:14:44.520]  讓我們仍然能夠相信上帝
[00:14:44.520 --> 00:14:47.120]  似乎在人人都拒絕
[00:14:47.120 --> 00:14:49.520]  人人都不願意相信的時候
[00:14:49.520 --> 00:14:51.720]  我們仍然擁抱我們的信仰
[00:14:51.720 --> 00:14:53.720]  仍然相信上帝
[00:14:54.720 --> 00:14:57.720]  所以前兩年出了一本書
[00:14:57.720 --> 00:14:59.720]  是一位愛丁堡大學
[00:14:59.720 --> 00:15:03.720]  英國愛丁堡大學一位新約的教授所寫的一本書
[00:15:03.720 --> 00:15:07.720]  叫做《諸神的毀滅者》
[00:15:07.720 --> 00:15:11.720]  Destroyer of Gods
[00:15:11.720 --> 00:15:13.720]  那個God是小寫的
[00:15:13.720 --> 00:15:15.720]  尾下有個Heads
[00:15:15.720 --> 00:15:17.720]  諸神的毀滅者
[00:15:17.720 --> 00:15:19.720]  這本書裏面講什麼呢?
[00:15:19.720 --> 00:15:21.720]  他講了一個很重要的道理
[00:15:21.720 --> 00:15:25.720]  他說在早期第一世紀打後的基督教
[00:15:25.720 --> 00:15:29.720]  是一個很弱勢的宗教
[00:15:29.720 --> 00:15:35.720]  是完全不能夠跟當時代一些大的宗教相比的
[00:15:35.720 --> 00:15:39.720]  弱小的基督教完全沒有成功的可能
[00:15:39.720 --> 00:15:43.720]  但是到了二十一世紀
[00:15:43.720 --> 00:15:45.720]  其他的宗教全部都煙消雲散
[00:15:45.720 --> 00:15:49.720]  為什麼基督教由第一世紀打後一直到現在
[00:15:49.720 --> 00:15:51.720]  從一個極無盼望
[00:15:51.720 --> 00:15:55.720]  不能夠生存沒有生存機會的宗教
[00:15:55.720 --> 00:15:57.720]  會演變成一個這麼大的宗教
[00:15:57.720 --> 00:15:59.720]  這麼多人相信呢?
[00:15:59.720 --> 00:16:01.720]  他就研究了一個這樣的題目
[00:16:01.720 --> 00:16:03.720]  做了很多的研究
[00:16:03.720 --> 00:16:05.720]  他找出了這個道理
[00:16:05.720 --> 00:16:07.720]  是的,在這麼多年以來
[00:16:07.720 --> 00:16:09.720]  我也聽到很多的
[00:16:09.720 --> 00:16:11.720]  也看過不少的書
[00:16:11.720 --> 00:16:17.720]  說為什麼第一世紀的基督徒會這麼發王呢?
[00:16:17.720 --> 00:16:19.720]  在一個極不可能的情況之下
[00:16:19.720 --> 00:16:23.720]  仍然能夠成就這麼偉大的宗教呢?
[00:16:23.720 --> 00:16:25.720]  如果我們用簡單的宗教來說
[00:16:25.720 --> 00:16:31.720]  很多人就說外在的因素是不可以缺少的
[00:16:31.720 --> 00:16:33.720]  有很多人寫這樣的東西
[00:16:33.720 --> 00:16:35.720]  這件事是很重要的
[00:16:35.720 --> 00:16:37.720]  羅馬太平聖經
[00:16:37.720 --> 00:16:41.720]  我們讀中國文學或者讀中國歷史的都知道
[00:16:41.720 --> 00:16:43.720]  武功盛世
[00:16:43.720 --> 00:16:45.720]  到處打,打到佔頂於自己的版圖
[00:16:45.720 --> 00:16:47.720]  在自己的版圖的控制之下
[00:16:47.720 --> 00:16:50.720]  道路交通網非常之發達
[00:16:50.720 --> 00:16:54.720]  路上的旅行相對於安全的
[00:16:54.720 --> 00:16:56.720]  不像以前那樣
[00:16:56.720 --> 00:16:58.720]  每次出外的時候或者每次遠行
[00:16:58.720 --> 00:17:00.720]  每次要外出做生意的時候
[00:17:00.720 --> 00:17:02.720]  都要有安全的路線
[00:17:02.720 --> 00:17:04.720]  因為就是匪道橫行
[00:17:04.720 --> 00:17:06.720]  但在羅馬太平聖祭之下
[00:17:06.720 --> 00:17:08.720]  道路交通網非常之發達
[00:17:08.720 --> 00:17:10.720]  人來的往來頻密
[00:17:10.720 --> 00:17:14.720]  道路上的旅行相對安全的
[00:17:14.720 --> 00:17:16.720]  在這樣的環境之下
[00:17:16.720 --> 00:17:20.720]  基督教的信仰的傳播是非常之快速的
