
[00:00:00.000 --> 00:00:07.000]  今天我們來到耶利米蘇的了陷
[00:01:47.000 --> 00:01:50.000]  然後第七至第十三章
[00:01:50.000 --> 00:01:52.000]  我們比較注重的
[00:01:52.000 --> 00:01:54.000]  就是講到以色列人背若
[00:01:54.000 --> 00:01:56.000]  是純粹幫助我們記憶
[00:01:56.000 --> 00:01:59.000]  裡面不只是講同一個信息
[00:01:59.000 --> 00:02:00.000]  而且幫助我們
[00:02:00.000 --> 00:02:02.000]  前面主要強調
[00:02:02.000 --> 00:02:04.000]  以色列人來拜偶像
[00:02:04.000 --> 00:02:06.000]  以往在抗疫的時候
[00:02:06.000 --> 00:02:07.000]  都是這麼背譯的
[00:02:07.000 --> 00:02:10.000]  但現在不僅背譯還拜偶像
[00:02:10.000 --> 00:02:12.000]  然後第七至十三章
[00:02:12.000 --> 00:02:15.000]  就開始講到以色列人
[00:02:15.000 --> 00:02:17.000]  違背性若的問題
[00:02:17.000 --> 00:02:20.000]  雖然一方面指著耶和華的殿來自誇
[00:02:20.000 --> 00:02:23.000]  但另一方面又來背叛神
[00:02:23.000 --> 00:02:27.000]  然後我們今天十四至二十章所講的
[00:02:27.000 --> 00:02:28.000]  就是比較強調
[00:02:28.000 --> 00:02:30.000]  雖然我給了一個分題叫做
[00:02:30.000 --> 00:02:31.000]  警戒與哀動
[00:02:31.000 --> 00:02:34.000]  最主要強調不能回轉
[00:02:34.000 --> 00:02:35.000]  不能回轉
[00:02:35.000 --> 00:02:37.000]  如果大家讀這個禮拜
[00:02:37.000 --> 00:02:38.000]  讀釋義的時候
[00:02:38.000 --> 00:02:39.000]  你有一點印象
[00:02:39.000 --> 00:02:42.000]  就是神呼籲了先知
[00:02:42.000 --> 00:02:44.000]  有幾次叫他不准祈禱
[00:02:44.000 --> 00:02:46.000]  不准為他的百姓祈禱
[00:02:46.000 --> 00:02:49.000]  原因就是因為已經不能挽回了
[00:02:49.000 --> 00:02:51.000]  因為在不能挽回的情況下
[00:02:51.000 --> 00:02:57.000]  神阻止先知為他的百姓代求
[00:02:57.000 --> 00:03:01.000]  這個就構成了我們今天的主題
[00:03:01.000 --> 00:03:06.000]  就是主要講到神的審判不能回轉
[00:03:06.000 --> 00:03:09.000]  所以你會看到我今天給大家筆記
[00:03:09.000 --> 00:03:10.000]  在第一大點裡
[00:03:10.000 --> 00:03:12.000]  就是講到神拒絕聽祈禱
[00:03:12.000 --> 00:03:14.000]  第二個大點裡
[00:03:14.000 --> 00:03:16.000]  神怎樣來到先知
[00:03:16.000 --> 00:03:18.000]  用他自己的人生來作預言
[00:03:18.000 --> 00:03:20.000]  第三個大點
[00:03:20.000 --> 00:03:25.000]  就是兩個來毀滅那個陶器
[00:03:25.000 --> 00:03:27.000]  用希冥來作預言
[00:03:27.000 --> 00:03:31.000]  一個前面16至17章
[00:03:31.000 --> 00:03:36.000]  就是講到用先知自己來作預言的示範
[00:03:36.000 --> 00:03:40.000]  18和19章就用希冥來作預言的示範
[00:03:40.000 --> 00:03:43.000]  然後19至20章就講到
[00:03:43.000 --> 00:03:46.000]  先知覺得自己很痛苦
[00:03:46.000 --> 00:03:49.000]  所以就在自己的生日
[00:03:49.000 --> 00:03:54.000]  所以你會對這個段落比較少人印象
[00:03:54.000 --> 00:03:56.000]  主要的大段落是講到什麼呢?
[00:03:56.000 --> 00:03:59.000]  就是講到神的審判不能夠挽回
[00:03:59.000 --> 00:04:01.000]  透過什麼來表明呢?
[00:04:01.000 --> 00:04:03.000]  透過四點來表明
[00:04:03.000 --> 00:04:05.000]  第一個就是14至15章
[00:04:05.000 --> 00:04:08.000]  就是講到神阻止先知祈禱
[00:04:08.000 --> 00:04:12.000]  然後神用先知來示身作預言
[00:04:12.000 --> 00:04:14.000]  然後用希冥來作預言
[00:04:14.000 --> 00:04:16.000]  然後先知就走了自己的生日
[00:04:16.000 --> 00:04:20.000]  我們對耶利米蘇慢慢在結構上
[00:04:20.000 --> 00:04:23.000]  印象脈絡就比較明朗一點
[00:04:23.000 --> 00:04:25.000]  雖然我再講多一次
[00:04:25.000 --> 00:04:28.000]  這個未必是先知他自己本身的原意
[00:04:28.000 --> 00:04:30.000]  但是我們後來的人讀了
[00:04:30.000 --> 00:04:32.000]  為了方便大家來記憶去掌握的緣故
[00:04:32.000 --> 00:04:35.000]  就幫大家有一些分段
[00:04:35.000 --> 00:04:36.000]  目的是很純粹的
[00:04:36.000 --> 00:04:41.000]  就是幫助大家能夠在掌握上比較容易一點
[00:04:41.000 --> 00:04:42.000]  所以我們記得
[00:04:42.000 --> 00:04:44.000]  我們過去1至6章
[00:04:44.000 --> 00:04:46.000]  就是講到什麼?
[00:04:46.000 --> 00:04:47.000]  強調什麼?
[00:04:47.000 --> 00:04:48.000]  強調頒偶像
[00:04:48.000 --> 00:04:51.000]  然後7至13章強調什麼?
[00:04:51.000 --> 00:04:52.000]  毀約
[00:04:52.000 --> 00:04:56.000]  然後14至20章強調就是
[00:04:56.000 --> 00:04:58.000]  難以挽回
[00:04:58.000 --> 00:05:00.000]  不能挽回審判
[00:05:00.000 --> 00:05:01.000]  我們開始的時候
[00:05:01.000 --> 00:05:03.000]  我們先低頭祈禱
[00:05:03.000 --> 00:05:05.000]  天父我們到您面前
[00:05:05.000 --> 00:05:07.000]  最近這一段時間
[00:05:07.000 --> 00:05:10.000]  我們會一直讀著耶利米蘇
[00:05:10.000 --> 00:05:11.000]  一方面我們看到
[00:05:11.000 --> 00:05:14.000]  耶利米才知道他活在一個大時代裡面
[00:05:14.000 --> 00:05:15.000]  他憂國憂民
[00:05:15.000 --> 00:05:18.000]  另一方面他活在這個時代裡面的時候
[00:05:18.000 --> 00:05:22.000]  他又要為主傳你自己審判的信息
[00:05:22.000 --> 00:05:25.000]  審判是沒有人喜歡聽的信息
[00:05:25.000 --> 00:05:26.000]  所以才知道
[00:05:26.000 --> 00:05:28.000]  因為這樣的緣故遭遇患難
[00:05:28.000 --> 00:05:29.000]  遭遇拒絕
[00:05:29.000 --> 00:05:32.000]  成為了一個流淚的先知
[00:05:32.000 --> 00:05:33.000]  也都是因為這樣的緣故
[00:05:33.000 --> 00:05:35.000]  我覺得我們讀的時候
[00:05:35.000 --> 00:05:37.000]  我們一方面好像我們能夠慶幸
[00:05:37.000 --> 00:05:40.000]  我們今天能夠活在一個和平的日子
[00:05:40.000 --> 00:05:41.000]  但其實我們又知道
[00:05:41.000 --> 00:05:45.000]  我們這個社會暗藏了很多暗湧
[00:05:45.000 --> 00:05:49.000]  這些暗湧會令到這個時代
[00:05:49.000 --> 00:05:51.000]  逐步的墮落和退後
[00:05:51.000 --> 00:05:54.000]  又令到教會失去了起初的愛心
[00:05:54.000 --> 00:05:56.000]  和持守真理的心
[00:05:56.000 --> 00:05:58.000]  所以求主您開我們的眼
[00:05:58.000 --> 00:05:59.000]  開我們的耳
[00:05:59.000 --> 00:06:02.000]  讓我們能夠有像先知這樣的情懷
[00:06:02.000 --> 00:06:06.000]  能夠將他自己的同胞
[00:06:06.000 --> 00:06:07.000]  弟兄姊妹
[00:06:07.000 --> 00:06:10.000]  能夠視為和自己的骨肉之親
[00:06:10.000 --> 00:06:13.000]  然後同時他也都向神你自己來開放
[00:06:13.000 --> 00:06:15.000]  以致到你自己的心意
[00:06:15.000 --> 00:06:16.000]  不會因為人
[00:06:16.000 --> 00:06:20.000]  不會因為世代的緣故而暗會不明
[00:06:20.000 --> 00:06:21.000]  我們將到我們這一堂的學習
[00:06:21.000 --> 00:06:22.000]  來到教徒給主
[00:06:22.000 --> 00:06:24.000]  求你將先知的話
[00:06:24.000 --> 00:06:26.000]  藏在我們的心裡
[00:06:26.000 --> 00:06:28.000]  讓我們能夠成為這個時代裡
[00:06:28.000 --> 00:06:31.000]  一個站在主的面前
[00:06:31.000 --> 00:06:33.000]  一個正直的門徒
[00:06:33.000 --> 00:06:35.000]  我們將我們自己公認的交托
[00:06:35.000 --> 00:06:36.000]  講得輕的
[00:06:36.000 --> 00:06:37.000]  我們就要操守
[00:06:37.000 --> 00:06:38.000]  奉耶穌基督的名
[00:06:38.000 --> 00:06:39.000]  剛才說過了
[00:06:39.000 --> 00:06:41.000]  我們將十四至二十章
[00:06:41.000 --> 00:06:43.000]  分成四個大段落
[00:06:43.000 --> 00:06:46.000]  我們當然有些細節的章節
[00:06:46.000 --> 00:06:48.000]  我分了在大綱裡面
[00:06:48.000 --> 00:06:51.000]  但是其實如果大家有些大智商
[00:06:51.000 --> 00:06:52.000]  來到分的時候
[00:06:52.000 --> 00:06:54.000]  十四、十五、十六、十七、十八、十九、二十
[00:06:54.000 --> 00:06:56.000]  有七章的聖經
[00:06:56.000 --> 00:06:58.000]  大致上是兩章有一個段落
[00:06:58.000 --> 00:07:00.000]  兩章有一個段落
[00:07:00.000 --> 00:07:04.000]  這樣就幫助我們能夠更加有效的掌握
[00:07:04.000 --> 00:07:06.000]  我們讀到第十四章的時候
[00:07:06.000 --> 00:07:08.000]  我們看看耶利米書
[00:07:08.000 --> 00:07:10.000]  耶利米書的第十四章
[00:07:10.000 --> 00:07:12.000]  我們看第一節
[00:07:12.000 --> 00:07:14.000]  耶利米書的十四章第一節
[00:07:14.000 --> 00:07:16.000]  聖經就這樣記
[00:07:16.000 --> 00:07:17.000]  耶和說
[00:07:17.000 --> 00:07:19.000]  論到乾旱之災的話
[00:07:19.000 --> 00:07:21.000]  臨到耶利米
[00:07:21.000 --> 00:07:22.000]  我們記得幾天前
[00:07:22.000 --> 00:07:24.000]  我們自己讀十二、十二的時候
[00:07:24.000 --> 00:07:25.000]  都已經提到了
[00:07:25.000 --> 00:07:26.000]  這一段經文就是講到
[00:07:26.000 --> 00:07:28.000]  當時的猶大地遭遇饑荒
[00:07:28.000 --> 00:07:30.000]  遭遇旱災
[00:07:30.000 --> 00:07:35.000]  聖經裡面就記載了很多歷史事件
[00:07:35.000 --> 00:07:41.000]  打仗、朝代的更替、旱災等等
[00:07:41.000 --> 00:07:45.000]  如果我們沒有聖經的背景來做演繹的話
[00:07:45.000 --> 00:07:47.000]  我們就不會知道
[00:07:47.000 --> 00:07:49.000]  每一件事發生
[00:07:49.000 --> 00:07:52.000]  其實背後神有祂自己的解釋
[00:07:52.000 --> 00:07:54.000]  在這個地方
[00:07:54.000 --> 00:07:56.000]  神就解釋了
[00:07:56.000 --> 00:08:00.000]  這次的旱災不是一般的旱災
[00:08:00.000 --> 00:08:04.000]  是神特別用來懲教耶和利民的
[00:08:04.000 --> 00:08:06.000]  我們看第一節的時候
[00:08:06.000 --> 00:08:08.000]  就看到這次的旱災
[00:08:08.000 --> 00:08:10.000]  很明顯是相當嚴重
[00:08:10.000 --> 00:08:12.000]  而且範圍相當廣大
[00:08:12.000 --> 00:08:14.000]  在猶大又要悲哀
[00:08:14.000 --> 00:08:16.000]  城門又要衰敗
[00:08:16.000 --> 00:08:18.000]  披上黑衣坐在地上
[00:08:18.000 --> 00:08:20.000]  是一個很廣泛的
[00:08:20.000 --> 00:08:22.000]  由於知道水源對生命很重要
[00:08:22.000 --> 00:08:24.000]  所以它的供應
[00:08:24.000 --> 00:08:27.000]  代表了一種聖約的福祉
[00:08:27.000 --> 00:08:29.000]  我記得上次和大家提過
[00:08:29.000 --> 00:08:30.000]  在生命的機遇裡
[00:08:30.000 --> 00:08:32.000]  神要將十二支派分開兩邊
[00:08:32.000 --> 00:08:34.000]  臨入迦南斯前
[00:08:34.000 --> 00:08:36.000]  六個支派在基里森山
[00:08:36.000 --> 00:08:38.000]  六個支派在二巴路山
[00:08:38.000 --> 00:08:39.000]  基里森山宣佈祝福
[00:08:39.000 --> 00:08:41.000]  二巴路山宣佈咒坐
[00:08:41.000 --> 00:08:44.000]  首約就有祝福
[00:08:44.000 --> 00:08:46.000]  背約就有咒坐
[00:08:46.000 --> 00:08:48.000]  現在因為背約、拜偶像
[00:08:48.000 --> 00:08:51.000]  所以咒坐就出現了
[00:08:51.000 --> 00:08:53.000]  所以這不是一般的旱災
[00:08:53.000 --> 00:08:56.000]  而是一個背約帶來的咒坐
[00:08:56.000 --> 00:09:00.000]  所以就視為神對他們的懲罰
[00:09:00.000 --> 00:09:02.000]  到了第十四章第七節
[00:09:02.000 --> 00:09:03.000]  才開始祈禱
[00:09:03.000 --> 00:09:06.000]  耶和華說:我們的罪孽
[00:09:06.000 --> 00:09:09.000]  雖然作見證告我們
[00:09:09.000 --> 00:09:12.000]  還求你為理明的緣故行事
[00:09:12.000 --> 00:09:14.000]  我們本是多次背道得罪了你
[00:09:14.000 --> 00:09:16.000]  這裡的禱告
[00:09:16.000 --> 00:09:20.000]  包含了兩個很重要的元素
[00:09:20.000 --> 00:09:22.000]  第一個元素是學摩西的
[00:09:22.000 --> 00:09:24.000]  摩西經常禱告
[00:09:24.000 --> 00:09:26.000]  很多聖經裡的人物
[00:09:26.000 --> 00:09:28.000]  禱告的時候求神
[00:09:28.000 --> 00:09:31.000]  都不是因為自己有什麼信任
[00:09:31.000 --> 00:09:35.000]  什麼事都是為上帝的明的緣故
[00:09:35.000 --> 00:09:36.000]  你原諒我
[00:09:36.000 --> 00:09:38.000]  為神你自己的明的緣故
[00:09:38.000 --> 00:09:39.000]  你原諒我
[00:09:39.000 --> 00:09:40.000]  為什麼呢?
[00:09:40.000 --> 00:09:43.000]  很多時候是因為當人背叛、軟弱
[00:09:43.000 --> 00:09:44.000]  到了神的面前
[00:09:44.000 --> 00:09:46.000]  沒有啊,我們都很好
[00:09:46.000 --> 00:09:47.000]  你就死定了
[00:09:47.000 --> 00:09:49.000]  所以才會祈禱
[00:09:49.000 --> 00:09:52.000]  我們的罪孽都已經作見證告了我們
[00:09:52.000 --> 00:09:54.000]  我們本是背道得罪了你
[00:09:54.000 --> 00:09:56.000]  這是一個很重要的
[00:09:56.000 --> 00:09:58.000]  第一樣之外的第二樣
[00:09:58.000 --> 00:10:00.000]  就是那個承認
[00:10:00.000 --> 00:10:01.000]  那個認罪
[00:10:01.000 --> 00:10:03.000]  認罪是相當重要的
[00:10:03.000 --> 00:10:04.000]  因為每一個人都有問題
[00:10:04.000 --> 00:10:06.000]  而且很多時候
[00:10:06.000 --> 00:10:08.000]  我們聽到大型節目會祈禱
[00:10:08.000 --> 00:10:11.000]  主啊求你赦免我們那些隱而未然的罪
[00:10:11.000 --> 00:10:12.000]  為什麼呢?
[00:10:12.000 --> 00:10:15.000]  因為有時候我們不知道自己有問題
[00:10:15.000 --> 00:10:18.000]  但又不是很能夠直接針對自己的問題
[00:10:18.000 --> 00:10:21.000]  有時候我們未必覺得自己有問題
[00:10:21.000 --> 00:10:22.000]  不過隨便找一些問題出來
[00:10:22.000 --> 00:10:24.000]  來應酬神
[00:10:24.000 --> 00:10:27.000]  但這個地方才清楚地說
[00:10:27.000 --> 00:10:28.000]  我們的問題在哪裡?
[00:10:28.000 --> 00:10:30.000]  我們的問題在背道
[00:10:30.000 --> 00:10:33.000]  這是他自己很清楚地承認的
[00:10:33.000 --> 00:10:36.000]  但是他只是求神的明的緣故
[00:10:36.000 --> 00:10:39.000]  來原諒他們
[00:10:39.000 --> 00:10:40.000]  原因是什麼呢?
[00:10:40.000 --> 00:10:43.000]  因為從摩西開始
[00:10:43.000 --> 00:10:45.000]  他已經看到一件很重要的事
[00:10:45.000 --> 00:10:47.000]  當以色列民如果被殲滅的緣故
[00:10:47.000 --> 00:10:49.000]  神的名會被辱
[00:10:49.000 --> 00:10:51.000]  所以其實是一個很矛盾的情況
[00:10:51.000 --> 00:10:53.000]  一方面神是公義的
[00:10:53.000 --> 00:10:56.000]  他不能不懲罰背道的百姓
[00:10:56.000 --> 00:10:58.000]  但另一方面
[00:10:58.000 --> 00:11:00.000]  為了他自己的名的緣故
[00:11:00.000 --> 00:11:02.000]  這一班被稱為他名下的百姓
[00:11:02.000 --> 00:11:04.000]  如果他按著他們的罪
[00:11:04.000 --> 00:11:05.000]  我不要罰得太嚴
[00:11:05.000 --> 00:11:06.000]  我按著他們的罪
[00:11:06.000 --> 00:11:09.000]  其實都應該要殲滅他們
[00:11:09.000 --> 00:11:10.000]  問題就是
[00:11:10.000 --> 00:11:12.000]  為什麼要殲滅他們呢?
[00:11:12.000 --> 00:11:14.000]  因為其實他們現在學會了
[00:11:14.000 --> 00:11:16.000]  他們要去加拿大清場那班人的事
[00:11:16.000 --> 00:11:18.000]  為什麼神要清場呢?
[00:11:18.000 --> 00:11:21.000]  因為加拿大那班人已經罪有滔天
[00:11:21.000 --> 00:11:23.000]  神已經忍無可忍
[00:11:23.000 --> 00:11:25.000]  神才要殲滅他們
[00:11:25.000 --> 00:11:26.000]  現在以色列人進去後
[00:11:26.000 --> 00:11:29.000]  已經學會了
[00:11:29.000 --> 00:11:32.000]  神按著他們的公義來說
[00:11:32.000 --> 00:11:33.000]  應該要殲滅他們
[00:11:33.000 --> 00:11:35.000]  問題就是為了神的名
[00:11:35.000 --> 00:11:36.000]  你這個又被稱為你的百姓
[00:11:36.000 --> 00:11:37.000]  你這樣殲滅
[00:11:37.000 --> 00:11:40.000]  真的不行
[00:11:40.000 --> 00:11:43.000]  所以才這樣來祈禱
[00:11:43.000 --> 00:11:45.000]  所以在描述了旱災之後
[00:11:45.000 --> 00:11:47.000]  緊接著的就是
[00:11:47.000 --> 00:11:50.000]  先知悔罪和向神的呼求
[00:11:50.000 --> 00:11:51.000]  但是神怎麼回答呢?
[00:11:51.000 --> 00:11:52.000]  第十節就說
[00:11:52.000 --> 00:11:54.000]  耶和華對這百姓如此說
[00:11:54.000 --> 00:11:58.000]  「這百姓喜愛妄行,不禁止腳步,
[00:11:58.000 --> 00:12:00.000]  所以耶和華不遇納他們,
[00:12:00.000 --> 00:12:02.000]  現今要紀念他們的罪孽,
[00:12:02.000 --> 00:12:04.000]  追討他們的罪惡。」
[00:12:04.000 --> 00:12:07.000]  這裡值得留心的是
[00:12:07.000 --> 00:12:09.000]  本來以色列
[00:12:09.000 --> 00:12:11.000]  之所以被稱為以色列
[00:12:11.000 --> 00:12:12.000]  是因為
[00:12:12.000 --> 00:12:14.000]  大家記得亞國
[00:12:14.000 --> 00:12:16.000]  在亞伯道口和神出交
[00:12:16.000 --> 00:12:17.000]  出交完了
[00:12:17.000 --> 00:12:19.000]  神將這個名給他的
[00:12:19.000 --> 00:12:21.000]  以色列的意思是什麼?
[00:12:21.000 --> 00:12:23.000]  和神和人較力都得了勝
[00:12:23.000 --> 00:12:24.000]  意思是什麼?
[00:12:24.000 --> 00:12:26.000]  不是說他真的能夠贏得神
[00:12:26.000 --> 00:12:30.000]  而是指他能夠緊緊抓住神
[00:12:30.000 --> 00:12:33.000]  因為是亞國抓住神的使者
[00:12:33.000 --> 00:12:35.000]  你不祝福給我
[00:12:35.000 --> 00:12:36.000]  我就不放你走
[00:12:36.000 --> 00:12:39.000]  就是強調著
[00:12:39.000 --> 00:12:41.000]  他的祖宗亞國
[00:12:41.000 --> 00:12:43.000]  能夠緊緊抓住上帝的祝福
[00:12:43.000 --> 00:12:45.000]  以至得到好似得了勝的東西
[00:12:45.000 --> 00:12:47.000]  你和你的小朋友打架
[00:12:47.000 --> 00:12:49.000]  你說誰會贏?
[00:12:49.000 --> 00:12:51.000]  當然是你贏
[00:12:51.000 --> 00:12:53.000]  當然後來我認識一個弟兄
[00:12:53.000 --> 00:12:55.000]  他說他六年級的時候
[00:12:55.000 --> 00:12:56.000]  已經比他爸爸高
[00:12:56.000 --> 00:12:59.000]  所以小時候他爸爸動手打他
[00:12:59.000 --> 00:13:00.000]  到六年級的時候
[00:13:00.000 --> 00:13:01.000]  他跟他爸爸說
[00:13:01.000 --> 00:13:02.000]  你不要打我了
[00:13:02.000 --> 00:13:03.000]  我還手
[00:13:03.000 --> 00:13:05.000]  很厲害
[00:13:05.000 --> 00:13:06.000]  但是
[00:13:06.000 --> 00:13:07.000]  嬰兒兩三歲的時候
[00:13:07.000 --> 00:13:08.000]  他沒理由夠你打
[00:13:08.000 --> 00:13:10.000]  但是他贏還是你贏?
[00:13:10.000 --> 00:13:11.000]  你叫他不理你
[00:13:11.000 --> 00:13:12.000]  但是他叫你
[00:13:12.000 --> 00:13:13.000]  你又要理他
[00:13:13.000 --> 00:13:14.000]  是不是?
[00:13:14.000 --> 00:13:15.000]  那你說誰會贏?
[00:13:15.000 --> 00:13:17.000]  意思就是這樣
[00:13:17.000 --> 00:13:19.000]  但是到了這個時候
[00:13:19.000 --> 00:13:23.000]  神說我不理你了
[00:13:23.000 --> 00:13:25.000]  因為我看到的
[00:13:25.000 --> 00:13:27.000]  不是昔日的亞國
[00:13:27.000 --> 00:13:30.000]  而是雕器神的亞國
[00:13:30.000 --> 00:13:32.000]  不是抓緊神的亞國
[00:13:32.000 --> 00:13:35.000]  所以從本來是上帝的百姓
[00:13:35.000 --> 00:13:37.000]  就叫他做這百姓
[00:13:37.000 --> 00:13:38.000]  好像和他沒有關係
[00:13:38.000 --> 00:13:40.000]  這班人而已
[00:13:40.000 --> 00:13:42.000]  這班不是我的人
[00:13:42.000 --> 00:13:44.000]  只是自己的百姓
[00:13:44.000 --> 00:13:45.000]  不是上帝的百姓
[00:13:45.000 --> 00:13:47.000]  所以先知來求的時候
[00:13:47.000 --> 00:13:50.000]  就是希望神紀念這班是自己的百姓
[00:13:50.000 --> 00:13:51.000]  但是耶和華說
[00:13:51.000 --> 00:13:53.000]  這個百姓和我沒有關係
[00:13:53.000 --> 00:13:55.000]  因為他們選擇了
[00:13:55.000 --> 00:13:56.000]  和他沒有關係
[00:13:56.000 --> 00:13:58.000]  到了第十一節的時候
[00:13:58.000 --> 00:14:01.000]  耶和華說除了這樣去斥責自己的百姓之外
[00:14:01.000 --> 00:14:02.000]  就和先知說
[00:14:02.000 --> 00:14:06.000]  不要為這個百姓來祈禱
[00:14:06.000 --> 00:14:09.000]  不要為這個百姓祈禱代表了什麼呢?
[00:14:09.000 --> 00:14:11.000]  他說你都不用說了
[00:14:11.000 --> 00:14:13.000]  不用和我說了
[00:14:13.000 --> 00:14:15.000]  因為我不會聽的
[00:14:15.000 --> 00:14:17.000]  這個可以說是一個
[00:14:17.000 --> 00:14:20.000]  對先知來說也是一個很大的打擊
[00:14:20.000 --> 00:14:22.000]  因為先知也是一個intercessor
[00:14:22.000 --> 00:14:24.000]  就是一個中介者
[00:14:24.000 --> 00:14:26.000]  他其中一個很重要的任務
[00:14:26.000 --> 00:14:28.000]  是要代他自己的百姓去祈禱
[00:14:28.000 --> 00:14:29.000]  然後神現在和他說
[00:14:29.000 --> 00:14:30.000]  我呼籲你做先知
[00:14:30.000 --> 00:14:32.000]  不過你只做一半就行了
[00:14:32.000 --> 00:14:34.000]  就是說我要和你說的話
[00:14:34.000 --> 00:14:36.000]  但是他們要和我說的話
[00:14:36.000 --> 00:14:37.000]  你就不可以和我說了
[00:14:37.000 --> 00:14:39.000]  我不聽他們的
[00:14:39.000 --> 00:14:41.000]  是這樣的一個情況
[00:14:41.000 --> 00:14:43.000]  所以神就指清了
[00:14:43.000 --> 00:14:45.000]  不要為他們祈禱
[00:14:45.000 --> 00:14:47.000]  不單止他不聽先知的祈禱
[00:14:47.000 --> 00:14:48.000]  他也不聽百姓的祈禱
[00:14:48.000 --> 00:14:49.000]  第十二節就說
[00:14:49.000 --> 00:14:51.000]  他們禁食的時候
[00:14:51.000 --> 00:14:53.000]  我不會聽他們的呼求
[00:14:53.000 --> 00:14:56.000]  他們獻飯祭和掃祭我也不約了
[00:14:56.000 --> 00:15:00.000]  我就用刀劍機方瘟疫來滅絕他們
[00:15:00.000 --> 00:15:02.000]  大家都記得了
[00:15:02.000 --> 00:15:03.000]  撒布爾剛才說過
[00:15:03.000 --> 00:15:04.000]  和蘇羅說過
[00:15:04.000 --> 00:15:06.000]  聽命勝於獻祭
[00:15:06.000 --> 00:15:08.000]  很多時候
[00:15:08.000 --> 00:15:10.000]  你會發覺除了我們之外
[00:15:10.000 --> 00:15:11.000]  其實在末世的時候
[00:15:11.000 --> 00:15:13.000]  耶穌在《瑪撒夫音》24章也說過
[00:15:13.000 --> 00:15:16.000]  將來有很多人來到祂面前說什麼
[00:15:16.000 --> 00:15:19.000]  我起碼奉祢的名傳道
[00:15:19.000 --> 00:15:21.000]  奉祢的名趕鬼
[00:15:21.000 --> 00:15:22.000]  奉祢的名行義
[00:15:22.000 --> 00:15:23.000]  這些是什麼
[00:15:23.000 --> 00:15:25.000]  這些是說到我們的信任
[00:15:25.000 --> 00:15:27.000]  我們在上帝的面前
[00:15:27.000 --> 00:15:28.000]  我們回到耶穌的面前
[00:15:28.000 --> 00:15:29.000]  去伸冤的時候
[00:15:29.000 --> 00:15:33.000]  人最錯就是拿自己的信任
[00:15:33.000 --> 00:15:37.000]  因為我們基本上沒有信任
[00:15:37.000 --> 00:15:41.000]  人最錯就是拿自己的信任去耶穌面前
[00:15:41.000 --> 00:15:43.000]  你看我不是做這個做那個
[00:15:43.000 --> 00:15:46.000]  耶穌說我都不是要這些
[00:15:46.000 --> 00:15:49.000]  耶穌要的是什麼
