
[00:00:00.000 --> 00:00:05.000]  各位聽眾 各位主持人 早安
[00:15:00.000 --> 00:15:02.000]  是給院長的
[00:15:02.000 --> 00:15:04.000]  所以
[00:15:04.000 --> 00:15:06.000]  如果不用做院長是一種福氣
[00:15:06.000 --> 00:15:08.000]  在這樣的情況下
[00:15:08.000 --> 00:15:10.000]  在這樣的情況下
[00:15:10.000 --> 00:15:12.000]  你是繼續相信上帝
[00:15:12.000 --> 00:15:14.000]  是繼續相信上帝
[00:15:14.000 --> 00:15:16.000]  叫你走這條路
[00:15:16.000 --> 00:15:18.000]  還是我們死了
[00:15:18.000 --> 00:15:20.000]  還是我們死了
[00:15:20.000 --> 00:15:22.000]  風浪之下
[00:15:22.000 --> 00:15:24.000]  風浪之下
[00:15:24.000 --> 00:15:26.000]  是對我們的信心有很大的考驗
[00:15:26.000 --> 00:15:28.000]  是對我們的信心有很大的考驗
[00:15:28.000 --> 00:15:30.000]  是對我們的信心有很大的考驗
[00:15:30.000 --> 00:15:32.000]  然後在這個記載裏
[00:15:32.000 --> 00:15:34.000]  然後在這個記載裏
[00:15:34.000 --> 00:15:36.000]  第二個情節
[00:15:36.000 --> 00:15:38.000]  第二個很重要的因素
[00:15:38.000 --> 00:15:40.000]  就是耶穌起身
[00:15:40.000 --> 00:15:42.000]  在經文裏記載
[00:15:42.000 --> 00:15:44.000]  有兩節聖經形容
[00:15:44.000 --> 00:15:46.000]  他做了兩件事情
[00:15:46.000 --> 00:15:48.000]  第一件事情
[00:15:48.000 --> 00:15:50.000]  他先處理了風浪的問題
[00:15:50.000 --> 00:15:52.000]  耶穌真是很慈悲
[00:15:52.000 --> 00:15:54.000]  耶穌真是很慈悲
[00:15:54.000 --> 00:15:56.000]  他會起身先罵門徒
[00:15:56.000 --> 00:15:58.000]  他們現在最困難的問題
[00:15:58.000 --> 00:16:00.000]  他們現在最困難的問題
[00:16:00.000 --> 00:16:02.000]  耶穌身同感受
[00:16:02.000 --> 00:16:04.000]  先處理了
[00:16:04.000 --> 00:16:06.000]  耶穌身同感受
[00:16:06.000 --> 00:16:08.000]  先處理了
[00:16:08.000 --> 00:16:10.000]  耶穌醒了之後
[00:16:10.000 --> 00:16:12.000]  「戚澤那風向海說」
[00:16:12.000 --> 00:16:14.000]  「戚澤那風向海說」
[00:16:14.000 --> 00:16:16.000]  特別是這個修煉館有標點符號
[00:16:16.000 --> 00:16:18.000]  有講說話的對象
[00:16:18.000 --> 00:16:20.000]  「對海說住了白靜了白
[00:16:20.000 --> 00:16:22.000]  對海說住了白靜了白
[00:16:22.000 --> 00:16:24.000]  風就指著第二次出現」
[00:16:24.000 --> 00:16:26.000]  「風就指著第二次出現」
[00:16:26.000 --> 00:16:28.000]  這個「MAGA」這個字
[00:16:28.000 --> 00:16:30.000]  大大的平靜了
[00:16:30.000 --> 00:16:32.000]  即是說
[00:16:32.000 --> 00:16:34.000]  回應剛才的大大的風浪
[00:16:34.000 --> 00:16:36.000]  回應剛才的大大的風浪
[00:16:36.000 --> 00:16:38.000]  風浪大作
[00:16:38.000 --> 00:16:40.000]  現在是大大的平靜了
[00:16:40.000 --> 00:16:42.000]  請你留意這裡很有趣的說
[00:16:42.000 --> 00:16:44.000]  請你留意這裡很有趣的說
[00:16:44.000 --> 00:16:46.000]  耶穌起身「戚澤那風」
[00:16:46.000 --> 00:16:48.000]  耶穌起身「戚澤那風」
[00:16:48.000 --> 00:16:50.000]  然後他對著海說
[00:16:50.000 --> 00:16:52.000]  「住了白靜了白」
[00:16:52.000 --> 00:16:54.000]  然後風就指著
[00:16:54.000 --> 00:16:56.000]  一頭一尾是說風的
[00:16:56.000 --> 00:16:58.000]  中間是說海的
[00:16:58.000 --> 00:17:00.000]  他不是對風浪一起說
[00:17:00.000 --> 00:17:02.000]  是對風和海分開來說
[00:17:02.000 --> 00:17:04.000]  是對風和海分開說
[00:17:04.000 --> 00:17:06.000]  但我們用很基本的常識
[00:17:06.000 --> 00:17:08.000]  但我們用很基本的常識
[00:17:08.000 --> 00:17:10.000]  有浪是因為風
[00:17:10.000 --> 00:17:12.000]  如果沒有風就沒有浪
[00:17:12.000 --> 00:17:14.000]  如果沒有風就沒有浪
[00:17:14.000 --> 00:17:16.000]  即是說戚澤那風
[00:17:16.000 --> 00:17:18.000]  浪自然會平靜
[00:17:18.000 --> 00:17:20.000]  但耶穌這樣說
[00:17:20.000 --> 00:17:22.000]  聖經記載戚澤那風
[00:17:22.000 --> 00:17:24.000]  然後向海說
[00:17:24.000 --> 00:17:26.000]  然後向海說
[00:17:26.000 --> 00:17:28.000]  「你住了白靜了白」
[00:17:28.000 --> 00:17:30.000]  假如我的海
[00:17:30.000 --> 00:17:32.000]  我怎樣住了白靜了白呢
[00:17:32.000 --> 00:17:34.000]  如果沒有風我就靜了白住了白
[00:17:34.000 --> 00:17:36.000]  所以解決風就解決我
[00:17:36.000 --> 00:17:38.000]  你不用跟我說
[00:17:38.000 --> 00:17:40.000]  他不動我就不動
[00:17:40.000 --> 00:17:42.000]  但很奇妙的
[00:17:42.000 --> 00:17:44.000]  耶穌現在說
[00:17:44.000 --> 00:17:46.000]  戚澤那風
[00:17:46.000 --> 00:17:48.000]  不具平靜的
[00:17:48.000 --> 00:17:52.000]  是海浪的地方
[00:17:52.000 --> 00:17:54.000]  然後風就指著
[00:17:54.000 --> 00:17:56.000]  什麼意思呢
[00:17:56.000 --> 00:17:58.000]  可能我們同樣會
[00:17:58.000 --> 00:18:00.000]  這樣代入
[00:18:00.000 --> 00:18:02.000]  我現在心靈裏面
[00:18:02.000 --> 00:18:04.000]  很被攪動
[00:18:04.000 --> 00:18:06.000]  是因為風
[00:18:06.000 --> 00:18:08.000]  是因為外在環境
