
[00:00:00.000 --> 00:00:07.000]  今天會跟大家一起分享創世紀幾章的聖經
[00:10:18.000 --> 00:10:20.000]  潔身自愛
[00:10:20.000 --> 00:10:23.000]  首先讀一讀《創世紀》37章第二節
[00:10:23.000 --> 00:10:25.000]  一起讀
[00:10:25.000 --> 00:10:27.000]  「雅各的紀略如下」
[00:10:27.000 --> 00:10:31.000]  「約瑟十七歲與他哥哥們一同的模樣」
[00:10:31.000 --> 00:10:33.000]  「他是個童子」
[00:10:33.000 --> 00:10:35.000]  「與他父親的妾」
[00:10:35.000 --> 00:10:38.000]  「丕拉斯柏的兒子們常在一處」
[00:10:38.000 --> 00:10:42.000]  「約瑟將他哥哥的惡行報告他們」
[00:10:42.000 --> 00:10:45.000]  「各位親愛的弟兄姊妹」
[00:10:45.000 --> 00:10:48.000]  雅各的子女
[00:10:48.000 --> 00:10:51.000]  非常複雜
[00:10:51.000 --> 00:10:53.000]  有兩個妻
[00:10:53.000 --> 00:10:55.000]  有兩個妾
[00:10:55.000 --> 00:10:57.000]  加起來是四個
[00:10:57.000 --> 00:11:01.000]  然後生了十二個
[00:11:01.000 --> 00:11:03.000]  生了十二個
[00:11:03.000 --> 00:11:05.000]  一個最大的問題就是
[00:11:05.000 --> 00:11:08.000]  兄弟之間的關係
[00:11:08.000 --> 00:11:10.000]  在這段聖經裏面
[00:11:10.000 --> 00:11:13.000]  講及到當時
[00:11:13.000 --> 00:11:15.000]  約瑟是妹兒的
[00:11:15.000 --> 00:11:17.000]  你可以這樣說
[00:11:17.000 --> 00:11:19.000]  妹兒的約瑟
[00:11:19.000 --> 00:11:22.000]  與他哥哥們一同的模樣的時候
[00:11:22.000 --> 00:11:24.000]  他是個青少年
[00:11:24.000 --> 00:11:26.000]  與他父親的妾
[00:11:26.000 --> 00:11:28.000]  丕拉斯柏的兒子
[00:11:28.000 --> 00:11:30.000]  常常在一起
[00:11:30.000 --> 00:11:33.000]  而約瑟與他們在一起的時候
[00:11:33.000 --> 00:11:36.000]  看到他們的哥哥們
[00:11:36.000 --> 00:11:38.000]  惡行
[00:11:38.000 --> 00:11:40.000]  他們的惡行
[00:11:40.000 --> 00:11:42.000]  如果將來你有機會再繼續來看
[00:11:42.000 --> 00:11:44.000]  看他們的惡行
[00:11:44.000 --> 00:11:49.000]  你便會明白他們的惡行
[00:11:49.000 --> 00:11:51.000]  約瑟看不過眼
[00:11:51.000 --> 00:11:53.000]  就將他們的惡行
[00:11:53.000 --> 00:11:55.000]  打小報告
[00:11:55.000 --> 00:11:57.000]  來給父親
[00:11:57.000 --> 00:11:59.000]  我告訴大家
[00:11:59.000 --> 00:12:02.000]  如果你們有兄弟姊妹
[00:12:02.000 --> 00:12:04.000]  你們做過這件事
[00:12:04.000 --> 00:12:08.000]  你知道做這件事的結果是怎樣
[00:12:08.000 --> 00:12:10.000]  是人道知
[00:12:10.000 --> 00:12:12.000]  從今以後
[00:12:12.000 --> 00:12:14.000]  你們都不用再相處
[00:12:14.000 --> 00:12:19.000]  十一個兄弟
[00:12:19.000 --> 00:12:21.000]  只有你一個不是
[00:12:21.000 --> 00:12:23.000]  那時他最小的便眼敏
[00:12:23.000 --> 00:12:25.000]  還沒有參與
[00:12:25.000 --> 00:12:27.000]  十個哥哥
[00:12:27.000 --> 00:12:29.000]  只有你有不同的看法
[00:12:29.000 --> 00:12:32.000]  看見他們做的事情不妥的時候
[00:12:32.000 --> 00:12:34.000]  你就打小報告來給父親
[00:12:34.000 --> 00:12:36.000]  父親最喜歡他
[00:12:36.000 --> 00:12:38.000]  所以將最好的衣服給他
[00:12:38.000 --> 00:12:40.000]  所以讓他穿
[00:12:40.000 --> 00:12:42.000]  然後甚麼都信任他
[00:12:42.000 --> 00:12:44.000]  帶來的結果就更加慘
[00:12:44.000 --> 00:12:48.000]  我不知道大家有沒有想過
[00:12:48.000 --> 00:12:50.000]  到底人生
[00:12:50.000 --> 00:12:52.000]  你沒有了
[00:12:52.000 --> 00:12:55.000]  你自己一個這樣的同伴
[00:12:55.000 --> 00:12:57.000]  跟你一起玩
[00:12:57.000 --> 00:12:59.000]  跟你一起的這班人
[00:12:59.000 --> 00:13:01.000]  你的人生你覺得會怎樣
[00:13:01.000 --> 00:13:03.000]  在今天這個社會裏
[00:13:03.000 --> 00:13:06.000]  沒有人喜歡做一個離群的人
[00:13:06.000 --> 00:13:10.000]  沒有人喜歡做一個不能夠埋堆的人
[00:13:10.000 --> 00:13:12.000]  沒有人喜歡做一個
[00:13:12.000 --> 00:13:14.000]  是人人都不喜歡你
[00:13:14.000 --> 00:13:15.000]  不會跟你在一起
[00:13:15.000 --> 00:13:17.000]  怕你不知道要做甚麼打報告
[00:13:17.000 --> 00:13:19.000]  然後說甚麼
[00:13:19.000 --> 00:13:20.000]  會的
[00:13:20.000 --> 00:13:21.000]  換句話來說
[00:13:21.000 --> 00:13:24.000]  當你選擇一個這樣的生活方式的時候
[00:13:24.000 --> 00:13:29.000]  你其實是選擇一個孤單的生活方式
[00:13:29.000 --> 00:13:31.000]  在你的同事
[00:13:31.000 --> 00:13:33.000]  沒有人喜歡這樣的同事
[00:13:33.000 --> 00:13:35.000]  在你的同學
[00:13:35.000 --> 00:13:37.000]  沒有人喜歡這樣的同學
[00:13:37.000 --> 00:13:39.000]  在你的街坊
[00:13:39.000 --> 00:13:41.000]  親戚
[00:13:41.000 --> 00:13:43.000]  沒有人喜歡這樣的親戚
[00:13:43.000 --> 00:13:45.000]  街坊
[00:13:45.000 --> 00:13:47.000]  在那個時間
[00:13:47.000 --> 00:13:49.000]  你能不能夠堅持呢
[00:13:49.000 --> 00:13:51.000]  當然
[00:13:51.000 --> 00:13:53.000]  很多時候
[00:13:53.000 --> 00:13:55.000]  我們採取的方法
[00:13:55.000 --> 00:13:57.000]  隻眼開隻眼閉
[00:13:57.000 --> 00:13:59.000]  就算見到他們這樣
[00:13:59.000 --> 00:14:01.000]  算了
[00:14:01.000 --> 00:14:03.000]  最近美國的游泳金牌選手
[00:14:03.000 --> 00:14:05.000]  不知道大家知不知道
[00:14:05.000 --> 00:14:07.000]  Loxley
[00:14:07.000 --> 00:14:09.000]  說謊這件事
[00:14:09.000 --> 00:14:11.000]  結果帶來是怎樣呢
[00:14:11.000 --> 00:14:13.000]  是一個很大很大
[00:14:13.000 --> 00:14:15.000]  很小的事
[00:14:15.000 --> 00:14:17.000]  這件事就是報假案
[00:14:17.000 --> 00:14:19.000]  其實誇大了一些
[00:14:19.000 --> 00:14:23.000]  去到一間加油站
[00:14:23.000 --> 00:14:25.000]  去廁所的時間
[00:14:25.000 --> 00:14:27.000]  有一個門太實
[00:14:27.000 --> 00:14:29.000]  結果弄壞了門
[00:14:29.000 --> 00:14:33.000]  然後就損壞了一些東西
[00:14:33.000 --> 00:14:35.000]  結果那些保安看到的時候
[00:14:35.000 --> 00:14:37.000]  就用槍指著他們
[00:14:37.000 --> 00:14:39.000]  然後
[00:14:39.000 --> 00:14:45.000]  結果談的時間就賠償了一些損壞的金錢
[00:14:45.000 --> 00:14:47.000]  但是接下來出來的結果
[00:14:47.000 --> 00:14:49.000]  報告說
[00:14:49.000 --> 00:14:51.000]  是被一個冒認是警察的人
[00:14:51.000 --> 00:14:53.000]  用槍指著頭去打劫
[00:14:53.000 --> 00:14:55.000]  拿了銀包
[00:14:55.000 --> 00:14:57.000]  等等等等
[00:14:57.000 --> 00:14:59.000]  結果閉路電視
[00:14:59.000 --> 00:15:01.000]  全部將真相揭露出來
[00:15:01.000 --> 00:15:03.000]  各位親愛的弟兄姊妹
[00:15:03.000 --> 00:15:05.000]  在這件事上
[00:15:05.000 --> 00:15:07.000]  我們看到有一樣東西
[00:15:07.000 --> 00:15:09.000]  很重要
[00:15:09.000 --> 00:15:11.000]  如果那些同伴早一點告訴他們
[00:15:11.000 --> 00:15:13.000]  不是這樣
[00:15:13.000 --> 00:15:15.000]  你不要這樣說
[00:15:15.000 --> 00:15:17.000]  千萬不要
[00:15:17.000 --> 00:15:19.000]  然後就立刻澄清
[00:15:19.000 --> 00:15:21.000]  你剛才是一個誤會
[00:15:21.000 --> 00:15:23.000]  我相信問題沒有那麼複雜
[00:15:23.000 --> 00:15:25.000]  很可惜沒有
[00:15:25.000 --> 00:15:27.000]  是直到被揭露了之後
[00:15:27.000 --> 00:15:29.000]  那些同伴才說出來
[00:15:29.000 --> 00:15:31.000]  問題是羞辱了自己
[00:15:31.000 --> 00:15:35.000]  第二羞辱了整個國家
[00:15:35.000 --> 00:15:37.000]  這個也是給我們看到很不值得
[00:15:37.000 --> 00:15:39.000]  兄弟姐妹
[00:15:39.000 --> 00:15:41.000]  來到這個地方
[00:15:41.000 --> 00:15:45.000]  虐殺也是一樣
[00:15:45.000 --> 00:15:47.000]  如果他是同流合污
[00:15:47.000 --> 00:15:49.000]  帶來的結果
[00:15:49.000 --> 00:15:51.000]  當然爸爸就氣死了
[00:15:51.000 --> 00:15:53.000]  而闖的禍可能會更加大
[00:15:53.000 --> 00:15:55.000]  但他自己不是這樣
[00:15:55.000 --> 00:15:59.000]  接著第二
[00:15:59.000 --> 00:16:03.000]  他拒絕向波提弗的太太屈服
[00:16:03.000 --> 00:16:09.000]  而且不想拒絕與他一起的犯罪
[00:16:09.000 --> 00:16:11.000]  我們一起看沙九像
[00:16:11.000 --> 00:16:13.000]  七到十三節
[00:16:13.000 --> 00:16:17.000]  這件事就是他賣了去埃及之後
[00:16:17.000 --> 00:16:19.000]  神給他機會
[00:16:19.000 --> 00:16:25.000]  就被送到波提弗這個人的家裏做奴隸
[00:16:25.000 --> 00:16:31.000]  但他的才華就是在做奴隸的時候顯露了出來
[00:16:31.000 --> 00:16:33.000]  是因為這個緣故
[00:16:33.000 --> 00:16:35.000]  很快波提弗就提升他成為家裏的管家
[00:16:35.000 --> 00:16:37.000]  而這個家裏的管家
[00:16:37.000 --> 00:16:39.000]  是管到一個地步
[00:16:39.000 --> 00:16:41.000]  過了一段時間
[00:16:41.000 --> 00:16:43.000]  就除了
[00:16:45.000 --> 00:16:49.000]  他的太太沒有交給他管理之外
[00:16:49.000 --> 00:16:55.000]  全部一家所有的事務都交給他處理
[00:16:55.000 --> 00:16:59.000]  但可惜在那個時間
[00:16:59.000 --> 00:17:03.000]  波提弗的太太就看中了這個
[00:17:03.000 --> 00:17:09.000]  俊俏英俊有才能的弱勢
[00:17:09.000 --> 00:17:11.000]  是因為這樣
[00:17:11.000 --> 00:17:13.000]  他就很想和他同床
[00:17:13.000 --> 00:17:15.000]  而弱勢怎樣回應呢?
[00:17:15.000 --> 00:17:17.000]  我們一起
[00:17:17.000 --> 00:17:19.000]  第七節開始讀一讀
[00:17:19.000 --> 00:17:23.000]  「這事之後,弱勢主人的妻以目送情
[00:17:23.000 --> 00:17:27.000]  給弱勢說:你與我同寢吧
[00:17:27.000 --> 00:17:29.000]  弱勢不從,對他主人的妻說:
[00:17:29.000 --> 00:17:33.000]  看吶!一切家務,我主人都不知道
[00:17:33.000 --> 00:17:35.000]  他把所有的都交在我手裏
[00:17:35.000 --> 00:17:37.000]  但在家裏沒有給我大的
[00:17:37.000 --> 00:17:41.000]  並且他沒有留下一樣不交給我
[00:17:41.000 --> 00:17:44.000]  只留下你,因為你是他的妻子
[00:17:44.000 --> 00:17:48.000]  我怎能作這大惡得罪神呢?
[00:17:48.000 --> 00:17:51.000]  後來他天天和弱勢說:
[00:17:51.000 --> 00:17:54.000]  卻不聽從他,不如他同寢
[00:17:54.000 --> 00:17:56.000]  也不和他在一處
[00:17:56.000 --> 00:17:59.000]  有一天,弱勢進屋裏去辦事
[00:17:59.000 --> 00:18:02.000]  在家裏並沒有一個在那裏
[00:18:02.000 --> 00:18:05.000]  婦人就拉著他的衣裳說:
[00:18:05.000 --> 00:18:07.000]  你與我同寢吧
[00:18:07.000 --> 00:18:09.000]  弱勢把衣裳丟在婦人的
[00:18:09.000 --> 00:18:11.000]  跑到外邊去
[00:18:11.000 --> 00:18:14.000]  婦人看見弱勢把衣裳丟在他手裏
[00:18:14.000 --> 00:18:16.000]  跑出去了
[00:18:16.000 --> 00:18:19.000]  這段是聖經
[00:18:19.000 --> 00:18:22.000]  你可以這樣說
[00:18:22.000 --> 00:18:27.000]  弱勢如果他
[00:18:27.000 --> 00:18:32.000]  順順從從,順順服服
[00:18:32.000 --> 00:18:34.000]  偷食
[00:18:34.000 --> 00:18:39.000]  他可能沒有那麼多麻煩
[00:18:39.000 --> 00:18:42.000]  很可惜
[00:18:42.000 --> 00:18:44.000]  在這段聖經裏面
[00:18:44.000 --> 00:18:46.000]  我們看見一個屬靈的偉人
[00:18:46.000 --> 00:18:48.000]  屬靈的領袖
[00:18:48.000 --> 00:18:51.000]  他有一個道德的底線在裏面
[00:18:51.000 --> 00:18:54.000]  這種底線是去到一個地步
[00:18:54.000 --> 00:18:56.000]  死就死吧
[00:18:56.000 --> 00:18:58.000]  我不會做的
[00:18:58.000 --> 00:19:02.000]  在哪裏看到呢?第九節
[00:19:02.000 --> 00:19:09.000]  當波提弗的妻子
[00:19:09.000 --> 00:19:11.000]  要與他同寢的時候
[00:19:11.000 --> 00:19:13.000]  他的回應是
[00:19:13.000 --> 00:19:18.000]  我怎能作這大惡得罪神?
[00:19:18.000 --> 00:19:23.000]  我怎能做這大惡得罪神?
[00:19:23.000 --> 00:19:25.000]  這就是他的底線
[00:19:25.000 --> 00:19:29.000]  是絕對不可能順從的
[00:19:29.000 --> 00:19:33.000]  然後他為自己設下
[00:19:33.000 --> 00:19:38.000]  基本的防線
[00:19:38.000 --> 00:19:41.000]  這些底線包括到第十節
[00:19:41.000 --> 00:19:44.000]  後來他天天跟弱勢說
[00:19:44.000 --> 00:19:47.000]  弱勢卻不聽從,不與他同寢
[00:19:47.000 --> 00:19:51.000]  然後後面的底線是避開他
[00:19:51.000 --> 00:19:54.000]  他去這裏,弱勢就不去那裏
[00:19:54.000 --> 00:19:57.000]  他不在那裏,弱勢才會在那裏
[00:19:57.000 --> 00:20:00.000]  總之見到他,他就避開
[00:20:00.000 --> 00:20:06.000]  逃避任何被撒旦有機可乘
[00:20:06.000 --> 00:20:09.000]  這正正就是詩篇一篇第一節
[00:20:09.000 --> 00:20:11.000]  不從惡人的計謀
[00:20:11.000 --> 00:20:13.000]  不站罪人的道路
