
[00:00:00.000 --> 00:00:06.000]  今日和大家弟兄姊妹一起分享的經文是
[00:05:15.000 --> 00:05:20.000]  就是原來如果我們輪胎的轉動
[00:05:20.000 --> 00:05:22.000]  它自己的轉動的時候
[00:05:22.000 --> 00:05:24.000]  不是繞著輪胎的中心點
[00:05:24.000 --> 00:05:28.000]  來平衡去轉動的話
[00:05:28.000 --> 00:05:31.000]  就是說輪胎如果轉的時候
[00:05:31.000 --> 00:05:33.000]  某個位置一邊重一點
[00:05:33.000 --> 00:05:35.000]  一邊沒那麼重的時候
[00:05:35.000 --> 00:05:40.000]  輪胎原來是向上向下向左右的
[00:05:40.000 --> 00:05:42.000]  在這樣向上的時候
[00:05:42.000 --> 00:05:45.000]  車輛行的時候會很震動
[00:05:45.000 --> 00:05:48.000]  如果在高速公路行的時候
[00:05:48.000 --> 00:05:49.000]  就會甚至發覺到
[00:05:49.000 --> 00:05:53.000]  這輛車的軚盤不斷左右左右調節
[00:05:53.000 --> 00:05:55.000]  不斷在震動
[00:05:55.000 --> 00:05:57.000]  這個有什麼後果呢
[00:05:57.000 --> 00:06:01.000]  原來如果不做好這個平衡的時候
[00:06:01.000 --> 00:06:05.000]  輪胎就會不斷要求車輛的避震系統
[00:06:05.000 --> 00:06:09.000]  和煞車系統不斷做調節
[00:06:09.000 --> 00:06:12.000]  調節的時候因為不斷震動
[00:06:12.000 --> 00:06:16.000]  避震就會上下上下上下左右左右調節
[00:06:16.000 --> 00:06:18.000]  在震動的時候
[00:06:18.000 --> 00:06:23.000]  造成了這些避震系統和煞車系統
[00:06:23.000 --> 00:06:26.000]  他們的勞損就會特別快
[00:06:26.000 --> 00:06:28.000]  甚至我們稱之為壽命
[00:06:28.000 --> 00:06:32.000]  Longevity就會短了很多
[00:06:32.000 --> 00:06:34.000]  這個都是小意思
[00:06:34.000 --> 00:06:36.000]  但是最大的問題就是
[00:06:36.000 --> 00:06:39.000]  如果當它長期這樣的情況的時候
[00:06:39.000 --> 00:06:40.000]  我們不知道的話
[00:06:40.000 --> 00:06:42.000]  造成了可能甚至到
[00:06:42.000 --> 00:06:45.000]  當我們真的要煞車的時候
[00:06:45.000 --> 00:06:50.000]  如果懸掛系統和避震系統失效的時候
[00:06:50.000 --> 00:06:53.000]  可能車輛停車時沒有停得那麼準確
[00:06:53.000 --> 00:06:57.000]  可能原本要停車只要兩米
[00:06:57.000 --> 00:07:01.000]  可能要用二十米多十倍的距離
[00:07:01.000 --> 00:07:03.000]  才可以停車
[00:07:03.000 --> 00:07:05.000]  在這樣的情況的時候
[00:07:05.000 --> 00:07:07.000]  就導致有時候很容易造成交通意外
[00:07:07.000 --> 00:07:09.000]  譬如有時候緊急煞車的時候
[00:07:09.000 --> 00:07:11.000]  停車就是停不了
[00:07:11.000 --> 00:07:15.000]  那時候造成人命傷亡就更加危險
[00:07:15.000 --> 00:07:18.000]  至於做那個調整又是什麼呢?
[00:07:18.000 --> 00:07:20.000]  剛才也說過
[00:07:20.000 --> 00:07:22.000]  其實就是說一輛車有四個輪胎
[00:07:22.000 --> 00:07:24.000]  原來要調校到這四個輪胎
[00:07:24.000 --> 00:07:27.000]  都要往同一個直線的方向走
[00:07:27.000 --> 00:07:31.000]  不是每個輪胎都各自走自己的方向
[00:07:31.000 --> 00:07:34.000]  如果我們不做好這個調校的時候
[00:07:34.000 --> 00:07:37.000]  這個車軸的平衡做得不好的話
[00:07:37.000 --> 00:07:39.000]  平的就沒什麼
[00:07:39.000 --> 00:07:41.000]  車輛可能只是用油用多一點
[00:07:41.000 --> 00:07:43.000]  因為每個輪胎往不同方向
[00:07:43.000 --> 00:07:45.000]  一個往右邊走多一點
[00:07:45.000 --> 00:07:47.000]  一個往左邊走多一點
[00:07:47.000 --> 00:07:52.000]  結果就把車輛往兩邊這樣拉開走
[00:07:52.000 --> 00:07:54.000]  造成了什麼局面呢?
[00:07:54.000 --> 00:07:57.000]  輕則可能車胎不均勻就很吃虧
[00:07:57.000 --> 00:07:59.000]  但嚴重的是什麼呢?
[00:07:59.000 --> 00:08:01.000]  除了長期這樣的情況
[00:08:01.000 --> 00:08:03.000]  原來當每個車胎向不同方向
[00:08:03.000 --> 00:08:06.000]  這樣轉動走向的時候
[00:08:06.000 --> 00:08:09.000]  一個往東一個往西
[00:08:09.000 --> 00:08:11.000]  一個往左一個往右
[00:08:11.000 --> 00:08:12.000]  不需要太多
[00:08:12.000 --> 00:08:14.000]  日子有功的時候
[00:08:14.000 --> 00:08:17.000]  就造成了將車的方向軸
[00:08:17.000 --> 00:08:20.000]  就會不斷進行拉扯
[00:08:20.000 --> 00:08:22.000]  這個拉扯平日是不察覺的
[00:08:22.000 --> 00:08:23.000]  如果一直走
[00:08:23.000 --> 00:08:25.000]  但如果突然間
[00:08:25.000 --> 00:08:27.000]  譬如你想說轉左線
[00:08:27.000 --> 00:08:28.000]  一轉左的時候
[00:08:28.000 --> 00:08:30.000]  一踩油門一轉
[00:08:30.000 --> 00:08:32.000]  就是那道力一扯
[00:08:32.000 --> 00:08:34.000]  我們稱為拉力
[00:08:34.000 --> 00:08:36.000]  就是輪胎往兩邊一扯
[00:08:36.000 --> 00:08:39.000]  車軸和車的結構都會扯斷
[00:08:39.000 --> 00:08:42.000]  輕則就是壞了儀器
[00:08:42.000 --> 00:08:44.000]  但如果在這樣的情況下
[00:08:44.000 --> 00:08:46.000]  如果在一個突然突發的情況出現
[00:08:46.000 --> 00:08:48.000]  當你轉左的時候
[00:08:48.000 --> 00:08:49.000]  突然斷了
[00:08:49.000 --> 00:08:51.000]  車輛只能坐在地上
[00:08:51.000 --> 00:08:52.000]  到時不單止維修
[00:08:52.000 --> 00:08:55.000]  可能正面往前走的車
[00:08:55.000 --> 00:08:57.000]  當你轉左的時候
[00:08:57.000 --> 00:08:59.000]  它停不下來就撞到你那裡
[00:08:59.000 --> 00:09:02.000]  到時你的人命傷亡就更加嚴重
[00:09:02.000 --> 00:09:05.000]  今天不是汽車主日
[00:09:05.000 --> 00:09:08.000]  不是純粹說車這麼簡單
[00:09:08.000 --> 00:09:12.000]  我只是藉著汽車這兩個所謂平衡
[00:09:12.000 --> 00:09:14.000]  一份輪胎自己的平衡
[00:09:14.000 --> 00:09:17.000]  和車軸的平衡
[00:09:17.000 --> 00:09:19.000]  這兩樣東西就提出了
[00:09:19.000 --> 00:09:21.000]  原來兩樣的平衡
[00:09:21.000 --> 00:09:24.000]  包括平衡和平衡
[00:09:24.000 --> 00:09:26.000]  其實是兩個很重要的觀念
[00:09:26.000 --> 00:09:30.000]  甚至在熟齡上面是一個極之重要的觀念
[00:09:30.000 --> 00:09:32.000]  我們可以這樣說
[00:09:32.000 --> 00:09:34.000]  如果在這樣的情況下
[00:09:34.000 --> 00:09:36.000]  我們可以用錢去修理它
[00:09:36.000 --> 00:09:39.000]  但是在熟齡生命上面
[00:09:39.000 --> 00:09:44.000]  如果我們沒有了平衡和平衡的時候
[00:09:44.000 --> 00:09:47.000]  我們可能甚至是失落永恆的生命
[00:09:47.000 --> 00:09:49.000]  甚至在今生的生命裡面
[00:09:49.000 --> 00:09:53.000]  我們可能會遭遇到很多很難堪的現象
[00:09:53.000 --> 00:09:57.000]  而這些現象可能使我們一生裡面有很多的遺憾
[00:09:57.000 --> 00:10:01.000]  甚至帶著一些內疚
[00:10:01.000 --> 00:10:04.000]  不斷在內疚裡面生活
[00:10:04.000 --> 00:10:06.000]  在這種傷害上
[00:10:06.000 --> 00:10:10.000]  反而更加是我今天想藉著這段聖經
[00:10:10.000 --> 00:10:12.000]  用這個例子來引出來
[00:10:12.000 --> 00:10:14.000]  和大家一起思想
[00:10:14.000 --> 00:10:15.000]  殉途
[00:10:15.000 --> 00:10:17.000]  如何在熟齡生命上
[00:10:17.000 --> 00:10:20.000]  與聖靈能夠做到平衡
[00:10:20.000 --> 00:10:21.000]  平衡
[00:10:21.000 --> 00:10:23.000]  和平衡
[00:10:23.000 --> 00:10:24.000]  平衡
[00:10:24.000 --> 00:10:28.000]  同步走上同一條路
[00:10:28.000 --> 00:10:30.000]  這是一個很重要的題目
[00:10:30.000 --> 00:10:33.000]  為什麼我要提出這一點呢?
[00:10:33.000 --> 00:10:36.000]  一方面這是卡拉太書第五章
[00:10:36.000 --> 00:10:39.000]  從第24至26節裡面的主題
[00:10:39.000 --> 00:10:41.000]  更重要的是
[00:10:41.000 --> 00:10:44.000]  在今天的教會的發展裡面
[00:10:44.000 --> 00:10:46.000]  我們發現到今天的教會
[00:10:46.000 --> 00:10:49.000]  越來越被這個世界的同化
[00:10:49.000 --> 00:10:54.000]  特別是那些所謂的社區教會官
[00:10:54.000 --> 00:10:57.000]  或者我們稱之為emerging church
[00:10:57.000 --> 00:11:01.000]  那些叫做無聲教會的思維
[00:11:01.000 --> 00:11:03.000]  教會漸漸被這個世界
[00:11:03.000 --> 00:11:06.000]  只是包裝的表面
[00:11:06.000 --> 00:11:08.000]  重視過包裝的表面
[00:11:08.000 --> 00:11:12.000]  而失去了原本教會裡面
[00:11:12.000 --> 00:11:16.000]  那個應有殉途的生命
[00:11:16.000 --> 00:11:18.000]  所謂平衡和平衡
[00:11:18.000 --> 00:11:20.000]  從宿命的角度來看
[00:11:20.000 --> 00:11:25.000]  平衡是講述到於我們信徒的內裡的本質
[00:11:25.000 --> 00:11:27.000]  我們和聖靈的本質是否相似
[00:11:27.000 --> 00:11:31.000]  這就是我們在上一集談論到的宿命果子
[00:11:31.000 --> 00:11:34.000]  或者去討論到這15、16項
[00:11:34.000 --> 00:11:37.000]  顯而易見的情慾的事情裡面
[00:11:37.000 --> 00:11:41.000]  本來已經幫助我們去看了本質的問題
[00:11:41.000 --> 00:11:44.000]  但是我們不只是說本質的問題
[00:11:44.000 --> 00:11:46.000]  我們同時要談論到的就是
[00:11:46.000 --> 00:11:49.000]  我們往後的生命生活的行動
[00:11:49.000 --> 00:11:52.000]  這個教會如果只著重於行為
[00:11:52.000 --> 00:11:56.000]  於是很多教會就著重於做這些社區活動
[00:11:56.000 --> 00:11:58.000]  慈善工作
[00:11:58.000 --> 00:12:00.000]  將自己包裝給這個世界
[00:12:00.000 --> 00:12:03.000]  看到我們好像很好
[00:12:03.000 --> 00:12:05.000]  用這樣的好行為來吸引人
[00:12:05.000 --> 00:12:07.000]  甚至有些信徒認為
[00:12:07.000 --> 00:12:10.000]  用好行為可以影響我們的宿命生命
[00:12:10.000 --> 00:12:12.000]  變得更加完美
[00:12:12.000 --> 00:12:14.000]  但是原來在聖經裡面
[00:12:14.000 --> 00:12:18.000]  發現到原來這樣的做法是不可行的
[00:12:18.000 --> 00:12:21.000]  這個正正就是保羅在這段聖經裡面
[00:12:21.000 --> 00:12:25.000]  要向階太教會提出的一個很重要的重點
[00:12:25.000 --> 00:12:27.000]  保羅在前文所說到的
[00:12:27.000 --> 00:12:31.000]  顯而易見的情慾行為和聖靈果子
[00:12:31.000 --> 00:12:34.000]  最重要的目的是要提出這兩點
[00:12:34.000 --> 00:12:36.000]  一 宿命的平衡
[00:12:36.000 --> 00:12:39.000]  Balance within the Holy Spirit
[00:12:39.000 --> 00:12:42.000]  就是談論到我們一個宿命生命的質素
[00:12:42.000 --> 00:12:45.000]  另外第二點就是
[00:12:45.000 --> 00:12:49.000]  宿命生命生活與聖靈平衡
[00:12:49.000 --> 00:12:52.000]  Align with the Holy Spirit
[00:12:52.000 --> 00:12:55.000]  這個就談論到我們的生活的行為
[00:12:55.000 --> 00:12:59.000]  而生活的行為不是用它來影響我們
[00:12:59.000 --> 00:13:01.000]  改善我們的內裡的本質
[00:13:01.000 --> 00:13:04.000]  其實保羅所提出的
[00:13:04.000 --> 00:13:06.000]  原來是從我們的本質裡
[00:13:06.000 --> 00:13:08.000]  有法有應有的行為
[00:13:08.000 --> 00:13:11.000]  所以在這個過程裡
[00:13:11.000 --> 00:13:13.000]  讓我們再次看看保羅
[00:13:13.000 --> 00:13:16.000]  如何幫助階太教會的信徒
[00:13:16.000 --> 00:13:20.000]  他們的宿命生命能夠有質素
[00:13:20.000 --> 00:13:23.000]  並且能夠朝著正軌而行
[00:13:23.000 --> 00:13:26.000]  也幫助我們今天每個信徒
[00:13:26.000 --> 00:13:28.000]  今天我們看這段聖經的時候
[00:13:28.000 --> 00:13:30.000]  同樣我們如何從上帝
[00:13:30.000 --> 00:13:34.000]  藉著聖靈讓我們生命能夠得到平衡
[00:13:34.000 --> 00:13:38.000]  有回聖靈果子那些特質之外
[00:13:38.000 --> 00:13:43.000]  還讓我們可以朝著聖靈
[00:13:43.000 --> 00:13:47.000]  所要我們行的事情表現而活出來
[00:13:47.000 --> 00:13:49.000]  我們逐點去看看
[00:13:49.000 --> 00:13:52.000]  第一點我們看看第五章第十四節
[00:13:52.000 --> 00:13:55.000]  第五章二十四節先說到
[00:13:55.000 --> 00:13:59.000]  我們如何與聖靈保持屬靈的平衡
[00:13:59.000 --> 00:14:01.000]  Balance within the Holy Spirit
[00:14:01.000 --> 00:14:05.000]  之前我所強調的平衡的衡
[00:14:05.000 --> 00:14:08.000]  是衡量的衡
[00:14:08.000 --> 00:14:12.000]  是關乎一些重量的weight
[00:14:12.000 --> 00:14:17.000]  是衡量一個質素的問題
[00:14:17.000 --> 00:14:20.000]  是本身內裡質素的問題
[00:14:20.000 --> 00:14:22.000]  第十四節是這樣說的
[00:14:22.000 --> 00:14:23.000]  我們看看
[00:14:23.000 --> 00:14:25.000]  凡屬基督耶穌的人
[00:14:25.000 --> 00:14:27.000]  是已經把肉體
[00:14:27.000 --> 00:14:30.000]  連同肉體的邪情絲肉
[00:14:30.000 --> 00:14:32.000]  銅釘在十字架上了
[00:14:32.000 --> 00:14:35.000]  聖靈的果子的講述
[00:14:35.000 --> 00:14:39.000]  其實是談論到一個神的子民
[00:14:39.000 --> 00:14:41.000]  或者基督耶穌的人
[00:14:41.000 --> 00:14:44.000]  他們的屬靈生命的本質
[00:14:44.000 --> 00:14:46.000]  保羅在先前已經利用了
[00:14:46.000 --> 00:14:50.000]  從第十九節至第十一節上半節中
[00:14:50.000 --> 00:14:52.000]  他談論到的肉體的邪情
[00:14:52.000 --> 00:14:54.000]  和絲肉的一個層列
[00:14:54.000 --> 00:14:56.000]  總共有十五或者十六種
[00:14:56.000 --> 00:14:58.000]  與我們之後所看見的
[00:14:58.000 --> 00:15:01.000]  這個屬靈果子作了一個比較
[00:15:01.000 --> 00:15:04.000]  保羅在這裡重新再次講到
[00:15:04.000 --> 00:15:08.000]  讓我們看到原來屬於基督耶穌的人
[00:15:08.000 --> 00:15:11.000]  因為我們隨著耶穌基督
[00:15:11.000 --> 00:15:14.000]  已經被釘死在十字架上
[00:15:14.000 --> 00:15:17.000]  因此基督耶穌的人
[00:15:17.000 --> 00:15:20.000]  他們的本質上也都已經除去了
[00:15:20.000 --> 00:15:24.000]  他們生命裡的肉體邪情絲肉
[00:15:24.000 --> 00:15:26.000]  保羅在這裡用了兩個字眼
[00:15:26.000 --> 00:15:29.000]  邪情絲肉就涵括了
[00:15:29.000 --> 00:15:32.000]  在先前第五章十九至二十一節
[00:15:32.000 --> 00:15:35.000]  上半節那十五六樣的
[00:15:35.000 --> 00:15:37.000]  顯而易見的情慾的事情
[00:15:37.000 --> 00:15:40.000]  換句話來說保羅在這裡說到
[00:15:40.000 --> 00:15:43.000]  我們作為耶穌基督的人
[00:15:43.000 --> 00:15:47.000]  我們等同於好像將我們
[00:15:47.000 --> 00:15:50.000]  所有的邪情絲肉與耶穌基督
[00:15:50.000 --> 00:15:52.000]  同釘在十字架上
[00:15:52.000 --> 00:15:54.000]  釘死了 除去了它
[00:15:54.000 --> 00:15:58.000]  而承擔我的情慾的結果
[00:15:58.000 --> 00:16:00.000]  即是說死的結果
[00:16:00.000 --> 00:16:03.000]  就由耶穌基督承擔了上來
[00:16:03.000 --> 00:16:06.000]  因此保羅在這裡很強調
[00:16:06.000 --> 00:16:07.000]  用了一個字眼
[00:16:07.000 --> 00:16:09.000]  如果我們看回一開始
[00:16:09.000 --> 00:16:10.000]  第二十四節那裡說
[00:16:10.000 --> 00:16:14.000]  保羅說 凡屬基督耶穌的人
[00:16:14.000 --> 00:16:17.000]  用英文聖經就說
[00:16:17.000 --> 00:16:20.000]  Now those who belong to Christ
[00:16:20.000 --> 00:16:22.000]  這裡保羅用了一個
[00:16:22.000 --> 00:16:24.000]  我們稱之為戒詞
[00:16:24.000 --> 00:16:26.000]  Had position 屬
[00:16:26.000 --> 00:16:29.000]  用希臘文說就是Sin
[00:16:29.000 --> 00:16:31.000]  用英文說就是
[00:16:31.000 --> 00:16:34.000]  這個是Belong to
[00:16:34.000 --> 00:16:41.000]  為什麼一個戒詞可以翻譯這麼重要呢
[00:16:41.000 --> 00:16:43.000]  因為戒詞就顯出了
[00:16:43.000 --> 00:16:48.000]  兩者之間的連結的關係
[00:16:48.000 --> 00:16:51.000]  這裡其實保羅強調的是
[00:16:51.000 --> 00:16:54.000]  凡屬基督的人
[00:16:54.000 --> 00:16:56.000]  他們有一個生命
[00:16:56.000 --> 00:17:00.000]  他再不是像昔日那個自己
[00:17:00.000 --> 00:17:04.000]  依靠這些情慾顯而易見的
[00:17:04.000 --> 00:17:08.000]  邪情私慾去做事情
[00:17:08.000 --> 00:17:13.000]  相反是進入了一個新的階段
[00:17:13.000 --> 00:17:16.000]  是和聖靈拉上關係
[00:17:16.000 --> 00:17:18.000]  因為他們的屬靈生命
[00:17:18.000 --> 00:17:20.000]  再不是獨立於自己
[00:17:20.000 --> 00:17:23.000]  而是和聖靈有直接的連繫
[00:17:23.000 --> 00:17:26.000]  與聖靈是相似的
[00:17:26.000 --> 00:17:30.000]  請留意保羅重新再談論到
[00:17:30.000 --> 00:17:32.000]  這個邪情和私慾
[00:17:32.000 --> 00:17:37.000]  都仍然是使用複數字眼來形容
[00:17:37.000 --> 00:17:40.000]  不單止連貫上文談論到
[00:17:40.000 --> 00:17:43.000]  那十六項的邪情私慾
[00:17:43.000 --> 00:17:45.000]  但更重要的談論
[00:17:45.000 --> 00:17:47.000]  我們看到一些
[00:17:47.000 --> 00:17:49.000]  原來有些東西很多的時候
[00:17:49.000 --> 00:17:53.000]  不代表多的東西一定是好事
[00:17:53.000 --> 00:17:55.000]  所以在聖經裡
[00:17:55.000 --> 00:17:59.000]  甚至保羅自己也很謹慎地談論到
[00:17:59.000 --> 00:18:03.000]  如果當有些多的意見出來的時候
[00:18:03.000 --> 00:18:05.000]  我們要很小心去處理
[00:18:05.000 --> 00:18:07.000]  例如在羅馬書第十二章十七節
[00:18:07.000 --> 00:18:10.000]  Romans 12:17
[00:18:10.000 --> 00:18:12.000]  口徑曾經說過
[00:18:12.000 --> 00:18:13.000]  不要以惡報惡
[00:18:13.000 --> 00:18:17.000]  眾人以為美的事要留心去做
[00:18:17.000 --> 00:18:20.000]  也不代表一定是對的事
[00:18:20.000 --> 00:18:23.000]  我們現在看到民主制度
[00:18:23.000 --> 00:18:26.000]  以為多人決定的事一定是對的事
[00:18:26.000 --> 00:18:27.000]  並不一定
[00:18:27.000 --> 00:18:29.000]  多的罪人決定的事
[00:18:29.000 --> 00:18:30.000]  仍然是罪
[00:18:30.000 --> 00:18:32.000]  並不一定是好事
[00:18:32.000 --> 00:18:36.000]  所以保羅在這裡利用邪情私慾
[00:18:36.000 --> 00:18:38.000]  而且以複數來陳述
[00:18:38.000 --> 00:18:40.000]  談論到告訴我們
[00:18:40.000 --> 00:18:42.000]  原來這些多而又多的事
[00:18:42.000 --> 00:18:46.000]  經常環繞著我們每天的生命生活的事
[00:18:46.000 --> 00:18:50.000]  與基督和耶穌釘在十字架上
[00:18:50.000 --> 00:18:52.000]  已經與我們沒有關係了
[00:18:52.000 --> 00:18:55.000]  等於保羅在這裡強調
[00:18:55.000 --> 00:18:57.000]  這些雜不爛等等
[00:18:57.000 --> 00:19:01.000]  不屬於聖靈相似的特質
[00:19:01.000 --> 00:19:04.000]  這些我稱之為屬靈的雜質
[00:19:04.000 --> 00:19:08.000]  全部通通透過耶穌基督釘在十字架上
[00:19:08.000 --> 00:19:11.000]  將它完全地除去
[00:19:11.000 --> 00:19:13.000]  幫助我們能夠成為一個
[00:19:13.000 --> 00:19:16.000]  再沒有任何這些雜質的東西
[00:19:16.000 --> 00:19:18.000]  藏在我們的生命當中
[00:19:18.000 --> 00:19:21.000]  導致我們可以將來
[00:19:21.000 --> 00:19:25.000]  回到與上帝永恆生活的時候
[00:19:25.000 --> 00:19:27.000]  與上帝可以連接
[00:19:27.000 --> 00:19:29.000]  能夠隔離
[00:19:29.000 --> 00:19:31.000]  不是有些格格不入的事
[00:19:31.000 --> 00:19:36.000]  與上帝聖靈有衝突的事走在一起
[00:19:36.000 --> 00:19:40.000]  你看看上帝在為我們處理我們的罪的時候
[00:19:40.000 --> 00:19:44.000]  那種悉心和投入
[00:19:44.000 --> 00:19:48.000]  是為我們想得無微不至的
[00:19:48.000 --> 00:19:50.000]  就像我之前所說的
[00:19:50.000 --> 00:19:52.000]  一輛車的車輪
[00:19:52.000 --> 00:19:55.000]  它本身的平衡
[00:19:55.000 --> 00:20:00.000]  其實是很視乎於車輪與車輪
[00:20:00.000 --> 00:20:04.000]  本身製造的質素是有關的
[00:20:04.000 --> 00:20:09.000]  當如果你是買一些山寨牌子的車輪
