
[00:00:00.000 --> 00:00:08.000]  多謝主讓我們今天可以一齊歌頌昔日
[00:03:50.000 --> 00:03:56.000]  這位不是很高身材健碩
[00:03:56.000 --> 00:04:02.000]  面容也是很有吸引力的蘇格蘭人
[00:04:02.000 --> 00:04:08.000]  其實是主張最好的最優秀的人
[00:04:08.000 --> 00:04:11.000]  來猜測我們潮州這個地方
[00:04:11.000 --> 00:04:14.000]  特別是在汕頭那裡
[00:04:14.000 --> 00:04:16.000]  他停留過一段日子
[00:04:16.000 --> 00:04:23.000]  告訴你我是在汕頭出生的
[00:04:23.000 --> 00:04:26.000]  我希望我還沒死之前
[00:04:26.000 --> 00:04:27.000]  主人許可
[00:04:27.000 --> 00:04:30.000]  我也有機會去蘇格蘭走一趟
[00:04:30.000 --> 00:04:36.000]  看看我們信仰的第一位
[00:04:36.000 --> 00:04:40.000]  來到我們當中的宣教士
[00:04:40.000 --> 00:04:42.000]  是一個什麼的環境
[00:04:42.000 --> 00:04:44.000]  有沒有人去過蘇格蘭?
[00:04:44.000 --> 00:04:46.000]  這裡有些人在蘇格蘭生活過
[00:04:46.000 --> 00:04:47.000]  住過
[00:04:47.000 --> 00:04:49.000]  那裡很漂亮
[00:04:49.000 --> 00:04:54.000]  這個朋友原本是想做律師
[00:04:54.000 --> 00:04:56.000]  為什麼呢?
[00:04:56.000 --> 00:04:58.000]  因為他每次見到律師
[00:04:58.000 --> 00:05:01.000]  都是有錢又有大屋住的
[00:05:01.000 --> 00:05:04.000]  他自己是一個牧師仔
[00:05:04.000 --> 00:05:08.000]  大概這種心智都是情有可原的
[00:05:08.000 --> 00:05:10.000]  後來他轉變了
[00:05:10.000 --> 00:05:13.000]  他的轉變是從哪裡來的呢?
[00:05:13.000 --> 00:05:15.000]  他聽了別人的講道
[00:05:15.000 --> 00:05:17.000]  他又看到霍亂流行
[00:05:17.000 --> 00:05:19.000]  死了很多人
[00:05:19.000 --> 00:05:21.000]  但更重要的是
[00:05:21.000 --> 00:05:26.000]  他在一個溫馨有信仰的家裡
[00:05:26.000 --> 00:05:30.000]  知道人類將來的前途
[00:05:30.000 --> 00:05:34.000]  一定是在天家那種歡聚
[00:05:34.000 --> 00:05:37.000]  而他很怕自己有一天
[00:05:37.000 --> 00:05:40.000]  其實沒辦法和他自己的家人
[00:05:40.000 --> 00:05:42.000]  他的父母
[00:05:42.000 --> 00:05:45.000]  兄弟姐妹在一起
[00:05:45.000 --> 00:05:53.000]  他有一天的心覺得很不安樂
[00:05:53.000 --> 00:05:57.000]  他說我這個虔誠幸福的家
[00:05:57.000 --> 00:06:02.000]  有這麼多寶貴的屬靈的福分
[00:06:02.000 --> 00:06:06.000]  我在心裡突然間想起
[00:06:06.000 --> 00:06:08.000]  如果我在當中是沒有份的話
[00:06:08.000 --> 00:06:11.000]  這是很嚴肅的事
[00:06:11.000 --> 00:06:14.000]  時間終於到了
[00:06:14.000 --> 00:06:18.000]  我就是帶著這些很嚴肅的思想
[00:06:18.000 --> 00:06:20.000]  很重要的印象
[00:06:20.000 --> 00:06:25.000]  來說我真的要決定自己
[00:06:25.000 --> 00:06:28.000]  到底是隨自己的心去走
[00:06:28.000 --> 00:06:33.000]  還是隨著聖靈的呼喚來走
[00:06:33.000 --> 00:06:35.000]  我終於決定
[00:06:35.000 --> 00:06:38.000]  我要得到這個天上
[00:06:38.000 --> 00:06:42.000]  最永恆最美好的救恩
[00:06:42.000 --> 00:06:45.000]  那一位至高無上的上主
[00:06:45.000 --> 00:06:48.000]  用他無窮的慈愛恩典
[00:06:48.000 --> 00:06:50.000]  來召喚我
[00:06:50.000 --> 00:06:54.000]  使我心終於回歸於他
[00:06:54.000 --> 00:06:57.000]  這位W.C. Burns
[00:06:57.000 --> 00:07:03.000]  就決定我要來侍奉這位主
[00:07:03.000 --> 00:07:06.000]  於是乎他就由愛丁堡
[00:07:06.000 --> 00:07:09.000]  他學做律師的地方
[00:07:09.000 --> 00:07:14.000]  走了36英里的距離
[00:07:14.000 --> 00:07:16.000]  走到自己家
[00:07:16.000 --> 00:07:18.000]  家人打開門的時候
[00:07:18.000 --> 00:07:20.000]  看到他整個風塵僕僕
[00:07:20.000 --> 00:07:22.000]  整個都殘廢
[00:07:22.000 --> 00:07:24.000]  問他做什麼事
[00:07:24.000 --> 00:07:26.000]  他就來跟他媽媽說
[00:07:26.000 --> 00:07:31.000]  媽媽我想做傳道人
[00:07:31.000 --> 00:07:33.000]  你覺得怎樣
[00:07:33.000 --> 00:07:38.000]  當然爸爸媽媽都很高興
[00:07:38.000 --> 00:07:42.000]  然後他準備受訓練成為傳道人
[00:07:42.000 --> 00:07:45.000]  回到阿巴丁大學那裡
[00:07:45.000 --> 00:07:49.000]  來完成碩士的訓練
[00:07:49.000 --> 00:07:53.000]  最後那一年1834年的時候
[00:07:53.000 --> 00:07:57.000]  他得著全校最難得到的獎學金
[00:07:57.000 --> 00:08:00.000]  就是最高等的數學裡面
[00:08:00.000 --> 00:08:02.000]  最難得到的獎學金
[00:08:02.000 --> 00:08:05.000]  他跟另外一位一起得到了
[00:08:05.000 --> 00:08:07.000]  畢業之後
[00:08:07.000 --> 00:08:11.000]  他又走到格拉斯哥那裡
[00:08:11.000 --> 00:08:13.000]  來修讀神學
[00:08:13.000 --> 00:08:15.000]  在神學方面
[00:08:15.000 --> 00:08:17.000]  他的希臘文也是得獎的
[00:08:17.000 --> 00:08:21.000]  他的法文也是非常高分數的
[00:08:21.000 --> 00:08:23.000]  他說臨畢業
[00:08:23.000 --> 00:08:25.000]  我要面對著
[00:08:25.000 --> 00:08:28.000]  被我悔改歸主的時候
[00:08:28.000 --> 00:08:31.000]  同樣重要的時刻
[00:08:31.000 --> 00:08:35.000]  就是我獻上不堪的自己
[00:08:35.000 --> 00:08:39.000]  為上帝的教會做準備
[00:08:39.000 --> 00:08:42.000]  出去做一個牧者
[00:08:42.000 --> 00:08:43.000]  做一個傳道者
[00:08:43.000 --> 00:08:46.000]  而這個決定尊貴的侍奉
[00:08:46.000 --> 00:08:48.000]  不是由我而決定
[00:08:48.000 --> 00:08:50.000]  而是由教會來決定
[00:08:50.000 --> 00:08:53.000]  到底我是留在本地來傳道牧會
[00:08:53.000 --> 00:08:56.000]  還是差遣到我去到
[00:08:56.000 --> 00:08:59.000]  是面向滅亡的異教徒當中
[00:08:59.000 --> 00:09:04.000]  來將基督不可測的口音
[00:09:04.000 --> 00:09:08.000]  被釘十字架的這位基督的口音
[00:09:08.000 --> 00:09:10.000]  來向罪人宣揚
[00:09:10.000 --> 00:09:13.000]  我等待教會的裁決
[00:09:13.000 --> 00:09:15.000]  1839年
[00:09:15.000 --> 00:09:21.000]  蘇格蘭的長老團委任他做傳道
[00:09:21.000 --> 00:09:23.000]  終於可以成行了
[00:09:23.000 --> 00:09:25.000]  終於他行得了
[00:09:25.000 --> 00:09:28.000]  終於他隔九年十年的時間
[00:09:28.000 --> 00:09:32.000]  才能去到中國大陸的地方
[00:09:32.000 --> 00:09:34.000]  為什麼呢
[00:09:34.000 --> 00:09:36.000]  原來在那段時間
[00:09:36.000 --> 00:09:39.000]  上主大大的使用他
[00:09:39.000 --> 00:09:42.000]  這個只不過二十多歲的人
[00:09:42.000 --> 00:09:46.000]  竟然和當時被神大大使用的
[00:09:46.000 --> 00:09:50.000]  Robert McCain D.L. Moody
[00:09:50.000 --> 00:09:53.000]  Charles Spurgeon 施暴真等等的人
[00:09:53.000 --> 00:09:57.000]  是同樣的大有能力的
[00:09:57.000 --> 00:10:00.000]  來宣講上主的福音
[00:10:00.000 --> 00:10:02.000]  來呼召人歸主
[00:10:02.000 --> 00:10:05.000]  足足有九年這麼久
[00:10:05.000 --> 00:10:08.000]  曾經考慮過送他去印度
[00:10:08.000 --> 00:10:10.000]  送他去以色列
[00:10:10.000 --> 00:10:14.000]  也都他腳踏加拿大蘇格蘭
[00:10:14.000 --> 00:10:17.000]  那裡傳揚這個信息
[00:10:17.000 --> 00:10:19.000]  他傳什麼信息呢
[00:10:19.000 --> 00:10:22.000]  就是赦免的恩典
[00:10:22.000 --> 00:10:24.000]  是完全的恩典
[00:10:24.000 --> 00:10:27.000]  是無悔的歸向耶穌基督
[00:10:27.000 --> 00:10:30.000]  而一個人歸向基督的時候
[00:10:30.000 --> 00:10:33.000]  是完整的整個的基督
[00:10:33.000 --> 00:10:35.000]  你既然被他救治
[00:10:35.000 --> 00:10:38.000]  也都必須讓他來管治
[00:10:38.000 --> 00:10:41.000]  He is saviour 他是救主
[00:10:41.000 --> 00:10:44.000]  He must also be lord 他是上主
[00:10:44.000 --> 00:10:47.000]  No cross, no crown
[00:10:47.000 --> 00:10:49.000]  不肯背十字架
[00:10:49.000 --> 00:10:51.000]  就休想戴上冠冕
[00:10:51.000 --> 00:10:55.000]  而他的侍奉果效大到什麼呢
[00:10:55.000 --> 00:10:59.000]  他真是呼求願聖靈在天上
[00:10:59.000 --> 00:11:01.000]  來叫冠下來
[00:11:01.000 --> 00:11:04.000]  結果是他的傳道大有能力
[00:11:04.000 --> 00:11:07.000]  而那些聽眾的反應
[00:11:07.000 --> 00:11:10.000]  也都見證了的確不是他所能夠做的
[00:11:10.000 --> 00:11:11.000]  包括什麼呢
[00:11:11.000 --> 00:11:13.000]  很心硬的人
[00:11:13.000 --> 00:11:15.000]  竟然坐在那裡
[00:11:15.000 --> 00:11:17.000]  從頭坐到尾不走
[00:11:17.000 --> 00:11:20.000]  然後那些很麻木的人
[00:11:20.000 --> 00:11:23.000]  竟然會在那裡感動流涕
[00:11:23.000 --> 00:11:29.000]  甚至有些人幾乎是有身體方面的彰顯
[00:11:29.000 --> 00:11:31.000]  那種的震激
[00:11:31.000 --> 00:11:35.000]  結果那個長老團又要來照他
[00:11:35.000 --> 00:11:38.000]  到底為什麼會這樣
[00:11:38.000 --> 00:11:40.000]  他們深深的覺得我們的信仰
[00:11:40.000 --> 00:11:43.000]  不只是一個透腦冷靜的信仰
[00:11:43.000 --> 00:11:45.000]  是一個活潑的信仰
[00:11:45.000 --> 00:11:47.000]  於是就去鼓勵他
[00:11:47.000 --> 00:11:52.000]  繼續出去國主傳道
[00:11:52.000 --> 00:11:54.000]  一個這樣的人
[00:11:54.000 --> 00:11:57.000]  終於被拆牌
[00:11:57.000 --> 00:12:01.000]  他來的時候是1847年11月13日
[00:12:01.000 --> 00:12:02.000]  來哪裡呢
[00:12:02.000 --> 00:12:04.000]  香港
[00:12:04.000 --> 00:12:11.000]  他曾經住在阿巴甸甲皇后大道
[00:12:11.000 --> 00:12:13.000]  知不知道在哪裡
[00:12:13.000 --> 00:12:15.000]  我有一段時間在那裡出入
[00:12:15.000 --> 00:12:17.000]  有兩年多的時間
[00:12:17.000 --> 00:12:18.000]  所以很熟悉
[00:12:18.000 --> 00:12:24.000]  我記得角落有一間茶樓叫做蓮香
[00:12:24.000 --> 00:12:30.000]  他住在那裡的時候去維多利亞監獄探訪死囚
[00:12:30.000 --> 00:12:37.000]  原來維多利亞監獄就是今天的大館
[00:12:37.000 --> 00:12:41.000]  他和我們竟然有這麼近
[00:12:41.000 --> 00:12:48.000]  所以我越來越想更多認識這位宣教士的事跡
[00:12:48.000 --> 00:12:51.000]  原來這麼好的牧者
[00:12:51.000 --> 00:12:53.000]  這麼優秀的人
[00:12:53.000 --> 00:13:03.000]  是肯放下那些轟轟烈烈的傳道侍奉的工作
[00:13:03.000 --> 00:13:08.000]  來到一個這麼遠這麼孤單的地方
[00:13:08.000 --> 00:13:14.000]  1850年2月離開香港去了廣州
[00:13:14.000 --> 00:13:19.000]  第二年6月去了廈門
[00:13:19.000 --> 00:13:22.000]  去那裡經過長年的工作
[00:13:22.000 --> 00:13:25.000]  有教會有學校
[00:13:25.000 --> 00:13:29.000]  他也翻譯了天路歷程
[00:13:29.000 --> 00:13:36.000]  也編寫了這個哭更回的詩歌
[00:13:36.000 --> 00:13:41.000]  其實他也編寫了一本叫做《著音成詩》
[00:13:41.000 --> 00:13:44.000]  《潮音神詩》
[00:13:44.000 --> 00:13:52.000]  你覺得這些宣教士是不是很厲害
[00:13:52.000 --> 00:13:58.000]  學霸來到我們這裡學廣東話在香港做過事
[00:13:58.000 --> 00:14:01.000]  然後去廈門講哭更回
[00:14:01.000 --> 00:14:04.000]  哭更回他又來學潮州
[00:14:04.000 --> 00:14:10.000]  他說:烏沙等不難很容易
[00:14:10.000 --> 00:14:13.000]  於是學了潮州話
[00:14:13.000 --> 00:14:20.000]  他餘生就是向北上講普通話
[00:14:20.000 --> 00:14:23.000]  講一下他怎樣來到潮州
[00:14:23.000 --> 00:14:26.000]  他是和戴德生一起來潮州
[00:14:26.000 --> 00:14:29.000]  不過戴德生後來因事又回了上海
[00:14:29.000 --> 00:14:32.000]  從此之後兩位就再沒有見面
[00:14:32.000 --> 00:14:34.000]  戴德生說賓維倫說
[00:14:34.000 --> 00:14:38.000]  因為他比戴德生大十歲八歲
[00:14:38.000 --> 00:14:41.000]  這位真是很出色
[00:14:41.000 --> 00:14:44.000]  簡直是宣教士的人版
[00:14:44.000 --> 00:14:49.000]  簡直是比上大學課程更加好
[00:14:49.000 --> 00:14:53.000]  他們兩位為什麼會去到潮州呢
[00:14:53.000 --> 00:14:56.000]  因為有一位船長
[00:14:56.000 --> 00:15:00.000]  駕駛著一艘叫做基隆號的船
[00:15:00.000 --> 00:15:02.000]  來告訴他到潮州
[00:15:02.000 --> 00:15:04.000]  我覺得潮州這塊地方
[00:15:04.000 --> 00:15:05.000]  汕頭這塊地方
[00:15:05.000 --> 00:15:09.000]  其實是一個很有潛質的海港
[00:15:09.000 --> 00:15:15.000]  因為漸漸有很多國際各方面的商旅聚集在那裡
[00:15:15.000 --> 00:15:17.000]  雖然現在不是發展得很好
[00:15:17.000 --> 00:15:20.000]  但一定是無可限量的
[00:15:20.000 --> 00:15:25.000]  既然這麼多做生意的人都來到汕頭那裡
[00:15:25.000 --> 00:15:28.000]  為什麼那裡可以沒有基督福音的見證呢
[00:15:28.000 --> 00:15:30.000]  如果你們兩位願意的話
[00:15:30.000 --> 00:15:33.000]  我可以免費送你們去那裡
[00:15:33.000 --> 00:15:37.000]  結果他們就來了我們汕頭
[00:15:37.000 --> 00:15:40.000]  他們看到什麼呢
[00:15:40.000 --> 00:15:44.000]  他們在汕頭附近一個叫做雙島
[00:15:44.000 --> 00:15:47.000]  潮州叫做馬市
[00:15:47.000 --> 00:15:48.000]  Double Island
[00:15:48.000 --> 00:15:49.000]  孖仔的孖
[00:15:49.000 --> 00:15:51.000]  大嶼山的嶼
[00:15:51.000 --> 00:15:53.000]  在那裡就下了腳
[00:15:53.000 --> 00:15:55.000]  那裡本來是沒有什麼人住的
[00:15:55.000 --> 00:15:59.000]  但是因為有鴉片船的船長
[00:15:59.000 --> 00:16:00.000]  找地方住
[00:16:00.000 --> 00:16:04.000]  所以變成那裡是西人聚居的地方
[00:16:04.000 --> 00:16:07.000]  漸漸也吸引其他人來這裡聚居
[00:16:07.000 --> 00:16:09.000]  這些人聚居的地方
[00:16:09.000 --> 00:16:11.000]  漸漸也成為罪惡的冤鬥
[00:16:11.000 --> 00:16:13.000]  因為你知道那些人是什麼人
[00:16:13.000 --> 00:16:15.000]  他們懂得喝懂得吃
[00:16:15.000 --> 00:16:19.000]  也懂得飄倒飲蕩吹什麼都在那裡
[00:16:19.000 --> 00:16:22.000]  去到那裡他們看到什麼呢
[00:16:22.000 --> 00:16:26.000]  看到一年有兩三宗的謀殺案
[00:16:26.000 --> 00:16:28.000]  是很恐怖的
[00:16:28.000 --> 00:16:31.000]  我不知道你對謀殺案有什麼看法
[00:16:31.000 --> 00:16:35.000]  我年輕的時候報紙有人被謀殺
[00:16:35.000 --> 00:16:38.000]  是很大很大件事
[00:16:38.000 --> 00:16:41.000]  到現在我們好像一天不死一個人
[00:16:41.000 --> 00:16:44.000]  都好像不覺得會是什麼事
[00:16:44.000 --> 00:16:45.000]  你可想而知
[00:16:45.000 --> 00:16:47.000]  百多年的時候
[00:16:47.000 --> 00:16:49.000]  他們在那裡看到的情況
[00:16:49.000 --> 00:16:54.000]  根據賓維倫自己的記載
[00:16:54.000 --> 00:16:56.000]  他自己寫下的文字
[00:16:56.000 --> 00:17:03.000]  我對他這些文字其實讀下去都有點害怕
[00:17:03.000 --> 00:17:06.000]  害怕就是因為裡面所寫的東西很恐怖
[00:17:06.000 --> 00:17:10.000]  另外一個害怕就是不知道到底是真是假
[00:17:10.000 --> 00:17:12.000]  但我懷疑
[00:17:12.000 --> 00:17:16.000]  都可以令到我們
[00:17:16.000 --> 00:17:19.000]  作為潮州人
[00:17:19.000 --> 00:17:22.000]  或者潮人生命堂裡面的人
[00:17:22.000 --> 00:17:25.000]  我們沒辦法不感慨
[00:17:25.000 --> 00:17:28.000]  如果沒有福音進到我們當中
[00:17:28.000 --> 00:17:30.000]  我們今天會是怎樣
[00:17:30.000 --> 00:17:34.000]  而我們今天竟然可以這樣
[00:17:34.000 --> 00:17:36.000]  我們的感恩心應該是怎樣
[00:17:36.000 --> 00:17:38.000]  你聽聽他說什麼
[00:17:38.000 --> 00:17:42.000]  他說潮州汕頭這裡的人
[00:17:42.000 --> 00:17:44.000]  這個地區的人
[00:17:44.000 --> 00:17:47.000]  比其他地方的人更加盲
[00:17:47.000 --> 00:17:49.000]  更加迷信
[00:17:49.000 --> 00:17:52.000]  而且更加兇殘
[00:17:52.000 --> 00:17:56.000]  沒錯他們基本上都有中國文化在社會上
[00:17:56.000 --> 00:18:00.000]  但總而言之他們這裡的野蠻的情況
[00:18:00.000 --> 00:18:04.000]  是比其他地方更加嚴重
[00:18:04.000 --> 00:18:07.000]  他們在水上工作的那些
[00:18:07.000 --> 00:18:09.000]  裸魚的那些人
[00:18:09.000 --> 00:18:12.000]  還有在田裡做耕種的人
[00:18:12.000 --> 00:18:16.000]  他們幾乎都不穿衣服
[00:18:16.000 --> 00:18:21.000]  而我過去20年所聽見的一些可信的報告
[00:18:21.000 --> 00:18:26.000]  就是他們有派系鬥爭
[00:18:26.000 --> 00:18:30.000]  有不同的鄉下的人來武鬥的時候
[00:18:30.000 --> 00:18:36.000]  他們真的可以將對方斬到一件件
[00:18:36.000 --> 00:18:39.000]  而更加恐怖的
[00:18:39.000 --> 00:18:46.000]  就是他們甚至會將對方的心拿出來煮來吃
[00:18:46.000 --> 00:18:53.000]  文明的中國竟然有這麼可怕的事
[00:18:53.000 --> 00:18:57.000]  鴉片的禍害更加是到處可見
[00:18:57.000 --> 00:18:59.000]  人們的道德淪落
[00:18:59.000 --> 00:19:04.000]  實在非我的筆墨所能夠形容
[00:19:04.000 --> 00:19:09.000]  政權何時才能阻止這些鴉片的貿易
[00:19:09.000 --> 00:19:12.000]  這些百姓所受的傷害
[00:19:12.000 --> 00:19:19.000]  人怎能夠財迷心竅而放縱這一切呢
[00:19:19.000 --> 00:19:23.000]  這就是他當時所見到的世界
[00:19:23.000 --> 00:19:25.000]  但是他沒有離開
[00:19:25.000 --> 00:19:30.000]  他被人打劫所有東西是洗劫一空
[00:19:30.000 --> 00:19:35.000]  他被官府拘捕要求他跪下
[00:19:35.000 --> 00:19:38.000]  他的罪名是什麼呢
[00:19:38.000 --> 00:19:41.000]  罪名就是因為他帶了七本英文書
[00:19:41.000 --> 00:19:44.000]  帶了一疊福音單張
[00:19:44.000 --> 00:19:49.000]  還有穿上唐裝扮鬼扮馬
[00:19:49.000 --> 00:19:56.000]  於是就將他拆回廣州的英國領事館
[00:19:56.000 --> 00:19:59.000]  英國領事當然是禁止他去
[00:19:59.000 --> 00:20:03.000]  因為英國當時也要遵守這些條例
[00:20:03.000 --> 00:20:05.000]  也不可以任由他亂來
[00:20:05.000 --> 00:20:08.000]  沒有開放的地方就請他不要去
[00:20:08.000 --> 00:20:11.000]  但是賓夷倫當然後來沒有去
[00:20:11.000 --> 00:20:15.000]  他被拘禁的虎廈
[00:20:15.000 --> 00:20:18.000]  即是迪安朝安那裡
[00:20:18.000 --> 00:20:22.000]  他仍然回到雙島馬市那裡
[00:20:22.000 --> 00:20:26.000]  還有一位叫做迪拉波特的醫生
[00:20:26.000 --> 00:20:31.000]  在那裡繼續贈醫施藥和傳福音
[00:20:31.000 --> 00:20:33.000]  他來到汕頭的時候
[00:20:33.000 --> 00:20:36.000]  他說我能夠在這裡
[00:20:36.000 --> 00:20:38.000]  一個福音罕至的地方
[00:20:38.000 --> 00:20:40.000]  宣揚耶穌基督
[00:20:40.000 --> 00:20:45.000]  實在是極大的榮幸
[00:20:45.000 --> 00:20:49.000]  雖然去到馬市那裡
[00:20:49.000 --> 00:20:52.000]  看到有這麼可怕的兇殺案
[00:20:52.000 --> 00:20:55.000]  但是我和戴德生住得比較遠
[00:20:55.000 --> 00:20:58.000]  我們仍然享有平安
[00:20:58.000 --> 00:21:01.000]  不過我心裡所顧念的
[00:21:01.000 --> 00:21:03.000]  就是那千千萬萬
[00:21:03.000 --> 00:21:08.000]  仍然未得拯救的人民
[00:21:08.000 --> 00:21:12.000]  他漸漸離開汕頭
[00:21:12.000 --> 00:21:17.000]  1858年就去到廈門的地方
[00:21:17.000 --> 00:21:20.000]  不知道在漳州還是泉州
[00:21:20.000 --> 00:21:23.000]  我不是很確定翻譯應該是怎樣
[00:21:23.000 --> 00:21:27.000]  在那裡比較長的時間來做工
[00:21:27.000 --> 00:21:32.000]  1860年他終於有機會回到汕頭
[00:21:32.000 --> 00:21:37.000]  開始看到終於有一些的果子
[00:21:37.000 --> 00:21:40.000]  他沒有灰心沒有喪志
[00:21:40.000 --> 00:21:42.000]  雖然曾經有七年的時間
[00:21:42.000 --> 00:21:44.000]  一粒果子都沒有
[00:21:44.000 --> 00:21:48.000]  但是他辛勤為基督來做工
[00:21:48.000 --> 00:21:50.000]  直到後來53歲
[00:21:50.000 --> 00:21:55.000]  在東三省牛莊的地方安息主懷
[00:21:55.000 --> 00:21:57.000]  他臨走的時候
[00:21:57.000 --> 00:21:59.000]  說了一句話
[00:21:59.000 --> 00:22:04.000]  是國道、權柄、榮耀、全善利敵
[00:22:04.000 --> 00:22:10.000]  這位就是上帝給過我們的宣教士
[00:22:10.000 --> 00:22:12.000]  他翻譯過天路歷程
[00:22:12.000 --> 00:22:15.000]  有福建話的有國語的
[00:22:15.000 --> 00:22:19.000]  他又將詩篇從希伯來文翻譯成中文
[00:22:19.000 --> 00:22:22.000]  在他死前一年出版了
[00:22:22.000 --> 00:22:28.000]  他其中一個對我們潮州人的影響
[00:22:28.000 --> 00:22:30.000]  你知道是什麼嗎?
[00:22:30.000 --> 00:22:34.000]  你知道我們潮州人信耶穌的叫什麼嗎?
[00:22:34.000 --> 00:22:39.000]  叫什麼?
[00:22:39.000 --> 00:22:48.000]  我們叫拜上帝的人
[00:22:48.000 --> 00:22:54.000]  當時宣教士對於神的翻譯有很多爭議
[00:22:54.000 --> 00:22:56.000]  大概有三個爭議
[00:22:56.000 --> 00:23:01.000]  一個是羅馬天主教的天主
[00:23:01.000 --> 00:23:03.000]  譯為天主神
[00:23:03.000 --> 00:23:05.000]  一個是譯為神
[00:23:05.000 --> 00:23:07.000]  一個是譯為上帝
[00:23:07.000 --> 00:23:09.000]  三個選擇誰呢?
[00:23:09.000 --> 00:23:12.000]  賓維倫作為蘇格蘭長老會
[00:23:12.000 --> 00:23:14.000]  或者蘇格蘭自由教會的人
[00:23:14.000 --> 00:23:18.000]  對當時的羅馬天主教極度反感
[00:23:18.000 --> 00:23:20.000]  所以一定不會用天主
[00:23:20.000 --> 00:23:22.000]  然後神呢
[00:23:22.000 --> 00:23:27.000]  據說神字雖然可以用來形容神
[00:23:27.000 --> 00:23:31.000]  但是神字如果用中文來排列
[00:23:31.000 --> 00:23:34.000]  你知道是牛、鬼、蛇才是神
[00:23:34.000 --> 00:23:37.000]  所以神不是很高
[00:23:37.000 --> 00:23:39.000]  但是因為中國古書裡面
