
[00:00:00.000 --> 00:00:06.280]  好 高興又來到大家當中分享
[00:08:13.480 --> 00:08:15.640]  現在變成又是一種離鄉別井了
[00:08:15.640 --> 00:08:18.200]  回到祖先的土地
[00:08:18.200 --> 00:08:22.000]  其實也是一種選擇和一種困難的選擇
[00:08:22.000 --> 00:08:23.600]  要不要冒險呢?
[00:08:23.600 --> 00:08:28.120]  我們回到我們的祖先的土地
[00:08:28.120 --> 00:08:32.320]  其實會不會真的所謂建立到一個美好家園呢?
[00:08:32.320 --> 00:08:33.800]  其實不知道的
[00:08:33.800 --> 00:08:35.320]  因為相對來說
[00:08:35.320 --> 00:08:40.520]  當時候巴比倫這些地方是所謂繁華的地方
[00:08:40.520 --> 00:08:43.920]  猶大地反而是一個落後的地方
[00:08:43.920 --> 00:08:47.520]  經過戰亂亡國聖殿又燒了、拆了
[00:08:47.520 --> 00:08:50.480]  相對是一個貧窮落後的地方
[00:08:50.480 --> 00:08:53.160]  要不要做這件事呢?
[00:08:53.160 --> 00:08:56.960]  你明白這個選擇真的是一個困難的選擇
[00:08:56.960 --> 00:08:59.760]  或者說一個比喻
[00:08:59.760 --> 00:09:02.160]  很多在美國出生的
[00:09:02.160 --> 00:09:03.360]  我在美國住了很多年
[00:09:03.360 --> 00:09:07.520]  很多在美國出生的中國人、華裔的人
[00:09:07.520 --> 00:09:13.160]  他們雖然是所謂中國人的黃皮膚、黑眼圈、黑頭髮
[00:09:13.160 --> 00:09:16.320]  但是在這些ABC當中
[00:09:16.320 --> 00:09:20.120]  其實他們已經同化了美國的文化了
[00:09:20.120 --> 00:09:23.280]  所以他們講中文也不是很會講
[00:09:23.280 --> 00:09:24.800]  他們聽英文歌
[00:09:24.800 --> 00:09:27.200]  他們關心的是看美國的足球
[00:09:27.200 --> 00:09:30.640]  他們不會懂得孔子、孟子講什麼
[00:09:30.640 --> 00:09:35.000]  所以血緣上他們是所謂的華裔
[00:09:35.000 --> 00:09:40.320]  但文化上他們不是一個所謂中國人的文化
[00:09:40.320 --> 00:09:42.600]  同樣這些猶太人的第二代
[00:09:42.600 --> 00:09:45.280]  他們也要做一個選擇
[00:09:45.280 --> 00:09:48.960]  他們是不是要選擇做猶太人
[00:09:48.960 --> 00:09:51.560]  回到他祖先的地方
[00:09:51.560 --> 00:09:53.800]  回到以色列這個土地
[00:09:53.800 --> 00:09:57.120]  面對這麼多不肯定的事情
[00:09:57.120 --> 00:09:59.240]  甚至可以說是危險的事情
[00:09:59.240 --> 00:10:02.160]  所以你明白第二節所說的
[00:10:02.160 --> 00:10:05.080]  你從水中經過 我必與你同在
[00:10:05.080 --> 00:10:08.200]  你渡過江河水邊 我不慢過你
[00:10:08.200 --> 00:10:10.320]  你在火中行走 我不被燒傷
[00:10:10.320 --> 00:10:11.920]  火焰也不燒著你
[00:10:11.920 --> 00:10:16.320]  當然這裡未必真的說他們走回以色列的路上
[00:10:16.320 --> 00:10:19.000]  會真的有火燒著他們
[00:10:19.000 --> 00:10:22.640]  但是在講一種信心挑戰
[00:10:22.640 --> 00:10:25.560]  面對這麼多不穩定的情況
[00:10:25.560 --> 00:10:28.120]  回到那裡有什麼事情會發生呢?
[00:10:28.120 --> 00:10:30.280]  他們能不能找到一塊好的地
[00:10:30.280 --> 00:10:32.320]  會不會所謂風調雨順
[00:10:32.320 --> 00:10:34.800]  建立一個好的生活呢?不知道
[00:10:34.800 --> 00:10:37.240]  不過以塞亞或者神籍著以塞亞
[00:10:37.240 --> 00:10:39.720]  就鼓勵當時的以色列人
[00:10:39.720 --> 00:10:44.320]  你走吧 很多事情前路是看不到的
[00:10:44.320 --> 00:10:46.920]  不過你就要憑信心去走下去
[00:10:46.920 --> 00:10:49.640]  你要走下去才看到神的祝福
[00:10:49.640 --> 00:10:53.560]  特別是這段經文 或者整個第二以塞亞
[00:10:53.560 --> 00:10:56.840]  40到50章強調了幾樣東西
[00:10:56.840 --> 00:10:59.160]  第一樣他要強調的東西
[00:10:59.160 --> 00:11:02.720]  就是神什麼時候都在作功的 是不是?
[00:11:02.720 --> 00:11:04.720]  所以這裡不斷強調
[00:11:04.720 --> 00:11:08.160]  神是救贖他的 回到第一節
[00:11:08.160 --> 00:11:11.840]  你不要害怕 因為我救贖了你
[00:11:11.840 --> 00:11:14.600]  我曾提你的名召你 你是贖我的
[00:11:14.600 --> 00:11:16.720]  然後就下面水中經過
[00:11:16.720 --> 00:11:20.640]  神提醒那些以色列人
[00:11:20.640 --> 00:11:22.640]  我什麼時候都在你身邊的
[00:11:22.640 --> 00:11:24.640]  我什麼時候都在照顧你的
[00:11:24.640 --> 00:11:28.520]  I am always active 我什麼時候都在做事的
[00:11:28.520 --> 00:11:29.880]  因為這個很重要的
[00:11:29.880 --> 00:11:32.400]  對於一些經歷了很多失望
[00:11:32.400 --> 00:11:35.760]  你想像 我們活在香港的人
[00:11:35.760 --> 00:11:39.800]  很難想像什麼叫「國破家亡」的經驗
[00:11:39.800 --> 00:11:43.520]  很難想像看到我周圍的人被殺
[00:11:43.520 --> 00:11:47.400]  被強姦 這些悲慘的場面
[00:11:47.400 --> 00:11:51.200]  我們很難想像 在戰爭片可以看一下
[00:11:51.200 --> 00:11:55.160]  但是那些以塞亞的聽眾
[00:11:55.160 --> 00:11:57.960]  那些老人家就親身經歷過這些事情
[00:11:57.960 --> 00:12:01.440]  那些第二輩的人在父母背上
[00:12:01.440 --> 00:12:04.080]  聽這些故事應該都聽了很多
[00:12:04.080 --> 00:12:06.880]  當你經歷這些慘痛的經驗
[00:12:06.880 --> 00:12:09.000]  經歷了很多失望的時候
[00:12:09.000 --> 00:12:13.400]  很多時候你就將這個失望會轉移到神那裡
[00:12:13.400 --> 00:12:17.400]  對神都開始失望了 神啊 你搞什麼鬼
[00:12:17.400 --> 00:12:19.480]  為什麼要將這些事情
[00:12:19.480 --> 00:12:22.680]  為什麼你要讓這些事情發生在我的社會上
[00:12:22.680 --> 00:12:24.480]  發生在我的身上呢?
[00:12:24.480 --> 00:12:27.160]  你是不是已經放棄了我呢?
[00:12:27.160 --> 00:12:28.880]  是不是已經不理我了呢?
[00:12:28.880 --> 00:12:32.080]  因為你是不是失去了控制呢?
[00:12:32.080 --> 00:12:35.200]  特別是在古代 你知道他們的世界觀
[00:12:35.200 --> 00:12:37.200]  就是不同國家都有一些神明
[00:12:37.200 --> 00:12:39.840]  那些不同的神明都在教育著
[00:12:39.840 --> 00:12:43.920]  是不是不夠巴比倫的那個神叫做媽鐸
[00:12:43.920 --> 00:12:46.480]  就是不夠媽鐸厲害呢?
[00:12:46.480 --> 00:12:48.160]  是不是不夠呢?
[00:12:48.160 --> 00:12:51.520]  所以這個世界搞得這麼亂呢?
[00:12:51.520 --> 00:12:54.840]  以塞亞首先要提醒那些人 不是
[00:12:54.840 --> 00:12:58.360]  就是什麼時候 英文叫做Drop the ball
[00:12:58.360 --> 00:13:01.040]  就是什麼時候都不會失控的
[00:13:01.040 --> 00:13:04.360]  什麼時候都在掌管著這個世界
[00:13:04.360 --> 00:13:07.640]  所以他們經過困難、苦難
[00:13:07.640 --> 00:13:10.840]  這段未必有 但是以塞亞第二段
[00:13:10.840 --> 00:13:13.920]  第二以塞亞另一些經文會提到
[00:13:13.920 --> 00:13:17.240]  神創造黑暗 神也都創造光明
[00:13:17.240 --> 00:13:19.280]  就是那裡以塞亞強調
[00:13:19.280 --> 00:13:23.760]  所有的苦難 你要經歷過困難的道路
[00:13:23.760 --> 00:13:27.680]  都是神知道 都是神掌管之下
[00:13:27.680 --> 00:13:29.280]  這些事情發生的
[00:13:29.280 --> 00:13:32.000]  為什麼要發生 我們未必能夠明白
[00:13:32.000 --> 00:13:34.400]  不過你要相信 不是因為神失控
[00:13:34.400 --> 00:13:37.600]  也都不是因為神忘記了我們
[00:13:37.600 --> 00:13:40.800]  神有祂的意志 有祂的心意
[00:13:40.800 --> 00:13:44.320]  讓這些困難、痛苦發生在我們身上
[00:13:44.320 --> 00:13:48.280]  不過時候到了 神是要一個施恩的神
[00:13:48.280 --> 00:13:50.600]  所以神沒有忘記我們
[00:13:50.600 --> 00:13:53.920]  神什麼時候都在你和我的生命工作著
[00:13:53.920 --> 00:13:57.640]  問題是我們有沒有這樣的信心的眼睛
[00:13:57.640 --> 00:14:01.120]  看到我們願不願意投入神的工作裡面
[00:14:01.120 --> 00:14:02.640]  這一點是第一點
[00:14:02.640 --> 00:14:07.040]  第二點 以塞亞提醒那些人
[00:14:07.040 --> 00:14:09.800]  其實要提醒那幫以色列人
[00:14:09.800 --> 00:14:14.640]  其實上主有時候讓一些困難淋到我們身上
[00:14:14.640 --> 00:14:18.200]  是一個給我們一個反省的機會
[00:14:18.200 --> 00:14:20.800]  可能上主是在做一些所謂的
[00:14:20.800 --> 00:14:23.880]  「潔淨」的工作
[00:14:23.880 --> 00:14:26.880]  在《以塞亞書》第40章 我們又不詳細讀了
[00:14:26.880 --> 00:14:29.320]  不過如果你看回《以塞亞書》第40章
[00:14:29.320 --> 00:14:35.000]  你就看到 提到以色列已經受了雙倍的懲罰
[00:14:35.000 --> 00:14:37.400]  所以現在有皆美的腳踵
[00:14:37.400 --> 00:14:40.160]  要宣告救恩的時間來臨
[00:14:40.160 --> 00:14:44.400]  以塞亞強調他們經歷亡國的經驗
[00:14:44.400 --> 00:14:49.520]  起碼其中一種意義是一種的「潔淨」
[00:14:49.520 --> 00:14:53.280]  讓他們能夠面對自己的罪惡
[00:14:53.280 --> 00:14:56.520]  以致希望可以脫離這些罪惡
[00:14:56.520 --> 00:14:59.440]  其實歷史上我們都見到一些
[00:14:59.440 --> 00:15:01.640]  真實有這樣的情況
[00:15:01.640 --> 00:15:04.680]  如果你看那些《獵王記》上下
[00:15:04.680 --> 00:15:07.920]  你會知道以色列人經常都拜巴力
[00:15:07.920 --> 00:15:12.840]  那些所謂歷史上舊一些的
[00:15:12.840 --> 00:15:14.680]  舊一些的先知 老一些的先知
[00:15:14.680 --> 00:15:16.120]  好像荷西亞那些
[00:15:16.120 --> 00:15:17.960]  就經常都罵那些以色列人
[00:15:17.960 --> 00:15:19.520]  為什麼你要拜巴力?
[00:15:19.520 --> 00:15:21.600]  為什麼你不忠於耶和華?
[00:15:21.600 --> 00:15:25.240]  到以色列人經過了亡國的經驗
[00:15:25.240 --> 00:15:28.280]  經過了這個慘痛的經驗
[00:15:28.280 --> 00:15:29.720]  到他們回來
[00:15:29.720 --> 00:15:33.120]  就是他們有機會後來真的回到以色列地
[00:15:33.120 --> 00:15:35.520]  你看到後期的一些先知
[00:15:35.520 --> 00:15:40.880]  好像撒加利亞、馬拉基、哈蓋書這些
[00:15:40.880 --> 00:15:44.000]  就已經沒有再說拜巴力這個問題了
[00:15:44.000 --> 00:15:47.080]  以色列人就真的痛定思痛
[00:15:47.080 --> 00:15:49.840]  他們不再去拜迦南的神明
[00:15:49.840 --> 00:15:51.960]  那不是代表他們完美
[00:15:51.960 --> 00:15:53.800]  變成一個完美的群體
[00:15:53.800 --> 00:15:56.240]  如果你看撒加利亞書
[00:15:56.240 --> 00:15:58.320]  他們一樣有他們的問題
[00:15:58.320 --> 00:16:01.200]  不過起碼經過這個慘痛的經驗
[00:16:01.200 --> 00:16:05.520]  他們真的決定了他們要拜耶和華
[00:16:05.520 --> 00:16:07.920]  不是去拜巴力的群體
[00:16:07.920 --> 00:16:10.800]  第二點就是我們留心看的時候
[00:16:10.800 --> 00:16:13.280]  可能曾經過一些苦痛的經驗
[00:16:13.280 --> 00:16:20.320]  是逼我們去面對我們生命中的一些軟弱的問題
[00:16:20.320 --> 00:16:22.960]  第三點其實以賽亞強調
[00:16:22.960 --> 00:16:25.480]  就是經歷這個亡國
[00:16:25.480 --> 00:16:29.420]  和現在要你回到你的祖先的地
[00:16:29.420 --> 00:16:34.800]  其實就是要讓你看到神正在做一些新的事情
[00:16:34.800 --> 00:16:36.760]  剛才我們讀這段
[00:16:36.760 --> 00:16:39.240]  其實沒有機會讀這麼多以賽亞
[00:16:39.240 --> 00:16:41.920]  如果你準備讀以賽亞書
[00:16:41.920 --> 00:16:44.760]  我知道你的讀經計劃現在要開始讀以賽亞了
[00:16:44.760 --> 00:16:46.680]  多讀一些以賽亞
[00:16:46.680 --> 00:16:49.600]  如果你繼續讀這個所謂第二以賽亞
[00:16:49.600 --> 00:16:52.760]  你會知道神做了一樣很奇怪的事情
[00:16:52.760 --> 00:16:59.560]  那些以色列人後來為什麼可以相對很安全地
[00:16:59.560 --> 00:17:02.600]  不用怕任何政治迫迫
[00:17:02.600 --> 00:17:06.320]  或者政治代價回到以色列這個地方呢?
[00:17:06.320 --> 00:17:10.800]  就是因為神興起了一個外邦人的王叫古列王
[00:17:10.800 --> 00:17:12.960]  這個是一個波斯帝國的皇帝
[00:17:12.960 --> 00:17:16.960]  波斯帝國就滅了巴比倫帝國
[00:17:16.960 --> 00:17:23.360]  波斯帝國的古列王做了這個所謂中東的超級大國之後
[00:17:23.360 --> 00:17:26.800]  他就下詔 皇帝下詔
[00:17:26.800 --> 00:17:30.360]  就叫那些以色列人回到他的故鄉
[00:17:30.360 --> 00:17:32.160]  重建他的聖殿
[00:17:32.160 --> 00:17:35.760]  甚至波斯帝國可以資助那些以色列人
[00:17:35.760 --> 00:17:37.560]  重建他的聖殿
[00:17:37.560 --> 00:17:41.800]  他特別的地方就是古列王不是一個以色列人
[00:17:41.800 --> 00:17:45.280]  他也不是一個敬拜耶和華的人
[00:17:45.280 --> 00:17:50.920]  但是神居然可以用一個這樣不認識耶和華的人
[00:17:50.920 --> 00:17:53.720]  雖然古列王不認識耶和華
[00:17:53.720 --> 00:17:55.960]  但是耶和華認識古列王
[00:17:55.960 --> 00:17:59.160]  所以耶和華就選擇了用古列王
[00:17:59.160 --> 00:18:04.000]  作為建造他聖殿的一個重要的資源
[00:18:04.000 --> 00:18:07.080]  所以《爾策亞書》40章 我們剛剛讀43章
[00:18:07.080 --> 00:18:11.440]  但是如果你看到下一章《爾策亞書》44章的時候
[00:18:11.440 --> 00:18:13.440]  那裏形容古列王
[00:18:13.440 --> 00:18:19.240]  是說古列王是我的木人 是以色列人的木人
[00:18:19.240 --> 00:18:25.600]  是古列王要幫助那些以色列人去做他們的聖殿
[00:18:25.600 --> 00:18:28.800]  這個是以色列人原來都不會想過的
[00:18:28.800 --> 00:18:31.080]  這個是想都想不到
[00:18:31.080 --> 00:18:34.040]  人的想像力都想不到有這條計謀的
[00:18:34.040 --> 00:18:37.040]  但是神就要做這些新的事情
[00:18:37.040 --> 00:18:41.080]  當他們回到 其實回歸到的時候
[00:18:41.080 --> 00:18:43.240]  就沒有那麼多時間講歷史
[00:18:43.240 --> 00:18:45.640]  他們還要面對很多新的事情
[00:18:45.640 --> 00:18:49.640]  包括大衛的子孫沒有機會再作王
[00:18:49.640 --> 00:18:52.840]  但是不代表他們沒有機會去敬拜神
[00:18:52.840 --> 00:18:54.840]  不可以做神的選民
[00:18:54.840 --> 00:18:59.040]  這個故事有機會叫你們的導人
[00:18:59.040 --> 00:19:02.640]  慢慢主日何港道再跟你講這個故事
[00:19:02.640 --> 00:19:05.640]  好了 記住這三件事 神經常作弓
[00:19:05.640 --> 00:19:10.520]  神可能透過那些苦難需要我們做一些反省
[00:19:10.520 --> 00:19:15.320]  反省之後我們要留意神在做一些什麼新的事物
[00:19:15.320 --> 00:19:21.080]  我們又跟那些以色列人跳到我們香港的處境
[00:19:21.080 --> 00:19:24.080]  我們又想一下香港過去經歷了三年
[00:19:24.080 --> 00:19:27.720]  19年到現在22年 三年多
[00:19:27.720 --> 00:19:30.800]  有些人再數遠一點 14年開始
[00:19:30.800 --> 00:19:32.880]  佔中運動開始到現在
[00:19:32.880 --> 00:19:36.800]  香港都經歷了一些很困難的日子
[00:19:36.800 --> 00:19:40.640]  有時想一下 好像離我們很遠
[00:19:40.640 --> 00:19:45.320]  舉個例子 我第一次來你們教會
[00:19:45.320 --> 00:19:47.560]  不知道是不是2007年還是2008年
[00:19:47.560 --> 00:19:49.560]  什麼都好 十幾年前的時候
[00:19:49.560 --> 00:19:52.480]  想起那個十幾年前的香港
[00:19:52.480 --> 00:19:56.640]  和現在的香港好像變了很多
[00:19:56.640 --> 00:20:01.760]  十幾年前的香港好像我們有很多的夢想
[00:20:01.760 --> 00:20:05.120]  今天好像都幻滅了 破滅了
[00:20:05.120 --> 00:20:07.800]  好像沒有辦法做得到了
[00:20:07.800 --> 00:20:10.160]  特別過去那幾年
[00:20:10.160 --> 00:20:13.160]  令我們很多的失望、很多的frustration
[00:20:13.160 --> 00:20:17.080]  香港人那種挫敗感很強
