
[00:00:00.000 --> 00:00:06.000]  日本的地震海嘯發生之後,
[00:03:37.000 --> 00:03:41.000]  因為日本曾經迫害基督徒。
[00:03:41.000 --> 00:03:44.000]  有多少人有聽過這樣的言論?
[00:03:44.000 --> 00:03:47.000]  其實這個言論都已經越來越多,
[00:03:47.000 --> 00:03:49.000]  特別是在美國那邊的教會出來。
[00:03:49.000 --> 00:03:52.000]  另一方面,也有很多不同的教派,
[00:03:52.000 --> 00:03:54.000]  來講出這個言論。
[00:03:54.000 --> 00:03:55.000]  有多少人有聽過?
[00:03:55.000 --> 00:03:58.000]  可不可以舉手?
[00:03:58.000 --> 00:04:00.000]  親愛的弟兄姊妹,
[00:04:00.000 --> 00:04:04.000]  我很想今天透過出埃及記,
[00:04:04.000 --> 00:04:09.000]  和大家解答這兩個問題。
[00:04:09.000 --> 00:04:13.000]  我希望大家能夠很清楚,
[00:04:13.000 --> 00:04:17.000]  不要強行去形容,
[00:04:17.000 --> 00:04:19.000]  出埃及記的十災,
[00:04:19.000 --> 00:04:23.000]  是不是等於現在的地震、海嘯?
[00:04:23.000 --> 00:04:25.000]  出埃及記的十災,
[00:04:25.000 --> 00:04:30.000]  是不是懲罰埃及的百姓、埃及人,
[00:04:30.000 --> 00:04:32.000]  還是這個十災,
[00:04:32.000 --> 00:04:34.000]  是用來做什麼的呢?
[00:04:34.000 --> 00:04:36.000]  我希望在今天,
[00:04:36.000 --> 00:04:38.000]  我們能夠從聖經當中,
[00:04:38.000 --> 00:04:41.000]  清楚地看得到,
[00:04:41.000 --> 00:04:44.000]  神自己的答案。
[00:04:44.000 --> 00:04:46.000]  首先,
[00:04:46.000 --> 00:04:48.000]  很想讓大家看看,
[00:04:48.000 --> 00:04:49.000]  在今天,
[00:04:49.000 --> 00:04:51.000]  我們要和大家講的經文,
[00:04:51.000 --> 00:04:54.000]  是相當快的。
[00:04:54.000 --> 00:04:55.000]  我鼓勵大家,
[00:04:55.000 --> 00:04:57.000]  你們回去的時候,
[00:04:57.000 --> 00:04:59.000]  從頭到尾再看,
[00:04:59.000 --> 00:05:02.000]  看這些經文。
[00:05:02.000 --> 00:05:04.000]  這些經文是從出埃及記第七章,
[00:05:04.000 --> 00:05:05.000]  到第十章,
[00:05:05.000 --> 00:05:08.000]  其實是講十災的記載。
[00:05:08.000 --> 00:05:11.000]  我希望能夠透過這些經文,
[00:05:11.000 --> 00:05:13.000]  首先避開一個大的框框,
[00:05:13.000 --> 00:05:16.000]  以致日後我們逐點逐點去看的時候,
[00:05:16.000 --> 00:05:18.000]  我們能夠答得更加清楚。
[00:05:18.000 --> 00:05:20.000]  但這個大框框,
[00:05:20.000 --> 00:05:23.000]  是讓我們看得見,
[00:05:23.000 --> 00:05:25.000]  在十災當中,
[00:05:25.000 --> 00:05:28.000]  我們仍然看到神的慈愛,
[00:05:28.000 --> 00:05:31.000]  和神的全能。
[00:05:31.000 --> 00:05:33.000]  換句話來說,
[00:05:33.000 --> 00:05:38.000]  他要直接回應David Hume的質詢,
[00:05:38.000 --> 00:05:39.000]  第二,
[00:05:39.000 --> 00:05:44.000]  他要直接回應猶太人的拉比,
[00:05:44.000 --> 00:05:48.000]  在希特勒透過這個毒氣室,
[00:05:48.000 --> 00:05:51.000]  屠殺六百萬猶太人之後,
[00:05:51.000 --> 00:05:53.000]  他對他的心裡面的問題,
[00:05:53.000 --> 00:05:55.000]  去回應他。
[00:05:55.000 --> 00:05:57.000]  當我們眼看現在,
[00:05:57.000 --> 00:06:00.000]  整個世界的天災人禍越來越多的時候,
[00:06:00.000 --> 00:06:02.000]  願意我們從出埃及記,
[00:06:02.000 --> 00:06:04.000]  都可以看到,
[00:06:04.000 --> 00:06:07.000]  神的心腸到底是怎樣。
[00:06:07.000 --> 00:06:08.000]  首先,
[00:06:08.000 --> 00:06:10.000]  第一,
[00:06:10.000 --> 00:06:14.000]  十災非常清楚顯示出,
[00:06:14.000 --> 00:06:19.000]  假神、偶像、撒旦的無能。
[00:06:19.000 --> 00:06:21.000]  弟兄姊妹,
[00:06:21.000 --> 00:06:24.000]  十災講的是什麼呢?
[00:06:24.000 --> 00:06:27.000]  這十災的內容是什麼呢?
[00:06:27.000 --> 00:06:31.000]  我首先給大家看看一個框架,
[00:06:31.000 --> 00:06:35.000]  七章十四到二十五節,
[00:06:35.000 --> 00:06:38.000]  是講水變血之災,
[00:06:38.000 --> 00:06:40.000]  為期七天。
[00:06:40.000 --> 00:06:41.000]  然後第二災,
[00:06:41.000 --> 00:06:42.000]  蛙災,
[00:06:42.000 --> 00:06:45.000]  是由八章的一到十五節,
[00:06:45.000 --> 00:06:48.000]  為期兩天。
[00:06:48.000 --> 00:06:50.000]  第三個災,
[00:06:50.000 --> 00:06:51.000]  實災,
[00:06:51.000 --> 00:06:54.000]  是由八章的十六到十九節,
[00:06:54.000 --> 00:06:57.000]  為期一天。
[00:06:57.000 --> 00:06:58.000]  第四個災,
[00:06:58.000 --> 00:06:59.000]  蠅災,
[00:06:59.000 --> 00:07:01.000]  或者蒼蠅之災,
[00:07:01.000 --> 00:07:03.000]  由八章的二十節,
[00:07:03.000 --> 00:07:04.000]  到三十二節,
[00:07:04.000 --> 00:07:07.000]  為期兩天。
[00:07:07.000 --> 00:07:08.000]  第五個災,
[00:07:08.000 --> 00:07:10.000]  是蓄翼之災,
[00:07:10.000 --> 00:07:13.000]  由第九章的一節至第七節,
[00:07:13.000 --> 00:07:16.000]  為期兩天。
[00:07:16.000 --> 00:07:17.000]  第六個災,
[00:07:17.000 --> 00:07:18.000]  是蒼災,
[00:07:18.000 --> 00:07:19.000]  生蒼的蒼,
[00:07:19.000 --> 00:07:20.000]  蒼災,
[00:07:20.000 --> 00:07:24.000]  由第九章的八節至十二節,
[00:07:24.000 --> 00:07:26.000]  為期一天。
[00:07:26.000 --> 00:07:28.000]  第七個災,
[00:07:28.000 --> 00:07:30.000]  是,
[00:07:30.000 --> 00:07:33.000]  有人知道這個字怎麼讀?
[00:07:33.000 --> 00:07:36.000]  豹,
[00:07:36.000 --> 00:07:40.000]  菠災,
[00:07:40.000 --> 00:07:44.000]  菠災,
[00:07:44.000 --> 00:07:47.000]  是由九章的十三到十五節,
[00:07:47.000 --> 00:07:49.000]  普通話可能讀"豹",
[00:07:49.000 --> 00:07:52.000]  廣東話就讀"豹",
[00:07:52.000 --> 00:07:54.000]  為期一天。
[00:07:54.000 --> 00:07:56.000]  然後第八個災,
[00:07:56.000 --> 00:07:58.000]  是蝗災,
[00:07:58.000 --> 00:08:00.000]  第十章的十二到二十節,
[00:08:00.000 --> 00:08:02.000]  為期一天。
[00:08:02.000 --> 00:08:03.000]  第九災,
[00:08:03.000 --> 00:08:05.000]  是黑暗之災,
[00:08:05.000 --> 00:08:06.000]  為期兩天,
[00:08:06.000 --> 00:08:09.000]  由十章的二十一節至二十九節,
[00:08:09.000 --> 00:08:11.000]  然後最後一個災,
[00:08:11.000 --> 00:08:13.000]  長子之災,
[00:08:13.000 --> 00:08:14.000]  殺長子之災,
[00:08:14.000 --> 00:08:15.000]  為期一天,
[00:08:15.000 --> 00:08:17.000]  由十二章的一節,
[00:08:17.000 --> 00:08:20.000]  到三十六節。
[00:08:20.000 --> 00:08:22.000]  親愛的聽眾,
[00:08:22.000 --> 00:08:24.000]  在這十個災難中,
[00:08:24.000 --> 00:08:26.000]  我要讓大家看看,
[00:08:26.000 --> 00:08:30.000]  到底這些災難的性質和本質,
[00:08:30.000 --> 00:08:32.000]  是用來做什麼的。
[00:08:32.000 --> 00:08:36.000]  根據考古學家和歷史學家的發現,
[00:08:36.000 --> 00:08:41.000]  發現三千五百多年前所寫的《出埃及記》,
[00:08:41.000 --> 00:08:42.000]  這個文獻,
[00:08:42.000 --> 00:08:45.000]  是十分吻合埃及人的信仰,
[00:08:45.000 --> 00:08:47.000]  和他們的習慣。
[00:08:47.000 --> 00:08:48.000]  是因為這樣一個緣故,
[00:08:48.000 --> 00:08:50.000]  他們內容的可信性,
[00:08:50.000 --> 00:08:54.000]  是絕對正確的。
[00:08:54.000 --> 00:08:55.000]  你一看埃及人,
[00:08:55.000 --> 00:08:56.000]  他們的文化,
[00:08:56.000 --> 00:08:57.000]  他們的背景,
[00:08:57.000 --> 00:09:00.000]  你就會看見《出埃及記》所記載的一切,
[00:09:00.000 --> 00:09:06.000]  完完全全是說出這些東西。
[00:09:06.000 --> 00:09:07.000]  到底這些災難,
[00:09:07.000 --> 00:09:10.000]  針對的是什麼呢?
[00:09:10.000 --> 00:09:12.000]  弟兄姊妹,
[00:09:12.000 --> 00:09:16.000]  留意看《出埃及記》的十災的時候,
[00:09:16.000 --> 00:09:18.000]  你會發覺到,
[00:09:18.000 --> 00:09:24.000]  它針對的不是埃及人,
[00:09:24.000 --> 00:09:28.000]  它針對的不是人,
[00:09:28.000 --> 00:09:30.000]  第一樣針對的,
[00:09:30.000 --> 00:09:35.000]  是埃及人所相信的偶像,
[00:09:35.000 --> 00:09:38.000]  非常重要。
[00:09:38.000 --> 00:09:40.000]  原來水變血之災發生,
[00:09:40.000 --> 00:09:43.000]  是在利羅河這個地方。
[00:09:43.000 --> 00:09:47.000]  為什麼要特別針對利羅河這個河水呢?
[00:09:47.000 --> 00:09:51.000]  原因是埃及人的觀念裏面,
[00:09:51.000 --> 00:09:53.000]  利羅河就是神。
[00:09:53.000 --> 00:09:58.000]  所以他們不斷地在拜祭這個神,
[00:09:58.000 --> 00:10:02.000]  他叫這個神做heart。
[00:10:02.000 --> 00:10:03.000]  弟兄姊妹,
[00:10:03.000 --> 00:10:06.000]  當埃及人視利羅河為神的時候,
[00:10:06.000 --> 00:10:10.000]  神到底如何將他們的觀念扭轉呢?
[00:10:10.000 --> 00:10:12.000]  神的方法,
[00:10:12.000 --> 00:10:15.000]  是要透過一些不傷害人的方法,
[00:10:15.000 --> 00:10:18.000]  但卻是令他們知道,
[00:10:18.000 --> 00:10:21.000]  他們所拜的偶像是nothing,
[00:10:21.000 --> 00:10:23.000]  不是東西,
[00:10:23.000 --> 00:10:25.000]  要讓他們知道,
[00:10:25.000 --> 00:10:28.000]  他們拜的不是神,
[00:10:28.000 --> 00:10:31.000]  這些是被造之物,
[00:10:31.000 --> 00:10:33.000]  是沒有了道的,
[00:10:33.000 --> 00:10:35.000]  是幫不到他們的。
[00:10:35.000 --> 00:10:39.000]  所以在這個第一災的裏面,
[00:10:39.000 --> 00:10:44.000]  非常清楚帶出了神的用意,
[00:10:44.000 --> 00:10:47.000]  是要讓他們知道偶像無能為力。
[00:10:47.000 --> 00:10:49.000]  然後第二災,
[00:10:49.000 --> 00:10:50.000]  就是嘩災,
[00:10:50.000 --> 00:10:54.000]  原來中國人和埃及人真的很不同。
[00:10:54.000 --> 00:10:57.000]  中國人見到田雞,
[00:10:57.000 --> 00:11:01.000]  我們都很開心,
[00:11:02.000 --> 00:11:04.000]  田雞粥,
[00:11:04.000 --> 00:11:06.000]  炸田雞,
[00:11:06.000 --> 00:11:07.000]  蒸田雞,
[00:11:07.000 --> 00:11:09.000]  飯面蒸田雞,
[00:11:09.000 --> 00:11:11.000]  特別是田雞髀,
[00:11:11.000 --> 00:11:12.000]  夠肉,
[00:11:12.000 --> 00:11:13.000]  都不知道多好吃,
[00:11:13.000 --> 00:11:15.000]  有些人喜歡吃田雞,
[00:11:15.000 --> 00:11:16.000]  可不可以舉手?
[00:11:16.000 --> 00:11:18.000]  這麼多人喜歡吃田雞,
[00:11:18.000 --> 00:11:19.000]  你們是埃及人,
[00:11:19.000 --> 00:11:22.000]  你們就發財了。
[00:11:22.000 --> 00:11:26.000]  但埃及人是看這些田雞是神,
[00:11:26.000 --> 00:11:27.000]  那怎麼會看他們是神呢?
[00:11:27.000 --> 00:11:30.000]  因為埃及人崇尚多產,
[00:11:30.000 --> 00:11:32.000]  凡是生產多的,
[00:11:32.000 --> 00:11:33.000]  差不多都是他們的神。
[00:11:33.000 --> 00:11:36.000]  他們是一種範神論的宗教。
[00:11:36.000 --> 00:11:37.000]  所以因為這樣的緣故,
[00:11:37.000 --> 00:11:39.000]  田雞上岸了,
[00:11:39.000 --> 00:11:41.000]  中國人都不知道多開心,
[00:11:41.000 --> 00:11:43.000]  喜歡抓就抓,
[00:11:43.000 --> 00:11:44.000]  喜歡罵就罵,
[00:11:44.000 --> 00:11:46.000]  然後煮田雞,
[00:11:46.000 --> 00:11:47.000]  蒸田雞,
[00:11:47.000 --> 00:11:48.000]  炒田雞,
[00:11:48.000 --> 00:11:49.000]  燉田雞,
[00:11:49.000 --> 00:11:50.000]  什麼都可以。
[00:11:50.000 --> 00:11:53.000]  但埃及人上岸的時候,
[00:11:53.000 --> 00:11:55.000]  你不可以咬死牠,
[00:11:55.000 --> 00:11:57.000]  你不可以弄死牠,
[00:11:57.000 --> 00:11:59.000]  你不可以毒死牠,
[00:11:59.000 --> 00:12:01.000]  你不可以讓牠們自己死,
[00:12:01.000 --> 00:12:03.000]  你弄死牠,
[00:12:03.000 --> 00:12:04.000]  牠就會就坐,
[00:12:04.000 --> 00:12:06.000]  就好像牛在印度一樣。
[00:12:06.000 --> 00:12:10.000]  所以牛在印度的街上橫行無忌,
[00:12:10.000 --> 00:12:12.000]  你的車要讓路,
[00:12:12.000 --> 00:12:15.000]  撞死人沒有那麼大罪。
[00:12:15.000 --> 00:12:18.000]  你在印度撞死牛,
[00:12:18.000 --> 00:12:20.000]  你很大罪的,
[00:12:20.000 --> 00:12:21.000]  你可能會被人打死,
[00:12:21.000 --> 00:12:28.000]  特別是去到一些主流印度教的村落部落。
[00:12:28.000 --> 00:12:30.000]  在這個地方,
[00:12:30.000 --> 00:12:33.000]  特別是用蛙哉,
[00:12:33.000 --> 00:12:36.000]  是要讓埃及人看到,
[00:12:36.000 --> 00:12:40.000]  他們拜的這個偶像不是神,
[00:12:40.000 --> 00:12:43.000]  這個是nothing,
[00:12:43.000 --> 00:12:45.000]  是無能為力的,
[00:12:45.000 --> 00:12:47.000]  自己都救不了自己的,
[00:12:47.000 --> 00:12:50.000]  這些青蛙是受造之物,
[00:12:50.000 --> 00:12:54.000]  這個help。
[00:12:54.000 --> 00:12:56.000]  第三種的哉,
[00:12:56.000 --> 00:12:57.000]  實哉,
[00:12:57.000 --> 00:13:02.000]  原來連實哉都當這個是神,
[00:13:02.000 --> 00:13:05.000]  總之弄到牠們一棟都沒有的那些,
[00:13:05.000 --> 00:13:07.000]  牠們就當這個是神,
[00:13:07.000 --> 00:13:12.000]  那牠們用什麼方法來處理這些呢?
[00:13:12.000 --> 00:13:13.000]  就是拜祂,
[00:13:13.000 --> 00:13:15.000]  不要搞我們那麼多,
[00:13:15.000 --> 00:13:16.000]  什麼什麼的,
[00:13:16.000 --> 00:13:17.000]  就是用這些方法,
[00:13:17.000 --> 00:13:19.000]  但是神在這個地方,
[00:13:19.000 --> 00:13:21.000]  特別要透過這個實哉,
[00:13:21.000 --> 00:13:23.000]  要告訴他們,
[00:13:23.000 --> 00:13:25.000]  這個不是神,
[00:13:25.000 --> 00:13:29.000]  你的所謂沙漠之神不是東西,
[00:13:29.000 --> 00:13:30.000]  祂會害你的,
[00:13:30.000 --> 00:13:32.000]  祂會弄到你一棟都沒有,
[00:13:32.000 --> 00:13:33.000]  拜偶像,
[00:13:33.000 --> 00:13:37.000]  你是會被偶像玩弄你自己的,
[00:13:37.000 --> 00:13:41.000]  祂要讓我們這樣玩,
[00:13:41.000 --> 00:13:45.000]  神是要讓這班埃及人知道,
[00:13:45.000 --> 00:13:48.000]  你拜得越迷,
[00:13:48.000 --> 00:13:51.000]  你就越痛苦,
[00:13:51.000 --> 00:13:53.000]  實哉。
[00:13:53.000 --> 00:13:56.000]  第四個部分的營哉,
[00:13:56.000 --> 00:13:58.000]  一樣,
[00:13:58.000 --> 00:14:00.000]  他們看這個,
[00:14:00.000 --> 00:14:03.000]  他們相信一個太陽神Ray,
[00:14:03.000 --> 00:14:06.000]  或者一個Watkid,
[00:14:06.000 --> 00:14:09.000]  這個神來看,
[00:14:09.000 --> 00:14:11.000]  神也透過這個營哉,
[00:14:11.000 --> 00:14:13.000]  要告訴他們,
[00:14:13.000 --> 00:14:14.000]  這個不是神,
[00:14:14.000 --> 00:14:17.000]  這個是受造之物,
[00:14:17.000 --> 00:14:19.000]  這個是幫不了他們的,
[00:14:19.000 --> 00:14:21.000]  而這個蓄逆之哉,
[00:14:21.000 --> 00:14:24.000]  即是他們拜神Peace,
[00:14:24.000 --> 00:14:27.000]  他們相信這個Tah,
[00:14:27.000 --> 00:14:30.000]  就是一個保護牛的神,
[00:14:30.000 --> 00:14:33.000]  他們看這個就好像他們的神一樣,
[00:14:33.000 --> 00:14:35.000]  神同樣要透過這個哉,
[00:14:35.000 --> 00:14:36.000]  要告訴他們,
[00:14:36.000 --> 00:14:38.000]  這個是受造之物,
[00:14:38.000 --> 00:14:40.000]  不是東西,
[00:14:40.000 --> 00:14:42.000]  滄哉生滄,
[00:14:42.000 --> 00:14:45.000]  他們當這個滄都有一個神,
[00:14:45.000 --> 00:14:46.000]  所以他們一個金爐,
[00:14:46.000 --> 00:14:48.000]  拜金爐,
[00:14:48.000 --> 00:14:50.000]  或者這個醫治之神,
[00:14:50.000 --> 00:14:52.000]  醫治之神,
[00:14:52.000 --> 00:14:54.000]  他們以為你拜這個,
[00:14:54.000 --> 00:14:57.000]  就能幫他們解決滄的問題,
[00:14:57.000 --> 00:14:58.000]  但我們不知道為什麼,
[00:14:58.000 --> 00:14:59.000]  來來去去,
[00:14:59.000 --> 00:15:00.000]  拜來拜去,
[00:15:00.000 --> 00:15:01.000]  那些滄還在,
[00:15:01.000 --> 00:15:02.000]  他們還要相信這些,
[00:15:02.000 --> 00:15:03.000]  神還要透過這個,
[00:15:03.000 --> 00:15:04.000]  是人都生滄,
[00:15:04.000 --> 00:15:06.000]  任你們拜,
[00:15:06.000 --> 00:15:07.000]  你們好不好呢?
[00:15:07.000 --> 00:15:08.000]  你拜了之後,
[00:15:08.000 --> 00:15:09.000]  是不是真的能幫到你呢?
[00:15:09.000 --> 00:15:12.000]  當這些偶像幫不了你的時候,
[00:15:12.000 --> 00:15:15.000]  神就希望這一班人知道,
[00:15:15.000 --> 00:15:17.000]  全部這些東西,
[00:15:17.000 --> 00:15:18.000]  不是神,
[00:15:18.000 --> 00:15:20.000]  是受造之物,
[00:15:20.000 --> 00:15:22.000]  你不要再拜,
[00:15:22.000 --> 00:15:23.000]  是無能的,
[00:15:23.000 --> 00:15:24.000]  這些,
[00:15:24.000 --> 00:15:28.000]  然後接著,
[00:15:28.000 --> 00:15:33.000]  他們也相信透過第七個哉,
[00:15:33.000 --> 00:15:35.000]  來告訴他們,
[00:15:35.000 --> 00:15:38.000]  他們拜開的Nupt,
[00:15:38.000 --> 00:15:40.000]  或者Osiris,
[00:15:40.000 --> 00:15:42.000]  這個就是一個天空之神,
[00:15:42.000 --> 00:15:44.000]  或者莊稼之神,
[00:15:45.000 --> 00:15:48.000]  來讓大家知道,
[00:15:48.000 --> 00:15:49.000]  落泊,
[00:15:49.000 --> 00:15:53.000]  是讓所有埃及人都知道,
[00:15:53.000 --> 00:15:55.000]  他們拜這些神,
[00:15:55.000 --> 00:15:57.000]  是沒有用的,
[00:15:57.000 --> 00:15:58.000]  你拜極了,
[00:15:58.000 --> 00:15:59.000]  他要落就要落,
[00:15:59.000 --> 00:16:03.000]  而且神是預先透過摩西阿倫宣告,
[00:16:03.000 --> 00:16:05.000]  我要落這個東西,
[00:16:05.000 --> 00:16:06.000]  然後就落那個東西,
[00:16:06.000 --> 00:16:07.000]  我要有蛙,
[00:16:07.000 --> 00:16:08.000]  就要有蛙,
[00:16:08.000 --> 00:16:10.000]  我要水變成血,
[00:16:10.000 --> 00:16:11.000]  水就變成血,
[00:16:11.000 --> 00:16:12.000]  要有蝨,
[00:16:12.000 --> 00:16:13.000]  蝨就出來,
[00:16:13.000 --> 00:16:14.000]  要有蠅,
[00:16:14.000 --> 00:16:15.000]  蠅就出來,
[00:16:15.000 --> 00:16:17.000]  是每一次完了之後,
[00:16:17.000 --> 00:16:19.000]  一公佈完了之後,
[00:16:19.000 --> 00:16:21.000]  接著那些東西就出,
[00:16:21.000 --> 00:16:23.000]  要有蓄液之災,
[00:16:23.000 --> 00:16:25.000]  蓄液之災就發生,
[00:16:25.000 --> 00:16:26.000]  要有蒼災,
[00:16:26.000 --> 00:16:28.000]  蒼就生,
[00:16:28.000 --> 00:16:30.000]  在每一個階級人那裡,
[00:16:30.000 --> 00:16:31.000]  有薄,
[00:16:31.000 --> 00:16:33.000]  然後薄就發生,
[00:16:33.000 --> 00:16:34.000]  然後接著,
[00:16:34.000 --> 00:16:36.000]  第八個方面,
[00:16:36.000 --> 00:16:38.000]  要有王災,
[00:16:38.000 --> 00:16:39.000]  同樣王災,
[00:16:39.000 --> 00:16:41.000]  都是和他們拜天空之神,
[00:16:41.000 --> 00:16:43.000]  或者莊稼之神,
[00:16:43.000 --> 00:16:45.000]  是有這個關係,
[00:16:45.000 --> 00:16:47.000]  另外我們要拜一個Ray,
[00:16:47.000 --> 00:16:48.000]  或者Horus,
[00:16:48.000 --> 00:16:50.000]  這個叫太陽神,
[00:16:50.000 --> 00:16:51.000]  神就要告訴他們,
[00:16:51.000 --> 00:16:54.000]  我要讓黑暗淋到他們當中,
[00:16:54.000 --> 00:16:57.000]  目的就是要叫他們知道,
[00:16:57.000 --> 00:16:59.000]  你們拜的都不是神,
[00:16:59.000 --> 00:17:03.000]  而耶和華才是全地的主,
[00:17:03.000 --> 00:17:05.000]  結果一講完,
[00:17:05.000 --> 00:17:09.000]  黑暗之災就淋到他們當中,
[00:17:09.000 --> 00:17:11.000]  全部這些事情,
[00:17:11.000 --> 00:17:13.000]  我希望大家留意,
[00:17:13.000 --> 00:17:17.000]  在出埃及記的記載,
[00:17:17.000 --> 00:17:20.000]  是循序漸進,
[00:17:20.000 --> 00:17:24.000]  全部和人命無關,
[00:17:24.000 --> 00:17:26.000]  目的是什麼呢?
[00:17:26.000 --> 00:17:29.000]  是要叫埃及的人知道,
[00:17:29.000 --> 00:17:31.000]  耶和華是全地的主,
[00:17:31.000 --> 00:17:33.000]  埃及人都是他做的,
[00:17:33.000 --> 00:17:36.000]  所有的偶像是被造之物,
[00:17:36.000 --> 00:17:41.000]  不要把被造之物看成神,
[00:17:41.000 --> 00:17:43.000]  透過這些災難,
[00:17:43.000 --> 00:17:46.000]  神只是想埃及人學會一件事,
[00:17:46.000 --> 00:17:51.000]  利器偶像歸向真神,
[00:17:51.000 --> 00:17:54.000]  但是我們看得見,
[00:17:54.000 --> 00:18:02.000]  在整個災的過程當中,
[00:18:02.000 --> 00:18:07.000]  法老心裡剛硬,
[00:18:07.000 --> 00:18:09.000]  七章二十二、二十三節,
[00:18:09.000 --> 00:18:12.000]  不把這件事放在心裡,
[00:18:12.000 --> 00:18:16.000]  「嘩!災!法老硬著心!
[00:18:16.000 --> 00:18:19.000]  失災淋到八章十九節,
[00:18:19.000 --> 00:18:22.000]  法老心裡剛硬!
[00:18:22.000 --> 00:18:24.000]  刑災淋到他們,
[00:18:24.000 --> 00:18:28.000]  法老又硬著心!
[00:18:28.000 --> 00:18:30.000]  蓄逆之災淋到他們,
[00:18:30.000 --> 00:18:34.000]  法老的心卻是固執!」
[00:18:34.000 --> 00:18:36.000]  記得一件事,
[00:18:36.000 --> 00:18:40.000]  是連續五個災,
[00:18:40.000 --> 00:18:43.000]  法老心裡剛硬,硬著心,
[00:18:43.000 --> 00:18:45.000]  心裡剛硬,硬著心,
[00:18:45.000 --> 00:18:47.000]  心裡卻是固執,
[00:18:47.000 --> 00:18:50.000]  然後去到第六災的時候,
[00:18:50.000 --> 00:18:55.000]  「臣使法老心剛硬,九章十二節」,
