
[00:00:00.000 --> 00:00:03.960]  各位大兄弟姊妹
[00:01:36.080 --> 00:01:39.200]  難道人情等於送禮?
[00:01:39.200 --> 00:01:43.200]  以前我在唐人街教會上班
[00:01:43.200 --> 00:01:46.160]  其中一個最大的隱憂就是外出吃飯
[00:01:46.160 --> 00:01:48.800]  我早已決定盡少外出吃飯
[00:01:48.800 --> 00:01:53.120]  尤其是飲茶、炒粉、炒麵、蝦餃、燒賣
[00:01:53.120 --> 00:01:55.680]  油炸煎堆、春卷
[00:01:55.680 --> 00:01:58.480]  或者用豬油製作的腸粉等
[00:01:58.480 --> 00:02:00.000]  一於免問
[00:02:00.000 --> 00:02:01.760]  可學前輩所講
[00:02:01.760 --> 00:02:02.800]  吃少啖
[00:02:02.800 --> 00:02:03.920]  睡多覺
[00:02:03.920 --> 00:02:05.920]  這是養生之道
[00:02:05.920 --> 00:02:09.280]  但偏偏不少會友非常有愛心
[00:02:09.280 --> 00:02:11.760]  經常邀請我去飲茶、吃飯
[00:02:11.760 --> 00:02:14.560]  為了保持身體苗條和健康
[00:02:14.560 --> 00:02:16.320]  一於灑手擰頭
[00:02:16.320 --> 00:02:18.320]  有些弟兄姊妹勸我
[00:02:18.320 --> 00:02:21.600]  牧師你這樣做很沒有人情味
[00:02:21.600 --> 00:02:23.200]  或者他們有些對
[00:02:23.200 --> 00:02:25.440]  我心裏仍有些疑問
[00:02:25.440 --> 00:02:28.000]  難道去食有人情味?
[00:02:28.000 --> 00:02:29.440]  我又記得
[00:02:29.440 --> 00:02:32.000]  初到信主時聽過一個真實故事
[00:02:32.000 --> 00:02:33.600]  一個屬靈的長者
[00:02:33.600 --> 00:02:37.040]  每逢過年時有朋友來他家拜年
[00:02:37.040 --> 00:02:39.040]  他總是不喜歡開門
[00:02:39.040 --> 00:02:40.320]  並且大聲說
[00:02:40.320 --> 00:02:42.320]  拜年是中國人迷信的習俗
[00:02:42.320 --> 00:02:43.920]  不要引誘我犯罪
[00:02:43.920 --> 00:02:45.920]  我心裏不禁問
[00:02:45.920 --> 00:02:48.160]  這麼沒有人情味嗎?
[00:02:48.160 --> 00:02:50.880]  難道信耶穌都這樣嗎?
[00:02:50.880 --> 00:02:53.600]  言前不通人情世故嗎?
[00:02:53.600 --> 00:02:55.600]  後來信主來了
[00:02:55.600 --> 00:02:58.400]  發覺教會其實是一個很有人情味的地方
[00:02:58.400 --> 00:03:02.400]  只不過這位屬靈長者的信仰
[00:03:02.400 --> 00:03:04.400]  實在有問題
[00:03:04.400 --> 00:03:08.480]  人情這東西實在不可力如
[00:03:08.480 --> 00:03:10.480]  亦不能言傳
[00:03:10.480 --> 00:03:13.600]  但又能感受和領會
[00:03:13.600 --> 00:03:16.160]  人情是有味道的
[00:03:16.160 --> 00:03:18.640]  你越細心咀嚼
[00:03:18.640 --> 00:03:20.640]  越深入就越有味
[00:03:20.640 --> 00:03:22.640]  難怪冰心說
[00:03:22.640 --> 00:03:24.640]  半塊花反說人情
[00:03:24.640 --> 00:03:26.640]  意思是在小事、鎖事上
[00:03:26.640 --> 00:03:30.640]  你都可以品嘗到這種人情味
[00:03:30.640 --> 00:03:32.640]  我做牧師這麼多年
[00:03:32.640 --> 00:03:36.000]  你問我做牧師最大的報酬是什麼?
[00:03:36.000 --> 00:03:38.000]  我會毫不猶豫告訴你
[00:03:38.000 --> 00:03:40.000]  其中一個最令人回味的
[00:03:40.000 --> 00:03:42.000]  就是飽嘗人情味
[00:03:42.000 --> 00:03:44.000]  我永遠沒有忘記
[00:03:44.000 --> 00:03:48.000]  當我太太和我毅然離開香港
[00:03:48.000 --> 00:03:50.000]  穩定的職業
[00:03:50.000 --> 00:03:52.000]  遠離美國公道神學
[00:03:52.000 --> 00:03:54.000]  那時我們只有支出
[00:03:54.000 --> 00:03:56.000]  沒有收入
[00:03:56.000 --> 00:03:58.000]  每逢信箱收到香港弟兄姊妹的禮信
[00:03:58.000 --> 00:04:00.000]  裏面夾著一張支票
[00:04:00.000 --> 00:04:02.000]  是他們愛心的奉獻
[00:04:02.000 --> 00:04:04.000]  裏面還寫了幾句鼓勵和問候的說話
[00:04:04.000 --> 00:04:08.000]  嘩!心裏有說不出的感動和溫暖
[00:04:08.000 --> 00:04:10.000]  這就是人情味
[00:04:10.000 --> 00:04:14.000]  有時更收到一些冬菇、江瑤柱
[00:04:14.000 --> 00:04:16.000]  在我們神樂園平淡的生活裏
[00:04:16.000 --> 00:04:18.000]  實在增加不少味道
[00:04:18.000 --> 00:04:20.000]  我亦沒有忘記
[00:04:20.000 --> 00:04:24.000]  當我女兒凱茵快要出世的時候
[00:04:24.000 --> 00:04:26.000]  因為太太在懷孕期間
[00:04:26.000 --> 00:04:28.000]  染上德國麻疹
[00:04:28.000 --> 00:04:30.000]  很有可能會影響胎兒的健全
[00:04:30.000 --> 00:04:32.000]  全體教會的會友
[00:04:32.000 --> 00:04:34.000]  為我們祈禱
[00:04:34.000 --> 00:04:36.000]  甚至有些流淚的禱告
[00:04:36.000 --> 00:04:38.000]  心裏有一種說不出的感動
[00:04:38.000 --> 00:04:40.000]  這就是人情味
[00:04:40.000 --> 00:04:42.000]  我記得也不會忘記
[00:04:42.000 --> 00:04:44.000]  多年前我在教會侍奉時
[00:04:44.000 --> 00:04:46.000]  遇到很大的壓力
[00:04:46.000 --> 00:04:48.000]  回到家裏
[00:04:48.000 --> 00:04:50.000]  有幾十位弟兄姊妹來我家裏
[00:04:50.000 --> 00:04:52.000]  不但為我們禱告
[00:04:52.000 --> 00:04:54.000]  還預備了飯菜和我們一起吃飯
[00:04:54.000 --> 00:04:58.000]  我心裏有一種說不出的溫暖
[00:04:58.000 --> 00:05:02.000]  這是無法用言語去形容的
[00:05:02.000 --> 00:05:04.000]  我們夫婦二人往往風塵僕僕
[00:05:04.000 --> 00:05:06.000]  行經數大洲
[00:05:06.000 --> 00:05:08.000]  回香港住在弟兄姊妹的家裏
[00:05:08.000 --> 00:05:12.000]  去澳洲領會時又住在弟兄姊妹的家裏
[00:05:12.000 --> 00:05:14.000]  無論是美國、加拿大、澳洲、香港
[00:05:14.000 --> 00:05:18.000]  總有弟兄姊妹熱情款待
[00:05:18.000 --> 00:05:20.000]  有些是多年的好友
[00:05:20.000 --> 00:05:22.000]  有些是一見如故
[00:05:22.000 --> 00:05:26.000]  在基督裏充滿了一種人情味
[00:05:26.000 --> 00:05:30.000]  而且人情味超越民族、國家和文化背景
[00:05:30.000 --> 00:05:32.000]  我嘗過非洲人的人情味
[00:05:32.000 --> 00:05:34.000]  在神學院有位來自非洲的同學
[00:05:34.000 --> 00:05:36.000]  很有愛心
[00:05:36.000 --> 00:05:38.000]  在我們有難時仗義輔助
[00:05:38.000 --> 00:05:40.000]  我又嘗過美國式的人情味
[00:05:40.000 --> 00:05:42.000]  是非常單純的
[00:05:42.000 --> 00:05:44.000]  在聖經有一個字
[00:05:44.000 --> 00:05:46.000]  叫 Throneo
[00:05:46.000 --> 00:05:48.000]  通常中文聖經叫思念
[00:05:48.000 --> 00:05:50.000]  但天主教的日本文通常叫關心
[00:05:50.000 --> 00:05:54.000]  其實這個字怎能指思念或關心那麼簡單
[00:05:54.000 --> 00:05:56.000]  如果將它翻譯成人情味
[00:05:56.000 --> 00:05:58.000]  雖不重而不遠矣
[00:05:58.000 --> 00:06:02.000]  保羅和菲律賓教會有一段非常深厚的感情
[00:06:02.000 --> 00:06:04.000]  保羅在菲律賓書第一章第五節稱
[00:06:04.000 --> 00:06:06.000]  菲律賓人是福音的夥伴
[00:06:06.000 --> 00:06:08.000]  一天到晚在那裏相聚
[00:06:08.000 --> 00:06:12.000]  保羅說我切切地想念你們每一個人
[00:06:12.000 --> 00:06:14.000]  第二章提到菲律賓的信徒的時候
[00:06:14.000 --> 00:06:16.000]  菲律賓人就打發了他們的弟兄
[00:06:16.000 --> 00:06:18.000]  以巴忽提拿著錢
[00:06:18.000 --> 00:06:20.000]  遠距離來到羅馬的監獄
[00:06:20.000 --> 00:06:22.000]  去探問保羅
[00:06:22.000 --> 00:06:24.000]  給錢給他
[00:06:24.000 --> 00:06:26.000]  並且派以巴忽提去服侍他
[00:06:26.000 --> 00:06:28.000]  以巴忽提拿著那些錢
[00:06:28.000 --> 00:06:30.000]  去服侍保羅
[00:06:30.000 --> 00:06:32.000]  以巴忽提說
[00:06:32.000 --> 00:06:34.000]  我每天都在那裏想念你們
[00:06:34.000 --> 00:06:36.000]  每天都在那裏想念你們
[00:06:36.000 --> 00:06:38.000]  以巴忽提拿著那些錢
[00:06:38.000 --> 00:06:40.000]  路途又遠
[00:06:40.000 --> 00:06:42.000]  充滿了各樣的危險
[00:06:42.000 --> 00:06:44.000]  事實上在路途中
[00:06:44.000 --> 00:06:46.000]  病到幾乎要死
[00:06:46.000 --> 00:06:48.000]  已經艱難終於病好
[00:06:48.000 --> 00:06:50.000]  來到羅馬
[00:06:50.000 --> 00:06:52.000]  找到保羅
[00:06:52.000 --> 00:06:54.000]  這種的情啊
[00:06:54.000 --> 00:06:56.000]  保羅深受感動
[00:06:56.000 --> 00:06:58.000]  在菲律賓書第四章十節至二十節
[00:06:58.000 --> 00:07:00.000]  保羅就說出了他內心的感受
[00:07:00.000 --> 00:07:02.000]  充滿了溫情
[00:07:02.000 --> 00:07:04.000]  人情和感情
[00:07:04.000 --> 00:07:06.000]  其實這就是教會
[00:07:06.000 --> 00:07:08.000]  教會不只是一個聽道的地方
[00:07:08.000 --> 00:07:10.000]  聽完就走
[00:07:10.000 --> 00:07:12.000]  教會也不只是一個敬拜的地方
[00:07:12.000 --> 00:07:14.000]  只有你和上帝
[00:07:14.000 --> 00:07:16.000]  教會是基督的身體
[00:07:16.000 --> 00:07:18.000]  有一個肢體受苦
[00:07:18.000 --> 00:07:20.000]  整個身體受苦
[00:07:20.000 --> 00:07:22.000]  有一個肢體永要
[00:07:22.000 --> 00:07:24.000]  整個身體都得永要
[00:07:24.000 --> 00:07:26.000]  教會應該是一個充滿了人情味
[00:07:26.000 --> 00:07:28.000]  充滿了溫情和感情的團契
[00:07:28.000 --> 00:07:30.000]  我們彼此的關係
[00:07:30.000 --> 00:07:32.000]  就好像保羅和菲律賓的關係一樣
[00:07:32.000 --> 00:07:34.000]  今天我們就從
[00:07:34.000 --> 00:07:36.000]  菲律賓書第四章
[00:07:36.000 --> 00:07:38.000]  看看這個人情味
[00:07:38.000 --> 00:07:40.000]  是什麼意思
[00:07:40.000 --> 00:07:42.000]  首先我們看第十節至十三節
[00:07:42.000 --> 00:07:44.000]  表達我的情
[00:07:44.000 --> 00:07:46.000]  第十節
[00:07:46.000 --> 00:07:48.000]  我教主大大地喜樂
[00:07:48.000 --> 00:07:50.000]  因為你們思念我的心如今又發生
[00:07:50.000 --> 00:07:52.000]  你們向來就是思念我
[00:07:52.000 --> 00:07:54.000]  知事沒有機會
[00:07:54.000 --> 00:07:56.000]  我並不是因為缺乏說者說
[00:07:56.000 --> 00:07:58.000]  我無論在什麼境況都可以知足
[00:07:58.000 --> 00:08:00.000]  這事我已經學會了
[00:08:00.000 --> 00:08:02.000]  我知道怎樣處悲澀
[00:08:02.000 --> 00:08:04.000]  也知道怎樣處豐富
[00:08:04.000 --> 00:08:06.000]  或飽足或飢餓或有餘或缺乏
[00:08:06.000 --> 00:08:08.000]  隨時隨在
[00:08:08.000 --> 00:08:10.000]  我都得了個秘訣
[00:08:10.000 --> 00:08:12.000]  我靠著那加給我力量的
[00:08:12.000 --> 00:08:14.000]  凡事都能做
[00:08:14.000 --> 00:08:16.000]  當保羅收到
[00:08:16.000 --> 00:08:18.000]  以巴弗提所帶來的禮物的時候
[00:08:18.000 --> 00:08:20.000]  他不是像我們中國人說
[00:08:20.000 --> 00:08:22.000]  不用叫了
[00:08:22.000 --> 00:08:24.000]  留給自己用吧
[00:08:24.000 --> 00:08:26.000]  他不是
[00:08:26.000 --> 00:08:28.000]  他向他們表達自己的感受
[00:08:28.000 --> 00:08:30.000]  他們的感情
[00:08:30.000 --> 00:08:32.000]  我大大的喜樂
[00:08:32.000 --> 00:08:34.000]  在主裡面大大的喜樂
[00:08:34.000 --> 00:08:36.000]  但我要留意
[00:08:36.000 --> 00:08:38.000]  大大這個字
[00:08:38.000 --> 00:08:40.000]  希臘文是Megalox
[00:08:40.000 --> 00:08:42.000]  是解作
[00:08:42.000 --> 00:08:44.000]  認真大
[00:08:44.000 --> 00:08:46.000]  非常大
[00:08:46.000 --> 00:08:48.000]  香港人說開心到彈起
[00:08:48.000 --> 00:08:50.000]  為什麼保羅這麼開心
[00:08:50.000 --> 00:08:52.000]  不是因為看到錢
[00:08:52.000 --> 00:08:54.000]  不是因為看到禮物而開心
[00:08:54.000 --> 00:08:56.000]  而是品嘗了
[00:08:56.000 --> 00:08:58.000]  被人的人情味而著藥
[00:08:58.000 --> 00:09:00.000]  正如保羅說
[00:09:00.000 --> 00:09:02.000]  因為你們思念我的心
[00:09:02.000 --> 00:09:04.000]  如今又發生了
[00:09:04.000 --> 00:09:06.000]  你們向來思念我 只是沒有機會
[00:09:06.000 --> 00:09:08.000]  這個思念是什麼意思
[00:09:08.000 --> 00:09:10.000]  就是我剛才說過
[00:09:10.000 --> 00:09:12.000]  Franel的字
[00:09:12.000 --> 00:09:14.000]  這段聖經說
[00:09:14.000 --> 00:09:16.000]  因為你們思念我的心
[00:09:16.000 --> 00:09:18.000]  如今又發生了
[00:09:18.000 --> 00:09:20.000]  拗頭
[00:09:20.000 --> 00:09:22.000]  這是什麼中文
[00:09:22.000 --> 00:09:24.000]  中文這麼古怪
[00:09:24.000 --> 00:09:28.000]  思念的心會發生嗎
[00:09:28.000 --> 00:09:30.000]  發生意外就有
[00:09:30.000 --> 00:09:32.000]  發生很開心的事情就有
[00:09:32.000 --> 00:09:34.000]  為什麼思念會發生呢
[00:09:34.000 --> 00:09:36.000]  那些不是中文
[00:09:36.000 --> 00:09:38.000]  為什麼翻譯聖經的人
[00:09:38.000 --> 00:09:40.000]  會翻譯這麼古怪的中文呢
[00:09:40.000 --> 00:09:42.000]  思念的心如今又發生了
[00:09:42.000 --> 00:09:44.000]  這是不是中文
[00:09:44.000 --> 00:09:46.000]  其實翻譯的人有他的苦衷
[00:09:46.000 --> 00:09:48.000]  原來發生這個字
[00:09:48.000 --> 00:09:50.000]  在希臘文是一個很有趣的字
[00:09:50.000 --> 00:09:52.000]  希臘文叫阿拉巴羅
[00:09:52.000 --> 00:09:54.000]  它指一棵樹
[00:09:54.000 --> 00:09:56.000]  秋天落葉
[00:09:56.000 --> 00:09:58.000]  冬天蕭條
[00:09:58.000 --> 00:10:00.000]  剛脫脫的
[00:10:00.000 --> 00:10:02.000]  春天來了
[00:10:02.000 --> 00:10:04.000]  天氣轉暖了
[00:10:04.000 --> 00:10:06.000]  天降金藍了
[00:10:06.000 --> 00:10:08.000]  於是你就見到一棵樹
[00:10:08.000 --> 00:10:10.000]  明雅開花非常美麗
[00:10:10.000 --> 00:10:12.000]  驚訝神創造奇功
[00:10:12.000 --> 00:10:14.000]  這幅圖畫就是保羅的意思
[00:10:14.000 --> 00:10:16.000]  我家有一棵樹
[00:10:16.000 --> 00:10:18.000]  我家有一棵樹
[00:10:18.000 --> 00:10:20.000]  我家有一棵樹
[00:10:20.000 --> 00:10:22.000]  Magnolia
[00:10:22.000 --> 00:10:24.000]  冬天的時候落了葉
[00:10:24.000 --> 00:10:26.000]  剛脫脫的
[00:10:26.000 --> 00:10:28.000]  但是三四月天氣轉暖了
[00:10:28.000 --> 00:10:30.000]  生命的前則
[00:10:30.000 --> 00:10:32.000]  有機會
[00:10:32.000 --> 00:10:34.000]  趁著天氣
[00:10:34.000 --> 00:10:36.000]  回暖的時候
[00:10:36.000 --> 00:10:38.000]  就明雅開花了
[00:10:38.000 --> 00:10:42.000]  原來被人對保羅的人情關心
[00:10:42.000 --> 00:10:44.000]  就好像這樣
[00:10:44.000 --> 00:10:46.000]  向來你們就有思念我
[00:10:46.000 --> 00:10:48.000]  只是沒有機會
[00:10:48.000 --> 00:10:50.000]  現在有機會就明雅開花
[00:10:50.000 --> 00:10:52.000]  非常漂亮
[00:10:52.000 --> 00:10:54.000]  是多麼美麗的一幅圖畫
[00:10:54.000 --> 00:10:56.000]  所以保羅說我大大喜樂
[00:10:56.000 --> 00:10:58.000]  是因為你們的人情味
[00:10:58.000 --> 00:11:00.000]  是因為你們關心
[00:11:00.000 --> 00:11:02.000]  而且是大大的關心
[00:11:02.000 --> 00:11:04.000]  一直都有
[00:11:04.000 --> 00:11:06.000]  只是沒有機會
[00:11:06.000 --> 00:11:08.000]  現在機會來到的時候
[00:11:08.000 --> 00:11:10.000]  開花
[00:11:10.000 --> 00:11:12.000]  結果非常漂亮
[00:11:12.000 --> 00:11:14.000]  接著保羅說
[00:11:14.000 --> 00:11:16.000]  是因為缺乏說者
[00:11:16.000 --> 00:11:18.000]  我無論做什麼警方都可以知足
[00:11:18.000 --> 00:11:20.000]  或是我已經學會了
[00:11:20.000 --> 00:11:22.000]  我知道怎樣處悲戰
[00:11:22.000 --> 00:11:24.000]  也知道怎樣處豐富
[00:11:24.000 --> 00:11:26.000]  或飽足或飢餓或有餘或缺乏
[00:11:26.000 --> 00:11:28.000]  隨時隨在
[00:11:28.000 --> 00:11:30.000]  我都得了一個秘訣
[00:11:30.000 --> 00:11:32.000]  我靠著那家給我力量的
[00:11:32.000 --> 00:11:34.000]  凡事都能作
[00:11:34.000 --> 00:11:36.000]  在原文
[00:11:36.000 --> 00:11:38.000]  並不這個字
[00:11:38.000 --> 00:11:40.000]  通常是解作
[00:11:40.000 --> 00:11:42.000]  你不要誤會
[00:11:42.000 --> 00:11:44.000]  保羅怕胖被人誤會
[00:11:44.000 --> 00:11:46.000]  以為他因為窮而有錢
[00:11:46.000 --> 00:11:48.000]  所以他就很開心
[00:11:48.000 --> 00:11:50.000]  非常開心
[00:11:50.000 --> 00:11:52.000]  看到錢就開心
[00:11:52.000 --> 00:11:54.000]  不是
[00:11:54.000 --> 00:11:56.000]  看到錢不是看到禮物
[00:11:56.000 --> 00:11:58.000]  是看到他們的愛心
[00:11:58.000 --> 00:12:00.000]  和人情味
[00:12:00.000 --> 00:12:02.000]  嘗了人情味
[00:12:02.000 --> 00:12:04.000]  保羅這樣說
[00:12:04.000 --> 00:12:06.000]  是和他的人生觀
[00:12:06.000 --> 00:12:08.000]  和價值觀很有關係
[00:12:08.000 --> 00:12:10.000]  與世人的價值觀
[00:12:10.000 --> 00:12:12.000]  與人生觀完全不同
[00:12:12.000 --> 00:12:14.000]  他學會了一個秘訣
[00:12:14.000 --> 00:12:16.000]  這個秘訣叫知足
[00:12:16.000 --> 00:12:18.000]  他知道怎樣處悲戰
[00:12:18.000 --> 00:12:20.000]  也知道怎樣處富貴
[00:12:20.000 --> 00:12:22.000]  他知道怎樣處
[00:12:22.000 --> 00:12:24.000]  豐富的飽足
[00:12:24.000 --> 00:12:26.000]  懂得怎樣處飢餓
[00:12:26.000 --> 00:12:28.000]  或有餘或缺乏
[00:12:28.000 --> 00:12:30.000]  他都不是埋怨和指責
[00:12:30.000 --> 00:12:32.000]  而是知足和感恩
[00:12:32.000 --> 00:12:34.000]  所以第十三節
[00:12:34.000 --> 00:12:36.000]  保羅說我靠著那家給我力量的
[00:12:36.000 --> 00:12:38.000]  凡事都能作
[00:12:38.000 --> 00:12:40.000]  在提摩太前師第六章第六節
[00:12:40.000 --> 00:12:42.000]  講過一句非常精彩的說話
[00:12:42.000 --> 00:12:44.000]  「敬錢加上知足的心便是大利」
[00:12:44.000 --> 00:12:46.000]  大利就像做生意
[00:12:46.000 --> 00:12:48.000]  賺錢
[00:12:48.000 --> 00:12:50.000]  什麼可以賺大錢呢?
[00:12:50.000 --> 00:12:52.000]  人生怎會有大利呢?
[00:12:52.000 --> 00:12:54.000]  保羅就給了這個方案
[00:12:54.000 --> 00:12:56.000]  「敬錢加上知足的心便是大利」
[00:12:56.000 --> 00:12:58.000]  「敬錢加上知足的心便是大利」
[00:12:58.000 --> 00:13:00.000]  知足、感恩
[00:13:00.000 --> 00:13:02.000]  不是埋怨和焦慮
[00:13:02.000 --> 00:13:04.000]  很多時候我們
[00:13:04.000 --> 00:13:06.000]  曉得處貧窮
[00:13:06.000 --> 00:13:08.000]  但不懂得處富貴
[00:13:08.000 --> 00:13:10.000]  不少人可以
[00:13:10.000 --> 00:13:12.000]  共貧賤
[00:13:12.000 --> 00:13:14.000]  但不可以共富貴
[00:13:14.000 --> 00:13:16.000]  教會也是
[00:13:16.000 --> 00:13:18.000]  教會人多的時候財政短缺
[00:13:18.000 --> 00:13:20.000]  人人都賣力彼此關顧
[00:13:20.000 --> 00:13:22.000]  教會就像大家庭一樣
[00:13:22.000 --> 00:13:24.000]  現在教會開始大了
[00:13:24.000 --> 00:13:26.000]  人數開始多了
[00:13:26.000 --> 00:13:28.000]  財政開始富裕
[00:13:28.000 --> 00:13:30.000]  教會就發現
[00:13:30.000 --> 00:13:32.000]  你爭我奪
[00:13:32.000 --> 00:13:34.000]  或者好像一個大機構
[00:13:34.000 --> 00:13:36.000]  沒有多少人情味
[00:13:36.000 --> 00:13:38.000]  沒有多少人情味
[00:13:38.000 --> 00:13:40.000]  這樣的例子屢見不鮮
[00:13:40.000 --> 00:13:42.000]  不單是教會
[00:13:42.000 --> 00:13:44.000]  家庭也是這樣
[00:13:44.000 --> 00:13:46.000]  貧賤夫妻因愛異常
[00:13:46.000 --> 00:13:48.000]  大家齊齊打天下
[00:13:48.000 --> 00:13:50.000]  發達了
[00:13:50.000 --> 00:13:52.000]  見異思遷
[00:13:52.000 --> 00:13:54.000]  二奶三奶齊上門來
[00:13:54.000 --> 00:13:56.000]  家庭崩潰
[00:13:56.000 --> 00:13:58.000]  錢是非常厲害的隱憂
[00:13:58.000 --> 00:14:00.000]  但保羅不是見到這些錢
[00:14:00.000 --> 00:14:02.000]  而是見到他們的人情味
[00:14:02.000 --> 00:14:04.000]  我們再看14-17次
[00:14:04.000 --> 00:14:06.000]  欣賞你的情
[00:14:06.000 --> 00:14:08.000]  保羅說:義義
[00:14:08.000 --> 00:14:10.000]  你們和我同壽還難
[00:14:10.000 --> 00:14:12.000]  完事美事
[00:14:12.000 --> 00:14:14.000]  彼得彼人難
[00:14:14.000 --> 00:14:16.000]  你們也知道我初傳福音
[00:14:16.000 --> 00:14:18.000]  彌了馬其頓的時候
[00:14:18.000 --> 00:14:20.000]  論到壽壽的事
[00:14:20.000 --> 00:14:22.000]  除了你們之外
[00:14:22.000 --> 00:14:24.000]  並沒有被教會供給我
[00:14:24.000 --> 00:14:26.000]  就是我接受奴隸家
[00:14:26.000 --> 00:14:28.000]  他們也一次兩次地打發人
[00:14:28.000 --> 00:14:30.000]  供給我的需要
[00:14:30.000 --> 00:14:32.000]  我又不領情
[00:14:32.000 --> 00:14:34.000]  比方說你請我吃飯
[00:14:34.000 --> 00:14:36.000]  吃完之後我學出了一個秘訣
[00:14:36.000 --> 00:14:38.000]  我知道怎樣處理不好的飯食
[00:14:38.000 --> 00:14:40.000]  我也知道怎樣處理有飯食
[00:14:40.000 --> 00:14:42.000]  有得食又得
[00:14:42.000 --> 00:14:44.000]  無得食又得
[00:14:44.000 --> 00:14:46.000]  隨時隨在
[00:14:46.000 --> 00:14:48.000]  我得到一個秘訣
[00:14:48.000 --> 00:14:50.000]  我靠著煮飯事都能做
[00:14:50.000 --> 00:14:52.000]  聽起來
[00:14:52.000 --> 00:14:54.000]  不知你裸景還是贈評
[00:14:54.000 --> 00:14:56.000]  這麼沒人情味
[00:14:56.000 --> 00:14:58.000]  人家請你吃飯
[00:14:58.000 --> 00:15:00.000]  有得無得食又得
[00:15:00.000 --> 00:15:02.000]  你說什麼呢?
[00:15:02.000 --> 00:15:04.000]  所以保羅說
[00:15:04.000 --> 00:15:06.000]  你們和我同壽還難
[00:15:06.000 --> 00:15:08.000]  完事美事
[00:15:08.000 --> 00:15:10.000]  還難是指保羅所遇到的困境
[00:15:10.000 --> 00:15:12.000]  他既在監獄裡
[00:15:12.000 --> 00:15:14.000]  又缺乏金錢又有壓力
[00:15:14.000 --> 00:15:16.000]  生死未卜
[00:15:16.000 --> 00:15:18.000]  在這個時候被人猜探
[00:15:18.000 --> 00:15:20.000]  不單帶錢給保羅
[00:15:20.000 --> 00:15:22.000]  更希望他服侍他
[00:15:22.000 --> 00:15:24.000]  保羅稱之為「同壽還難」
[00:15:24.000 --> 00:15:26.000]  「同壽」這個字
[00:15:26.000 --> 00:15:28.000]  是由兩個希臘文組成
[00:15:28.000 --> 00:15:30.000]  第一個是「順」
[00:15:30.000 --> 00:15:32.000]  解作「同」的意思
[00:15:32.000 --> 00:15:34.000]  第二個是「共同」
[00:15:34.000 --> 00:15:36.000]  是團契分擔分享生命
[00:15:36.000 --> 00:15:38.000]  所以保羅的意思是
[00:15:38.000 --> 00:15:40.000]  你們這樣做是和我一同去擔當重擔
[00:15:40.000 --> 00:15:42.000]  這是非常美麗的事
[00:15:42.000 --> 00:15:44.000]  我們在教會當中
[00:15:44.000 --> 00:15:46.000]  一封慰問信
[00:15:46.000 --> 00:15:48.000]  一句鼓勵的說話
[00:15:48.000 --> 00:15:50.000]  一個關懷的電話
[00:15:50.000 --> 00:15:52.000]  一個實際的幫助
[00:15:52.000 --> 00:15:54.000]  都是「同擔還難」
[00:15:54.000 --> 00:15:56.000]  「同擔還難」
[00:15:56.000 --> 00:15:58.000]  極美之事
