
[00:00:00.000 --> 00:00:04.400]  如果你熟悉聖經的話
[00:04:13.600 --> 00:04:17.200]  大家可能不知道有沒有那個疑問
[00:04:17.200 --> 00:04:20.000]  就拿到那個大綱
[00:04:20.000 --> 00:04:21.200]  如果拿不到不要緊
[00:04:21.200 --> 00:04:22.200]  我都讀給大家聽
[00:04:22.200 --> 00:04:23.200]  如果拿到更好
[00:04:23.200 --> 00:04:25.600]  因為那裡比較清楚
[00:04:25.600 --> 00:04:28.800]  我列了一些內容給大家
[00:04:28.800 --> 00:04:31.800]  約翰福音第十二章那裡
[00:04:31.800 --> 00:04:35.200]  從他的角度同樣記載這件事
[00:04:35.200 --> 00:04:36.800]  因為大家的角度有些不同
[00:04:36.800 --> 00:04:37.800]  不過沒有衝突
[00:04:37.800 --> 00:04:39.800]  大家互相補充而已
[00:04:39.800 --> 00:04:42.200]  他說第二天那天
[00:04:42.200 --> 00:04:46.000]  在大一有大群上來過節的人
[00:04:46.000 --> 00:04:48.800]  聽見耶穌要來耶路撒冷
[00:04:48.800 --> 00:04:50.200]  就做這件事
[00:04:50.200 --> 00:04:52.400]  就拿著一尊女子出去歡迎他
[00:04:52.400 --> 00:04:53.200]  歡呼說
[00:04:53.200 --> 00:04:56.000]  和撒拿奉主名來的以色列王
[00:04:56.000 --> 00:04:58.600]  是應當稱頌的
[00:04:58.600 --> 00:05:00.000]  然後他說
[00:05:00.000 --> 00:05:03.000]  那些和耶穌在一起看見他
[00:05:03.000 --> 00:05:05.600]  叫拉撒路和墳墓出來
[00:05:05.600 --> 00:05:08.800]  又使他從死人中復活的群眾
[00:05:08.800 --> 00:05:10.600]  都為這件事作見證
[00:05:10.600 --> 00:05:11.200]  說是呀
[00:05:11.200 --> 00:05:13.400]  我親眼見到耶穌
[00:05:13.400 --> 00:05:16.400]  叫拉撒路從死裡面復活了
[00:05:16.400 --> 00:05:19.200]  這些群眾因為聽見
[00:05:19.200 --> 00:05:21.600]  耶穌所行的神蹟
[00:05:21.600 --> 00:05:23.400]  就出去迎接他
[00:05:23.400 --> 00:05:24.800]  就是這件事了
[00:05:24.800 --> 00:05:27.200]  就用剛才的方法去迎接他
[00:05:27.200 --> 00:05:31.400]  這裡補充了剛才我們所讀的那段聖經沒有的
[00:05:31.400 --> 00:05:32.400]  補充了什麼呢
[00:05:32.400 --> 00:05:33.600]  是很重要的
[00:05:33.600 --> 00:05:34.600]  第一
[00:05:34.600 --> 00:05:36.400]  他們是過節的時候
[00:05:36.400 --> 00:05:37.000]  這件事
[00:05:37.000 --> 00:05:38.200]  當然大家都知道
[00:05:38.200 --> 00:05:39.200]  時間上都是
[00:05:39.200 --> 00:05:41.400]  因為接著那幾天之後
[00:05:41.400 --> 00:05:42.400]  就是如月節
[00:05:42.400 --> 00:05:43.400]  大家知道
[00:05:43.400 --> 00:05:44.400]  如月節
[00:05:44.400 --> 00:05:47.400]  就是以色列一個最大的節日
[00:05:47.400 --> 00:05:50.000]  不過我這裡留意
[00:05:50.000 --> 00:05:52.400]  約翰記載的時候
[00:05:52.400 --> 00:05:54.800]  是很小心和很準確的
[00:05:54.800 --> 00:05:58.400]  他說哪一群上來過節的人
[00:05:58.400 --> 00:05:59.400]  有沒有留意
[00:05:59.400 --> 00:06:00.400]  上來過節
[00:06:00.400 --> 00:06:02.400]  他們本來不是住在耶路撒冷的
[00:06:02.400 --> 00:06:05.000]  他們上來耶路撒冷
[00:06:05.000 --> 00:06:05.600]  過什麼呢
[00:06:05.600 --> 00:06:06.400]  過如月節
[00:06:06.400 --> 00:06:09.400]  如果你知道當時候的情況
[00:06:09.400 --> 00:06:11.400]  你就明白那幅圖畫
[00:06:11.400 --> 00:06:14.400]  是很虛憾到萬人空巷的
[00:06:14.400 --> 00:06:15.800]  為什麼呢
[00:06:15.800 --> 00:06:18.800]  比較我們中國人的新年更加重要
[00:06:18.800 --> 00:06:22.400]  如月節是以色列人最重要的一個節日
[00:06:22.400 --> 00:06:25.400]  為什麼那些上來過節之後
[00:06:25.400 --> 00:06:27.400]  那些根本不是住在耶路撒冷的人
[00:06:27.400 --> 00:06:28.400]  都來過
[00:06:28.400 --> 00:06:30.400]  因為這個節日裡面
[00:06:30.400 --> 00:06:35.400]  當時羅馬帝國裡面的猶太人
[00:06:35.400 --> 00:06:40.400]  就好像我們今天的伊斯蘭教
[00:06:40.400 --> 00:06:46.400]  他們手拿的節日
[00:06:46.400 --> 00:06:48.400]  或者是朝聖的節日
[00:06:48.400 --> 00:06:50.400]  他們全部萬人空巷
[00:06:50.400 --> 00:06:52.400]  甚至是錢疊的
[00:06:52.400 --> 00:06:54.400]  有時候真的令我們很心寒
[00:06:54.400 --> 00:06:56.400]  幾萬人或者十幾萬人
[00:06:56.400 --> 00:06:58.400]  湧到墨家
[00:06:58.400 --> 00:07:00.400]  當時的猶太人
[00:07:00.400 --> 00:07:02.400]  雖然他們分散在羅馬帝國
[00:07:02.400 --> 00:07:04.400]  整個歐洲的地方住
[00:07:04.400 --> 00:07:06.400]  希臘那些地方住
[00:07:06.400 --> 00:07:08.400]  但是他們到時候
[00:07:08.400 --> 00:07:10.400]  全部都要上到那裡
[00:07:10.400 --> 00:07:12.400]  進去耶路撒冷的聖殿那裡
[00:07:12.400 --> 00:07:14.400]  過這個節日
[00:07:14.400 --> 00:07:16.400]  所以當時不能說交通這麼簡單
[00:07:16.400 --> 00:07:18.400]  簡直是亂到不堪
[00:07:18.400 --> 00:07:21.400]  這麼亂的情況下
[00:07:21.400 --> 00:07:23.400]  最適合什麼呢
[00:07:23.400 --> 00:07:24.400]  發動群眾運動
[00:07:24.400 --> 00:07:26.400]  你一發動
[00:07:26.400 --> 00:07:28.400]  一定會失控的
[00:07:28.400 --> 00:07:30.400]  羅馬帝國知不知道呢
[00:07:30.400 --> 00:07:33.400]  當時猶太人已經亡了國
[00:07:33.400 --> 00:07:37.400]  亡在羅馬帝國
[00:07:37.400 --> 00:07:39.400]  當時是一個大的帝國
[00:07:39.400 --> 00:07:41.400]  在羅馬帝國的統治下
[00:07:41.400 --> 00:07:45.400]  很多是亡了國的人民
[00:07:45.400 --> 00:07:47.400]  猶太人當時是其中一方
[00:07:47.400 --> 00:07:49.400]  猶太人當然很不喜歡
[00:07:49.400 --> 00:07:51.400]  羅馬帝國的統治
[00:07:51.400 --> 00:07:53.400]  他們很仇恨羅馬帝國的統治
[00:07:53.400 --> 00:07:55.400]  所以一直都想反對
[00:07:55.400 --> 00:07:57.400]  一直都想獨立
[00:07:57.400 --> 00:07:59.400]  我一開始說你們喜歡對外合作
[00:07:59.400 --> 00:08:01.400]  你們就對外合作吧
[00:08:01.400 --> 00:08:03.400]  很政治性的
[00:08:03.400 --> 00:08:05.400]  而這些情況
[00:08:05.400 --> 00:08:07.400]  羅馬的政府知道是最危險的
[00:08:07.400 --> 00:08:09.400]  因為你們一發動就發動了
[00:08:09.400 --> 00:08:11.400]  搞群眾運動
[00:08:11.400 --> 00:08:13.400]  所以大家可以看到
[00:08:13.400 --> 00:08:15.400]  在整件事裡面
[00:08:15.400 --> 00:08:17.400]  不是幾個人在叫啊叫啊
[00:08:17.400 --> 00:08:18.400]  不是的
[00:08:18.400 --> 00:08:20.400]  是萬人空巷
[00:08:20.400 --> 00:08:22.400]  而那些人
[00:08:22.400 --> 00:08:24.400]  是誰上來過節
[00:08:24.400 --> 00:08:26.400]  不是在耶路撒冷
[00:08:26.400 --> 00:08:28.400]  我講了幾次想說什麼
[00:08:28.400 --> 00:08:30.400]  這次我講到的時候
[00:08:30.400 --> 00:08:32.400]  可能有些基督徒
[00:08:32.400 --> 00:08:34.400]  看了很久聖經
[00:08:34.400 --> 00:08:36.400]  也有這樣的錯覺
[00:08:36.400 --> 00:08:38.400]  不過有些這樣的想法
[00:08:38.400 --> 00:08:40.400]  我今天想告訴你
[00:08:40.400 --> 00:08:42.400]  未必是準確的
[00:08:42.400 --> 00:08:44.400]  甚至可能你看錯了
[00:08:44.400 --> 00:08:46.400]  看不到當中的那種巧妙
[00:08:46.400 --> 00:08:48.400]  第一
[00:08:48.400 --> 00:08:50.400]  有一些基督徒
[00:08:50.400 --> 00:08:52.400]  就說人真的
[00:08:52.400 --> 00:08:56.400]  很令我們心寒的
[00:08:56.400 --> 00:09:00.400]  幾天前在耶路撒冷門口
[00:09:00.400 --> 00:09:02.400]  歡迎他進城的那些人
[00:09:02.400 --> 00:09:04.400]  四天都不夠
[00:09:04.400 --> 00:09:06.400]  五天就在那裡
[00:09:06.400 --> 00:09:08.400]  這群人就說要釘耶穌十字架
[00:09:08.400 --> 00:09:10.400]  在那裡捱鬥
[00:09:10.400 --> 00:09:12.400]  你知道嗎?人多恐怖啊
[00:09:12.400 --> 00:09:14.400]  幾天前才讚他歡迎他進來
[00:09:14.400 --> 00:09:16.400]  然後就說要釘他十字架
[00:09:16.400 --> 00:09:18.400]  為什麼會變成這樣啊
[00:09:18.400 --> 00:09:20.400]  人真的很變幻
[00:09:20.400 --> 00:09:22.400]  因為四天前
[00:09:22.400 --> 00:09:24.400]  他們覺得耶穌可以做他們的王
[00:09:24.400 --> 00:09:26.400]  為什麼會做他們的王呢?
[00:09:26.400 --> 00:09:30.400]  因為他帶領以色列人去復國
[00:09:30.400 --> 00:09:34.400]  推翻羅馬政府
[00:09:34.400 --> 00:09:38.400]  為什麼耶穌可以是他們期待當中的領袖呢?
[00:09:38.400 --> 00:09:43.400]  因為在約翰福音記載了一個很重要的
[00:09:43.400 --> 00:09:47.400]  因為他們知道耶穌是很厲害的
[00:09:47.400 --> 00:09:51.400]  他們知道耶穌是有超自然能力的
[00:09:51.400 --> 00:09:54.400]  大家知道在這件事情前幾天
[00:09:54.400 --> 00:09:56.400]  他就在巴黎
[00:09:56.400 --> 00:09:58.400]  就是剛才說的
[00:09:58.400 --> 00:10:00.400]  在附近的城裡
[00:10:00.400 --> 00:10:06.400]  將馬大馬利亞這兩姐妹的弟弟拉薩路
[00:10:06.400 --> 00:10:08.400]  死了四天
[00:10:08.400 --> 00:10:10.400]  在墳墓裡將他復活出來
[00:10:10.400 --> 00:10:12.400]  我和大家說過那段聖經
[00:10:12.400 --> 00:10:14.400]  那段聖經也是很震撼的
[00:10:14.400 --> 00:10:16.400]  因為他死了四天
[00:10:16.400 --> 00:10:18.400]  那些人說他已經臭了
[00:10:18.400 --> 00:10:20.400]  不是耶穌說拉薩路出來
[00:10:20.400 --> 00:10:22.400]  而那個墳墓出來的時候
[00:10:22.400 --> 00:10:24.400]  還綁著跳來跳去的
[00:10:24.400 --> 00:10:26.400]  場面是很驚嚇的
[00:10:26.400 --> 00:10:28.400]  驚嚇到很多人看到
[00:10:28.400 --> 00:10:30.400]  聖經說看到的地方
[00:10:30.400 --> 00:10:32.400]  他們全都傳開了
[00:10:32.400 --> 00:10:34.400]  有些人甚至是親眼看到的
[00:10:34.400 --> 00:10:36.400]  跟著他們的想法就是
[00:10:36.400 --> 00:10:38.400]  這個耶穌一定可以
[00:10:38.400 --> 00:10:40.400]  如果我們要搞革命
[00:10:40.400 --> 00:10:42.400]  就一定是這個
[00:10:42.400 --> 00:10:43.400]  因為他這樣都可以
[00:10:43.400 --> 00:10:45.400]  死了都可以復活
[00:10:45.400 --> 00:10:47.400]  不單止這樣
[00:10:47.400 --> 00:10:49.400]  還會知道耶穌還有其他的神蹟
[00:10:49.400 --> 00:10:51.400]  五個餅、兩條魚、五千人
[00:10:51.400 --> 00:10:55.400]  甚至可能算上女人、小孩
[00:10:55.400 --> 00:10:57.400]  一萬人可以吃飽的
[00:10:57.400 --> 00:10:59.400]  這個不行
[00:10:59.400 --> 00:11:01.400]  所以他們將所有的
[00:11:01.400 --> 00:11:05.400]  政治上帶領革命的期待
[00:11:05.400 --> 00:11:07.400]  放在耶穌身上
[00:11:07.400 --> 00:11:11.400]  如果你講到這裡的時候
[00:11:11.400 --> 00:11:13.400]  你會開始感覺到那種
[00:11:13.400 --> 00:11:15.400]  政治的張力
[00:11:15.400 --> 00:11:17.400]  羅馬人就看著這幫人
[00:11:17.400 --> 00:11:19.400]  這幫人就擺明了
[00:11:19.400 --> 00:11:21.400]  要搞革命
[00:11:21.400 --> 00:11:27.400]  而耶路撒冷裡面的猶太人
[00:11:27.400 --> 00:11:29.400]  包括他們裡面的
[00:11:29.400 --> 00:11:31.400]  宗教領袖
[00:11:31.400 --> 00:11:33.400]  猶太的宗教領袖
[00:11:33.400 --> 00:11:35.400]  他們的立場跟這幫人不同
[00:11:35.400 --> 00:11:41.400]  他們不想
[00:11:41.400 --> 00:11:43.400]  跟羅馬政府
[00:11:43.400 --> 00:11:45.400]  衝突
[00:11:45.400 --> 00:11:47.400]  雖然做人
[00:11:47.400 --> 00:11:49.400]  二等公民
[00:11:49.400 --> 00:11:51.400]  既人來下都被人欺負
[00:11:51.400 --> 00:11:53.400]  不過千萬不要搞到
[00:11:53.400 --> 00:11:55.400]  這麼絕
[00:11:55.400 --> 00:11:57.400]  不要跟他們鬥
[00:11:57.400 --> 00:11:59.400]  所以這幫人
[00:11:59.400 --> 00:12:01.400]  又看著耶穌
[00:12:01.400 --> 00:12:03.400]  耶穌這樣
[00:12:03.400 --> 00:12:05.400]  害死我們
[00:12:05.400 --> 00:12:07.400]  所以大家知道
[00:12:07.400 --> 00:12:09.400]  當那幫人說要釘耶穌十字架的時候
[00:12:09.400 --> 00:12:11.400]  叫那幫人
[00:12:11.400 --> 00:12:13.400]  不是這一幫人
[00:12:13.400 --> 00:12:15.400]  不是在門口歡迎他們
[00:12:15.400 --> 00:12:17.400]  在耶路撒冷裡面的那幫人
[00:12:17.400 --> 00:12:19.400]  那幫人又想釘死耶穌
[00:12:19.400 --> 00:12:21.400]  因為這個人如果被他們捧上位
[00:12:21.400 --> 00:12:23.400]  做領導革命的話
[00:12:23.400 --> 00:12:25.400]  我們都不行
[00:12:25.400 --> 00:12:27.400]  我們都被他們害
[00:12:27.400 --> 00:12:29.400]  所以一定要殺他
[00:12:29.400 --> 00:12:31.400]  耶穌影響力太大
[00:12:31.400 --> 00:12:33.400]  大家知道嗎
[00:12:33.400 --> 00:12:35.400]  所以他們就要收買猶太
[00:12:35.400 --> 00:12:37.400]  知道耶穌什麼時候沒有群眾和他一起
[00:12:37.400 --> 00:12:39.400]  就是晚上的赫西瑪利園
[00:12:39.400 --> 00:12:41.400]  自己祈禱的時候就帶人去捉他
[00:12:41.400 --> 00:12:43.400]  所以猶太
[00:12:43.400 --> 00:12:45.400]  要猶太通風報信
[00:12:45.400 --> 00:12:47.400]  因為他是自己的入室弟子
[00:12:47.400 --> 00:12:49.400]  所以才這樣出賣他
[00:12:49.400 --> 00:12:51.400]  整件事是一個很政治性的事情
[00:12:51.400 --> 00:12:53.400]  羅馬帝國
[00:12:53.400 --> 00:12:55.400]  羅馬政府想不想殺耶穌
[00:12:55.400 --> 00:12:57.400]  當然想殺耶穌
[00:12:57.400 --> 00:12:59.400]  大家知道羅馬政府
[00:12:59.400 --> 00:13:01.400]  是一個非常極權和殘忍的政府
[00:13:01.400 --> 00:13:03.400]  今天我們歷史裡面
[00:13:03.400 --> 00:13:05.400]  如果你讀歷史
[00:13:05.400 --> 00:13:07.400]  一定知道當時羅馬
[00:13:07.400 --> 00:13:09.400]  那個帝國有一個
[00:13:09.400 --> 00:13:11.400]  名稱號或口號
[00:13:11.400 --> 00:13:13.400]  叫做Pax Romana
[00:13:13.400 --> 00:13:15.400]  這是一個拉丁文
[00:13:15.400 --> 00:13:17.400]  用比較現代的翻譯
[00:13:17.400 --> 00:13:19.400]  就叫做
[00:13:19.400 --> 00:13:21.400]  羅馬帝國維穩
[00:13:21.400 --> 00:13:23.400]  明白嗎
[00:13:23.400 --> 00:13:25.400]  就是說羅馬帝國永遠穩定
[00:13:25.400 --> 00:13:27.400]  為什麼呢
[00:13:27.400 --> 00:13:29.400]  因為一個很大的帝國
[00:13:29.400 --> 00:13:31.400]  怎麼管呢
[00:13:31.400 --> 00:13:33.400]  外面又有其他蠻族在
[00:13:33.400 --> 00:13:35.400]  窺探著
[00:13:35.400 --> 00:13:37.400]  要攻進來
[00:13:37.400 --> 00:13:39.400]  裡面有很多民眾
[00:13:39.400 --> 00:13:41.400]  怎麼管呢
[00:13:41.400 --> 00:13:43.400]  所以他下了很重的手
[00:13:43.400 --> 00:13:45.400]  一有什麼不對勁就馬上殺
[00:13:45.400 --> 00:13:47.400]  誰敢搞革命
[00:13:47.400 --> 00:13:49.400]  是沒有好下場的
[00:13:49.400 --> 00:13:51.400]  是沒有好下場的
[00:13:51.400 --> 00:13:53.400]  約翰福音
[00:13:53.400 --> 00:13:55.400]  如果你看下去
[00:13:55.400 --> 00:13:57.400]  第十九章十九節
[00:13:57.400 --> 00:13:59.400]  他透露了一個歷史的資料
[00:13:59.400 --> 00:14:01.400]  是唯有他
[00:14:01.400 --> 00:14:03.400]  記得當耶穌釘死
[00:14:03.400 --> 00:14:05.400]  十字架的時候
[00:14:05.400 --> 00:14:07.400]  被羅馬政府釘死
[00:14:07.400 --> 00:14:09.400]  其實是一個政治的罪
[00:14:09.400 --> 00:14:11.400]  對於羅馬政府來說
[00:14:11.400 --> 00:14:13.400]  我們知道這個有更深的
[00:14:13.400 --> 00:14:15.400]  宗教信仰的意義
[00:14:15.400 --> 00:14:17.400]  為什麼呢
[00:14:17.400 --> 00:14:19.400]  按照當時的規矩
[00:14:19.400 --> 00:14:21.400]  當十字架釘上去的時候
[00:14:21.400 --> 00:14:23.400]  約翰記載了
[00:14:23.400 --> 00:14:25.400]  原來在十字架正義
[00:14:25.400 --> 00:14:27.400]  當時的做法有一個罪名
[00:14:27.400 --> 00:14:29.400]  寫在那裡
[00:14:29.400 --> 00:14:31.400]  罪名有兩句
[00:14:31.400 --> 00:14:33.400]  叫做猶太人的王
[00:14:33.400 --> 00:14:35.400]  拿撒勒人耶穌
[00:14:35.400 --> 00:14:37.400]  釘死了
[00:14:37.400 --> 00:14:39.400]  大家都可以想像
[00:14:39.400 --> 00:14:43.400]  誰敢說自己是王
[00:14:43.400 --> 00:14:45.400]  死定了
[00:14:45.400 --> 00:14:47.400]  在羅馬政府底下
[00:14:47.400 --> 00:14:49.400]  大家知道
[00:14:49.400 --> 00:14:51.400]  羅馬政府只有一個王
[00:14:51.400 --> 00:14:53.400]  這個王是至高無上
[00:14:53.400 --> 00:14:55.400]  等於他們神的海撒大帝
[00:14:55.400 --> 00:14:57.400]  總之皇帝才是一個
[00:14:57.400 --> 00:14:59.400]  羅馬的皇帝海撒
[00:14:59.400 --> 00:15:03.400]  任何人敢說自己是王
[00:15:03.400 --> 00:15:05.400]  即殺
[00:15:05.400 --> 00:15:07.400]  如果你明白這件事
[00:15:07.400 --> 00:15:09.400]  你就明白
[00:15:09.400 --> 00:15:11.400]  這班人喊的時候
[00:15:11.400 --> 00:15:13.400]  拿耶穌的命
[00:15:13.400 --> 00:15:15.400]  他喊什麼呢
[00:15:15.400 --> 00:15:17.400]  和撒勒奉主命來的
[00:15:17.400 --> 00:15:21.400]  以色列的王
[00:15:21.400 --> 00:15:23.400]  還有馬太福音記載
[00:15:23.400 --> 00:15:25.400]  還有一句
[00:15:25.400 --> 00:15:29.400]  和撒勒歸於大衛的子子孫孫
[00:15:29.400 --> 00:15:31.400]  奉主命來的
[00:15:31.400 --> 00:15:33.400]  以色列王
[00:15:33.400 --> 00:15:35.400]  只有這兩個字
[00:15:35.400 --> 00:15:37.400]  死定了
[00:15:37.400 --> 00:15:39.400]  他們要恢復大衛的皇朝
[00:15:39.400 --> 00:15:41.400]  我們要恢復
[00:15:41.400 --> 00:15:45.400]  我們大衛的帝國的輝煌
[00:15:45.400 --> 00:15:47.400]  然後
[00:15:47.400 --> 00:15:49.400]  這就是我們以色列的王
[00:15:49.400 --> 00:15:51.400]  耶穌
[00:15:51.400 --> 00:15:53.400]  所以
[00:15:53.400 --> 00:15:55.400]  當時比拉多去審問耶穌的時候
[00:15:55.400 --> 00:15:57.400]  有沒有留意
[00:15:57.400 --> 00:15:59.400]  當時他去審問耶穌的時候
[00:15:59.400 --> 00:16:01.400]  這個羅馬官真是老手
[00:16:01.400 --> 00:16:03.400]  一句就追討
[00:16:03.400 --> 00:16:05.400]  你是不是王
[00:16:05.400 --> 00:16:07.400]  很簡單
[00:16:07.400 --> 00:16:09.400]  耶穌說是
[00:16:09.400 --> 00:16:11.400]  不用想
[00:16:11.400 --> 00:16:13.400]  不用說不用審
[00:16:13.400 --> 00:16:15.400]  你說不是
[00:16:15.400 --> 00:16:17.400]  他就說
[00:16:17.400 --> 00:16:19.400]  你搞錯了
[00:16:19.400 --> 00:16:21.400]  你明屈他
[00:16:21.400 --> 00:16:23.400]  誰知道耶穌的回答很特別
[00:16:23.400 --> 00:16:25.400]  你問我是不是王
[00:16:25.400 --> 00:16:27.400]  耶穌說我是
[00:16:27.400 --> 00:16:29.400]  這句已經夠死了
[00:16:29.400 --> 00:16:31.400]  不過耶穌說
[00:16:31.400 --> 00:16:33.400]  我的國
[00:16:33.400 --> 00:16:35.400]  不是你所了解的國
[00:16:35.400 --> 00:16:37.400]  我是王
[00:16:37.400 --> 00:16:39.400]  不過我的國和你的國不是
[00:16:39.400 --> 00:16:41.400]  我是天國
[00:16:41.400 --> 00:16:43.400]  待會我們會說耶穌的立場
[00:16:43.400 --> 00:16:45.400]  在耶穌給我們所知道的更深刻的意思
[00:16:45.400 --> 00:16:47.400]  不過無論如何
[00:16:47.400 --> 00:16:49.400]  其實這一班要歡迎耶穌的人
[00:16:49.400 --> 00:16:51.400]  是弄死他的
[00:16:51.400 --> 00:16:53.400]  不是有心弄死他
[00:16:53.400 --> 00:16:55.400]  不是想害他
[00:16:55.400 --> 00:16:57.400]  不過就是要把他捧上去
[00:16:57.400 --> 00:16:59.400]  捧上去這一刻
