
[00:00:00.000 --> 00:00:09.160]  今天我們一起看馬太福音第22章15-22節
[00:02:16.720 --> 00:02:18.720]  甚麼是真正的以色列文
[00:02:18.720 --> 00:02:20.720]  對上帝是一個
[00:02:20.720 --> 00:02:22.720]  躺開願意去接受的人
[00:02:22.720 --> 00:02:24.720]  不是我自己的意見
[00:02:24.720 --> 00:02:26.720]  我自己的看法
[00:02:26.720 --> 00:02:28.720]  一定是完全對的
[00:02:28.720 --> 00:02:30.720]  但很可惜的就是
[00:02:30.720 --> 00:02:32.720]  當這個陳述叫做像神一樣
[00:02:32.720 --> 00:02:34.720]  或者我們像神一樣
[00:02:34.720 --> 00:02:36.720]  這個陳述
[00:02:36.720 --> 00:02:38.720]  很容易誤導了信徒
[00:02:38.720 --> 00:02:40.720]  以為自己久而久之
[00:02:40.720 --> 00:02:42.720]  漸漸成為神
[00:02:42.720 --> 00:02:44.720]  這是一個很大的陷阱
[00:02:44.720 --> 00:02:46.720]  最大的原因就是
[00:02:46.720 --> 00:02:50.720]  魔鬼正正就是想你像上帝
[00:02:50.720 --> 00:02:52.720]  哪裡說的
[00:02:52.720 --> 00:02:54.720]  創世紀
[00:02:54.720 --> 00:02:58.720]  當這條蛇引誘人的時候
[00:02:58.720 --> 00:03:00.720]  他的回應都是說
[00:03:00.720 --> 00:03:04.720]  其實神不想你好像他一樣
[00:03:04.720 --> 00:03:08.720]  你吃了這個果的時候
[00:03:08.720 --> 00:03:10.720]  你就好像像神一樣
[00:03:10.720 --> 00:03:14.720]  當我們仔細去看聖經這個陳述的時候
[00:03:14.720 --> 00:03:16.720]  上帝是否要我們像他一樣呢?
[00:03:16.720 --> 00:03:18.720]  我要問這條問題
[00:03:18.720 --> 00:03:24.720]  當然你們可以和我慢慢吃飯
[00:03:24.720 --> 00:03:26.720]  坐著聊天或者喝茶
[00:03:26.720 --> 00:03:28.720]  慢慢討論這個題目
[00:03:28.720 --> 00:03:30.720]  但在聖經裏面
[00:03:30.720 --> 00:03:32.720]  隱藏了一些很像
[00:03:32.720 --> 00:03:36.720]  說出來很像合真理的說話
[00:03:36.720 --> 00:03:38.720]  甚至很多傳道人利用了
[00:03:38.720 --> 00:03:40.720]  去招攬信徒
[00:03:40.720 --> 00:03:42.720]  甚至使你覺得
[00:03:42.720 --> 00:03:44.720]  你的靈性好像特別好
[00:03:44.720 --> 00:03:46.720]  但原來是
[00:03:46.720 --> 00:03:50.720]  好像蛇引誘人的陷阱一樣
[00:03:50.720 --> 00:03:56.720]  這也成為我們得罪上帝的導火線
[00:03:56.720 --> 00:03:58.720]  人很容易跌入一個
[00:03:58.720 --> 00:04:02.720]  潛越上帝位置的錯誤
[00:04:02.720 --> 00:04:04.720]  所以今天我希望透過這段聖經
[00:04:04.720 --> 00:04:08.720]  馬太福音第22章第15至12節
[00:04:08.720 --> 00:04:10.720]  和我們一起再次去看看
[00:04:10.720 --> 00:04:12.720]  真正有聖靈的信徒
[00:04:12.720 --> 00:04:14.720]  是如何能夠準確掌握
[00:04:14.720 --> 00:04:18.720]  自己作為神子民的身份
[00:04:18.720 --> 00:04:20.720]  清楚知道他的位份
[00:04:20.720 --> 00:04:22.720]  而沒有錯過
[00:04:22.720 --> 00:04:26.720]  甚至潛越了我們神子民的位份
[00:04:26.720 --> 00:04:28.720]  不如這樣吧
[00:04:28.720 --> 00:04:30.720]  我們再次讀這段聖經
[00:04:30.720 --> 00:04:32.720]  因為不是很長
[00:04:32.720 --> 00:04:34.720]  我希望讀多一點
[00:04:34.720 --> 00:04:36.720]  我們可以更加明白
[00:04:36.720 --> 00:04:38.720]  這段聖經當中的意義
[00:04:38.720 --> 00:04:40.720]  我們一起打開馬太福音
[00:04:40.720 --> 00:04:42.720]  第22章第15至12節
[00:04:42.720 --> 00:04:46.720]  Matthew 22:15-22
[00:04:46.720 --> 00:04:48.720]  我們一起讀吧
[00:04:48.720 --> 00:04:52.720]  馬太福音第22章第15節
[00:04:52.720 --> 00:04:56.720]  當時發尼塞人出去商議
[00:04:56.720 --> 00:05:00.720]  怎樣就著耶穌的話陷害他
[00:05:00.720 --> 00:05:06.720]  就打發他們的門徒希律的人去見耶穌
[00:05:06.720 --> 00:05:10.720]  說:夫子,我們知道你是誠實人
[00:05:10.720 --> 00:05:14.720]  並且誠誠實實傳神的道
[00:05:14.720 --> 00:05:16.720]  什麼人你都不信情面
[00:05:16.720 --> 00:05:20.720]  因為你不看人的外貌
[00:05:20.720 --> 00:05:22.720]  請告訴我們
[00:05:22.720 --> 00:05:24.720]  你的意見如何
[00:05:24.720 --> 00:05:28.720]  納粹級矮煞可以不可以
[00:05:28.720 --> 00:05:30.720]  耶穌看出他們的惡意
[00:05:30.720 --> 00:05:34.720]  就說:假冒為善的人啊
[00:05:34.720 --> 00:05:36.720]  為什麼試探我
[00:05:36.720 --> 00:05:40.720]  拿一個上帥的錢給我看
[00:05:40.720 --> 00:05:44.720]  他們就拿一個銀錢來給他
[00:05:44.720 --> 00:05:48.720]  耶穌說:這像和這號是誰的
[00:05:48.720 --> 00:05:50.720]  他們說是矮煞的
[00:05:50.720 --> 00:05:56.720]  耶穌說:這讓矮煞的物當歸給矮煞
[00:05:56.720 --> 00:05:58.720]  物當歸給神
[00:05:58.720 --> 00:06:04.720]  他們就離開他走了
[00:06:04.720 --> 00:06:06.720]  這聖經其實讀就讀過很多次了
[00:06:06.720 --> 00:06:08.720]  信徒也聽過很多次
[00:06:08.720 --> 00:06:10.720]  但是其實
[00:06:10.720 --> 00:06:14.720]  究竟明不明白當中想說些什麼呢
[00:06:14.720 --> 00:06:18.720]  尤其是最後耶穌叫這群蓄意挑戰他的人
[00:06:18.720 --> 00:06:20.720]  拿出銀錢
[00:06:20.720 --> 00:06:28.720]  說銀錢上的像和名號記載是誰的時候
[00:06:28.720 --> 00:06:30.720]  他們說是矮煞的
[00:06:30.720 --> 00:06:34.720]  耶穌說:這讓矮煞的物當歸給矮煞
[00:06:34.720 --> 00:06:36.720]  神的物當歸給神
[00:06:36.720 --> 00:06:40.720]  究竟答了可不可以交稅
[00:06:40.720 --> 00:06:42.720]  有沒有問過這條問題
[00:06:42.720 --> 00:06:44.720]  交不交
[00:06:44.720 --> 00:06:46.720]  牧師不問
[00:06:46.720 --> 00:06:48.720]  尤其是我一問的時候
[00:06:48.720 --> 00:06:50.720]  牧師就不肯回答
[00:06:50.720 --> 00:06:52.720]  究竟交還是不交
[00:06:52.720 --> 00:06:54.720]  矮煞的物當歸給矮煞
[00:06:54.720 --> 00:06:56.720]  但上帝的物當歸給上帝
[00:06:56.720 --> 00:06:58.720]  那交不交呢
[00:06:58.720 --> 00:07:00.720]  上帝創造所有的東西
[00:07:00.720 --> 00:07:02.720]  這段聖經有趣
[00:07:02.720 --> 00:07:04.720]  所以有時經文越熟
[00:07:04.720 --> 00:07:06.720]  你會覺得
[00:07:06.720 --> 00:07:08.720]  我應該知道他在說什麼
[00:07:08.720 --> 00:07:10.720]  其實不是
[00:07:10.720 --> 00:07:12.720]  不過今天我們就透過這個疑問
[00:07:12.720 --> 00:07:14.720]  讓我們去想一想
[00:07:14.720 --> 00:07:16.720]  這段聖經想說什麼
[00:07:16.720 --> 00:07:18.720]  提提前文我們說什麼
[00:07:18.720 --> 00:07:22.720]  在先前我們連續說了三個比喻
[00:07:22.720 --> 00:07:26.720]  都是說一班自恃自己很虔誠的人
[00:07:26.720 --> 00:07:28.720]  這班什麼人
[00:07:28.720 --> 00:07:30.720]  民事發理賽人
[00:07:30.720 --> 00:07:36.720]  究竟他們的信心和敬虔是怎樣的狀態呢
[00:07:36.720 --> 00:07:38.720]  其實耶穌直著三個比喻
[00:07:38.720 --> 00:07:44.720]  都分別指出他們的信心和敬虔是虛假的
[00:07:44.720 --> 00:07:48.720]  尤其是今天我們不少的基督徒
[00:07:48.720 --> 00:07:50.720]  很多時候都以為自己的信心很虔誠
[00:07:50.720 --> 00:07:52.720]  因為我經常上教會
[00:07:52.720 --> 00:07:54.720]  我經常參與侍奉
[00:07:54.720 --> 00:07:56.720]  我甚至做很多的聖工
[00:07:56.720 --> 00:07:58.720]  我甚至去傳福音
[00:07:58.720 --> 00:08:00.720]  看來好像很有信心
[00:08:00.720 --> 00:08:02.720]  很有虔誠
[00:08:02.720 --> 00:08:08.720]  但事實上可能我們的信仍然處於一種外表的虛假
[00:08:08.720 --> 00:08:10.720]  正如這段聖經所提到的這班人
[00:08:10.720 --> 00:08:12.720]  會不會是假冒偽善
[00:08:12.720 --> 00:08:14.720]  我也是其中一份子呢
[00:08:14.720 --> 00:08:16.720]  所以大兄姐妹
[00:08:16.720 --> 00:08:20.720]  上星期我們看到那段經文談論
[00:08:20.720 --> 00:08:28.720]  有關於君王為他的兒子設立婚宴的時候
[00:08:28.720 --> 00:08:30.720]  我們看了一個題目
[00:08:30.720 --> 00:08:32.720]  原來被召是不等於得救
[00:08:32.720 --> 00:08:36.720]  被召的就是被呼召來參加
[00:08:36.720 --> 00:08:38.720]  得救是更進一步的
[00:08:38.720 --> 00:08:42.720]  是否和上帝和王有同心
[00:08:42.720 --> 00:08:46.720]  簡單來說
[00:08:46.720 --> 00:08:48.720]  好像很多人的婚姻一樣
[00:08:48.720 --> 00:08:50.720]  結了婚
[00:08:50.720 --> 00:08:52.720]  同居在同一屋簷下
[00:08:52.720 --> 00:08:56.720]  但他們的心是否彼此連結呢
[00:08:56.720 --> 00:09:00.720]  還是兩個獨立個體住在同一屋簷下
[00:09:00.720 --> 00:09:04.720]  好像香港現在很多人住在同一間屋裏
[00:09:04.720 --> 00:09:08.720]  男女因為省錢
[00:09:08.720 --> 00:09:10.720]  各有自己的目的
[00:09:10.720 --> 00:09:12.720]  是這樣的狀態
[00:09:12.720 --> 00:09:20.720]  很多時候信心是要配合人的行動
[00:09:20.720 --> 00:09:22.720]  沒錯行動是表面
[00:09:22.720 --> 00:09:24.720]  可以是虛假
[00:09:24.720 --> 00:09:28.720]  但如果連表面的配搭
[00:09:28.720 --> 00:09:30.720]  你的信心應有的行動都沒有的時候
[00:09:30.720 --> 00:09:36.720]  我們反而很值得在這方面去仔細去重新反思
[00:09:36.720 --> 00:09:38.720]  我們今天的夢召
[00:09:38.720 --> 00:09:42.720]  是否與我們所信的心是相稱
[00:09:42.720 --> 00:09:44.720]  不然的話我們很容易
[00:09:44.720 --> 00:09:48.720]  別有一個只是裝飾自己漂亮的熟練的生命
[00:09:48.720 --> 00:09:52.720]  但靈性卻是空洞的狀態
[00:09:52.720 --> 00:09:54.720]  上星期我們再說多一句
[00:09:54.720 --> 00:09:58.720]  就是朋友這個觀念
[00:09:58.720 --> 00:10:02.720]  基督教常說耶穌是我們知心友
[00:10:02.720 --> 00:10:06.720]  唱歌唱到已經熟到像學文
[00:10:06.720 --> 00:10:08.720]  但我們重新看一看
[00:10:08.720 --> 00:10:12.720]  在聖經裏面耶穌每次叫那個人做朋友
[00:10:12.720 --> 00:10:16.720]  或者叫朋友這個字眼的時候
[00:10:16.720 --> 00:10:20.720]  那個被稱為朋友的人都未必有好結果
[00:10:20.720 --> 00:10:24.720]  可能這個人最終只是背叛耶穌的人
[00:10:24.720 --> 00:10:26.720]  好像加勒人猶大一樣
[00:10:26.720 --> 00:10:32.720]  或者上星期那個被邀請去這個筵席卻不穿禮服的人
[00:10:32.720 --> 00:10:37.720]  這個君王問他朋友為什麼你不穿禮服
[00:10:37.720 --> 00:10:39.720]  他拒絕作答
[00:10:39.720 --> 00:10:41.720]  他也無言以對
[00:10:41.720 --> 00:10:43.720]  他信是虛的
[00:10:43.720 --> 00:10:46.720]  他來只是從中得到一些利益
[00:10:46.720 --> 00:10:49.720]  享受下一個筵席
[00:10:49.720 --> 00:10:57.720]  或者用金句說在一個屬靈的筵席上沾一些屬靈的喜悅感
[00:10:57.720 --> 00:11:00.720]  但真正是否有一個永恆和上帝的關係
[00:11:00.720 --> 00:11:02.720]  這是一個很大的疑問
[00:11:02.720 --> 00:11:04.720]  這是上文所提到的問題
[00:11:04.720 --> 00:11:06.720]  而今天我們來到這段聖經
[00:11:06.720 --> 00:11:10.720]  我們發現到在中間有一群人
[00:11:10.720 --> 00:11:15.720]  這群人甚至將他們的錯誤信仰發揮得淋漓盡致
[00:11:15.720 --> 00:11:20.720]  希望藉此去拖垮耶穌想陷害耶穌
[00:11:20.720 --> 00:11:22.720]  但在這個過程當中
[00:11:22.720 --> 00:11:29.720]  耶穌卻是反過來讓他們希望脫離那種空洞的信仰
[00:11:29.720 --> 00:11:31.720]  這就是耶穌的侍奉特色
[00:11:31.720 --> 00:11:33.720]  每一次我們作為信徒
[00:11:33.720 --> 00:11:36.720]  如果我們見到一個人縱使他不信主也好
[00:11:36.720 --> 00:11:38.720]  他甚至拒絕上帝也好
[00:11:38.720 --> 00:11:42.720]  我們難道拒絕他不要再跟他傳福音嗎
[00:11:42.720 --> 00:11:48.720]  還是我們仍然願意希望給他們一個機會
[00:11:48.720 --> 00:11:51.720]  去進一步思想反思呢
[00:11:51.720 --> 00:11:56.720]  很可惜的是我們越幫助一個不信主的人
[00:11:56.720 --> 00:12:00.720]  或者是決意拒絕上帝的人
[00:12:00.720 --> 00:12:03.720]  這個人你越解釋聖經給他聽
[00:12:03.720 --> 00:12:06.720]  他就越來捉心磡去拒絕上帝
[00:12:06.720 --> 00:12:10.720]  這個過程就在今天這段聖經裡
[00:12:10.720 --> 00:12:15.720]  我將它分為兩大部分
[00:12:15.720 --> 00:12:18.720]  跟大家一起思想這段經文
[00:12:18.720 --> 00:12:22.720]  第一個部分是從第15至第17節
[00:12:22.720 --> 00:12:26.720]  我們一起看看一個沒有神生命的人
[00:12:26.720 --> 00:12:29.720]  他們原來在一個狀態當中
[00:12:29.720 --> 00:12:34.720]  他們是肢而不行並且反其道而行的性情
[00:12:34.720 --> 00:12:40.720]  簡單來說一個缺乏信心的人
[00:12:40.720 --> 00:12:42.720]  其實你越講真理給他聽
[00:12:42.720 --> 00:12:44.720]  他就越要反過來做
[00:12:44.720 --> 00:12:51.720]  我插入一句政治一點的話
[00:12:51.720 --> 00:12:53.720]  不過不是那麼政治
[00:12:53.720 --> 00:12:58.720]  好像現在全世界大學裡的學生
[00:12:58.720 --> 00:13:03.720]  要不斷的示威、扎型
[00:13:03.720 --> 00:13:08.720]  可笑的是有人問他為什麼要這樣做
[00:13:08.720 --> 00:13:11.720]  他說要伸張公義
[00:13:11.720 --> 00:13:14.720]  那些人說什麼公義
[00:13:14.720 --> 00:13:19.720]  說有人不喜歡那個國家攻打另一個國家的人
[00:13:19.720 --> 00:13:21.720]  其實他有沒有想過
[00:13:21.720 --> 00:13:24.720]  他所講的公義只有一半
[00:13:24.720 --> 00:13:31.720]  整件事是被所謂被攻擊的群體
[00:13:31.720 --> 00:13:37.720]  先去攻擊那些人而招致的局面
[00:13:37.720 --> 00:13:41.720]  很多時候我們以為自己有真理
[00:13:41.720 --> 00:13:44.720]  但卻越走越沒有真理
[00:13:44.720 --> 00:13:46.720]  我們看回這段聖經說什麼
[00:13:46.720 --> 00:13:47.720]  15至17節
[00:13:47.720 --> 00:13:51.720]  聖經很特別的
[00:13:51.720 --> 00:13:54.720]  原文裡用了一個字眼叫做tote
[00:13:54.720 --> 00:13:57.720]  不是買那些貴心袋
[00:13:57.720 --> 00:13:59.720]  不是環保購物袋
[00:13:59.720 --> 00:14:03.720]  tote意思是一個跟著發展的事
[00:14:03.720 --> 00:14:05.720]  所以華本叫做當時
[00:14:05.720 --> 00:14:08.720]  英文聖經翻譯叫做then
[00:14:08.720 --> 00:14:09.720]  一個新的開始
[00:14:09.720 --> 00:14:11.720]  發生什麼事
[00:14:11.720 --> 00:14:14.720]  法尼塞人出去商議
[00:14:14.720 --> 00:14:17.720]  他們進行一個集體的商議
[00:14:17.720 --> 00:14:19.720]  商議什麼呢
[00:14:19.720 --> 00:14:25.720]  商議如何就著耶穌的說話去陷害耶穌
[00:14:25.720 --> 00:14:27.720]  簡單來說
[00:14:27.720 --> 00:14:29.720]  想進行文字獄
[00:14:29.720 --> 00:14:33.720]  用說話來抽籤
[00:14:33.720 --> 00:14:35.720]  成為一個理據
[00:14:35.720 --> 00:14:37.720]  來攻擊耶穌
[00:14:37.720 --> 00:14:40.720]  於是這班法尼塞人
[00:14:40.720 --> 00:14:43.720]  他們就想出一些計謀
[00:14:43.720 --> 00:14:45.720]  我們一會兒繼續看
[00:14:45.720 --> 00:14:48.720]  不過這樣的設計
[00:14:48.720 --> 00:14:50.720]  這樣的做法
[00:14:50.720 --> 00:14:52.720]  一起商議
[00:14:52.720 --> 00:14:54.720]  其實已經不是第一次
[00:14:54.720 --> 00:14:56.720]  這班法尼塞人在先前
[00:14:56.720 --> 00:15:00.720]  也不斷商議去攻擊耶穌
[00:15:00.720 --> 00:15:03.720]  來到這一段聖經
[00:15:03.720 --> 00:15:06.720]  只不過馬太告訴他們
[00:15:06.720 --> 00:15:11.720]  這個攻擊要進入一個白熱化的階段
[00:15:11.720 --> 00:15:13.720]  如果大家再仔細去看
[00:15:13.720 --> 00:15:15.720]  28章的時候
[00:15:15.720 --> 00:15:20.720]  馬太福音記載的法尼塞人陷害耶穌
[00:15:20.720 --> 00:15:22.720]  這個行為可以說是
[00:15:22.720 --> 00:15:23.720]  由這一刻
[00:15:23.720 --> 00:15:25.720]  今天我們所看的聖經
[00:15:25.720 --> 00:15:27.720]  推向至於極致的狀態
[00:15:27.720 --> 00:15:30.720]  而在這幾章的經文裡
[00:15:30.720 --> 00:15:34.720]  耶穌其實不斷希望用方法去提醒這班人
[00:15:34.720 --> 00:15:42.720]  只不過這班人不住的聚在一起商議去殺耶穌
[00:15:42.720 --> 00:15:44.720]  所以簡單來說
[00:15:44.720 --> 00:15:46.720]  犯罪不是個人的罪
[00:15:46.720 --> 00:15:49.720]  是一個共同的罪
[00:15:49.720 --> 00:15:53.720]  在這裡法尼塞人想出一個伎倆
[00:15:53.720 --> 00:15:56.720]  宗教不能入你罪
[00:15:56.720 --> 00:15:58.720]  或者暫時未能入
[00:15:58.720 --> 00:16:00.720]  最後我會看到
[00:16:00.720 --> 00:16:05.720]  宗教不行我們用政治手段
[00:16:05.720 --> 00:16:07.720]  於是十六節在這裡說
[00:16:07.720 --> 00:16:12.720]  要打發他們的門徒和希律黨的人去見耶穌
[00:16:12.720 --> 00:16:14.720]  他們在這個時候進行了
[00:16:14.720 --> 00:16:15.720]  這個叫做
[00:16:15.720 --> 00:16:19.720]  政教合一的一個運作
[00:16:19.720 --> 00:16:23.720]  這條聖經也不是用來否定
[00:16:23.720 --> 00:16:24.720]  這個政教分離的問題
[00:16:24.720 --> 00:16:26.720]  這個不是聖經的目的
[00:16:26.720 --> 00:16:28.720]  只不過給我們看見
[00:16:28.720 --> 00:16:31.720]  耶穌現在面對的挑戰
[00:16:31.720 --> 00:16:33.720]  不是單純於
[00:16:33.720 --> 00:16:35.720]  是宗教屬靈的層面
[00:16:35.720 --> 00:16:40.720]  而是一個政治上的勾結
[00:16:40.720 --> 00:16:43.720]  於是這群人就
[00:16:43.720 --> 00:16:45.720]  希望集在一起
[00:16:45.720 --> 00:16:49.720]  去默耶穌的話
[00:16:49.720 --> 00:16:51.720]  然後去將耶穌的話
[00:16:51.720 --> 00:16:53.720]  插完禁錶扭曲
[00:16:53.720 --> 00:16:55.720]  說什麼呢
[00:16:55.720 --> 00:16:57.720]  要耶穌說話
[00:16:57.720 --> 00:17:00.720]  你當然先撩他那些話
[00:17:00.720 --> 00:17:02.720]  撩他說什麼
[00:17:02.720 --> 00:17:04.720]  可以才找到抽籤的地方
[00:17:04.720 --> 00:17:08.720]  撩一些他很容易說錯話的地方
[00:17:08.720 --> 00:17:10.720]  我們來看看他們怎樣撩耶穌
[00:17:10.720 --> 00:17:12.720]  他們撩法
[00:17:12.720 --> 00:17:14.720]  不是治療的撩法
[00:17:14.720 --> 00:17:16.720]  挑釁耶穌的技術是這樣的
[00:17:16.720 --> 00:17:17.720]  他說
[00:17:17.720 --> 00:17:21.720]  夫子我們知道你是誠實人
[00:17:21.720 --> 00:17:23.720]  並且誠誠實實傳神的道
[00:17:23.720 --> 00:17:26.720]  什麼人你都不順情面
[00:17:26.720 --> 00:17:28.720]  因為你不看人的外貌
[00:17:28.720 --> 00:17:30.720]  請告訴我們
[00:17:30.720 --> 00:17:33.720]  你的意見如何
[00:17:33.720 --> 00:17:35.720]  納粹級愛撒
[00:17:35.720 --> 00:17:37.720]  可以不可以
[00:17:37.720 --> 00:17:40.720]  這整個的詢問
[00:17:40.720 --> 00:17:44.720]  是有很多層次的陰險的地方
[00:17:44.720 --> 00:17:46.720]  我們逐一去看看
[00:17:46.720 --> 00:17:47.720]  第一
[00:17:47.720 --> 00:17:48.720]  他說夫子
[00:17:48.720 --> 00:17:51.720]  夫子在原文聖經裡面
[00:17:51.720 --> 00:17:54.720]  是說到Dedascalus
[00:17:54.720 --> 00:17:58.720]  就是說耶穌你就是一位老師
[00:17:58.720 --> 00:18:01.720]  不是Rebbe
[00:18:01.720 --> 00:18:03.720]  是一位老師
[00:18:03.720 --> 00:18:05.720]  很尊稱他是一位老師
[00:18:05.720 --> 00:18:09.720]  其實這個用法在馬太福音17章24節裡面
[00:18:09.720 --> 00:18:13.720]  同樣法尼塞人來向耶穌說話
[00:18:13.720 --> 00:18:16.720]  都同樣用這些開場白
[00:18:16.720 --> 00:18:21.720]  給個高位你坐下
[00:18:21.720 --> 00:18:24.720]  你知不知道我做牧師這麼多年
[00:18:24.720 --> 00:18:26.720]  通常你叫我
[00:18:26.720 --> 00:18:28.720]  通常都會叫牧師
[00:18:28.720 --> 00:18:31.720]  但牧師都有很多種叫法
[00:18:31.720 --> 00:18:35.720]  正人君子那些
[00:18:35.720 --> 00:18:37.720]  牧師
[00:18:37.720 --> 00:18:39.720]  我問你
[00:18:39.720 --> 00:18:41.720]  那些狡詐的
[00:18:41.720 --> 00:18:43.720]  想陷害我
[00:18:43.720 --> 00:18:45.720]  我告訴你怎樣陷害我
[00:18:45.720 --> 00:18:47.720]  牧師
[00:18:47.720 --> 00:18:49.720]  哇
[00:18:49.720 --> 00:18:51.720]  好嬌俏
[00:18:51.720 --> 00:18:53.720]  一聽到呢
[00:18:53.720 --> 00:18:55.720]  我毛骨悚然
[00:18:55.720 --> 00:18:57.720]  聽到好像撒旦的呼叫
[00:18:57.720 --> 00:18:59.720]  跟著怎樣
[00:18:59.720 --> 00:19:01.720]  他就立一些說話
[00:19:01.720 --> 00:19:03.720]  希望我講了一句說話
[00:19:03.720 --> 00:19:06.720]  可以給他拿去用
[00:19:06.720 --> 00:19:10.720]  曾經以前教會還有office的時候
[00:19:10.720 --> 00:19:13.720]  在Centennial的年代
[00:19:13.720 --> 00:19:16.720]  有個人打電話來和我聊
[00:19:16.720 --> 00:19:18.720]  牧師呀
[00:19:18.720 --> 00:19:20.720]  有什麼事呀
[00:19:20.720 --> 00:19:22.720]  有些事想問你
[00:19:22.720 --> 00:19:24.720]  有什麼事呀
[00:19:24.720 --> 00:19:26.720]  我想找你證婚
[00:19:26.720 --> 00:19:28.720]  可以嗎
[00:19:28.720 --> 00:19:30.720]  你知牧師做什麼呀
[00:19:30.720 --> 00:19:32.720]  無奈都是那樣
[00:19:32.720 --> 00:19:34.720]  要不簽護照
[00:19:34.720 --> 00:19:36.720]  要不就證婚
[00:19:36.720 --> 00:19:38.720]  第三樣就是喪禮
[00:19:38.720 --> 00:19:40.720]  最多這些事
[00:19:40.720 --> 00:19:42.720]  當然我做很多其他事
[00:19:42.720 --> 00:19:45.720]  有些人覺得不用做那些事
[00:19:45.720 --> 00:19:47.720]  不是
[00:19:47.720 --> 00:19:49.720]  我是你一個弟兄
[00:19:49.720 --> 00:19:51.720]  我做的事我都可以做
[00:19:52.720 --> 00:19:56.720]  我說為何這麼久都沒見過你
[00:19:56.720 --> 00:19:59.720]  你又沒回教會這麼久
[00:19:59.720 --> 00:20:01.720]  突然結婚
[00:20:01.720 --> 00:20:03.720]  是呀我要結婚呀
[00:20:03.720 --> 00:20:10.720]  你要我和你主持婚禮
[00:20:10.720 --> 00:20:12.720]  我有條件的
[00:20:12.720 --> 00:20:14.720]  什麼條件
[00:20:14.720 --> 00:20:16.720]  什麼錢我都可以出
[00:20:16.720 --> 00:20:17.720]  說錢
[00:20:17.720 --> 00:20:19.720]  你不要和我說錢
[00:20:19.720 --> 00:20:21.720]  我和所有人都這樣說
[00:20:21.720 --> 00:20:23.720]  我看錢看得很輕
[00:20:23.720 --> 00:20:25.720]  有就用
[00:20:25.720 --> 00:20:29.720]  我不會用宗教手段賺你一筆
[00:20:29.720 --> 00:20:31.720]  我不是錢
[00:20:31.720 --> 00:20:35.720]  我通常和一對弟兄姊妹證婚
[00:20:35.720 --> 00:20:37.720]  一定要是在教會裡
[00:20:37.720 --> 00:20:39.720]  和我做過婚前婦徒
[00:20:39.720 --> 00:20:41.720]  是不是呀Joe
[00:20:41.720 --> 00:20:43.720]  那些見證人
[00:20:43.720 --> 00:20:47.720]  我說你為什麼要和我講錢
[00:20:47.720 --> 00:20:51.720]  我說你為什麼要做婦道
