
[00:00:00.000 --> 00:00:04.000]  但義理和辦公室有什麼關係呢?
[00:07:01.240 --> 00:07:02.240]  我記得大學的時候
[00:07:02.240 --> 00:07:04.240]  唱過一首英文的聖詩
[00:07:04.240 --> 00:07:06.240]  在《Youth Praise》裡面
[00:07:06.240 --> 00:07:09.240]  有一節我很深印象
[00:07:09.240 --> 00:07:13.240]  他說:Don't let the world squeeze you into its mold
[00:07:13.240 --> 00:07:18.240]  不要讓這個世界壓迫你進去它的模裡面
[00:07:18.240 --> 00:07:20.240]  這是副歌
[00:07:20.240 --> 00:07:23.240]  正歌提出很多舊約的人物
[00:07:23.240 --> 00:07:25.240]  其中一個是但義理
[00:07:25.240 --> 00:07:28.240]  當然這首歌所說的是道德
[00:07:28.240 --> 00:07:32.240]  聖經的經文不只是跟我們說道德
[00:07:32.240 --> 00:07:37.240]  但義理書對我們來說是一本先知書
[00:07:37.240 --> 00:07:40.240]  在我們中文聖經裡面
[00:07:40.240 --> 00:07:45.240]  我們習慣稱五卷大先知書
[00:07:45.240 --> 00:07:50.240]  由二賽亞書開始
[00:07:50.240 --> 00:07:52.240]  以但義理書為結束
[00:07:52.240 --> 00:07:55.240]  在這五本先知書裡面
[00:07:55.240 --> 00:07:59.240]  可能我們最聽得多的是但義理書
[00:07:59.240 --> 00:08:03.240]  以色列書就肯定你說不出任何一節
[00:08:03.240 --> 00:08:07.240]  有沒有人可以拿一本以色列書的經文來聽聽
[00:08:07.240 --> 00:08:09.240]  半節就好
[00:08:09.240 --> 00:08:11.240]  你們就知道我是耶和華
[00:08:11.240 --> 00:08:14.240]  可能在其他書卷都出現過
[00:08:14.240 --> 00:08:17.240]  耶利米書好一點
[00:08:17.240 --> 00:08:21.240]  不過我們總搞不定那52張的次序
[00:08:21.240 --> 00:08:24.240]  以賽亞書最好了
[00:08:24.240 --> 00:08:27.240]  兩節經文聖誕和壽苦節
[00:08:27.240 --> 00:08:29.240]  必有同女懷孕生子
[00:08:29.240 --> 00:08:32.240]  然後就跳到去他無佳營美容
[00:08:32.240 --> 00:08:36.240]  但義理書我們起碼都記得獅子坑
[00:08:36.240 --> 00:08:39.240]  又記得那個火搖
[00:08:39.240 --> 00:08:41.240]  又或者我們會記得第一章
[00:08:41.240 --> 00:08:47.240]  但義理立志不以黃的膳和黃所飲的酒
[00:08:47.240 --> 00:08:49.240]  沾污自己一節
[00:08:49.240 --> 00:08:52.240]  但義理書是先知書的一部分
[00:08:52.240 --> 00:08:57.240]  這是我們熟悉舊約聖經的編排
[00:08:57.240 --> 00:08:59.240]  不過你要小心
[00:08:59.240 --> 00:09:01.240]  什麼叫大先知呢?
[00:09:01.240 --> 00:09:03.240]  是他年紀大?
[00:09:03.240 --> 00:09:07.240]  是他體重?身材?
[00:09:07.240 --> 00:09:10.240]  還是他說的信息很重要?
[00:09:10.240 --> 00:09:13.240]  還是他的篇幅很長?
[00:09:13.240 --> 00:09:16.240]  如果給你做選擇
[00:09:16.240 --> 00:09:18.240]  可能你會選擇最後的答案
[00:09:18.240 --> 00:09:20.240]  如果是的話
[00:09:20.240 --> 00:09:26.240]  耶利米哀歌就應該和薩加利亞書和荷西亞書交換
[00:09:26.240 --> 00:09:28.240]  對不對?
[00:09:28.240 --> 00:09:32.240]  但義理書都不夠小先知書長
[00:09:32.240 --> 00:09:35.240]  先知分大小
[00:09:35.240 --> 00:09:37.240]  給我們一個錯覺
[00:09:37.240 --> 00:09:41.240]  英文都是這樣說
[00:09:41.240 --> 00:09:42.240]  我們最喜歡查經的時候不行
[00:09:42.240 --> 00:09:44.240]  掃諸權威
[00:09:44.240 --> 00:09:47.240]  英文聖經都major prophets和minor prophets
[00:09:47.240 --> 00:09:50.240]  minor就是沒那麼重要
[00:09:50.240 --> 00:09:52.240]  這是很可惜的事
[00:09:52.240 --> 00:09:57.240]  如果我們看回聖經在猶太人當中
[00:09:57.240 --> 00:10:00.240]  他們的分類的話
[00:10:00.240 --> 00:10:02.240]  你會發現第一
[00:10:02.240 --> 00:10:05.240]  猶太人沒有分大小先知
[00:10:05.240 --> 00:10:08.240]  他們喜歡分前後
[00:10:08.240 --> 00:10:12.240]  前後就好像提摩太前書和提摩太後書
[00:10:12.240 --> 00:10:14.240]  哪一卷比較重要?
[00:10:14.240 --> 00:10:16.240]  貼在一起前書重要還是後書重要?
[00:10:16.240 --> 00:10:19.240]  不是上下集的意思
[00:10:19.240 --> 00:10:21.240]  一樣重要
[00:10:21.240 --> 00:10:24.240]  而希伯來的聖經
[00:10:24.240 --> 00:10:26.240]  將前先知書
[00:10:26.240 --> 00:10:29.240]  不是四卷賽耶哀結
[00:10:29.240 --> 00:10:32.240]  而是我們稱為歷史書
[00:10:32.240 --> 00:10:35.240]  我們從約書雅記開始
[00:10:35.240 --> 00:10:36.240]  到釋師記
[00:10:36.240 --> 00:10:39.240]  然後到薩姆爾記和列王記
[00:10:39.240 --> 00:10:43.240]  這四卷是前先知書
[00:10:43.240 --> 00:10:46.240]  是先知的上集
[00:10:46.240 --> 00:10:48.240]  後先知書
[00:10:48.240 --> 00:10:50.240]  以塞亞、耶利米、以西傑
[00:10:50.240 --> 00:10:53.240]  然後再加上十二先知
[00:10:53.240 --> 00:10:56.240]  十二先知是屬於一卷的
[00:10:56.240 --> 00:10:58.240]  所以是很平均的
[00:10:58.240 --> 00:11:01.240]  不是偶然說錯了
[00:11:01.240 --> 00:11:03.240]  是很有設計
[00:11:03.240 --> 00:11:06.240]  前四後四的平衡
[00:11:06.240 --> 00:11:09.240]  這樣看先知書就有兩個發現
[00:11:09.240 --> 00:11:10.240]  第一
[00:11:10.240 --> 00:11:14.240]  但爾利書不在其中
[00:11:14.240 --> 00:11:16.240]  但爾利書去了哪裡?
[00:11:16.240 --> 00:11:21.240]  但爾利書去了智慧文學的書卷當中
[00:11:21.240 --> 00:11:25.240]  他之前是五卷
[00:11:25.240 --> 00:11:27.240]  五卷包括雅歌
[00:11:27.240 --> 00:11:30.240]  包括路德記
[00:11:30.240 --> 00:11:32.240]  傳道書
[00:11:32.240 --> 00:11:34.240]  耶利米哀歌
[00:11:34.240 --> 00:11:37.240]  以斯帖記
[00:11:37.240 --> 00:11:38.240]  兩卷小說
[00:11:38.240 --> 00:11:40.240]  兩卷詩歌
[00:11:40.240 --> 00:11:42.240]  一卷虛空的虛空
[00:11:42.240 --> 00:11:44.240]  這一類的書卷
[00:11:44.240 --> 00:11:47.240]  稱為智慧文學
[00:11:47.240 --> 00:11:49.240]  但爾利書的下面
[00:11:49.240 --> 00:11:51.240]  接續下去
[00:11:51.240 --> 00:11:53.240]  就是以斯拉記
[00:11:53.240 --> 00:11:55.240]  尼希米記
[00:11:55.240 --> 00:11:57.240]  所以如果窄一點來說
[00:11:57.240 --> 00:12:01.240]  是夾在同一個時代的書卷中間
[00:12:01.240 --> 00:12:03.240]  以斯帖記
[00:12:03.240 --> 00:12:04.240]  但爾利書
[00:12:04.240 --> 00:12:05.240]  以斯拉
[00:12:05.240 --> 00:12:06.240]  尼希米記
[00:12:06.240 --> 00:12:10.240]  都是舊約歷史後面後到
[00:12:10.240 --> 00:12:13.240]  以色列亡國
[00:12:13.240 --> 00:12:15.240]  被老
[00:12:15.240 --> 00:12:16.240]  歸回
[00:12:16.240 --> 00:12:20.240]  那段我們通常在主要學叫做兩約之間
[00:12:20.240 --> 00:12:21.240]  黑暗時期
[00:12:21.240 --> 00:12:23.240]  上帝沉默的時候
[00:12:23.240 --> 00:12:25.240]  其實有很多書卷
[00:12:25.240 --> 00:12:27.240]  其實是一段很重要的時間
[00:12:27.240 --> 00:12:29.240]  我們一會兒看下去就會知道
[00:12:29.240 --> 00:12:31.240]  但爾利不在
[00:12:31.240 --> 00:12:35.240]  亡國時期的先知當中
[00:12:35.240 --> 00:12:38.240]  不要以為舊約聖經看先知
[00:12:38.240 --> 00:12:40.240]  只是這些著作
[00:12:40.240 --> 00:12:41.240]  有寫作
[00:12:41.240 --> 00:12:43.240]  有書卷留下的先知
[00:12:43.240 --> 00:12:45.240]  因為我們留意到
[00:12:45.240 --> 00:12:49.240]  在新約耶穌登山變像的時候
[00:12:49.240 --> 00:12:51.240]  代表舊約的兩個人物
[00:12:51.240 --> 00:12:53.240]  出現在他左右
[00:12:53.240 --> 00:12:55.240]  是哪兩位
[00:12:55.240 --> 00:12:57.240]  摩西代表律法
[00:12:57.240 --> 00:13:00.240]  哪一位代表先知
[00:13:00.240 --> 00:13:01.240]  以利亞
[00:13:01.240 --> 00:13:02.240]  不是以塞亞
[00:13:02.240 --> 00:13:04.240]  以利亞沒有寫書
[00:13:04.240 --> 00:13:08.240]  他是坐白馬在雲裏穿梭奔放
[00:13:08.240 --> 00:13:11.240]  火車火馬升天
[00:13:11.240 --> 00:13:14.240]  以利亞代表先知
[00:13:14.240 --> 00:13:16.240]  為什麼呢
[00:13:16.240 --> 00:13:18.240]  你有沒有問過自己這個問題
[00:13:18.240 --> 00:13:21.240]  以利亞有沒有講過末世預言呢
[00:13:21.240 --> 00:13:22.240]  沒有
[00:13:22.240 --> 00:13:24.240]  以利亞的名字很有意思
[00:13:24.240 --> 00:13:26.240]  Eliyahu
[00:13:26.240 --> 00:13:32.240]  Yahu是耶和華的簡稱
[00:13:32.240 --> 00:13:34.240]  英文名叫Stephen
[00:13:34.240 --> 00:13:35.240]  很多人喜歡叫我Steve
[00:13:35.240 --> 00:13:37.240]  我很討厭
[00:13:37.240 --> 00:13:41.240]  Yahu像是耶和華的簡稱
[00:13:41.240 --> 00:13:42.240]  Stephen
[00:13:42.240 --> 00:13:43.240]  Steve
[00:13:43.240 --> 00:13:46.240]  Eliyahu是我的上帝
[00:13:46.240 --> 00:13:48.240]  以利亞一出場
[00:13:48.240 --> 00:13:50.240]  對著阿哈王
[00:13:50.240 --> 00:13:51.240]  他的名字
[00:13:51.240 --> 00:13:52.240]  遞一張卡片上去
[00:13:52.240 --> 00:13:54.240]  你都未見到你的人客是誰
[00:13:54.240 --> 00:13:55.240]  看一看卡片
[00:13:55.240 --> 00:13:58.240]  我的上帝是耶和華
[00:13:58.240 --> 00:14:00.240]  耶和華是我的上帝
[00:14:00.240 --> 00:14:02.240]  阿哈王宮廷裏面
[00:14:02.240 --> 00:14:04.240]  他拜巴黎
[00:14:04.240 --> 00:14:10.240]  先知不是講預言
[00:14:10.240 --> 00:14:12.240]  不是專門講預言
[00:14:12.240 --> 00:14:14.240]  那些叫占卜算命
[00:14:14.240 --> 00:14:18.240]  在《新命記》提到先知的經文
[00:14:18.240 --> 00:14:20.240]  《新命記》十八章
[00:14:20.240 --> 00:14:22.240]  十八節
[00:14:22.240 --> 00:14:25.240]  先知是為上帝說話的
[00:14:25.240 --> 00:14:29.240]  之前第九節到十四節
[00:14:29.240 --> 00:14:32.240]  上帝說這些占卜
[00:14:32.240 --> 00:14:34.240]  文章來吉凶
[00:14:34.240 --> 00:14:36.240]  通靈
[00:14:36.240 --> 00:14:38.240]  這一類的行動
[00:14:38.240 --> 00:14:40.240]  是我所憎惡的
[00:14:40.240 --> 00:14:42.240]  有一位聖經學者講得好
[00:14:42.240 --> 00:14:43.240]  John Goldingi
[00:14:43.240 --> 00:14:45.240]  在他討論《但義理書》的時候
[00:14:45.240 --> 00:14:47.240]  他說《但義理書》的主題
[00:14:47.240 --> 00:14:49.240]  不是要講給一班人聽
[00:14:49.240 --> 00:14:51.240]  將來將來會發生什麼事
[00:14:51.240 --> 00:14:54.240]  上帝在《舊約聖經》裏面
[00:14:54.240 --> 00:14:57.240]  不是一個將將來的預言
[00:14:57.240 --> 00:14:59.240]  講給我們聽的上帝
[00:14:59.240 --> 00:15:02.240]  因為他希望我們有信心
[00:15:02.240 --> 00:15:04.240]  來面對將來
[00:15:04.240 --> 00:15:06.240]  而不是拿著劉伯溫燒餅哥
[00:15:06.240 --> 00:15:08.240]  猜猜哪個圖
[00:15:08.240 --> 00:15:09.240]  又講香港現在經濟
[00:15:09.240 --> 00:15:12.240]  究竟下一個圖是好還是不好
[00:15:12.240 --> 00:15:14.240]  這些我們不多說了
[00:15:14.240 --> 00:15:16.240]  先知這個身份
[00:15:16.240 --> 00:15:20.240]  如果是為上帝說話的
[00:15:20.240 --> 00:15:23.240]  但義理當之無愧
[00:15:23.240 --> 00:15:27.240]  所以我們看見在聖經當中
[00:15:27.240 --> 00:15:30.240]  但義理被稱為先知
[00:15:30.240 --> 00:15:32.240]  不是一個錯誤
[00:15:32.240 --> 00:15:34.240]  不過是你和我想錯了
[00:15:34.240 --> 00:15:36.240]  我們將它定了位
[00:15:36.240 --> 00:15:40.240]  在預言家這個身份上
[00:15:40.240 --> 00:15:43.240]  忘記了舊約本身的界定
[00:15:43.240 --> 00:15:46.240]  先知是為上帝說話的
[00:15:46.240 --> 00:15:47.240]  上帝要他講將來
[00:15:47.240 --> 00:15:48.240]  他講將來
[00:15:48.240 --> 00:15:49.240]  上帝要他講過去
[00:15:49.240 --> 00:15:50.240]  他講過去
[00:15:50.240 --> 00:15:52.240]  上帝要他講現在
[00:15:52.240 --> 00:15:53.240]  他講現在
[00:15:53.240 --> 00:15:55.240]  他不可以多講
[00:15:55.240 --> 00:15:56.240]  也不可以少講
[00:15:56.240 --> 00:15:59.240]  先知換一句說話
[00:15:59.240 --> 00:16:02.240]  不是微卜先知
[00:16:02.240 --> 00:16:03.240]  他是代表上帝
[00:16:03.240 --> 00:16:06.240]  向上帝的百姓說話
[00:16:06.240 --> 00:16:10.240]  時間不是重點
[00:16:10.240 --> 00:16:13.240]  但義理明顯在他當時
[00:16:13.240 --> 00:16:16.240]  是為上帝說話
[00:16:16.240 --> 00:16:19.240]  但義理書明顯是對我們
[00:16:19.240 --> 00:16:21.240]  講上帝的信息
[00:16:21.240 --> 00:16:26.240]  但不一定是用預言的手法
[00:16:26.240 --> 00:16:28.240]  這不是舊約先知
[00:16:28.240 --> 00:16:32.240]  最基本的credentials
[00:16:32.240 --> 00:16:35.240]  不是最基本的訓練
[00:16:35.240 --> 00:16:37.240]  不是最基本的要求
[00:16:37.240 --> 00:16:38.240]  但我們留意
[00:16:38.240 --> 00:16:41.240]  其實在但義理書本身
[00:16:41.240 --> 00:16:45.240]  但義理是被稱為智慧人
[00:16:45.240 --> 00:16:47.240]  而不是先知
[00:16:47.240 --> 00:16:49.240]  他有神的靈與他同在
[00:16:49.240 --> 00:16:51.240]  和先知一樣
[00:16:51.240 --> 00:16:53.240]  他能夠解夢
[00:16:53.240 --> 00:16:56.240]  能夠像智慧人一樣
[00:16:56.240 --> 00:17:01.240]  解釋一些人不能明白的
[00:17:01.240 --> 00:17:05.240]  或者用但義理書本身的說法
[00:17:05.240 --> 00:17:06.240]  他看到一些東西
[00:17:06.240 --> 00:17:08.240]  其他人看不到的
[00:17:08.240 --> 00:17:14.240]  這個身份在但義理書本身
[00:17:14.240 --> 00:17:16.240]  可惜你手上沒有聖經
[00:17:16.240 --> 00:17:18.240]  這個地方很遷就
[00:17:18.240 --> 00:17:22.240]  下星期帶一本小小的
[00:17:22.240 --> 00:17:24.240]  不要只帶新約
[00:17:24.240 --> 00:17:27.240]  新舊約
[00:17:27.240 --> 00:17:28.240]  聖經回來
[00:17:28.240 --> 00:17:31.240]  你看看聖經裡
[00:17:31.240 --> 00:17:34.240]  稱但義理為智慧人
[00:17:34.240 --> 00:17:37.240]  事實上在但義理書之外
[00:17:37.240 --> 00:17:40.240]  聖經也有提及但義理這個名字
[00:17:40.240 --> 00:17:42.240]  在以斯拉尼希米記
[00:17:42.240 --> 00:17:45.240]  記載回歸的猶太人當中
[00:17:45.240 --> 00:17:47.240]  有但義理這個名字
[00:17:47.240 --> 00:17:49.240]  這個名字不只是一個但義理有
[00:17:49.240 --> 00:17:50.240]  正如耶穌這個名字
[00:17:50.240 --> 00:17:52.240]  不只是他有
[00:17:52.240 --> 00:17:54.240]  你試試今天走在街上
[00:17:54.240 --> 00:17:55.240]  大聲叫Peter
[00:17:55.240 --> 00:17:57.240]  中環很多人都認你
[00:17:57.240 --> 00:17:59.240]  David仔可能更多
[00:17:59.240 --> 00:18:01.240]  這些名字是很普遍的名字
[00:18:01.240 --> 00:18:02.240]  是有意思的名字
[00:18:02.240 --> 00:18:03.240]  但義理這個名字
[00:18:03.240 --> 00:18:05.240]  在考古上我們都見到
[00:18:05.240 --> 00:18:07.240]  烏加列的
[00:18:07.240 --> 00:18:08.240]  不是神話
[00:18:08.240 --> 00:18:10.240]  是一些史詩
[00:18:10.240 --> 00:18:14.240]  記載一個古代的王朝
[00:18:14.240 --> 00:18:16.240]  其中一個皇帝的名字
[00:18:16.240 --> 00:18:17.240]  就叫但義理
[00:18:17.240 --> 00:18:19.240]  他是一個很英明
[00:18:19.240 --> 00:18:23.240]  很賢明的君王
[00:18:23.240 --> 00:18:26.240]  記載他家裡沒有兒子
[00:18:26.240 --> 00:18:28.240]  很多這些困難在那裡
[00:18:28.240 --> 00:18:29.240]  舊約聖經裡
[00:18:29.240 --> 00:18:31.240]  除了提到
[00:18:31.240 --> 00:18:33.240]  在回歸的人當中
[00:18:33.240 --> 00:18:34.240]  有但義理這個名字之外
[00:18:34.240 --> 00:18:36.240]  以西傑書
[00:18:36.240 --> 00:18:38.240]  有多次提到但義理
[00:18:38.240 --> 00:18:40.240]  多次意思也不是很多
[00:18:40.240 --> 00:18:41.240]  四五次左右
[00:18:41.240 --> 00:18:43.240]  而其中
[00:18:43.240 --> 00:18:46.240]  引起我們注意的兩類經文
[00:18:46.240 --> 00:18:49.240]  一類就是將但義理和羅亞
[00:18:49.240 --> 00:18:51.240]  和約伯
[00:18:51.240 --> 00:18:53.240]  一起說的
[00:18:53.240 --> 00:18:55.240]  這三個是二人
[00:18:55.240 --> 00:18:56.240]  而說的時候
[00:18:56.240 --> 00:18:58.240]  聖經就說上帝發怒
[00:18:58.240 --> 00:19:00.240]  上帝就說
[00:19:00.240 --> 00:19:02.240]  就算他們三個在祈禱
[00:19:02.240 --> 00:19:05.240]  都只能夠救他們自己
[00:19:05.240 --> 00:19:08.240]  不能代其他人祈禱
[00:19:08.240 --> 00:19:10.240]  這句話很嚴厲
[00:19:10.240 --> 00:19:12.240]  等於我們說
[00:19:12.240 --> 00:19:13.240]  香港的情況
[00:19:13.240 --> 00:19:15.240]  就算藤牧師
[00:19:15.240 --> 00:19:17.240]  我不知道第二個是你的牧師
[00:19:17.240 --> 00:19:18.240]  還有第三個是誰的牧師
[00:19:18.240 --> 00:19:20.240]  一起祈禱也好
[00:19:20.240 --> 00:19:22.240]  只是他們的樓價不跌
[00:19:22.240 --> 00:19:26.240]  這三個人就很出名
[00:19:26.240 --> 00:19:29.240]  但這三個人是很奇怪的組合
[00:19:29.240 --> 00:19:31.240]  我們知道羅亞是什麼時代的人
