
[00:00:00.000 --> 00:00:02.680]  請節目早晨
[00:05:18.120 --> 00:05:21.960]  他說 老師 第十九節說
[00:05:21.960 --> 00:05:23.680]  「摩西為我們寫下這話
[00:05:23.680 --> 00:05:26.800]  某人的哥哥死了 約撇下妻子沒下孩子
[00:05:26.800 --> 00:05:31.640]  他該娶哥哥的妻子 為哥哥生子立口」
[00:05:31.640 --> 00:05:33.240]  當然這個問題問得很刁鑽
[00:05:33.240 --> 00:05:35.200]  還有有他的真理的地方
[00:05:35.200 --> 00:05:37.280]  也有他取巧的地方
[00:05:37.280 --> 00:05:41.040]  如果你看回這段經文出自《生命記》第25章
[00:05:41.040 --> 00:05:42.440]  《生命記》第25章那裏
[00:05:42.440 --> 00:05:44.680]  基本上是在引用那段經文
[00:05:44.680 --> 00:05:47.200]  那段經文有幾個字沒有引用的
[00:05:47.200 --> 00:05:50.960]  那幾個字就是如果你和你哥哥同住
[00:05:50.960 --> 00:05:54.480]  哥哥死了 沒小哥哥
[00:05:54.480 --> 00:05:59.280]  那弟弟就在當時的律法、當時的文化之下
[00:05:59.280 --> 00:06:02.920]  就娶他哥哥 娶他嫂子為妻
[00:06:02.920 --> 00:06:04.960]  讓他有第一個小哥哥
[00:06:04.960 --> 00:06:09.640]  有一個所謂接續他的後裔的人
[00:06:09.640 --> 00:06:11.480]  過繼給他大哥之後
[00:06:11.480 --> 00:06:13.880]  他要盡他弟弟的責任
[00:06:13.880 --> 00:06:16.480]  當然今天我們覺得很古怪的這樣的風俗
[00:06:16.480 --> 00:06:19.160]  請你留意這個是說幾千年前
[00:06:19.160 --> 00:06:22.040]  在一個婦女沒有地位的社會裏面
[00:06:22.040 --> 00:06:25.600]  他們沒有丈夫 沒有了弟弟
[00:06:25.600 --> 00:06:28.000]  基本上是相當相當困難生存的
[00:06:28.000 --> 00:06:31.160]  在這樣的情況之下 摩西這樣的律例
[00:06:31.160 --> 00:06:34.280]  不過他問這個問題就不是真的想知道答案
[00:06:34.280 --> 00:06:37.040]  他想什麼呢?他想證明他自己對
[00:06:37.040 --> 00:06:39.240]  將這個摩西的律法
[00:06:39.240 --> 00:06:42.600]  就是殺了一個人相信摩西念經是神的話
[00:06:42.600 --> 00:06:44.800]  在這裡抽出了經文
[00:06:44.800 --> 00:06:49.280]  然後去建立一個他令到相信復活者
[00:06:49.280 --> 00:06:50.960]  包括耶穌基督自己在內
[00:06:50.960 --> 00:06:52.840]  就令他覺得很難堪的
[00:06:52.840 --> 00:06:55.080]  就根據這個背景之下
[00:06:55.080 --> 00:06:58.600]  就設立一個處境 這個處境是相當極端的
[00:06:58.600 --> 00:07:00.920]  就是如果這個哥哥他死了之後
[00:07:00.920 --> 00:07:03.840]  沒小哥哥 那弟弟就娶他為妻
[00:07:03.840 --> 00:07:06.680]  接著如果第二個又是這樣
[00:07:06.680 --> 00:07:09.240]  又和他結婚 又沒小哥哥 又死了
[00:07:09.240 --> 00:07:11.240]  一直這樣到第七個
[00:07:11.240 --> 00:07:16.440]  七就是完全 很完整的情況之下
[00:07:16.440 --> 00:07:18.920]  七個人都沒小哥哥
[00:07:18.920 --> 00:07:22.400]  這個做太太的也都死了
[00:07:22.400 --> 00:07:25.560]  就問將來復活的時候
[00:07:25.560 --> 00:07:31.440]  這個女士是七兄弟裏面哪個人的太太呢?
[00:07:31.440 --> 00:07:33.320]  這個明顯是一個很極端的例子
[00:07:33.320 --> 00:07:35.400]  就是在這樣的情況之下相當罕有
[00:07:35.400 --> 00:07:38.080]  並且真正的問題不是想知道答案
[00:07:38.080 --> 00:07:39.840]  問題是令到他難堪 為什麼呢?
[00:07:39.840 --> 00:07:43.520]  耶穌如果說他是自打一個人的太太
[00:07:43.520 --> 00:07:48.600]  那就會令到那個答案好像很荒謬那樣
[00:07:48.600 --> 00:07:50.640]  為什麼只是那個呢?不是其他的那些呢?
[00:07:50.640 --> 00:07:54.640]  怎麼回答都會令到相信復活的人
[00:07:54.640 --> 00:07:58.120]  會顯得在這個問題上很荒謬
[00:07:58.120 --> 00:08:00.280]  然後因為這個緣故
[00:08:00.280 --> 00:08:01.760]  所以就覺得他自己很有趣
[00:08:01.760 --> 00:08:05.040]  覺得自己信得很對
[00:08:05.040 --> 00:08:06.720]  撒多哥人怎麼這樣問呢?
[00:08:06.720 --> 00:08:08.640]  聖經說第十八節
[00:08:08.640 --> 00:08:12.320]  「他們說活有復活者回舍」
[00:08:12.320 --> 00:08:14.720]  原因就是他先有神學立場
[00:08:14.720 --> 00:08:16.440]  然後想問一個刁難的問題
[00:08:16.440 --> 00:08:21.320]  令到和他不同立場的人顯得不合理
[00:08:21.320 --> 00:08:23.680]  撒多哥人不信復活
[00:08:23.680 --> 00:08:26.640]  最明顯的例子請你看
[00:08:26.640 --> 00:08:31.840]  《仕途行傳》第23章
[00:08:31.840 --> 00:08:35.960]  請你看《仕途行傳》第23章
[00:08:35.960 --> 00:08:38.720]  第六到第八節
[00:08:38.720 --> 00:08:40.640]  你習慣了 寫你《巴拿聖經》
[00:08:40.640 --> 00:08:42.720]  不要坐著聽 試試《巴拿聖經》
[00:08:42.720 --> 00:08:46.160]  《仕途行傳》第23章
[00:08:46.160 --> 00:08:52.240]  第六到第八節
[00:08:52.240 --> 00:08:54.640]  第23章第六到第八節
[00:08:54.640 --> 00:08:57.480]  如果我們《和盤修煉會》的版本
[00:08:57.480 --> 00:09:01.800]  在我們教會的堂會的聖經是216頁
[00:09:01.800 --> 00:09:07.680]  最後那句了 第六節到第八節
[00:09:07.680 --> 00:09:09.680]  我知道大家有可能有不同的版本在這裡
[00:09:09.680 --> 00:09:12.880]  所以請聽我讀出《和盤修煉會》版本的經文
[00:09:12.880 --> 00:09:15.680]  「普羅漢出貪玩一部分人士撒多哥人
[00:09:15.680 --> 00:09:17.240]  一部分是法利塞人
[00:09:17.240 --> 00:09:19.240]  就在議會中喊著
[00:09:19.240 --> 00:09:21.840]  諸位弟兄 我是法利塞人
[00:09:21.840 --> 00:09:24.160]  也是法利塞人的子孫
[00:09:24.160 --> 00:09:29.160]  我現在受審問事為了有關死人復活的盼望」
[00:09:29.160 --> 00:09:30.040]  說道者說
[00:09:30.040 --> 00:09:32.680]  「法利塞人和撒多哥人爭論起來
[00:09:32.680 --> 00:09:34.600]  回眾分為兩派
[00:09:34.600 --> 00:09:38.200]  因為撒多哥人一方面說沒有復活
[00:09:38.200 --> 00:09:43.880]  另一方面沒有天使和鬼魂
[00:09:43.880 --> 00:09:46.880]  法利塞人卻承認這兩方面都有」
[00:09:46.880 --> 00:09:48.480]  於是他們大大爭論
[00:09:48.480 --> 00:09:49.800]  這個經文的背景就說
[00:09:49.800 --> 00:09:54.240]  普羅當他被抓去受審判的時間
[00:09:54.240 --> 00:09:56.400]  他見到當審判的人當中有兩堆人
[00:09:56.400 --> 00:09:59.320]  一堆叫做法利塞人 一堆是撒多哥人
[00:09:59.320 --> 00:10:02.040]  兩個都是當時的宗教的派別
[00:10:02.040 --> 00:10:04.720]  他們在這個復活問題上
[00:10:04.720 --> 00:10:06.880]  法利塞人相信 撒多哥人不相信
[00:10:06.880 --> 00:10:09.800]  所以普羅專門將他受審的原因
[00:10:09.800 --> 00:10:11.840]  用這樣的背景之下說出來
[00:10:11.840 --> 00:10:17.360]  他說我受審判是為了盼望看到死人復活這件事情
[00:10:17.360 --> 00:10:19.360]  即是指耶穌基督從死去復活這件事
[00:10:19.360 --> 00:10:22.760]  結果引起兩派自己內訌
[00:10:22.760 --> 00:10:26.200]  這是一個很聰明的方法
[00:10:26.200 --> 00:10:28.320]  撒多哥人除了不相信復活
[00:10:28.320 --> 00:10:31.640]  不相信鬼神 不相信人有靈魂之外
[00:10:31.640 --> 00:10:35.280]  撒多哥人他們的背景是怎樣來的呢?
[00:10:35.280 --> 00:10:38.160]  歷史裏面有很多學者不同去探討的
[00:10:38.160 --> 00:10:42.000]  大概我們很難得到很肯定的答案
[00:10:42.000 --> 00:10:43.080]  在耶穌的時代裏面
[00:10:43.080 --> 00:10:48.080]  我們看到大概有三個主要派別的宗派
[00:10:48.080 --> 00:10:50.040]  這些宗教的組織
[00:10:50.040 --> 00:10:51.440]  第一個組織就是法利塞人
[00:10:51.440 --> 00:10:53.840]  我們經常看到在聖經裏面出現的百多次
[00:10:53.840 --> 00:10:55.640]  我們經常看到的
[00:10:55.640 --> 00:10:57.480]  他們比較敬虔
[00:10:57.480 --> 00:10:59.880]  是當時所謂的 如果用今天所說
[00:10:59.880 --> 00:11:02.400]  是受歡迎的在野黨
[00:11:02.400 --> 00:11:04.520]  他們不是在憲制裏面
[00:11:04.520 --> 00:11:08.040]  不過由於他們很強調教導聖經
[00:11:08.040 --> 00:11:10.000]  很強調那個敬虔生活
[00:11:10.000 --> 00:11:15.360]  一般的百姓對他們的尊重心很強的
[00:11:15.360 --> 00:11:18.600]  雖然他們不是當政的人
[00:11:18.600 --> 00:11:21.200]  但影響力是相當之大
[00:11:21.200 --> 00:11:22.520]  你見到《馬科文》裏面記載
[00:11:22.520 --> 00:11:26.200]  之前質問耶穌信仰的人都是法利塞人
[00:11:26.200 --> 00:11:29.960]  接著就是我們所說的撒多哥人
[00:11:29.960 --> 00:11:31.160]  撒多哥人是怎樣來的呢?
[00:11:31.160 --> 00:11:34.640]  剛才我說的基本上是無從稽考的
[00:11:34.640 --> 00:11:36.400]  撒多哥人現在多數推論
[00:11:36.400 --> 00:11:40.560]  就是從撒都該這個字眼、字根去推論
[00:11:40.560 --> 00:11:41.920]  有幾個不同的理論
[00:11:41.920 --> 00:11:43.960]  不過簡單起見 我說
[00:11:43.960 --> 00:11:45.640]  大概一個多些人接受
[00:11:45.640 --> 00:11:47.640]  我都比較接受的這個說法
[00:11:47.640 --> 00:11:52.080]  它的來源可能來自大衛的時代
[00:11:52.080 --> 00:11:56.040]  大衛大約公元前一千年的一個皇帝
[00:11:56.040 --> 00:11:57.120]  不是他直接起聖殿
[00:11:57.120 --> 00:11:59.640]  不過他預備了聖殿的材料給他的兒子
[00:11:59.640 --> 00:12:00.840]  所羅門起聖殿
[00:12:00.840 --> 00:12:03.760]  他不單止預備了起聖殿的材料
[00:12:03.760 --> 00:12:05.800]  他還為聖殿立下了制度
[00:12:05.800 --> 00:12:08.160]  例如制司的班次分成二十四班
[00:12:08.160 --> 00:12:10.040]  還有師哥班
[00:12:10.040 --> 00:12:12.920]  師班的成立都是由大衛的時代開始
[00:12:12.920 --> 00:12:14.120]  雖然當時沒有聖殿
[00:12:14.120 --> 00:12:16.760]  但是憑信心準備好這個制度
[00:12:16.760 --> 00:12:21.440]  這個相當之對管理上是一個很好的榜樣
[00:12:21.440 --> 00:12:25.000]  而當時在大衛時代裏面的大制司
[00:12:25.000 --> 00:12:27.600]  大制司一直延伸到後來
[00:12:27.600 --> 00:12:29.080]  所羅門都是這位大制司
[00:12:29.080 --> 00:12:30.360]  他的名字叫甚麼呢?
[00:12:30.360 --> 00:12:31.440]  他的名字叫做
[00:12:31.440 --> 00:12:35.080]  大家知不知道?
[00:12:35.080 --> 00:12:36.320]  大衛時代的大制司
[00:12:36.320 --> 00:12:39.360]  這是《聖經問答》比賽的題目
[00:12:39.360 --> 00:12:41.160]  叫甚麼名字呢?
[00:12:41.160 --> 00:12:42.920]  就是叫做「殺督」
[00:12:42.920 --> 00:12:44.080]  「殺督」這個字
[00:12:44.080 --> 00:12:46.440]  和「殺都該」的字根很相似
[00:12:46.440 --> 00:12:47.720]  所以因為這個緣故
[00:12:47.720 --> 00:12:51.520]  有人推論就是由大衛時代一直到
[00:12:51.520 --> 00:12:53.400]  耶穌的時代差不多一千年
[00:12:53.400 --> 00:12:55.000]  一直遺留下來
[00:12:55.000 --> 00:12:58.000]  在制司的領袖層當中
[00:12:58.000 --> 00:12:59.680]  都是殺督的後裔
[00:12:59.680 --> 00:13:01.280]  所以到耶穌的時代
[00:13:01.280 --> 00:13:04.440]  當時在耶穌受審判的大制司
[00:13:04.440 --> 00:13:06.560]  都是殺督個人
[00:13:06.560 --> 00:13:08.000]  這個是其中一個推論
[00:13:08.000 --> 00:13:10.040]  當然我們很難百分之百肯定的
[00:13:10.040 --> 00:13:13.120]  但是總之在當時的派裏面
[00:13:13.120 --> 00:13:14.840]  第二個派別就是殺督個人
[00:13:14.840 --> 00:13:16.440]  當然第三派別《聖經》沒有提及的
[00:13:16.440 --> 00:13:18.120]  在很多歷史文獻見到
[00:13:18.120 --> 00:13:21.000]  就是愛悉尼派
[00:13:21.000 --> 00:13:24.240]  愛悉尼派多數今天等於我們收視那樣
[00:13:24.240 --> 00:13:25.520]  是避世者
[00:13:25.520 --> 00:13:26.720]  覺得世界太腐化
[00:13:26.720 --> 00:13:28.360]  沒有辦法可以搞定的
[00:13:28.360 --> 00:13:30.440]  希望以後的世代好一點
[00:13:30.440 --> 00:13:33.200]  但是我現在要保存那些敬虔的東西
[00:13:33.200 --> 00:13:35.480]  所以躲在山東、河邊
[00:13:35.480 --> 00:13:37.640]  自己一個隱士的生活
[00:13:37.640 --> 00:13:39.840]  大概很可能
[00:13:39.840 --> 00:13:43.200]  屍體約翰是來自愛悉尼派的背景
[00:13:43.200 --> 00:13:44.800]  大概這三堆的人
[00:13:44.800 --> 00:13:46.280]  當權者
[00:13:46.280 --> 00:13:47.600]  就是殺督個人
[00:13:47.600 --> 00:13:50.920]  一班在野受歡迎的反對派
[00:13:50.920 --> 00:13:51.960]  就是法利塞人
[00:13:51.960 --> 00:13:55.000]  還有一班隱士是愛悉尼派的
[00:13:55.000 --> 00:13:58.120]  殺督個人這樣的背景之下
[00:13:58.120 --> 00:14:00.840]  他們因為有權
[00:14:00.840 --> 00:14:02.200]  雖然是不受歡迎
[00:14:02.200 --> 00:14:04.360]  但是因為在憲制裏面
[00:14:04.360 --> 00:14:07.200]  是一班比較有權力的人
[00:14:07.200 --> 00:14:08.160]  他們的信仰
[00:14:08.160 --> 00:14:09.080]  剛才提過
[00:14:09.080 --> 00:14:10.480]  他們不相信復活
[00:14:10.480 --> 00:14:13.600]  不相信人死了之後有來生
[00:14:13.600 --> 00:14:15.800]  不相信有天使
[00:14:15.800 --> 00:14:17.960]  不相信人死了之後
[00:14:17.960 --> 00:14:19.680]  靈魂繼續存在
[00:14:19.680 --> 00:14:20.560]  啊?
[00:14:20.560 --> 00:14:22.440]  他們是大祭司
[00:14:22.440 --> 00:14:24.520]  不相信這些東西?
[00:14:24.520 --> 00:14:27.440]  你覺得有沒有搞錯?
[00:14:27.440 --> 00:14:28.800]  有沒有搞錯呢?
[00:14:28.800 --> 00:14:30.920]  這個就是很奇怪的地方
[00:14:30.920 --> 00:14:34.120]  就是說一個人有宗教信仰
[00:14:34.120 --> 00:14:36.040]  甚至在這個宗教裏面
[00:14:36.040 --> 00:14:38.600]  有很活躍的活動
[00:14:38.600 --> 00:14:40.600]  不過原來對很多基本的
[00:14:40.600 --> 00:14:43.960]  超自然的現象是不接受的
[00:14:43.960 --> 00:14:47.080]  殺督個人差不多就等於今天的所謂物質主義
[00:14:47.080 --> 00:14:50.320]  他只是相信這個世界的現象
[00:14:50.320 --> 00:14:52.440]  但是不相信這個現象背後
[00:14:52.440 --> 00:14:55.880]  有超自然的力量
[00:14:55.880 --> 00:14:59.960]  大家有沒有聽過物質主義的定義是什麼?
[00:14:59.960 --> 00:15:01.800]  物質主義的定義很容易被人覺得是
[00:15:01.800 --> 00:15:03.520]  飲飲食食的
[00:15:03.520 --> 00:15:04.920]  飲飲食食那些不是物質主義
[00:15:04.920 --> 00:15:07.360]  飲飲食食那些叫享樂主義
[00:15:07.360 --> 00:15:09.240]  享樂主義和物質主義是很相似的
[00:15:09.240 --> 00:15:10.720]  不過兩樣基本上不同
[00:15:10.720 --> 00:15:12.720]  享樂主義是物質主義的一種
[00:15:12.720 --> 00:15:15.840]  是物質主義裏面最低層次的一種
[00:15:15.840 --> 00:15:17.120]  但是物質主義的人
[00:15:17.120 --> 00:15:21.760]  可以不一定是飲飲食食的
[00:15:21.760 --> 00:15:23.000]  物質主義呢
[00:15:23.000 --> 00:15:25.160]  另外一個表達方法可能你想不到的
[00:15:25.160 --> 00:15:27.000]  就是一種禁慾主義
[00:15:27.000 --> 00:15:29.760]  其實物質主義是一種
[00:15:29.760 --> 00:15:33.080]  他相信這個世界是一個現象
[00:15:33.080 --> 00:15:36.360]  最重要的是將靈魂釋放
[00:15:36.360 --> 00:15:38.600]  所以另一種的表達方法
[00:15:38.600 --> 00:15:44.480]  覺得這個世界是另一種的觀念
[00:15:44.480 --> 00:15:47.960]  物質主義基本上的定義是什麼呢?
[00:15:47.960 --> 00:15:52.880]  就是相信這個世界在五官
[00:15:52.880 --> 00:15:56.120]  即是眼、觸覺、聽覺等等
[00:15:56.120 --> 00:16:01.440]  看到的世界就是所有事物的終極
[00:16:01.440 --> 00:16:02.840]  在看到的世界
[00:16:02.840 --> 00:16:05.600]  在五官接觸到的世界之外
[00:16:05.600 --> 00:16:07.840]  是沒有東西的
[00:16:07.840 --> 00:16:09.160]  所以人死了之後去哪裡?
[00:16:09.160 --> 00:16:10.040]  這個沒有東西的
[00:16:10.040 --> 00:16:10.960]  人死了之後
[00:16:10.960 --> 00:16:14.880]  靈魂會隨著肉體一起死的
[00:16:14.880 --> 00:16:16.560]  將來有沒有天使呢?
[00:16:16.560 --> 00:16:17.960]  天使是沒有的
[00:16:17.960 --> 00:16:19.360]  因為天使是靈界的
[00:16:19.360 --> 00:16:22.200]  靈界的東西是不存在的
[00:16:22.200 --> 00:16:24.160]  但問題是
[00:16:24.160 --> 00:16:26.040]  他是宗教領袖來的
[00:16:26.040 --> 00:16:29.720]  如果宗教領袖不相信超自然現象
[00:16:29.720 --> 00:16:34.000]  那何來可以說是宗教呢?
[00:16:34.000 --> 00:16:36.760]  如果宗教的現象不相信超自然現象
[00:16:36.760 --> 00:16:39.280]  就變成了一種哲學
[00:16:39.280 --> 00:16:41.040]  哲學和宗教最大的分別就是
[00:16:41.040 --> 00:16:44.520]  有沒有神明的思想
[00:16:44.520 --> 00:16:50.040]  如果你覺得這個撒刀哥人很奇怪的話
[00:16:50.040 --> 00:16:52.480]  我相信你再想深一層
[00:16:52.480 --> 00:16:56.960]  這種情況其實都會出現在今天的社會裏面
[00:16:56.960 --> 00:16:59.840]  甚至出現在我們當中
[00:16:59.840 --> 00:17:02.360]  我們相信我們有一個信仰
[00:17:02.360 --> 00:17:03.920]  相信有位上帝
[00:17:03.920 --> 00:17:05.960]  相信聖經的說話
[00:17:05.960 --> 00:17:07.320]  相信聖經的真理
[00:17:07.320 --> 00:17:08.600]  在這樣的情況之下
[00:17:08.600 --> 00:17:13.760]  都可以過一個很物質主義的信仰生活
[00:17:13.760 --> 00:17:14.960]  你相信嗎?
[00:17:14.960 --> 00:17:19.520]  不如我們看經文裏面怎麼說
[00:17:19.520 --> 00:17:22.360]  剛才我看了撒刀哥人的問題
[00:17:22.360 --> 00:17:25.240]  就是一個物質主義的問題
[00:17:25.240 --> 00:17:28.960]  接著物質主義的錯在哪裡呢?
[00:17:28.960 --> 00:17:30.360]  當你問這個刁難問題之後
[00:17:30.360 --> 00:17:35.800]  請你回到《馬可》第十二章二十四節
