
[00:00:00.000 --> 00:00:06.200]  我想今天也是一個很特別的時間
[00:07:29.360 --> 00:07:31.840]  看到地鐵車廂裡面
[00:07:31.840 --> 00:07:35.640]  有另一個人拿著兩盒面罩
[00:07:35.640 --> 00:07:38.120]  於是全車廂的人
[00:07:38.120 --> 00:07:42.200]  都看著有兩箱面罩的人
[00:07:42.200 --> 00:07:45.320]  好像想搶走那箱面罩
[00:07:45.320 --> 00:07:49.160]  有時候人那種憤怒的妒忌
[00:07:49.160 --> 00:07:51.440]  沒有這麼嚴重也好
[00:07:51.440 --> 00:07:52.440]  有時候你會覺得
[00:07:52.440 --> 00:07:54.200]  為什麼好像全世界的人
[00:07:54.200 --> 00:07:56.520]  都買到面罩
[00:07:56.520 --> 00:07:58.520]  只有我買不到面罩呢
[00:07:58.520 --> 00:08:00.360]  為什麼我去排隊
[00:08:00.360 --> 00:08:01.720]  有二千個籌
[00:08:01.720 --> 00:08:03.800]  我就是剛剛二千零一個
[00:08:03.800 --> 00:08:05.480]  就是剛剛買不到那個
[00:08:05.480 --> 00:08:07.720]  我們很多時候心裡面的感受
[00:08:07.720 --> 00:08:10.720]  好像覺得所有人都比我們好
[00:08:10.720 --> 00:08:11.920]  他們又買到面罩
[00:08:11.920 --> 00:08:13.920]  又買到漂白水
[00:08:13.920 --> 00:08:14.920]  又買到酒精
[00:08:14.920 --> 00:08:16.200]  我就什麼都買不到
[00:08:16.200 --> 00:08:17.920]  去到廁紙都沒有了
[00:08:17.920 --> 00:08:19.920]  或者嚴重一點的情況
[00:08:19.920 --> 00:08:22.320]  會覺得眾人都比較幸福
[00:08:22.320 --> 00:08:25.200]  這個世界上充滿很多幸福的人
[00:08:25.200 --> 00:08:27.720]  看這個弟兄又這麼風光
[00:08:27.720 --> 00:08:28.920]  那個姐妹又這麼好
[00:08:28.920 --> 00:08:30.200]  這個弟兄又健康
[00:08:30.200 --> 00:08:32.000]  那個姐妹又快樂
[00:08:32.000 --> 00:08:33.920]  有時候撒旦的攻擊
[00:08:33.920 --> 00:08:35.720]  就會告訴我們
[00:08:35.720 --> 00:08:38.960]  這個世界上只有我一個人這麼慘
[00:08:38.960 --> 00:08:42.280]  甚至所謂眾人的攻擊
[00:08:42.280 --> 00:08:45.320]  當然私人他實際體會什麼
[00:08:45.320 --> 00:08:46.480]  我們不知道的
[00:08:46.480 --> 00:08:49.160]  通常那些詩篇都是邀請不同的人
[00:08:49.160 --> 00:08:51.160]  對號入座的
[00:08:51.160 --> 00:08:53.760]  但是當我們在一個低潮的時候
[00:08:53.760 --> 00:08:55.760]  我們覺得別人攻擊我們
[00:08:55.760 --> 00:08:57.560]  也是很正常的現象
[00:08:57.560 --> 00:09:00.560]  我又說一個最近的例子
[00:09:00.560 --> 00:09:03.040]  最近我的老婆
[00:09:03.040 --> 00:09:04.840]  身體有些小毛病
[00:09:04.840 --> 00:09:05.560]  不多說了
[00:09:05.560 --> 00:09:07.160]  小毛病
[00:09:07.160 --> 00:09:09.440]  於是心情就不是很好
[00:09:09.440 --> 00:09:11.240]  於是跟老公
[00:09:11.240 --> 00:09:12.360]  就是跟我
[00:09:12.360 --> 00:09:14.160]  說她的小毛病
[00:09:14.160 --> 00:09:16.960]  我是一個典型的老公
[00:09:16.960 --> 00:09:19.640]  所以當老婆告訴我身體有小毛病
[00:09:19.640 --> 00:09:20.720]  我就告訴她
[00:09:20.720 --> 00:09:22.560]  這些只是小事
[00:09:22.560 --> 00:09:24.160]  人到了這個年紀
[00:09:24.160 --> 00:09:26.360]  不是這個病就是那個病
[00:09:26.360 --> 00:09:28.760]  其實你的健康也不差
[00:09:28.760 --> 00:09:30.120]  只要你沒有癌症
[00:09:30.120 --> 00:09:31.840]  沒有柏金遜病
[00:09:31.840 --> 00:09:33.600]  已經不錯了
[00:09:33.600 --> 00:09:35.280]  我跟老婆說完之後
[00:09:35.280 --> 00:09:36.760]  老婆當然說
[00:09:36.760 --> 00:09:39.280]  你真是多謝你的鼓勵
[00:09:39.280 --> 00:09:41.280]  聽完你之後更加憂鬱
[00:09:41.280 --> 00:09:43.360]  更加抑鬱
[00:09:43.360 --> 00:09:45.400]  這個表示一來
[00:09:45.400 --> 00:09:47.280]  我不是一個很好的顧問
[00:09:47.280 --> 00:09:50.680]  二來老公什麼時候都不是老婆的顧問
[00:09:50.680 --> 00:09:52.680]  不過其實我想說的故事
[00:09:52.680 --> 00:09:55.480]  就是當我們處於困境的時候
[00:09:55.480 --> 00:09:58.600]  很自然覺得別人不了解我們
[00:09:58.600 --> 00:10:00.680]  就算別人很容易
[00:10:00.680 --> 00:10:03.400]  說一些安慰的話
[00:10:03.400 --> 00:10:06.080]  我們很容易主觀的感受
[00:10:06.080 --> 00:10:07.040]  就會覺得
[00:10:07.040 --> 00:10:09.360]  你又在說風涼話
[00:10:09.360 --> 00:10:11.080]  你都不是我這個情況
[00:10:11.080 --> 00:10:13.600]  你怎麼知道我多慘呢?
[00:10:13.600 --> 00:10:15.680]  所以這是撒旦第一個攻擊
[00:10:15.680 --> 00:10:19.280]  覺得世界上只有我一個人是最慘的
[00:10:19.280 --> 00:10:22.840]  第二個撒旦經常攻擊我們的方法
[00:10:22.840 --> 00:10:25.240]  我們可以在第九節開始看
[00:10:25.240 --> 00:10:26.840]  第九節開始說
[00:10:26.840 --> 00:10:29.280]  「但你是叫我出母腹的
[00:10:29.280 --> 00:10:30.800]  我在母懷裡
[00:10:30.800 --> 00:10:33.680]  你就使我有倚靠的心
[00:10:33.680 --> 00:10:37.360]  我自出母胎就被交在你手裡
[00:10:37.360 --> 00:10:39.640]  從我母親生我
[00:10:39.640 --> 00:10:41.360]  你就是我的神
[00:10:41.360 --> 00:10:43.360]  求你不要遠離我
[00:10:43.360 --> 00:10:46.160]  因為急難臨近了
[00:10:46.160 --> 00:10:48.640]  沒有人幫助我」
[00:10:48.640 --> 00:10:51.840]  斯人第二個的感受
[00:10:51.840 --> 00:10:54.480]  就是一種比較
[00:10:54.480 --> 00:10:56.600]  第九、第十節都說到
[00:10:56.600 --> 00:11:00.640]  他曾經都經歷過神很多的恩典
[00:11:00.640 --> 00:11:01.840]  第十節說
[00:11:01.840 --> 00:11:03.520]  「從我母親生我
[00:11:03.520 --> 00:11:05.320]  你就是我的神」
[00:11:05.320 --> 00:11:08.320]  他不是沒有經歷過神的
[00:11:08.320 --> 00:11:11.120]  所謂的恩典或者神的尾線
[00:11:11.120 --> 00:11:14.200]  不過他覺得這些都好像是昨日
[00:11:14.200 --> 00:11:17.680]  或者甚至是十年前、二十年前的事
[00:11:17.680 --> 00:11:22.480]  這些很過去美麗的記憶
[00:11:22.480 --> 00:11:23.720]  對今天來說
[00:11:23.720 --> 00:11:24.960]  對斯人來說
[00:11:24.960 --> 00:11:26.600]  不是一種鼓勵
[00:11:26.600 --> 00:11:29.160]  反而是一種諷刺
[00:11:29.160 --> 00:11:32.160]  為何當年你這樣去恩待我
[00:11:32.160 --> 00:11:36.000]  為何當年所謂做基督徒做得這麼開心
[00:11:36.000 --> 00:11:39.480]  為何今天我要面對這些困難
[00:11:39.480 --> 00:11:43.200]  為何你今天是否忘記了我呢?
[00:11:43.200 --> 00:11:46.280]  有時人生真是很無常的
[00:11:46.280 --> 00:11:49.240]  我都記得很多年前
[00:11:49.240 --> 00:11:54.800]  我在紐約試過去門徒門訓一對夫婦
[00:11:54.800 --> 00:11:59.000]  當年我是新婚不久
[00:11:59.000 --> 00:12:01.560]  那對夫婦也是新婚不久
[00:12:01.560 --> 00:12:05.080]  我們一起門訓了她一段日子之後
[00:12:05.080 --> 00:12:07.560]  那對夫婦就搬走了
[00:12:07.560 --> 00:12:09.880]  從紐約搬到第二個州
[00:12:09.880 --> 00:12:11.480]  過了幾年之後
[00:12:11.480 --> 00:12:14.400]  我就有機會
[00:12:14.400 --> 00:12:16.920]  其實是一些很偶然的機會
[00:12:16.920 --> 00:12:20.680]  在紐約重遇這對夫婦的太太
[00:12:20.680 --> 00:12:22.960]  其實我們都不知道她回到紐約
[00:12:22.960 --> 00:12:25.040]  是很偶然的機會見到
[00:12:25.040 --> 00:12:26.760]  不過見到太太的時候
[00:12:26.760 --> 00:12:29.200]  跟太太說
[00:12:29.200 --> 00:12:33.120]  第一原來她搬到新的地方之後
[00:12:33.120 --> 00:12:36.240]  她的丈夫不知為何性情大變
[00:12:36.240 --> 00:12:39.320]  所以她現在已經跟丈夫分居了
[00:12:39.320 --> 00:12:41.600]  她自己一個人回到紐約
[00:12:41.600 --> 00:12:45.560]  第二就像很多人不好的Joey一樣
[00:12:45.560 --> 00:12:47.680]  她發現患上癌症
[00:12:47.680 --> 00:12:50.840]  其實她在做癌症療程
[00:12:50.840 --> 00:12:53.160]  當我看著這對姐妹的時候
[00:12:53.160 --> 00:12:56.560]  其實我跟我太太都不知道說甚麼
[00:12:56.560 --> 00:12:58.120]  回想起當年
[00:12:58.120 --> 00:12:59.560]  其實不是很久之前
[00:12:59.560 --> 00:13:02.880]  兩三年前一起去門訓
[00:13:02.880 --> 00:13:04.640]  大家去討論的時候
[00:13:04.640 --> 00:13:05.720]  很開心的
[00:13:05.720 --> 00:13:08.480]  大家對那個婚姻
[00:13:08.480 --> 00:13:11.400]  雙方對雙方的婚姻
[00:13:11.400 --> 00:13:13.320]  都充滿很多的憧憬
[00:13:13.320 --> 00:13:15.400]  誰知試過幾年之後
[00:13:15.400 --> 00:13:18.040]  我跟我的太太就繼續
[00:13:18.040 --> 00:13:19.360]  所謂相愛
[00:13:19.360 --> 00:13:21.960]  我想我們的婚姻都不錯的
[00:13:21.960 --> 00:13:25.720]  但是這個姐妹就變成這樣的光景
[00:13:25.720 --> 00:13:27.360]  我們其實跟她聊天
[00:13:27.360 --> 00:13:29.120]  我們很想鼓勵她
[00:13:29.120 --> 00:13:31.160]  但在心裏面有很多掙扎
[00:13:31.160 --> 00:13:33.480]  會不會我們越鼓勵她
[00:13:33.480 --> 00:13:35.760]  其實她越觸景情傷
[00:13:35.760 --> 00:13:38.240]  現在她只剩下她一個人
[00:13:38.240 --> 00:13:39.880]  有時人生真是這樣的
[00:13:39.880 --> 00:13:41.640]  回想起
[00:13:41.640 --> 00:13:43.880]  為甚麼神要今天
[00:13:43.880 --> 00:13:46.920]  放了我在這個境界裏面呢?
[00:13:46.920 --> 00:13:49.120]  祢是不是遺棄了我呢?
[00:13:49.120 --> 00:13:51.440]  祢是不是在耍我呢?
[00:13:51.440 --> 00:13:55.800]  這個可能是撒旦攻擊我們第二個方法
[00:13:55.800 --> 00:13:57.960]  斯人第三個提到
[00:13:57.960 --> 00:13:59.400]  他第三個心情
[00:13:59.400 --> 00:14:00.880]  也可以這樣說
[00:14:00.880 --> 00:14:05.440]  撒旦要攻擊我們常用的一個手段
[00:14:05.440 --> 00:14:07.440]  第十四節開始
[00:14:07.440 --> 00:14:09.640]  我如水被倒出來
[00:14:09.640 --> 00:14:12.480]  我的骨頭都脫了節
[00:14:12.480 --> 00:14:16.080]  我心在我裏面如蠟融化
[00:14:16.080 --> 00:14:19.640]  我的精力枯乾如同牙片
[00:14:19.640 --> 00:14:22.800]  我的舌頭貼在我的牙床上
[00:14:22.800 --> 00:14:27.680]  祢將我安置在死地的塵土當中
[00:14:27.680 --> 00:14:29.680]  這幾節的經文
[00:14:29.680 --> 00:14:31.680]  馬太福音會再引用
[00:14:31.680 --> 00:14:32.880]  亦都說到
[00:14:32.880 --> 00:14:34.960]  用這幾節經文來形容
[00:14:34.960 --> 00:14:39.040]  耶穌在十字架上的經歷
[00:14:39.040 --> 00:14:45.280]  當然在斯人本身的詩裏面
[00:14:45.280 --> 00:14:46.480]  它是表達一種
[00:14:46.480 --> 00:14:49.200]  覺得快要死的感覺
[00:14:49.200 --> 00:14:51.200]  我如水被倒出來
[00:14:51.200 --> 00:14:52.520]  我的骨頭都脫了節
[00:14:52.520 --> 00:14:56.520]  他覺得他已經臨近死亡的境界
[00:14:56.520 --> 00:14:58.600]  為甚麼他臨近死亡呢?
[00:14:58.600 --> 00:14:59.560]  我們不知道
[00:14:59.560 --> 00:15:04.720]  因為這些詩通常是刻意容許不同的人
[00:15:04.720 --> 00:15:08.040]  將他的感受或處境帶入去
[00:15:08.040 --> 00:15:09.040]  不過很可能
[00:15:09.040 --> 00:15:11.520]  原本這個詩的背景
[00:15:11.520 --> 00:15:14.760]  很可能是那個人正在經歷重病
[00:15:14.760 --> 00:15:17.440]  不知道是癌症還是甚麼
[00:15:17.440 --> 00:15:19.440]  總之是一些很重的病
[00:15:19.440 --> 00:15:21.440]  不知道是否新肺炎
[00:15:21.440 --> 00:15:24.240]  所以他覺得他所有的生命力
[00:15:24.240 --> 00:15:26.840]  已經如水被倒出來
[00:15:26.840 --> 00:15:32.200]  他覺得他的人全身骨頭都快要散了
[00:15:32.200 --> 00:15:35.560]  你將我放置在死地的塵土中
[00:15:35.560 --> 00:15:39.080]  第十六節繼續下去
[00:15:39.080 --> 00:15:40.080]  第十八節
[00:15:40.080 --> 00:15:42.080]  馬太福音引用的經文
[00:15:42.080 --> 00:15:44.080]  他們分我的外衣
[00:15:44.080 --> 00:15:46.080]  為我的女衣尖垢
[00:15:46.080 --> 00:15:49.080]  意思是看著這個人何時死
[00:15:49.080 --> 00:15:52.480]  然後就可以搶了我的衣著
[00:15:52.480 --> 00:15:54.680]  斯人換句話說
[00:15:54.680 --> 00:16:00.560]  當我們去到一個低沉的境界的時候
[00:16:00.560 --> 00:16:04.080]  我們甚至覺得生命很厭惡
[00:16:04.080 --> 00:16:08.080]  覺得為甚麼這麼煩惱呢?
[00:16:08.080 --> 00:16:13.200]  我想我們有時就算未去到想死的境界
[00:16:13.200 --> 00:16:17.320]  有時我們都會覺得生命很煩厭
[00:16:17.320 --> 00:16:21.080]  我想舉一個未去到這麼嚴重的例子
[00:16:21.080 --> 00:16:23.680]  不過說回現在的情況
[00:16:23.680 --> 00:16:26.280]  因為肺炎的緣故
[00:16:26.280 --> 00:16:30.280]  所以學校現在知道最新的指引是
[00:16:30.280 --> 00:16:32.280]  三月十幾號左右
[00:16:32.280 --> 00:16:35.120]  即是三月中才會復課
[00:16:35.120 --> 00:16:39.280]  我想對一些特別是母親
[00:16:39.280 --> 00:16:42.280]  很多社會很多時父親出去工作
[00:16:42.280 --> 00:16:44.280]  會舒服一點
[00:16:44.280 --> 00:16:48.080]  如果有些母親被困在家裏
[00:16:48.080 --> 00:16:52.080]  有些小孩子被迫從署一房
[00:16:52.080 --> 00:16:54.080]  現在要夜四小時對著
[00:16:54.080 --> 00:16:56.080]  平時都可以上學休息一下
[00:16:56.080 --> 00:17:01.080]  現在要夜四小時對著那些所謂的化骨龍
[00:17:01.080 --> 00:17:06.080]  可能真的覺得膽子無法接受
[00:17:06.080 --> 00:17:09.080]  可能覺得很想找個洞躲起來
[00:17:09.080 --> 00:17:13.080]  或者不是躲起來的話
[00:17:13.080 --> 00:17:16.080]  就很想跑去街上大叫
[00:17:16.080 --> 00:17:17.080]  這樣舒服
[00:17:17.080 --> 00:17:20.080]  我想因為最近發生的情況
[00:17:20.080 --> 00:17:24.080]  可能都讓很多人面對很多的壓力
[00:17:24.080 --> 00:17:26.080]  如果是剛才說到
[00:17:26.080 --> 00:17:30.080]  這些可能是一些做媽媽的例子
[00:17:30.080 --> 00:17:33.080]  我的女兒跟我說
[00:17:33.080 --> 00:17:35.080]  她有個朋友
[00:17:35.080 --> 00:17:39.080]  她朋友的父母都是做餐館業的
[00:17:39.080 --> 00:17:41.080]  她說她朋友的父母
[00:17:41.080 --> 00:17:43.080]  兩個都失去了工作
[00:17:43.080 --> 00:17:48.080]  當然因為最近很多人不敢外出吃飯的緣故
[00:17:48.080 --> 00:17:52.080]  有時你覺得生命那種無常
[00:17:52.080 --> 00:17:54.080]  忽然之間有些事情發生
[00:17:54.080 --> 00:17:56.080]  就全拿了你的生命力
[00:17:56.080 --> 00:18:00.080]  當然私人大概說的可能是一些疾病
[00:18:00.080 --> 00:18:02.080]  除了疾病之外
[00:18:02.080 --> 00:18:04.080]  還有生活很多的情況
[00:18:04.080 --> 00:18:08.080]  讓我們忽然間覺得很有把握的東西都沒有了
[00:18:08.080 --> 00:18:12.080]  我們覺得生命賴以依靠的東西都沒有了
[00:18:12.080 --> 00:18:16.080]  假如你可以想像一個在餐館做工的人
[00:18:16.080 --> 00:18:18.080]  他現在失去了工作
