
[00:00:00.000 --> 00:00:06.000]  我們今天就踏入到第七章了
[00:05:14.000 --> 00:05:16.000]  一個就是若拿
[00:05:16.000 --> 00:05:21.000]  另一個就是南方的女王來見所羅門
[00:05:21.000 --> 00:05:23.000]  耶穌說
[00:05:23.000 --> 00:05:26.000]  你看看在若拿的時候
[00:05:26.000 --> 00:05:29.000]  和在所羅門的時候
[00:05:29.000 --> 00:05:37.000]  利利美的人和南方的女王都可以起來審判你們
[00:05:37.000 --> 00:05:41.000]  這個比喻我們要問為什麼
[00:05:41.000 --> 00:05:43.000]  其實很簡單
[00:05:43.000 --> 00:05:48.000]  南方的女王聽了所羅門智慧的說話
[00:05:48.000 --> 00:05:51.000]  聽而已 沒神跡看
[00:05:51.000 --> 00:05:54.000]  讀運歷代誌 讀運列王紀
[00:05:54.000 --> 00:05:56.000]  所羅門沒有行過神跡
[00:05:56.000 --> 00:05:59.000]  但是南方的女王信
[00:05:59.000 --> 00:06:02.000]  聽見就相信
[00:06:02.000 --> 00:06:04.000]  不需要神跡
[00:06:04.000 --> 00:06:06.000]  利利美人一樣
[00:06:06.000 --> 00:06:09.000]  聽見若拿傳道
[00:06:09.000 --> 00:06:11.000]  我們提過了
[00:06:11.000 --> 00:06:14.000]  沒有偷懶 反應實在太好了
[00:06:14.000 --> 00:06:18.000]  於是利利美的人只是聽
[00:06:18.000 --> 00:06:21.000]  他們就相信 接受 悔改
[00:06:21.000 --> 00:06:23.000]  現在耶穌說
[00:06:23.000 --> 00:06:27.000]  有一位比所羅門 比若拿更大的
[00:06:27.000 --> 00:06:29.000]  在你們中間
[00:06:29.000 --> 00:06:32.000]  那個是誰呢 神的兒子 耶穌自己
[00:06:32.000 --> 00:06:35.000]  你們聽見你們不信
[00:06:35.000 --> 00:06:37.000]  你們要求神跡
[00:06:37.000 --> 00:06:39.000]  沒有神跡給你們看
[00:06:39.000 --> 00:06:41.000]  相對之下
[00:06:41.000 --> 00:06:43.000]  南方女王比你們好得多
[00:06:43.000 --> 00:06:46.000]  利利美的人比你們好得多
[00:06:46.000 --> 00:06:49.000]  到審判的日子 他們要起來審判你
[00:06:49.000 --> 00:06:51.000]  不是他們做上帝
[00:06:51.000 --> 00:06:53.000]  不要自勉去讀聖經
[00:06:53.000 --> 00:06:57.000]  意思是他們站起來就是你們的標準
[00:06:57.000 --> 00:06:59.000]  你們連他們都不如
[00:06:59.000 --> 00:07:02.000]  而你留心 利利美和南方女王
[00:07:02.000 --> 00:07:04.000]  不是神的選民
[00:07:04.000 --> 00:07:06.000]  不是以色列 是外邦人
[00:07:06.000 --> 00:07:08.000]  他們尚且有信心
[00:07:08.000 --> 00:07:10.000]  聽見就信
[00:07:10.000 --> 00:07:13.000]  現在你聽見一個比若拿
[00:07:13.000 --> 00:07:17.000]  比所羅門更偉大
[00:07:17.000 --> 00:07:20.000]  上帝的兒子 你們不信
[00:07:20.000 --> 00:07:22.000]  你們要求神跡
[00:07:22.000 --> 00:07:26.000]  這個邪惡的世代沒有神跡給你看
[00:07:26.000 --> 00:07:28.000]  你不要只讀一卷福音書
[00:07:28.000 --> 00:07:29.000]  如果你只讀馬太
[00:07:29.000 --> 00:07:32.000]  馬太多加了註解在中間
[00:07:32.000 --> 00:07:37.000]  若拿的神跡 記號
[00:07:37.000 --> 00:07:40.000]  馬太三日三夜在餘福當中
[00:07:40.000 --> 00:07:43.000]  這句說話沒有出現在路加福音
[00:07:43.000 --> 00:07:47.000]  可見這是馬太自己的領會
[00:07:47.000 --> 00:07:50.000]  當然也有另外一個所指
[00:07:50.000 --> 00:07:54.000]  就是基督受死復活
[00:07:54.000 --> 00:07:57.000]  但如果剛剛說完沒有神跡看
[00:07:57.000 --> 00:07:58.000]  這裏又說神跡
[00:07:58.000 --> 00:08:02.000]  很明顯前後不是相符
[00:08:02.000 --> 00:08:04.000]  所以你留心看見
[00:08:04.000 --> 00:08:09.000]  這支要說而對方有反應
[00:08:09.000 --> 00:08:11.000]  是很例外的
[00:08:11.000 --> 00:08:15.000]  連耶穌也沒有得到這麼好的反應
[00:08:15.000 --> 00:08:20.000]  例外到只有若拿有這樣的反應
[00:08:20.000 --> 00:08:25.000]  阿摩斯結果被逼到第三部分的時候
[00:08:25.000 --> 00:08:33.000]  他就要提上帝給他見到的異象是什麼
[00:08:33.000 --> 00:08:36.000]  第七章第一節
[00:08:36.000 --> 00:08:40.000]  以下是主上主顯示我的
[00:08:40.000 --> 00:08:46.000]  看!他在晚禍剛開始出苗時
[00:08:46.000 --> 00:08:48.000]  造出蝗蟲
[00:08:48.000 --> 00:08:54.000]  看!這是替王收割以後的晚禍
[00:08:54.000 --> 00:08:59.000]  蝗蟲吃完了地上青綠的植物
[00:08:59.000 --> 00:09:04.000]  我說:主上主啊!求你赦免
[00:09:04.000 --> 00:09:07.000]  雅各怎能捱得住呢?
[00:09:07.000 --> 00:09:10.000]  因為他渺小
[00:09:10.000 --> 00:09:14.000]  上主為這事回心轉意
[00:09:14.000 --> 00:09:17.000]  這事不會發生了
[00:09:17.000 --> 00:09:19.000]  上主說
[00:09:19.000 --> 00:09:23.000]  我們先解釋了其中一些細節
[00:09:23.000 --> 00:09:29.000]  然後我們再嘗試去看比較大的圖畫
[00:09:29.000 --> 00:09:34.000]  首先我們要解釋的就是晚禍
[00:09:34.000 --> 00:09:44.000]  這大概是指著在以色列的農耕過程當中
[00:09:44.000 --> 00:09:49.000]  不是第一次秋天下完雨之後
[00:09:49.000 --> 00:09:51.000]  他們耕種
[00:09:51.000 --> 00:09:53.000]  然後到冬天他們收割
[00:09:53.000 --> 00:09:56.000]  不是!那是第一次的耕作
[00:09:56.000 --> 00:09:58.000]  這裡解釋得很好
[00:09:58.000 --> 00:10:03.000]  第一次是替王收割
[00:10:03.000 --> 00:10:07.000]  第一輪收成是納稅
[00:10:07.000 --> 00:10:09.000]  早就知道了
[00:10:09.000 --> 00:10:12.000]  在他們要立王薩姆爾的時候
[00:10:12.000 --> 00:10:14.000]  薩姆爾已經告訴他們
[00:10:14.000 --> 00:10:15.000]  你要皇帝
[00:10:15.000 --> 00:10:18.000]  要一隊專門的軍隊保護你
[00:10:18.000 --> 00:10:20.000]  天下的事情是很公道的
[00:10:20.000 --> 00:10:22.000]  你們要納糧餉
[00:10:22.000 --> 00:10:26.000]  皇帝需要徵收各樣的賦稅
[00:10:26.000 --> 00:10:30.000]  你們的生活就沒那麼自由了
[00:10:30.000 --> 00:10:33.000]  所以以這個背景來了解
[00:10:33.000 --> 00:10:37.000]  就是他們經過了第一輪的收成
[00:10:37.000 --> 00:10:40.000]  納了稅給國家
[00:10:40.000 --> 00:10:43.000]  現在春天的雨水來了
[00:10:43.000 --> 00:10:47.000]  你記得舊約聖經經常說秋雨春雨
[00:10:47.000 --> 00:10:49.000]  秋天是第一輪雨水
[00:10:49.000 --> 00:10:51.000]  春天是第二輪雨水
[00:10:51.000 --> 00:10:56.000]  第二輪之後他們有另一組的耕作
[00:10:56.000 --> 00:11:00.000]  這一次的耕作就是給自己的
[00:11:00.000 --> 00:11:02.000]  給自己很重要的
[00:11:02.000 --> 00:11:05.000]  就不只是吃糧這麼簡單
[00:11:05.000 --> 00:11:07.000]  我們今天不是生活在農村
[00:11:07.000 --> 00:11:09.000]  我們只顧著米多少錢斤
[00:11:09.000 --> 00:11:11.000]  買回來就只有一個食節
[00:11:11.000 --> 00:11:13.000]  對農耕來說
[00:11:13.000 --> 00:11:16.000]  最重要的就是留種
[00:11:16.000 --> 00:11:20.000]  以至到下一次再耕作的時候
[00:11:20.000 --> 00:11:24.000]  他們能夠有種子可以殺種
[00:11:24.000 --> 00:11:26.000]  如果沒有種子
[00:11:26.000 --> 00:11:28.000]  就是饑荒了
[00:11:28.000 --> 00:11:33.000]  沒有種子就是他們破產了
[00:11:33.000 --> 00:11:36.000]  所以這個第二輪的耕作的時候
[00:11:36.000 --> 00:11:41.000]  剛剛出苗就有蝗蟲
[00:11:41.000 --> 00:11:46.000]  留心這個蝗蟲是上主造出來的
[00:11:46.000 --> 00:11:50.000]  這個是來自上帝的
[00:11:50.000 --> 00:11:52.000]  這一輪的蝗蟲
[00:11:52.000 --> 00:11:55.000]  吃光地上青綠的植物
[00:11:55.000 --> 00:11:59.000]  那個後果就很嚴重了
[00:11:59.000 --> 00:12:01.000]  因為後果就是
[00:12:01.000 --> 00:12:04.000]  這一班的以色列民
[00:12:04.000 --> 00:12:06.000]  就跟著要饑荒
[00:12:06.000 --> 00:12:08.000]  跟著不能再耕作
[00:12:08.000 --> 00:12:11.000]  要借貸甚至要賣身
[00:12:11.000 --> 00:12:12.000]  做奴隸
[00:12:12.000 --> 00:12:17.000]  所以這是一個很嚴重的危機的開始
[00:12:17.000 --> 00:12:20.000]  第二
[00:12:20.000 --> 00:12:22.000]  我們要了解
[00:12:22.000 --> 00:12:25.000]  蝗蟲的災害
[00:12:25.000 --> 00:12:28.000]  就必須要借助
[00:12:28.000 --> 00:12:30.000]  其他人的描述
[00:12:30.000 --> 00:12:33.000]  在香港我們從來都是只怕蟑螂
[00:12:33.000 --> 00:12:37.000]  一隻已經夠叫你一整晚睡不著
[00:12:37.000 --> 00:12:39.000]  什麼是蝗蟲呢
[00:12:39.000 --> 00:12:41.000]  有沒有人見過
[00:12:41.000 --> 00:12:43.000]  吃過 你可能吃過
[00:12:43.000 --> 00:12:47.000]  有沒有人見過蝗蟲的災害
[00:12:47.000 --> 00:12:50.000]  我們在香港很少機會見到
[00:12:50.000 --> 00:12:55.000]  我看到魏康先生一本
[00:12:55.000 --> 00:12:59.000]  他自己講一些他以前的經歷
[00:12:59.000 --> 00:13:01.000]  就不是寫科幻小說
[00:13:01.000 --> 00:13:03.000]  就魏康傳奇
[00:13:03.000 --> 00:13:10.000]  裡面其中提到他經歷過一次蝗蟲的出現
[00:13:10.000 --> 00:13:12.000]  我試試讀給你聽
[00:13:12.000 --> 00:13:15.000]  你可以想像到那個情況
[00:13:15.000 --> 00:13:20.000]  他說種田的人最怕提起蝗蟲
[00:13:20.000 --> 00:13:25.000]  這種蟲是蟲字邊加個王字
[00:13:25.000 --> 00:13:29.000]  由此可見是蟲中之王
[00:13:29.000 --> 00:13:34.000]  在農村見過小規模的蝗蟲出現
[00:13:34.000 --> 00:13:36.000]  不足為奇
[00:13:36.000 --> 00:13:38.000]  大規模的王群
[00:13:38.000 --> 00:13:40.000]  那種恐怖
[00:13:40.000 --> 00:13:42.000]  想起都害怕
[00:13:42.000 --> 00:13:44.000]  我們沒有經歷
[00:13:44.000 --> 00:13:45.000]  所以我們不懂得害怕
[00:13:45.000 --> 00:13:47.000]  不知道是什麼事
[00:13:47.000 --> 00:13:52.000]  見到那次是蘇北近黃海的地方
[00:13:52.000 --> 00:13:57.000]  有一天正當盛夏炎陽高照
[00:13:57.000 --> 00:13:59.000]  正在田中耕作
[00:13:59.000 --> 00:14:03.000]  忽然聽到一陣急驟的亂羅聲
[00:14:03.000 --> 00:14:07.000]  自遠而近迅速傳來
[00:14:07.000 --> 00:14:11.000]  在田中耕種的都不是農民
[00:14:11.000 --> 00:14:13.000]  當時文化大革命
[00:14:13.000 --> 00:14:16.000]  只是被集中起來辦國營農場
[00:14:16.000 --> 00:14:18.000]  所以大家都沒有經驗
[00:14:18.000 --> 00:14:23.000]  不過亂羅聲就是農村裡有緊急事故的信號
[00:14:23.000 --> 00:14:25.000]  這是大家都知道的
[00:14:25.000 --> 00:14:27.000]  於是抬頭一看
[00:14:27.000 --> 00:14:30.000]  先是看到很遠的地方
[00:14:30.000 --> 00:14:32.000]  好像有一片烏雲
[00:14:32.000 --> 00:14:34.000]  大家不以為意
[00:14:34.000 --> 00:14:37.000]  因為蘇北平原天變很快
[00:14:37.000 --> 00:14:40.000]  龍捲風隔幾天都可以有一次
[00:14:40.000 --> 00:14:44.000]  但那片烏雲移動得很快
[00:14:44.000 --> 00:14:47.000]  忽然之間向下一沉
[00:14:47.000 --> 00:14:49.000]  就什麼都看不到
[00:14:49.000 --> 00:14:50.000]  大家很奇怪
[00:14:50.000 --> 00:14:51.000]  不知道發生什麼事
[00:14:51.000 --> 00:14:53.000]  亂羅聲更加急
[00:14:53.000 --> 00:14:56.000]  有農村幹部踩著單車
[00:14:56.000 --> 00:14:58.000]  趕到一邊叫
[00:14:58.000 --> 00:15:00.000]  就說王群來了
[00:15:00.000 --> 00:15:02.000]  快點準備對付
[00:15:02.000 --> 00:15:04.000]  大家聽到他這樣叫
[00:15:04.000 --> 00:15:07.000]  但看周圍都是藍天白雲
[00:15:07.000 --> 00:15:08.000]  朗朗乾坤
[00:15:08.000 --> 00:15:10.000]  幹部叫了兩下
[00:15:10.000 --> 00:15:12.000]  又繼續踩單車前面
[00:15:12.000 --> 00:15:15.000]  更加遠的地方報警
[00:15:15.000 --> 00:15:18.000]  大家知道王松、王群要來了
[00:15:18.000 --> 00:15:20.000]  但王群在哪裡呢
[00:15:20.000 --> 00:15:22.000]  大家雖然沒見過
[00:15:22.000 --> 00:15:24.000]  不過總是聽說過
[00:15:24.000 --> 00:15:25.000]  所以王群來了
[00:15:25.000 --> 00:15:27.000]  要將他打死
[00:15:27.000 --> 00:15:30.000]  於是有人開始摘樹枝下來
[00:15:30.000 --> 00:15:32.000]  有人摘草靶
[00:15:32.000 --> 00:15:34.000]  準備拍死王松
[00:15:34.000 --> 00:15:36.000]  繞了二十分鐘
[00:15:36.000 --> 00:15:38.000]  都不見有什麼動靜
[00:15:38.000 --> 00:15:42.000]  隊長開始叫人回去繼續耕田
[00:15:42.000 --> 00:15:46.000]  忽然之間眼前沒多遠的地方
[00:15:46.000 --> 00:15:49.000]  剛才沉下去那片黑雲
[00:15:49.000 --> 00:15:52.000]  突然向上升起來
[00:15:52.000 --> 00:15:54.000]  轉眼之間
[00:15:54.000 --> 00:15:57.000]  就好像世界末日一樣
[00:15:57.000 --> 00:15:59.000]  不知道有多少隻王松
[00:15:59.000 --> 00:16:01.000]  組成的王群
[00:16:01.000 --> 00:16:03.000]  飛得不高
[00:16:03.000 --> 00:16:07.000]  但真正有鋪天蓋地
[00:16:07.000 --> 00:16:10.000]  萬馬奔騰之勢
[00:16:10.000 --> 00:16:15.000]  這種身長不超過十公分的昆蟲
[00:16:15.000 --> 00:16:18.000]  兩隻翼在飛行的時候
[00:16:18.000 --> 00:16:20.000]  發出的聲響
[00:16:20.000 --> 00:16:23.000]  已經足以令人目瞪口呆
[00:16:23.000 --> 00:16:26.000]  而且重重疊疊
[00:16:26.000 --> 00:16:30.000]  在眼前飛著億萬的王松
[00:16:30.000 --> 00:16:32.000]  都不知道有多少層
[00:16:32.000 --> 00:16:35.000]  眼前就是黑默一片
[00:16:35.000 --> 00:16:38.000]  地面上光影亂閃
[00:16:38.000 --> 00:16:40.000]  情況的詭異
[00:16:40.000 --> 00:16:44.000]  好像突然自身在另一個世界
[00:16:44.000 --> 00:16:46.000]  王群騰空飛起
[00:16:46.000 --> 00:16:48.000]  他先是飛得很高
[00:16:48.000 --> 00:16:51.000]  但經過一段很短的距離之後
[00:16:51.000 --> 00:16:53.000]  就俯衝下降
[00:16:53.000 --> 00:16:56.000]  整個王群的面積之大
[00:16:56.000 --> 00:16:58.000]  當他們飛下來的時候
[00:16:58.000 --> 00:17:03.000]  你根本看不到邊緣在哪裡
[00:17:03.000 --> 00:17:05.000]  即是說望出去天上
[00:17:05.000 --> 00:17:08.000]  除了王松就什麼都沒有
[00:17:08.000 --> 00:17:11.000]  然後轉眼之間
[00:17:11.000 --> 00:17:14.000]  億萬隻王松衝下來
[00:17:14.000 --> 00:17:17.000]  你本來拿著對付他的工具
[00:17:17.000 --> 00:17:20.000]  想著這麼小的昆蟲夠了
[00:17:20.000 --> 00:17:23.000]  到這個時候才知道根本沒用
[00:17:23.000 --> 00:17:26.000]  這群王松衝下來撞在你的身上
[00:17:26.000 --> 00:17:27.000]  已經夠痛了
[00:17:27.000 --> 00:17:30.000]  更何況王松一碰到就咬
[00:17:30.000 --> 00:17:32.000]  牙齒很鋒利
[00:17:32.000 --> 00:17:36.000]  一邊咬還有一種黃色的液汁分泌出來
[00:17:36.000 --> 00:17:39.000]  令你全身又痛又癢
[00:17:39.000 --> 00:17:41.000]  最可怕的是你看出去
[00:17:41.000 --> 00:17:44.000]  整地都是王松密密麻麻
[00:17:44.000 --> 00:17:47.000]  你走一步就已經踩到不知道多少層的王松
[00:17:47.000 --> 00:17:51.000]  身上頭上撥下來的不可勝數
[00:17:51.000 --> 00:17:54.000]  人根本已經嚇呆了
[00:17:54.000 --> 00:17:57.000]  都不知道可以躲到什麼地方
[00:17:57.000 --> 00:18:02.000]  身邊聽見的是沙沙聲咬著嘴的聲音
[00:18:02.000 --> 00:18:08.000]  在好像噩夢一段時間不會超過15分鐘
[00:18:08.000 --> 00:18:11.000]  王群由騰空飛起
[00:18:11.000 --> 00:18:13.000]  遠處的先飛走
[00:18:13.000 --> 00:18:15.000]  近處的後跟著飛
[00:18:15.000 --> 00:18:19.000]  王群離開之後前後不過半個小時
[00:18:19.000 --> 00:18:24.000]  大地上所有綠色的東西都不見了
[00:18:24.000 --> 00:18:28.000]  無論是莊稼、青草、樹葉
[00:18:28.000 --> 00:18:31.000]  總之在植物上就沒有綠色
[00:18:31.000 --> 00:18:35.000]  全部進入了億萬隻王松的肚子裡
[00:18:35.000 --> 00:18:39.000]  我們一群在田裡耕種的人
[00:18:39.000 --> 00:18:41.000]  個個都呆若木雞
[00:18:41.000 --> 00:18:42.000]  站在那裡
[00:18:42.000 --> 00:18:44.000]  王松飛走了
[00:18:44.000 --> 00:18:46.000]  但這半個小時的經過
[00:18:46.000 --> 00:18:50.000]  就好像一場睡不醒的噩夢一樣
[00:18:50.000 --> 00:18:53.000]  王松一面吃東西的時候
[00:18:53.000 --> 00:18:57.000]  另一面可以進行交配產卵
[00:18:57.000 --> 00:19:00.000]  卵埋在泥土裡
[00:19:00.000 --> 00:19:03.000]  可怕的是不知道什麼時候
[00:19:03.000 --> 00:19:07.000]  會忽然間從泥土裡冒出來
[00:19:07.000 --> 00:19:09.000]  你沒得防的
[00:19:09.000 --> 00:19:13.000]  這一群王松結果飛了100公里之後
[00:19:13.000 --> 00:19:15.000]  在一個農田裡
[00:19:15.000 --> 00:19:19.000]  他們有足夠的時間堆起很多草堆
[00:19:19.000 --> 00:19:21.000]  等王松一降落
[00:19:21.000 --> 00:19:24.000]  幾百個火頭一起燒死他們
[00:19:24.000 --> 00:19:28.000]  這樣才能毀滅這一群王松
[00:19:28.000 --> 00:19:31.000]  隔了半年
[00:19:31.000 --> 00:19:34.000]  在第二年的初夏
[00:19:34.000 --> 00:19:38.000]  果然田地之間忽然間
[00:19:38.000 --> 00:19:43.000]  出現了成億上萬的王松
[00:19:43.000 --> 00:19:46.000]  尚未成熟的幼王
[00:19:46.000 --> 00:19:48.000]  為什麼還沒成熟呢?
[00:19:48.000 --> 00:19:50.000]  因為只會跳不懂得飛
[00:19:50.000 --> 00:19:54.000]  又是多到讓你全身都顫抖
[00:19:54.000 --> 00:19:57.000]  有人主張放火燒死他們
[00:19:57.000 --> 00:19:59.000]  不過隊長說不同意
[00:19:59.000 --> 00:20:02.000]  隊長說王松不回頭
[00:20:02.000 --> 00:20:03.000]  意思就是說
[00:20:03.000 --> 00:20:06.000]  王松長大一定飛走
[00:20:06.000 --> 00:20:07.000]  不會回頭
[00:20:07.000 --> 00:20:09.000]  在他這個階段
[00:20:09.000 --> 00:20:11.000]  不會吃很多農作物
[00:20:11.000 --> 00:20:15.000]  你放火反而沒收成
[00:20:15.000 --> 00:20:17.000]  反革命很大件事
[00:20:17.000 --> 00:20:20.000]  所以當時據理力爭
[00:20:20.000 --> 00:20:22.000]  但結果他有權
[00:20:22.000 --> 00:20:25.000]  再說下去壓頂武下來
[00:20:25.000 --> 00:20:27.000]  大家都沒忍了
[00:20:27.000 --> 00:20:29.000]  四五天之後
[00:20:29.000 --> 00:20:31.000]  幼松長齊了翅膀
[00:20:31.000 --> 00:20:33.000]  果然沒吃很多農作物
[00:20:33.000 --> 00:20:35.000]  在黃昏聯群結隊
[00:20:35.000 --> 00:20:37.000]  陣次高飛
[00:20:37.000 --> 00:20:39.000]  魏康最後一段
[00:20:39.000 --> 00:20:42.000]  大概要補償我們很害怕的感覺
[00:20:42.000 --> 00:20:44.000]  他說其實王松很好吃
[00:20:44.000 --> 00:20:48.000]  尤其是滿腹蟲卵的母王松
[00:20:48.000 --> 00:20:50.000]  咬下去那一刻
[00:20:50.000 --> 00:20:52.000]  甘香爽脆
[00:20:52.000 --> 00:20:54.000]  兼而有之
[00:20:54.000 --> 00:20:56.000]  要消滅王松
[00:20:56.000 --> 00:20:58.000]  大概我們提倡多點吃
[00:20:58.000 --> 00:21:00.000]  或者會吃光他們也說不定
[00:21:00.000 --> 00:21:03.000]  他吃你你就吃他吧
[00:21:03.000 --> 00:21:05.000]  這是王災
[00:21:05.000 --> 00:21:07.000]  我們沒經驗
[00:21:07.000 --> 00:21:11.000]  不過聽一些文筆好的人描寫
[00:21:11.000 --> 00:21:14.000]  都有間接見證
[00:21:14.000 --> 00:21:16.000]  可以幫助我們去明白
[00:21:16.000 --> 00:21:18.000]  有的說蟑螂而已
[00:21:18.000 --> 00:21:20.000]  不用怕 咬死牠吧
[00:21:20.000 --> 00:21:22.000]  完全不是你想像的那回事
[00:21:22.000 --> 00:21:24.000]  在這裡我們留意到
[00:21:24.000 --> 00:21:26.000]  阿摩斯的反應
[00:21:26.000 --> 00:21:30.000]  就是他在第二節
[00:21:30.000 --> 00:21:32.000]  在異象當中
[00:21:32.000 --> 00:21:34.000]  他見到這個情況
[00:21:34.000 --> 00:21:36.000]  這件事還沒發生
[00:21:36.000 --> 00:21:40.000]  這件事只是上帝先讓他見到
[00:21:40.000 --> 00:21:42.000]  他有個特權
[00:21:42.000 --> 00:21:44.000]  他先見到
[00:21:44.000 --> 00:21:46.000]  看到這裡的時候
[00:21:46.000 --> 00:21:48.000]  他就按那個video
[00:21:48.000 --> 00:21:50.000]  按pause
[00:21:50.000 --> 00:21:52.000]  暫停
[00:21:52.000 --> 00:21:54.000]  他說主啊求你赦免
[00:21:54.000 --> 00:21:56.000]  瓦割渺小
[00:21:56.000 --> 00:21:58.000]  他捱不住
[00:21:58.000 --> 00:22:00.000]  我們留意到
[00:22:00.000 --> 00:22:02.000]  先知的反應
[00:22:02.000 --> 00:22:04.000]  不是幸災樂禍
[00:22:04.000 --> 00:22:06.000]  不是說
[00:22:06.000 --> 00:22:08.000]  上帝我怎麼說他們都不聽
[00:22:08.000 --> 00:22:10.000]  早點現眼報
