
[00:00:00.000 --> 00:00:10.960]  好多謝大家,各位電影姐妹平安,我確認一下,大家都聽到嗎?
[00:11:41.940 --> 00:11:51.880]  彼得就走到墳墓裡面看,看完之後就說什麼呢?20章第8節約翰福音說,在那裡就信了
[00:11:51.880 --> 00:12:03.940]  很多人看這個字就以為他們相信耶穌復活,其實不是,而是他們相信在約翰福音20章第2節,瑪利亞所說的,就是有人將主從墳墓挪了去
[00:12:03.940 --> 00:12:13.460]  因為你看到20章第9節說什麼呢?為什麼他們信呢?因為他們還不明白聖經的意思,就是耶穌必要從死裡復活
[00:12:13.460 --> 00:12:24.920]  他們還不明白耶穌真的會復活,所以你看到他們都是不明白主的人,一直不明白耶穌復活他們都不明白
[00:12:24.920 --> 00:12:36.000]  到後來顯現了,耶穌顯現了,很多人都很熟悉這段經文,就是耶穌三次問彼得你愛我嗎?三次問
[00:12:36.000 --> 00:12:41.880]  問完三次之後,耶穌再確定他,叫他餵養他的羊,叫他牧養他的羊
[00:12:41.880 --> 00:12:46.960]  到21節那裡,彼得看到約翰就問耶穌主啊這個人怎麼樣?
[00:12:46.960 --> 00:12:54.080]  那耶穌22節那裡回覆他,就說我要他等我來,與你何干?你跟從我吧
[00:12:54.080 --> 00:12:58.960]  23節又再說一次,他說與你何干
[00:12:58.960 --> 00:13:13.800]  彼得不單不明白主,他還多管閒事,所以剛才我很快說一說彼得的新評由他預見主到耶穌復活向他顯現
[00:13:13.800 --> 00:13:19.760]  彼得可以說是一個有罪的人,他跟從了主,但他不是沒有問題
[00:13:19.760 --> 00:13:28.640]  他還是一個小信的人,不看神的意思,亂說話,不明白主,又多管閒事
[00:13:28.640 --> 00:13:34.240]  我不知道有沒有發現,說人容易,說自己難
[00:13:34.240 --> 00:13:38.640]  真的,批評人容易,批評自己是很難的
[00:13:38.640 --> 00:13:43.720]  當我一直看彼得的新評,我發現我跟他都真的很像
[00:13:43.720 --> 00:13:49.440]  我都是一個有罪的人,雖然我信耶穌,信耶穌之後我都想起我初信耶穌
[00:13:49.440 --> 00:13:53.440]  甚至我初初讀神學,然後我神學畢業,剛剛畢業
[00:13:53.440 --> 00:13:59.360]  一直到今天我仍然犯很多很多的問題,仍然有很多很多的錯
[00:13:59.360 --> 00:14:07.200]  我發現我真的跟彼得一樣,我仍然很小信,我又不看神,我又亂說話
[00:14:07.200 --> 00:14:14.240]  我又很誇口,有時小小成功就當自己很厲害,好像目中無人一樣
[00:14:14.240 --> 00:14:19.680]  有時遇到一些事我又會亂又會急,又會發脾氣,又不明白主想我怎樣
[00:14:19.680 --> 00:14:27.040]  整天自己自作自為,我又很多管閒事,很多事不需要我管,我就走去管
[00:14:27.040 --> 00:14:31.520]  我發現我自己跟彼得一樣,真的很失敗,很沒用
[00:14:31.520 --> 00:14:40.640]  所以有時當我回看自己的過去,看到今天信主已經有48年多,快49年了
[00:14:40.640 --> 00:14:46.960]  越看的時候發現我真是一個很失敗的人,但我發現神真的沒有離棄我們
[00:14:46.960 --> 00:14:52.880]  我們都有問題,但我提醒當我回看過去的時候,我不知道大家有沒有
[00:14:52.880 --> 00:14:59.760]  我自己有的,回想自己的壞事都覺得很難過,都真的覺得很難過
[00:14:59.760 --> 00:15:04.400]  有時對自己都有些不是不滿意,有些絕望
[00:15:04.400 --> 00:15:12.720]  但我回看過去的時候,我看到神沒有放棄我,我覺得我仍然是有希望的一個人
[00:15:12.720 --> 00:15:17.680]  因為我自己很相信如果神要我改,我是應該改到的
[00:15:17.680 --> 00:15:20.400]  如果神要我們做,我們是應該做到的
[00:15:20.400 --> 00:15:26.640]  彼得是一個沒有希望的門徒,但神將他變成一個有盼望的仕途
[00:15:26.640 --> 00:15:29.440]  而且我覺得更重要,我自己還加多句
[00:15:29.440 --> 00:15:35.280]  神不單止使他從一個沒有希望的門徒變成一個有盼望的仕途
[00:15:35.280 --> 00:15:37.840]  而且還能夠使人有盼望
[00:15:37.840 --> 00:15:41.520]  所以有時我都很感恩,我都會和別人說
[00:15:41.520 --> 00:15:45.440]  你今天看到今天的我,你沒有看到過去的我
[00:15:45.440 --> 00:15:50.640]  如果你看到過去的我,你真的覺得神給人有希望
[00:15:50.640 --> 00:15:55.200]  我對自己都有時很失望,我都試過對自己很絕望
[00:15:55.200 --> 00:15:59.600]  覺得自己為什麼會說出這樣的事,為什麼會做這樣的事
[00:15:59.600 --> 00:16:01.760]  為什麼會這樣想一些事
[00:16:01.760 --> 00:16:07.280]  我看自己沒有希望,但在神的眼中我們是有盼望
[00:16:07.280 --> 00:16:11.120]  彼得不單止他從沒有希望變成有盼望
[00:16:11.120 --> 00:16:14.960]  而且他能夠使人有盼望,我都是這樣提醒我自己
[00:16:14.960 --> 00:16:18.800]  雖然我過去是一個沒有希望的人
[00:16:18.800 --> 00:16:21.120]  神將我變成一個有盼望的人
[00:16:21.120 --> 00:16:24.240]  神更加可以用我使人有盼望
[00:16:24.240 --> 00:16:29.520]  有時我會和別人說,你看我這樣的人神都可以用
[00:16:29.520 --> 00:16:31.920]  我這樣的人神都可以救
[00:16:31.920 --> 00:16:35.120]  我們不要失望,我們需要有盼望
[00:16:35.120 --> 00:16:38.640]  所以從福音書看到一樣東西很重要
[00:16:38.640 --> 00:16:41.520]  就是一個這樣的人,好像彼得這樣的人
[00:16:41.520 --> 00:16:44.720]  又衝動又多管閒事又胡言亂語
[00:16:44.720 --> 00:16:47.200]  又不認識自己又誇口的人
[00:16:47.200 --> 00:16:51.440]  神都可以改變他,成為一個有盼望的使徒
[00:16:51.440 --> 00:16:54.000]  今天我們看彼得就看回我們自己
[00:16:54.000 --> 00:16:56.480]  或者看身邊一些弟兄姊妹
[00:16:56.480 --> 00:16:59.600]  不要和自己說,不要和別人說
[00:16:59.600 --> 00:17:02.960]  這個人沒得救了,或者我沒得救了
[00:17:02.960 --> 00:17:06.000]  有些人是可以壞到一個地步
[00:17:06.000 --> 00:17:08.400]  他自己都覺得自己沒得救
[00:17:08.400 --> 00:17:12.160]  不要理我了,我就是這樣的人
[00:17:12.160 --> 00:17:15.440]  所以有時當我們看聖經人物,看彼得
[00:17:15.440 --> 00:17:18.000]  很多人聖經人物都有改變
[00:17:18.000 --> 00:17:20.080]  神是可以改變我們
[00:17:20.080 --> 00:17:22.160]  所以不要失望,要有盼望
[00:17:22.160 --> 00:17:25.360]  下面我就會用彼得前書第一章
[00:17:25.360 --> 00:17:28.800]  當我自己以前準備彼得前後書
[00:17:28.800 --> 00:17:30.480]  我很喜歡看彼得的新評
[00:17:30.480 --> 00:17:32.160]  剛才那些很多的新評
[00:17:32.160 --> 00:17:35.680]  我發現這樣的人寫了這兩本書
[00:17:35.680 --> 00:17:40.000]  你發現這個人真的完全變了
[00:17:40.000 --> 00:17:41.440]  是很不同的
[00:17:41.440 --> 00:17:43.440]  他成為一個有盼望的使徒
[00:17:43.440 --> 00:17:47.920]  你看他寫的東西裡面是滿有盼望的
[00:17:47.920 --> 00:17:52.320]  彼得在使徒行傳裡面成為了教會的領袖之一
[00:17:52.320 --> 00:17:57.840]  彼得也寫下了彼得前後書
[00:17:57.840 --> 00:18:01.120]  彼得前書告訴我們我們有盼望
[00:18:01.120 --> 00:18:05.520]  彼得後書告訴我們我們要守住這個盼望
[00:18:05.520 --> 00:18:08.960]  我們不單有,你要守住
[00:18:08.960 --> 00:18:13.280]  彼得前書有三個重點
[00:18:13.280 --> 00:18:14.960]  第一就是馴服
[00:18:14.960 --> 00:18:16.400]  第二就是受苦
[00:18:16.400 --> 00:18:18.560]  第三就是榮耀
[00:18:18.560 --> 00:18:23.280]  這三樣東西由初期教會開始
[00:18:23.280 --> 00:18:26.720]  由一個人信主開始都要學這三樣東西
[00:18:26.720 --> 00:18:29.920]  就是我們要學習馴服、受苦
[00:18:29.920 --> 00:18:32.160]  和要追求榮耀
[00:18:32.160 --> 00:18:35.600]  意思就是我們要榮耀神
[00:18:35.600 --> 00:18:37.920]  能夠做到我們應該做的事情
[00:18:37.920 --> 00:18:40.640]  馴服在彼得前書出現有十次
[00:18:40.640 --> 00:18:42.400]  受苦有十六次
[00:18:42.400 --> 00:18:44.400]  榮耀有十二次
[00:18:44.400 --> 00:18:47.680]  你嘗試將這三樣東西加起來
[00:18:47.680 --> 00:18:52.000]  其實彼得前書提到我們有很多受苦
[00:18:52.000 --> 00:18:54.640]  但是在受苦當中我們要馴服
[00:18:54.640 --> 00:18:57.680]  如果我們馴服我們可以有榮耀
[00:18:57.680 --> 00:19:00.960]  受苦、馴服、榮耀是分不開的
[00:19:00.960 --> 00:19:04.880]  剛才讀經讀了彼得前書第一章一至九節
[00:19:04.880 --> 00:19:06.240]  我們看三樣東西
[00:19:06.240 --> 00:19:09.040]  第一是基督徒的人生
[00:19:09.040 --> 00:19:11.840]  第二是基督徒的盼望
[00:19:11.840 --> 00:19:14.720]  第三是基督徒的苦難
[00:19:14.720 --> 00:19:16.480]  我們先看基督徒的人生
[00:19:16.480 --> 00:19:19.120]  第一至第二節我們有提到
[00:19:19.120 --> 00:19:22.000]  基督徒人生到底是怎樣的呢?
[00:19:22.000 --> 00:19:24.960]  第一章一至二節提到這班人
[00:19:24.960 --> 00:19:27.120]  是分散在不同的地方
[00:19:27.120 --> 00:19:29.120]  而且是寄居
[00:19:29.120 --> 00:19:30.880]  他們被分散
[00:19:30.880 --> 00:19:32.240]  他們只是寄居
[00:19:32.240 --> 00:19:34.160]  沒有屬於自己的地方
[00:19:34.160 --> 00:19:37.840]  第二節提到雖然我們是分散寄居
[00:19:37.840 --> 00:19:40.640]  但是我們是被揀選
[00:19:40.640 --> 00:19:44.240]  成聖結蒙血灑的人
[00:19:44.240 --> 00:19:46.800]  甚至我們也會有因為平安
[00:19:46.800 --> 00:19:49.360]  多多加給我們的人
[00:19:49.360 --> 00:19:52.160]  所以我們發現這裡有一個很大的對比
[00:19:52.160 --> 00:19:56.320]  雖然我們在一個好像不是很蒙恩的環境下
[00:19:56.320 --> 00:19:58.560]  但我們仍然可以蒙恩
[00:19:58.560 --> 00:20:01.760]  但蒙恩的人不只是為了蒙恩
[00:20:01.760 --> 00:20:04.320]  蒙恩的人應該是馴服的
[00:20:04.320 --> 00:20:05.520]  所以當你看第二節
[00:20:05.520 --> 00:20:07.680]  他講我們是被揀選
[00:20:07.680 --> 00:20:08.880]  得成聖結
[00:20:08.880 --> 00:20:12.720]  後面就說以致馴服耶穌基督
[00:20:12.720 --> 00:20:15.040]  馴服耶穌基督
[00:20:15.040 --> 00:20:17.120]  所以我們這一班
[00:20:17.120 --> 00:20:19.680]  在一個不是很蒙恩的環境下
[00:20:19.680 --> 00:20:21.360]  仍然可以蒙恩
[00:20:21.360 --> 00:20:23.520]  其實我常提醒弟兄姊妹
[00:20:23.520 --> 00:20:24.800]  提醒教會
[00:20:24.800 --> 00:20:27.040]  我們從教會成立第一天開始
[00:20:27.040 --> 00:20:32.880]  我們已經處於一個不是很順的環境
[00:20:32.880 --> 00:20:36.000]  耶穌臨走前也說明這個世界會恨你們
[00:20:36.000 --> 00:20:37.840]  我們不會順順利利
[00:20:37.840 --> 00:20:39.200]  平平安安
[00:20:39.200 --> 00:20:40.800]  天色常藍
[00:20:40.800 --> 00:20:42.000]  不會的
[00:20:42.000 --> 00:20:44.240]  我們在打仗的裡面
[00:20:44.240 --> 00:20:46.560]  我們在苦難的當中
[00:20:46.560 --> 00:20:48.880]  我們不是很舒適
[00:20:48.880 --> 00:20:50.800]  我們會遇到很多的難處
[00:20:50.800 --> 00:20:52.960]  我們在一個不蒙恩的環境下
[00:20:52.960 --> 00:20:55.520]  但我們可以蒙恩
[00:20:55.520 --> 00:20:58.080]  但在這個不蒙恩的環境下
[00:20:58.080 --> 00:20:59.360]  提出了一件很重要的事
[00:20:59.360 --> 00:21:00.640]  就是你一定要馴服
[00:21:00.640 --> 00:21:01.680]  要馴服
[00:21:01.680 --> 00:21:03.200]  所以當我自己看的時候
[00:21:03.200 --> 00:21:04.480]  彼得提醒我們
[00:21:04.480 --> 00:21:06.800]  你要記住雖然你們是分散
[00:21:06.800 --> 00:21:08.080]  雖然你們是寄居
[00:21:08.080 --> 00:21:09.600]  雖然你們在苦難當中
[00:21:09.600 --> 00:21:11.120]  雖然世人恨你們
[00:21:11.120 --> 00:21:14.080]  你們要記住你們被揀選成為聖結
[00:21:14.080 --> 00:21:15.040]  被分別
[00:21:15.040 --> 00:21:16.640]  你們要馴服
[00:21:16.640 --> 00:21:17.920]  要馴服
[00:21:17.920 --> 00:21:19.600]  顯出我們被揀選
[00:21:19.600 --> 00:21:21.120]  顯出我們是聖結
[00:21:21.120 --> 00:21:22.400]  是不同的人
[00:21:22.400 --> 00:21:24.240]  所以當我看的時候
[00:21:24.240 --> 00:21:25.440]  彼得提醒我們一樣
[00:21:25.440 --> 00:21:26.880]  我們需要馴服
[00:21:26.880 --> 00:21:28.240]  不是需要舒服
[00:21:28.240 --> 00:21:29.840]  不是需要舒服
[00:21:29.840 --> 00:21:33.920]  蒙恩的人在一個不蒙恩的環境當中
[00:21:33.920 --> 00:21:36.000]  我們都可以蒙恩
[00:21:36.000 --> 00:21:37.520]  我們都需要馴服
[00:21:37.520 --> 00:21:39.280]  所以當我想的時候
[00:21:39.280 --> 00:21:40.800]  在我每一天
[00:21:40.800 --> 00:21:42.560]  你們今天不知道遇到什麼
[00:21:42.560 --> 00:21:44.400]  有時候在我人生當中
[00:21:44.400 --> 00:21:45.920]  在每一天當中
[00:21:45.920 --> 00:21:48.320]  我做了很多不應該做的事
[00:21:48.320 --> 00:21:50.560]  我沒有做到我應該做的事
[00:21:50.560 --> 00:21:51.840]  很多時候是什麼呢?
[00:21:51.840 --> 00:21:53.120]  是為了舒服
[00:21:53.120 --> 00:21:55.680]  不是為了馴服
[00:21:55.680 --> 00:21:58.000]  譬如有時候明知道要早點起床
[00:21:58.000 --> 00:21:59.280]  為什麼不起床呢?
[00:21:59.280 --> 00:22:01.840]  因為抱著枕頭太舒服了
[00:22:01.840 --> 00:22:04.400]  所以我就沒有做到我應該做的事
[00:22:04.400 --> 00:22:07.040]  很多時候基督徒就是做了不應該做的事
[00:22:07.040 --> 00:22:08.480]  不做應該做的事
[00:22:08.480 --> 00:22:09.520]  為了舒服
[00:22:09.520 --> 00:22:11.040]  不是為了馴服
[00:22:11.040 --> 00:22:12.880]  但同樣我又會想到自己
[00:22:12.880 --> 00:22:15.360]  當我做了不喜歡做的事
[00:22:15.360 --> 00:22:17.760]  或者我沒有做到我喜歡做的事
[00:22:17.760 --> 00:22:19.040]  我是為了馴服
[00:22:19.040 --> 00:22:21.280]  不是為了舒服
[00:22:21.280 --> 00:22:22.880]  我自己就是這樣
[00:22:22.880 --> 00:22:25.920]  很多時候有些事你問我
[00:22:25.920 --> 00:22:26.560]  喜歡不喜歡做
[00:22:26.560 --> 00:22:27.680]  我寧願不用
[00:22:27.680 --> 00:22:29.600]  剛才我上來之前
[00:22:29.600 --> 00:22:32.000]  我太太都提醒我睡一會兒
[00:22:32.000 --> 00:22:35.600]  一會兒可能要搞到十二點多一點鐘
[00:22:35.600 --> 00:22:37.280]  不要沒精神
[00:22:37.280 --> 00:22:38.560]  我說好啊我睡覺
[00:22:38.560 --> 00:22:40.960]  其實剛才睡覺真的很舒服的
[00:22:40.960 --> 00:22:44.640]  但是到夠鐘就叫醒我要起床
[00:22:44.640 --> 00:22:46.480]  你問我喜不喜歡起床
[00:22:46.480 --> 00:22:47.760]  我真的不是很喜歡起床
[00:22:47.760 --> 00:22:49.120]  我不是不喜歡跟你們說
[00:22:49.120 --> 00:22:50.240]  先說清楚
[00:22:50.240 --> 00:22:53.280]  有時候我不會做一些我喜歡做的事
[00:22:53.280 --> 00:22:54.720]  我也很喜歡睡覺
[00:22:54.720 --> 00:22:56.640]  因為睡覺真的很舒服
[00:22:56.640 --> 00:22:58.560]  但我是為了馴服
[00:22:58.560 --> 00:23:01.440]  我應該九點半上來
[00:23:01.440 --> 00:23:02.640]  我們大家有祈禱
[00:23:02.640 --> 00:23:05.600]  十點鐘就會開始崇拜
[00:23:05.600 --> 00:23:06.880]  我也是為了馴服
[00:23:06.880 --> 00:23:08.160]  不是為了舒服
[00:23:08.160 --> 00:23:09.760]  我又要換衣服
[00:23:09.760 --> 00:23:10.960]  打領帶
[00:23:10.960 --> 00:23:13.600]  穿上全副軍裝
[00:23:13.600 --> 00:23:15.600]  我太太說這裡好像睡衣一樣
[00:23:15.600 --> 00:23:16.880]  晚上穿著睡衣
[00:23:16.880 --> 00:23:17.760]  還要做什麼
[00:23:17.760 --> 00:23:18.800]  回家
[00:23:18.800 --> 00:23:20.400]  我也要做這件事
[00:23:20.400 --> 00:23:23.680]  因為我明白基督徒的人生不是要舒服
[00:23:23.680 --> 00:23:25.200]  而是要馴服
[00:23:25.200 --> 00:23:28.400]  我可以為了馴服而不舒服
[00:23:28.400 --> 00:23:31.840]  但不要為了舒服而不馴服
[00:23:31.840 --> 00:23:33.840]  所以有時候我覺得這個馴不馴服
[00:23:33.840 --> 00:23:35.440]  大家要想一想
[00:23:35.440 --> 00:23:36.480]  每一天都在想
[00:23:36.480 --> 00:23:38.000]  有些事我真的不舒服
[00:23:38.000 --> 00:23:40.320]  但為了馴服我可以不舒服
[00:23:40.320 --> 00:23:41.840]  有些事可能很舒服
[00:23:41.840 --> 00:23:45.200]  但我為了馴服我可以不舒服
[00:23:45.200 --> 00:23:46.960]  我們需要這樣做
[00:23:46.960 --> 00:23:48.720]  一個有盼望的人
[00:23:48.720 --> 00:23:51.760]  他可以做到這件事
[00:23:51.760 --> 00:23:53.040]  所以我們看了第一件事
[00:23:53.040 --> 00:23:55.120]  基督徒的人生是怎樣的
[00:23:55.120 --> 00:23:57.680]  我們是要馴服和舒服
[00:23:57.680 --> 00:23:59.440]  我們為什麼可以這樣做呢
[00:23:59.440 --> 00:24:00.320]  就說第二件事
[00:24:00.320 --> 00:24:01.920]  就是基督徒的盼望
[00:24:01.920 --> 00:24:03.760]  三至五節
[00:24:03.760 --> 00:24:05.200]  三至五節提到
[00:24:05.200 --> 00:24:07.680]  我們有很多可以得著的
[00:24:07.680 --> 00:24:08.880]  我們可以得著
[00:24:08.880 --> 00:24:09.840]  不能夠扭壞
[00:24:09.840 --> 00:24:10.640]  不能夠癲瘓
[00:24:10.640 --> 00:24:11.760]  不能夠衰殘
[00:24:11.760 --> 00:24:13.840]  存留在天上的基業
[00:24:13.840 --> 00:24:15.280]  後面又提到
[00:24:15.280 --> 00:24:17.600]  第五節說
[00:24:17.600 --> 00:24:20.240]  我們因信蒙神能力保守的人
[00:24:20.240 --> 00:24:21.440]  必能得著
[00:24:21.440 --> 00:24:22.880]  我們可以得
[00:24:22.880 --> 00:24:24.000]  我們必能得
[00:24:24.000 --> 00:24:25.520]  意思是我們還未得
[00:24:25.520 --> 00:24:26.480]  對不對
[00:24:26.480 --> 00:24:28.080]  可以得必能得
[00:24:28.080 --> 00:24:29.280]  但還未得
[00:24:29.280 --> 00:24:30.560]  那裡聖經又說
[00:24:30.560 --> 00:24:32.400]  祂為我們存留在天上
