
[00:00:00.000 --> 00:00:07.800]  我想跟你讀的是14章第一和第二節
[00:04:03.400 --> 00:04:05.700]  First Class Honors畢業
[00:04:05.700 --> 00:04:07.800]  他說其實也沒有的
[00:04:07.800 --> 00:04:10.500]  其實只是慢慢地
[00:04:10.500 --> 00:04:12.800]  淡下淡下
[00:04:12.800 --> 00:04:15.300]  好像三花淡奶那樣
[00:04:15.300 --> 00:04:17.700]  那就沒有了
[00:04:17.700 --> 00:04:19.200]  原來沒有理由
[00:04:19.200 --> 00:04:23.200]  也可以是一個離開上帝的理由
[00:04:23.200 --> 00:04:25.100]  想清楚
[00:04:25.100 --> 00:04:29.000]  以致你知道
[00:04:29.000 --> 00:04:33.200]  有警覺性
[00:04:33.200 --> 00:04:37.800]  所以聖經裏面的律法
[00:04:37.800 --> 00:04:40.500]  其實不是規條
[00:04:40.500 --> 00:04:46.500]  我們說其實它是提醒我們
[00:04:46.500 --> 00:04:51.500]  Prompt我們去問問題
[00:04:51.500 --> 00:04:55.000]  不是說我已經遵守了這些
[00:04:55.000 --> 00:04:58.200]  他所說的話我一條都沒有觸犯
[00:04:58.200 --> 00:04:59.700]  那我就是一個聖人
[00:04:59.700 --> 00:05:01.600]  不是
[00:05:01.600 --> 00:05:03.700]  就是沒有說那句
[00:05:03.700 --> 00:05:06.100]  沒有說那樣
[00:05:06.100 --> 00:05:09.100]  你知不知道到底是什麼?
[00:05:09.100 --> 00:05:11.900]  這是昨晚我們看十三章
[00:05:11.900 --> 00:05:16.200]  我們想掌握的一個方法
[00:05:16.200 --> 00:05:19.900]  一個讀聖經的方法
[00:05:19.900 --> 00:05:24.800]  不是停在理解明白
[00:05:24.800 --> 00:05:28.200]  而是停在形容
[00:05:28.200 --> 00:05:31.600]  你怎樣將這段經文
[00:05:31.600 --> 00:05:35.800]  用在你自己的身上
[00:05:35.800 --> 00:05:39.600]  這個方法今天我們要繼續下去
[00:05:39.600 --> 00:05:43.500]  今天我們討論第二個方法
[00:05:43.500 --> 00:05:45.800]  用昨天我們說的
[00:05:45.800 --> 00:05:48.800]  哇,厲害了,今早的主題有光
[00:05:48.800 --> 00:05:51.900]  是吧?
[00:05:51.900 --> 00:05:55.500]  昨晚我們說的「林」字很重要
[00:05:55.500 --> 00:05:59.900]  今早我們說「有」、「無」
[00:05:59.900 --> 00:06:01.700]  「有」、「無」很重要
[00:06:01.700 --> 00:06:05.200]  「有」還是「無」兩個字不會混淆的
[00:06:05.200 --> 00:06:07.500]  沒有那個中間黑黑的
[00:06:07.500 --> 00:06:11.400]  到底你有還是你沒有?
[00:06:11.400 --> 00:06:13.100]  十四章說什麼的?
[00:06:13.100 --> 00:06:16.300]  開頭兩句每個字都懂得解釋
[00:06:16.300 --> 00:06:19.900]  加起來懂得解釋嗎?
[00:06:19.900 --> 00:06:23.900]  不可以為死人用刀劃身
[00:06:23.900 --> 00:06:27.400]  不可以將額上剃光
[00:06:27.400 --> 00:06:30.400]  哦,即是今天不可以紋身
[00:06:30.400 --> 00:06:33.700]  我們讀聖經很快的跳下去
[00:06:33.700 --> 00:06:37.600]  答案是,那你是不是死人?
[00:06:37.600 --> 00:06:39.000]  這裡很清楚說
[00:06:39.000 --> 00:06:43.100]  不是說不可以用刀劃身
[00:06:43.100 --> 00:06:47.300]  是不可以為死人用刀劃身
[00:06:47.300 --> 00:06:49.800]  所以不要那麼快跳下去「Tattoo」字
[00:06:49.800 --> 00:06:52.400]  那是另一個問題,那是衛生的問題
[00:06:52.400 --> 00:06:54.900]  乾不乾淨?有什麼後遺症?
[00:06:54.900 --> 00:06:57.900]  你最好問問那些皮膚科專家
[00:06:57.900 --> 00:07:01.100]  但這裡說的是怎樣對死人
[00:07:01.100 --> 00:07:06.700]  所以下面說不可以將額上剃光
[00:07:06.700 --> 00:07:09.300]  是不是都是說死人?
[00:07:09.300 --> 00:07:15.600]  如果這兩句話是一句連貫的吩咐的時候
[00:07:15.600 --> 00:07:19.800]  那這個死人的object
[00:07:19.800 --> 00:07:25.300]  就包括了兩個行為
[00:07:25.300 --> 00:07:29.000]  一個是用刀劃身
[00:07:29.000 --> 00:07:34.400]  一個是剃光他的額頭
[00:07:34.400 --> 00:07:37.700]  你馬上就會問為什麼?
[00:07:37.700 --> 00:07:40.300]  為什麼不可以?
[00:07:40.300 --> 00:07:46.200]  聖經的解釋未必是你想的那個解釋
[00:07:46.200 --> 00:07:49.300]  所以你讀的時候,你問完為什麼
[00:07:49.300 --> 00:07:55.900]  你要虛心、謙卑、聆聽?
[00:07:55.900 --> 00:07:58.900]  是不是骯髒?
[00:07:58.900 --> 00:08:01.500]  有什麼原因我不可以這樣做呢?
[00:08:01.500 --> 00:08:03.100]  上帝說的原因
[00:08:03.100 --> 00:08:04.700]  聖經說的原因
[00:08:04.700 --> 00:08:08.400]  摩西提醒以色列的原因
[00:08:08.400 --> 00:08:10.700]  你們是耶和華
[00:08:10.700 --> 00:08:13.500]  你們是神的兒女
[00:08:13.500 --> 00:08:15.600]  這個是原因
[00:08:15.600 --> 00:08:19.800]  然後因為,第二節看到那個連接詞嗎?
[00:08:19.800 --> 00:08:22.200]  因為,這個是原因
[00:08:22.200 --> 00:08:29.600]  因為你歸耶和華你神為聖傑的民
[00:08:29.600 --> 00:08:33.300]  耶和華從地上的萬民中
[00:08:33.300 --> 00:08:40.000]  揀選你,特作自己的子民
[00:08:40.000 --> 00:08:42.000]  所以如果你問聖經為什麼呢?
[00:08:42.000 --> 00:08:45.800]  它給你的答案就是揀選
[00:08:45.800 --> 00:08:48.400]  因為神揀選你
[00:08:48.400 --> 00:08:52.800]  在萬民當中,在這麼多人當中
[00:08:52.800 --> 00:08:57.000]  有時不用想萬國萬民這麼闊
[00:08:57.000 --> 00:08:58.200]  就是想想你家裡
[00:08:58.200 --> 00:08:59.600]  剛才我給你訪問
[00:08:59.600 --> 00:09:01.000]  你家裡有什麼人
[00:09:01.000 --> 00:09:05.200]  你就數一下你家裡有多少人
[00:09:05.200 --> 00:09:08.500]  在你的直系親屬當中
[00:09:08.500 --> 00:09:13.500]  還是在你的延伸家族當中
[00:09:13.500 --> 00:09:16.000]  有多少基督徒?
[00:09:16.000 --> 00:09:20.100]  為什麼你會相信耶穌?
[00:09:20.100 --> 00:09:22.200]  只是碰巧而已
[00:09:22.200 --> 00:09:23.000]  是吧?
[00:09:23.000 --> 00:09:26.200]  不幸走進了教會
[00:09:26.200 --> 00:09:28.200]  認識了一班這樣的朋友
[00:09:28.200 --> 00:09:30.800]  一有空就說要查經
[00:09:30.800 --> 00:09:33.000]  查著查著又相信了
[00:09:33.000 --> 00:09:35.200]  是呀,每個人相信耶穌的經歷
[00:09:35.200 --> 00:09:36.600]  都可以很特別很奇怪
[00:09:36.600 --> 00:09:40.900]  我太太是在祈禱會裡信耶穌的
[00:09:40.900 --> 00:09:43.100]  祈禱會是最悶的
[00:09:43.100 --> 00:09:44.100]  不是的
[00:09:44.100 --> 00:09:46.800]  她看到那班基督徒祈禱
[00:09:46.800 --> 00:09:48.600]  她問為什麼?
[00:09:48.600 --> 00:09:50.200]  沒有人呼召的
[00:09:50.200 --> 00:09:52.000]  大家輪流祈禱
[00:09:52.000 --> 00:09:52.900]  輪到她的時候
[00:09:52.900 --> 00:09:54.100]  她開口祈禱
[00:09:54.100 --> 00:09:56.800]  竟然說要信耶穌要祈禱
[00:09:56.800 --> 00:09:59.800]  她自己求上帝接納她
[00:09:59.800 --> 00:10:01.800]  這樣就成為了基督徒了
[00:10:01.800 --> 00:10:05.100]  是,過程每個人都不同
[00:10:05.100 --> 00:10:10.000]  但聖經用的解釋就是「揀選」
[00:10:10.000 --> 00:10:12.100]  是上帝揀你的
[00:10:12.100 --> 00:10:13.500]  感謝主啊
[00:10:13.500 --> 00:10:15.300]  上帝揀我,我不揀祂
[00:10:15.300 --> 00:10:17.900]  我們的考試心態都出來了
[00:10:17.900 --> 00:10:19.800]  只有一個第一
[00:10:19.800 --> 00:10:21.600]  我第一就沒有第二個了
[00:10:21.600 --> 00:10:22.800]  不是的
[00:10:22.800 --> 00:10:25.100]  你知道上帝揀你
[00:10:25.100 --> 00:10:30.300]  是為了讓祂的恩典
[00:10:30.300 --> 00:10:35.200]  透過你可以臨到身邊
[00:10:35.200 --> 00:10:37.900]  未曾認識祂的人嗎?
[00:10:37.900 --> 00:10:39.700]  那不是原因
[00:10:39.700 --> 00:10:42.500]  那是目的
[00:10:42.500 --> 00:10:44.200]  分不分得出兩樣東西?
[00:10:44.200 --> 00:10:45.100]  一個在背後
[00:10:45.100 --> 00:10:46.300]  為什麼?
[00:10:46.300 --> 00:10:48.500]  一個是為了什麼?
[00:10:48.500 --> 00:10:50.700]  上帝揀選了我們
[00:10:50.700 --> 00:10:53.700]  叫我們成為祂的子民
[00:10:53.700 --> 00:10:54.800]  不止這樣
[00:10:54.800 --> 00:10:58.100]  成為祂的兒女
[00:10:58.100 --> 00:11:06.100]  目的不只是我們自己得到祝福
[00:11:06.100 --> 00:11:08.300]  得到益處
[00:11:08.300 --> 00:11:15.900]  目的是讓神的救恩臨到萬民
[00:11:15.900 --> 00:11:18.500]  先揀你
[00:11:18.500 --> 00:11:21.700]  那你就責任重大了
[00:11:21.700 --> 00:11:22.700]  是呀
[00:11:22.700 --> 00:11:25.400]  全家信不信耶穌
[00:11:25.400 --> 00:11:27.400]  看你的了
[00:11:27.400 --> 00:11:31.100]  好像你在香港中文大學生
[00:11:31.100 --> 00:11:34.200]  讀書你懂得唱那首校歌
[00:11:34.200 --> 00:11:40.600]  「艱苦我奮進,困乏我多情」
[00:11:40.600 --> 00:11:43.400]  背著十字架很沉重
[00:11:43.400 --> 00:11:45.400]  不是
[00:11:45.400 --> 00:11:48.800]  這句經文教我們
[00:11:48.800 --> 00:11:54.300]  怎樣能夠讓神的恩典
[00:11:54.300 --> 00:11:57.900]  透過祂揀選我們
[00:11:57.900 --> 00:12:02.100]  可以臨到我們身邊的人
[00:12:02.100 --> 00:12:03.500]  這裡用的四個字
[00:12:03.500 --> 00:12:06.900]  剛才你讀有沒有留意?
[00:12:06.900 --> 00:12:15.200]  「因為你皈依和華你神為聖潔的民」
[00:12:15.200 --> 00:12:20.000]  聖潔是什麼意思呢?
[00:12:20.000 --> 00:12:23.200]  即是頭上有光圈
[00:12:23.200 --> 00:12:25.800]  走路不妥
[00:12:25.800 --> 00:12:28.800]  每個星期都禁食
[00:12:28.800 --> 00:12:29.500]  不是
[00:12:29.500 --> 00:12:31.600]  那些是我們心目中
[00:12:31.600 --> 00:12:36.400]  中國文化傳統的聖人的觀念
[00:12:36.400 --> 00:12:39.900]  聖潔不是這樣的意思
[00:12:39.900 --> 00:12:44.300]  聖潔在舊約聖經裡
[00:12:44.300 --> 00:12:49.200]  是用在會幕的器皿
[00:12:49.200 --> 00:12:52.700]  不是先用在人的身上
[00:12:52.700 --> 00:12:55.600]  會幕裡所有的器皿
[00:12:55.600 --> 00:12:59.900]  都是歸耶和華為聖
[00:12:59.900 --> 00:13:03.900]  所以不是說祂會不會犯罪
[00:13:03.900 --> 00:13:05.000]  得罪上帝
[00:13:05.000 --> 00:13:07.500]  器皿是死物
[00:13:07.500 --> 00:13:12.900]  是說誰可以用它
[00:13:12.900 --> 00:13:15.200]  大祭司請吃飯
[00:13:15.200 --> 00:13:16.400]  不可以過去隔離
[00:13:16.400 --> 00:13:19.800]  把碗碗碟碟借過來
[00:13:19.800 --> 00:13:21.900]  洗乾淨
[00:13:21.900 --> 00:13:24.400]  用熱水高溫消毒
[00:13:24.400 --> 00:13:25.800]  擦亮它
[00:13:25.800 --> 00:13:26.600]  還給它
[00:13:26.600 --> 00:13:28.300]  不可以的
[00:13:28.300 --> 00:13:32.500]  因為只可以給上帝用
[00:13:32.500 --> 00:13:38.000]  那些是分別為聖的器皿
[00:13:38.000 --> 00:13:40.600]  只有上帝可以用
[00:13:40.600 --> 00:13:43.300]  你和我的生命
[00:13:43.300 --> 00:13:46.300]  分別為聖
[00:13:46.300 --> 00:13:48.800]  給誰用?
[00:13:48.800 --> 00:13:54.100]  《新命紀》十四章是問這件事
[00:13:54.100 --> 00:13:56.100]  不過它很奇怪
[00:13:56.100 --> 00:13:58.400]  它忽然無端端跟你說兩句
[00:13:58.400 --> 00:14:01.200]  「不可為死人用刀劃身
[00:14:01.200 --> 00:14:04.800]  也不可將額上剃光」
[00:14:04.800 --> 00:14:06.500]  你問為甚麼?
[00:14:06.500 --> 00:14:08.800]  它不是跟你解釋這件事
[00:14:08.800 --> 00:14:11.300]  它是跟你解釋你的身份
[00:14:11.300 --> 00:14:13.300]  你是誰?
[00:14:13.300 --> 00:14:15.800]  你是上帝所揀選
[00:14:15.800 --> 00:14:17.600]  你是祂的兒女
[00:14:17.600 --> 00:14:19.800]  你是祂的子民
[00:14:19.800 --> 00:14:21.400]  因為這樣
[00:14:21.400 --> 00:14:23.800]  你就要
[00:14:23.800 --> 00:14:26.200]  第一個很清楚的原則
[00:14:26.200 --> 00:14:32.000]  你就要和其他的人有不同
[00:14:32.000 --> 00:14:34.400]  這裡用的例子
[00:14:34.400 --> 00:14:37.700]  昨天我們說「舉一反三」
[00:14:37.700 --> 00:14:40.000]  這裡用的第一個例子
[00:14:40.000 --> 00:14:46.500]  是怎樣處理死亡這件事
[00:14:46.500 --> 00:14:49.300]  我們中國人就很明白了
[00:14:49.300 --> 00:14:50.900]  有人死了
[00:14:50.900 --> 00:14:53.500]  很大件事
[00:14:53.500 --> 00:14:57.900]  你怎樣處理一個人的身後事?
[00:14:57.900 --> 00:15:00.400]  中國人有很多事情
[00:15:00.400 --> 00:15:02.500]  你信了耶穌
[00:15:02.500 --> 00:15:04.900]  你馬上就不同了
[00:15:04.900 --> 00:15:07.900]  大家在那裡要鞠躬
[00:15:07.900 --> 00:15:11.300]  大家在那裡要打齋念佛
[00:15:11.300 --> 00:15:14.400]  這兩個信了教
[00:15:14.400 --> 00:15:18.000]  但他們穿著黑袍坐在一旁就行了
[00:15:18.000 --> 00:15:19.300]  你去殯儀館
[00:15:19.300 --> 00:15:21.100]  香港就是了
[00:15:21.100 --> 00:15:24.000]  基督教的禮儀的走進去
[00:15:24.000 --> 00:15:26.400]  他不會叫你「三鞠躬」
[00:15:26.400 --> 00:15:28.900]  他會叫你「脈吐」
[00:15:28.900 --> 00:15:31.500]  有些不識性的堂官說
[00:15:31.500 --> 00:15:35.300]  請來賓向死人脈吐
[00:15:35.300 --> 00:15:37.500]  搞錯了
[00:15:37.500 --> 00:15:39.500]  他以為鞠躬向死人
[00:15:39.500 --> 00:15:41.300]  基督徒脈吐又向死人
[00:15:41.300 --> 00:15:43.500]  分別在哪裡?
[00:15:43.500 --> 00:15:45.100]  其實外面的人不明白
[00:15:45.100 --> 00:15:46.800]  但他知道有分別
[00:15:46.800 --> 00:15:49.000]  信了耶穌就有點不同
[00:15:49.000 --> 00:15:52.400]  不要為死人用刀劃身
[00:15:52.400 --> 00:15:55.000]  不要將額上剃光
[00:15:55.000 --> 00:15:58.800]  是當時的分別
[00:15:58.800 --> 00:16:00.500]  舉一反三
[00:16:00.500 --> 00:16:08.900]  請問今天在處理面對死亡
[00:16:08.900 --> 00:16:11.900]  你和我有什麼分別?
[00:16:11.900 --> 00:16:13.500]  你有什麼分別?
[00:16:13.500 --> 00:16:15.100]  不由我作主
[00:16:15.100 --> 00:16:17.600]  我家裡最小的是我
[00:16:17.600 --> 00:16:19.300]  七個哥哥姐姐
[00:16:19.300 --> 00:16:20.800]  開家庭會議
[00:16:20.800 --> 00:16:22.200]  用佛教儀式
[00:16:22.200 --> 00:16:23.700]  還是沒有宗教儀式
[00:16:23.700 --> 00:16:27.900]  從來都不輪到我找牧師來主持安息禮拜
[00:16:27.900 --> 00:16:29.400]  是
[00:16:29.400 --> 00:16:34.600]  你處理不了你的長輩的死亡
[00:16:34.600 --> 00:16:37.800]  你怎樣處理你自己的死亡?
[00:16:37.800 --> 00:16:39.300]  猜過你大吉利是
[00:16:39.300 --> 00:16:40.600]  吐口水再說過
[00:16:40.600 --> 00:16:41.700]  我這麼年輕
[00:16:41.700 --> 00:16:44.300]  誰說年輕人不會死?
[00:16:44.300 --> 00:16:45.100]  我
[00:16:45.100 --> 00:16:47.300]  你是誰?
[00:16:47.300 --> 00:16:48.600]  你明白我說什麼嗎?
[00:16:48.600 --> 00:16:51.100]  你現在不想
[00:16:51.100 --> 00:16:52.100]  誰幫你想?
[00:16:52.100 --> 00:16:54.700]  由七個哥哥姐姐幫你想
[00:16:54.700 --> 00:16:56.300]  到你的身後事的時候
[00:16:56.300 --> 00:16:57.200]  他們就投票
[00:16:57.200 --> 00:16:58.000]  用佛教儀式
[00:16:58.000 --> 00:16:59.200]  你就居會了
[00:16:59.200 --> 00:17:02.600]  又上刀山又下油鍋
[00:17:02.600 --> 00:17:06.500]  基督徒為什麼不可以自己決定
[00:17:06.500 --> 00:17:10.200]  自己怎樣面對死亡?
[00:17:10.200 --> 00:17:13.000]  你避忌什麼?
[00:17:13.000 --> 00:17:15.500]  你怕什麼?
[00:17:15.500 --> 00:17:18.600]  你猜什麼?
[00:17:18.600 --> 00:17:20.200]  有沒有分別?
[00:17:20.200 --> 00:17:23.800]  那個不是表面儀式的分別
[00:17:23.800 --> 00:17:29.800]  那個是你內心信仰的分別
[00:17:29.800 --> 00:17:32.600]  你知不知道死了之後
[00:17:32.600 --> 00:17:34.400]  你在哪裡?
[00:17:34.400 --> 00:17:36.700]  你有沒有盼望?
[00:17:36.700 --> 00:17:39.500]  你有沒有把握?
[00:17:39.500 --> 00:17:44.500]  死亡根據聖經是一件什麼事?
[00:17:44.500 --> 00:17:46.600]  你懂的
[00:17:46.600 --> 00:17:49.500]  聖經怎樣說死亡?
[00:17:49.500 --> 00:17:51.400]  睡覺
[00:17:51.400 --> 00:17:53.800]  昨晚你有沒有睡覺?
[00:17:53.800 --> 00:17:56.200]  臨睡前說很害怕
[00:17:56.200 --> 00:17:57.800]  因為我要睡覺
[00:17:57.800 --> 00:17:58.700]  怕什麼?
[00:17:58.700 --> 00:18:00.400]  我怕我明天起不了身
[00:18:00.400 --> 00:18:01.100]  會
[00:18:01.100 --> 00:18:02.600]  不過你從來都不會
[00:18:02.600 --> 00:18:03.700]  坐在床上
[00:18:03.700 --> 00:18:06.100]  0.96秒
[00:18:06.100 --> 00:18:09.000]  叮噹和大雄的紀錄
[00:18:09.000 --> 00:18:11.600]  就睡著了
[00:18:11.600 --> 00:18:14.800]  你是否這樣面對死亡?
[00:18:14.800 --> 00:18:16.100]  坐在床上
[00:18:16.100 --> 00:18:18.200]  0.96秒
[00:18:18.200 --> 00:18:19.400]  起身
[00:18:19.400 --> 00:18:22.500]  就是榮耀的復活了
[00:18:22.500 --> 00:18:24.400]  所以《新聞記》十四章
[00:18:24.400 --> 00:18:26.600]  很多人說救了不理死亡
[00:18:26.600 --> 00:18:27.900]  不理復活的
[00:18:27.900 --> 00:18:30.600]  這裡是說死亡的
[00:18:30.600 --> 00:18:32.500]  它說有分別的
[00:18:32.500 --> 00:18:34.600]  屬神的兒女
[00:18:34.600 --> 00:18:37.400]  屬神的子民
[00:18:37.400 --> 00:18:42.800]  在這件生死的大事上
[00:18:42.800 --> 00:18:44.900]  是有分別的
[00:18:44.900 --> 00:18:47.400]  你有什麼分別?
[00:18:47.400 --> 00:18:49.300]  我不知道committee今天預備了什麼
[00:18:49.300 --> 00:18:50.000]  三條題目
[00:18:50.000 --> 00:18:51.800]  今天有沒有三條題目?
[00:18:51.800 --> 00:18:52.700]  有
[00:18:52.700 --> 00:18:56.300]  有沒有問這個問題?
[00:18:56.300 --> 00:18:58.100]  舉一反三
[00:18:58.100 --> 00:18:59.500]  反了一
[00:18:59.500 --> 00:19:00.800]  死亡
[00:19:00.800 --> 00:19:03.200]  那生命呢?
[00:19:03.200 --> 00:19:05.100]  有一天你結婚
[00:19:05.100 --> 00:19:06.700]  生孩子
[00:19:06.700 --> 00:19:07.600]  出生了
[00:19:07.600 --> 00:19:08.700]  是兒子
[00:19:08.700 --> 00:19:10.300]  你怎麼慶祝?
[00:19:10.300 --> 00:19:13.300]  又是派紅雞蛋
[00:19:13.300 --> 00:19:15.100]  有什麼分別?
[00:19:15.100 --> 00:19:17.400]  面對生命
[00:19:17.400 --> 00:19:19.300]  有什麼分別?
[00:19:19.300 --> 00:19:20.700]  不要說這麼遠
[00:19:20.700 --> 00:19:21.600]  我生不生孩子
[00:19:21.600 --> 00:19:22.600]  都不久就知道
[00:19:22.600 --> 00:19:24.400]  你生日的
[00:19:24.400 --> 00:19:25.200]  你不生孩子
[00:19:25.200 --> 00:19:26.800]  你生日的
[00:19:26.800 --> 00:19:29.600]  昨天已經不止一個人生日
[00:19:29.600 --> 00:19:32.000]  我見幾個蛋糕
[00:19:32.000 --> 00:19:34.600]  除了人又吃蛋糕
[00:19:34.600 --> 00:19:36.400]  你又吃蛋糕之外
[00:19:36.400 --> 00:19:37.900]  你的生日
[00:19:37.900 --> 00:19:40.100]  和未曾認識神的人
[00:19:40.100 --> 00:19:42.800]  有什麼分別?
[00:19:42.800 --> 00:19:45.400]  有沒有分別?
[00:19:45.400 --> 00:19:47.600]  很多人大條道理說
[00:19:47.600 --> 00:19:50.800]  為什麼要有分別?
[00:19:50.800 --> 00:19:52.400]  人人過生日
[00:19:52.400 --> 00:19:54.300]  都是吃一頓厲害的
[00:19:54.300 --> 00:19:57.200]  基督徒最多就是吃飯前祈禱
[00:19:57.200 --> 00:19:59.200]  原來吃飯前祈禱
[00:19:59.200 --> 00:20:03.600]  是你唯一的分別
[00:20:03.600 --> 00:20:05.200]  我留意到committee
[00:20:05.200 --> 00:20:06.600]  有人寫他有什麼想法
[00:20:06.600 --> 00:20:07.800]  他說我有一個簡約
[00:20:07.800 --> 00:20:10.800]  簡樸生活的想法
[00:20:10.800 --> 00:20:14.100]  那就是過生日就不要吃一頓厲害的
[00:20:14.100 --> 00:20:17.800]  就將你吃一頓厲害的那筆錢
[00:20:17.800 --> 00:20:21.800]  怎麼用?
[00:20:21.800 --> 00:20:23.600]  不用送禮了
[00:20:23.600 --> 00:20:26.800]  剛才才說哪個生日送一架飛機給他
[00:20:26.800 --> 00:20:28.800]  不是真的那些
[00:20:28.800 --> 00:20:34.300]  是掉進海裡的那種
[00:20:34.300 --> 00:20:36.700]  你過生日
[00:20:36.700 --> 00:20:39.200]  和其他人過生日
[00:20:39.200 --> 00:20:41.700]  因為你是神的兒女
[00:20:41.700 --> 00:20:45.200]  因為你是神的子民
[00:20:45.200 --> 00:20:49.700]  有沒有分別?
[00:20:49.700 --> 00:20:51.400]  如果沒有分別的話
[00:20:51.400 --> 00:20:53.500]  你身邊的人
