
[00:00:00.000 --> 00:00:04.780]  好 早晨 各位姐妹
[00:07:53.220 --> 00:07:57.220]  不同的體會的方式
[00:07:57.220 --> 00:08:00.220]  我們先不講那些
[00:08:00.220 --> 00:08:02.220]  有些接著會講到
[00:08:02.220 --> 00:08:05.220]  我們會看到尤其是在中世紀
[00:08:05.220 --> 00:08:10.220]  他們有些大部分的靈修是很內斂的
[00:08:10.220 --> 00:08:14.220]  在心裡面有種很深的神秘的
[00:08:14.220 --> 00:08:16.220]  甚至有警戒性的經歷
[00:08:16.220 --> 00:08:19.220]  一層一層的和神越來越接近
[00:08:19.220 --> 00:08:21.220]  待會我們會講
[00:08:21.220 --> 00:08:23.220]  因為那時候有很多修道院
[00:08:23.220 --> 00:08:26.220]  他們會長時間的安靜
[00:08:26.220 --> 00:08:28.220]  長時間的安靜
[00:08:28.220 --> 00:08:32.220]  有六次的敬拜和唱詩
[00:08:32.220 --> 00:08:35.220]  其他時間就看聖經或是祈禱
[00:08:35.220 --> 00:08:38.220]  從早到晚可能十幾二十年都做那樣東西
[00:08:38.220 --> 00:08:40.220]  和你和我很不同
[00:08:40.220 --> 00:08:43.220]  因為你和我不是在修道院裡面生活
[00:08:43.220 --> 00:08:46.220]  昨天還在上班
[00:08:46.220 --> 00:08:48.220]  在家裡照顧小孩
[00:08:48.220 --> 00:08:50.220]  很多很忙碌的
[00:08:50.220 --> 00:08:53.220]  和他們二十四小時
[00:08:53.220 --> 00:08:55.220]  十幾二十年
[00:08:55.220 --> 00:08:58.220]  專心的祈禱
[00:08:58.220 --> 00:09:00.220]  就很不同的生活方式
[00:09:00.220 --> 00:09:04.220]  我絕對不覺得他們那些是高級的
[00:09:04.220 --> 00:09:06.220]  我們這些皮毛一點
[00:09:06.220 --> 00:09:07.220]  不是的
[00:09:07.220 --> 00:09:09.220]  神不是這樣
[00:09:09.220 --> 00:09:13.220]  神沒有揀選所有人都進修道院裡面
[00:09:13.220 --> 00:09:15.220]  只是專心祈禱
[00:09:15.220 --> 00:09:16.220]  如果是這樣的話
[00:09:16.220 --> 00:09:17.220]  誰在這個世界做見證
[00:09:17.220 --> 00:09:20.220]  我們大部分的信徒都活在一個很現實的
[00:09:20.220 --> 00:09:23.220]  有血有肉的一個現實的世界裡面
[00:09:23.220 --> 00:09:25.220]  我們通見的人大部分都不是基督徒
[00:09:25.220 --> 00:09:27.220]  而我們的工作裡面
[00:09:27.220 --> 00:09:31.220]  我們不斷的有很多的挑戰和掙扎
[00:09:31.220 --> 00:09:32.220]  這個才是真真實實的
[00:09:32.220 --> 00:09:35.220]  在那裡神仍然可以和我們一起
[00:09:35.220 --> 00:09:38.220]  是有經歷到祂自己
[00:09:38.220 --> 00:09:40.220]  在聖經裡面的經歷
[00:09:40.220 --> 00:09:43.220]  我相信反而更加接近這種
[00:09:43.220 --> 00:09:46.220]  在現實生活裡面
[00:09:46.220 --> 00:09:50.220]  經常經歷到神就在祂的生命當中
[00:09:50.220 --> 00:09:52.220]  不斷的出現
[00:09:52.220 --> 00:09:58.220]  究竟聖經裡面的人物是怎樣經歷神的呢?
[00:09:58.220 --> 00:10:00.220]  我們立刻想想聖經裡面的人物
[00:10:00.220 --> 00:10:03.220]  由阿伯拉罕、以撒瓦、葛摩西
[00:10:03.220 --> 00:10:05.220]  一直到先知
[00:10:05.220 --> 00:10:07.220]  大衛、列王
[00:10:07.220 --> 00:10:09.220]  後來到新約的時候
[00:10:09.220 --> 00:10:11.220]  我們的主耶穌基督
[00:10:11.220 --> 00:10:15.220]  然後有保羅、彼得、約翰
[00:10:15.220 --> 00:10:17.220]  這些全部都行傳
[00:10:17.220 --> 00:10:21.220]  這些就是整個聖經給我們的一個圖畫
[00:10:21.220 --> 00:10:23.220]  當中無數人
[00:10:23.220 --> 00:10:28.220]  很多人經歷神究竟有什麼共同的特色
[00:10:28.220 --> 00:10:34.220]  我立刻就跟大家開始講這個特色
[00:10:34.220 --> 00:10:36.220]  你看到我所講的
[00:10:36.220 --> 00:10:38.220]  基督教信仰的神
[00:10:38.220 --> 00:10:40.220]  我們所相信的神
[00:10:40.220 --> 00:10:45.220]  如果我們特別是比對後來中世紀的經歷
[00:10:45.220 --> 00:10:52.220]  或者是我們東方的中國人的儒釋道
[00:10:52.220 --> 00:10:54.220]  那種修煉的方式
[00:10:54.220 --> 00:10:56.220]  現在講的是經歷
[00:10:56.220 --> 00:10:58.220]  是有一個不同的地方
[00:10:58.220 --> 00:11:00.220]  簡單來說
[00:11:00.220 --> 00:11:04.220]  東方的中國的修煉
[00:11:04.220 --> 00:11:09.220]  他們的經歷最重要的就是走向內心世界
[00:11:09.220 --> 00:11:11.220]  發現自己
[00:11:11.220 --> 00:11:14.220]  儒家的思想發現我裡面有良知
[00:11:14.220 --> 00:11:17.220]  然後留意良知、良心如何活動
[00:11:17.220 --> 00:11:22.220]  然後將它推演出來成為我們生命裡的力量
[00:11:22.220 --> 00:11:24.220]  這個就是儒家的思想
[00:11:24.220 --> 00:11:28.220]  佛學的思想也是強調心裡有佛性
[00:11:28.220 --> 00:11:30.220]  佛的本性
[00:11:30.220 --> 00:11:34.220]  當下發現自己心裡有佛的本性的時候
[00:11:34.220 --> 00:11:36.220]  你的生命就可以放得下
[00:11:36.220 --> 00:11:38.220]  放得下就自在
[00:11:38.220 --> 00:11:40.220]  就自由了
[00:11:40.220 --> 00:11:43.220]  這個也是發現自己
[00:11:43.220 --> 00:11:52.220]  東方的體會高峰就是發現自己內心世界裡有一種無窮的力量
[00:11:52.220 --> 00:11:54.220]  將它發揮出來的時候
[00:11:54.220 --> 00:11:57.220]  我們的生命就可以得到扭轉和改變
[00:11:57.220 --> 00:12:00.220]  這種叫修煉或者叫修為
[00:12:00.220 --> 00:12:02.220]  基督教呢?
[00:12:02.220 --> 00:12:05.220]  你發覺整本聖經不是很講這些的
[00:12:05.220 --> 00:12:10.220]  聖經和道教的作品
[00:12:10.220 --> 00:12:12.220]  大埔頭的作品很多
[00:12:12.220 --> 00:12:15.220]  全部都講如何修煉自己內心世界
[00:12:15.220 --> 00:12:17.220]  聖經有沒有這樣講呢?
[00:12:17.220 --> 00:12:19.220]  差不多沒有的
[00:12:19.220 --> 00:12:21.220]  聖經是記載一些很具體的
[00:12:21.220 --> 00:12:23.220]  簡單來說最大不同的
[00:12:23.220 --> 00:12:27.220]  不是要透過打坐去想想內心世界
[00:12:27.220 --> 00:12:28.220]  沒有的
[00:12:28.220 --> 00:12:30.220]  聖經裡面講到很多事情
[00:12:30.220 --> 00:12:33.220]  以撒、雅各、大衛、先知
[00:12:33.220 --> 00:12:35.220]  那些全部呢
[00:12:35.220 --> 00:12:38.220]  如果用一個心理學的表達來說
[00:12:38.220 --> 00:12:44.220]  他們並不是在那種非常態意識的狀態
[00:12:44.220 --> 00:12:46.220]  或者是Altered state of consciousness
[00:12:46.220 --> 00:12:49.220]  裡面得到宗教的最高峰
[00:12:49.220 --> 00:12:51.220]  所謂非常態意識
[00:12:51.220 --> 00:12:53.220]  舉例說就是打坐
[00:12:53.220 --> 00:12:57.220]  打坐就是將自己的心神集中
[00:12:57.220 --> 00:13:00.220]  然後集中到一個地步
[00:13:00.220 --> 00:13:02.220]  可能集中自己的呼吸
[00:13:02.220 --> 00:13:03.220]  集中某一個意念
[00:13:03.220 --> 00:13:06.220]  最後一切的雜念都除去
[00:13:06.220 --> 00:13:08.220]  然後身體也不動
[00:13:08.220 --> 00:13:11.220]  忘記了周圍發生什麼事
[00:13:11.220 --> 00:13:14.220]  甚至周圍發生的事也不干擾他
[00:13:14.220 --> 00:13:19.220]  最後連單一專注的對象也取消了
[00:13:19.220 --> 00:13:22.220]  心神就落在一種完全靜止的狀態
[00:13:22.220 --> 00:13:24.220]  這種心理描述
[00:13:24.220 --> 00:13:26.220]  通常我們有些人打坐
[00:13:26.220 --> 00:13:29.220]  甚至我們現在有些新時代的做法
[00:13:29.220 --> 00:13:31.220]  叫做Transcendental Meditation
[00:13:31.220 --> 00:13:33.220]  叫做超越冥想
[00:13:33.220 --> 00:13:37.220]  那些人就會追求那種意識
[00:13:37.220 --> 00:13:39.220]  在那種意識當中
[00:13:39.220 --> 00:13:41.220]  你是一種忘我的狀態
[00:13:41.220 --> 00:13:45.220]  用一個心理學的字眼叫做Ecstasy
[00:13:45.220 --> 00:13:47.220]  即是混然忘我的狀態
[00:13:47.220 --> 00:13:49.220]  你都不記得自己在哪裡
[00:13:49.220 --> 00:13:52.220]  在那種混然忘我的狀態下
[00:13:52.220 --> 00:13:54.220]  你心裡就完全平靜了
[00:13:54.220 --> 00:13:56.220]  完全沒有雜念
[00:13:56.220 --> 00:13:59.220]  這種狀態基督教有沒有也有
[00:13:59.220 --> 00:14:00.220]  一會兒我會和大家說
[00:14:00.220 --> 00:14:04.220]  但聖經裡面起碼完全不是這種狀態
[00:14:04.220 --> 00:14:08.220]  那種狀態發生的時候
[00:14:08.220 --> 00:14:11.220]  我們發覺聖經裡面是很現實生活的
[00:14:11.220 --> 00:14:14.220]  我上次用《初埃及記》第三章
[00:14:14.220 --> 00:14:16.220]  一召六節
[00:14:16.220 --> 00:14:19.220]  這個很經典的經驗和大家說
[00:14:19.220 --> 00:14:23.220]  如果你說聖經裡面的屬靈經歷的經典
[00:14:23.220 --> 00:14:27.220]  就是摩西在山上放羊的時候
[00:14:27.220 --> 00:14:30.220]  突然間見到一個焚燒的荊棘
[00:14:30.220 --> 00:14:32.220]  然後他走過去
[00:14:32.220 --> 00:14:38.220]  想看的時候就聽到耶和華上帝和他的對話
[00:14:38.220 --> 00:14:41.220]  你看到第三章一召六節
[00:14:41.220 --> 00:14:47.220]  摩西目讓他外府米殿祭司葉剔羅的羊群
[00:14:47.220 --> 00:14:48.220]  有一天
[00:14:48.220 --> 00:14:51.220]  他沒有想過那天會發生這樣的事
[00:14:51.220 --> 00:14:53.220]  他說他是很意外的
[00:14:53.220 --> 00:14:55.220]  而且那天他不是打坐的
[00:14:55.220 --> 00:14:56.220]  你有沒有留意
[00:14:56.220 --> 00:14:58.220]  他不是說今天我要打坐
[00:14:58.220 --> 00:15:00.220]  打到第幾層的境界
[00:15:00.220 --> 00:15:02.220]  然後那裡我就碰見神
[00:15:02.220 --> 00:15:04.220]  不是這樣的
[00:15:04.220 --> 00:15:05.220]  他是完全沒有想過
[00:15:05.220 --> 00:15:06.220]  可能他放羊
[00:15:06.220 --> 00:15:08.220]  今天沒有想過
[00:15:08.220 --> 00:15:09.220]  是他很驚訝的
[00:15:09.220 --> 00:15:10.220]  突然間神來找他
[00:15:10.220 --> 00:15:12.220]  不是他去找神的
[00:15:12.220 --> 00:15:14.220]  我們的神是很特別的
[00:15:14.220 --> 00:15:15.220]  他來找他的
[00:15:15.220 --> 00:15:16.220]  他就去到山上
[00:15:16.220 --> 00:15:18.220]  大家都很熟悉那段聖經
[00:15:18.220 --> 00:15:20.220]  他見到去到荷列山
[00:15:20.220 --> 00:15:22.220]  見到荷列山的荊棘裡面有火焰
[00:15:22.220 --> 00:15:24.220]  但是燒來燒去
[00:15:24.220 --> 00:15:25.220]  荊棘燒不爛
[00:15:25.220 --> 00:15:26.220]  他覺得很奇怪
[00:15:26.220 --> 00:15:27.220]  摩西沒有想過這樣的現象
[00:15:27.220 --> 00:15:28.220]  就走過去想看
[00:15:28.220 --> 00:15:31.220]  誰知道他走過去都沒有走過去
[00:15:31.220 --> 00:15:33.220]  然後第四節
[00:15:33.220 --> 00:15:35.220]  耶和華見他走過去要看
[00:15:35.220 --> 00:15:36.220]  就從荊棘裡呼叫
[00:15:36.220 --> 00:15:37.220]  摩西
[00:15:37.220 --> 00:15:39.220]  摩西就說我在這裡
[00:15:39.220 --> 00:15:40.220]  回答他
[00:15:40.220 --> 00:15:41.220]  有對話的
[00:15:41.220 --> 00:15:43.220]  他和神有對話的
[00:15:43.220 --> 00:15:45.220]  神就說你不要走前來
[00:15:45.220 --> 00:15:47.220]  因為這裡是聖潔的
[00:15:47.220 --> 00:15:49.220]  你把你的鞋脫下
[00:15:49.220 --> 00:15:50.220]  跟著跟他說
[00:15:50.220 --> 00:15:52.220]  我是你祖宗阿伯拉罕
[00:15:52.220 --> 00:15:54.220]  以撒
[00:15:54.220 --> 00:15:55.220]  瓦國的神
[00:15:55.220 --> 00:15:57.220]  摩西就很震驚
[00:15:57.220 --> 00:15:59.220]  這個經歷
[00:15:59.220 --> 00:16:00.220]  我們可以說是
[00:16:00.220 --> 00:16:01.220]  很有代表性
[00:16:01.220 --> 00:16:03.220]  在聖經裡面的經歷
[00:16:03.220 --> 00:16:06.220]  有什麼這麼大的特別
[00:16:06.220 --> 00:16:09.220]  我這裡列出幾個特別
[00:16:09.220 --> 00:16:10.220]  第一
[00:16:10.220 --> 00:16:12.220]  這個肯定是一個不尋常的經歷
[00:16:12.220 --> 00:16:13.220]  當然了
[00:16:13.220 --> 00:16:14.220]  如果從科學來說
[00:16:14.220 --> 00:16:15.220]  是很不尋常的
[00:16:15.220 --> 00:16:17.220]  荊棘
[00:16:17.220 --> 00:16:18.220]  這樣的溫度
[00:16:18.220 --> 00:16:19.220]  應該兩下就燒了
[00:16:19.220 --> 00:16:21.220]  但是燒多少也不難
[00:16:21.220 --> 00:16:23.220]  這個是超越科學的經驗
[00:16:23.220 --> 00:16:25.220]  第二
[00:16:25.220 --> 00:16:27.220]  周圍沒有擴音器
[00:16:27.220 --> 00:16:29.220]  也沒有錄音機
[00:16:29.220 --> 00:16:31.220]  也沒有iPhone
[00:16:31.220 --> 00:16:33.220]  為什麼突然聲音出來
[00:16:33.220 --> 00:16:35.220]  那個震波從哪裡出來
[00:16:35.220 --> 00:16:36.220]  這個物理學解釋不了
[00:16:36.220 --> 00:16:38.220]  就是神自己的聲音
[00:16:38.220 --> 00:16:40.220]  這個情況
[00:16:40.220 --> 00:16:42.220]  是不尋常的經驗
[00:16:42.220 --> 00:16:43.220]  肯定是
[00:16:43.220 --> 00:16:45.220]  我們和神每一次碰面的時候
[00:16:45.220 --> 00:16:46.220]  在聖經裡面都是不尋常
[00:16:46.220 --> 00:16:47.220]  因為科學解釋不了
[00:16:47.220 --> 00:16:49.220]  是超然的神和我們說話
[00:16:49.220 --> 00:16:51.220]  不過不是一種
[00:16:51.220 --> 00:16:52.220]  非常態意識
[00:16:52.220 --> 00:16:53.220]  剛才說了
[00:16:53.220 --> 00:16:54.220]  不是自然的意識
[00:16:54.220 --> 00:16:56.220]  所以不是摩西打坐才看到的
[00:16:56.220 --> 00:17:00.220]  不是摩西說今天我的意志要集中
[00:17:00.220 --> 00:17:02.220]  然後慢慢地取所有的東西
[00:17:02.220 --> 00:17:05.220]  神就和我一起了
[00:17:05.220 --> 00:17:06.220]  不是的
[00:17:06.220 --> 00:17:08.220]  所以這種經驗
[00:17:08.220 --> 00:17:09.220]  是很特別的
[00:17:09.220 --> 00:17:10.220]  而且
[00:17:10.220 --> 00:17:12.220]  他一直整個過程裡面
[00:17:12.220 --> 00:17:15.220]  摩西很自覺的
[00:17:15.220 --> 00:17:17.220]  摩西很清醒的
[00:17:17.220 --> 00:17:19.220]  和打坐到的地步
[00:17:19.220 --> 00:17:21.220]  混然忘我是不同的
[00:17:21.220 --> 00:17:22.220]  混然忘我差不多
[00:17:22.220 --> 00:17:24.220]  人家說什麼他都沒有理會
[00:17:24.220 --> 00:17:26.220]  他自己在哪裡他都不記得
[00:17:26.220 --> 00:17:27.220]  如果他整天記得
[00:17:27.220 --> 00:17:29.220]  今天下午我還沒打電話
[00:17:29.220 --> 00:17:31.220]  那你就已經回來了
[00:17:31.220 --> 00:17:33.220]  如果打坐那些已經死火了
[00:17:33.220 --> 00:17:35.220]  他要不要打電話
