
[00:00:00.000 --> 00:00:05.600]  各位電影主播與各位朋友你們好
[00:16:27.000 --> 00:16:32.000]  你看看 這不就是自我作怪 我是誰?
[00:16:32.000 --> 00:16:35.000]  我是民族英雄大衛啊
[00:16:35.000 --> 00:16:40.000]  我是那個婦女 唱歌跳舞唱著說
[00:16:40.000 --> 00:16:45.000]  訴羅莎千千大衛十萬萬個英雄啊
[00:16:45.000 --> 00:16:49.000]  以色列國有誰像我大衛?
[00:16:49.000 --> 00:16:53.000]  每個人都知道我是誰 你不知道我是誰?
[00:16:53.000 --> 00:16:56.000]  上帝納我做以色列人王的
[00:16:56.000 --> 00:17:00.000]  雖然現在還沒有做王 但我的知名度已經很高了
[00:17:00.000 --> 00:17:04.000]  你竟然說大衛誰是耶西的兒子
[00:17:04.000 --> 00:17:07.000]  我不懂 簡直當我沒有刀
[00:17:07.000 --> 00:17:10.000]  不僅如此 還出言侮辱我
[00:17:10.000 --> 00:17:13.000]  是背逆主人 是爛仔 是黑食
[00:17:13.000 --> 00:17:17.000]  你當我死嗎?我就給你一些顏色來看看
[00:17:17.000 --> 00:17:20.000]  讓你知道大衛不是好下的
[00:17:20.000 --> 00:17:24.000]  弟兄姊妹 這不就是自我嗎?
[00:17:24.000 --> 00:17:27.000]  這不就是怒氣讓我們失去了理性嗎?
[00:17:27.000 --> 00:17:31.000]  爐火中燒 大動肝火 失去理性
[00:17:31.000 --> 00:17:35.000]  早點叫我們以後一生都會後悔的事
[00:17:35.000 --> 00:17:40.000]  究竟我們是不是這樣?
[00:17:40.000 --> 00:17:42.000]  這是值得我們思想的
[00:17:42.000 --> 00:17:46.000]  我們再來看看14節至42節
[00:17:46.000 --> 00:17:51.000]  怎樣去處理這個爐火 怎樣去處理這些衝突
[00:17:51.000 --> 00:17:54.000]  但神仍然憐憫大衛
[00:17:54.000 --> 00:17:57.000]  神就用一個女人將衝突化解
[00:17:57.000 --> 00:18:01.000]  避去一場災難性的悲劇
[00:18:01.000 --> 00:18:03.000]  32至34節
[00:18:03.000 --> 00:18:06.000]  耶和華以色列神是應當稱頌的
[00:18:06.000 --> 00:18:09.000]  因為祂今日使你來迎接我
[00:18:09.000 --> 00:18:13.000]  你和你的見識也當稱頌
[00:18:13.000 --> 00:18:18.000]  因為你今日難了我親手報仇流人的血
[00:18:18.000 --> 00:18:21.000]  我只著阻止我加害於你的
[00:18:21.000 --> 00:18:24.000]  耶和華以色列永生的上帝起誓
[00:18:24.000 --> 00:18:28.000]  你若不速出地來迎接我
[00:18:28.000 --> 00:18:32.000]  到明天早晨 凡屬拿把的男丁
[00:18:32.000 --> 00:18:35.000]  必定不留一個
[00:18:35.000 --> 00:18:40.000]  嘩!真是一顆眼淚 一顆汗
[00:18:40.000 --> 00:18:46.000]  如果神不是藉著阿彼該阻止這場屠殺
[00:18:46.000 --> 00:18:49.000]  後果真是不堪設想
[00:18:49.000 --> 00:18:51.000]  今日就讓我們想一想
[00:18:51.000 --> 00:18:55.000]  阿彼該如何處理和化解衝突
[00:18:55.000 --> 00:18:59.000]  首先我們知道阿彼該是一個很有智慧的人
[00:18:59.000 --> 00:19:01.000]  正如大衛在33節說
[00:19:01.000 --> 00:19:03.000]  你和你的見識
[00:19:03.000 --> 00:19:07.000]  見識和judgment和wisdom
[00:19:07.000 --> 00:19:13.000]  他對阿彼該的判斷能力
[00:19:13.000 --> 00:19:16.000]  他的智慧極之稱讚
[00:19:16.000 --> 00:19:18.000]  何解呢?
[00:19:18.000 --> 00:19:20.000]  第一 他認識了丈夫
[00:19:20.000 --> 00:19:22.000]  25節說
[00:19:22.000 --> 00:19:24.000]  我主不要你這壞人拿把
[00:19:24.000 --> 00:19:27.000]  他的性情和他的名稱
[00:19:27.000 --> 00:19:29.000]  他名叫拿把
[00:19:29.000 --> 00:19:31.000]  拿把即是愚頑的意思
[00:19:31.000 --> 00:19:33.000]  他為人果然愚頑
[00:19:33.000 --> 00:19:35.000]  他是一個明白事理的人
[00:19:35.000 --> 00:19:37.000]  他不會盲目幫助他的丈夫
[00:19:37.000 --> 00:19:39.000]  他知道拿把是一個愚頑人
[00:19:39.000 --> 00:19:44.000]  所以當拿把的僕人告訴他
[00:19:44.000 --> 00:19:47.000]  有關拿把如何對待大衛的時候
[00:19:47.000 --> 00:19:50.000]  他說:所以你當囚惑
[00:19:50.000 --> 00:19:52.000]  看怎樣是殘行
[00:19:52.000 --> 00:19:56.000]  不然禍患必定臨到我主人和他的全家
[00:19:56.000 --> 00:19:58.000]  他性情恐怖
[00:19:58.000 --> 00:20:00.000]  沒有人敢與他說話
[00:20:00.000 --> 00:20:02.000]  沒有人可以和這個拿把說話
[00:20:02.000 --> 00:20:05.000]  就算危機來臨時都不敢說
[00:20:05.000 --> 00:20:07.000]  就和他太太阿彼該說
[00:20:07.000 --> 00:20:09.000]  阿彼該厲害
[00:20:09.000 --> 00:20:11.000]  他沒有把事情告訴拿把
[00:20:11.000 --> 00:20:13.000]  一告訴他的時候 什麼都禍了他
[00:20:13.000 --> 00:20:15.000]  自己就定下主意
[00:20:15.000 --> 00:20:17.000]  接著口禮迎接大衛
[00:20:17.000 --> 00:20:19.000]  這就是他的智慧
[00:20:19.000 --> 00:20:21.000]  很多時候
[00:20:21.000 --> 00:20:23.000]  太太的智慧比我們還多
[00:20:23.000 --> 00:20:25.000]  可能真的要聽他們的話
[00:20:25.000 --> 00:20:27.000]  他不單認識他丈夫
[00:20:27.000 --> 00:20:29.000]  他還認識大衛
[00:20:29.000 --> 00:20:31.000]  他知道大衛的需要
[00:20:31.000 --> 00:20:33.000]  他知道大衛替他們做了什麼
[00:20:33.000 --> 00:20:35.000]  第十八節說
[00:20:35.000 --> 00:20:37.000]  阿彼該急忙將二百個餅
[00:20:37.000 --> 00:20:39.000]  兩皮袋的酒
[00:20:39.000 --> 00:20:41.000]  五隻羊
[00:20:41.000 --> 00:20:43.000]  五勢的錐子
[00:20:43.000 --> 00:20:45.000]  一百個葡萄餅
[00:20:45.000 --> 00:20:47.000]  二百個無花果餅
[00:20:47.000 --> 00:20:49.000]  都擺在路上
[00:20:49.000 --> 00:20:51.000]  當是禮物
[00:20:51.000 --> 00:20:53.000]  送給大衛
[00:20:53.000 --> 00:20:55.000]  他肯定了大衛的身份
[00:20:55.000 --> 00:20:57.000]  大衛的地位
[00:20:57.000 --> 00:20:59.000]  所以第十八節說
[00:20:59.000 --> 00:21:01.000]  求你饒恕婢女的罪過
[00:21:01.000 --> 00:21:03.000]  耶和華必為我主建立堅固的街
[00:21:03.000 --> 00:21:05.000]  因我主為耶和華征戰
[00:21:05.000 --> 00:21:07.000]  所以有人起來逼迫你尋索你的性命
[00:21:07.000 --> 00:21:09.000]  你的性命卻在於
[00:21:09.000 --> 00:21:11.000]  你不肯和我和我之間
[00:21:11.000 --> 00:21:13.000]  尋索你的性命
