
[00:00:00.000 --> 00:00:07.120]  他講年齡之前講下年紀大
[00:03:24.720 --> 00:03:26.720]  三個博士
[00:03:26.720 --> 00:03:30.720]  但整段經文有沒有出三個博士呢
[00:03:30.720 --> 00:03:34.720]  除了那三樣禮物之外
[00:03:34.720 --> 00:03:40.720]  聖經就告訴我們有幾個博士
[00:03:40.720 --> 00:03:42.720]  我們不知道
[00:03:42.720 --> 00:03:44.720]  但很多時候我們中國人又很聰明
[00:03:44.720 --> 00:03:46.720]  無三不成幾
[00:03:46.720 --> 00:03:48.720]  所以我們自己對號入座
[00:03:48.720 --> 00:03:50.720]  就說起碼有三個
[00:03:50.720 --> 00:03:52.720]  無三不成幾
[00:03:52.720 --> 00:03:54.720]  再加上有三種禮物
[00:03:54.720 --> 00:03:56.720]  再加上我們中國的習俗
[00:03:56.720 --> 00:03:58.720]  沒有那麼壞的
[00:03:58.720 --> 00:04:00.720]  三個人去做一份禮物
[00:04:00.720 --> 00:04:02.720]  不可能的
[00:04:02.720 --> 00:04:04.720]  起碼都怎樣
[00:04:04.720 --> 00:04:06.720]  一人一份
[00:04:06.720 --> 00:04:08.720]  所以有三個禮物
[00:04:08.720 --> 00:04:10.720]  又無三不成幾
[00:04:10.720 --> 00:04:12.720]  再加上中國的習俗
[00:04:12.720 --> 00:04:18.720]  就很自然地東方三博士在東方的教會裏面就非常流行
[00:04:18.720 --> 00:04:22.720]  但這裏給我們一個想像的空間更大
[00:04:22.720 --> 00:04:26.720]  這三個人到底是甚麼年紀呢
[00:04:26.720 --> 00:04:28.720]  沒有說
[00:04:28.720 --> 00:04:30.720]  東方有幾個智者
[00:04:30.720 --> 00:04:36.720]  東方有學識的博學之士
[00:04:36.720 --> 00:04:38.720]  從東方來到耶路撒冷
[00:04:38.720 --> 00:04:42.720]  我們不知道他們是甚麼年紀
[00:04:42.720 --> 00:04:46.720]  但我們肯定知道他們
[00:04:46.720 --> 00:04:48.720]  還有
[00:04:48.720 --> 00:04:50.720]  到底這三個人
[00:04:50.720 --> 00:04:52.720]  不要說三
[00:04:52.720 --> 00:04:56.720]  這幾個人離開了他們的場所
[00:04:56.720 --> 00:04:58.720]  他們所住的東方
[00:04:58.720 --> 00:05:00.720]  我們不知道在哪裏
[00:05:00.720 --> 00:05:02.720]  很多教育界推測可能是巴比倫
[00:05:02.720 --> 00:05:08.720]  因為巴比倫那裏是高度文化發達的古城
[00:05:08.720 --> 00:05:10.720]  古舊的帝國
[00:05:10.720 --> 00:05:12.720]  他們最出名的地方就是觀星像
[00:05:12.720 --> 00:05:16.720]  就猜猜這幾個人
[00:05:16.720 --> 00:05:18.720]  博學之士可能是觀星像的人
[00:05:18.720 --> 00:05:22.720]  但年紀多大我們不知道
[00:05:22.720 --> 00:05:24.720]  他們離開他們所住的地方
[00:05:24.720 --> 00:05:30.720]  他們這三個人是否互相熟悉呢
[00:05:30.720 --> 00:05:32.720]  我們不知道甲叫甚麼名
[00:05:32.720 --> 00:05:34.720]  乙叫甚麼名
[00:05:34.720 --> 00:05:36.720]  丙叫甚麼名
[00:05:36.720 --> 00:05:38.720]  我們不知道
[00:05:38.720 --> 00:05:40.720]  可能他們一起出發的時候
[00:05:40.720 --> 00:05:42.720]  有五六個人
[00:05:42.720 --> 00:05:44.720]  我們不知道
[00:05:44.720 --> 00:05:46.720]  我們怎樣說這裏的道理呢
[00:05:46.720 --> 00:05:48.720]  我們知道
[00:05:48.720 --> 00:05:52.720]  他們說我們在東方看到他的星
[00:05:52.720 --> 00:05:54.720]  看到一顆星
[00:05:54.720 --> 00:05:56.720]  你就大費周章
[00:05:56.720 --> 00:05:58.720]  離開自己的工作
[00:05:58.720 --> 00:06:00.720]  離開你做的研究
[00:06:00.720 --> 00:06:02.720]  離開你自己所關心的事
[00:06:02.720 --> 00:06:04.720]  只關注這件事
[00:06:04.720 --> 00:06:08.720]  從這裏我們可以看到
[00:06:08.720 --> 00:06:10.720]  他不是一個老人
[00:06:10.720 --> 00:06:12.720]  他有所執著
[00:06:12.720 --> 00:06:14.720]  他有一個夢想
[00:06:14.720 --> 00:06:16.720]  他看到一件事
[00:06:16.720 --> 00:06:18.720]  他放下手邊的所有東西
[00:06:18.720 --> 00:06:20.720]  就向著那顆星來走
[00:06:20.720 --> 00:06:24.720]  我們不知道他們幾個人
[00:06:24.720 --> 00:06:26.720]  離開的時候
[00:06:26.720 --> 00:06:28.720]  是否大家都熟悉的朋友
[00:06:28.720 --> 00:06:30.720]  不知道是否在路上
[00:06:30.720 --> 00:06:32.720]  大家去到熟悉的地方
[00:06:32.720 --> 00:06:36.720]  大家頭盞的時候
[00:06:36.720 --> 00:06:38.720]  在那裏經起來
[00:06:38.720 --> 00:06:40.720]  大家熟悉
[00:06:40.720 --> 00:06:42.720]  大家就結伴動
[00:06:42.720 --> 00:06:44.720]  我們都看到
[00:06:44.720 --> 00:06:46.720]  你也看到
[00:06:46.720 --> 00:06:48.720]  大家因為這樣的緣故
[00:06:48.720 --> 00:06:50.720]  就結伴動
[00:06:50.720 --> 00:06:52.720]  要去一個地方
[00:06:52.720 --> 00:06:54.720]  找到這顆星的主人
[00:06:54.720 --> 00:07:00.720]  可能在我們中國的一些傳說文化裏
[00:07:00.720 --> 00:07:02.720]  都覺得一些偉人出生的時候
[00:07:02.720 --> 00:07:04.720]  這些奇特的現象會出現
[00:07:04.720 --> 00:07:06.720]  有些光會出現
[00:07:06.720 --> 00:07:10.720]  突然間有大風捲起
[00:07:10.720 --> 00:07:12.720]  很多這些奇怪的現象
[00:07:12.720 --> 00:07:16.720]  但這幾位博學之士
[00:07:16.720 --> 00:07:18.720]  只是說
[00:07:18.720 --> 00:07:20.720]  我們在東方
[00:07:20.720 --> 00:07:24.720]  看到他的星
[00:07:24.720 --> 00:07:26.720]  他們觀星象
[00:07:26.720 --> 00:07:28.720]  觀了這麼多年
[00:07:28.720 --> 00:07:30.720]  他們知道有偉人出現
[00:07:30.720 --> 00:07:32.720]  所以他們就說
[00:07:32.720 --> 00:07:34.720]  他們第一要去找的
[00:07:34.720 --> 00:07:36.720]  就去希臘的皇宮裏面問一句話
[00:07:36.720 --> 00:07:38.720]  那生下來做猶太人之王的
[00:07:38.720 --> 00:07:40.720]  在哪裏
[00:07:40.720 --> 00:07:42.720]  他們只知道有偉人出生
[00:07:42.720 --> 00:07:44.720]  這個偉人是拯救世人的救主嗎?
[00:07:44.720 --> 00:07:46.720]  他們不知道
[00:07:46.720 --> 00:07:48.720]  在五華大福音
[00:07:48.720 --> 00:07:50.720]  天使迷彤又失說
[00:07:50.720 --> 00:07:52.720]  你生下一個兒子
[00:07:52.720 --> 00:07:54.720]  你要急得起名叫什麼?
[00:07:54.720 --> 00:07:56.720]  叫耶穌
[00:07:56.720 --> 00:07:58.720]  因為他將自己的百姓
[00:07:58.720 --> 00:08:00.720]  從罪惡裏面拯救出來
[00:08:00.720 --> 00:08:02.720]  這幾個東方的智者知不知道?
[00:08:02.720 --> 00:08:04.720]  我們不知道他知不知道
[00:08:04.720 --> 00:08:06.720]  但希臘的教會
[00:08:06.720 --> 00:08:08.720]  內心充滿著
[00:08:08.720 --> 00:08:10.720]  我們要往東方去
[00:08:10.720 --> 00:08:12.720]  我們由東方出發
[00:08:12.720 --> 00:08:14.720]  去到一個地方
[00:08:14.720 --> 00:08:16.720]  跟著那顆星
[00:08:16.720 --> 00:08:18.720]  那顆星告訴我們
[00:08:18.720 --> 00:08:20.720]  有偉人出現
[00:08:20.720 --> 00:08:22.720]  那偉人可能就是
[00:08:22.720 --> 00:08:24.720]  在這裏做和的那位
[00:08:24.720 --> 00:08:26.720]  他對耶穌的認識
[00:08:26.720 --> 00:08:28.720]  對整個以色列百姓
[00:08:28.720 --> 00:08:30.720]  猶太民族的
[00:08:30.720 --> 00:08:32.720]  那位要救世人的
[00:08:32.720 --> 00:08:34.720]  救主
[00:08:34.720 --> 00:08:36.720]  那位救主一點都不認識
[00:08:36.720 --> 00:08:38.720]  他們當日所知道的
[00:08:38.720 --> 00:08:40.720]  關於耶穌的事
[00:08:40.720 --> 00:08:42.720]  比我們今天的人
[00:08:42.720 --> 00:08:44.720]  少得太多
[00:08:44.720 --> 00:08:46.720]  少得太多
[00:08:46.720 --> 00:08:48.720]  少得太多
[00:08:48.720 --> 00:08:50.720]  但最讓我們期待的就是
[00:08:50.720 --> 00:08:52.720]  這班人
[00:08:52.720 --> 00:08:54.720]  在希律的
[00:08:54.720 --> 00:08:56.720]  推介之下
[00:08:56.720 --> 00:08:58.720]  希律跟我們說
[00:08:58.720 --> 00:09:00.720]  我都想去派他
[00:09:00.720 --> 00:09:02.720]  你們找吧
[00:09:02.720 --> 00:09:04.720]  他們在走的時候
[00:09:04.720 --> 00:09:06.720]  那顆星在上面走
[00:09:06.720 --> 00:09:08.720]  走到那顆星所在的地方
[00:09:08.720 --> 00:09:10.720]  經文就告訴我們
[00:09:10.720 --> 00:09:12.720]  忽然在東方
[00:09:12.720 --> 00:09:14.720]  看到那顆星
[00:09:14.720 --> 00:09:16.720]  在他們前面引領他們
[00:09:16.720 --> 00:09:18.720]  他們直行到小孩子
[00:09:18.720 --> 00:09:20.720]  所在的地方
[00:09:20.720 --> 00:09:22.720]  上方就停住了
[00:09:22.720 --> 00:09:24.720]  他們看見那顆星
[00:09:24.720 --> 00:09:26.720]  經文讀到這裏的時候
[00:09:26.720 --> 00:09:28.720]  讓我們很驚訝
[00:09:28.720 --> 00:09:30.720]  下面那句說話
[00:09:30.720 --> 00:09:32.720]  他歡喜些什麼呢
[00:09:32.720 --> 00:09:34.720]  如果當你讀經
[00:09:34.720 --> 00:09:36.720]  不是在聖誕節的時候
[00:09:36.720 --> 00:09:38.720]  讀到這段聖經
[00:09:38.720 --> 00:09:40.720]  這些說話對你產生什麼衝擊呢
[00:09:40.720 --> 00:09:42.720]  他們離開他們所在的東方地方
[00:09:42.720 --> 00:09:44.720]  滿腦子學問
[00:09:44.720 --> 00:09:46.720]  知道有位偉人出世
[00:09:46.720 --> 00:09:48.720]  他們推敲那個偉人
[00:09:48.720 --> 00:09:50.720]  很可能就是
[00:09:50.720 --> 00:09:52.720]  猶太那邊的一位王
[00:09:52.720 --> 00:09:54.720]  所以他們去到希律的皇宮
[00:09:54.720 --> 00:09:56.720]  去到希律的皇宮
[00:09:56.720 --> 00:09:58.720]  去到希律的皇宮
[00:09:58.720 --> 00:10:00.720]  這些人
[00:10:00.720 --> 00:10:02.720]  去到希律的皇宮
[00:10:02.720 --> 00:10:04.720]  我假設
[00:10:04.720 --> 00:10:06.720]  我假設
[00:10:06.720 --> 00:10:08.720]  你今天
[00:10:08.720 --> 00:10:10.720]  走到香港警察總部
[00:10:10.720 --> 00:10:12.720]  你跟警察說
[00:10:12.720 --> 00:10:14.720]  我想要見
[00:10:14.720 --> 00:10:16.720]  你們的老大
[00:10:16.720 --> 00:10:18.720]  一哥
[00:10:18.720 --> 00:10:20.720]  你是誰
[00:10:20.720 --> 00:10:22.720]  說來見就見的嗎
[00:10:22.720 --> 00:10:24.720]  如果當將你自己的情況
[00:10:24.720 --> 00:10:26.720]  變成
[00:10:26.720 --> 00:10:28.720]  將你自己的情況
[00:10:28.720 --> 00:10:30.720]  放在東方的幾個智者那裡
[00:10:30.720 --> 00:10:32.720]  放在東方的幾個智者那裡
[00:10:32.720 --> 00:10:34.720]  去到希律的皇宮
[00:10:34.720 --> 00:10:36.720]  我們想見你的老大
[00:10:36.720 --> 00:10:38.720]  如果你沒有幾番背景
[00:10:38.720 --> 00:10:40.720]  如果你沒有幾番背景
[00:10:40.720 --> 00:10:42.720]  沒有幾番
[00:10:42.720 --> 00:10:44.720]  出人意料之外的
[00:10:44.720 --> 00:10:46.720]  沒有幾番出人意料之外的
[00:10:46.720 --> 00:10:48.720]  那些本事
[00:10:48.720 --> 00:10:50.720]  有人讓你進去
[00:10:50.720 --> 00:10:52.720]  讓你見到希律嗎
[00:10:52.720 --> 00:10:54.720]  你想想
[00:10:54.720 --> 00:10:56.720]  可能這幾個
[00:10:56.720 --> 00:10:58.720]  可能這幾個
[00:10:58.720 --> 00:11:00.720]  東方的博士
[00:11:00.720 --> 00:11:02.720]  東方的智者
[00:11:02.720 --> 00:11:04.720]  可能他真的有些料
[00:11:04.720 --> 00:11:06.720]  可能他真的有些料
[00:11:06.720 --> 00:11:08.720]  但經文一點都沒有說他有什麼料
[00:11:08.720 --> 00:11:10.720]  我們只能夠
[00:11:10.720 --> 00:11:12.720]  經文裡呈現的現象
[00:11:12.720 --> 00:11:14.720]  告訴我們
[00:11:14.720 --> 00:11:16.720]  他們是很有學問的人
[00:11:16.720 --> 00:11:18.720]  內心裡有一個執著
[00:11:18.720 --> 00:11:20.720]  有一團火
[00:11:20.720 --> 00:11:22.720]  因為他們知道有位偉人要出世
[00:11:22.720 --> 00:11:24.720]  可能已經出世了
[00:11:24.720 --> 00:11:26.720]  但他們說我們從東方跟著那顆星
[00:11:26.720 --> 00:11:28.720]  一定要來找到這個人
[00:11:28.720 --> 00:11:30.720]  所以最可能的地方
[00:11:30.720 --> 00:11:32.720]  去到希律的皇宮問他
[00:11:32.720 --> 00:11:34.720]  生下來要做猶太人之王的在哪裡
[00:11:34.720 --> 00:11:36.720]  希律說了一番話
[00:11:36.720 --> 00:11:38.720]  問了一班宗教的人士
[00:11:38.720 --> 00:11:40.720]  然後就說你們去找吧
[00:11:40.720 --> 00:11:42.720]  找到的時候記得回來通知我
[00:11:42.720 --> 00:11:44.720]  他們就去找了
[00:11:44.720 --> 00:11:46.720]  去到小孩子的地方
[00:11:46.720 --> 00:11:48.720]  聲明了他們有大大的歡喜
[00:11:48.720 --> 00:11:50.720]  聲明了他們有大大的歡喜
[00:11:50.720 --> 00:11:52.720]  這什麼意思
[00:11:52.720 --> 00:11:54.720]  他們對主耶穌認識的事件
[00:11:54.720 --> 00:11:56.720]  是微之又微
[00:11:56.720 --> 00:11:58.720]  比我們今天所有的弟兄姊妹
[00:11:58.720 --> 00:12:00.720]  在座的所有弟兄姊妹
[00:12:00.720 --> 00:12:02.720]  所知道有關於耶穌的事
[00:12:02.720 --> 00:12:04.720]  還少
[00:12:04.720 --> 00:12:06.720]  少到不得了
[00:12:06.720 --> 00:12:08.720]  但他們歡喜什麼呢
[00:12:08.720 --> 00:12:10.720]  他們高興什麼呢
[00:12:10.720 --> 00:12:12.720]  我們今天知道耶穌的事
[00:12:12.720 --> 00:12:14.720]  知道這麼多
[00:12:14.720 --> 00:12:16.720]  我們這個世代
[00:12:16.720 --> 00:12:18.720]  最大的困難
[00:12:18.720 --> 00:12:20.720]  是我們開心不起來
[00:12:20.720 --> 00:12:22.720]  我們這個世代
[00:12:22.720 --> 00:12:24.720]  最大的困難是很難讓我們開心
[00:12:24.720 --> 00:12:26.720]  最近看到一本書
[00:12:26.720 --> 00:12:28.720]  那本書叫娛樂至死
[00:12:28.720 --> 00:12:30.720]  我鼓勵大家去看一看
[00:12:30.720 --> 00:12:32.720]  那本書是很出名的書
[00:12:32.720 --> 00:12:34.720]  叫娛樂至死
[00:12:34.720 --> 00:12:36.720]  那本書開宗明義
[00:12:36.720 --> 00:12:38.720]  就說在這個世界裡
[00:12:38.720 --> 00:12:40.720]  有些事有些人
[00:12:40.720 --> 00:12:42.720]  或者很多人
[00:12:42.720 --> 00:12:44.720]  是我們很難讓我們開心
[00:12:44.720 --> 00:12:46.720]  我們很難讓我們開心
[00:12:46.720 --> 00:12:48.720]  是我們很難
[00:12:48.720 --> 00:12:50.720]  開心起來
[00:12:50.720 --> 00:12:52.720]  你想想
[00:12:52.720 --> 00:12:54.720]  只有你自己
[00:12:54.720 --> 00:12:56.720]  對你自己最誠實
[00:12:56.720 --> 00:12:58.720]  希望你對你自己誠實
[00:12:58.720 --> 00:13:00.720]  實際上
[00:13:00.720 --> 00:13:02.720]  反過來有些哲學家
[00:13:02.720 --> 00:13:04.720]  告訴我們
[00:13:04.720 --> 00:13:06.720]  我們自己對自己最不誠實
[00:13:06.720 --> 00:13:08.720]  如果我們自己和自己
[00:13:08.720 --> 00:13:10.720]  沒有的沒有的
[00:13:10.720 --> 00:13:12.720]  真的沒有的假的假的
[00:13:12.720 --> 00:13:14.720]  真的變假的
[00:13:14.720 --> 00:13:16.720]  真的變假的
[00:13:16.720 --> 00:13:18.720]  只有你自己騙你自己
[00:13:18.720 --> 00:13:20.720]  騙得最順暢
[00:13:20.720 --> 00:13:22.720]  但是呢
[00:13:22.720 --> 00:13:24.720]  我們就說
[00:13:24.720 --> 00:13:26.720]  這個世界
[00:13:26.720 --> 00:13:32.720]  如果有些事
[00:13:32.720 --> 00:13:34.720]  讓你真正的開心
[00:13:34.720 --> 00:13:36.720]  是什麼呢
[00:13:36.720 --> 00:13:38.720]  最近有沒有
[00:13:38.720 --> 00:13:40.720]  什麼事
[00:13:40.720 --> 00:13:42.720]  讓你開心的呢
[00:13:42.720 --> 00:13:44.720]  在信仰上
[00:13:44.720 --> 00:13:46.720]  讓你真正開心的呢
[00:13:46.720 --> 00:13:48.720]  只有你自己知道
[00:13:48.720 --> 00:13:50.720]  可能你煲了好湯
[00:13:50.720 --> 00:13:52.720]  叫了兒子回來喝湯
[00:13:52.720 --> 00:13:54.720]  都說下次再說
[00:13:54.720 --> 00:13:56.720]  下次再說
[00:13:56.720 --> 00:13:58.720]  但那時候他回來
[00:13:58.720 --> 00:14:00.720]  你開心到手抖腳抖
[00:14:00.720 --> 00:14:02.720]  可能那次真的開心
[00:14:02.720 --> 00:14:04.720]  可能很少的事
[00:14:04.720 --> 00:14:06.720]  有些什麼事
[00:14:06.720 --> 00:14:08.720]  讓你真正開心的呢
[00:14:10.720 --> 00:14:12.720]  只有你自己能回答
[00:14:12.720 --> 00:14:14.720]  我們這個世代
[00:14:14.720 --> 00:14:16.720]  是娛樂至死的世代
[00:14:16.720 --> 00:14:18.720]  什麼都要搞娛樂的
[00:14:18.720 --> 00:14:22.720]  歡樂滿滿
[00:14:22.720 --> 00:14:24.720]  不是懵
[00:14:24.720 --> 00:14:26.720]  歡樂滿滿
[00:14:26.720 --> 00:14:28.720]  當然要搞些吸睛的事
[00:14:28.720 --> 00:14:30.720]  等你做善事
[00:14:30.720 --> 00:14:32.720]  做善事
[00:14:32.720 --> 00:14:34.720]  就做善事
[00:14:34.720 --> 00:14:36.720]  為什麼要搞些娛樂呢
[00:14:36.720 --> 00:14:38.720]  我記得很多很多年前
[00:14:38.720 --> 00:14:40.720]  大家知道斐姐是誰
[00:14:40.720 --> 00:14:42.720]  只是拿她的肥來做
[00:14:42.720 --> 00:14:44.720]  做事
[00:14:44.720 --> 00:14:46.720]  真的很麻煩
[00:14:46.720 --> 00:14:48.720]  真的很頭痛
[00:14:48.720 --> 00:14:50.720]  很吸睛
[00:14:50.720 --> 00:14:52.720]  找幾盤雞蛋
[00:14:52.720 --> 00:14:54.720]  叫她站在雞蛋上
[00:14:54.720 --> 00:14:56.720]  然後一隻雞蛋都不碎
[00:14:56.720 --> 00:14:58.720]  大家拍手
[00:14:58.720 --> 00:15:00.720]  然後總理就出來捐錢
[00:15:00.720 --> 00:15:02.720]  我捐五十萬
[00:15:02.720 --> 00:15:04.720]  我捐一百萬
[00:15:04.720 --> 00:15:06.720]  我捐一百萬
[00:15:06.720 --> 00:15:08.720]  什麼意思呢
[00:15:08.720 --> 00:15:10.720]  是要做一些娛樂
[00:15:10.720 --> 00:15:12.720]  吸你的眼睛
[00:15:12.720 --> 00:15:14.720]  用你的眼睛
[00:15:14.720 --> 00:15:16.720]  和你的心說話
[00:15:16.720 --> 00:15:18.720]  有趣
[00:15:18.720 --> 00:15:20.720]  好嘢
[00:15:20.720 --> 00:15:22.720]  我捐
[00:15:22.720 --> 00:15:24.720]  我們這個世代
[00:15:24.720 --> 00:15:26.720]  已經變成一個這樣的世代
[00:15:26.720 --> 00:15:28.720]  難怪鋪天蓋地的廣告
[00:15:28.720 --> 00:15:30.720]  不是在我們這裏做功夫
[00:15:30.720 --> 00:15:32.720]  在我們這裏做功夫
[00:15:32.720 --> 00:15:34.720]  在我們這裏做功夫
[00:15:34.720 --> 00:15:36.720]  在哪裏做功夫
[00:15:36.720 --> 00:15:38.720]  在我們眼睛那裏做功夫
[00:15:38.720 --> 00:15:40.720]  因為這個世代
[00:15:40.720 --> 00:15:42.720]  已經是用眼睛來思考
[00:15:42.720 --> 00:15:44.720]  而不是用心來思考
[00:15:44.720 --> 00:15:46.720]  你想一想
[00:15:46.720 --> 00:15:48.720]  你回去思考一下
[00:15:48.720 --> 00:15:50.720]  你是不是這樣
[00:15:50.720 --> 00:15:52.720]  我們已經逐漸逐漸
[00:15:52.720 --> 00:15:54.720]  落入一個圈套裏面
[00:15:54.720 --> 00:15:56.720]  什麼都要吸睛
[00:15:56.720 --> 00:15:58.720]  吸睛
[00:15:58.720 --> 00:16:00.720]  吸睛
[00:16:00.720 --> 00:16:02.720]  吸睛
[00:16:02.720 --> 00:16:04.720]  什麼都要吸睛
[00:16:04.720 --> 00:16:06.720]  什麼都要娛樂
[00:16:06.720 --> 00:16:10.720]  所以
[00:16:10.720 --> 00:16:12.720]  很多年前我去到加拿大
[00:16:12.720 --> 00:16:14.720]  在一個聚會裏面
[00:16:14.720 --> 00:16:16.720]  在講西人的教會
[00:16:16.720 --> 00:16:18.720]  他們在做猜拳的工作
[00:16:18.720 --> 00:16:20.720]  做得很出色的教會
[00:16:20.720 --> 00:16:22.720]  他們第一間西方
[00:16:22.720 --> 00:16:24.720]  即是在加拿大的教會
[00:16:24.720 --> 00:16:28.720]  是最先那間
[00:16:28.720 --> 00:16:30.720]  他們的猜拳奉獻
[00:16:30.720 --> 00:16:32.720]  是過一百萬加幣
[00:16:32.720 --> 00:16:34.720]  除了他們正常的奉獻
[00:16:34.720 --> 00:16:36.720]  正猜拳的奉獻
[00:16:36.720 --> 00:16:38.720]  一百萬加幣
[00:16:38.720 --> 00:16:40.720]  是很多錢的
[00:16:40.720 --> 00:16:42.720]  但是每年
[00:16:42.720 --> 00:16:44.720]  都要超越
[00:16:44.720 --> 00:16:46.720]  今年一百萬
[00:16:46.720 --> 00:16:48.720]  明年一百零五萬
[00:16:48.720 --> 00:16:50.720]  後年一百一十五萬
[00:16:50.720 --> 00:16:52.720]  逐漸加上去
[00:16:52.720 --> 00:16:54.720]  那年我去到的時候
[00:16:54.720 --> 00:16:56.720]  史密木斯在台上宣佈
[00:16:56.720 --> 00:16:58.720]  如果今年超過
[00:16:58.720 --> 00:17:00.720]  不知道多少錢
[00:17:00.720 --> 00:17:02.720]  我忘記了
[00:17:02.720 --> 00:17:04.720]  一百二十萬
[00:17:04.720 --> 00:17:06.720]  一百三十萬加幣
[00:17:06.720 --> 00:17:08.720]  我當眾飛光頭
[00:17:08.720 --> 00:17:10.720]  飛光頭
[00:17:10.720 --> 00:17:12.720]  我當時坐在台下
[00:17:12.720 --> 00:17:14.720]  我說
[00:17:14.720 --> 00:17:16.720]  做什麼呢
[00:17:16.720 --> 00:17:18.720]  搞什麼呢
[00:17:18.720 --> 00:17:20.720]  弟兄姊妹奉獻
[00:17:20.720 --> 00:17:22.720]  多謝上帝
[00:17:22.720 --> 00:17:24.720]  這麼豐富的恩典給我們的教會
[00:17:24.720 --> 00:17:26.720]  我們奉獻
[00:17:26.720 --> 00:17:28.720]  搞到要
[00:17:28.720 --> 00:17:30.720]  主人木斯飛光頭
[00:17:30.720 --> 00:17:34.720]  主要是如果你達到這個目標的話
[00:17:34.720 --> 00:17:36.720]  我就飛光頭給你看
[00:17:36.720 --> 00:17:38.720]  很多人很想看木斯飛光頭
[00:17:38.720 --> 00:17:42.720]  真的超過了
[00:17:42.720 --> 00:17:44.720]  那個銀碼
[00:17:44.720 --> 00:17:46.720]  所以就拿著剃刀
[00:17:46.720 --> 00:17:48.720]  坐在大台上
[00:17:48.720 --> 00:17:50.720]  對著電視
[00:17:50.720 --> 00:17:52.720]  直接轉播
[00:17:52.720 --> 00:17:54.720]  直接
[00:17:54.720 --> 00:17:56.720]  將自己飛成光頭
[00:17:56.720 --> 00:17:58.720]  娛樂至死
[00:17:58.720 --> 00:18:02.720]  連教會都學了這一套
