
[00:00:00.000 --> 00:00:05.000]  我為什麼要這樣說呢?
[00:04:50.000 --> 00:04:51.000]  不生了
[00:04:51.000 --> 00:04:53.000]  教到我死都還沒教完
[00:04:53.000 --> 00:04:54.000]  是吧
[00:04:54.000 --> 00:04:57.000]  到你84年
[00:04:57.000 --> 00:04:59.000]  這個研究成功了
[00:04:59.000 --> 00:05:01.000]  96和95
[00:05:01.000 --> 00:05:03.000]  出了一個EQ
[00:05:03.000 --> 00:05:05.000]  其實他說
[00:05:05.000 --> 00:05:07.000]  所有小朋友出生
[00:05:07.000 --> 00:05:10.000]  其實都是不合格的
[00:05:10.000 --> 00:05:11.000]  為什麼呢
[00:05:11.000 --> 00:05:13.000]  原因就是
[00:05:13.000 --> 00:05:15.000]  如果你的小朋友
[00:05:15.000 --> 00:05:17.000]  是很大膽
[00:05:17.000 --> 00:05:18.000]  很有勇氣
[00:05:18.000 --> 00:05:20.000]  做出什麼都拖你
[00:05:20.000 --> 00:05:22.000]  那些小朋友
[00:05:22.000 --> 00:05:24.000]  是做錯事最多的
[00:05:24.000 --> 00:05:26.000]  因為他有勇氣
[00:05:26.000 --> 00:05:28.000]  他夠膽
[00:05:28.000 --> 00:05:30.000]  夠膽的小朋友
[00:05:30.000 --> 00:05:32.000]  多數都不細心
[00:05:32.000 --> 00:05:35.000]  所以你看到
[00:05:35.000 --> 00:05:36.000]  做多少
[00:05:36.000 --> 00:05:38.000]  錯多少機會
[00:05:38.000 --> 00:05:40.000]  是越來越高的
[00:05:40.000 --> 00:05:41.000]  但相反
[00:05:41.000 --> 00:05:43.000]  如果你生一個小朋友
[00:05:43.000 --> 00:05:45.000]  先看好一點
[00:05:45.000 --> 00:05:47.000]  很謹慎
[00:05:47.000 --> 00:05:49.000]  想一想
[00:05:49.000 --> 00:05:51.000]  那些小朋友從來沒做錯事
[00:05:51.000 --> 00:05:53.000]  因為沒做過
[00:05:53.000 --> 00:05:55.000]  是吧
[00:05:55.000 --> 00:05:57.000]  所以永遠都說
[00:05:57.000 --> 00:05:59.000]  在想
[00:05:59.000 --> 00:06:01.000]  那些小朋友
[00:06:01.000 --> 00:06:03.000]  你不用知道在香港打工
[00:06:03.000 --> 00:06:04.000]  是吧
[00:06:04.000 --> 00:06:06.000]  所以你想想
[00:06:06.000 --> 00:06:07.000]  其實每個小朋友
[00:06:07.000 --> 00:06:09.000]  當你稱讚他
[00:06:09.000 --> 00:06:11.000]  有勇氣
[00:06:11.000 --> 00:06:13.000]  或者細心
[00:06:13.000 --> 00:06:15.000]  都是不行的
[00:06:15.000 --> 00:06:16.000]  所以你就明白
[00:06:16.000 --> 00:06:18.000]  做媽媽
[00:06:18.000 --> 00:06:20.000]  其實做死都教不到
[00:06:20.000 --> 00:06:22.000]  因為那個傾向
[00:06:22.000 --> 00:06:24.000]  你不理會
[00:06:24.000 --> 00:06:26.000]  他就越來越側向那邊
[00:06:26.000 --> 00:06:28.000]  肯定是那邊
[00:06:28.000 --> 00:06:30.000]  所以你看小朋友
[00:06:30.000 --> 00:06:31.000]  走得快
[00:06:31.000 --> 00:06:32.000]  大聲叫
[00:06:32.000 --> 00:06:33.000]  那些小朋友
[00:06:33.000 --> 00:06:35.000]  是沒有準的
[00:06:35.000 --> 00:06:37.000]  所以你經常說
[00:06:37.000 --> 00:06:39.000]  你先看看
[00:06:39.000 --> 00:06:41.000]  不要這麼快就搞定
[00:06:41.000 --> 00:06:42.000]  但那些
[00:06:42.000 --> 00:06:43.000]  一直想的
[00:06:43.000 --> 00:06:45.000]  是沒有寫的
[00:06:45.000 --> 00:06:47.000]  唉
[00:06:47.000 --> 00:06:48.000]  你說
[00:06:48.000 --> 00:06:49.000]  什麼時候一個人
[00:06:49.000 --> 00:06:50.000]  可以練到
[00:06:50.000 --> 00:06:52.000]  又有勇氣
[00:06:52.000 --> 00:06:53.000]  又細心呢
[00:06:53.000 --> 00:06:55.000]  這就是人生的歷程
[00:06:55.000 --> 00:06:57.000]  死了都未必行
[00:06:57.000 --> 00:06:58.000]  是吧
[00:06:58.000 --> 00:07:00.000]  未必行
[00:07:00.000 --> 00:07:01.000]  即是說
[00:07:01.000 --> 00:07:02.000]  你想想
[00:07:02.000 --> 00:07:04.000]  十全十美
[00:07:04.000 --> 00:07:05.000]  一個生命
[00:07:05.000 --> 00:07:07.000]  原來就是要學
[00:07:07.000 --> 00:07:08.000]  學
[00:07:08.000 --> 00:07:10.000]  自己的弱項
[00:07:10.000 --> 00:07:12.000]  和強項
[00:07:12.000 --> 00:07:14.000]  在什麼時間裏
[00:07:14.000 --> 00:07:15.000]  要配合
[00:07:15.000 --> 00:07:17.000]  又要留意
[00:07:17.000 --> 00:07:18.000]  怎樣補足
[00:07:18.000 --> 00:07:19.000]  這很重要
[00:07:19.000 --> 00:07:20.000]  就是肯不肯
[00:07:20.000 --> 00:07:22.000]  跟一些榜樣來學
[00:07:22.000 --> 00:07:24.000]  當然你也有別人的榜樣
[00:07:24.000 --> 00:07:25.000]  不過別人也有你的榜樣
[00:07:25.000 --> 00:07:27.000]  所以要虛心
[00:07:27.000 --> 00:07:29.000]  所以要做團隊
[00:07:29.000 --> 00:07:30.000]  團隊即是
[00:07:30.000 --> 00:07:32.000]  我們大家要夾份
[00:07:32.000 --> 00:07:33.000]  一起來
[00:07:33.000 --> 00:07:34.000]  補足
[00:07:34.000 --> 00:07:35.000]  這個功課
[00:07:35.000 --> 00:07:37.000]  很困難
[00:07:37.000 --> 00:07:39.000]  所以你今天想想
[00:07:39.000 --> 00:07:40.000]  這個EQ
[00:07:40.000 --> 00:07:41.000]  是推力
[00:07:41.000 --> 00:07:42.000]  拉力
[00:07:42.000 --> 00:07:43.000]  推力就是你有
[00:07:43.000 --> 00:07:45.000]  一個勇敢的能力
[00:07:45.000 --> 00:07:46.000]  拉力就是你有一個
[00:07:46.000 --> 00:07:48.000]  亦留意
[00:07:48.000 --> 00:07:50.000]  會不會有些包抄的程度
[00:07:50.000 --> 00:07:52.000]  所以教小朋友
[00:07:52.000 --> 00:07:54.000]  你就想想
[00:07:54.000 --> 00:07:55.000]  現在這個時代
[00:07:55.000 --> 00:07:57.000]  開始你看到
[00:07:57.000 --> 00:07:59.000]  很多小朋友在面對
[00:07:59.000 --> 00:08:01.000]  早期抑鬱
[00:08:01.000 --> 00:08:03.000]  為什麼喜歡抑鬱呢
[00:08:03.000 --> 00:08:05.000]  因為在香港你看到
[00:08:05.000 --> 00:08:07.000]  我想我現在
[00:08:07.000 --> 00:08:09.000]  我一進來就看那塊板
[00:08:09.000 --> 00:08:11.000]  那些拿獎的同學的名字
[00:08:11.000 --> 00:08:13.000]  我已經數到有幾個字
[00:08:13.000 --> 00:08:15.000]  我不懂讀
[00:08:15.000 --> 00:08:17.000]  現在的小朋友
[00:08:17.000 --> 00:08:19.000]  過去的名字
[00:08:19.000 --> 00:08:21.000]  都不知道怎樣想出來
[00:08:21.000 --> 00:08:23.000]  當然
[00:08:23.000 --> 00:08:25.000]  跟藝園的比較多
[00:08:25.000 --> 00:08:27.000]  但你想想
[00:08:27.000 --> 00:08:29.000]  那些爸爸阿媽阿爺的名字
[00:08:29.000 --> 00:08:31.000]  你去墳場
[00:08:31.000 --> 00:08:33.000]  每個名字你都懂得讀
[00:08:33.000 --> 00:08:35.000]  不是郭阿強
[00:08:35.000 --> 00:08:37.000]  不是郭阿明
[00:08:37.000 --> 00:08:39.000]  但墳場就開始挑不到那些字
[00:08:39.000 --> 00:08:41.000]  你就明白了
[00:08:41.000 --> 00:08:43.000]  為什麼
[00:08:43.000 --> 00:08:45.000]  因為我們期望很高
[00:08:45.000 --> 00:08:47.000]  要我們的子女
[00:08:47.000 --> 00:08:49.000]  是很特別的
[00:08:49.000 --> 00:08:51.000]  特別到什麼地步呢
[00:08:51.000 --> 00:08:53.000]  就是他將來
[00:08:53.000 --> 00:08:55.000]  會凌駕於其他人
[00:08:55.000 --> 00:08:57.000]  是非凡品
[00:08:57.000 --> 00:08:59.000]  你會想想
[00:08:59.000 --> 00:09:01.000]  這一代上一代的壓力
[00:09:01.000 --> 00:09:03.000]  只是教小朋友
[00:09:03.000 --> 00:09:05.000]  我叫什麼名字就已經很大壓力
[00:09:05.000 --> 00:09:07.000]  你想想
[00:09:07.000 --> 00:09:09.000]  當然
[00:09:09.000 --> 00:09:11.000]  這個不止
[00:09:11.000 --> 00:09:13.000]  名字是期望
[00:09:13.000 --> 00:09:15.000]  比如我網民新朋友
[00:09:15.000 --> 00:09:17.000]  我問這個名字是不是你自己改的
[00:09:17.000 --> 00:09:19.000]  他當然說不是
[00:09:19.000 --> 00:09:21.000]  那誰改的呢
[00:09:21.000 --> 00:09:23.000]  我當然問
[00:09:23.000 --> 00:09:25.000]  哥哥一句話
[00:09:25.000 --> 00:09:27.000]  你改的名字怎麼改的
[00:09:27.000 --> 00:09:29.000]  你知道小朋友怎麼回答嗎
[00:09:29.000 --> 00:09:33.000]  他暫時不知道
[00:09:33.000 --> 00:09:35.000]  為什麼他回答得這麼好呢
[00:09:35.000 --> 00:09:37.000]  這是被訓練過的
[00:09:37.000 --> 00:09:39.000]  就是有自信
[00:09:39.000 --> 00:09:41.000]  是不知道
[00:09:41.000 --> 00:09:43.000]  不過說明是暫時
[00:09:43.000 --> 00:09:45.000]  這個回答得很厲害
[00:09:45.000 --> 00:09:47.000]  所以你想想
[00:09:47.000 --> 00:09:49.000]  一個小朋友已經超越了小朋友的年齡
[00:09:49.000 --> 00:09:51.000]  可以做到的事
[00:09:51.000 --> 00:09:53.000]  是為了應付這個世界
[00:09:53.000 --> 00:09:55.000]  因為要求很高
[00:09:55.000 --> 00:09:57.000]  所以你看到很多小朋友抑鬱
[00:09:57.000 --> 00:09:59.000]  很多小朋友都是不開心
[00:09:59.000 --> 00:10:01.000]  覺得自己不及別人
[00:10:01.000 --> 00:10:03.000]  不及別人
[00:10:03.000 --> 00:10:05.000]  記住
[00:10:05.000 --> 00:10:07.000]  不及別人不代表你沒用
[00:10:07.000 --> 00:10:09.000]  不過這個時代
[00:10:09.000 --> 00:10:11.000]  不及別人已經是沒用
[00:10:11.000 --> 00:10:13.000]  這個時代很慘
[00:10:13.000 --> 00:10:15.000]  不及別人
[00:10:15.000 --> 00:10:17.000]  但偏偏他要去一間學校
[00:10:17.000 --> 00:10:19.000]  是特別不及別人的
[00:10:19.000 --> 00:10:21.000]  他的父母
[00:10:21.000 --> 00:10:23.000]  想考一些不及別人的
[00:10:23.000 --> 00:10:25.000]  就是說
[00:10:25.000 --> 00:10:27.000]  每個學校都這麼好
[00:10:27.000 --> 00:10:29.000]  有個學校不及別人
[00:10:29.000 --> 00:10:31.000]  但他又要去
[00:10:31.000 --> 00:10:33.000]  其實很可憐
[00:10:33.000 --> 00:10:35.000]  所以
[00:10:35.000 --> 00:10:37.000]  出了一個很好的名詞
[00:10:37.000 --> 00:10:39.000]  心理學界都用了50年這個字
[00:10:39.000 --> 00:10:41.000]  叫Unforgiving parents
[00:10:41.000 --> 00:10:43.000]  即是
[00:10:43.000 --> 00:10:45.000]  不會原諒孩子的父母
[00:10:45.000 --> 00:10:47.000]  就是很多
[00:10:47.000 --> 00:10:49.000]  人長大了
[00:10:49.000 --> 00:10:51.000]  30多歲
[00:10:51.000 --> 00:10:53.000]  他仍然覺得自己的父母
[00:10:53.000 --> 00:10:55.000]  是不原諒自己的
[00:10:55.000 --> 00:10:57.000]  你沒做到最好
[00:10:57.000 --> 00:10:59.000]  來交代我養育他們這麼多年
[00:10:59.000 --> 00:11:01.000]  他經常覺得
[00:11:01.000 --> 00:11:03.000]  我做不到我父母的要求
[00:11:03.000 --> 00:11:05.000]  譬如做生意
[00:11:05.000 --> 00:11:07.000]  做生意
[00:11:07.000 --> 00:11:09.000]  比我多
[00:11:09.000 --> 00:11:11.000]  我在性教室和女拔萃
[00:11:11.000 --> 00:11:13.000]  做很多年訓練
[00:11:13.000 --> 00:11:15.000]  很多人都說
[00:11:15.000 --> 00:11:17.000]  我的志願是讀一件事
[00:11:17.000 --> 00:11:19.000]  但我爸爸
[00:11:19.000 --> 00:11:21.000]  想我幫他
[00:11:21.000 --> 00:11:23.000]  公司
[00:11:23.000 --> 00:11:25.000]  但如果我幫他公司
[00:11:25.000 --> 00:11:27.000]  我就不會學這一科
[00:11:27.000 --> 00:11:29.000]  這科不是我爸爸公司
[00:11:29.000 --> 00:11:31.000]  究竟
[00:11:31.000 --> 00:11:33.000]  我是完成我自己想
[00:11:33.000 --> 00:11:35.000]  學的東西
[00:11:35.000 --> 00:11:37.000]  做我想做的東西
[00:11:37.000 --> 00:11:39.000]  還是做爸爸的事
[00:11:39.000 --> 00:11:41.000]  但爸爸就說我老了
[00:11:41.000 --> 00:11:43.000]  我希望你幫我
[00:11:43.000 --> 00:11:45.000]  這些是幾十年的故事
[00:11:45.000 --> 00:11:47.000]  好像很老土
[00:11:47.000 --> 00:11:49.000]  但年年都還在見
[00:11:49.000 --> 00:11:51.000]  這些事
[00:11:51.000 --> 00:11:53.000]  很不安樂
[00:11:53.000 --> 00:11:55.000]  我想我爸爸很失望
[00:11:55.000 --> 00:11:57.000]  但為什麼我生出來
[00:11:57.000 --> 00:11:59.000]  我真的不是爸爸行業的興趣
[00:11:59.000 --> 00:12:01.000]  我沒做錯事
[00:12:01.000 --> 00:12:03.000]  但我好像幫不到爸爸
[00:12:03.000 --> 00:12:05.000]  這些就是
[00:12:05.000 --> 00:12:07.000]  有錢人的故事
[00:12:07.000 --> 00:12:09.000]  但畢總不是
[00:12:09.000 --> 00:12:11.000]  爸爸沒有公司
[00:12:11.000 --> 00:12:13.000]  爸爸只是期望一件事
[00:12:13.000 --> 00:12:15.000]  就是你好過我以前
[00:12:15.000 --> 00:12:19.000]  其實現在每個爸爸都在報仇
[00:12:19.000 --> 00:12:21.000]  以前
[00:12:21.000 --> 00:12:23.000]  我讀得不好
[00:12:23.000 --> 00:12:25.000]  賺錢少
[00:12:25.000 --> 00:12:27.000]  這次你幫我出一口氣
[00:12:27.000 --> 00:12:29.000]  每個都這樣
[00:12:29.000 --> 00:12:31.000]  每個都是為父報仇
[00:12:31.000 --> 00:12:33.000]  所以讀書
[00:12:33.000 --> 00:12:35.000]  殺星震天
[00:12:35.000 --> 00:12:37.000]  全部都是孝子
[00:12:37.000 --> 00:12:39.000]  但想想
[00:12:39.000 --> 00:12:41.000]  他真的生出來
[00:12:41.000 --> 00:12:43.000]  一定比你好
[00:12:43.000 --> 00:12:45.000]  沒錯
[00:12:45.000 --> 00:12:47.000]  生活環境好過你以前
[00:12:47.000 --> 00:12:49.000]  現在學校水準很高
[00:12:49.000 --> 00:12:51.000]  學英文程度很高
[00:12:51.000 --> 00:12:53.000]  但不等於可以改變歷史
[00:12:53.000 --> 00:12:55.000]  就是我們的家族
[00:12:55.000 --> 00:12:57.000]  有了他之後就比上一代好
[00:12:57.000 --> 00:12:59.000]  這沒可能一定可以
[00:12:59.000 --> 00:13:01.000]  但他覺得不行
[00:13:01.000 --> 00:13:03.000]  他自己很難被原諒
[00:13:03.000 --> 00:13:05.000]  我又令到爸爸媽媽失望
[00:13:05.000 --> 00:13:09.000]  早點投降
[00:13:09.000 --> 00:13:11.000]  生多一個弟弟更好
[00:13:11.000 --> 00:13:13.000]  現在太遲了
[00:13:13.000 --> 00:13:15.000]  爸爸60歲了
[00:13:15.000 --> 00:13:17.000]  覺得我辜負了
[00:13:17.000 --> 00:13:19.000]  這是中產以下
[00:13:19.000 --> 00:13:21.000]  都有這種感覺
[00:13:21.000 --> 00:13:23.000]  報不了仇
[00:13:23.000 --> 00:13:25.000]  為了孫子
[00:13:25.000 --> 00:13:27.000]  孫子真是冤枉
[00:13:27.000 --> 00:13:29.000]  你報不了仇關我什麼事
[00:13:29.000 --> 00:13:31.000]  所以這些
[00:13:31.000 --> 00:13:33.000]  香港式很有趣的故事
[00:13:33.000 --> 00:13:35.000]  低下層
[00:13:35.000 --> 00:13:37.000]  勞動的
[00:13:37.000 --> 00:13:39.000]  原則上
[00:13:39.000 --> 00:13:41.000]  是想讓他讀書
[00:13:41.000 --> 00:13:43.000]  但他不懂得鼓勵
[00:13:43.000 --> 00:13:45.000]  他只覺得
[00:13:45.000 --> 00:13:47.000]  你好日子
[00:13:47.000 --> 00:13:49.000]  比我好
[00:13:49.000 --> 00:13:51.000]  今天可以讀書
[00:13:51.000 --> 00:13:53.000]  你應該珍惜
[00:13:53.000 --> 00:13:55.000]  但不珍惜
[00:13:55.000 --> 00:13:57.000]  你不要怪我
[00:13:57.000 --> 00:13:59.000]  你跟我做勞工
[00:13:59.000 --> 00:14:01.000]  這小朋友讀完中六
[00:14:01.000 --> 00:14:03.000]  去做勞工
[00:14:03.000 --> 00:14:05.000]  我寧願不做事
[00:14:05.000 --> 00:14:07.000]  但又很慘
[00:14:07.000 --> 00:14:09.000]  你問現在這一代的香港小朋友
[00:14:09.000 --> 00:14:11.000]  強迫教育
[00:14:11.000 --> 00:14:13.000]  或中學教育
[00:14:13.000 --> 00:14:15.000]  讀完六年教育
[00:14:15.000 --> 00:14:17.000]  你叫他做勞工
[00:14:17.000 --> 00:14:19.000]  他個個都說
[00:14:19.000 --> 00:14:21.000]  是否浪費
[00:14:21.000 --> 00:14:23.000]  所以你會看到
[00:14:23.000 --> 00:14:25.000]  前途
[00:14:25.000 --> 00:14:27.000]  就是如果我不上去
[00:14:27.000 --> 00:14:29.000]  又不能下
[00:14:29.000 --> 00:14:31.000]  真是很慘
[00:14:31.000 --> 00:14:33.000]  我不知道將來
[00:14:33.000 --> 00:14:35.000]  這些心理學家
[00:14:35.000 --> 00:14:37.000]  看香港的小朋友
[00:14:37.000 --> 00:14:39.000]  為何個個都覺得不開心
[00:14:39.000 --> 00:14:41.000]  不開心
[00:14:41.000 --> 00:14:43.000]  但當你EQ
[00:14:43.000 --> 00:14:45.000]  講完之後
[00:14:45.000 --> 00:14:47.000]  2000年Bosco就研究AQ
[00:14:47.000 --> 00:14:49.000]  AQ是甚麼呢
[00:14:49.000 --> 00:14:51.000]  逆境智商
[00:14:51.000 --> 00:14:53.000]  逆境智商是甚麼意思呢
[00:14:53.000 --> 00:14:55.000]  人人都知道這個世界
[00:14:55.000 --> 00:14:57.000]  是有堆號碼
[00:14:57.000 --> 00:14:59.000]  控制了我們
[00:14:59.000 --> 00:15:01.000]  譬如四個人
[00:15:01.000 --> 00:15:03.000]  有一個
[00:15:03.000 --> 00:15:05.000]  患癌症
[00:15:05.000 --> 00:15:07.000]  一家四口
[00:15:07.000 --> 00:15:09.000]  四個人
[00:15:09.000 --> 00:15:11.000]  即是有剩下的三個
[00:15:11.000 --> 00:15:13.000]  就要
[00:15:13.000 --> 00:15:15.000]  照顧那個
[00:15:15.000 --> 00:15:17.000]  這個百分比
[00:15:17.000 --> 00:15:19.000]  都幾驚人
[00:15:19.000 --> 00:15:21.000]  你說家裏沒有
[00:15:21.000 --> 00:15:23.000]  但你的親屬一定有
[00:15:23.000 --> 00:15:25.000]  接著
[00:15:25.000 --> 00:15:27.000]  你發現第二號殺手
[00:15:27.000 --> 00:15:29.000]  抑鬱症
[00:15:29.000 --> 00:15:31.000]  四個人
[00:15:31.000 --> 00:15:33.000]  有一個抑鬱
[00:15:33.000 --> 00:15:35.000]  有兩個抑鬱傾向
[00:15:35.000 --> 00:15:37.000]  都很嚴重
[00:15:37.000 --> 00:15:39.000]  即是說
[00:15:39.000 --> 00:15:41.000]  很多人想事很悲觀
[00:15:41.000 --> 00:15:43.000]  很悲觀
[00:15:43.000 --> 00:15:45.000]  今晚你會看到
[00:15:45.000 --> 00:15:47.000]  下雨
[00:15:47.000 --> 00:15:49.000]  下雨
[00:15:49.000 --> 00:15:51.000]  下雨即是甚麼呢
[00:15:51.000 --> 00:15:53.000]  下雨即是下雨
[00:15:53.000 --> 00:15:55.000]  但很多人說不是
[00:15:55.000 --> 00:15:57.000]  下雨即是不要出街
[00:15:57.000 --> 00:15:59.000]  很危險 滑倒
[00:15:59.000 --> 00:16:03.000]  為何滑倒很危險呢
[00:16:03.000 --> 00:16:05.000]  會斷腳
[00:16:05.000 --> 00:16:07.000]  你會說怎麼搞的
[00:16:07.000 --> 00:16:09.000]  但是真的
[00:16:09.000 --> 00:16:11.000]  很多人很怕出街
[00:16:11.000 --> 00:16:13.000]  其實你想想人
[00:16:13.000 --> 00:16:15.000]  危險
[00:16:15.000 --> 00:16:17.000]  我們看一件事
[00:16:17.000 --> 00:16:19.000]  誇大程度
[00:16:19.000 --> 00:16:21.000]  是大家不同的
[00:16:21.000 --> 00:16:23.000]  但誇大程度
