
[00:00:00.000 --> 00:00:06.320]  凌怪無懼 什麼叫怪
[00:07:45.680 --> 00:07:47.680]  聖靈碰到你
[00:07:47.680 --> 00:07:51.680]  我的心
[00:07:51.680 --> 00:07:53.680]  是很奇怪
[00:07:53.680 --> 00:07:55.680]  裡面有很多很多地方
[00:07:55.680 --> 00:07:57.680]  有些地方給僕民
[00:07:57.680 --> 00:07:59.680]  有些地方給金錢
[00:07:59.680 --> 00:08:01.680]  有些地方給外情
[00:08:01.680 --> 00:08:03.680]  有些地方給娛樂
[00:08:03.680 --> 00:08:05.680]  有些地方給什麼
[00:08:05.680 --> 00:08:07.680]  只有一個地方是給耶穌
[00:08:07.680 --> 00:08:09.680]  這個給耶穌的地方
[00:08:09.680 --> 00:08:11.680]  沒有其他的東西可以代替
[00:08:11.680 --> 00:08:13.680]  除非你把耶穌
[00:08:13.680 --> 00:08:15.680]  放在這個位置裡面
[00:08:15.680 --> 00:08:17.680]  你的心永遠不會滿足
[00:08:17.680 --> 00:08:19.680]  當然有一個地方空
[00:08:19.680 --> 00:08:25.680]  所以如果我們心裡面
[00:08:25.680 --> 00:08:27.680]  有聖靈
[00:08:27.680 --> 00:08:29.680]  邪靈碰到你
[00:08:29.680 --> 00:08:31.680]  我不知道這裡有沒有人
[00:08:31.680 --> 00:08:33.680]  以前跟
[00:08:33.680 --> 00:08:35.680]  邪靈有來往
[00:08:35.680 --> 00:08:37.680]  如果有可能
[00:08:37.680 --> 00:08:39.680]  你現在心裡面有了抗拒
[00:08:39.680 --> 00:08:41.680]  或者邪靈在這個時候
[00:08:41.680 --> 00:08:43.680]  我告訴你不要聽他
[00:08:43.680 --> 00:08:45.680]  不要聽耶穌
[00:08:45.680 --> 00:08:47.680]  我現在告訴你
[00:08:47.680 --> 00:08:49.680]  我奉耶穌的名
[00:08:49.680 --> 00:08:51.680]  趕走你們的邪靈
[00:08:51.680 --> 00:08:53.680]  每一個基督徒
[00:08:53.680 --> 00:08:55.680]  我也可以趕走你
[00:08:55.680 --> 00:08:57.680]  不是我有什麼本事
[00:08:57.680 --> 00:08:59.680]  不是某一個傳道人有什麼本事
[00:08:59.680 --> 00:09:01.680]  每一個真正的基督徒
[00:09:01.680 --> 00:09:03.680]  你不過是一個本子
[00:09:03.680 --> 00:09:05.680]  你是一個器皿
[00:09:05.680 --> 00:09:07.680]  你趕走你的不是我
[00:09:07.680 --> 00:09:09.680]  不是什麼不得了的傳道人
[00:09:09.680 --> 00:09:11.680]  不過是通過我們
[00:09:11.680 --> 00:09:13.680]  所以有人跟你說
[00:09:13.680 --> 00:09:15.680]  某某人可以趕走
[00:09:15.680 --> 00:09:17.680]  不是的每一個基督徒
[00:09:17.680 --> 00:09:19.680]  都可以趕走
[00:09:19.680 --> 00:09:21.680]  只有你的心裡面是清潔的
[00:09:21.680 --> 00:09:23.680]  你趕走不是為了某一個目的
[00:09:23.680 --> 00:09:25.680]  你趕走是為了愛
[00:09:25.680 --> 00:09:27.680]  那個靈魂
[00:09:27.680 --> 00:09:29.680]  希望那個靈魂得教
[00:09:29.680 --> 00:09:31.680]  每一個基督徒
[00:09:31.680 --> 00:09:33.680]  都可以
[00:09:33.680 --> 00:09:35.680]  沒有人有
[00:09:35.680 --> 00:09:37.680]  特別這種的天才
[00:09:37.680 --> 00:09:39.680]  不是
[00:09:39.680 --> 00:09:41.680]  因為我們知道
[00:09:41.680 --> 00:09:43.680]  我們人是很卑微
[00:09:43.680 --> 00:09:45.680]  我們人是很不值錢的
[00:09:45.680 --> 00:09:47.680]  我們人是很卑微
[00:09:47.680 --> 00:09:49.680]  我們人是很不值錢的
[00:09:49.680 --> 00:09:51.680]  很多人以為人很矜貴
[00:09:51.680 --> 00:09:53.680]  其實我們的骨灰
[00:09:53.680 --> 00:09:55.680]  可以做到幾包肥料粉
[00:09:55.680 --> 00:09:57.680]  我們身上的鐵可以做幾塊銀釘
[00:09:57.680 --> 00:09:59.680]  我們的輪可以做幾支火柴
[00:09:59.680 --> 00:10:01.680]  我們的輪可以做幾支火柴
[00:10:01.680 --> 00:10:03.680]  我們的脂肪可以做幾塊肥蛋
[00:10:03.680 --> 00:10:05.680]  我們的脂肪可以做幾塊肥蛋
[00:10:05.680 --> 00:10:07.680]  我們的地露可以做幾塊肥蛋
[00:10:07.680 --> 00:10:09.680]  大家買賣是沒錢的
[00:10:09.680 --> 00:10:11.680]  這就是人
[00:10:11.680 --> 00:10:13.680]  但是一個人
[00:10:13.680 --> 00:10:15.680]  如果你將自己
[00:10:15.680 --> 00:10:17.680]  你的地位站在哪裏
[00:10:17.680 --> 00:10:19.680]  這很重要
[00:10:19.680 --> 00:10:21.680]  所以當神
[00:10:21.680 --> 00:10:23.680]  問人第一個問題的時候
[00:10:23.680 --> 00:10:25.680]  你聖經裏面
[00:10:25.680 --> 00:10:27.680]  看到
[00:10:27.680 --> 00:10:29.680]  創世記三章第九節
[00:10:29.680 --> 00:10:31.680]  神問人第一個問題
[00:10:31.680 --> 00:10:33.680]  神創造宇宙萬物創造人之後
[00:10:33.680 --> 00:10:35.680]  神問人第一個問題
[00:10:35.680 --> 00:10:37.680]  問亞當
[00:10:37.680 --> 00:10:39.680]  神問亞當你在哪裏
[00:10:39.680 --> 00:10:43.680]  難道神不知道亞當在哪裏
[00:10:43.680 --> 00:10:45.680]  為甚麼神要問亞當
[00:10:45.680 --> 00:10:47.680]  因為亞當那時候犯了罪
[00:10:47.680 --> 00:10:49.680]  神叫他
[00:10:49.680 --> 00:10:51.680]  你所有東西都可以吃
[00:10:51.680 --> 00:10:53.680]  只有一棵樹的果子你不可以吃
[00:10:53.680 --> 00:10:55.680]  但是亞當吃了
[00:10:55.680 --> 00:10:57.680]  但不是亞當先吃的
[00:10:57.680 --> 00:10:59.680]  是夏娃先吃的
[00:10:59.680 --> 00:11:01.680]  夏娃是他老婆
[00:11:01.680 --> 00:11:03.680]  神真的說不可以吃的嗎
[00:11:03.680 --> 00:11:09.680]  我們做弟兄很多時候
[00:11:09.680 --> 00:11:11.680]  聽姐妹的話就小心
[00:11:11.680 --> 00:11:13.680]  我們蒙查達
[00:11:13.680 --> 00:11:15.680]  叫你老婆指你
[00:11:15.680 --> 00:11:17.680]  弄一塊給你噴一下
[00:11:17.680 --> 00:11:21.680]  夏娃神真的說不可以吃的嗎
[00:11:21.680 --> 00:11:23.680]  亞當在應當
[00:11:23.680 --> 00:11:25.680]  但是為甚麼
[00:11:25.680 --> 00:11:27.680]  夏娃叫亞當吃
[00:11:27.680 --> 00:11:29.680]  而神不來問
[00:11:29.680 --> 00:11:31.680]  夏娃要不要吃
[00:11:31.680 --> 00:11:33.680]  因為神跟亞當說
[00:11:33.680 --> 00:11:35.680]  這棵樹的果子你不可以吃
[00:11:35.680 --> 00:11:37.680]  還沒有夏娃
[00:11:37.680 --> 00:11:39.680]  亞當應該負這個責任
[00:11:39.680 --> 00:11:41.680]  神跟我說了這棵樹的果子
[00:11:41.680 --> 00:11:43.680]  我不可以吃
[00:11:43.680 --> 00:11:45.680]  夏娃給他吃的時候
[00:11:45.680 --> 00:11:47.680]  神是說過的
[00:11:47.680 --> 00:11:49.680]  不是神有沒有說過
[00:11:49.680 --> 00:11:51.680]  是神有說過
[00:11:51.680 --> 00:11:53.680]  亞當聽老婆的話就吃了
[00:11:53.680 --> 00:11:57.680]  所以這是很危險的事
[00:11:57.680 --> 00:11:59.680]  這次罪開始進入人中
[00:11:59.680 --> 00:12:03.680]  吃了果子就是罪嗎
[00:12:03.680 --> 00:12:07.680]  不是吃果子就是罪
[00:12:07.680 --> 00:12:09.680]  是人有反叛的身份
[00:12:09.680 --> 00:12:13.680]  天行紀律
[00:12:13.680 --> 00:12:15.680]  天行紀律就是罪
[00:12:15.680 --> 00:12:17.680]  神說不可以吃
[00:12:17.680 --> 00:12:19.680]  但是我說要吃
[00:12:19.680 --> 00:12:21.680]  你說歸你說
[00:12:21.680 --> 00:12:23.680]  我是要這樣走
[00:12:23.680 --> 00:12:25.680]  因為人天行紀律
[00:12:25.680 --> 00:12:27.680]  就漏了一步
[00:12:27.680 --> 00:12:29.680]  空隙漏了一步
[00:12:29.680 --> 00:12:31.680]  地步被魔鬼進入
[00:12:31.680 --> 00:12:37.680]  於是魔鬼利用人這種缺點
[00:12:37.680 --> 00:12:39.680]  這種軟弱
[00:12:39.680 --> 00:12:43.680]  斜領就可以進入
[00:12:43.680 --> 00:12:47.680]  很多人對自己的前途沒有把握
[00:12:47.680 --> 00:12:49.680]  你看
[00:12:49.680 --> 00:12:53.680]  因為人對前途沒有把握
[00:12:53.680 --> 00:12:55.680]  感受有拖折
[00:12:55.680 --> 00:12:57.680]  總之在失意的時候
[00:12:57.680 --> 00:12:59.680]  很多人會找他算命
[00:12:59.680 --> 00:13:03.680]  你無端端沒事的時候
[00:13:03.680 --> 00:13:05.680]  他不會找你算命
[00:13:05.680 --> 00:13:07.680]  當然在失意的時候
[00:13:07.680 --> 00:13:09.680]  他會做一個錯誤的決定
[00:13:09.680 --> 00:13:11.680]  他可能會找你算命
[00:13:11.680 --> 00:13:13.680]  可能進一步會接受斜領
[00:13:13.680 --> 00:13:17.680]  斜領利用人這種軟弱
[00:13:17.680 --> 00:13:19.680]  在這個機會再進入
[00:13:19.680 --> 00:13:21.680]  但是我說你進入之後
[00:13:21.680 --> 00:13:23.680]  除非你求主耶穌的名
[00:13:23.680 --> 00:13:25.680]  沒有別的方法可以趕他走
[00:13:25.680 --> 00:13:29.680]  香港有一個
[00:13:29.680 --> 00:13:31.680]  以綠團體
[00:13:31.680 --> 00:13:33.680]  以綠就是警察的團體
[00:13:33.680 --> 00:13:35.680]  他們在上水埗的納姆子訓練
[00:13:35.680 --> 00:13:37.680]  那個地方有一個
[00:13:37.680 --> 00:13:39.680]  有一個基督徒
[00:13:39.680 --> 00:13:41.680]  他們在訓練的時候
[00:13:41.680 --> 00:13:43.680]  那個基督徒突然間看到
[00:13:43.680 --> 00:13:45.680]  一堆人在那裏
[00:13:45.680 --> 00:13:47.680]  為全知是甚麼
[00:13:47.680 --> 00:13:49.680]  他很好奇在操場那裏走過去看
[00:13:49.680 --> 00:13:51.680]  看到一個人
[00:13:51.680 --> 00:13:53.680]  就是師父上山
[00:13:53.680 --> 00:13:57.680]  拿把刀自己斬自己
[00:13:57.680 --> 00:13:59.680]  好奇怪
[00:13:59.680 --> 00:14:01.680]  斬下去
[00:14:01.680 --> 00:14:03.680]  所斬的地方一條白色的一條人
[00:14:03.680 --> 00:14:05.680]  如果我拿把刀
[00:14:05.680 --> 00:14:07.680]  斬下去的時候
[00:14:07.680 --> 00:14:09.680]  一條很深的咬住狗
[00:14:09.680 --> 00:14:11.680]  斬下去
[00:14:11.680 --> 00:14:13.680]  啪啪聲
[00:14:13.680 --> 00:14:15.680]  一條白人
[00:14:15.680 --> 00:14:17.680]  斬哪裡都是一條白人
[00:14:17.680 --> 00:14:19.680]  好奇怪他在那裏看
[00:14:19.680 --> 00:14:21.680]  那個人走到
[00:14:21.680 --> 00:14:23.680]  他身邊的時候
[00:14:23.680 --> 00:14:25.680]  大家圍著他圈
[00:14:25.680 --> 00:14:27.680]  一邊斬一邊跳
[00:14:27.680 --> 00:14:29.680]  一走到他面前的時候
[00:14:29.680 --> 00:14:31.680]  他就停在那裏
[00:14:31.680 --> 00:14:33.680]  接著他所有斬過的地方
[00:14:33.680 --> 00:14:35.680]  那些鐵啪啪爆出來
[00:14:35.680 --> 00:14:37.680]  爆到這個人一身都是鐵
[00:14:37.680 --> 00:14:39.680]  接著暈了
[00:14:39.680 --> 00:14:41.680]  送他去醫院
[00:14:41.680 --> 00:14:43.680]  為甚麼
[00:14:43.680 --> 00:14:45.680]  因為這個人是基督徒
[00:14:45.680 --> 00:14:47.680]  那個人他就帶了十字架
[00:14:47.680 --> 00:14:49.680]  其實十字架是沒有甚麼重要的意思
[00:14:49.680 --> 00:14:51.680]  不過要我們記念
[00:14:51.680 --> 00:14:53.680]  十字架本身
[00:14:53.680 --> 00:14:55.680]  有些電影說十字架可以驅魔人
[00:14:55.680 --> 00:14:57.680]  十字架拿出來
[00:14:57.680 --> 00:14:59.680]  說鬼咒騙人的
[00:14:59.680 --> 00:15:01.680]  不信你見到鬼拿十字架出來
[00:15:01.680 --> 00:15:03.680]  他不走的
[00:15:03.680 --> 00:15:05.680]  在你心裏面的心靈
[00:15:05.680 --> 00:15:07.680]  在你的性靈裏面
[00:15:07.680 --> 00:15:09.680]  有個光柏就說
[00:15:09.680 --> 00:15:11.680]  當然是十字架不如你十字架賣給我
[00:15:13.680 --> 00:15:15.680]  十字架是很幼稚
[00:15:15.680 --> 00:15:17.680]  十字架
[00:15:17.680 --> 00:15:19.680]  是給我們紀念耶穌
[00:15:19.680 --> 00:15:21.680]  為我們在十字架上死
[00:15:21.680 --> 00:15:23.680]  因為這個十字架
[00:15:23.680 --> 00:15:25.680]  是一個很殘忍的一個逆法
[00:15:25.680 --> 00:15:27.680]  十字架本身沒有甚麼作用
[00:15:27.680 --> 00:15:31.680]  很多人把十字架拿出來
[00:15:31.680 --> 00:15:33.680]  好像這個可以鬼鬼的
[00:15:33.680 --> 00:15:35.680]  這個是迷信
[00:15:35.680 --> 00:15:37.680]  不可以
[00:15:37.680 --> 00:15:39.680]  所以這個世界上有沒有邪靈
[00:15:39.680 --> 00:15:41.680]  我們知道有
[00:15:41.680 --> 00:15:43.680]  所以我自己未遇到過
[00:15:43.680 --> 00:15:45.680]  我只看見有人
[00:15:45.680 --> 00:15:47.680]  被邪靈扶著
[00:15:47.680 --> 00:15:49.680]  有個藝人
[00:15:49.680 --> 00:15:51.680]  他說被護理扶著
[00:15:51.680 --> 00:15:53.680]  真的很奇怪
[00:15:53.680 --> 00:15:55.680]  我在查經的時候
[00:15:55.680 --> 00:15:57.680]  大家好正常
[00:15:57.680 --> 00:15:59.680]  在查經在打暗號
[00:15:59.680 --> 00:16:01.680]  打得很厲害
[00:16:01.680 --> 00:16:03.680]  嘴巴很大
[00:16:03.680 --> 00:16:05.680]  好像電視
[00:16:05.680 --> 00:16:07.680]  賣的那個
[00:16:07.680 --> 00:16:09.680]  女生的嘴巴
[00:16:09.680 --> 00:16:11.680]  很大
[00:16:11.680 --> 00:16:13.680]  我們覺得很奇怪
[00:16:13.680 --> 00:16:15.680]  因為我們知道
[00:16:15.680 --> 00:16:17.680]  他以前搞過很多很多
[00:16:17.680 --> 00:16:19.680]  邪靈
[00:16:19.680 --> 00:16:21.680]  跌線
[00:16:21.680 --> 00:16:23.680]  很多很多的東西
[00:16:23.680 --> 00:16:25.680]  接著我去牧師大樓
[00:16:25.680 --> 00:16:27.680]  我們為他找邪靈
[00:16:27.680 --> 00:16:29.680]  他就說
[00:16:29.680 --> 00:16:31.680]  他是護理
[00:16:31.680 --> 00:16:33.680]  問他叫甚麼名字
[00:16:33.680 --> 00:16:35.680]  他叫我大兵
[00:16:35.680 --> 00:16:37.680]  站在我感染的地方
[00:16:37.680 --> 00:16:39.680]  我摸多漂亮
[00:16:39.680 --> 00:16:41.680]  他好像感覺到
[00:16:41.680 --> 00:16:43.680]  真的
[00:16:43.680 --> 00:16:45.680]  手上有霧
[00:16:45.680 --> 00:16:47.680]  自己欣賞
[00:16:47.680 --> 00:16:49.680]  還給我看
[00:16:49.680 --> 00:16:51.680]  當我老友給我
[00:16:51.680 --> 00:16:53.680]  摸多漂亮
[00:16:53.680 --> 00:16:55.680]  幸好我有成年人不買
[00:16:55.680 --> 00:16:57.680]  嚇死人
[00:16:57.680 --> 00:16:59.680]  他真的這樣感覺
[00:16:59.680 --> 00:17:01.680]  他不感覺
[00:17:01.680 --> 00:17:03.680]  我懷疑
[00:17:03.680 --> 00:17:05.680]  這個人
[00:17:05.680 --> 00:17:07.680]  在演戲
[00:17:07.680 --> 00:17:09.680]  演戲很容易
[00:17:09.680 --> 00:17:11.680]  自己有無就有無
[00:17:11.680 --> 00:17:13.680]  我懷疑
[00:17:13.680 --> 00:17:15.680]  但最後一個證明
[00:17:15.680 --> 00:17:17.680]  叫他說耶穌兩個字
[00:17:17.680 --> 00:17:19.680]  他說不出來
[00:17:19.680 --> 00:17:21.680]  那本聖經給他
[00:17:21.680 --> 00:17:23.680]  一讀到耶穌兩個字
[00:17:23.680 --> 00:17:25.680]  他讀不到
[00:17:25.680 --> 00:17:27.680]  不知道為甚麼
[00:17:27.680 --> 00:17:29.680]  他會在那裏
[00:17:29.680 --> 00:17:31.680]  好像
[00:17:31.680 --> 00:17:33.680]  沒聲音的說話
[00:17:33.680 --> 00:17:35.680]  他只讀到耶字就讀不出來
