
[00:00:00.000 --> 00:00:04.000]  各位聽眾我們從這個星期開始
[00:03:08.000 --> 00:03:12.000]  人生不外都是很多的虛空
[00:03:12.000 --> 00:03:15.000]  傳道書裡面出現了很多次很多次
[00:03:15.000 --> 00:03:19.000]  所以有些人說傳道書很消極
[00:03:19.000 --> 00:03:21.000]  很消極的
[00:03:21.000 --> 00:03:23.000]  說人生虛空完又虛空
[00:03:23.000 --> 00:03:24.000]  一切都是虛空
[00:03:24.000 --> 00:03:26.000]  傳道書是不是消極?
[00:03:26.000 --> 00:03:28.000]  我們今天一起研究
[00:03:28.000 --> 00:03:30.000]  但是傳道書肯定也是事實
[00:03:30.000 --> 00:03:32.000]  說人生很多虛空
[00:03:32.000 --> 00:03:35.000]  這是事實
[00:03:35.000 --> 00:03:38.000]  傳道書說人生很荒謬
[00:03:38.000 --> 00:03:39.000]  很多虛空
[00:03:39.000 --> 00:03:41.000]  你和我都知道
[00:03:41.000 --> 00:03:43.000]  不過今天我們的重點不在這裡
[00:03:43.000 --> 00:03:45.000]  但是我們也要花一點時間
[00:03:45.000 --> 00:03:48.000]  看看傳道書怎樣描述人生的荒謬
[00:03:48.000 --> 00:03:50.000]  我們綜合傳道書裡面
[00:03:50.000 --> 00:03:56.000]  主要是從三個角度去指出人生的荒謬
[00:03:56.000 --> 00:03:58.000]  但是當然了
[00:03:58.000 --> 00:04:00.000]  剛才我們說最重要就是
[00:04:00.000 --> 00:04:01.000]  有了這些荒謬
[00:04:01.000 --> 00:04:02.000]  知道這些荒謬
[00:04:02.000 --> 00:04:03.000]  那怎麼辦呢?
[00:04:03.000 --> 00:04:05.000]  我們應該怎樣去面對這些荒謬
[00:04:05.000 --> 00:04:07.000]  待會我們特別重點要說
[00:04:07.000 --> 00:04:10.000]  但是我們始終要和大家交代一下
[00:04:10.000 --> 00:04:12.000]  傳道書怎樣解說
[00:04:12.000 --> 00:04:15.000]  告訴你和我人生怎樣荒謬
[00:04:15.000 --> 00:04:18.000]  只是這一部分
[00:04:18.000 --> 00:04:21.000]  我覺得我自己是讀中國哲學的人
[00:04:21.000 --> 00:04:24.000]  只是這一部分精彩到不得了
[00:04:24.000 --> 00:04:27.000]  絕不下於任何一個世界上的哲學
[00:04:27.000 --> 00:04:29.000]  因為他看人生看得很透
[00:04:29.000 --> 00:04:30.000]  很透
[00:04:30.000 --> 00:04:33.000]  我們首先問究竟哪三個角度呢?
[00:04:33.000 --> 00:04:35.000]  我寫出來了
[00:04:35.000 --> 00:04:38.000]  傳道書從人生的循環那種
[00:04:38.000 --> 00:04:40.000]  重重複複的
[00:04:40.000 --> 00:04:42.000]  沒有意義的生命
[00:04:42.000 --> 00:04:44.000]  無聊的現象
[00:04:44.000 --> 00:04:45.000]  第二
[00:04:45.000 --> 00:04:48.000]  傳道書從人生很多東西都定明
[00:04:48.000 --> 00:04:49.000]  定數
[00:04:49.000 --> 00:04:50.000]  改又改不了
[00:04:50.000 --> 00:04:51.000]  又要例
[00:04:51.000 --> 00:04:52.000]  不喜歡他又要例
[00:04:52.000 --> 00:04:57.000]  這一種無可奈何的生命的經驗
[00:04:57.000 --> 00:04:59.000]  有看荒謬
[00:04:59.000 --> 00:05:00.000]  第三
[00:05:00.000 --> 00:05:01.000]  傳道書說
[00:05:01.000 --> 00:05:04.000]  這個世界充滿了不公平
[00:05:04.000 --> 00:05:05.000]  充滿了不公平
[00:05:05.000 --> 00:05:07.000]  令我們覺得很憤怒
[00:05:07.000 --> 00:05:09.000]  覺得很無奈
[00:05:09.000 --> 00:05:12.000]  也覺得很多不滿
[00:05:12.000 --> 00:05:16.000]  這個就是今天你和我生活的世界
[00:05:16.000 --> 00:05:18.000]  傳道書幾千年前寫的
[00:05:18.000 --> 00:05:19.000]  但其實所描述的
[00:05:19.000 --> 00:05:22.000]  正如你和我歷久常新的一種經驗
[00:05:22.000 --> 00:05:24.000]  究竟他怎麼寫呢?
[00:05:24.000 --> 00:05:26.000]  我們稍微簡單看一看
[00:05:26.000 --> 00:05:30.000]  首先說到生命重重複複的循環
[00:05:30.000 --> 00:05:33.000]  以至我們發覺我們生命是很無聊的
[00:05:33.000 --> 00:05:35.000]  第一章開始是這樣說的
[00:05:35.000 --> 00:05:36.000]  九詩說
[00:05:36.000 --> 00:05:38.000]  已有的事必然再有
[00:05:38.000 --> 00:05:41.000]  做過的事又要再做
[00:05:41.000 --> 00:05:44.000]  日光之下並無新事
[00:05:44.000 --> 00:05:47.000]  就好像我們看到大自然的循環
[00:05:47.000 --> 00:05:49.000]  其實人生也是這樣
[00:05:49.000 --> 00:05:50.000]  重複又重複
[00:05:50.000 --> 00:05:51.000]  風向南吹
[00:05:51.000 --> 00:05:53.000]  吹完又向北吹
[00:05:53.000 --> 00:05:55.000]  水向著大海去
[00:05:55.000 --> 00:05:57.000]  去到大海的時候太陽蒸發
[00:05:57.000 --> 00:05:59.000]  蒸發之後雲又下雨
[00:05:59.000 --> 00:06:00.000]  又下水
[00:06:00.000 --> 00:06:01.000]  水又蒸發
[00:06:01.000 --> 00:06:03.000]  人生就是這樣重重複複
[00:06:03.000 --> 00:06:04.000]  重重複複的意思就是說
[00:06:04.000 --> 00:06:05.000]  沒有新事物
[00:06:05.000 --> 00:06:07.000]  沒有新的期望
[00:06:07.000 --> 00:06:09.000]  人生就是這樣
[00:06:09.000 --> 00:06:10.000]  一年多兩年前
[00:06:10.000 --> 00:06:11.000]  一會兒你也知道
[00:06:11.000 --> 00:06:14.000]  我已經六十歲了
[00:06:14.000 --> 00:06:15.000]  那時候想想
[00:06:15.000 --> 00:06:16.000]  快六十歲了
[00:06:16.000 --> 00:06:17.000]  要退休了
[00:06:17.000 --> 00:06:19.000]  先過一下退休生活
[00:06:19.000 --> 00:06:20.000]  跟著人家
[00:06:20.000 --> 00:06:22.000]  試一試過一下
[00:06:22.000 --> 00:06:23.000]  退休生活是怎樣的
[00:06:23.000 --> 00:06:25.000]  於是找了時間出來試
[00:06:25.000 --> 00:06:27.000]  早上起床打打太極
[00:06:27.000 --> 00:06:29.000]  然後出去吃早餐
[00:06:29.000 --> 00:06:32.000]  A餐B餐C餐D餐
[00:06:32.000 --> 00:06:34.000]  每天吃一種
[00:06:34.000 --> 00:06:35.000]  然後買餸菜
[00:06:35.000 --> 00:06:37.000]  買一份凌波
[00:06:37.000 --> 00:06:39.000]  去餐廳坐一坐
[00:06:39.000 --> 00:06:41.000]  然後買餸菜
[00:06:41.000 --> 00:06:42.000]  買完餸菜之後
[00:06:42.000 --> 00:06:43.000]  差不多回去
[00:06:43.000 --> 00:06:44.000]  就準備好東西
[00:06:44.000 --> 00:06:45.000]  煮飯
[00:06:45.000 --> 00:06:46.000]  煮完飯
[00:06:46.000 --> 00:06:47.000]  眼睡著
[00:06:47.000 --> 00:06:48.000]  當然是眼睡著
[00:06:48.000 --> 00:06:50.000]  還有一點眼睡
[00:06:50.000 --> 00:06:51.000]  睡一覺
[00:06:51.000 --> 00:06:52.000]  睡醒眼睡了三四點
[00:06:52.000 --> 00:06:55.000]  然後就查一下電郵
[00:06:55.000 --> 00:06:57.000]  永遠都查不完的電郵
[00:06:57.000 --> 00:06:58.000]  每天都這麼多
[00:06:58.000 --> 00:06:59.000]  有些是很無聊的
[00:06:59.000 --> 00:07:01.000]  無聊的都要刪掉
[00:07:01.000 --> 00:07:04.000]  搞得差不多太太下班了
[00:07:04.000 --> 00:07:05.000]  然後請她煮飯
[00:07:05.000 --> 00:07:06.000]  煮完飯之後
[00:07:06.000 --> 00:07:07.000]  看一看片集
[00:07:07.000 --> 00:07:09.000]  中文片集很悶的
[00:07:09.000 --> 00:07:10.000]  但沒什麼好看的
[00:07:10.000 --> 00:07:11.000]  要看
[00:07:11.000 --> 00:07:13.000]  看完之後就有點累了
[00:07:13.000 --> 00:07:15.000]  打了兩個電話
[00:07:15.000 --> 00:07:16.000]  然後又睡覺
[00:07:16.000 --> 00:07:17.000]  第二天起床打太極
[00:07:17.000 --> 00:07:19.000]  然後吃ABCD餐
[00:07:19.000 --> 00:07:20.000]  然後去買餸菜
[00:07:20.000 --> 00:07:22.000]  看明報
[00:07:22.000 --> 00:07:24.000]  那兩個禮拜我想死
[00:07:24.000 --> 00:07:29.000]  做人做到這樣
[00:07:29.000 --> 00:07:30.000]  什麼意思呢
[00:07:30.000 --> 00:07:31.000]  不行
[00:07:31.000 --> 00:07:32.000]  我還沒退休
[00:07:32.000 --> 00:07:33.000]  不用擔心
[00:07:33.000 --> 00:07:34.000]  我還有很多事情要做
[00:07:34.000 --> 00:07:35.000]  但一樣的
[00:07:35.000 --> 00:07:36.000]  早上起床
[00:07:36.000 --> 00:07:37.000]  早上起床
[00:07:37.000 --> 00:07:38.000]  年輕人
[00:07:38.000 --> 00:07:39.000]  早上起床是要把兒子撐起來
[00:07:39.000 --> 00:07:40.000]  當然不肯起床
[00:07:40.000 --> 00:07:41.000]  撐起來
[00:07:41.000 --> 00:07:42.000]  起床之後又吵架
[00:07:42.000 --> 00:07:43.000]  又罵他
[00:07:43.000 --> 00:07:44.000]  罵他也是這樣
[00:07:44.000 --> 00:07:45.000]  然後吃早餐
[00:07:45.000 --> 00:07:46.000]  早餐不吃
[00:07:46.000 --> 00:07:47.000]  不吃了
[00:07:47.000 --> 00:07:48.000]  然後就趕他出去坐校車
[00:07:48.000 --> 00:07:49.000]  坐了校車之後
[00:07:49.000 --> 00:07:50.000]  自己趕著去上班
[00:07:50.000 --> 00:07:52.000]  一出去DVP肯定塞車
[00:07:52.000 --> 00:07:53.000]  又塞
[00:07:54.000 --> 00:07:55.000]  塞到回公司的時候
[00:07:55.000 --> 00:07:56.000]  又見到那班同事
[00:07:56.000 --> 00:07:57.000]  又是講那些Gossip
[00:07:57.000 --> 00:07:59.000]  見到老闆又這樣罵你
[00:07:59.000 --> 00:08:00.000]  罵完你都傻了
[00:08:00.000 --> 00:08:01.000]  都罵你當他發呆
[00:08:01.000 --> 00:08:02.000]  接著又繼續工作
[00:08:02.000 --> 00:08:04.000]  接著就吃下午
[00:08:04.000 --> 00:08:05.000]  下午又是出去
[00:08:05.000 --> 00:08:06.000]  要不吃Pizza
[00:08:06.000 --> 00:08:07.000]  要不吃Burger
[00:08:07.000 --> 00:08:08.000]  要不跟同事
[00:08:08.000 --> 00:08:10.000]  又是聊這些東西
[00:08:10.000 --> 00:08:11.000]  下午回家
[00:08:11.000 --> 00:08:12.000]  回到辦公室的時候
[00:08:12.000 --> 00:08:13.000]  開始有一點累
[00:08:13.000 --> 00:08:14.000]  大大小小不讓人知道
[00:08:14.000 --> 00:08:15.000]  在那裏哭
[00:08:15.000 --> 00:08:16.000]  哭完之後
[00:08:16.000 --> 00:08:17.000]  差不多就要下班了
[00:08:17.000 --> 00:08:18.000]  等
[00:08:18.000 --> 00:08:19.000]  等個多小時就下班
[00:08:19.000 --> 00:08:20.000]  下班之後
[00:08:20.000 --> 00:08:21.000]  又塞車
[00:08:21.000 --> 00:08:22.000]  又是這樣塞
[00:08:22.000 --> 00:08:23.000]  回到家裏
[00:08:23.000 --> 00:08:24.000]  回到家裏
[00:08:24.000 --> 00:08:25.000]  兒子當然就打機
[00:08:25.000 --> 00:08:26.000]  不要打機了
[00:08:26.000 --> 00:08:27.000]  叫你了
[00:08:27.000 --> 00:08:28.000]  打什麼機
[00:08:28.000 --> 00:08:29.000]  在那裏打
[00:08:29.000 --> 00:08:30.000]  又不聽話
[00:08:30.000 --> 00:08:31.000]  又罵他
[00:08:31.000 --> 00:08:32.000]  罵他之後又要煮飯
[00:08:32.000 --> 00:08:33.000]  煮完飯之後
[00:08:33.000 --> 00:08:34.000]  下來吃
[00:08:34.000 --> 00:08:35.000]  叫他都不肯下來吃
[00:08:35.000 --> 00:08:36.000]  是不是
[00:08:36.000 --> 00:08:37.000]  當然是這樣的
[00:08:37.000 --> 00:08:38.000]  為什麼又是這樣
[00:08:38.000 --> 00:08:39.000]  罵了又一晚
[00:08:39.000 --> 00:08:40.000]  這次就睏了
[00:08:40.000 --> 00:08:41.000]  睏了又睡了
[00:08:41.000 --> 00:08:42.000]  早上又起床
[00:08:42.000 --> 00:08:43.000]  又剷他早上
[00:08:43.000 --> 00:08:44.000]  他又說不肯起床
[00:08:44.000 --> 00:08:45.000]  就是這樣
[00:08:45.000 --> 00:08:46.000]  生命就是這樣
[00:08:46.000 --> 00:08:47.000]  每天都是這樣
[00:08:47.000 --> 00:08:48.000]  沒有新事
[00:08:48.000 --> 00:08:49.000]  日光之下沒有新事
[00:08:49.000 --> 00:08:50.000]  傳道者說
[00:08:50.000 --> 00:08:51.000]  如果是這樣的時候
[00:08:51.000 --> 00:08:52.000]  他找了什麼出路
[00:08:52.000 --> 00:08:54.000]  他說我找了兩種出路
[00:08:54.000 --> 00:08:55.000]  但這兩個其實都不是出路
[00:08:55.000 --> 00:08:56.000]  第二章說的
[00:08:56.000 --> 00:08:58.000]  我發洩
[00:08:58.000 --> 00:08:59.000]  吃
[00:08:59.000 --> 00:09:00.000]  玩
[00:09:00.000 --> 00:09:01.000]  是不是
[00:09:01.000 --> 00:09:03.000]  試一下用享樂來試
[00:09:03.000 --> 00:09:04.000]  但最後發覺
[00:09:04.000 --> 00:09:06.000]  其實得到來的
[00:09:06.000 --> 00:09:07.000]  不就是一樣
[00:09:07.000 --> 00:09:08.000]  享樂完
[00:09:08.000 --> 00:09:09.000]  發洩完之後
[00:09:09.000 --> 00:09:10.000]  是不是
[00:09:10.000 --> 00:09:11.000]  Happy完之後
[00:09:11.000 --> 00:09:13.000]  回家也是面對同樣的事
[00:09:13.000 --> 00:09:14.000]  世界沒有改變
[00:09:14.000 --> 00:09:16.000]  問題仍然在
[00:09:16.000 --> 00:09:18.000]  生命仍然是這麼無聊
[00:09:18.000 --> 00:09:20.000]  於是傳道者最後
[00:09:20.000 --> 00:09:22.000]  就變成一切
[00:09:22.000 --> 00:09:24.000]  覺得有很大的消極
[00:09:24.000 --> 00:09:25.000]  和放棄
[00:09:25.000 --> 00:09:26.000]  於是他說
[00:09:26.000 --> 00:09:27.000]  我恨惡
[00:09:27.000 --> 00:09:29.000]  恨惡生命
[00:09:29.000 --> 00:09:31.000]  深感絕望
[00:09:31.000 --> 00:09:33.000]  因為這是虛空
[00:09:33.000 --> 00:09:35.000]  一切都是令人只有遺憾
[00:09:35.000 --> 00:09:37.000]  一種很深的depression
[00:09:37.000 --> 00:09:39.000]  一種很深的情緒低落
[00:09:39.000 --> 00:09:41.000]  人生就是這樣過了一輩子
[00:09:41.000 --> 00:09:43.000]  這是第一個
[00:09:43.000 --> 00:09:44.000]  傳道書所說的
[00:09:44.000 --> 00:09:46.000]  很深刻
[00:09:46.000 --> 00:09:47.000]  他說很深
[00:09:47.000 --> 00:09:48.000]  很純情
[00:09:48.000 --> 00:09:49.000]  好了,接著第二章他又說
[00:09:49.000 --> 00:09:51.000]  第三章的時候他又繼續說
[00:09:51.000 --> 00:09:52.000]  人生還有一樣東西
[00:09:52.000 --> 00:09:53.000]  也是令我們覺得很無聊
[00:09:53.000 --> 00:09:54.000]  很無奈的
[00:09:54.000 --> 00:09:56.000]  就是每一樣東西都有定數
[00:09:56.000 --> 00:09:57.000]  每一樣東西都有定時
[00:09:57.000 --> 00:09:59.000]  你不喜歡它都要來
[00:09:59.000 --> 00:10:01.000]  剛才我們讀的第十二章
[00:10:01.000 --> 00:10:02.000]  也是一樣說
[00:10:02.000 --> 00:10:04.000]  譬如年紀衰老
[00:10:04.000 --> 00:10:06.000]  你不喜歡它都會老
[00:10:06.000 --> 00:10:08.000]  日子是差不多的年紀
[00:10:08.000 --> 00:10:09.000]  我都知道
[00:10:09.000 --> 00:10:10.000]  面對這些問題
[00:10:10.000 --> 00:10:11.000]  有些人不想老
[00:10:11.000 --> 00:10:12.000]  好像謝賢那些
[00:10:12.000 --> 00:10:13.000]  經常留長頭髮
[00:10:13.000 --> 00:10:15.000]  一樣就會老
[00:10:15.000 --> 00:10:17.000]  你穿T恤也是會老
[00:10:17.000 --> 00:10:19.000]  年紀衰老就是衰老
[00:10:19.000 --> 00:10:21.000]  第十二章說到什麼
[00:10:21.000 --> 00:10:23.000]  說到我們的牙越來越少
[00:10:23.000 --> 00:10:25.000]  他又說磨
[00:10:25.000 --> 00:10:26.000]  我和大家
[00:10:26.000 --> 00:10:27.000]  因為幾個月前說過
[00:10:27.000 --> 00:10:29.000]  所以我不會再重複了
[00:10:29.000 --> 00:10:31.000]  他用一個文學性的做法
[00:10:31.000 --> 00:10:32.000]  他說推磨的
[00:10:32.000 --> 00:10:34.000]  越來越稀少
[00:10:34.000 --> 00:10:35.000]  最後停了工
[00:10:35.000 --> 00:10:37.000]  推磨就是其實
[00:10:37.000 --> 00:10:39.000]  說我們的牙
[00:10:39.000 --> 00:10:41.000]  磨一磨
[00:10:41.000 --> 00:10:42.000]  越來越稀少
[00:10:42.000 --> 00:10:43.000]  最後停了工
[00:10:43.000 --> 00:10:44.000]  沒有牙了
[00:10:44.000 --> 00:10:46.000]  眼望出去
[00:10:46.000 --> 00:10:47.000]  都是黑暗
[00:10:47.000 --> 00:10:48.000]  為什麼黑暗
[00:10:48.000 --> 00:10:49.000]  不是黑
[00:10:49.000 --> 00:10:51.000]  是你的眼睛老花
[00:10:51.000 --> 00:10:53.000]  老花樣都不夠光
[00:10:53.000 --> 00:10:54.000]  有一陣子我經常說
[00:10:54.000 --> 00:10:56.000]  為什麼家裡的燈不黑
[00:10:56.000 --> 00:10:57.000]  是不是有問題
[00:10:57.000 --> 00:10:58.000]  你看看
[00:10:58.000 --> 00:11:00.000]  不是,你老花
[00:11:00.000 --> 00:11:01.000]  人生你喜不喜歡
[00:11:01.000 --> 00:11:03.000]  都會是這樣
[00:11:03.000 --> 00:11:05.000]  有一段很出名的說話
[00:11:05.000 --> 00:11:07.000]  六十年代有人將它譜成歌
[00:11:07.000 --> 00:11:08.000]  第三章
[00:11:08.000 --> 00:11:09.000]  Time to mourn
[00:11:09.000 --> 00:11:10.000]  to die with love
[00:11:10.000 --> 00:11:11.000]  Time to cry
[00:11:11.000 --> 00:11:12.000]  是吧
[00:11:12.000 --> 00:11:14.000]  就是樣樣都有定時
[00:11:14.000 --> 00:11:16.000]  你有生有時
[00:11:16.000 --> 00:11:17.000]  死有時
[00:11:17.000 --> 00:11:18.000]  栽種有時
[00:11:18.000 --> 00:11:19.000]  不出有時
[00:11:19.000 --> 00:11:20.000]  哭有時
[00:11:20.000 --> 00:11:21.000]  笑有時
[00:11:21.000 --> 00:11:22.000]  拋擲石頭有時
[00:11:22.000 --> 00:11:24.000]  堆砌石頭有時
[00:11:24.000 --> 00:11:25.000]  這些
[00:11:25.000 --> 00:11:26.000]  如果你是猶太人
[00:11:26.000 --> 00:11:27.000]  在中東的人
[00:11:27.000 --> 00:11:29.000]  你會明白這個背景
[00:11:29.000 --> 00:11:31.000]  拋擲石頭就是
[00:11:31.000 --> 00:11:32.000]  扔石頭
[00:11:32.000 --> 00:11:33.000]  扔人
[00:11:33.000 --> 00:11:34.000]  就是攻城
[00:11:34.000 --> 00:11:36.000]  堆砌石頭是什麼
[00:11:36.000 --> 00:11:38.000]  就是建牆城
[00:11:38.000 --> 00:11:40.000]  建起護城
[00:11:40.000 --> 00:11:42.000]  有時你攻人
[00:11:42.000 --> 00:11:43.000]  有時被人攻
[00:11:43.000 --> 00:11:44.000]  人生就是這樣
[00:11:44.000 --> 00:11:45.000]  你知道的
[00:11:45.000 --> 00:11:47.000]  遲早有人會攻擊你
[00:11:47.000 --> 00:11:49.000]  你經常要保護自己
[00:11:49.000 --> 00:11:50.000]  保護到一定程度
[00:11:50.000 --> 00:11:51.000]  你又要攻擊人
[00:11:51.000 --> 00:11:52.000]  生命就是這樣
[00:11:52.000 --> 00:11:53.000]  變來變去
[00:11:53.000 --> 00:11:54.000]  擁抱有時
[00:11:54.000 --> 00:11:55.000]  避免擁抱有時
[00:11:55.000 --> 00:11:57.000]  擁抱就是見面
[00:11:57.000 --> 00:11:59.000]  避免擁抱就是放手
[00:11:59.000 --> 00:12:00.000]  他就走
[00:12:00.000 --> 00:12:02.000]  這個就是今天的
[00:12:02.000 --> 00:12:03.000]  現代版
[00:12:03.000 --> 00:12:05.000]  就是皮亞森機場
[00:12:05.000 --> 00:12:07.000]  樓上樓下
[00:12:07.000 --> 00:12:08.000]  樓下是很開心的
[00:12:08.000 --> 00:12:09.000]  等他回來
[00:12:09.000 --> 00:12:10.000]  Arrival
[00:12:10.000 --> 00:12:11.000]  抱著擁抱
[00:12:11.000 --> 00:12:12.000]  很開心
[00:12:12.000 --> 00:12:14.000]  上去的時候
[00:12:14.000 --> 00:12:16.000]  走的時候又哭
[00:12:16.000 --> 00:12:17.000]  永遠都是這樣
[00:12:17.000 --> 00:12:18.000]  樓上樓下
[00:12:18.000 --> 00:12:19.000]  擁抱
[00:12:19.000 --> 00:12:20.000]  然後又要放他走
[00:12:20.000 --> 00:12:22.000]  人生就是你何時有他來
[00:12:22.000 --> 00:12:23.000]  何時他又會走
[00:12:23.000 --> 00:12:24.000]  你不想他走
[00:12:24.000 --> 00:12:25.000]  他都會走
[00:12:25.000 --> 00:12:28.000]  那裡還有
[00:12:28.000 --> 00:12:29.000]  挺特別的
[00:12:29.000 --> 00:12:30.000]  他說
[00:12:30.000 --> 00:12:32.000]  馮保有時
[00:12:32.000 --> 00:12:33.000]  司烈有時
[00:12:33.000 --> 00:12:35.000]  這個可能你不知道背景
[00:12:35.000 --> 00:12:38.000]  又沒有特別欣賞到他那種文學的作品
[00:12:38.000 --> 00:12:40.000]  司烈和馮保是什麼呢
[00:12:40.000 --> 00:12:42.000]  在中東的人
[00:12:42.000 --> 00:12:43.000]  尤其是猶太人
[00:12:43.000 --> 00:12:45.000]  你知不知道何時撕裂自己的衣服
[00:12:45.000 --> 00:12:46.000]  是很悲哀的
[00:12:46.000 --> 00:12:47.000]  很悲痛
[00:12:47.000 --> 00:12:49.000]  覺得很難過的時候
[00:12:49.000 --> 00:12:50.000]  極度難過的時候
[00:12:50.000 --> 00:12:51.000]  把衣服撕裂
[00:12:51.000 --> 00:12:52.000]  撕裂衣服
[00:12:52.000 --> 00:12:54.000]  大家讀聖經見過
[00:12:54.000 --> 00:12:55.000]  猶太人都挺退縮的
[00:12:55.000 --> 00:12:56.000]  像我們中國人這樣
[00:12:56.000 --> 00:12:58.000]  撕裂了
[00:12:58.000 --> 00:12:59.000]  後來想了想
[00:12:59.000 --> 00:13:00.000]  都不太划算
[00:13:00.000 --> 00:13:01.000]  這樣又難過
[00:13:01.000 --> 00:13:03.000]  於是我們發明的衣服
[00:13:03.000 --> 00:13:05.000]  就是輕輕地連著
[00:13:05.000 --> 00:13:06.000]  很慘啊
[00:13:06.000 --> 00:13:07.000]  這樣
[00:13:07.000 --> 00:13:08.000]  沒事
[00:13:08.000 --> 00:13:09.000]  有空的時候
