
[00:00:00.000 --> 00:00:06.000]  各位聽眾,讓我們低頭先做一個禱告
[00:01:50.000 --> 00:01:54.000]  他們很興奮的就是這四十個頂尖智慧被人抓了的時候
[00:01:54.000 --> 00:01:56.000]  公安為了不讓他們繼續聚會
[00:01:56.000 --> 00:01:59.000]  所以就將他們分散去十幾個監獄
[00:01:59.000 --> 00:02:01.000]  誰知就成為他們傳福音的機會
[00:02:01.000 --> 00:02:04.000]  反而十幾個監獄的人都有機會聽到福音
[00:02:04.000 --> 00:02:06.000]  十幾人都聽得到
[00:02:06.000 --> 00:02:11.000]  最令我開心的就是監獄的大隊長信了耶穌
[00:02:11.000 --> 00:02:14.000]  監獄的大隊長信了耶穌的時候
[00:02:14.000 --> 00:02:16.000]  他就說了一句好用的話
[00:02:16.000 --> 00:02:18.000]  他說我看來看去都覺得你們這班人是好人
[00:02:18.000 --> 00:02:21.000]  其中有一個見慣見熟的去了幾次
[00:02:21.000 --> 00:02:24.000]  每一次去了都是這麼好人的
[00:02:24.000 --> 00:02:29.000]  他說沒理由你們這麼好的人要和壞蛋一起坐牢
[00:02:29.000 --> 00:02:32.000]  我真的想不通為什麼要將這些人帶來我這裡呢
[00:02:32.000 --> 00:02:34.000]  後來他信了耶穌
[00:02:34.000 --> 00:02:38.000]  信了耶穌之後等這班頂尖智慧一出獄
[00:02:38.000 --> 00:02:41.000]  他就去他們的教會聚會連續去了兩個星期
[00:02:41.000 --> 00:02:43.000]  我們上次上去的時間
[00:02:43.000 --> 00:02:48.000]  那個姐妹跟我們說那個大隊長已經去了他們的教會兩次聚會
[00:02:48.000 --> 00:02:51.000]  我問她她不怕被公安抓嗎
[00:02:51.000 --> 00:02:53.000]  她說這個大隊長已經有心理準備
[00:02:53.000 --> 00:02:54.000]  抓就抓
[00:02:54.000 --> 00:02:56.000]  她都知道我是什麼人
[00:02:56.000 --> 00:02:58.000]  我可以公開來講
[00:02:58.000 --> 00:03:00.000]  親愛的弟兄姊妹
[00:03:00.000 --> 00:03:03.000]  我們看到這班弟兄姊妹的見證
[00:03:03.000 --> 00:03:05.000]  真是令我們感動
[00:03:05.000 --> 00:03:07.000]  甚至抓都不怕
[00:03:07.000 --> 00:03:09.000]  抄家都不怕
[00:03:09.000 --> 00:03:11.000]  反而每一次去到的時間
[00:03:11.000 --> 00:03:13.000]  就成為他們帶人信主的機會
[00:03:13.000 --> 00:03:15.000]  第二當我們去到北京的時候
[00:03:15.000 --> 00:03:20.000]  也有機會參觀了一個婚姻和家庭的輔導中心
[00:03:20.000 --> 00:03:29.000]  有幾個弟兄因為眼見北京婚姻的破裂越來越嚴重
[00:03:29.000 --> 00:03:32.000]  所以他們就開了一個這樣的輔導中心
[00:03:32.000 --> 00:03:34.000]  趁機會去傳福音
[00:03:34.000 --> 00:03:36.000]  三月開始這個輔導中心
[00:03:36.000 --> 00:03:38.000]  到現在只不過半年時間
[00:03:38.000 --> 00:03:42.000]  先後有超過三千人參加過他們的講座
[00:03:42.000 --> 00:03:47.000]  他們是公開在酒店和這個地方舉行講座
[00:03:47.000 --> 00:03:49.000]  講到聖經裡面怎樣去看性
[00:03:49.000 --> 00:03:51.000]  怎樣去看婚前的問題
[00:03:51.000 --> 00:03:54.000]  婚姻的問題和親子關係的問題
[00:03:54.000 --> 00:03:57.000]  教育部不理他們
[00:03:57.000 --> 00:03:59.000]  因為他們知道自己搞不定
[00:03:59.000 --> 00:04:01.000]  婚姻太離譜
[00:04:01.000 --> 00:04:03.000]  但另一方面公安看到都不理
[00:04:03.000 --> 00:04:05.000]  只不過叫他們不要那麼張揚
[00:04:05.000 --> 00:04:08.000]  他們完全用了聖經來教導
[00:04:08.000 --> 00:04:14.000]  甚至上個月他們為了十幾對信主的弟兄姐妹
[00:04:14.000 --> 00:04:18.000]  再一次舉行一個立約的儀式
[00:04:18.000 --> 00:04:21.000]  穿上婚紗和禮服
[00:04:21.000 --> 00:04:24.000]  十幾對在禮堂舉行一個立約的儀式
[00:04:24.000 --> 00:04:26.000]  他們講了聖經
[00:04:26.000 --> 00:04:28.000]  把錄影帶全部錄出來
[00:04:28.000 --> 00:04:29.000]  我看完之後
[00:04:29.000 --> 00:04:33.000]  全部好像和我們在這邊的婚禮講道一樣
[00:04:33.000 --> 00:04:34.000]  全部講聖經
[00:04:34.000 --> 00:04:36.000]  所以我為了感恩
[00:04:36.000 --> 00:04:37.000]  因為這個緣故
[00:04:37.000 --> 00:04:39.000]  我深深感覺到我們有需要考慮一下
[00:04:39.000 --> 00:04:41.000]  怎樣可以更有效的
[00:04:41.000 --> 00:04:44.000]  趁著我們首都那麼開放的時候
[00:04:44.000 --> 00:04:46.000]  其他的地方不開放
[00:04:46.000 --> 00:04:48.000]  鄉下特別落後
[00:04:48.000 --> 00:04:50.000]  但首都相當開放
[00:04:50.000 --> 00:04:52.000]  我們希望能夠做到更多的事
[00:04:52.000 --> 00:04:55.000]  和他們溝通的過程當中
[00:04:55.000 --> 00:04:58.000]  我知道北京性開放的情形
[00:04:58.000 --> 00:05:00.000]  真的令人乍洩
[00:05:00.000 --> 00:05:02.000]  他們去年做了這個調查
[00:05:02.000 --> 00:05:07.000]  發現大學生當中有80%以上贊成同居
[00:05:07.000 --> 00:05:10.000]  而實際上已經同居的人佔40%
[00:05:10.000 --> 00:05:13.000]  另外北京的離婚率
[00:05:13.000 --> 00:05:16.000]  去年已經增到38%
[00:05:16.000 --> 00:05:19.000]  航天的發展
[00:05:19.000 --> 00:05:22.000]  有段時間都沒有超英趕美
[00:05:22.000 --> 00:05:24.000]  但離婚
[00:05:24.000 --> 00:05:26.000]  我想直追西方的國家
[00:05:26.000 --> 00:05:28.000]  你看得相當多
[00:05:28.000 --> 00:05:31.000]  不離婚的人也有非常多是有太太有情人
[00:05:31.000 --> 00:05:34.000]  婚外情的現象非常普遍
[00:05:34.000 --> 00:05:38.000]  我們今天就想和大家從聖經去看一看
[00:05:38.000 --> 00:05:41.000]  聖經怎樣去看性和愛
[00:05:41.000 --> 00:05:43.000]  這些問題帶來
[00:05:43.000 --> 00:05:45.000]  如果我們不跟著聖經去做
[00:05:45.000 --> 00:05:47.000]  帶來什麼結果呢
[00:05:47.000 --> 00:05:49.000]  我請大家首先去看一看
[00:05:49.000 --> 00:05:51.000]  提摩太后書的第三章
[00:05:51.000 --> 00:05:54.000]  三章一節
[00:05:54.000 --> 00:05:58.000]  大家找到的時候我們一起讀第一節
[00:05:58.000 --> 00:06:02.000]  你該知道末世必有危險的日子來到
[00:06:02.000 --> 00:06:04.000]  我們首先在聖經裏面
[00:06:04.000 --> 00:06:07.000]  去看到現代人的危機
[00:06:07.000 --> 00:06:09.000]  是要性不要愛
[00:06:09.000 --> 00:06:11.000]  他們只要性不要愛
[00:06:11.000 --> 00:06:16.000]  聖經說你該知道末世必有危險的日子來到
[00:06:16.000 --> 00:06:18.000]  這個危險的日子
[00:06:18.000 --> 00:06:20.000]  是什麼意思呢
[00:06:20.000 --> 00:06:22.000]  原來原文危險這個字
[00:06:22.000 --> 00:06:25.000]  根據馬太福音八章28字
[00:06:25.000 --> 00:06:27.000]  同一個希臘字的翻譯
[00:06:27.000 --> 00:06:30.000]  將它翻譯成極其兇猛
[00:06:30.000 --> 00:06:33.000]  這個危險的事就是極其兇猛的事
[00:06:33.000 --> 00:06:35.000]  是一個殺傷力極強的事
[00:06:35.000 --> 00:06:37.000]  這些事包括了什麼呢
[00:06:37.000 --> 00:06:39.000]  是包括了第二節一直到第四節
[00:06:39.000 --> 00:06:41.000]  人尊愛自己
[00:06:41.000 --> 00:06:43.000]  貪愛錢財
[00:06:43.000 --> 00:06:45.000]  自誇狂傲
[00:06:45.000 --> 00:06:46.000]  旁獨
[00:06:46.000 --> 00:06:47.000]  違背父母
[00:06:47.000 --> 00:06:48.000]  忘恩負義
[00:06:48.000 --> 00:06:49.000]  心不勝結
[00:06:49.000 --> 00:06:50.000]  無親情
[00:06:50.000 --> 00:06:51.000]  不解怨
[00:06:51.000 --> 00:06:52.000]  好說殘言
[00:06:52.000 --> 00:06:53.000]  不能自約
[00:06:53.000 --> 00:06:54.000]  性情兇暴
[00:06:54.000 --> 00:06:55.000]  不愛良善
[00:06:55.000 --> 00:06:56.000]  賣主賣友
[00:06:56.000 --> 00:06:57.000]  任意妄為
[00:06:57.000 --> 00:06:58.000]  自高自大
[00:06:58.000 --> 00:07:01.000]  愛燕樂不愛神
[00:07:01.000 --> 00:07:05.000]  這個就講到這一部分的危險
[00:07:05.000 --> 00:07:08.000]  但是聖經沒有停在那裡
[00:07:08.000 --> 00:07:10.000]  提摩太后書的三章
[00:07:10.000 --> 00:07:13.000]  當她講完這些道德上的問題
[00:07:13.000 --> 00:07:15.000]  人不應該愛的就愛
[00:07:15.000 --> 00:07:17.000]  只愛自己不理人
[00:07:17.000 --> 00:07:18.000]  只愛錢財
[00:07:18.000 --> 00:07:19.000]  什麼都不顧
[00:07:19.000 --> 00:07:21.000]  不擇手段
[00:07:21.000 --> 00:07:22.000]  為錢什麼都擠
[00:07:22.000 --> 00:07:24.000]  愛燕樂就是貪飲好食那個字
[00:07:24.000 --> 00:07:26.000]  不愛良善
[00:07:26.000 --> 00:07:27.000]  好的東西都不愛
[00:07:27.000 --> 00:07:28.000]  不愛神
[00:07:28.000 --> 00:07:29.000]  除了這些之外
[00:07:29.000 --> 00:07:31.000]  我們看到第六節
[00:07:31.000 --> 00:07:34.000]  你發覺有一樣東西
[00:07:34.000 --> 00:07:36.000]  她特別要提出來
[00:07:36.000 --> 00:07:38.000]  三章第六節
[00:07:38.000 --> 00:07:40.000]  那偷盡人家
[00:07:40.000 --> 00:07:42.000]  擼攏無知婦女的
[00:07:42.000 --> 00:07:44.000]  正是這等人
[00:07:44.000 --> 00:07:46.000]  這些婦女擔負罪惡
[00:07:46.000 --> 00:07:49.000]  被各樣的私慾引誘
[00:07:49.000 --> 00:07:51.000]  在你們的程序表
[00:07:51.000 --> 00:07:53.000]  好像只印了英文
[00:07:53.000 --> 00:07:55.000]  沒有印中文出來
[00:07:55.000 --> 00:07:57.000]  你們回去看中文
[00:07:57.000 --> 00:07:59.000]  但英文印給你們
[00:07:59.000 --> 00:08:02.000]  就是給你們看這段聖經特別在講什麼
[00:08:02.000 --> 00:08:06.000]  聖經告訴我們
[00:08:06.000 --> 00:08:09.000]  末後那個危險
[00:08:09.000 --> 00:08:10.000]  兇猛的事
[00:08:10.000 --> 00:08:12.000]  是一個殺傷力極強的事
[00:08:12.000 --> 00:08:15.000]  除了剛才說到不應該愛就愛
[00:08:15.000 --> 00:08:17.000]  愛應該愛就不愛之外
[00:08:17.000 --> 00:08:19.000]  還有人偷盡
[00:08:19.000 --> 00:08:21.000]  偷盡人家的家
[00:08:21.000 --> 00:08:23.000]  偷盡這個字
[00:08:23.000 --> 00:08:25.000]  按照英文的翻譯
[00:08:25.000 --> 00:08:27.000]  是很近元文的
[00:08:27.000 --> 00:08:32.000]  They are the kind who worm their way into homes
[00:08:32.000 --> 00:08:35.000]  好像蟲一樣爬進別人家
[00:08:35.000 --> 00:08:37.000]  偷偷摸摸的摸進別人家
[00:08:37.000 --> 00:08:39.000]  然後偷偷摸摸的鼠進別人家
[00:08:39.000 --> 00:08:41.000]  躲在別人家
[00:08:41.000 --> 00:08:43.000]  或者用各種的甜言蜜語
[00:08:43.000 --> 00:08:45.000]  去蒙蔽別人的心
[00:08:45.000 --> 00:08:49.000]  以至掛著羊皮進別人家
[00:08:49.000 --> 00:08:51.000]  而進去做什麼呢
[00:08:51.000 --> 00:08:55.000]  Gain control over the weak-willed women
[00:08:55.000 --> 00:08:58.000]  是將那些意志力薄弱的人
[00:08:58.000 --> 00:09:00.000]  來控制住
[00:09:00.000 --> 00:09:02.000]  抓住
[00:09:02.000 --> 00:09:06.000]  然後利用他們來滿足自己的慾望
[00:09:06.000 --> 00:09:08.000]  弟兄姊妹
[00:09:08.000 --> 00:09:10.000]  你有沒有看到這是什麼問題呢
[00:09:10.000 --> 00:09:12.000]  是一個性的問題
[00:09:12.000 --> 00:09:14.000]  這是什麼問題呢
[00:09:14.000 --> 00:09:16.000]  就是一個慾望的問題
[00:09:16.000 --> 00:09:17.000]  沒有底線的問題
[00:09:17.000 --> 00:09:18.000]  沒有原則的問題
[00:09:18.000 --> 00:09:20.000]  原來到了末世的時候
[00:09:20.000 --> 00:09:23.000]  你會看到原來這個世界最兇惡的人
[00:09:23.000 --> 00:09:25.000]  不是那些強姦犯
[00:09:25.000 --> 00:09:26.000]  這個世界最兇惡
[00:09:26.000 --> 00:09:28.000]  令我們危機四伏的人
[00:09:28.000 --> 00:09:32.000]  不是那些兇神惡殺的那些人
[00:09:32.000 --> 00:09:36.000]  而是那些外表有敬虔的外貌的人
[00:09:36.000 --> 00:09:40.000]  他們背了敬虔的實意
[00:09:40.000 --> 00:09:42.000]  過去的輔導裏面
[00:09:42.000 --> 00:09:44.000]  我發覺有很多這一類的東西
[00:09:44.000 --> 00:09:47.000]  令我們防不勝防
[00:09:47.000 --> 00:09:49.000]  有醫生
[00:09:49.000 --> 00:09:53.000]  已經是有虎之夫
[00:09:53.000 --> 00:09:55.000]  但是就在醫院裏面
[00:09:55.000 --> 00:09:58.000]  和護士發生關係
[00:09:58.000 --> 00:10:00.000]  一有機會
[00:10:00.000 --> 00:10:02.000]  就在車上也好
[00:10:02.000 --> 00:10:04.000]  在醫院的一二角也好
[00:10:04.000 --> 00:10:06.000]  躲在房裏也好
[00:10:06.000 --> 00:10:08.000]  來做一些偷偷摸摸的事情
[00:10:08.000 --> 00:10:10.000]  東窗事發之後
[00:10:10.000 --> 00:10:12.000]  搞到婚姻破裂
[00:10:12.000 --> 00:10:15.000]  有些弟兄姊妹介紹給我們認識的時候
[00:10:15.000 --> 00:10:17.000]  我們心裏真的很難過
[00:10:17.000 --> 00:10:19.000]  一個這麼高級的醫生
[00:10:19.000 --> 00:10:21.000]  為什麼會做一些這樣的事情
[00:10:21.000 --> 00:10:25.000]  經理在這個公司裏面
[00:10:25.000 --> 00:10:30.000]  一樣和秘書發生這樣的關係
[00:10:30.000 --> 00:10:33.000]  明明知道這是有虎之夫
[00:10:33.000 --> 00:10:36.000]  但是秘書還是這樣賴上去
[00:10:36.000 --> 00:10:39.000]  而產生的結果就是婚姻破裂
[00:10:39.000 --> 00:10:41.000]  另一方面我們再來看看
[00:10:41.000 --> 00:10:43.000]  很多不同的地方
[00:10:43.000 --> 00:10:45.000]  都是有這類的事情發生
[00:10:45.000 --> 00:10:49.000]  原來今天要防的不是防其他東西
[00:10:49.000 --> 00:10:51.000]  最重要的就是當一個人
[00:10:51.000 --> 00:10:53.000]  是意志力薄弱
[00:10:53.000 --> 00:10:55.000]  沒有底線和原則的時候
[00:10:55.000 --> 00:10:58.000]  隨時就被這些人控制住他們
[00:10:58.000 --> 00:11:00.000]  捉住他們的痛腳
[00:11:00.000 --> 00:11:02.000]  然後就犯罪
[00:11:02.000 --> 00:11:04.000]  這班人就說
[00:11:04.000 --> 00:11:07.000]  Loaded down with sins and swayed by all kinds of evil desires
[00:11:07.000 --> 00:11:12.000]  各種的私慾充滿了他們的心
[00:11:12.000 --> 00:11:17.000]  繼續不斷被那些私慾誘惑去擔當罪惡
[00:11:17.000 --> 00:11:19.000]  親愛的聽眾姐妹
[00:11:19.000 --> 00:11:22.000]  為什麼聖經稱這個是危險呢
[00:11:22.000 --> 00:11:24.000]  為什麼聖經稱這個是兇猛呢
[00:11:24.000 --> 00:11:27.000]  為什麼聖經稱這個是極大殺傷力呢
[00:11:27.000 --> 00:11:31.000]  因為這些事情是有性而沒有愛的
[00:11:31.000 --> 00:11:33.000]  為什麼我說這個是沒有愛的呢
[00:11:33.000 --> 00:11:35.000]  因為愛是光明正大的
[00:11:35.000 --> 00:11:37.000]  沒有理由偷偷摸摸的
[00:11:37.000 --> 00:11:39.000]  第二愛是不作效害羞的事
[00:11:39.000 --> 00:11:41.000]  但這些是在做害羞的事
[00:11:41.000 --> 00:11:43.000]  第三愛是不會傷害人的
[00:11:43.000 --> 00:11:46.000]  但這些行為是絕對傷害人的
[00:11:46.000 --> 00:11:47.000]  是傷害誰呢
[00:11:47.000 --> 00:11:49.000]  第一傷害自己
[00:11:49.000 --> 00:11:51.000]  令自己長期會在罪疚感當中
[00:11:51.000 --> 00:11:53.000]  第二傷害上一代
[00:11:53.000 --> 00:11:57.000]  讓上一代他們的父母愛痛欲絕
[00:11:57.000 --> 00:12:00.000]  第三傷害下一代
[00:12:00.000 --> 00:12:03.000]  子女是因為父母婚姻出了問題
[00:12:03.000 --> 00:12:07.000]  以致心理裏面極其難過
[00:12:07.000 --> 00:12:10.000]  而產生很多心理變態的問題
[00:12:10.000 --> 00:12:11.000]  親愛的兄弟姐妹
[00:12:11.000 --> 00:12:14.000]  我們看到今天無數破裂家庭的小朋友
[00:12:14.000 --> 00:12:17.000]  都是需要接受一些心理輔導
[00:12:17.000 --> 00:12:18.000]  為什麼呢
[00:12:18.000 --> 00:12:19.000]  就是因為受傷害
[00:12:19.000 --> 00:12:21.000]  沒有安全感
[00:12:21.000 --> 00:12:24.000]  他們對這個家已經完全沒有安全感
[00:12:24.000 --> 00:12:26.000]  另一方面真正的愛
[00:12:26.000 --> 00:12:28.000]  是不會傷害人的身心靈健康
[00:12:28.000 --> 00:12:31.000]  但他們是傷害了人的身心靈健康
[00:12:31.000 --> 00:12:33.000]  讓上一代他們的一代
[00:12:33.000 --> 00:12:35.000]  下一代都受傷害
[00:12:35.000 --> 00:12:37.000]  真正的愛一定以對方的幸福
[00:12:37.000 --> 00:12:39.000]  作為優先考慮的大前提
[00:12:39.000 --> 00:12:44.000]  不會做一些令對方幸福受到虧損的事
[00:12:44.000 --> 00:12:46.000]  星期五晚
[00:12:46.000 --> 00:12:50.000]  惠惠豪博士最後一課的聖結講座
[00:12:50.000 --> 00:12:53.000]  有個弟兄跟我說
[00:12:53.000 --> 00:12:56.000]  問的問題真是令他很擔心
[00:12:56.000 --> 00:12:57.000]  我聽了之後都很擔心
[00:12:57.000 --> 00:12:58.000]  我不在
[00:12:58.000 --> 00:13:00.000]  有多少個在的可以舉手嗎
[00:13:00.000 --> 00:13:03.000]  問問題是全紙仔問的
[00:13:03.000 --> 00:13:07.000]  但我想問這個問題的人應該不是恩福
[00:13:07.000 --> 00:13:10.000]  聽了這麼多堂就沒理由問一個這樣的問題
[00:13:10.000 --> 00:13:15.000]  男朋友趁父母不在時就很喜歡上他家
[00:13:15.000 --> 00:13:19.000]  經常都要求跟他一起洗澡
[00:13:19.000 --> 00:13:21.000]  應不應該答應呢
[00:13:21.000 --> 00:13:25.000]  我覺得很奇怪這樣的問題都拿來問
[00:13:25.000 --> 00:13:27.000]  弟兄姊妹
[00:13:27.000 --> 00:13:29.000]  講了這麼多堂
[00:13:29.000 --> 00:13:31.000]  聽了這麼多堂
[00:13:31.000 --> 00:13:36.000]  我相信惠惠豪博士聽了可能第一堂都不一定
[00:13:36.000 --> 00:13:39.000]  崇拜可能也沒聽過
[00:13:39.000 --> 00:13:41.000]  以致問這些問題
[00:13:41.000 --> 00:13:44.000]  但從這些問題裡令我們擔心一件事
[00:13:44.000 --> 00:13:46.000]  就是你看到今天人道德的底線
[00:13:46.000 --> 00:13:48.000]  是降到什麼地步
[00:13:48.000 --> 00:13:51.000]  婚前性行為已經不是一回事
[00:13:51.000 --> 00:13:55.000]  他們覺得這些已經不再是黑白的問題
[00:13:55.000 --> 00:13:56.000]  不再是是非的問題
[00:13:56.000 --> 00:13:58.000]  不再是對與不對的問題
[00:13:58.000 --> 00:13:59.000]  你喜歡嗎
[00:13:59.000 --> 00:14:02.000]  這是一個很嚴重的問題
[00:14:02.000 --> 00:14:07.000]  為什麼這是一個極危險極兇猛極具殺傷力的行徑呢
[00:14:07.000 --> 00:14:09.000]  因為很簡單
[00:14:09.000 --> 00:14:12.000]  因為這些有性而無愛的關係
[00:14:12.000 --> 00:14:15.000]  是會令到婚姻破裂家散人亡
[00:14:15.000 --> 00:14:17.000]  子女失去父母
[00:14:17.000 --> 00:14:20.000]  上一代哀痛下一代欲絕
[00:14:20.000 --> 00:14:25.000]  而另一方面更嚴重的是會產生很多家庭的悲劇
[00:14:25.000 --> 00:14:27.000]  聖經再一次告訴我們
[00:14:27.000 --> 00:14:30.000]  為什麼這是一個極具殺傷力的行徑呢
[00:14:30.000 --> 00:14:32.000]  提摩太后書三章第一節
[00:14:32.000 --> 00:14:34.000]  原來這是一個前奏
[00:14:34.000 --> 00:14:36.000]  這個前奏是什麼呢
[00:14:36.000 --> 00:14:39.000]  是末世來臨前的前奏
[00:14:39.000 --> 00:14:41.000]  有這些事情發生的時候
[00:14:41.000 --> 00:14:42.000]  我們要小心
[00:14:42.000 --> 00:14:45.000]  原來就是末世快要來臨的時候
[00:14:45.000 --> 00:14:47.000]  我們看回舊約的時代
[00:14:47.000 --> 00:14:50.000]  實際上已經不是新鮮
[00:14:50.000 --> 00:14:52.000]  原來創世紀的時候
[00:14:52.000 --> 00:14:54.000]  都是因為這些事情出來
[00:14:54.000 --> 00:14:56.000]  以致很快就有洪水毀滅這個地球
[00:14:56.000 --> 00:14:59.000]  我們讀一讀第六章一到二節
[00:14:59.000 --> 00:15:02.000]  當人在世上多起來
[00:15:02.000 --> 00:15:04.000]  又生女兒的時候
[00:15:04.000 --> 00:15:07.000]  神的兒子們看見人的女子美貌
[00:15:07.000 --> 00:15:10.000]  就隨意挑選取來為妻
[00:15:10.000 --> 00:15:17.000]  在這段聖經是在說羅亞方舟和洪水毀滅地球之前的景況
[00:15:17.000 --> 00:15:22.000]  在當時的景況就是世上人在世上多起來
[00:15:22.000 --> 00:15:27.000]  我相信這個人和第二節神的兒子們成為一個對比
[00:15:27.000 --> 00:15:31.000]  到底什麼叫人在世上多起來又生女兒
[00:15:31.000 --> 00:15:34.000]  特別是生女兒
[00:15:34.000 --> 00:15:40.000]  我相信這個說的是離開了神的人
[00:15:40.000 --> 00:15:43.000]  他們生了很多美女
[00:15:43.000 --> 00:15:49.000]  然後神的兒子們就看見人的女子美貌
[00:15:49.000 --> 00:15:51.000]  這個神的兒子們是誰呢
[00:15:51.000 --> 00:15:54.000]  有些解經家說是天使
[00:15:54.000 --> 00:15:56.000]  我絕對相信這個是不可能的
[00:15:56.000 --> 00:15:58.000]  因為耶穌說得很清楚
[00:15:58.000 --> 00:16:01.000]  在天上的使者也不嫁也不娶
[00:16:01.000 --> 00:16:02.000]  他們不會有結婚
[00:16:02.000 --> 00:16:05.000]  也不可能是天使和人結婚
[00:16:05.000 --> 00:16:06.000]  是不可能的事
[00:16:06.000 --> 00:16:09.000]  所以這個不可能是天使
[00:16:09.000 --> 00:16:11.000]  神的兒子們是指什麼呢
[00:16:11.000 --> 00:16:13.000]  從聖經的神學去看
[00:16:13.000 --> 00:16:15.000]  幾個可能你很容易有癲
[00:16:15.000 --> 00:16:17.000]  你可以將他刪除
[00:16:17.000 --> 00:16:21.000]  第一神的兒女是說基督徒
[00:16:21.000 --> 00:16:22.000]  但當時沒有基督徒
[00:16:22.000 --> 00:16:24.000]  所以可以刪除這個解釋
[00:16:24.000 --> 00:16:26.000]  第二神的兒女是指以色列人
[00:16:26.000 --> 00:16:27.000]  就是神的選民
[00:16:27.000 --> 00:16:28.000]  當時沒有以色列
[00:16:28.000 --> 00:16:30.000]  你又可以將這個刪除
[00:16:30.000 --> 00:16:31.000]  不可以考慮
[00:16:31.000 --> 00:16:33.000]  因為根本沒有以色列
[00:16:33.000 --> 00:16:37.000]  第三個解釋是指敬虔的後代
[00:16:37.000 --> 00:16:39.000]  所謂敬虔的後代是什麼呢
[00:16:39.000 --> 00:16:41.000]  就是神在阿伯死了之後
[00:16:41.000 --> 00:16:45.000]  他就特意讓亞當夏娃再生一個兒子
[00:16:45.000 --> 00:16:48.000]  來代替阿伯
[00:16:48.000 --> 00:16:49.000]  生這個兒子是什麼呢
[00:16:49.000 --> 00:16:50.000]  就是瑟特
[00:16:50.000 --> 00:16:52.000]  因為這個原因我們相信
[00:16:52.000 --> 00:16:54.000]  這是指瑟特的後代
[00:16:54.000 --> 00:16:57.000]  該人的後代已經偏離了神
[00:16:57.000 --> 00:16:58.000]  不在神的裏面
[00:16:58.000 --> 00:17:00.000]  這些是人
[00:17:00.000 --> 00:17:03.000]  然後神的兒子們就是瑟特的後代
[00:17:03.000 --> 00:17:07.000]  而當他們這些兒子慢慢看見
[00:17:07.000 --> 00:17:10.000]  人的就是亞當後裔那班
[00:17:10.000 --> 00:17:14.000]  不在神裏面的女子美貌
[00:17:14.000 --> 00:17:16.000]  就取來為妻
[00:17:16.000 --> 00:17:19.000]  我初期覺得很怪
[00:17:19.000 --> 00:17:25.000]  結婚喜歡一個人
[00:17:25.000 --> 00:17:28.000]  你起碼都喜歡他才行
[00:17:28.000 --> 00:17:31.000]  喜歡他當然是樣貌都不應該差到哪裡
[00:17:31.000 --> 00:17:33.000]  要漂亮的
[00:17:33.000 --> 00:17:35.000]  我想問問在座的弟兄
[00:17:35.000 --> 00:17:37.000]  這個會不會是其中一個考慮的條件呢
[00:17:37.000 --> 00:17:39.000]  就是當你物色女朋友的時候
[00:17:39.000 --> 00:17:44.000]  起碼都不會太醜
[00:17:44.000 --> 00:17:46.000]  起碼都喜歡樣貌
[00:17:46.000 --> 00:17:47.000]  有多少個是這樣的
[00:17:47.000 --> 00:17:48.000]  不是唯一的條件
[00:17:48.000 --> 00:17:50.000]  我們包括內在美
