
[00:00:00.000 --> 00:00:02.000]  (字幕: 丹爾里)
[00:02:53.000 --> 00:02:54.200]  預言是什麼呢
[00:02:54.480 --> 00:02:57.640]  預言就是說以後要發生的事
[00:02:57.640 --> 00:02:58.640]  Prophecy
[00:02:58.640 --> 00:03:00.760]  所以我們今天開始
[00:03:00.760 --> 00:03:04.760]  不僅是看到一部分是歷史
[00:03:04.760 --> 00:03:06.280]  並且我們要看到
[00:03:06.280 --> 00:03:09.240]  是神透過彈爾里
[00:03:09.240 --> 00:03:11.920]  將世界以後要發生的事
[00:03:11.920 --> 00:03:13.840]  全部都講出來
[00:03:13.840 --> 00:03:16.040]  當然他的預言
[00:03:16.040 --> 00:03:18.320]  因為現在已經經過了二千多年
[00:03:18.320 --> 00:03:19.880]  有一部分的預言
[00:03:19.880 --> 00:03:21.840]  在我們今天的角度來講
[00:03:21.840 --> 00:03:22.960]  已經是歷史了
[00:03:23.800 --> 00:03:24.800]  在那一段時間
[00:03:24.800 --> 00:03:26.640]  我們就可以印證到
[00:03:26.640 --> 00:03:29.440]  神的預言原來是這麼準確的
[00:03:29.440 --> 00:03:32.320]  但是因為這些預言
[00:03:32.320 --> 00:03:34.680]  是直到世界的終結
[00:03:34.680 --> 00:03:37.560]  所以還有一些在前面的預言
[00:03:37.560 --> 00:03:39.760]  世界將會發生什麼事
[00:03:39.760 --> 00:03:43.000]  到今天為止我們都是沒有發生的
[00:03:43.000 --> 00:03:43.960]  是一個預言
[00:03:43.960 --> 00:03:46.080]  我們就一起來看
[00:03:46.080 --> 00:03:49.200]  這個叫做洞悉未來的天機
[00:03:49.200 --> 00:03:51.320]  所以要知道以後發生什麼事
[00:03:51.320 --> 00:03:53.160]  不需要問風水佬
[00:03:53.360 --> 00:03:55.120]  不需要占卜
[00:03:55.120 --> 00:03:56.280]  不需要那些
[00:03:56.280 --> 00:03:57.480]  全部都是假的
[00:03:57.480 --> 00:04:01.200]  因為只有這位創造歷史
[00:04:01.200 --> 00:04:02.400]  掌管歷史的神
[00:04:02.400 --> 00:04:05.440]  當他將以後要發生的事
[00:04:05.440 --> 00:04:06.880]  告訴我們的時候
[00:04:06.880 --> 00:04:10.200]  才是絕對有權威
[00:04:10.200 --> 00:04:12.040]  有準確性
[00:04:12.040 --> 00:04:15.560]  這些歷史和預言
[00:04:15.560 --> 00:04:17.160]  對我們有什麼幫助呢
[00:04:17.160 --> 00:04:20.040]  當我們知道世界過去發生的事
[00:04:20.040 --> 00:04:21.640]  和將來要發生的事
[00:04:21.960 --> 00:04:25.440]  這些世界的事一直在我們面前出現的時候
[00:04:25.440 --> 00:04:29.000]  我們其實在印證神話與真實
[00:04:29.000 --> 00:04:34.960]  同時我們也再一次對這位神有信心
[00:04:34.960 --> 00:04:38.080]  知道祂不僅是創造宇宙萬物
[00:04:38.080 --> 00:04:39.040]  掌管歷史
[00:04:39.040 --> 00:04:41.120]  並且更加重要的就是
[00:04:41.120 --> 00:04:43.800]  祂與你與我是有感情的
[00:04:43.800 --> 00:04:47.160]  如果祂對我們沒有愛沒有感情的話
[00:04:47.160 --> 00:04:49.760]  祂創天造地與我們有什麼關係呢
[00:04:50.120 --> 00:04:52.120]  祂掌管歷史與我們有什麼關係呢
[00:04:52.120 --> 00:04:54.760]  但是因為祂愛我們的緣故
[00:04:54.760 --> 00:04:57.640]  我們在歷史和在永恆裡面
[00:04:57.640 --> 00:04:59.320]  你和我都有份的
[00:04:59.320 --> 00:05:02.400]  神拯救我們是每一個人個人
[00:05:02.400 --> 00:05:05.240]  將永遠的生命給我們每一個人
[00:05:05.240 --> 00:05:07.800]  原來神愛我們愛到一個地步
[00:05:07.800 --> 00:05:11.520]  是要與你和我共度永恆
[00:05:11.520 --> 00:05:15.200]  所以當我們知道將來要發生的事的時候
[00:05:15.200 --> 00:05:17.480]  你和我都有份參與的時候
[00:05:17.480 --> 00:05:19.560]  這一個給我們是有盼望的
[00:05:19.840 --> 00:05:20.920]  給我們是有喜樂的
[00:05:20.920 --> 00:05:22.720]  給我們心裡面有平安的
[00:05:22.720 --> 00:05:28.040]  所以讓我們開始看神透過但爾利
[00:05:28.040 --> 00:05:30.960]  讓我們知道將來要發生的事
[00:05:30.960 --> 00:05:36.080]  今天第七章其實是回應我們查過的第二章
[00:05:36.080 --> 00:05:37.880]  你記不記得第二章
[00:05:37.880 --> 00:05:41.760]  是神給尼布甲尼撒王有一個夢
[00:05:41.760 --> 00:05:44.600]  但是也讓他忘記了那個夢
[00:05:44.600 --> 00:05:48.040]  但爾利不僅為他說回那個夢
[00:05:48.040 --> 00:05:49.440]  並且解釋了那個夢
[00:05:49.880 --> 00:05:52.120]  那個夢主要是一個像
[00:05:52.120 --> 00:05:53.240]  一個人像
[00:05:53.240 --> 00:05:55.440]  這幅圖畫我們已經看過很多次了
[00:05:55.440 --> 00:05:58.760]  這幅圖畫的四個朝代
[00:05:58.760 --> 00:06:00.080]  其實不止是四個朝代
[00:06:00.080 --> 00:06:04.360]  這個人像神透過但爾利的解釋
[00:06:04.360 --> 00:06:08.880]  將由但爾利時代一直到世界的終結
[00:06:08.880 --> 00:06:11.520]  已經很簡略地說了出來
[00:06:11.520 --> 00:06:15.600]  但爾利解釋說那個金像頭
[00:06:15.600 --> 00:06:19.520]  就是指巴比倫王國尼布甲尼撒王
[00:06:19.520 --> 00:06:24.280]  那個王朝在主前612年開始
[00:06:24.280 --> 00:06:27.440]  主前600年征服了猶太國
[00:06:27.440 --> 00:06:29.120]  擄掠了但爾利
[00:06:29.120 --> 00:06:32.840]  然後這個王朝再一直有幾十年
[00:06:32.840 --> 00:06:35.240]  尼布甲尼撒王過去了
[00:06:35.240 --> 00:06:38.160]  他的兒子他的孫子做皇帝
[00:06:38.160 --> 00:06:40.640]  到了539年的時候
[00:06:40.640 --> 00:06:42.560]  但爾利書第五章
[00:06:42.560 --> 00:06:43.480]  我們查過了
[00:06:44.160 --> 00:06:46.400]  神的手在牆上寫出來
[00:06:46.400 --> 00:06:48.960]  就說他的國是到那一晚
[00:06:48.960 --> 00:06:50.920]  那個叫做伯沙撒王
[00:06:50.920 --> 00:06:54.360]  但巴比倫王朝最後一個王
[00:06:54.360 --> 00:06:57.400]  他是被波斯人
[00:06:57.400 --> 00:07:01.680]  波斯人在539年征服了巴比倫
[00:07:01.680 --> 00:07:06.600]  馬代波斯是兩個民族合在一起
[00:07:06.600 --> 00:07:09.040]  一個很強盛的王朝
[00:07:09.040 --> 00:07:13.000]  他們征服了三個很大的國
[00:07:13.400 --> 00:07:17.600]  所以稍後你記住是代表波斯的
[00:07:17.600 --> 00:07:21.040]  嘴裡咬著三樣東西
[00:07:21.040 --> 00:07:24.680]  那三個國除了滅了巴比倫之外
[00:07:24.680 --> 00:07:28.280]  當時在歐洲還有一個叫做里底亞的國
[00:07:28.280 --> 00:07:30.280]  然後在非洲
[00:07:30.280 --> 00:07:32.320]  今天我們都知道的埃及國
[00:07:32.320 --> 00:07:36.760]  這三個地方都是被馬代波斯人征服了
[00:07:36.760 --> 00:07:41.880]  馬代波斯人就是金像的銀的身
[00:07:41.880 --> 00:07:43.120]  和兩只手臂
[00:07:44.120 --> 00:07:45.720]  但馬代波斯都過去了
[00:07:45.720 --> 00:07:49.560]  在主前331年的時候
[00:07:49.560 --> 00:07:54.200]  當亞歷山大大帝開始出來打仗的時候
[00:07:54.200 --> 00:07:55.280]  只有23歲
[00:07:55.280 --> 00:07:59.160]  他用十年的時間就征服了當時的世界
[00:07:59.160 --> 00:08:02.000]  當時也都滅了馬代波斯
[00:08:02.000 --> 00:08:05.400]  欺壓的王朝331年開始
[00:08:05.400 --> 00:08:10.960]  但亞歷山大大帝33歲就死了
[00:08:11.560 --> 00:08:14.600]  他的王朝是分了給四個將軍的
[00:08:14.600 --> 00:08:16.200]  一會兒我們也會看到那裡
[00:08:16.200 --> 00:08:21.520]  所以欺壓的王朝四個將軍之後沒多久
[00:08:21.520 --> 00:08:23.800]  就被羅馬人滅了
[00:08:23.800 --> 00:08:27.080]  羅馬人是主前168年上場
[00:08:27.080 --> 00:08:30.040]  所以當耶穌基督來到西方的時候
[00:08:30.040 --> 00:08:33.160]  中東那一帶是被羅馬人來統治的
[00:08:33.160 --> 00:08:37.240]  這個羅馬人就是那個像的鐵的腳
[00:08:37.240 --> 00:08:40.080]  腳是分開兩只的
[00:08:40.080 --> 00:08:42.240]  一隻是西的羅馬
[00:08:42.240 --> 00:08:43.600]  一隻是東的羅馬
[00:08:43.600 --> 00:08:47.160]  西的羅馬是先滅了
[00:08:47.160 --> 00:08:52.360]  然後東的羅馬大概是主後六百多年也都沒了
[00:08:52.360 --> 00:08:56.840]  這四個朝代其實今天我們回頭看已經不在了
[00:08:56.840 --> 00:09:02.040]  但是這個人像還有那只腳
[00:09:02.040 --> 00:09:05.320]  是落到腳掌和腳趾那裡
[00:09:05.320 --> 00:09:06.920]  是鐵但是混了泥
[00:09:07.840 --> 00:09:09.280]  那就讓我們看到
[00:09:09.280 --> 00:09:12.480]  這個羅馬的帝國其實是有延伸的
[00:09:12.480 --> 00:09:13.760]  是沒完的
[00:09:13.760 --> 00:09:16.920]  它落到那裡是混了一些泥
[00:09:16.920 --> 00:09:18.840]  然後十隻腳趾
[00:09:18.840 --> 00:09:20.560]  你記住這個十隻腳趾
[00:09:20.560 --> 00:09:21.600]  一會兒我們會看
[00:09:21.600 --> 00:09:24.400]  有一隻獸的十個角是指同一樣東西
[00:09:24.400 --> 00:09:27.360]  這個是新羅馬王朝
[00:09:27.360 --> 00:09:30.040]  一會兒我會解釋是羅馬未完的
[00:09:30.040 --> 00:09:33.720]  這個羅馬將會在末世的時候重新再興起
[00:09:33.720 --> 00:09:35.240]  這個羅馬到底是誰呢
[00:09:35.240 --> 00:09:36.600]  一會兒會告訴大家
[00:09:37.600 --> 00:09:40.720]  在第二章那裡我們也都看到
[00:09:40.720 --> 00:09:42.680]  在天上有一塊石
[00:09:42.680 --> 00:09:46.720]  是扔下來將這個像整個打倒了
[00:09:46.720 --> 00:09:50.160]  然後這塊石變成了一座山
[00:09:50.160 --> 00:09:51.400]  是充滿了世界
[00:09:51.400 --> 00:09:56.240]  是說到世界當這些人的朝代過去之後
[00:09:56.240 --> 00:10:00.200]  是神要親自在地上
[00:10:00.200 --> 00:10:03.800]  有神自己的國要被建立
[00:10:03.800 --> 00:10:05.720]  我們都是這個國的子民
[00:10:05.840 --> 00:10:09.600]  這個是說到將來的新天和新地
[00:10:09.600 --> 00:10:12.880]  現在我們要開始看第七章
[00:10:12.880 --> 00:10:14.760]  第七章一開始的時候
[00:10:14.760 --> 00:10:17.400]  其實七八九十四章
[00:10:17.400 --> 00:10:22.240]  都是彈爾利直接在神那裡領受的預言
[00:10:22.240 --> 00:10:26.200]  第七章是彈爾利見到第一個異象
[00:10:26.200 --> 00:10:31.920]  這個異象是和剛才說彈爾利書第二章那個
[00:10:31.920 --> 00:10:34.080]  是互相呼應是聯合的
[00:10:34.080 --> 00:10:35.200]  我們現在來看看
[00:10:35.560 --> 00:10:36.640]  第七章第一節
[00:10:36.640 --> 00:10:38.720]  巴比倫王白沙撒
[00:10:38.720 --> 00:10:40.440]  你一見到這裡就會很奇怪
[00:10:40.440 --> 00:10:44.320]  因為白沙撒我們不是在第四章第五章的時候
[00:10:44.320 --> 00:10:48.040]  白沙撒就是尼布格尼撒王的孫子
[00:10:48.040 --> 00:10:50.160]  就是巴比倫最後的王
[00:10:50.160 --> 00:10:56.120]  他不是已經被波斯在河床底下入城
[00:10:56.120 --> 00:10:57.160]  滅了他嗎
[00:10:57.160 --> 00:11:00.400]  為什麼又會回到白沙撒第一年呢
[00:11:00.400 --> 00:11:03.680]  原來彈爾利書去到第七章的時候
[00:11:03.680 --> 00:11:05.040]  是說回頭
[00:11:05.760 --> 00:11:09.120]  原來神給彈爾利看到的第一個異象
[00:11:09.120 --> 00:11:11.800]  還是巴比倫的時代
[00:11:11.800 --> 00:11:16.720]  所以這個是說回第五章之前的二十多年的時候
[00:11:16.720 --> 00:11:20.320]  當時彈爾利應該是五十多歲
[00:11:20.320 --> 00:11:23.000]  他在白沙撒王的第一年的時候
[00:11:23.000 --> 00:11:23.840]  他睡在床上
[00:11:23.840 --> 00:11:25.400]  神給他看到一個異象
[00:11:25.400 --> 00:11:27.200]  他就將這個異象寫了下來
[00:11:27.200 --> 00:11:33.000]  第二節他說這個異象是在他晚上睡覺的時候給他的
[00:11:33.480 --> 00:11:39.920]  他看到在大海那裡有四卷的風吹著大海
[00:11:39.920 --> 00:11:41.960]  這個大海應該就是地中海
[00:11:41.960 --> 00:11:47.720]  然後在海那裡彈爾利看到有四隻巨獸在海那裡出來
[00:11:47.720 --> 00:11:50.200]  這四隻巨獸的樣子都不一樣
[00:11:50.200 --> 00:11:50.920]  我們來看一看
[00:11:50.920 --> 00:11:53.880]  這四個在海裡出來的
[00:11:53.880 --> 00:11:56.920]  第一個獸就是那只獅子
[00:11:56.920 --> 00:12:00.120]  這只獅子是有鷹的翅膀
[00:12:00.880 --> 00:12:05.200]  彈爾利也看到那些翅膀是會被拔去的
[00:12:05.200 --> 00:12:12.200]  但是他最後看到神是將人的心給這只獅子
[00:12:12.200 --> 00:12:13.800]  這個是說什麼呢
[00:12:13.800 --> 00:12:16.680]  這個很明顯就是說回巴比倫的王朝
[00:12:16.680 --> 00:12:18.200]  就是那個金的像
[00:12:18.200 --> 00:12:20.320]  你記得我們曾經查過
[00:12:20.320 --> 00:12:23.800]  巴比倫的王尼布格彌撒
[00:12:23.800 --> 00:12:27.000]  因為驕傲的緣故神要懲罰他
[00:12:27.000 --> 00:12:30.720]  他有七年的時間是神經錯亂
[00:12:31.000 --> 00:12:32.960]  變成了像野獸一樣吃草
[00:12:32.960 --> 00:12:37.360]  但是七年之後神將那個鍋再一次給他
[00:12:37.360 --> 00:12:40.280]  而到了第三章還是第四章
[00:12:40.280 --> 00:12:44.000]  我們看到巴比倫向尼布格彌撒王
[00:12:44.000 --> 00:12:45.320]  向全世界宣佈
[00:12:45.320 --> 00:12:48.840]  這一位真正是那位創天造地的神
[00:12:48.840 --> 00:12:53.040]  最終他謙卑下來承認這一位神是真神
[00:12:53.040 --> 00:12:59.720]  其實第二張金的頭就是這只獅子
[00:12:59.720 --> 00:13:01.240]  這個是巴比倫王朝
[00:13:01.240 --> 00:13:04.800]  第二隻野獸是一隻熊
[00:13:04.800 --> 00:13:08.160]  這只熊就是馬代波斯
[00:13:08.160 --> 00:13:10.400]  這個熊的嘴你留意
[00:13:10.400 --> 00:13:13.520]  是有三根肋骨在這裡
[00:13:13.520 --> 00:13:16.920]  我剛才說馬代波斯
[00:13:16.920 --> 00:13:20.320]  是滅了當時世界上三個強國
[00:13:20.320 --> 00:13:24.160]  包括埃及、巴比倫和里底亞
[00:13:24.160 --> 00:13:28.240]  所以這只炮的口中是有三條肋骨
[00:13:29.120 --> 00:13:33.240]  大家記住當彈爾利看到這些異象的時候
[00:13:33.240 --> 00:13:34.600]  波斯是還沒有出來
[00:13:34.600 --> 00:13:36.600]  這些東西是還沒有發生的
[00:13:36.600 --> 00:13:38.520]  所以他看到的是預言
[00:13:38.520 --> 00:13:41.720]  然後當他看到第三個象的時候
[00:13:41.720 --> 00:13:42.800]  是一隻炮
[00:13:42.800 --> 00:13:45.120]  不過這個炮有四個頭
[00:13:45.120 --> 00:13:48.160]  這個炮也有四個翅膀
[00:13:48.160 --> 00:13:50.080]  你想想 炮已經跑得很快
[00:13:50.080 --> 00:13:54.200]  這個炮還有四個翅膀是很快速的
[00:13:54.200 --> 00:13:54.800]  這個是什麼呢
[00:13:54.800 --> 00:13:56.920]  這個就是希臘的王國
[00:13:56.920 --> 00:13:59.040]  就是亞歷山大大帝
[00:13:59.200 --> 00:14:01.040]  十年這麼短的時間
[00:14:01.040 --> 00:14:03.320]  飛快地就征服了這個世界
[00:14:03.320 --> 00:14:05.720]  他四個頭是什麼意思呢
[00:14:05.720 --> 00:14:09.360]  當亞歷山大大帝死了之後
[00:14:09.360 --> 00:14:13.160]  是四個將軍繼承了他的國土
[00:14:13.160 --> 00:14:16.640]  是分開四份的
[00:14:16.640 --> 00:14:20.440]  所以這個炮就是代表希臘的王朝
[00:14:20.440 --> 00:14:23.040]  然後是到最後一個獸
[00:14:23.040 --> 00:14:26.360]  前面那三個獸都有似什麼
[00:14:26.360 --> 00:14:28.760]  似獅子 似熊 似炮
[00:14:28.760 --> 00:14:32.120]  但當但爾利看到第四個野獸的時候
[00:14:32.120 --> 00:14:33.880]  他說不出那個是什麼野獸
[00:14:33.880 --> 00:14:38.320]  原來這個野獸的樣子不像一般的野獸
[00:14:38.320 --> 00:14:43.400]  他只能夠形容這個野獸的樣子很恐怖
[00:14:43.400 --> 00:14:44.320]  很可怕
[00:14:44.320 --> 00:14:49.720]  而這個野獸他看到他的頭有十隻角
[00:14:49.720 --> 00:14:53.560]  然後這十隻角當他細心看的時候
[00:14:53.760 --> 00:14:58.000]  他看到這十隻角裡面有一隻很特別的角
[00:14:58.000 --> 00:14:59.200]  叫做小角
[00:14:59.200 --> 00:15:00.640]  一會兒我會解釋給大家聽
[00:15:00.640 --> 00:15:02.760]  請大家留意
[00:15:02.760 --> 00:15:08.040]  這只很明顯是第二張鐵的腳
[00:15:08.040 --> 00:15:08.880]  就是羅馬
[00:15:08.880 --> 00:15:10.760]  這是羅馬帝國
[00:15:10.760 --> 00:15:15.160]  羅馬帝國將來會有十個國的興起
[00:15:15.160 --> 00:15:20.120]  原來當他講到羅馬帝國的時候
[00:15:20.120 --> 00:15:22.400]  今天你會說已經沒有羅馬帝國了
[00:15:22.920 --> 00:15:25.480]  主後六百多年已經沒有了
[00:15:25.480 --> 00:15:27.240]  連西羅馬今天都不在了
[00:15:27.240 --> 00:15:29.840]  為什麼我們還會講羅馬的帝國呢
[00:15:29.840 --> 00:15:32.880]  原來羅馬帝國是有延伸
[00:15:32.880 --> 00:15:35.760]  有古羅馬帝國 有新羅馬帝國的
[00:15:35.760 --> 00:15:37.880]  新羅馬帝國在哪裡呢
[00:15:37.880 --> 00:15:39.480]  新羅馬帝國還沒有出現
[00:15:39.480 --> 00:15:43.120]  現在是舊羅馬帝國到新羅馬帝國
[00:15:43.120 --> 00:15:46.160]  中間這段時間是有一個gap在這裡的
[00:15:46.160 --> 00:15:48.840]  這個gap是但爾利都看不到出來的
[00:15:48.840 --> 00:15:50.600]  在舊約的預言那裡
[00:15:50.600 --> 00:15:53.760]  神沒有把古羅馬帝國和新羅馬帝國
[00:15:53.760 --> 00:15:56.080]  中間那段時間
[00:15:56.080 --> 00:16:00.720]  很清楚地講給但爾利和舊約的先知
[00:16:00.720 --> 00:16:02.160]  那個時間是什麼時間呢
[00:16:02.160 --> 00:16:04.760]  那個時間就是你和我今天處的時代
[00:16:04.760 --> 00:16:08.240]  那個時代就是叫做教會的時代
[00:16:08.240 --> 00:16:12.240]  教會的時代就是由五旬至聖靈降臨之後
[00:16:12.240 --> 00:16:15.200]  耶穌的門徒開始建立教會
[00:16:15.200 --> 00:16:17.560]  福音被傳遍天下
[00:16:17.840 --> 00:16:21.800]  神要揀選一群人成為基督的身體
[00:16:21.800 --> 00:16:25.320]  包括你和我信主的人都是基督的身體
[00:16:25.320 --> 00:16:27.560]  都是教會
[00:16:27.560 --> 00:16:32.400]  這個時代就是舊羅馬帝國和新羅馬帝國
[00:16:32.400 --> 00:16:34.200]  中間那段時間
[00:16:34.200 --> 00:16:35.960]  他們是沒有看到的
[00:16:35.960 --> 00:16:37.120]  這個是神的恩典
[00:16:37.120 --> 00:16:39.680]  所以這個也叫做恩典的時代
[00:16:39.680 --> 00:16:44.440]  好了 我們看看這四隻獸和第二張人像
[00:16:44.440 --> 00:16:46.320]  很明顯是一致的
[00:16:46.320 --> 00:16:47.000]  我們看下一張
[00:16:47.160 --> 00:16:49.280]  第二張人像的四個部分
[00:16:49.280 --> 00:16:50.880]  就是第七張的四隻獸
[00:16:50.880 --> 00:16:53.560]  金的頭巴比倫王朝
[00:16:53.560 --> 00:16:55.240]  獅子就是代表巴比倫
[00:16:55.240 --> 00:16:59.320]  銀的胸和手臂馬代波斯王朝
[00:16:59.320 --> 00:17:00.800]  那只熊就是代表了它
[00:17:00.800 --> 00:17:05.760]  銅的腰就是亞歷山大大帝的希臘王朝
[00:17:05.760 --> 00:17:10.120]  那只炮四隻翅膀四個頭就是希臘王朝
[00:17:10.120 --> 00:17:15.920]  然後下去的鐵的腿就是古羅馬的王朝
[00:17:16.120 --> 00:17:18.080]  然後下到它的腿掌
[00:17:18.080 --> 00:17:21.440]  鐵和泥的腿掌就是新羅馬
[00:17:21.440 --> 00:17:22.560]  不過請你留意
[00:17:22.560 --> 00:17:25.600]  舊羅馬和新羅馬中間有一個時代
[00:17:25.600 --> 00:17:27.960]  就是我們今天教會的時代
[00:17:27.960 --> 00:17:31.160]  那只恐怖的獸就是古羅馬
[00:17:31.160 --> 00:17:34.960]  獸上的十個角就是新的羅馬
[00:17:34.960 --> 00:17:36.560]  也是今天的歐洲
[00:17:36.560 --> 00:17:41.080]  古羅馬所佔領的地方就是今天的歐洲
[00:17:41.080 --> 00:17:45.800]  而這十個角就是歐洲將會有十個國出來
[00:17:46.000 --> 00:17:47.600]  這十個角是聯盟的
[00:17:47.600 --> 00:17:48.600]  歐洲不是一個國
[00:17:48.600 --> 00:17:50.800]  是很多的國大家聯合的
[00:17:50.800 --> 00:17:53.480]  今天歐洲是歐洲的共同市場
[00:17:53.480 --> 00:17:55.360]  本來是十個國的
[00:17:55.360 --> 00:17:58.400]  不過是蘇聯解體了之後
[00:17:58.400 --> 00:18:04.240]  現在東歐那邊有很多舊的蘇聯那些國家
[00:18:04.240 --> 00:18:06.560]  現在都加入歐洲的聯盟
[00:18:06.560 --> 00:18:07.960]  所以現在有二十多個國家
[00:18:07.960 --> 00:18:09.320]  不過不要緊
[00:18:09.320 --> 00:18:11.440]  到世界將要終結的時候
[00:18:11.440 --> 00:18:13.240]  歐洲那裡只剩下十個國
[00:18:13.920 --> 00:18:17.040]  這個神說的數字是一定會出現的
[00:18:17.040 --> 00:18:20.760]  所以暫時現在由十到二十多
[00:18:20.760 --> 00:18:22.160]  將會回到十
[00:18:22.160 --> 00:18:25.480]  這個古羅馬和它頭上十個角
[00:18:25.480 --> 00:18:28.800]  就是一個舊的羅馬 新的羅馬
[00:18:28.800 --> 00:18:31.520]  中間今天就是我們這個教會的時間
[00:18:31.520 --> 00:18:33.680]  在第七章
[00:18:33.680 --> 00:18:37.360]  神特別是用很多的篇幅
[00:18:37.360 --> 00:18:39.480]  來告訴彈爾尼聽
[00:18:39.480 --> 00:18:40.880]  不是第一個寓言
[00:18:40.880 --> 00:18:41.920]  不是第二個
[00:18:41.920 --> 00:18:43.680]  不是第三個朝代
[00:18:43.840 --> 00:18:47.320]  而是集中在第四個時代
[00:18:47.320 --> 00:18:49.520]  因為這幾個時代
[00:18:49.520 --> 00:18:51.880]  巴比倫 馬代 波斯 希列
[00:18:51.880 --> 00:18:54.000]  百多二百年全部都過去了
[00:18:54.000 --> 00:18:58.600]  但是古羅馬的時代是分開舊的和新的羅馬
[00:18:58.600 --> 00:19:01.480]  那個是延續到世界的終結的
[00:19:01.480 --> 00:19:05.000]  那個是寓言當中最重要的部分
[00:19:05.000 --> 00:19:08.320]  所以我們集中來看第七章第七節那裡
[00:19:08.320 --> 00:19:11.680]  我們特別注意第四個寓言
[00:19:12.320 --> 00:19:13.000]  第四隻獸
[00:19:13.000 --> 00:19:17.040]  彈爾尼說後來我夜間的異象當中繼續觀看
[00:19:17.040 --> 00:19:19.000]  看見第四隻獸
[00:19:19.000 --> 00:19:21.480]  第七章很多篇幅是講第四隻獸
[00:19:21.480 --> 00:19:25.440]  它非常恐怖 十分可怕 極其強壯
[00:19:25.440 --> 00:19:28.960]  當時羅馬統治世界是鐵腕政策
