
[00:00:00.000 --> 00:00:06.000]  大英姐妹,早晨,復活節快樂
[00:08:09.000 --> 00:08:13.000]  去面對這個城市的惡
[00:08:13.000 --> 00:08:15.000]  同樣相反,反過來說
[00:08:15.000 --> 00:08:19.000]  福音派的信徒很容易反過來
[00:08:19.000 --> 00:08:25.000]  以為舊恩就是靜在教會裡跟人說報道會的時間舊恩
[00:08:25.000 --> 00:08:29.000]  我們忘記了上帝給我們的場景
[00:08:29.000 --> 00:08:32.000]  教會信徒在任何時代裡面
[00:08:32.000 --> 00:08:33.000]  上帝給我們的場景
[00:08:33.000 --> 00:08:37.000]  那個場景就是我們要實踐舊恩的地方
[00:08:37.000 --> 00:08:43.000]  第一點我想帶出的是約拿書提醒我們第一件事情
[00:08:43.000 --> 00:08:47.000]  上帝的心意是要他的子民
[00:08:47.000 --> 00:08:49.000]  就是我們教會
[00:08:49.000 --> 00:08:51.000]  要正視城市的罪惡
[00:08:51.000 --> 00:08:55.000]  我認為一個正常的人沒有人願意面對罪惡的
[00:08:55.000 --> 00:08:59.000]  甚至我們面對罪惡的時候都會逃避
[00:08:59.000 --> 00:09:05.000]  相反來說上帝將我們將教會放在城市裡面
[00:09:05.000 --> 00:09:09.000]  這個城市有他們的困難有他們的罪惡
[00:09:09.000 --> 00:09:15.000]  這個罪惡反而是上帝對我們提出呼召的一個呼聲
[00:09:15.000 --> 00:09:19.000]  因此約拿書提醒我們的
[00:09:19.000 --> 00:09:25.000]  我們的召命不應該單單在教會的範疇之內
[00:09:25.000 --> 00:09:30.000]  而是面向整個城市整個世界
[00:09:30.000 --> 00:09:35.000]  這一點是很多華人的圈子是很難突破的
[00:09:35.000 --> 00:09:37.000]  我們時常都說自己都搞不定
[00:09:37.000 --> 00:09:39.000]  我都這麼軟弱
[00:09:39.000 --> 00:09:45.000]  但是上帝的心意時時提醒我們舉目向田觀看
[00:09:45.000 --> 00:09:48.000]  你們要去使萬民作門道
[00:09:48.000 --> 00:09:54.000]  那個場景不只是我們正在面對的現在教會裡面的場景
[00:09:54.000 --> 00:09:59.000]  牧羊的視線不單只是順途之間
[00:09:59.000 --> 00:10:03.000]  我們要調整整個屬名觀
[00:10:03.000 --> 00:10:05.000]  這件事是很困難的
[00:10:05.000 --> 00:10:07.000]  是真的很困難
[00:10:07.000 --> 00:10:11.000]  我過去在這麼多年的侍奉路徑上都經常經常爭執
[00:10:11.000 --> 00:10:13.000]  看到自己的軟弱不配
[00:10:13.000 --> 00:10:17.000]  甚至很多時候我剛才提到的問題都是我自己的問題
[00:10:17.000 --> 00:10:19.000]  我自己的工作都搞不定
[00:10:19.000 --> 00:10:21.000]  為什麼只管這麼多呢
[00:10:21.000 --> 00:10:28.000]  但慢慢地我將使命變成了一個工作職務
[00:10:28.000 --> 00:10:31.000]  在這個工作職務之下去做
[00:10:31.000 --> 00:10:35.000]  但是上帝將我們放在這個城市
[00:10:35.000 --> 00:10:39.000]  是要我們一起面對城市的挑戰
[00:10:39.000 --> 00:10:44.000]  很感恩在這個時代裡面有了教會
[00:10:44.000 --> 00:10:46.000]  特別是在這段時間裡面
[00:10:46.000 --> 00:10:49.000]  他們真的回應了這個使命
[00:10:49.000 --> 00:10:51.000]  也很感謝神
[00:10:51.000 --> 00:10:54.000]  最近有一位弟兄經常跟我分享
[00:10:54.000 --> 00:10:57.000]  他說要改變教會就要改變神學院
[00:10:57.000 --> 00:11:01.000]  要改變神學院就要改變神學院的院長
[00:11:01.000 --> 00:11:03.000]  所以他切勁地改變我
[00:11:03.000 --> 00:11:06.000]  他讓我看到的視線就是
[00:11:06.000 --> 00:11:10.000]  其實上帝在整個城市裡面掌管
[00:11:10.000 --> 00:11:13.000]  不要將上帝的限制
[00:11:13.000 --> 00:11:17.000]  只是限制在我自己手所接觸的時空上面
[00:11:17.000 --> 00:11:18.000]  丁姊妹
[00:11:18.000 --> 00:11:25.000]  如果你一直很強調說我們是純正信仰
[00:11:25.000 --> 00:11:27.000]  所以其他事不要理那麼多
[00:11:27.000 --> 00:11:31.000]  說他這個屬靈觀可能我們重新再調節一下
[00:11:31.000 --> 00:11:34.000]  你看不到舊約的先知是這樣
[00:11:34.000 --> 00:11:37.000]  你看不到耶穌的吩咐是這樣
[00:11:37.000 --> 00:11:42.000]  你看不到保羅他除了全純正的福音的時間
[00:11:42.000 --> 00:11:44.000]  他面對整個城市
[00:11:44.000 --> 00:11:47.000]  他面對整個當時他們生活的場景
[00:11:47.000 --> 00:11:51.000]  來發出福音的宣告
[00:11:51.000 --> 00:11:56.000]  不過我立刻繼續提出
[00:11:56.000 --> 00:12:00.000]  究竟約拿書裡面除了說要面對城市的罪惡之外
[00:12:00.000 --> 00:12:05.000]  約拿書怎樣解決城市裡面的惡呢
[00:12:05.000 --> 00:12:09.000]  敲往往是最大的難處
[00:12:09.000 --> 00:12:11.000]  我們可以說一個很高的目標
[00:12:11.000 --> 00:12:13.000]  不過真正怎樣做呢
[00:12:13.000 --> 00:12:15.000]  敲是怎樣做呢
[00:12:15.000 --> 00:12:18.000]  約拿書第三章
[00:12:18.000 --> 00:12:24.000]  在一段短的經文裡面一共出現過另外三次惡這個詞
[00:12:24.000 --> 00:12:26.000]  首先在第八、九節
[00:12:26.000 --> 00:12:31.000]  這裡是當時尼尼未成的皇帝
[00:12:31.000 --> 00:12:36.000]  他聽到約拿傳一個不太完整的信息
[00:12:36.000 --> 00:12:38.000]  他說再過四十天
[00:12:38.000 --> 00:12:39.000]  尼尼未要傾覆了
[00:12:39.000 --> 00:12:42.000]  聖經當然很精簡地記下來是這樣
[00:12:42.000 --> 00:12:45.000]  大概約拿在一個不太甘心情願之下
[00:12:45.000 --> 00:12:47.000]  將這個大成三天的路程
[00:12:47.000 --> 00:12:51.000]  三天的路程大概不是一個沿州走三天
[00:12:51.000 --> 00:12:53.000]  這是差不多不可能的事
[00:12:53.000 --> 00:12:57.000]  香港走三天都不需要走整個沿州
[00:12:57.000 --> 00:13:01.000]  尼尼未成大概是走大街小巷
[00:13:01.000 --> 00:13:03.000]  是一個三天的路程
[00:13:03.000 --> 00:13:05.000]  一個很大的城市對當時來說
[00:13:05.000 --> 00:13:08.000]  一個當時那麼重要的城市
[00:13:08.000 --> 00:13:12.000]  這個皇帝竟然聽到約拿一個不完整的信息
[00:13:12.000 --> 00:13:15.000]  再過四十天這個城市就滅亡了
[00:13:15.000 --> 00:13:18.000]  他有一個很單純的心
[00:13:18.000 --> 00:13:22.000]  明顯上帝的工作有時候超過我們所求的
[00:13:22.000 --> 00:13:25.000]  按人的理解是不可能發生的
[00:13:25.000 --> 00:13:30.000]  但是上帝經常承傳不可能的事
[00:13:30.000 --> 00:13:33.000]  以前在侍奉的時候很怕聽到不可能
[00:13:33.000 --> 00:13:36.000]  但是我現在越來越喜歡
[00:13:36.000 --> 00:13:39.000]  因為不可能更加顯示我們要謙卑在神的面前
[00:13:39.000 --> 00:13:40.000]  讓上帝成就
[00:13:40.000 --> 00:13:43.000]  如果那件事是對的話
[00:13:43.000 --> 00:13:48.000]  尼尼未成這個皇帝竟然跟人說
[00:13:48.000 --> 00:13:52.000]  人與生畜都要披上麻布
[00:13:52.000 --> 00:13:55.000]  徹徹求告上帝
[00:13:55.000 --> 00:13:58.000]  各人要迴轉離開惡毒
[00:13:58.000 --> 00:13:59.000]  這個字出現
[00:13:59.000 --> 00:14:02.000]  離棄自己掌中的殘暴
[00:14:02.000 --> 00:14:07.000]  誰知道上帝也許會回心轉意
[00:14:07.000 --> 00:14:10.000]  不法列入使我們不自滅亡
[00:14:10.000 --> 00:14:17.000]  這個皇帝竟然做了一件看上來一方面很迷信
[00:14:17.000 --> 00:14:20.000]  甚至是很無知的事情
[00:14:20.000 --> 00:14:22.000]  他說因為上帝要懲罰我們
[00:14:22.000 --> 00:14:23.000]  所以我們要悔改了
[00:14:23.000 --> 00:14:25.000]  希望這位天上的神
[00:14:25.000 --> 00:14:26.000]  其實他不是很認識的
[00:14:26.000 --> 00:14:28.000]  希望這位天上的神能夠接納我們
[00:14:28.000 --> 00:14:30.000]  讓我們不會滅亡
[00:14:30.000 --> 00:14:35.000]  所以他命令全國要悔改
[00:14:35.000 --> 00:14:40.000]  要外表上披上麻布
[00:14:40.000 --> 00:14:44.000]  內心和實際行動上要離開惡毒
[00:14:44.000 --> 00:14:46.000]  最特別的地方就是
[00:14:46.000 --> 00:14:47.000]  他們要披上麻布
[00:14:47.000 --> 00:14:51.000]  這個大家知道是當時表達一個非常痛快
[00:14:51.000 --> 00:14:54.000]  一個哀傷的表達
[00:14:54.000 --> 00:14:57.000]  甚至生畜都要披上麻布
[00:14:57.000 --> 00:14:59.000]  即是牛、羊
[00:14:59.000 --> 00:15:01.000]  我不知道會不會是狗
[00:15:01.000 --> 00:15:03.000]  甚至是雞、鴨都是這樣做
[00:15:03.000 --> 00:15:07.000]  是一個很滑稽的場面
[00:15:07.000 --> 00:15:13.000]  我記得我小時候對基督教信仰很少認識
[00:15:13.000 --> 00:15:16.000]  因為父母當時是來不來回教會
[00:15:16.000 --> 00:15:20.000]  所以我對基督教信仰有少許認識
[00:15:20.000 --> 00:15:23.000]  當我有機會認識的時候
[00:15:23.000 --> 00:15:28.000]  我就跟這位我不是太了解的上帝說
[00:15:28.000 --> 00:15:30.000]  多謝你拯救我
[00:15:30.000 --> 00:15:33.000]  我記得剛好回教會的時候大約十歲
[00:15:33.000 --> 00:15:37.000]  道師和我們全福音
[00:15:37.000 --> 00:15:40.000]  和我們各個人談道結了我決志信主
[00:15:40.000 --> 00:15:43.000]  我第一件事想起
[00:15:43.000 --> 00:15:46.000]  家裡養的狗
[00:15:46.000 --> 00:15:50.000]  我很想狗都能夠得救
[00:15:50.000 --> 00:15:52.000]  都可以上天堂
[00:15:52.000 --> 00:15:54.000]  一個很單純的心
[00:15:54.000 --> 00:15:57.000]  因為道師和我談道的時候
[00:15:57.000 --> 00:15:59.000]  最後和我決志信主
[00:15:59.000 --> 00:16:02.000]  所以我一樣希望和狗決志信主
[00:16:02.000 --> 00:16:04.000]  我回去之後
[00:16:04.000 --> 00:16:07.000]  一隻手拉著狗
[00:16:07.000 --> 00:16:09.000]  狗連著燈就走開
[00:16:09.000 --> 00:16:12.000]  另外我知道祈禱要閉上眼
[00:16:12.000 --> 00:16:14.000]  那狗怎麼閉上眼呢
[00:16:14.000 --> 00:16:16.000]  所以我另一隻手掩著眼
[00:16:16.000 --> 00:16:17.000]  和他祈禱
[00:16:17.000 --> 00:16:19.000]  我還記得我祈禱
[00:16:19.000 --> 00:16:22.000]  上帝求你救他上天堂
[00:16:22.000 --> 00:16:24.000]  然後狗爭吵
[00:16:24.000 --> 00:16:26.000]  我當他講雅門
[00:16:26.000 --> 00:16:28.000]  當他就行了
[00:16:28.000 --> 00:16:32.000]  這是一個小朋友很天真的做法
[00:16:32.000 --> 00:16:38.000]  但當時是大國的皇帝下令全國這樣做
[00:16:38.000 --> 00:16:40.000]  很難想像
[00:16:40.000 --> 00:16:43.000]  上帝的奇妙的作為
[00:16:43.000 --> 00:16:45.000]  可以去到這麼徹底
[00:16:45.000 --> 00:16:47.000]  這樣悔改
[00:16:47.000 --> 00:16:50.000]  然後經文接著下去說
[00:16:50.000 --> 00:16:52.000]  上帝察看他們的行為
[00:16:52.000 --> 00:16:54.000]  看他們離開惡道
[00:16:54.000 --> 00:16:55.000]  第二次出現這個字
[00:16:55.000 --> 00:16:59.000]  這張聖經
[00:16:59.000 --> 00:17:01.000]  上帝就改變心意
[00:17:01.000 --> 00:17:03.000]  將原先所說降於他們的災難
[00:17:03.000 --> 00:17:05.000]  災難其實都是「惡」這個字
[00:17:05.000 --> 00:17:09.000]  也不會降這個災難給他們
[00:17:09.000 --> 00:17:12.000]  第三張出現過三次
[00:17:12.000 --> 00:17:15.000]  「惡」或者「惡」這個字
[00:17:15.000 --> 00:17:17.000]  雖然中文聖經有不同的翻譯
[00:17:17.000 --> 00:17:19.000]  不過你看到
[00:17:19.000 --> 00:17:22.000]  「惡」和「災難」都是同一個字
[00:17:22.000 --> 00:17:26.000]  上帝連文叫利利未成
[00:17:26.000 --> 00:17:28.000]  這個「大惡」
[00:17:28.000 --> 00:17:31.000]  透過一個似乎不中心的先知
[00:17:31.000 --> 00:17:34.000]  上帝可以成就其奇妙的作為
[00:17:34.000 --> 00:17:40.000]  若若拿書的目的只是說利利未成怎樣歸順主
[00:17:40.000 --> 00:17:42.000]  大概若拿書應該停在第三章
[00:17:42.000 --> 00:17:44.000]  每一章聖經都很短
[00:17:44.000 --> 00:17:46.000]  若拿書第三章到第十節就結束了
[00:17:46.000 --> 00:17:49.000]  不過接下來第四章
[00:17:49.000 --> 00:17:53.000]  第一節有另外的繼續的訊息
[00:17:53.000 --> 00:17:55.000]  一會兒我會和大家再分享
[00:17:55.000 --> 00:17:56.000]  不過先停在這裡
[00:17:56.000 --> 00:17:58.000]  第三章的地方
[00:17:58.000 --> 00:18:02.000]  第三章這三次的「惡」這個出現
[00:18:02.000 --> 00:18:05.000]  若拿書提醒我們第二個的訊息
[00:18:05.000 --> 00:18:13.000]  我們用什麼方法去面對城市的惡呢
[00:18:13.000 --> 00:18:16.000]  就是剛才提到什麼是我們救恩
[00:18:16.000 --> 00:18:22.000]  什麼是基督徒要持守宣講的福音呢
[00:18:22.000 --> 00:18:24.000]  若拿書提醒我們
[00:18:24.000 --> 00:18:27.000]  神的福音是用屬靈的方法
[00:18:27.000 --> 00:18:30.000]  解決人內心的罪惡
[00:18:30.000 --> 00:18:34.000]  不是單單在物質上、外表上
[00:18:34.000 --> 00:18:37.000]  去幫助有需要的人
[00:18:37.000 --> 00:18:43.000]  因此面對人心靈的惡
[00:18:43.000 --> 00:18:45.000]  是一個根本的問題
[00:18:45.000 --> 00:18:49.000]  也許我們在復活節的時間
[00:18:49.000 --> 00:18:54.000]  更要提醒我們重拾全福音的熱誠
[00:18:54.000 --> 00:18:56.000]  在結束的時候我舉一個這樣的例子
[00:18:56.000 --> 00:18:58.000]  一會兒再和大家分享
[00:18:58.000 --> 00:19:00.000]  不過在這裡要給予予鼓勵
[00:19:00.000 --> 00:19:04.000]  很容易,包括我們的牧者
[00:19:04.000 --> 00:19:07.000]  包括我們神學院的老師們
[00:19:07.000 --> 00:19:14.000]  越來越將我們信仰的對象越來越少
[00:19:14.000 --> 00:19:17.000]  只是集中在教會裡接觸
[00:19:17.000 --> 00:19:19.000]  事實上我們接觸的人都是在這裡
[00:19:19.000 --> 00:19:21.000]  朋友慢慢在這裡
[00:19:21.000 --> 00:19:25.000]  外面的一些朋友的社交活動越來越少參與
[00:19:25.000 --> 00:19:27.000]  這是一個事實
[00:19:27.000 --> 00:19:31.000]  以致我們對福音的熱誠越來越難
[00:19:31.000 --> 00:19:35.000]  甚至有時候我們試過一次、兩次對我們親友
[00:19:35.000 --> 00:19:37.000]  對我們家人的全福音
[00:19:37.000 --> 00:19:40.000]  慢慢好像他們的反應一般般
[00:19:40.000 --> 00:19:42.000]  我們就放下了
[00:19:42.000 --> 00:19:47.000]  丁姐妹,復活節的時間提醒我們
[00:19:47.000 --> 00:19:52.000]  我們一個上帝最好的信息
[00:19:52.000 --> 00:19:54.000]  是需要去宣講
[00:19:54.000 --> 00:19:57.000]  那個信息就是人的惡、人的罪
[00:19:57.000 --> 00:19:59.000]  可以得到解決
[00:19:59.000 --> 00:20:01.000]  在這裡我沒有時間再詳細多說
[00:20:01.000 --> 00:20:02.000]  我很感恩
[00:20:02.000 --> 00:20:05.000]  我六兄弟姐妹裡面
[00:20:05.000 --> 00:20:09.000]  有一個我覺得差不多沒可能可以信主
[00:20:09.000 --> 00:20:12.000]  其實他是小時候回教會
[00:20:12.000 --> 00:20:13.000]  甚至洗了禮
[00:20:13.000 --> 00:20:14.000]  十幾歲洗了禮
[00:20:14.000 --> 00:20:20.000]  不過離開教會差不多有五、六十年的時間
[00:20:20.000 --> 00:20:23.000]  今年是七十幾歲
[00:20:23.000 --> 00:20:24.000]  我大哥哥
[00:20:24.000 --> 00:20:26.000]  我問他為什麼不可能信主呢
[00:20:26.000 --> 00:20:28.000]  他很反對我們信主
[00:20:28.000 --> 00:20:30.000]  反對我們做傳道人
[00:20:30.000 --> 00:20:33.000]  後來他自己變成了風水師
[00:20:33.000 --> 00:20:34.000]  看風水
[00:20:34.000 --> 00:20:36.000]  而他覺得自己很科學
[00:20:36.000 --> 00:20:37.000]  所以你怎麼說
[00:20:37.000 --> 00:20:38.000]  我們很科學的
[00:20:38.000 --> 00:20:40.000]  你們誤解了
[00:20:40.000 --> 00:20:43.000]  一個風水師怎麼信耶穌呢
[00:20:43.000 --> 00:20:45.000]  但我再說長話怎麼辦
[00:20:45.000 --> 00:20:46.000]  上帝恩典
[00:20:46.000 --> 00:20:48.000]  很奇妙的工作
[00:20:48.000 --> 00:20:52.000]  去年他去英國移民了很多年
[00:20:52.000 --> 00:20:54.000]  在英國這個地方
[00:20:54.000 --> 00:20:56.000]  他公開接受水禮
[00:20:56.000 --> 00:20:59.000]  來信主
[00:20:59.000 --> 00:21:02.000]  你相信上帝的大能
[00:21:02.000 --> 00:21:05.000]  可能不是我們時間
[00:21:05.000 --> 00:21:07.000]  不是我們期望的方法
[00:21:07.000 --> 00:21:11.000]  但上帝要改變人的心
[00:21:11.000 --> 00:21:15.000]  那個的救恩是人的罪惡得到解決
[00:21:15.000 --> 00:21:20.000]  然後他的生命整個人被扭轉
[00:21:20.000 --> 00:21:24.000]  這個是沒有其他的方法能夠改變人的心
[00:21:24.000 --> 00:21:26.000]  人可以受感動
[00:21:26.000 --> 00:21:28.000]  可以做一些善事
[00:21:28.000 --> 00:21:30.000]  人可以努力的
[00:21:30.000 --> 00:21:35.000]  有些修行可以給自己有更高的品格
