
[00:00:00.000 --> 00:00:07.200]  今晚我們繼續查考主耶穌寫信給七個教會
[00:02:59.240 --> 00:03:02.440]  沒有一個教會是撒旦不攻擊的
[00:03:02.440 --> 00:03:06.040]  如果是真的神的教會 撒旦一定不攻擊的
[00:03:06.040 --> 00:03:11.040]  外面是攻擊 或者裏面是大家內訌
[00:03:11.040 --> 00:03:12.440]  一定是他來攻擊你
[00:03:12.440 --> 00:03:15.240]  除非這個教會是有名無實的教會
[00:03:15.240 --> 00:03:17.240]  那撒旦就不理你了
[00:03:17.240 --> 00:03:21.840]  但是神是要求我們作為一個「得勝者」
[00:03:21.840 --> 00:03:24.440]  就是Overcomer Overcomer
[00:03:24.440 --> 00:03:27.040]  我們簡單來看一看
[00:03:27.040 --> 00:03:28.840]  上次說的那四個教會
[00:03:28.840 --> 00:03:33.840]  以弗撒的教會是一個失去了起初愛心的教會
[00:03:33.840 --> 00:03:37.240]  他的行為是「勞碌」 他又忍耐
[00:03:37.240 --> 00:03:40.040]  他又不容忍那些惡人
[00:03:40.040 --> 00:03:42.640]  他也會試驗那些使徒
[00:03:42.640 --> 00:03:45.040]  看看他們是不是真的使徒
[00:03:45.040 --> 00:03:47.840]  他們為了主的名勞苦
[00:03:47.840 --> 00:03:53.640]  他們也不容忍那些尼哥拉一黨的人
[00:03:53.640 --> 00:03:57.840]  但是他們的責備就是外表有很多的侍奉
[00:03:57.840 --> 00:04:00.640]  但是心裏是冷了
[00:04:00.640 --> 00:04:02.240]  是對神沒有那個愛
[00:04:02.240 --> 00:04:04.840]  起初那個愛心是離棄了
[00:04:04.840 --> 00:04:09.840]  神給他們的勸勉就是教他們要回想
[00:04:09.840 --> 00:04:13.840]  回想當初他們是在哪裏墮落的呢?
[00:04:13.840 --> 00:04:17.240]  他們就要在那裏站起來
[00:04:17.240 --> 00:04:21.240]  由那裏悔改 走回起初所走的路
[00:04:21.240 --> 00:04:25.240]  就是最初那個熱心要回到開頭那裏
[00:04:25.240 --> 00:04:28.240]  也給他們一個警告就是如果你不這樣做的時候
[00:04:28.240 --> 00:04:30.640]  就會將那個燈台拿走
[00:04:30.640 --> 00:04:32.840]  這個是很嚴重的警告
[00:04:32.840 --> 00:04:36.440]  士美娜教會是一個無可指責的教會
[00:04:36.440 --> 00:04:41.440]  是一個在窮困當中都屹立不倒的教會
[00:04:41.440 --> 00:04:45.040]  他們受苦 有患難 他們是貧窮的
[00:04:45.040 --> 00:04:48.440]  但是神告訴他們其實是富足的
[00:04:48.440 --> 00:04:55.440]  他知道那些自稱是猶太人所說的那些誹謗的話
[00:04:55.440 --> 00:04:59.440]  他們是有智慧的 不給那些人迷惑了
[00:04:59.440 --> 00:05:01.440]  所以神是沒有責備的
[00:05:01.440 --> 00:05:05.040]  這個是兩個沒有責備的教會其中一個
[00:05:05.040 --> 00:05:08.040]  神勸勉他們說你不需要怕
[00:05:08.040 --> 00:05:10.040]  你不要自死忠心
[00:05:10.040 --> 00:05:13.640]  然後神告訴他們 你們的受苦是未完的
[00:05:13.640 --> 00:05:20.640]  魔鬼還會將你們當中有一部分的人抓來坐牢
[00:05:20.640 --> 00:05:25.040]  然後他們要受難十天 就是坐很短的時間
[00:05:25.040 --> 00:05:28.440]  你們面前的苦難就不是很長時間
[00:05:28.440 --> 00:05:31.640]  神是這樣來鼓勵他們的
[00:05:31.640 --> 00:05:38.640]  別加摩教會是一個與世界妥協的教會
[00:05:38.640 --> 00:05:44.040]  但是神也讚賞他們是堅守他的命
[00:05:44.040 --> 00:05:45.640]  沒有離棄他的道
[00:05:45.640 --> 00:05:51.240]  但是指責他們在當中有人服從了巴蘭的教訓
[00:05:51.240 --> 00:05:55.040]  巴蘭的人就好像那些尼哥拉一黨那些
[00:05:55.040 --> 00:05:58.440]  這些是貪愛世界 有名無實
[00:05:58.440 --> 00:06:03.640]  在教會裏面搞很多的黨派 爭權奪利
[00:06:03.640 --> 00:06:09.040]  這些東西 這個教會是容忍他們 可能怕這些人
[00:06:09.040 --> 00:06:13.240]  所以神又叫他們要悔改 要悔改
[00:06:13.240 --> 00:06:16.240]  如果不悔改 神就會在他們那裏
[00:06:16.240 --> 00:06:19.640]  用口中的劍來攻擊他們
[00:06:19.640 --> 00:06:23.240]  然後推拿推拉 叫做Terra教會
[00:06:23.240 --> 00:06:25.240]  是一個容忍罪惡的教會
[00:06:25.240 --> 00:06:27.040]  本來這個教會是挺好的
[00:06:27.040 --> 00:06:31.440]  行為、愛心、信心、勤勞、忍耐
[00:06:31.440 --> 00:06:36.440]  是一直在增加的 因為說幕後所行的善事
[00:06:36.440 --> 00:06:39.840]  比起初是更加多的
[00:06:39.840 --> 00:06:43.540]  但是他們有一個弊就是他容忍這個
[00:06:43.540 --> 00:06:47.340]  好像耶世別一樣這麼邪惡的一個婦人
[00:06:47.340 --> 00:06:51.040]  給她有教導的職位
[00:06:51.040 --> 00:06:57.340]  而且是影響了教會的那些牧者和領袖
[00:06:57.340 --> 00:07:00.540]  所以將整個教會帶歪了
[00:07:00.540 --> 00:07:05.140]  所以神也要求他們悔改
[00:07:05.140 --> 00:07:08.540]  已經有的他們好的東西他們要持守
[00:07:08.540 --> 00:07:12.040]  但是不好的東西他們要悔改
[00:07:12.040 --> 00:07:18.040]  然後神也說這個耶世別我會叫他餓病在床
[00:07:18.040 --> 00:07:21.840]  如果他不悔改 他悔改他也可以回來
[00:07:21.840 --> 00:07:26.440]  他不悔改的話 神要給他更大的患難
[00:07:26.440 --> 00:07:30.840]  甚至要將他和他的黨內人殺死
[00:07:30.840 --> 00:07:34.840]  這個也是很嚴重的警告
[00:07:34.840 --> 00:07:39.040]  今天我們要去到第五個教會了
[00:07:39.040 --> 00:07:43.340]  去到第三章 第五個教會是撒迪教會
[00:07:43.340 --> 00:07:51.540]  撒迪的教會 撒迪的教會幾乎沒有任何的讚賞
[00:07:51.540 --> 00:07:53.740]  唯一給他們的讚賞
[00:07:53.740 --> 00:07:59.740]  就是他們有小部分的人還有幾個是沒有污穢自己衣服的
[00:07:59.740 --> 00:08:03.740]  他們是穿白衣的 他們是保持他們的聖潔的
[00:08:03.740 --> 00:08:08.640]  就是說教會裏面大部分的人是沒有穿白衣
[00:08:08.640 --> 00:08:11.940]  是污穢了自己的衣服 是不聖潔的
[00:08:11.940 --> 00:08:16.840]  就是說這個教會是一個污穢的教會 是不聖潔的教會
[00:08:16.840 --> 00:08:21.840]  這個教會我叫它做一個「此生實死」的教會
[00:08:21.840 --> 00:08:25.740]  實在是死的 因為第三章第一節
[00:08:25.740 --> 00:08:29.440]  神是這樣責備他們 神說我知道 又是知道
[00:08:29.440 --> 00:08:35.840]  我知道你的行為 按表面來講你是活的
[00:08:35.840 --> 00:08:39.640]  你有很多的工作 很多的事工 很多的儀式
[00:08:39.640 --> 00:08:44.540]  但是其實你的實質是死的 是死的
[00:08:44.540 --> 00:08:50.240]  所以如果你是少數在這個教會
[00:08:50.240 --> 00:08:54.840]  你是保持自己的聖潔 你一定看到其他的人是這樣的
[00:08:54.840 --> 00:08:59.140]  問題就是如果你是少數的人 你會怎麼樣呢?
[00:08:59.140 --> 00:09:02.440]  這個問題就不是直接在啟示錄這裏
[00:09:02.440 --> 00:09:06.240]  我只是提出來 如果你在一個教會裏面
[00:09:06.240 --> 00:09:12.940]  這個教會大多數人都是好像生其實是死的
[00:09:12.940 --> 00:09:16.840]  你知道他們是沒有生命的 在這樣的教會裏面
[00:09:16.840 --> 00:09:20.040]  那你會怎麼樣呢? 你是留在這裏呢?
[00:09:20.040 --> 00:09:25.040]  還是你離開這個教會呢? 這個大家要思考一下
[00:09:25.040 --> 00:09:27.740]  我想問題主要就是這個教會
[00:09:27.740 --> 00:09:31.140]  是不是真的已經完全沒有生命的教會
[00:09:31.140 --> 00:09:33.440]  如果這個教會是完全沒有生命
[00:09:33.440 --> 00:09:39.240]  神是不會要求他們來悔改的 神是要他們警醒的
[00:09:39.240 --> 00:09:44.240]  要他們兼顧靜下來將要衰微的
[00:09:44.240 --> 00:09:48.540]  就是說這個教會還是有好處的 神都珍惜這個教會的
[00:09:48.540 --> 00:09:52.140]  神沒有撇棄這個教會的
[00:09:52.140 --> 00:09:56.640]  但是神是叫他們說 我看你們的行為
[00:09:56.640 --> 00:10:00.440]  在神面前沒有一樣是完全的 就是一無是處的
[00:10:00.440 --> 00:10:06.440]  所以又是要回想 這個和以弗所教會叫他回想
[00:10:06.440 --> 00:10:10.840]  那個是一樣的 要他回想當初是怎麼領受的
[00:10:10.840 --> 00:10:14.240]  怎麼聽到的 又怎麼遵守的
[00:10:14.240 --> 00:10:17.340]  他們都很過瘾的 只是墮落了而已
[00:10:17.340 --> 00:10:22.940]  就好像以弗所教會那樣的 神是叫他們要悔改的
[00:10:22.940 --> 00:10:26.440]  如果不警醒 神就說會臨到你那裏
[00:10:26.440 --> 00:10:29.440]  好像賊一樣 什麼時候臨到你你不知道
[00:10:29.440 --> 00:10:33.740]  就是說神再給你多少時間呢? 你是不知道的
[00:10:33.740 --> 00:10:36.240]  就是一個很嚴重的警告就是說
[00:10:36.240 --> 00:10:39.940]  如果你再繼續是只有外表儀式
[00:10:39.940 --> 00:10:45.040]  做很多的事工 但是其實裏面是很多的污穢
[00:10:45.040 --> 00:10:50.040]  很多的不潔 是有名無實 沒有一樣是完全的
[00:10:50.040 --> 00:10:56.040]  這樣神是會去他那裏拿走他的燈台的
[00:10:56.040 --> 00:11:00.740]  所以這個教會有少數是好的 大多數都不是好的
[00:11:00.740 --> 00:11:03.040]  所以這個教會是很有問題的
[00:11:03.040 --> 00:11:06.540]  我們到下一個教會了 菲律賓教會
[00:11:06.540 --> 00:11:11.240]  這個德爾維亞教會 神是對它非常的讚賞的
[00:11:11.240 --> 00:11:13.740]  這個教會是一個怎樣的教會呢?
[00:11:13.740 --> 00:11:19.240]  祂說你有一點力量 這個是什麼意思呢?
[00:11:19.240 --> 00:11:23.840]  你有一點力量 原來這個教會可能人數很少
[00:11:23.840 --> 00:11:27.240]  好像我們很多中國教會 人數不是很多而已
[00:11:27.240 --> 00:11:31.440]  或者經濟能力很有限 或者是年紀很大的
[00:11:31.440 --> 00:11:34.740]  這個教會又小 兄弟姐妹年紀又大
[00:11:34.740 --> 00:11:39.940]  經濟的能力是有限 在社會上的影響力是不高
[00:11:39.940 --> 00:11:43.840]  可能他們能夠做到的工作是相當有限的
[00:11:43.840 --> 00:11:47.240]  我也遇到很多這樣的教會
[00:11:47.240 --> 00:11:50.240]  它沒有轟轟烈烈的事工
[00:11:50.240 --> 00:11:55.040]  但是神是看你有多少財力 有多少工作
[00:11:55.040 --> 00:11:58.840]  神是看弟兄姐妹的心是怎樣的
[00:11:58.840 --> 00:12:02.640]  所以神在這裏是知道他們的能力是很有限的
[00:12:02.640 --> 00:12:06.940]  你略有一些能力 但是它是遵守神的道
[00:12:06.940 --> 00:12:10.840]  沒有棄絕神的命 沒有棄絕神的命
[00:12:10.840 --> 00:12:14.640]  所以神說我會祝福你 我會給你力量
[00:12:14.640 --> 00:12:19.840]  神說看啊 我在你面前給你一個敞開的門
[00:12:19.840 --> 00:12:23.340]  你自己不夠力量去打開的門
[00:12:23.340 --> 00:12:27.140]  這些門是什麼門呢?這裏沒有很清楚說
[00:12:27.140 --> 00:12:31.940]  但是打開這些門 可能是事工的門 傳福音的門
[00:12:31.940 --> 00:12:34.940]  在社會上有影響力的門
[00:12:34.940 --> 00:12:39.640]  總之這個門現在是關了 它們是沒有力量打開的
[00:12:39.640 --> 00:12:43.740]  神說我會為你們打開 而且打開了
[00:12:43.740 --> 00:12:47.040]  神為你打開的 是沒有人能夠關上的
[00:12:47.040 --> 00:12:51.940]  你自己都關不了的 你就可以很自由的來做
[00:12:51.940 --> 00:12:54.340]  神要你做的事工
[00:12:54.340 --> 00:12:57.540]  所以如果弟兄姐妹你是一個很小的教會
[00:12:57.540 --> 00:13:00.540]  始終這個小的教會 大家是忠心的話
[00:13:00.540 --> 00:13:04.440]  力量不夠不要緊的 因為神是看心眼的
[00:13:04.440 --> 00:13:08.840]  這個門 神會為你打開
[00:13:08.840 --> 00:13:11.940]  還有一樣東西 神答應他很寶貴的
[00:13:11.940 --> 00:13:17.540]  在第十節 神說你既遵守我忍耐的道
[00:13:17.540 --> 00:13:20.940]  我必在普天下授試煉的時候
[00:13:20.940 --> 00:13:24.240]  保守你免去這個試煉
[00:13:24.240 --> 00:13:27.740]  這個應許是很特別的
[00:13:27.740 --> 00:13:31.540]  神沒有應許其他受苦的教會
[00:13:31.540 --> 00:13:34.340]  說我會將這些苦拿走
[00:13:34.340 --> 00:13:38.940]  但是神體諒這個教會力量很微小
[00:13:38.940 --> 00:13:42.140]  所以神特別的同情他
[00:13:42.140 --> 00:13:45.640]  說將來逼得來到我會保守你
[00:13:45.640 --> 00:13:49.440]  讓你仍然還可以存在的
[00:13:49.440 --> 00:13:52.040]  這次的經文是很重要的
[00:13:52.040 --> 00:13:57.740]  因為我們將來講到到底是災前、災中還是災後被提呢?
[00:13:57.740 --> 00:14:00.740]  有一些認為災前被提的人
[00:14:00.740 --> 00:14:05.240]  他是用這次的經文作為他的論據之一
[00:14:05.240 --> 00:14:08.740]  就是說你看看神是答應教會
[00:14:08.740 --> 00:14:13.740]  是會在普天下授試煉 這個普天下就很重要了
[00:14:13.740 --> 00:14:17.040]  授試煉可以只是你那個地方
[00:14:17.040 --> 00:14:19.540]  或者只是你那個國家授試煉的
[00:14:19.540 --> 00:14:22.540]  很少試煉是全天下的
[00:14:22.540 --> 00:14:26.340]  比如好像挪亞方舟那時候
[00:14:26.340 --> 00:14:28.540]  那個災難特別的地方
[00:14:28.540 --> 00:14:31.840]  就是那個是全天下都受到影響的災難
[00:14:31.840 --> 00:14:34.840]  不是局部地區的災難
[00:14:34.840 --> 00:14:42.040]  這裡說的災難是普天下授試煉的時候那些的災難
[00:14:42.040 --> 00:14:48.040]  所以有些人就說這個是指將來七年的大災難
[00:14:48.040 --> 00:14:51.540]  那你就說教會是會被保守的
[00:14:51.540 --> 00:14:56.040]  我自己是怎麼看法呢?
[00:14:56.040 --> 00:15:02.540]  大家都知道我講過我是比較贊成災前被提的
[00:15:02.540 --> 00:15:09.540]  但是我會不會用這一節的經文來證明災前被提呢?
[00:15:09.540 --> 00:15:13.040]  我就不會 我告訴大家為什麼
[00:15:13.040 --> 00:15:20.040]  因為這裡的應許似乎只是給這個菲拉鐵非教會的
[00:15:20.040 --> 00:15:23.540]  只是給它的 沒有跟其它教會講的
[00:15:23.540 --> 00:15:28.040]  所以不能夠就是這樣證明
[00:15:28.040 --> 00:15:34.540]  神是會在大災難之前將所有的教會都提走的
[00:15:34.540 --> 00:15:37.540]  所以這個我覺得是有一些的延遲的
[00:15:37.540 --> 00:15:43.540]  要證明我們的看法 我們不能夠單用一節的經文
[00:15:43.540 --> 00:15:48.540]  而這一節的經文很可能只是很精細的
[00:15:48.540 --> 00:15:51.540]  我們將來才會再多一點講
[00:15:51.540 --> 00:15:56.540]  到底是災前、災中、災後在什麼時間被提
[00:15:56.540 --> 00:16:01.540]  主耶穌因為對這個教會是非常的讚賞
[00:16:01.540 --> 00:16:06.540]  所以是完全沒有責無禁警的 完全都沒有的
[00:16:06.540 --> 00:16:11.540]  而且神還應許他除了跟它開門
[00:16:11.540 --> 00:16:18.540]  除了保守他們在大災難來的時候是不會受那麼多的苦
[00:16:18.540 --> 00:16:22.540]  神還跟它講什麼呢?第九節到第十二節
[00:16:22.540 --> 00:16:26.540]  那撒旦一會的自稱是猶太人
[00:16:26.540 --> 00:16:29.540]  其實他不是猶太人 但是說謊話的
[00:16:29.540 --> 00:16:32.540]  我會使他們來在你腳下下拜
[00:16:32.540 --> 00:16:37.540]  這些撒旦一會的猶太人跟這個教會有什麼關係呢?
[00:16:37.540 --> 00:16:42.540]  為什麼神要他們來到他們的腳前下拜呢?
[00:16:42.540 --> 00:16:46.540]  讓他們都知道神是愛這個教會呢?
[00:16:46.540 --> 00:16:50.540]  我相信這些猶太人是來迫害這些教會的
[00:16:50.540 --> 00:16:58.540]  這些猶太人 當時土耳其西部是外邦人的地方
[00:16:58.540 --> 00:17:01.540]  但是很多猶太人搬了去那裡
[00:17:01.540 --> 00:17:05.540]  也都滲透了進去教會來迫害他們
[00:17:05.540 --> 00:17:10.540]  所以神說我會幫你出面 你很弱小 你受到迫害
[00:17:10.540 --> 00:17:15.540]  但是我會令到這些人屈服在你的腳下
[00:17:15.540 --> 00:17:19.540]  我會令到他們知道你是我所愛的
[00:17:19.540 --> 00:17:22.540]  你記遵守我忍耐的道 我必在普天下
[00:17:22.540 --> 00:17:25.540]  這個我們剛才看了 第十節
[00:17:25.540 --> 00:17:32.540]  然後他說 我必快來 你要持守你所有的 免得人奪去你的觀念
[00:17:32.540 --> 00:17:35.540]  然後得勝的 神就會怎樣怎樣
[00:17:35.540 --> 00:17:40.540]  神沒有指責 只有鼓勵 只有為他們開門
[00:17:40.540 --> 00:17:46.540]  好了 現在要看最後一個教會了 魯迪加教會
[00:17:46.540 --> 00:17:51.540]  這個教會可以說是這麼多教會裡最差的一個
[00:17:51.540 --> 00:17:53.540]  因為一點獎賞都沒有
[00:17:53.540 --> 00:17:59.540]  連沙的教會都有小部分人是保持正潔的
[00:17:59.540 --> 00:18:04.540]  神都為了那小部分的人來恩待那個教會
[00:18:04.540 --> 00:18:10.540]  但是這個教會是完全不受讚賞的 一樣東西都沒有
[00:18:10.540 --> 00:18:13.540]  那就是說一無是處
[00:18:13.540 --> 00:18:16.540]  問題是為什麼神保留這個教會呢?
[00:18:16.540 --> 00:18:20.540]  神要恩待誰就恩待誰
[00:18:20.540 --> 00:18:27.540]  神仍然有恩典給這個教會 神都鼓起這個教會
[00:18:27.540 --> 00:18:31.540]  但是這個教會真的很糟糕 一點好處都沒有
[00:18:31.540 --> 00:18:34.540]  這個教會給我的印象很深
[00:18:34.540 --> 00:18:37.540]  因為我兩次去這個新教會的時候
[00:18:37.540 --> 00:18:39.540]  我們去到一個地方
[00:18:39.540 --> 00:18:47.540]  這個地方如果我能夠 我就放幾張照片給大家看看
[00:18:47.540 --> 00:18:51.540]  看看能不能看到 我去到這裡
[00:18:51.540 --> 00:18:58.540]  去到這裡 這個地方有很多鹽
[00:18:58.540 --> 00:19:03.540]  這些鹽底下是冒煙 即是很熱的水
[00:19:03.540 --> 00:19:05.540]  那些水很熱的
[00:19:05.540 --> 00:19:10.540]  這裡離魯迪加教會只有幾米 很近很近的
[00:19:10.540 --> 00:19:16.540]  我們去看魯迪加教會就一定先去這裡看這個溫泉
[00:19:16.540 --> 00:19:18.540]  這些水是很熱的
[00:19:18.540 --> 00:19:21.540]  再給大家看下一幅
[00:19:21.540 --> 00:19:25.540]  我們都會在那裡 甚至除了穿鞋子
[00:19:25.540 --> 00:19:28.540]  在那裡還會泡在腳上
[00:19:28.540 --> 00:19:31.540]  這個很特別的景 很特別的景 很大
[00:19:31.540 --> 00:19:34.540]  再給大家看最後一幅
[00:19:34.540 --> 00:19:36.540]  後面那裡就是魯迪加
[00:19:36.540 --> 00:19:40.540]  就是這裡魯迪加差不多能看到
[00:19:40.540 --> 00:19:43.540]  這裡是很熱的 水很熱的
[00:19:43.540 --> 00:19:47.540]  魯迪加教會那裡 魯迪加的地方
[00:19:47.540 --> 00:19:52.540]  那些水就是靠這裡運送過去的
[00:19:52.540 --> 00:19:57.540]  這裡的熱水是運去魯迪加那裡
[00:19:57.540 --> 00:20:01.540]  但是經過水管走四五米路
[00:20:01.540 --> 00:20:06.540]  運到去的時候 那些水大家可以想像是怎樣的水
[00:20:06.540 --> 00:20:08.540]  是不是還那麼熱呢?不是那麼熱的
[00:20:08.540 --> 00:20:12.540]  去到那裡那些水是溫溫暖暖
[00:20:12.540 --> 00:20:14.540]  你說它熱也不是熱
[00:20:14.540 --> 00:20:16.540]  你說它冷也不是冷
[00:20:16.540 --> 00:20:19.540]  所以神跟這個教會說
[00:20:19.540 --> 00:20:23.540]  就用這件事 其實神跟每一個教會說
[00:20:23.540 --> 00:20:28.540]  很多時候都用它那裡的特點來說
[00:20:28.540 --> 00:20:30.540]  就是神真的知道這個教會
[00:20:30.540 --> 00:20:32.540]  不單知道它們裡面的情況
[00:20:32.540 --> 00:20:36.540]  連它們地理的情況 神都知道的
[00:20:36.540 --> 00:20:40.540]  所以神為了讓他們有更深的印象
[00:20:40.540 --> 00:20:44.540]  神所說的話有更深的印象
[00:20:44.540 --> 00:20:48.540]  它特別用這些這樣的例子來告訴他們
[00:20:48.540 --> 00:20:50.540]  這個教會神是怎樣指責它呢?
[00:20:50.540 --> 00:20:54.540]  神說 我知道你的行為
[00:20:54.540 --> 00:20:56.540]  我知道你的行為是怎樣呢?
[00:20:56.540 --> 00:20:59.540]  是不冷不熱的 不冷不熱的
[00:20:59.540 --> 00:21:03.540]  就好像你那裡的水那樣是不冷不熱的
[00:21:03.540 --> 00:21:08.540]  這個不冷不熱 祂說我巴不得你冷或熱
[00:21:08.540 --> 00:21:11.540]  你驚如溫水 也不冷也不熱
[00:21:11.540 --> 00:21:15.540]  所以我必從我口中把你吐出去
[00:21:15.540 --> 00:21:19.540]  大家可能會問 不冷不熱
[00:21:19.540 --> 00:21:23.540]  當然沒有熱那麼好 你的心火熱你就愛著
[00:21:23.540 --> 00:21:27.540]  你會服侍著 你不冷不熱你都暖暖的
[00:21:27.540 --> 00:21:30.540]  那你是比那些冷的好
[00:21:30.540 --> 00:21:34.540]  冷的那些根本就是完全一點熱都沒有
[00:21:34.540 --> 00:21:36.540]  好像熱乎瑣那樣
[00:21:36.540 --> 00:21:39.540]  那為什麼神在這裡跟他說你不冷不熱呢?
[00:21:39.540 --> 00:21:44.540]  你就寧可你 要麼你冷 要麼你熱
[00:21:44.540 --> 00:21:47.540]  不冷不熱就是溫水
[00:21:47.540 --> 00:21:51.540]  就好像神完全不能忍受要把你吐出去
[00:21:51.540 --> 00:21:52.540]  那為什麼呢?
[00:21:52.540 --> 00:21:54.540]  不冷不熱不是比冷好嗎?
[00:21:54.540 --> 00:21:56.540]  大家思想一下
[00:21:56.540 --> 00:21:59.540]  因為不冷不熱的教會有外表
[00:21:59.540 --> 00:22:05.540]  但是其實裡面是完全沒有的 是冷的
[00:22:05.540 --> 00:22:08.540]  這樣的教會不冷不熱
[00:22:08.540 --> 00:22:12.540]  可以說是比完全冷的更差
[00:22:12.540 --> 00:22:17.540]  完全冷到一個地步 神會叫它火熱起來
[00:22:17.540 --> 00:22:21.540]  但是不冷不熱的人是很滿足現狀的
[00:22:21.540 --> 00:22:24.540]  因為不冷不熱是一個很舒服的情況
[00:22:24.540 --> 00:22:28.540]  冷有時候你也會冷 你也會冰醒
[00:22:28.540 --> 00:22:31.540]  熱你就維持你的熱量
[00:22:31.540 --> 00:22:34.540]  不冷不熱就是很滿足現狀
[00:22:34.540 --> 00:22:37.540]  你看看這個教會
[00:22:37.540 --> 00:22:40.540]  它說自己覺得很滿足 很富足
[00:22:40.540 --> 00:22:44.540]  發了財 發了財可以是世上的財
[00:22:44.540 --> 00:22:46.540]  他們有很多錢
[00:22:46.540 --> 00:22:51.540]  覺得根本很享受生活 不需要神
[00:22:51.540 --> 00:22:55.540]  也可以說它屬靈的知識很豐足
[00:22:55.540 --> 00:22:58.540]  已經是自己都懂得看聖經
[00:22:58.540 --> 00:23:00.540]  自己都懂得講道
[00:23:00.540 --> 00:23:04.540]  一樣都不缺 一個很滿足的情況下
[00:23:04.540 --> 00:23:09.540]  但是神告訴他 卻不知道其實你是困苦
[00:23:09.540 --> 00:23:13.540]  可憐 貧窮 乞眼 赤身的
[00:23:13.540 --> 00:23:19.540]  神告訴他 其實你的情況是很差的
[00:23:19.540 --> 00:23:22.540]  你自己說 神再說一次
[00:23:22.540 --> 00:23:26.540]  你自己說我是富足就發了財 一樣都不缺
[00:23:26.540 --> 00:23:31.540]  卻不知道你是困苦 可憐 貧窮 乞眼 赤身的
[00:23:31.540 --> 00:23:35.540]  主宰被這個老底家教會不冷不熱
[00:23:35.540 --> 00:23:37.540]  溫水的教會
[00:23:37.540 --> 00:23:42.540]  神說會將它套出去
[00:23:42.540 --> 00:23:48.540]  所以這個教會不冷不熱 就是這樣的情況
[00:23:48.540 --> 00:23:54.540]  然後神對老底家教會要它做什麼呢?
[00:23:54.540 --> 00:23:57.540]  接著十節之後21節
