
[00:00:00.000 --> 00:00:05.380]  各位午安 首先恭祝大家母親節快樂
[00:03:35.060 --> 00:03:39.540]  祈禱之後他哭得很厲害
[00:03:39.540 --> 00:03:43.520]  然後有一件很奇怪的事
[00:03:43.520 --> 00:03:47.600]  我就弄了那些氣泡 吹氣球那些
[00:03:47.600 --> 00:03:52.560]  他就拿個氣泡 吹著那些花錦袍的氣泡
[00:03:52.560 --> 00:03:54.740]  一直吹著 然後他就告訴她
[00:03:54.740 --> 00:03:56.900]  他說爺爺
[00:03:56.900 --> 00:04:00.140]  我希望可以傳一個訊息給我媽媽在天堂
[00:04:00.140 --> 00:04:01.540]  吹著氣泡
[00:04:01.540 --> 00:04:02.980]  他說我吹個氣泡
[00:04:02.980 --> 00:04:08.420]  希望我能夠一天到天堂告訴媽媽
[00:04:08.420 --> 00:04:11.900]  一個三歲的小孩就沒有了媽媽
[00:04:11.900 --> 00:04:14.380]  那天五歲就沒有了媽媽
[00:04:14.380 --> 00:04:16.540]  中國人有一句話說
[00:04:16.540 --> 00:04:19.660]  樹欲靜而風不息
[00:04:19.660 --> 00:04:22.380]  子欲養而親不在
[00:04:22.380 --> 00:04:28.020]  真是有媽媽的時候 多疼她幾口
[00:04:28.020 --> 00:04:29.340]  但是另一方面我們來看看
[00:04:29.340 --> 00:04:33.340]  在今天這個世界裏面 女人真的是不容易做的
[00:04:33.340 --> 00:04:35.220]  於是有很多人就問我
[00:04:35.220 --> 00:04:36.580]  那男人又怎樣?
[00:04:36.580 --> 00:04:38.340]  下面那句 女人不容易做
[00:04:38.340 --> 00:04:40.060]  女人不容易做 那男人又怎樣?
[00:04:40.060 --> 00:04:42.020]  我給大家填充一下
[00:04:42.020 --> 00:04:43.300]  有誰可以說
[00:04:43.300 --> 00:04:46.820]  女人不容易做 接著男人又怎樣?
[00:04:46.820 --> 00:04:48.500]  啊?
[00:04:48.500 --> 00:04:51.060]  (男人坐在那裏)
[00:04:51.060 --> 00:04:56.820]  女人不容易做 男人坐在那裏?
[00:04:56.820 --> 00:05:00.340]  那有沒有人有另外一個說法?
[00:05:00.340 --> 00:05:02.340]  啊?
[00:05:02.340 --> 00:05:06.220]  女人不容易做 男人不懂做
[00:05:06.220 --> 00:05:07.420]  還有什麼?
[00:05:07.420 --> 00:05:10.620]  可不可以好一點的?
[00:05:10.620 --> 00:05:15.740]  女人不容易做 男人不用做
[00:05:15.740 --> 00:05:19.420]  啊 真是可憐啊 可憐啊
[00:05:19.420 --> 00:05:23.940]  男人真的是更不容易做
[00:05:23.940 --> 00:05:27.060]  真是女人更不容易做
[00:05:27.060 --> 00:05:29.700]  我給大家講講舊金山兩個故事
[00:05:29.700 --> 00:05:30.780]  都是真事來的
[00:05:30.780 --> 00:05:36.460]  當然人物那些全部都改過了
[00:05:36.460 --> 00:05:40.540]  有一個叫Lily的女人 今年50歲
[00:05:40.540 --> 00:05:43.140]  以前如果你在香港來就看過一齣戲
[00:05:43.140 --> 00:05:47.460]  叫做《女人40》 蕭芳芳主演的《女人40》
[00:05:47.460 --> 00:05:49.340]  講到女人40歲的時候
[00:05:49.340 --> 00:05:53.020]  上有家公、爸爸、媽媽 下有子女
[00:05:53.020 --> 00:05:55.020]  好像三文治這樣夾在中間
[00:05:55.020 --> 00:05:56.900]  真是不容易做的
[00:05:56.900 --> 00:05:58.820]  那一齣戲是一個很出色的戲
[00:05:58.820 --> 00:06:00.060]  叫做《女人40》
[00:06:00.060 --> 00:06:03.100]  做她的家公的喬雲
[00:06:03.100 --> 00:06:07.180]  就因為這齣戲就拿了最佳男主角
[00:06:07.180 --> 00:06:09.420]  身為一個母親 身為一個妻子
[00:06:09.420 --> 00:06:11.020]  身為一個媳婦的蕭芳芳
[00:06:11.020 --> 00:06:13.100]  面臨各樣的難處
[00:06:13.100 --> 00:06:15.740]  三文治這樣 又要面對老闆
[00:06:15.740 --> 00:06:17.660]  真是不容易做
[00:06:17.660 --> 00:06:19.380]  但是我告訴大家
[00:06:19.380 --> 00:06:20.980]  女人40不容易做
[00:06:20.980 --> 00:06:24.020]  女人50更加不容易做
[00:06:24.020 --> 00:06:26.380]  Lily今年50歲
[00:06:26.380 --> 00:06:29.020]  沒多久之前她就發覺自己
[00:06:29.020 --> 00:06:31.340]  好像有些事情不太妥
[00:06:31.340 --> 00:06:32.860]  半夜突然間冒冷汗
[00:06:32.860 --> 00:06:34.820]  冒得全身都濕了
[00:06:34.820 --> 00:06:36.780]  接著就睡不著覺
[00:06:36.780 --> 00:06:38.380]  白天就很累
[00:06:38.380 --> 00:06:41.340]  情緒就很低落
[00:06:41.340 --> 00:06:43.420]  驚奇斷斷續續
[00:06:43.420 --> 00:06:45.180]  覺得很不正常
[00:06:45.180 --> 00:06:47.620]  就覺得自己好像有些事情不太妥
[00:06:47.620 --> 00:06:49.260]  那就去看醫生
[00:06:49.260 --> 00:06:52.180]  醫生一聽就告訴你
[00:06:52.180 --> 00:06:54.980]  更年期的跡象
[00:06:54.980 --> 00:06:56.740]  更年期的跡象
[00:06:56.740 --> 00:06:58.660]  接著醫生幫她檢查
[00:06:58.660 --> 00:07:00.740]  就跟她說
[00:07:00.740 --> 00:07:05.060]  她說發現她的子宮裏面有個瘤
[00:07:05.060 --> 00:07:08.900]  但是是良性的 多數是良性的
[00:07:08.900 --> 00:07:10.500]  這樣的年紀
[00:07:10.500 --> 00:07:13.780]  有這個良性的瘤是很通常的
[00:07:13.780 --> 00:07:16.220]  不是癌症不用擔心
[00:07:16.220 --> 00:07:20.340]  不過有機會會轉壞
[00:07:20.340 --> 00:07:23.700]  所以你要時常去檢查一下
[00:07:23.700 --> 00:07:27.060]  當她離開醫生的診所的時候
[00:07:27.060 --> 00:07:29.820]  心裏面就有個陰影
[00:07:29.820 --> 00:07:33.820]  好像覺得已經大約另一個階段
[00:07:33.820 --> 00:07:36.500]  更年期的過程
[00:07:36.500 --> 00:07:38.260]  情緒開始低落
[00:07:38.260 --> 00:07:40.580]  再加上有些陰影
[00:07:40.580 --> 00:07:43.620]  我要時常去看一看
[00:07:43.620 --> 00:07:45.500]  究竟是不是呎呎
[00:07:45.500 --> 00:07:49.300]  究竟有沒有癌症
[00:07:49.300 --> 00:07:51.460]  回家沒多久
[00:07:51.460 --> 00:07:54.180]  接到家裏的電話
[00:07:54.180 --> 00:07:58.020]  爸爸八十歲
[00:07:58.020 --> 00:08:00.180]  中了風
[00:08:00.180 --> 00:08:02.100]  進了醫院
[00:08:02.100 --> 00:08:04.140]  撿回一條命
[00:08:04.140 --> 00:08:06.940]  但是半生不遂
[00:08:06.940 --> 00:08:09.580]  出入都要坐輪椅
[00:08:09.580 --> 00:08:12.100]  呎呎很壞
[00:08:12.100 --> 00:08:14.540]  媽媽很辛苦
[00:08:14.540 --> 00:08:16.540]  去想一想
[00:08:16.540 --> 00:08:20.940]  我還能夠服侍爸爸媽媽還有多少時間
[00:08:20.940 --> 00:08:24.540]  雖然她在佛羅里達州住
[00:08:24.540 --> 00:08:26.020]  天天下班
[00:08:26.020 --> 00:08:28.220]  拿著一張新的單位
[00:08:28.220 --> 00:08:29.980]  和媽媽買菜
[00:08:29.980 --> 00:08:31.300]  煮飯
[00:08:31.300 --> 00:08:33.460]  照顧爸爸
[00:08:33.460 --> 00:08:35.140]  想一想
[00:08:35.140 --> 00:08:37.380]  爸爸已經八十歲了
[00:08:37.380 --> 00:08:39.140]  以前很英勇
[00:08:39.140 --> 00:08:39.820]  很帥
[00:08:39.820 --> 00:08:42.100]  現在樣子都變了
[00:08:42.100 --> 00:08:45.140]  我還能夠服侍她有多少時間
[00:08:45.140 --> 00:08:46.940]  看看媽媽
[00:08:46.940 --> 00:08:49.540]  甚麼擔子都加在她身上
[00:08:49.540 --> 00:08:51.460]  天天收
[00:08:51.460 --> 00:08:53.700]  有時自己回想起來
[00:08:53.700 --> 00:08:57.900]  不敢流出眼淚
[00:08:57.900 --> 00:08:59.140]  想一想
[00:08:59.140 --> 00:09:00.940]  還可以做子女的
[00:09:00.940 --> 00:09:02.660]  可以服侍爸爸媽媽
[00:09:02.660 --> 00:09:06.340]  還有多少時間
[00:09:06.340 --> 00:09:08.380]  回到家裏
[00:09:08.380 --> 00:09:10.700]  一個兒子一個女兒
[00:09:10.700 --> 00:09:12.700]  兒子在讀大學
[00:09:12.700 --> 00:09:16.180]  女兒在讀十二年級
[00:09:16.180 --> 00:09:19.180]  回到家裏不見女兒
[00:09:19.180 --> 00:09:20.860]  她都覺得女兒
[00:09:20.860 --> 00:09:24.300]  最近有些事好像不太好
[00:09:24.300 --> 00:09:26.500]  整天都在打電話
[00:09:26.500 --> 00:09:30.020]  整天都沒有心情讀書
[00:09:30.020 --> 00:09:32.500]  她說我已經十二年級了
[00:09:32.500 --> 00:09:33.660]  很快就要讀大學了
[00:09:33.660 --> 00:09:36.620]  不用怎麼管
[00:09:36.620 --> 00:09:38.060]  過晚回到家裏
[00:09:38.060 --> 00:09:41.100]  丈夫出差了沒回來
[00:09:41.100 --> 00:09:44.180]  回到家裏不見了女兒
[00:09:44.180 --> 00:09:46.820]  終於等到兩點鐘
[00:09:46.820 --> 00:09:50.060]  外面好像有車聲
[00:09:50.060 --> 00:09:52.900]  她就在窗戶撞一撞
[00:09:52.900 --> 00:09:56.740]  有個男孩和女兒回來
[00:09:56.740 --> 00:09:58.180]  沒有進門口
[00:09:58.180 --> 00:10:01.620]  抱著她做一些親熱的動作
[00:10:01.620 --> 00:10:05.140]  她看到眼睛都發軟了
[00:10:05.140 --> 00:10:06.580]  一開門
[00:10:06.580 --> 00:10:08.180]  她看到女兒
[00:10:08.180 --> 00:10:10.020]  於是就問
[00:10:10.020 --> 00:10:14.300]  那是誰來的
[00:10:14.300 --> 00:10:15.700]  女兒不理會她
[00:10:15.700 --> 00:10:16.500]  跑進房間
[00:10:16.500 --> 00:10:18.660]  砰 關上門
[00:10:18.660 --> 00:10:20.660]  她很生氣
[00:10:20.660 --> 00:10:22.340]  一開門
[00:10:22.340 --> 00:10:23.500]  女兒說
[00:10:23.500 --> 00:10:26.340]  兩點鐘我要睡覺了
[00:10:26.340 --> 00:10:27.260]  媽媽生氣起來
[00:10:27.260 --> 00:10:30.580]  一巴掌打過去
[00:10:30.580 --> 00:10:36.140]  女兒馬上就把她趕走
[00:10:36.140 --> 00:10:38.820]  隔了一個小時
[00:10:38.820 --> 00:10:41.140]  警察敲門
[00:10:41.140 --> 00:10:44.740]  發現女兒報案
[00:10:44.740 --> 00:10:47.420]  虐待
[00:10:47.420 --> 00:10:51.660]  於是她要上警局
[00:10:51.660 --> 00:10:53.180]  經過一連串
[00:10:53.180 --> 00:10:55.900]  很多很多的問話
[00:10:55.900 --> 00:10:57.780]  法庭判決
[00:10:57.780 --> 00:10:59.140]  她不可以見她的女兒
[00:10:59.140 --> 00:11:02.780]  with string order
[00:11:02.780 --> 00:11:04.980]  要麼你搬出去住
[00:11:04.980 --> 00:11:10.100]  要麼女兒搬出去找一個
[00:11:10.100 --> 00:11:12.660]  foster parent
[00:11:12.660 --> 00:11:14.980]  她很無奈之下
[00:11:14.980 --> 00:11:21.780]  搬去新石和爸爸媽媽住
[00:11:21.780 --> 00:11:24.980]  丈夫知道這件事
[00:11:24.980 --> 00:11:27.180]  不是很體諒
[00:11:27.180 --> 00:11:29.580]  就罵她
[00:11:29.580 --> 00:11:31.460]  很多冤屈的氣
[00:11:31.460 --> 00:11:34.220]  不知在哪裡發作
[00:11:34.220 --> 00:11:36.580]  她都懷疑她丈夫
[00:11:36.580 --> 00:11:40.980]  外面是不是有個女人在那裡
[00:11:40.980 --> 00:11:43.300]  她曾經想過
[00:11:43.300 --> 00:11:46.140]  做人為了什麼
[00:11:46.140 --> 00:11:50.660]  做人為了民
[00:11:50.660 --> 00:11:51.980]  很不幸
[00:11:51.980 --> 00:11:54.940]  這不是一個個案
[00:11:54.940 --> 00:11:56.980]  我在三藩市做牧師這麼久
[00:11:56.980 --> 00:12:02.140]  我聽過很多這樣的故事
[00:12:02.140 --> 00:12:03.420]  她會問
[00:12:03.420 --> 00:12:06.700]  我走來美國做什麼
[00:12:06.700 --> 00:12:08.620]  我面對這樣的家庭
[00:12:08.620 --> 00:12:11.740]  做人還有什麼意思
[00:12:11.740 --> 00:12:15.780]  有誰會明白
[00:12:15.780 --> 00:12:18.500]  這是第一個故事
[00:12:18.500 --> 00:12:20.820]  第二個故事
[00:12:20.820 --> 00:12:23.900]  又是四十五十歲的女人
[00:12:23.900 --> 00:12:27.580]  在中國移民來三藩市
[00:12:27.580 --> 00:12:30.060]  大概有三年
[00:12:30.060 --> 00:12:32.300]  一開始是一家人
[00:12:32.300 --> 00:12:35.100]  但丈夫很不習慣
[00:12:35.100 --> 00:12:38.300]  他在大陸做副校長
[00:12:38.300 --> 00:12:42.380]  來到這裡不想去餐館
[00:12:42.380 --> 00:12:44.260]  不想做三行
[00:12:44.260 --> 00:12:46.460]  但又不懂英文
[00:12:46.460 --> 00:12:49.180]  所以沒多久就回到大陸
[00:12:49.180 --> 00:12:51.060]  每半年來一次
[00:12:51.060 --> 00:12:53.540]  每次來都是心驚膽跳
[00:12:53.540 --> 00:12:56.940]  接著收了張綠卡
[00:12:56.940 --> 00:12:59.860]  自己一個人留在三藩市
[00:12:59.860 --> 00:13:03.140]  看著一個女兒
[00:13:03.140 --> 00:13:05.460]  不懂英文
[00:13:05.460 --> 00:13:08.260]  在店裡收銀
[00:13:08.260 --> 00:13:09.980]  照顧女兒
[00:13:09.980 --> 00:13:12.100]  十六歲讀中學
[00:13:12.100 --> 00:13:13.900]  無心向學
[00:13:13.900 --> 00:13:15.460]  整天不想上學
[00:13:15.460 --> 00:13:20.820]  整天打遊戲機
[00:13:20.820 --> 00:13:25.580]  媽媽可以做些什麼
[00:13:25.580 --> 00:13:27.220]  沒錯
[00:13:27.220 --> 00:13:29.140]  她媽媽申請她來
[00:13:29.140 --> 00:13:30.100]  媽媽跟她說
[00:13:30.100 --> 00:13:30.940]  我申請你來
[00:13:30.940 --> 00:13:33.300]  你都要多些照顧我
[00:13:33.300 --> 00:13:34.300]  沒錯
[00:13:34.300 --> 00:13:35.660]  她有兄弟姐妹在這裡
[00:13:35.660 --> 00:13:38.140]  但已經來了美國很多年
[00:13:38.140 --> 00:13:40.100]  看不起她
[00:13:40.100 --> 00:13:42.140]  覺得英文又不懂
[00:13:42.140 --> 00:13:44.180]  又沒學問
[00:13:44.180 --> 00:13:45.860]  她就想一想
[00:13:45.860 --> 00:13:48.020]  我靠什麼鬼
[00:13:48.020 --> 00:13:50.100]  我來做什麼
[00:13:50.100 --> 00:13:51.580]  整天想走
[00:13:51.580 --> 00:13:54.220]  但又不忿氣
[00:13:54.220 --> 00:13:56.420]  婚姻有問題
[00:13:56.420 --> 00:13:58.060]  丈夫半年回來一次
[00:13:58.060 --> 00:14:00.420]  吵架多於在一起
[00:14:00.420 --> 00:14:01.940]  她不體諒
[00:14:01.940 --> 00:14:03.420]  丈夫就告訴她
[00:14:03.420 --> 00:14:04.380]  你知不知道我
[00:14:04.380 --> 00:14:05.700]  我送寄錢回來
[00:14:05.700 --> 00:14:09.660]  我都不容易做
[00:14:09.660 --> 00:14:12.700]  女人一點都不容易做
[00:14:12.700 --> 00:14:14.860]  真的不容易做
[00:14:14.860 --> 00:14:17.300]  尤其是我們移民的家庭
[00:14:17.300 --> 00:14:19.740]  來到今天的三藩市
[00:14:19.740 --> 00:14:21.900]  流了多少眼淚
[00:14:21.900 --> 00:14:23.460]  有多少人明白
[00:14:23.460 --> 00:14:26.100]  有多少人了解
[00:14:26.100 --> 00:14:31.380]  有多少人體諒
[00:14:31.380 --> 00:14:34.060]  我看過香港有一本書
[00:14:34.060 --> 00:14:37.180]  《天水圍十二個主婦的故事》
[00:14:37.180 --> 00:14:41.380]  天水圍是香港一個悲情的新區
[00:14:41.380 --> 00:14:44.060]  裡面很多在大陸移民來到香港
[00:14:44.060 --> 00:14:44.940]  是搞不定的
[00:14:44.940 --> 00:14:46.500]  很多丈夫逃跑
[00:14:46.500 --> 00:14:49.340]  是靠他一個女人去養大一個家
[00:14:49.340 --> 00:14:50.860]  所以在他醉的時候
[00:14:50.860 --> 00:14:53.700]  每個作者就說
[00:14:53.700 --> 00:14:55.340]  我這本書的名字叫
[00:14:55.340 --> 00:14:57.460]  《天水圍十二個主婦的故事》
[00:14:57.460 --> 00:14:59.060]  其實名字不應該這樣寫
[00:14:59.060 --> 00:15:05.020]  是《天水圍十二個壞人的故事》
[00:15:05.020 --> 00:15:06.460]  很多時候
[00:15:06.460 --> 00:15:09.100]  你會發覺在今天這個世界裡面
[00:15:09.100 --> 00:15:10.380]  做媽媽一定不安
[00:15:10.380 --> 00:15:12.140]  一點都不簡單
[00:15:12.140 --> 00:15:14.700]  我在這裡只是和大家看到三個大問題
[00:15:14.700 --> 00:15:17.340]  就是剛才我們所讀過的詩篇
[00:15:17.340 --> 00:15:20.820]  第127篇所寫的問題
[00:15:20.820 --> 00:15:23.460]  詩篇第127篇有一個很出名的人
[00:15:23.460 --> 00:15:24.740]  叫做所羅門王
[00:15:24.740 --> 00:15:26.300]  是一個很有智慧的人
[00:15:26.300 --> 00:15:27.700]  他經歷過很多人生
[00:15:27.700 --> 00:15:29.820]  看到有很多很多的問題的時候
[00:15:29.820 --> 00:15:31.900]  寫成這首詩的
[00:15:31.900 --> 00:15:34.820]  我們看到這首詩裡面提到有三個大問題
[00:15:34.820 --> 00:15:37.380]  尤其是女人事上要面對的
[00:15:37.380 --> 00:15:39.380]  第一個是安全感的問題
[00:15:39.380 --> 00:15:40.860]  第二個是家庭的問題
[00:15:40.860 --> 00:15:43.540]  第三個是人生的問題
[00:15:43.540 --> 00:15:45.380]  安全感的問題是什麼
[00:15:45.380 --> 00:15:46.660]  他說
[00:15:46.660 --> 00:15:48.460]  若不是夜夢說建造房屋
[00:15:48.460 --> 00:15:50.180]  建造的人就枉然勞力
[00:15:50.180 --> 00:15:52.220]  若不是夜夢說看守城池
[00:15:52.220 --> 00:15:53.940]  看守的人就枉然警醒
[00:15:53.940 --> 00:15:55.180]  你們清晨早起
[00:15:55.180 --> 00:15:56.100]  夜晚安歇
[00:15:56.100 --> 00:15:58.580]  吃爐碌得來的飯本是枉然
[00:15:58.580 --> 00:16:00.300]  唯有夜夢說所親愛的
[00:16:00.300 --> 00:16:03.140]  必叫他安然睡覺
[00:16:03.140 --> 00:16:05.420]  所羅門王提到一樣東西
[00:16:05.420 --> 00:16:07.260]  若不是夜夢說建造房屋
[00:16:07.260 --> 00:16:09.060]  房屋這個字
[00:16:09.060 --> 00:16:11.580]  房屋這個字不是真的建一個房子的意思
[00:16:11.580 --> 00:16:13.460]  這個不是一個房子
[00:16:13.460 --> 00:16:16.340]  原來希伯來文這個字是說一個家
[00:16:16.340 --> 00:16:19.820]  是辛辛苦苦建立這個家
[00:16:19.820 --> 00:16:22.300]  每個人辛辛苦苦建立一個家
[00:16:22.300 --> 00:16:25.060]  這個家是給你一個安全感的
[00:16:25.060 --> 00:16:28.020]  家是給你一個地方可以棲息的地方
[00:16:28.020 --> 00:16:31.980]  是可以給你外面怎樣風風雨雨
[00:16:31.980 --> 00:16:32.940]  很不開心
[00:16:32.940 --> 00:16:36.260]  回到家裏可以有一個保障在裏面
[00:16:36.260 --> 00:16:38.100]  所以接著說到城池
[00:16:38.100 --> 00:16:40.420]  若不是夜夢說看守城池
[00:16:40.420 --> 00:16:41.140]  城池是什麼
[00:16:41.140 --> 00:16:44.060]  那時那些城有個護城河在保護著
[00:16:44.060 --> 00:16:46.540]  你的家
[00:16:46.540 --> 00:16:48.860]  本來是一個很安全的地方
[00:16:48.860 --> 00:16:51.140]  本來是一個避風雨的地方
[00:16:51.140 --> 00:16:53.660]  一個可以回到所謂的皇宮
[00:16:53.660 --> 00:16:55.660]  都不及狗窩
[00:16:55.660 --> 00:16:58.380]  我記得以前我和我太太在菲律賓住的時候
[00:16:58.380 --> 00:16:59.580]  住了一間小房子
[00:16:59.580 --> 00:17:01.220]  有人請我來三藩市港島
[00:17:01.220 --> 00:17:03.100]  港島的時候住了一間大屋
[00:17:03.100 --> 00:17:03.820]  住了一間酒店
[00:17:03.820 --> 00:17:05.460]  回到家裏的時候
[00:17:05.460 --> 00:17:07.380]  一個小房子
[00:17:07.380 --> 00:17:10.140]  但我仍然覺得很混亂
[00:17:10.140 --> 00:17:12.460]  因為那是我的家
[00:17:12.460 --> 00:17:15.980]  那裏有一個很安全的感覺在裏面
[00:17:15.980 --> 00:17:18.580]  每個人才有一個保障
[00:17:18.580 --> 00:17:20.860]  但你看看今天美國的社會
[00:17:20.860 --> 00:17:23.740]  有多少個家真的給你有保障
[00:17:23.740 --> 00:17:27.420]  有多少個家真的給你有一個安全感
[00:17:27.420 --> 00:17:30.260]  多少個警察來到敲門的時候
[00:17:30.260 --> 00:17:31.260]  問那些小朋友
[00:17:31.260 --> 00:17:33.740]  Is this a safe place?
[00:17:33.740 --> 00:17:35.180]  混帳的
[00:17:35.180 --> 00:17:37.500]  家怎麼會不是一個safe place
[00:17:37.500 --> 00:17:39.300]  但你看看今天美國的家
[00:17:39.300 --> 00:17:40.900]  是一個什麼家
[00:17:40.900 --> 00:17:42.540]  有很多的女士
[00:17:42.540 --> 00:17:43.780]  有很多的媽媽
[00:17:43.780 --> 00:17:46.740]  她會不會覺得這是一個安全的地方
[00:17:46.740 --> 00:17:50.100]  人生裏面很重要的是要有安全感
[00:17:50.100 --> 00:17:54.300]  一個美國很有名的心理學家叫Abraham Maslow
[00:17:54.300 --> 00:17:57.900]  Abraham Maslow說到人生裏面有幾個很大的需要
[00:17:57.900 --> 00:17:58.740]  第一個需要
[00:17:58.740 --> 00:17:59.980]  他需要有飯吃
[00:17:59.980 --> 00:18:02.180]  他需要有衣著
[00:18:02.180 --> 00:18:03.220]  他需要有空氣
[00:18:03.220 --> 00:18:04.100]  他需要有水喝
[00:18:04.100 --> 00:18:06.100]  這些是人基本上的需要
[00:18:06.100 --> 00:18:10.140]  我相信我們今天大部分人都有這個滿足
[00:18:10.140 --> 00:18:11.740]  每個人都有飯吃
[00:18:11.740 --> 00:18:14.220]  問題就是你吃魚翅就粉絲
[00:18:14.220 --> 00:18:16.100]  每個人都有水喝
[00:18:16.100 --> 00:18:19.460]  究竟你喝白水還是湯水
[00:18:19.460 --> 00:18:21.740]  問題就是一件事
[00:18:21.740 --> 00:18:25.860]  人基本的生存就需要有基本的需要
[00:18:25.860 --> 00:18:27.540]  但人生不只是靠吃
[00:18:27.540 --> 00:18:29.460]  不只是靠有衣著
[00:18:29.460 --> 00:18:31.900]  人生裏面還有第二層的需要
[00:18:31.900 --> 00:18:33.860]  這就是你的安全感
[00:18:33.860 --> 00:18:34.900]  今天我告訴你
[00:18:34.900 --> 00:18:36.540]  我請你吃最好的東西
[00:18:36.540 --> 00:18:37.780]  真收百味
[00:18:37.780 --> 00:18:39.460]  每天都給你豆腐牛肉飯
[00:18:39.460 --> 00:18:40.180]  更好吃的
[00:18:40.180 --> 00:18:42.580]  但我拿著AK47指著你
[00:18:42.580 --> 00:18:43.820]  吃呀 吃呀 吃呀
[00:18:43.820 --> 00:18:45.300]  看你吃得開不開心
[00:18:45.300 --> 00:18:46.420]  不開心的
[00:18:46.420 --> 00:18:49.540]  一個人沒有安全感是不可以生存的
[00:18:49.540 --> 00:18:52.180]  一個人在恐懼裏面是不可以生存的
[00:18:52.180 --> 00:18:53.140]  但很可惜
[00:18:53.140 --> 00:18:56.620]  今天有很多人是沒有這個安全感的
