
[00:00:00.000 --> 00:00:10.600]  今天和大家講的是人生的知足和滿足
[00:03:05.800 --> 00:03:08.800]  這也是虛空
[00:03:08.800 --> 00:03:10.800]  人不知足
[00:03:10.800 --> 00:03:14.800]  一個貪的人他得到他不知足
[00:03:14.800 --> 00:03:18.800]  一個貪的人他得到他仍然是虛空
[00:03:18.800 --> 00:03:20.800]  為什麼會這樣呢
[00:03:20.800 --> 00:03:22.800]  人不知足因為貪
[00:03:22.800 --> 00:03:24.800]  什麼叫貪呢
[00:03:24.800 --> 00:03:26.800]  貪就是很多時候有些人說
[00:03:26.800 --> 00:03:28.800]  貪多少才算是貪
[00:03:28.800 --> 00:03:31.800]  貪到什麼程度才算是貪
[00:03:31.800 --> 00:03:33.800]  貪少一點算不算貪呢
[00:03:33.800 --> 00:03:36.800]  貪多一點才算是貪呢
[00:03:36.800 --> 00:03:37.800]  什麼叫貪呢
[00:03:37.800 --> 00:03:38.800]  貪其實很簡單
[00:03:38.800 --> 00:03:40.800]  就是想要多一點
[00:03:40.800 --> 00:03:43.800]  有人跟我很久以前聽過的牧師講道說
[00:03:43.800 --> 00:03:46.800]  兩個字叫自大
[00:03:46.800 --> 00:03:48.800]  自大放在一起一上一下
[00:03:48.800 --> 00:03:51.800]  加上一點就叫做臭
[00:03:51.800 --> 00:03:54.800]  所以他說自大一點就是臭
[00:03:54.800 --> 00:03:56.800]  人要多一點就是貪
[00:03:56.800 --> 00:03:57.800]  不用多
[00:03:57.800 --> 00:04:00.800]  貪的人你給多一點他
[00:04:00.800 --> 00:04:01.800]  你問他夠不夠
[00:04:01.800 --> 00:04:02.800]  他說給多一點就夠
[00:04:02.800 --> 00:04:04.800]  你再給多一點他
[00:04:04.800 --> 00:04:05.800]  你問他夠不夠
[00:04:05.800 --> 00:04:06.800]  他說給多一點就夠
[00:04:06.800 --> 00:04:07.800]  永遠都是多一點
[00:04:07.800 --> 00:04:09.800]  永遠都是不夠的
[00:04:09.800 --> 00:04:11.800]  人本事大不是問題
[00:04:11.800 --> 00:04:14.800]  但不要驕傲看不起別人
[00:04:14.800 --> 00:04:16.800]  擁有多也不是問題
[00:04:16.800 --> 00:04:19.800]  但不要貪心不放過自己
[00:04:19.800 --> 00:04:22.800]  不斷要拿
[00:04:22.800 --> 00:04:24.800]  人身體要健康
[00:04:24.800 --> 00:04:25.800]  不單要做運動
[00:04:25.800 --> 00:04:27.800]  都要閉嘴
[00:04:27.800 --> 00:04:28.800]  都要閉嘴
[00:04:28.800 --> 00:04:29.800]  不要吃那麼多
[00:04:29.800 --> 00:04:34.800]  我記得我初初參加一個健身會
[00:04:34.800 --> 00:04:37.800]  他有一個教練
[00:04:37.800 --> 00:04:39.800]  通常第一天去簽名
[00:04:39.800 --> 00:04:42.800]  教練會看你的身體情況如何
[00:04:42.800 --> 00:04:45.800]  通常都會令你非常自卑
[00:04:45.800 --> 00:04:47.800]  很多事情都做不到
[00:04:47.800 --> 00:04:48.800]  你需要我了
[00:04:48.800 --> 00:04:50.800]  我都明白的
[00:04:50.800 --> 00:04:51.800]  他跟我說很多事情
[00:04:51.800 --> 00:04:54.800]  人身體健康不單要做運動
[00:04:54.800 --> 00:04:56.800]  還要節約飲食
[00:04:56.800 --> 00:04:57.800]  我們要不斷地動
[00:04:57.800 --> 00:04:59.800]  但有時都要有節制
[00:04:59.800 --> 00:05:00.800]  不要動
[00:05:00.800 --> 00:05:01.800]  要停
[00:05:01.800 --> 00:05:03.800]  所以很多時候在人生當中
[00:05:03.800 --> 00:05:04.800]  很重要
[00:05:04.800 --> 00:05:07.800]  不貪的人就要有節制
[00:05:07.800 --> 00:05:10.800]  飽就要停
[00:05:10.800 --> 00:05:12.800]  不要因為有人請客
[00:05:12.800 --> 00:05:14.800]  太好吃
[00:05:14.800 --> 00:05:15.800]  或者給了錢
[00:05:15.800 --> 00:05:17.800]  就連命都拼了
[00:05:17.800 --> 00:05:19.800]  我發現現在
[00:05:19.800 --> 00:05:20.800]  我自己也是
[00:05:20.800 --> 00:05:21.800]  我都很怕
[00:05:21.800 --> 00:05:23.800]  有時去吃自助餐
[00:05:23.800 --> 00:05:24.800]  真的拼了命
[00:05:24.800 --> 00:05:26.800]  我自己很會計算
[00:05:26.800 --> 00:05:28.800]  這裡吃自助餐不是很貴
[00:05:28.800 --> 00:05:30.800]  香港貴很多
[00:05:30.800 --> 00:05:32.800]  這裡大概三十多元
[00:05:32.800 --> 00:05:34.800]  每一樣東西當作一元
[00:05:34.800 --> 00:05:37.800]  我吃三十五樣東西就歸本
[00:05:37.800 --> 00:05:38.800]  我老婆經常勸我
[00:05:38.800 --> 00:05:40.800]  你不用拼命
[00:05:40.800 --> 00:05:41.800]  不用拼命
[00:05:41.800 --> 00:05:42.800]  不需要回本
[00:05:42.800 --> 00:05:44.800]  甚至有利
[00:05:44.800 --> 00:05:45.800]  所以要節制
[00:05:45.800 --> 00:05:46.800]  飽就停
[00:05:46.800 --> 00:05:48.800]  不要勉強
[00:05:48.800 --> 00:05:49.800]  我試過勉強
[00:05:49.800 --> 00:05:51.800]  那天晚上睡得很辛苦
[00:05:51.800 --> 00:05:53.800]  很辛苦睡不著
[00:05:53.800 --> 00:05:54.800]  飽就要停
[00:05:54.800 --> 00:05:57.800]  不貪的人是有節制的
[00:05:57.800 --> 00:05:58.800]  我們需要什麼
[00:05:58.800 --> 00:05:59.800]  就是需要節制
[00:05:59.800 --> 00:06:01.800]  節制是食廉果智之一
[00:06:01.800 --> 00:06:03.800]  人要知足就不要貪
[00:06:03.800 --> 00:06:04.800]  夠就要停
[00:06:04.800 --> 00:06:05.800]  吃東西是這樣
[00:06:05.800 --> 00:06:06.800]  買東西是這樣
[00:06:06.800 --> 00:06:07.800]  看東西也是這樣
[00:06:07.800 --> 00:06:09.800]  甚至說話也是這樣
[00:06:09.800 --> 00:06:13.800]  你會發現很多人不斷要多一點
[00:06:13.800 --> 00:06:14.800]  要多一點
[00:06:14.800 --> 00:06:15.800]  要多一點
[00:06:15.800 --> 00:06:17.800]  好像毛子驚一樣
[00:06:17.800 --> 00:06:18.800]  所以中國人有句說話
[00:06:18.800 --> 00:06:20.800]  人心不足蛇吞象
[00:06:20.800 --> 00:06:23.800]  所以我經常提醒弟兄姊妹
[00:06:23.800 --> 00:06:25.800]  很多東西不要貪
[00:06:25.800 --> 00:06:28.800]  不貪不是表示沒有上進心
[00:06:28.800 --> 00:06:30.800]  不貪只是自己明白
[00:06:30.800 --> 00:06:32.800]  自己有自知之明
[00:06:32.800 --> 00:06:34.800]  多不一定是好的
[00:06:34.800 --> 00:06:37.800]  我經常說豐富不一定是豐盛
[00:06:37.800 --> 00:06:39.800]  所以人真的要很小心
[00:06:39.800 --> 00:06:40.800]  不要貪
[00:06:40.800 --> 00:06:41.800]  這裡第十節說
[00:06:41.800 --> 00:06:44.800]  貪的人得到也不會滿足
[00:06:44.800 --> 00:06:46.800]  貪的人得到也仍然虛空
[00:06:46.800 --> 00:06:47.800]  為什麼
[00:06:47.800 --> 00:06:48.800]  因為他想要再多
[00:06:48.800 --> 00:06:51.800]  一個人不斷想要再多的時候
[00:06:51.800 --> 00:06:52.800]  是不會好的
[00:06:52.800 --> 00:06:54.800]  我經常提醒很多人
[00:06:54.800 --> 00:06:56.800]  生活永無止境
[00:06:56.800 --> 00:06:58.800]  生命點到為止
[00:06:58.800 --> 00:07:00.800]  生活就是要多一點
[00:07:00.800 --> 00:07:02.800]  生命就是這樣就好了
[00:07:02.800 --> 00:07:04.800]  所以因為這個緣故
[00:07:04.800 --> 00:07:07.800]  人生很多時候過得不是很好
[00:07:07.800 --> 00:07:09.800]  因為他沒有生命
[00:07:09.800 --> 00:07:11.800]  而他的生活很多東西真的不需要
[00:07:11.800 --> 00:07:13.800]  貪得無厭
[00:07:13.800 --> 00:07:14.800]  所以第十節提醒我們
[00:07:14.800 --> 00:07:16.800]  不要貪要有節制
[00:07:16.800 --> 00:07:18.800]  貪是不會滋足的
[00:07:18.800 --> 00:07:20.800]  十一節說什麼呢
[00:07:20.800 --> 00:07:21.800]  十一節說
[00:07:21.800 --> 00:07:24.800]  貨物增添吃的人都增添
[00:07:24.800 --> 00:07:25.800]  物主得什麼益處
[00:07:25.800 --> 00:07:27.800]  不過眼看而已
[00:07:27.800 --> 00:07:29.800]  這裡十節告訴我們
[00:07:29.800 --> 00:07:31.800]  人心不足蛇吞象
[00:07:31.800 --> 00:07:33.800]  人心無限
[00:07:33.800 --> 00:07:34.800]  十一節告訴我們
[00:07:34.800 --> 00:07:36.800]  人身是有限
[00:07:36.800 --> 00:07:38.800]  人的身體是有限
[00:07:38.800 --> 00:07:40.800]  剛才我說你去吃自助餐
[00:07:40.800 --> 00:07:42.800]  吃得多少呢
[00:07:42.800 --> 00:07:43.800]  真的吃得多少
[00:07:43.800 --> 00:07:45.800]  我發現真的非常有限
[00:07:45.800 --> 00:07:47.800]  我們有時很怕看廣告
[00:07:47.800 --> 00:07:48.800]  自助餐廣告
[00:07:48.800 --> 00:07:51.800]  我們有三百多樣的食物
[00:07:51.800 --> 00:07:54.800]  你每天咬一口都吃不完
[00:07:54.800 --> 00:07:57.800]  原來發現人的身體真的非常有限
[00:07:57.800 --> 00:07:59.800]  人多了是怎樣
[00:07:59.800 --> 00:08:01.800]  不過吃的人多了
[00:08:01.800 --> 00:08:02.800]  為什麼呢
[00:08:02.800 --> 00:08:03.800]  因為你吃不完
[00:08:03.800 --> 00:08:04.800]  你只能給人吃
[00:08:04.800 --> 00:08:05.800]  你吃的有限
[00:08:05.800 --> 00:08:06.800]  你用的有限
[00:08:06.800 --> 00:08:09.800]  多了怎樣都只是看字
[00:08:09.800 --> 00:08:12.800]  很多東西只是看而沒有用
[00:08:12.800 --> 00:08:15.800]  很多東西很多人是沒得看
[00:08:15.800 --> 00:08:16.800]  也沒得用
[00:08:16.800 --> 00:08:18.800]  人貪心買很多東西
[00:08:18.800 --> 00:08:20.800]  我想大家有些人有同感
[00:08:20.800 --> 00:08:22.800]  如果你是兩夫妻
[00:08:22.800 --> 00:08:24.800]  其中一個人買了很多東西沒用
[00:08:24.800 --> 00:08:26.800]  我就不是你老婆
[00:08:26.800 --> 00:08:27.800]  或者你老公叫我說的
[00:08:27.800 --> 00:08:28.800]  一會兒說的
[00:08:28.800 --> 00:08:31.800]  很多人喜歡買東西沒用
[00:08:31.800 --> 00:08:32.800]  真的
[00:08:32.800 --> 00:08:33.800]  是很享受買東西
[00:08:33.800 --> 00:08:34.800]  看到這東西又喜歡
[00:08:34.800 --> 00:08:35.800]  那東西又喜歡
[00:08:35.800 --> 00:08:37.800]  但根本用不到
[00:08:37.800 --> 00:08:39.800]  我幾年前認識一位弟兄
[00:08:39.800 --> 00:08:41.800]  他是做製衣的
[00:08:41.800 --> 00:08:42.800]  他曾經很風光
[00:08:42.800 --> 00:08:44.800]  買了很多很多漂亮的衣服
[00:08:44.800 --> 00:08:46.800]  有一次他給我電話
[00:08:46.800 --> 00:08:48.800]  他說徐弟兄我這間已經做生意了
[00:08:48.800 --> 00:08:50.800]  這些衣服都沒用了
[00:08:50.800 --> 00:08:53.800]  他說沒用的衣服不是給你
[00:08:53.800 --> 00:08:55.800]  他說但是有很多衣服沒穿過
[00:08:55.800 --> 00:08:56.800]  是很漂亮的
[00:08:56.800 --> 00:08:58.800]  是意大利的
[00:08:58.800 --> 00:08:59.800]  是很漂亮的衣服
[00:08:59.800 --> 00:09:01.800]  一套一千加拿大元
[00:09:01.800 --> 00:09:03.800]  他說很漂亮的
[00:09:03.800 --> 00:09:05.800]  你看看有沒有人喜歡穿
[00:09:05.800 --> 00:09:08.800]  那時候買為什麼不穿
[00:09:08.800 --> 00:09:09.800]  那時候我買了都忘記了
[00:09:09.800 --> 00:09:10.800]  我買了
[00:09:10.800 --> 00:09:13.800]  現在收拾的時候才知道原來我買了
[00:09:13.800 --> 00:09:15.800]  很多夫妻
[00:09:15.800 --> 00:09:16.800]  很多家庭都是這樣
[00:09:16.800 --> 00:09:19.800]  搬屋才知道原來買了很多東西真的沒用
[00:09:19.800 --> 00:09:21.800]  甚至可以說清楚
[00:09:21.800 --> 00:09:23.800]  買很多東西真的不需要
[00:09:23.800 --> 00:09:26.800]  只想買
[00:09:26.800 --> 00:09:28.800]  多了的根本用不著
[00:09:28.800 --> 00:09:30.800]  甚至是不需要的
[00:09:30.800 --> 00:09:31.800]  不需要的
[00:09:31.800 --> 00:09:35.800]  為什麼不把你放在這裡看的東西給別人呢
[00:09:35.800 --> 00:09:39.800]  為什麼不可以不要不需要的
[00:09:39.800 --> 00:09:42.800]  以致有需要的可以有所需要的
[00:09:42.800 --> 00:09:43.800]  我再說一次
[00:09:43.800 --> 00:09:47.800]  為什麼我們不可以不要我們不需要的
[00:09:47.800 --> 00:09:50.800]  以致有需要的人可以有他所需要的呢
[00:09:50.800 --> 00:09:52.800]  我可能跟你們提過
[00:09:52.800 --> 00:09:54.800]  我在香港一間教會講道
[00:09:54.800 --> 00:09:56.800]  講全道書
[00:09:56.800 --> 00:10:00.800]  但我好像是講節儉的生活
[00:10:00.800 --> 00:10:03.800]  講完之後有一對夫婦
[00:10:03.800 --> 00:10:05.800]  下次我再回去跟他們說
[00:10:05.800 --> 00:10:08.800]  徐弟兄很感謝你上次跟我們講節儉
[00:10:08.800 --> 00:10:12.800]  我們回去真的檢查一下
[00:10:12.800 --> 00:10:14.800]  我們很多東西是不需要的
[00:10:14.800 --> 00:10:16.800]  我們便買了那些東西
[00:10:16.800 --> 00:10:18.800]  我們就捐給一些基督教機構
[00:10:18.800 --> 00:10:20.800]  我記得那對夫婦跟我說
[00:10:20.800 --> 00:10:22.800]  你知不知道我們買了多少錢
[00:10:22.800 --> 00:10:23.800]  我說不知道
[00:10:23.800 --> 00:10:26.800]  我們買了六十萬港幣
[00:10:26.800 --> 00:10:28.800]  六十萬港幣的東西放在這裡
[00:10:28.800 --> 00:10:30.800]  原來只有看
[00:10:30.800 --> 00:10:33.800]  所以人不要要你想要的東西
[00:10:33.800 --> 00:10:36.800]  人是要你需要的東西
[00:10:36.800 --> 00:10:37.800]  不要貪心
[00:10:37.800 --> 00:10:39.800]  多了也只是看
[00:10:39.800 --> 00:10:41.800]  我曾經聽過一個衣服廣告說
[00:10:41.800 --> 00:10:43.800]  很多女士們的衣櫃
[00:10:43.800 --> 00:10:46.800]  能夠穿的衣服不到百分之三十
[00:10:46.800 --> 00:10:49.800]  百分之七十是看的
[00:10:49.800 --> 00:10:51.800]  有些衣服是似曾相識
[00:10:51.800 --> 00:10:54.800]  有些衣服是曾經可以穿過
[00:10:54.800 --> 00:10:56.800]  大家明白什麼意思嗎?
[00:10:56.800 --> 00:10:57.800]  我太太很決絕的
[00:10:57.800 --> 00:10:59.800]  不能穿的衣服她就會給人
[00:10:59.800 --> 00:11:03.800]  她不會留念我曾經穿過這些衣服
[00:11:03.800 --> 00:11:05.800]  當然有些有紀念性的也會掛在這裡
[00:11:05.800 --> 00:11:08.800]  所以你發現很多東西是不需要的
[00:11:08.800 --> 00:11:09.800]  多了你就分
[00:11:09.800 --> 00:11:11.800]  不要自己擁有而不用
[00:11:11.800 --> 00:11:13.800]  擁有只是看
[00:11:13.800 --> 00:11:14.800]  不如分了它
[00:11:14.800 --> 00:11:16.800]  所以夠就要停
[00:11:16.800 --> 00:11:18.800]  多就應該分
[00:11:18.800 --> 00:11:20.800]  二節告訴我們什麼呢?
[00:11:20.800 --> 00:11:21.800]  他告訴我們
[00:11:21.800 --> 00:11:23.800]  勞碌的人不拘吃多吃少
[00:11:23.800 --> 00:11:24.800]  睡得香甜
[00:11:24.800 --> 00:11:27.800]  富足人的豐滿卻不容他睡覺
[00:11:27.800 --> 00:11:30.800]  這裡說勞碌的人睡得好
[00:11:30.800 --> 00:11:31.800]  富足的人睡不好
[00:11:31.800 --> 00:11:32.800]  為什麼呢?
[00:11:32.800 --> 00:11:35.800]  是不是勞碌一定睡得好呢?
[00:11:35.800 --> 00:11:36.800]  又不一定
[00:11:36.800 --> 00:11:38.800]  我記得有一次我提過
[00:11:38.800 --> 00:11:40.800]  我經常跟別人誇口
[00:11:40.800 --> 00:11:42.800]  我說我睡覺很厲害
[00:11:42.800 --> 00:11:44.800]  我睡覺睡得很快
[00:11:44.800 --> 00:11:46.800]  可以一分鐘內就睡著
[00:11:46.800 --> 00:11:51.800]  我睡得很快
[00:11:51.800 --> 00:11:55.800]  我經常跟別人說我睡覺很厲害
[00:11:55.800 --> 00:11:58.800]  甚至誇口說我神給我睡覺的恩賜
[00:11:58.800 --> 00:12:00.800]  有一次我跟一位姐妹分享
[00:12:00.800 --> 00:12:02.800]  我跟她說我睡得很快
[00:12:02.800 --> 00:12:03.800]  她跟我說
[00:12:03.800 --> 00:12:05.800]  徐弟兄其實你不是睡得快
[00:12:05.800 --> 00:12:06.800]  你那是昏迷
[00:12:06.800 --> 00:12:08.800]  她說你早上太累
[00:12:08.800 --> 00:12:09.800]  累過頭
[00:12:09.800 --> 00:12:10.800]  所以你昏迷
[00:12:10.800 --> 00:12:14.800]  我從來沒想過我昏迷
[00:12:14.800 --> 00:12:17.800]  我多數都是睡覺想到
[00:12:17.800 --> 00:12:18.800]  她說不是
[00:12:18.800 --> 00:12:21.800]  她是Sharon鄧瑞文
[00:12:21.800 --> 00:12:24.800]  她說我們拍劇都是拍通宵很累
[00:12:24.800 --> 00:12:27.800]  當我坐下休息就會掛牌
[00:12:27.800 --> 00:12:29.800]  再昏迷中
[00:12:29.800 --> 00:12:32.800]  她說昏迷中不是熟睡中
[00:12:32.800 --> 00:12:33.800]  有時我們都不知道
[00:12:33.800 --> 00:12:35.800]  是不是勞碌的人一定睡得好呢?
[00:12:35.800 --> 00:12:37.800]  其實不一定
[00:12:37.800 --> 00:12:38.800]  她只是昏迷
[00:12:38.800 --> 00:12:40.800]  富足的人是不是一定睡不著呢?
[00:12:40.800 --> 00:12:41.800]  也不是
[00:12:41.800 --> 00:12:44.800]  這裡說富足的人和前面有關
[00:12:44.800 --> 00:12:48.800]  很多人很想賺錢
[00:12:48.800 --> 00:12:50.800]  很想多些錢
[00:12:50.800 --> 00:12:51.800]  經常想著賺錢
[00:12:51.800 --> 00:12:53.800]  他經常想著
[00:12:53.800 --> 00:12:55.800]  以致他睡得不好
[00:12:55.800 --> 00:12:56.800]  他睡得不好
[00:12:56.800 --> 00:13:00.800]  他睡不睡得好在於他有沒有第十節的貪心
[00:13:00.800 --> 00:13:02.800]  心中不滿足
[00:13:02.800 --> 00:13:04.800]  睡都睡不足
[00:13:04.800 --> 00:13:05.800]  有時我發現一個人
[00:13:05.800 --> 00:13:08.800]  當他心裡經常不滿足的時候
[00:13:08.800 --> 00:13:10.800]  他睡都睡得不舒服
[00:13:10.800 --> 00:13:12.800]  人要知足而貪
[00:13:12.800 --> 00:13:15.800]  人能夠知足就不用貪
[00:13:15.800 --> 00:13:16.800]  不要想太多
[00:13:16.800 --> 00:13:18.800]  我們就會睡得多些
[00:13:18.800 --> 00:13:19.800]  所以人的心
[00:13:19.800 --> 00:13:21.800]  剛才我說第十節說
[00:13:21.800 --> 00:13:22.800]  人的心是無限的
[00:13:22.800 --> 00:13:24.800]  人的身是有限的
[00:13:24.800 --> 00:13:26.800]  當你人心無限的時候
[00:13:26.800 --> 00:13:28.800]  你就會不斷想更多
[00:13:28.800 --> 00:13:29.800]  不斷貪心
[00:13:29.800 --> 00:13:32.800]  你不會睡得好
[00:13:32.800 --> 00:13:33.800]  你再看下去
[00:13:33.800 --> 00:13:37.800]  十三節到十七節說什麼呢?
[00:13:37.800 --> 00:13:39.800]  這裡說到有一種和環
[00:13:39.800 --> 00:13:41.800]  新日本是什麼呢?
[00:13:41.800 --> 00:13:42.800]  叫做「嚴嚴事」
[00:13:42.800 --> 00:13:43.800]  遺憾的事
[00:13:43.800 --> 00:13:45.800]  遺憾因為過了那件事
[00:13:45.800 --> 00:13:49.800]  回頭看後悔無奈痛苦
[00:13:49.800 --> 00:13:50.800]  改不了
[00:13:50.800 --> 00:13:51.800]  回不了頭
[00:13:51.800 --> 00:13:53.800]  因為浪費了時間
[00:13:53.800 --> 00:13:54.800]  錯過了機會
[00:13:54.800 --> 00:13:55.800]  不能夠回頭
[00:13:55.800 --> 00:13:57.800]  也不能夠補救
[00:13:57.800 --> 00:13:58.800]  我常提醒人
[00:13:58.800 --> 00:14:00.800]  人生中最痛苦的一樣東西
[00:14:00.800 --> 00:14:01.800]  就是後悔
[00:14:01.800 --> 00:14:03.800]  多少人為了工作
[00:14:03.800 --> 00:14:05.800]  多少人為了賺錢
[00:14:05.800 --> 00:14:06.800]  錯失了很多機會
[00:14:06.800 --> 00:14:08.800]  錯過了很多的事
[00:14:08.800 --> 00:14:10.800]  當他回頭再看的時候
[00:14:10.800 --> 00:14:11.800]  他會後悔
[00:14:11.800 --> 00:14:12.800]  但是很可惜
[00:14:12.800 --> 00:14:13.800]  很無奈
[00:14:13.800 --> 00:14:14.800]  因為回不了頭
[00:14:14.800 --> 00:14:16.800]  接下來就很痛苦
[00:14:16.800 --> 00:14:18.800]  我覺得人生當中就是不要這樣
[00:14:18.800 --> 00:14:20.800]  不要貪心
[00:14:20.800 --> 00:14:21.800]  不要貪得無厭
[00:14:21.800 --> 00:14:24.800]  免得人生真的會後悔
[00:14:24.800 --> 00:14:25.800]  有「嚴嚴事」
[00:14:25.800 --> 00:14:27.800]  我自己認識一位親戚
[00:14:27.800 --> 00:14:30.800]  其實他很年輕
[00:14:30.800 --> 00:14:32.800]  四十歲左右
[00:14:32.800 --> 00:14:34.800]  他做工做得很拼命
[00:14:34.800 --> 00:14:39.800]  去年年尾我回香港
[00:14:39.800 --> 00:14:40.800]  我見到他
[00:14:40.800 --> 00:14:41.800]  他跟我說
[00:14:41.800 --> 00:14:43.800]  我有個決定
[00:14:43.800 --> 00:14:44.800]  就是我會辭職
[00:14:44.800 --> 00:14:46.800]  我說為什麼你要辭職
[00:14:46.800 --> 00:14:49.800]  他說我這間公司做了十八年
[00:14:49.800 --> 00:14:50.800]  我做到是
[00:14:50.800 --> 00:14:53.800]  可以說是他能夠去的最高級
[00:14:53.800 --> 00:14:56.800]  他說我覺得我是謀生
[00:14:56.800 --> 00:14:58.800]  但是他是拿命的
[00:14:58.800 --> 00:14:59.800]  我想大家做事
[00:14:59.800 --> 00:15:01.800]  有些人就會明白我說什麼
[00:15:01.800 --> 00:15:02.800]  他說我做到
[00:15:02.800 --> 00:15:04.800]  但是我這個人是非常辛苦
[00:15:04.800 --> 00:15:05.800]  我雖然是四十歲
[00:15:05.800 --> 00:15:07.800]  看來好像五十多歲
[00:15:07.800 --> 00:15:09.800]  他說我真的很辛苦
[00:15:09.800 --> 00:15:10.800]  很大很大壓力
[00:15:10.800 --> 00:15:12.800]  非常之大壓力
[00:15:12.800 --> 00:15:14.800]  他說我終於做了一個決定
[00:15:14.800 --> 00:15:15.800]  決定會辭職
[00:15:15.800 --> 00:15:16.800]  他真的辭職了
[00:15:16.800 --> 00:15:17.800]  他真的辭職了
[00:15:17.800 --> 00:15:18.800]  他一路跟我說
[00:15:18.800 --> 00:15:19.800]  他說我真的辭職了
[00:15:19.800 --> 00:15:21.800]  他說我替你開心
[00:15:21.800 --> 00:15:23.800]  人是要謀生
[00:15:23.800 --> 00:15:25.800]  但是人都是應該有生命的
[00:15:25.800 --> 00:15:28.800]  不要為了生活而放棄你的生命
[00:15:28.800 --> 00:15:30.800]  或者損害你的生命
[00:15:30.800 --> 00:15:32.800]  在十三節到十四節告訴你
[00:15:32.800 --> 00:15:35.800]  人可以拼命去拿拼命去賺
[00:15:35.800 --> 00:15:37.800]  但記住有禍患是什麼呢?
[00:15:37.800 --> 00:15:38.800]  其中一個禍患就是
