
[00:00:00.000 --> 00:00:06.900]  OK 看到了 馬可福音第十二章
[00:03:01.880 --> 00:03:03.360]  我們知道經學家是什麼呢?
[00:03:03.360 --> 00:03:05.360]  經學家就好像今天的
[00:03:05.360 --> 00:03:06.960]  這樣說也不是很對
[00:03:06.960 --> 00:03:08.680]  也不是百分之百是神學家
[00:03:08.680 --> 00:03:10.240]  這幫人已經很厲害了
[00:03:10.240 --> 00:03:12.080]  他們對經文很掌握了
[00:03:12.080 --> 00:03:15.040]  這幫人也有社會地位的
[00:03:15.040 --> 00:03:17.040]  耶穌說要提防這幫經學家
[00:03:17.040 --> 00:03:18.560]  為什麼要提防他們呢?
[00:03:18.560 --> 00:03:20.760]  他說提防他們的原因有四樣東西
[00:03:20.760 --> 00:03:24.520]  第一因為這幫人很喜歡穿那些長袍
[00:03:24.520 --> 00:03:26.120]  在街上走來走去
[00:03:26.120 --> 00:03:27.960]  在大街上走來走去
[00:03:27.960 --> 00:03:30.400]  這幫人也很喜歡在市中心
[00:03:30.400 --> 00:03:31.760]  在銅鑼灣
[00:03:31.760 --> 00:03:33.360]  在三里屯
[00:03:33.360 --> 00:03:35.520]  在黃埔井大街
[00:03:35.520 --> 00:03:37.720]  然後要人問他們的安
[00:03:37.720 --> 00:03:39.280]  很尊敬他們的
[00:03:39.280 --> 00:03:40.000]  問他們的安
[00:03:40.000 --> 00:03:43.480]  一看就知道這幫人是高高在上的
[00:03:43.480 --> 00:03:45.160]  經學家要人問他們的安
[00:03:45.160 --> 00:03:47.200]  又很喜歡坐在會堂
[00:03:47.200 --> 00:03:48.520]  去到教會的時間
[00:03:48.520 --> 00:03:51.240]  最重要的位置是要他們坐的
[00:03:51.240 --> 00:03:52.160]  其他人不准坐
[00:03:52.160 --> 00:03:53.640]  是留給他們坐的
[00:03:53.640 --> 00:03:56.760]  然後又很喜歡在現席上
[00:03:56.760 --> 00:03:57.680]  坐在首位
[00:03:57.680 --> 00:03:59.800]  在現席上坐首位是什麼意思呢?
[00:03:59.800 --> 00:04:01.560]  大家去飲宴過肯定知道
[00:04:01.560 --> 00:04:04.880]  你坐在主人家的那一桌
[00:04:04.880 --> 00:04:06.480]  那個服務也不同
[00:04:06.480 --> 00:04:09.480]  那塊雞會夾在你的碟子上
[00:04:09.480 --> 00:04:11.960]  你不是坐在主人家那些桌子的時間
[00:04:11.960 --> 00:04:13.560]  是自己用快車夾的
[00:04:13.560 --> 00:04:15.240]  是吧?有一點點不同
[00:04:15.240 --> 00:04:18.640]  但是這裡出現了幾個字很有趣的
[00:04:18.640 --> 00:04:20.840]  他用了一個字叫做喜歡
[00:04:20.840 --> 00:04:24.280]  他說喜歡穿著長袍在街上走來走去
[00:04:24.280 --> 00:04:27.440]  喜歡在市中心要人問他們的安
[00:04:27.440 --> 00:04:29.960]  喜歡在會堂裡面坐高位
[00:04:29.960 --> 00:04:30.560]  這裡沒有說
[00:04:30.560 --> 00:04:31.960]  但是同一個字
[00:04:31.960 --> 00:04:35.120]  喜歡在現席上要坐首位
[00:04:35.120 --> 00:04:36.680]  那你說我喜歡而已
[00:04:36.680 --> 00:04:40.440]  我喜歡去做那件事而已
[00:04:40.440 --> 00:04:42.680]  我有一隻10卡的鑽石戒指
[00:04:42.680 --> 00:04:45.960]  沒錯 本來應該是七一慶典那些
[00:04:45.960 --> 00:04:48.960]  回歸的誠意我才戴的
[00:04:48.960 --> 00:04:51.440]  不是 我喜歡買菜的時候
[00:04:51.440 --> 00:04:53.080]  我就戴 都可以的
[00:04:53.080 --> 00:04:54.880]  很貴的 我喜歡
[00:04:54.880 --> 00:04:55.920]  那不行嗎?
[00:04:55.920 --> 00:04:57.640]  那為什麼耶穌那麼奇怪呢?
[00:04:57.640 --> 00:04:59.280]  他喜歡那樣也不行?
[00:04:59.280 --> 00:05:01.840]  原來這個字的原文很有趣
[00:05:01.840 --> 00:05:03.360]  這個字的原文叫做philo
[00:05:03.360 --> 00:05:04.720]  不是philo
[00:05:04.720 --> 00:05:05.880]  不是我女兒的名字
[00:05:05.880 --> 00:05:07.520]  是philo
[00:05:07.520 --> 00:05:10.000]  中間多了一個
[00:05:10.040 --> 00:05:12.080]  英文多了一個L
[00:05:12.080 --> 00:05:12.800]  philo
[00:05:12.800 --> 00:05:14.920]  原來這個字的意思很有趣
[00:05:14.920 --> 00:05:16.760]  這個字的意思就是說
[00:05:16.760 --> 00:05:18.360]  他很想
[00:05:18.360 --> 00:05:21.240]  很想別人看到他做這件事的時候
[00:05:21.240 --> 00:05:22.320]  然後他回應
[00:05:22.320 --> 00:05:23.640]  就是很show off
[00:05:23.640 --> 00:05:24.840]  如果這個字
[00:05:24.840 --> 00:05:26.320]  你用在正面那裡
[00:05:26.320 --> 00:05:29.720]  我很想別人看到我的生命
[00:05:29.720 --> 00:05:31.400]  是反映主耶穌基督的
[00:05:31.400 --> 00:05:33.240]  很想 就是很philo
[00:05:33.240 --> 00:05:35.120]  別人看到我說那些話的時候
[00:05:35.120 --> 00:05:36.200]  我是全民福音的
[00:05:36.200 --> 00:05:37.560]  這個字很正面的
[00:05:37.560 --> 00:05:38.560]  如果這樣的時間
[00:05:38.560 --> 00:05:39.480]  我不是show off
[00:05:39.480 --> 00:05:40.760]  我是想show給你看
[00:05:40.760 --> 00:05:41.640]  我很緊張
[00:05:41.640 --> 00:05:42.560]  很想你看到
[00:05:42.560 --> 00:05:43.920]  很想你知道
[00:05:43.920 --> 00:05:46.560]  福音那種好處在哪裡
[00:05:46.560 --> 00:05:47.400]  但他不是
[00:05:47.400 --> 00:05:49.080]  他說這幫經學家
[00:05:49.080 --> 00:05:50.000]  他philo
[00:05:50.000 --> 00:05:51.240]  他很喜歡
[00:05:51.240 --> 00:05:52.280]  很喜歡
[00:05:52.280 --> 00:05:53.480]  很歡喜
[00:05:53.480 --> 00:05:55.440]  那些人是要問他安
[00:05:55.440 --> 00:05:58.240]  很歡喜平時不需要穿那件
[00:05:58.240 --> 00:05:59.480]  穿著穿著的衣服出街
[00:05:59.480 --> 00:06:00.200]  我就是穿
[00:06:00.200 --> 00:06:01.360]  因為我要你看到
[00:06:01.360 --> 00:06:03.760]  我就是那個在社會上
[00:06:03.760 --> 00:06:05.640]  有地位的經學家
[00:06:05.640 --> 00:06:06.720]  在市中心的時間
[00:06:06.720 --> 00:06:07.520]  你看到我
[00:06:07.520 --> 00:06:08.400]  問我安
[00:06:08.400 --> 00:06:09.400]  在會堂那裡
[00:06:09.400 --> 00:06:10.800]  你留一個位置給我坐
[00:06:10.800 --> 00:06:11.760]  我是特別的
[00:06:11.760 --> 00:06:12.840]  在筵席那裡
[00:06:12.840 --> 00:06:13.560]  喂
[00:06:13.560 --> 00:06:15.600]  我要坐主人家的席
[00:06:15.600 --> 00:06:17.800]  本來看起來好像沒什麼特別的
[00:06:17.800 --> 00:06:18.520]  但是
[00:06:18.520 --> 00:06:19.400]  你再看的時候
[00:06:19.400 --> 00:06:20.880]  耶穌說要提防他們
[00:06:20.880 --> 00:06:22.800]  因為這幫人在做什麼
[00:06:22.800 --> 00:06:25.960]  他在用自己本來經學家
[00:06:25.960 --> 00:06:28.360]  上帝給他的身份
[00:06:28.360 --> 00:06:30.160]  其實他在炫耀自己
[00:06:30.160 --> 00:06:32.320]  在show off自己
[00:06:32.320 --> 00:06:34.800]  你說這件事也沒怎麼得罪人的
[00:06:34.800 --> 00:06:35.640]  是不是
[00:06:35.640 --> 00:06:37.040]  為什麼要防備他呢
[00:06:37.040 --> 00:06:38.800]  我們再看
[00:06:38.800 --> 00:06:39.800]  再看的時間
[00:06:39.800 --> 00:06:41.720]  第40節不一樣了
[00:06:41.720 --> 00:06:43.640]  40節他說這幫人
[00:06:43.640 --> 00:06:45.080]  做很長的祈禱
[00:06:45.080 --> 00:06:48.080]  很長的祈禱也不是犯錯吧
[00:06:48.080 --> 00:06:48.800]  但不是
[00:06:48.800 --> 00:06:49.960]  綠色我標了
[00:06:49.960 --> 00:06:51.320]  是假裝
[00:06:51.320 --> 00:06:52.720]  他pretend
[00:06:52.720 --> 00:06:55.680]  pretend去做那個很長的禱告
[00:06:55.680 --> 00:06:57.200]  為什麼要做很長的禱告
[00:06:57.200 --> 00:06:58.720]  讓人家看到這幫經學家
[00:06:58.720 --> 00:07:00.360]  其實在說什麼
[00:07:00.360 --> 00:07:02.720]  是在說其實我很淑女的
[00:07:02.720 --> 00:07:05.480]  我不僅穿著那件祭司袍
[00:07:05.480 --> 00:07:07.440]  就是穆斯普在街上
[00:07:07.440 --> 00:07:09.680]  你看到我的時間問我安
[00:07:09.680 --> 00:07:10.520]  而是我呢
[00:07:10.520 --> 00:07:11.880]  是很淑女的
[00:07:11.880 --> 00:07:13.240]  你respect我吧
[00:07:13.240 --> 00:07:13.760]  是不是
[00:07:13.760 --> 00:07:16.400]  其實他是在用自己的身份
[00:07:16.400 --> 00:07:18.400]  用一些好像在騙上帝
[00:07:18.400 --> 00:07:20.480]  做一個很長的祈禱
[00:07:20.480 --> 00:07:22.280]  是假裝的
[00:07:22.280 --> 00:07:23.560]  好像告訴人家
[00:07:23.560 --> 00:07:25.920]  我的地位是不一樣的
[00:07:25.920 --> 00:07:27.800]  這件事也不是最嚴重的
[00:07:27.800 --> 00:07:28.560]  最嚴重的
[00:07:28.560 --> 00:07:29.760]  耶穌說
[00:07:29.760 --> 00:07:31.400]  這幫人是怎樣的
[00:07:31.400 --> 00:07:32.760]  是吞併了
[00:07:32.760 --> 00:07:36.640]  吞沒了寡婦的房產
[00:07:36.640 --> 00:07:38.040]  寡婦是怎樣的
[00:07:38.040 --> 00:07:40.000]  你要知道當時的情況
[00:07:40.000 --> 00:07:43.640]  寡婦是除了上帝之外
[00:07:43.640 --> 00:07:44.840]  其實她沒有什麼依靠
[00:07:44.840 --> 00:07:46.280]  她可能有小朋友的
[00:07:46.280 --> 00:07:48.120]  但是她老公離開了的時間
[00:07:48.120 --> 00:07:52.040]  寡婦是那些聖殿的信仰群體
[00:07:52.040 --> 00:07:54.520]  應該要照顧她的
[00:07:54.520 --> 00:07:55.800]  但是他們沒有這樣做
[00:07:55.800 --> 00:07:57.240]  不僅沒有這樣做
[00:07:57.240 --> 00:07:58.600]  在信仰的群體
[00:07:58.600 --> 00:08:00.120]  宗教的領袖
[00:08:00.120 --> 00:08:02.160]  其實他是在代表上帝
[00:08:02.160 --> 00:08:03.400]  是彰顯著
[00:08:03.400 --> 00:08:05.200]  怎樣去眷顧這些弱者
[00:08:05.200 --> 00:08:10.640]  而寡婦就是其中一個弱勢的社群
[00:08:10.640 --> 00:08:11.760]  是那幫人
[00:08:11.760 --> 00:08:12.840]  宗教領袖
[00:08:12.840 --> 00:08:16.280]  甚至是聖殿的體制
[00:08:16.280 --> 00:08:17.760]  應該要照顧的
[00:08:17.760 --> 00:08:20.080]  這幫人沒有這樣做的時間
[00:08:20.080 --> 00:08:22.360]  他還怎樣呢?
[00:08:22.360 --> 00:08:23.360]  沒有這樣做的時間
[00:08:23.360 --> 00:08:25.720]  他還吞併了寡婦的錢
[00:08:25.720 --> 00:08:26.600]  所以耶穌說
[00:08:26.600 --> 00:08:28.880]  這幫人會受到更大的懲罰
[00:08:28.880 --> 00:08:30.120]  《馬拉基書》三章五節
[00:08:30.120 --> 00:08:31.920]  給我們看的一本很特別的圖畫
[00:08:31.920 --> 00:08:33.000]  就是告訴我們
[00:08:33.000 --> 00:08:36.560]  萬鈞的耶和華是會私人審判
[00:08:36.560 --> 00:08:38.200]  我特別減低了
[00:08:38.200 --> 00:08:41.160]  特別是針對那些孤兒寡婦
[00:08:41.160 --> 00:08:43.320]  就是欺壓那些孤兒寡婦
[00:08:43.320 --> 00:08:44.840]  屈往忌居的人
[00:08:44.840 --> 00:08:46.480]  如果你沒有對他好的時間
[00:08:46.480 --> 00:08:47.880]  你就不是敬畏耶和華
[00:08:47.880 --> 00:08:49.680]  不是敬畏耶和華的時間
[00:08:49.680 --> 00:08:50.760]  他就說什麼呢?
[00:08:50.760 --> 00:08:52.600]  他說這幫人是要做
[00:08:52.600 --> 00:08:55.680]  是要受更重的懲罰的
[00:08:55.680 --> 00:08:59.240]  本來這幫祭司長是應該
[00:08:59.240 --> 00:09:01.640]  不是將時間放在街上
[00:09:01.640 --> 00:09:02.760]  叫人去尊敬他
[00:09:02.760 --> 00:09:04.760]  不是穿著一件穿著帽子
[00:09:04.760 --> 00:09:05.800]  到處走的時間
[00:09:05.800 --> 00:09:07.120]  讓人看見他的時間
[00:09:07.120 --> 00:09:07.960]  就尊敬他
[00:09:07.960 --> 00:09:10.640]  不是去到會堂的時候
[00:09:10.640 --> 00:09:12.560]  一定要坐在最重要的位置
[00:09:12.560 --> 00:09:15.280]  也不是去到吃飯的時間
[00:09:15.280 --> 00:09:16.400]  要坐在首位
[00:09:16.400 --> 00:09:18.480]  而是其中一個很重要的工作
[00:09:18.480 --> 00:09:19.200]  他忘記了
[00:09:19.200 --> 00:09:21.080]  就是要看顧
[00:09:21.080 --> 00:09:22.840]  看一下這些孤兒寡婦
[00:09:22.840 --> 00:09:25.000]  他沒有做的時間
[00:09:25.000 --> 00:09:26.360]  都算了
[00:09:26.360 --> 00:09:30.360]  他還要吞併了那些寡婦的房產
[00:09:30.360 --> 00:09:31.840]  那麼耶穌在這裡沒有特別說
[00:09:31.840 --> 00:09:33.640]  他怎樣去吞併那些財產
[00:09:33.640 --> 00:09:34.360]  那些房產
[00:09:34.360 --> 00:09:36.080]  但是我們打開一些文獻去看的時間
[00:09:36.080 --> 00:09:36.880]  你會發覺
[00:09:36.880 --> 00:09:39.160]  在聖殿裡面這些人
[00:09:39.160 --> 00:09:40.760]  其實他應該要做些什麼
[00:09:40.760 --> 00:09:42.960]  他穿起那件穿著帽子的時間
[00:09:42.960 --> 00:09:44.320]  不是招搖撞騙的
[00:09:44.320 --> 00:09:46.040]  他穿起那件穿著帽子的時間
[00:09:46.040 --> 00:09:47.400]  其實他在聖殿裡面
[00:09:47.400 --> 00:09:50.120]  可能是幫一些孤兒寡婦去伸冤
[00:09:50.120 --> 00:09:51.840]  可能是幫這些孤兒寡婦
[00:09:51.840 --> 00:09:54.560]  將那些祭物獻給上帝
[00:09:54.560 --> 00:09:57.800]  也是幫助他們去解釋聖經
[00:09:57.800 --> 00:09:58.800]  但是他沒有這麼做
[00:09:58.800 --> 00:09:59.600]  沒有這麼做之餘
[00:09:59.600 --> 00:10:02.480]  他還吞併了一些寡婦的房產
[00:10:02.480 --> 00:10:03.400]  雖然他沒有交代
[00:10:03.400 --> 00:10:04.440]  但是文獻告訴他
[00:10:04.440 --> 00:10:06.000]  他透過這些東西
[00:10:06.000 --> 00:10:06.880]  可能跟他說
[00:10:06.880 --> 00:10:10.680]  你可能要買一隻很貴的鵪鶉
[00:10:10.680 --> 00:10:12.360]  去獻給上帝
[00:10:12.360 --> 00:10:14.680]  買一隻很漂亮的山羊
[00:10:14.680 --> 00:10:16.240]  去獻給上帝
[00:10:16.240 --> 00:10:19.360]  那麼你的孩子就可以得到平安了
[00:10:19.360 --> 00:10:20.720]  你雖然是寡婦
[00:10:20.720 --> 00:10:23.800]  但是你的人生就可以有上帝的祝福了
[00:10:23.800 --> 00:10:26.000]  他透過一些種種的藉口
[00:10:26.000 --> 00:10:28.960]  可能就騙了寡婦的房產
[00:10:28.960 --> 00:10:30.120]  弟兄姊妹我們來到這個時候
[00:10:30.120 --> 00:10:31.080]  我們停一停
[00:10:31.080 --> 00:10:33.280]  你說這些事情不會發生在我們身上
[00:10:33.280 --> 00:10:35.560]  是 我相信不會發生在我們身上
[00:10:35.560 --> 00:10:39.400]  但是耶穌叫那幫門徒告訴他們的時間
[00:10:39.400 --> 00:10:40.880]  提醒那幫門徒同一時間
[00:10:40.880 --> 00:10:42.360]  今天提醒我們
[00:10:42.360 --> 00:10:43.480]  他提醒那幫門徒
[00:10:43.480 --> 00:10:45.280]  他不是叫那幫門徒說
[00:10:45.280 --> 00:10:46.240]  你有沒有做這件事
[00:10:46.240 --> 00:10:47.640]  你自己去檢視你的生命
[00:10:47.640 --> 00:10:48.480]  不是
[00:10:48.480 --> 00:10:52.080]  他是將眼前耶穌看見的圖畫
[00:10:52.080 --> 00:10:53.800]  是跟那幫門徒去分享
[00:10:53.800 --> 00:10:54.480]  同樣的
[00:10:54.480 --> 00:10:56.360]  其實今天跟我們去分享
[00:10:56.360 --> 00:10:58.640]  我們看不看得見
[00:10:58.640 --> 00:11:04.360]  當前應該屬於聖殿本來要做的工作的時間
[00:11:04.360 --> 00:11:06.200]  其實他沒有做到
[00:11:06.200 --> 00:11:07.200]  不單沒有做到
[00:11:07.200 --> 00:11:11.120]  而且還欺壓著那些孤兒寡婦
[00:11:11.120 --> 00:11:14.120]  屈往寄居的人
[00:11:14.120 --> 00:11:15.080]  我分享兩個故事
[00:11:15.080 --> 00:11:16.600]  有一個故事就是
[00:11:16.600 --> 00:11:19.000]  我是有一次聽一個牧者分享的時間
[00:11:19.000 --> 00:11:20.480]  他說的
[00:11:20.480 --> 00:11:22.000]  那個牧者說香港
[00:11:22.000 --> 00:11:23.320]  其實他認識一個
[00:11:23.320 --> 00:11:24.960]  就是他現在教會的弟兄姊妹
[00:11:24.960 --> 00:11:26.000]  有一個弟兄姊妹
[00:11:26.000 --> 00:11:28.240]  就是一個中學的同學
[00:11:28.240 --> 00:11:31.280]  中學的同學就去做保險
[00:11:31.280 --> 00:11:35.960]  中學的同學就帶了一個弟兄的媽媽經常去接觸他
[00:11:35.960 --> 00:11:37.520]  帶他去教會
[00:11:37.520 --> 00:11:38.440]  這樣是很好的
[00:11:38.440 --> 00:11:40.160]  每個星期一天送他去教會
[00:11:40.160 --> 00:11:41.560]  陪他一起去教會
[00:11:41.560 --> 00:11:43.200]  久而久之
[00:11:43.200 --> 00:11:46.800]  這個買保險的人就帶了一個弟兄的媽媽去教會的時間
[00:11:46.800 --> 00:11:49.080]  這個媽媽真的信了主
[00:11:49.080 --> 00:11:52.440]  信了主就開始跟這個媽媽說
[00:11:52.440 --> 00:11:54.440]  這個買保險的弟兄
[00:11:54.440 --> 00:11:56.120]  所謂弟兄來一間教會
[00:11:56.120 --> 00:11:57.760]  就是那個弟兄的中學同學
[00:11:57.760 --> 00:11:59.400]  買保險的人就跟那個
[00:11:59.400 --> 00:12:00.520]  就是跟那個伯母說
[00:12:00.520 --> 00:12:01.760]  你去買份保險吧
[00:12:01.760 --> 00:12:04.200]  這個伯母就覺得這個年輕人這麼好
[00:12:04.200 --> 00:12:06.760]  跟你買份保險你都不會騙我的
[00:12:06.760 --> 00:12:08.880]  以前就很容易找到他
[00:12:08.880 --> 00:12:10.680]  一打電話就很容易找到他
[00:12:10.680 --> 00:12:12.040]  買了保險之後
[00:12:12.040 --> 00:12:15.080]  就再沒有陪伯母回教會了
[00:12:15.080 --> 00:12:17.840]  打電話給他有時候想找一下他問一些事情
[00:12:17.840 --> 00:12:18.600]  很難找
[00:12:18.600 --> 00:12:20.160]  十個電話可能就
[00:12:20.160 --> 00:12:21.200]  經常都留言
[00:12:21.200 --> 00:12:22.720]  或者說很忙
[00:12:22.720 --> 00:12:23.560]  正在見客
[00:12:23.560 --> 00:12:25.680]  十個電話可能就只有一個電話找到他
[00:12:25.680 --> 00:12:27.040]  那兩個人就受損
[00:12:27.040 --> 00:12:28.840]  有一次伯母進了醫院的時間
[00:12:28.840 --> 00:12:31.040]  她兒子直接打給她的時間
[00:12:31.040 --> 00:12:33.920]  都打了很久才找到他
[00:12:33.920 --> 00:12:35.240]  有時候會真的
[00:12:35.240 --> 00:12:37.320]  原來有時候真的不知不覺
[00:12:37.320 --> 00:12:40.880]  我們就借用了基督徒這個名字
[00:12:40.880 --> 00:12:45.080]  其實是在做一些吞沒寡婦房產的事情
[00:12:45.080 --> 00:12:47.400]  我們可能不知道
[00:12:47.400 --> 00:12:49.240]  未必一定是我們做的
[00:12:49.240 --> 00:12:53.400]  但是會不會我們看到身邊有這樣的事情在發生呢?
[00:12:53.400 --> 00:12:55.320]  還有一個故事很有趣的
[00:12:55.320 --> 00:12:57.560]  這個故事我從來沒有分享過
[00:12:57.560 --> 00:13:00.640]  這個就是我來到北京的時間
[00:13:00.640 --> 00:13:01.520]  不久之後
[00:13:01.520 --> 00:13:04.280]  可能都兩三年三四年
[00:13:04.280 --> 00:13:07.680]  開始就更加牽涉到
[00:13:07.680 --> 00:13:11.800]  在整個BIZ裡面有些服務
[00:13:11.800 --> 00:13:14.120]  有一個很有份量的弟兄
[00:13:14.120 --> 00:13:17.440]  有一次和我吃雲吞麵
[00:13:17.440 --> 00:13:18.920]  他和我分享一件事
[00:13:18.920 --> 00:13:19.880]  他可能見到我
[00:13:19.880 --> 00:13:23.120]  你現在要慢慢更加牽涉到
[00:13:23.120 --> 00:13:25.360]  整個體制裡面的服務
[00:13:25.360 --> 00:13:27.000]  他就和我分享一個故事
[00:13:27.000 --> 00:13:28.600]  他說這個故事是真實的
[00:13:28.600 --> 00:13:30.840]  我也相信這個弟兄說的話是真實的
[00:13:30.840 --> 00:13:33.720]  因為他是很有份量的
[00:13:33.720 --> 00:13:35.640]  他不是回CMC的
[00:13:35.640 --> 00:13:36.760]  所以你不用猜他是誰
[00:13:36.760 --> 00:13:38.640]  也離開了北京
[00:13:38.640 --> 00:13:41.080]  這個弟兄就和我說
[00:13:41.080 --> 00:13:42.160]  他說我告訴你
[00:13:42.160 --> 00:13:44.640]  在世界某一個地方
[00:13:44.640 --> 00:13:47.120]  在一間教會裡面
[00:13:47.120 --> 00:13:51.000]  這個牧者其實就做了一個ministry
[00:13:51.000 --> 00:13:51.920]  很大的
[00:13:51.920 --> 00:13:54.600]  就牽涉了很多人
[00:13:54.600 --> 00:13:57.720]  有一個call group
[00:13:57.720 --> 00:13:59.520]  做了很多事
[00:13:59.520 --> 00:14:00.440]  就去籌款
[00:14:00.440 --> 00:14:02.040]  就開始roll out一些東西
[00:14:02.040 --> 00:14:03.280]  但是突然之間
[00:14:03.280 --> 00:14:06.600]  他就宣佈這個project不再做了
[00:14:06.600 --> 00:14:08.120]  他又沒有解釋
[00:14:08.120 --> 00:14:11.720]  那call team的弟兄姐妹就追問這個事情的時間
[00:14:11.720 --> 00:14:14.960]  甚至他解散了整個call team
[00:14:14.960 --> 00:14:17.080]  那些人再去找他追問他的時間
[00:14:17.080 --> 00:14:20.040]  你說那些錢捐了這麼多去了哪裡呢?
[00:14:20.040 --> 00:14:21.480]  他沒有交代
[00:14:21.480 --> 00:14:26.200]  到最後一個牧者是離開了那間教會的
[00:14:26.200 --> 00:14:30.440]  他說我相信這個弟兄和我分享這個故事
[00:14:30.440 --> 00:14:31.800]  是給我一個特別的提醒
[00:14:31.800 --> 00:14:33.000]  你現在get involved
[00:14:33.000 --> 00:14:36.320]  就是建制的情況下的時間
[00:14:36.320 --> 00:14:37.320]  給我一個提醒
[00:14:37.320 --> 00:14:38.840]  同一時間
[00:14:38.840 --> 00:14:40.280]  他給我的提醒就是
[00:14:40.280 --> 00:14:41.280]  你要提醒
[00:14:41.280 --> 00:14:43.080]  提醒不單是我自己
[00:14:43.080 --> 00:14:45.600]  你要提醒你自己進入去的時間
[00:14:45.600 --> 00:14:48.520]  你要成為一個observer
[00:14:48.520 --> 00:14:51.640]  去監察整個教會裡面
[00:14:51.640 --> 00:14:54.720]  整個建制裡面究竟發生什麼事情
[00:14:54.720 --> 00:14:57.200]  我相信這個弟兄給我一個很大的提醒
