
[00:00:00.000 --> 00:00:08.000]  我們在祢的面前傳一個感謝的心
[00:08:15.000 --> 00:08:19.000]  所以無謂要我們受西方的割禮
[00:08:19.000 --> 00:08:25.000]  然後才進入基督教信仰的殿堂
[00:08:25.000 --> 00:08:29.000]  或者舊約聖經可以提供給我們一個更加東方的進路
[00:08:29.000 --> 00:08:34.000]  讓我們去掌握有關於上帝的真理
[00:08:34.000 --> 00:08:36.000]  然後再回頭回來
[00:08:36.000 --> 00:08:39.000]  我們再看西方的神學思想
[00:08:39.000 --> 00:08:45.000]  可能會更加給我們的幫助大
[00:08:45.000 --> 00:08:49.000]  我這樣說可能會有另外一個問題出現
[00:08:49.000 --> 00:08:54.000]  就是舊約聖經本身帶來的問題
[00:08:54.000 --> 00:08:57.000]  有人半開玩笑地說
[00:08:57.000 --> 00:08:59.000]  不過他半開玩笑也挺認真的
[00:08:59.000 --> 00:09:04.000]  他說教會的弟兄姊妹不讀舊約聖經
[00:09:04.000 --> 00:09:06.000]  舊約聖經可能是一個祝福
[00:09:06.000 --> 00:09:09.000]  因為沒有那麼多難題出現
[00:09:09.000 --> 00:09:11.000]  一讀舊約聖經的時候
[00:09:11.000 --> 00:09:14.000]  就發覺全部都是問題
[00:09:14.000 --> 00:09:15.000]  殺人啊
[00:09:15.000 --> 00:09:19.000]  上帝為什麼會殺殺殺所有的嘉南人呢?
[00:09:19.000 --> 00:09:24.000]  最近在龍應台女士的文章
[00:09:24.000 --> 00:09:26.000]  提到巴勒斯坦
[00:09:26.000 --> 00:09:29.000]  說他打開舊約聖經來讀
[00:09:29.000 --> 00:09:31.000]  很多人對舊約的觀念
[00:09:31.000 --> 00:09:35.000]  就是上帝是一個嗜血的上帝
[00:09:35.000 --> 00:09:38.000]  上帝是一個喜歡殺戮的上帝
[00:09:38.000 --> 00:09:41.000]  上帝的威嚴和嚴厲
[00:09:41.000 --> 00:09:45.000]  在舊約聖經裡給我們的印象並不多
[00:09:45.000 --> 00:09:49.000]  另外當然一個難處就是舊約的律法
[00:09:49.000 --> 00:09:51.000]  舊約有很多規條
[00:09:51.000 --> 00:09:53.000]  舊約要守這個守那個
[00:09:53.000 --> 00:09:56.000]  如果你跟著時代主義的觀點去看
[00:09:56.000 --> 00:10:00.000]  你還會以為舊約聖經人要得救就要行律法
[00:10:00.000 --> 00:10:02.000]  幸好我們現在不是在舊約時代
[00:10:02.000 --> 00:10:03.000]  我們在新約時代
[00:10:03.000 --> 00:10:05.000]  新約信耶穌就行了
[00:10:05.000 --> 00:10:09.000]  上帝的計劃B和計劃A在舊約就失敗了
[00:10:09.000 --> 00:10:10.000]  這是時代主義的說法
[00:10:10.000 --> 00:10:12.000]  這不是聖經的說法
[00:10:12.000 --> 00:10:17.000]  舊約聖經作為認識神的途徑
[00:10:17.000 --> 00:10:21.000]  好像本身帶著很多的困難
[00:10:21.000 --> 00:10:23.000]  歷史上的問題
[00:10:23.000 --> 00:10:25.000]  很多人讀舊約聖經的時候
[00:10:25.000 --> 00:10:28.000]  問很多有關歷史的真不真
[00:10:28.000 --> 00:10:31.000]  準不準、可不可靠的問題
[00:10:31.000 --> 00:10:37.000]  我們不是想在這些問題上花功夫
[00:10:37.000 --> 00:10:40.000]  太多的時候我們讀舊約聖經
[00:10:40.000 --> 00:10:45.000]  是帶著我們的問題來看舊約聖經
[00:10:45.000 --> 00:10:49.000]  我們很想舊約聖經去解決我們的問題
[00:10:49.000 --> 00:10:51.000]  創造和進化是一個很好的例子
[00:10:51.000 --> 00:10:54.000]  每一個基督徒打開創世記第一章
[00:10:54.000 --> 00:10:56.000]  他不是看創世記第一章問什麼、答什麼
[00:10:56.000 --> 00:10:59.000]  他是想創世記第一章回答
[00:10:59.000 --> 00:11:01.000]  到底這個世界是進化還是創造
[00:11:01.000 --> 00:11:04.000]  這不只是評論圖的看法
[00:11:04.000 --> 00:11:06.000]  學者也是這樣做
[00:11:06.000 --> 00:11:10.000]  在英國出版的一本書
[00:11:10.000 --> 00:11:13.000]  那套書的書名很有趣
[00:11:13.000 --> 00:11:15.000]  叫做When Christians Disagree
[00:11:15.000 --> 00:11:17.000]  當基督徒彼此不同意的時候
[00:11:17.000 --> 00:11:19.000]  有好幾個不同的題目
[00:11:19.000 --> 00:11:21.000]  一個是財富的問題
[00:11:21.000 --> 00:11:23.000]  一個是戰爭的問題
[00:11:23.000 --> 00:11:26.000]  一個是婦女侍奉的問題
[00:11:26.000 --> 00:11:28.000]  都有When Christians Disagree
[00:11:28.000 --> 00:11:30.000]  你看看最近聖公會要安立女牧師的事
[00:11:30.000 --> 00:11:32.000]  在英國搞得很大件事
[00:11:32.000 --> 00:11:35.000]  其中一個問題就是創造和進化
[00:11:35.000 --> 00:11:37.000]  這本書結束的時候
[00:11:37.000 --> 00:11:41.000]  結論就是我們要回去看創世記第一章怎麼教
[00:11:41.000 --> 00:11:46.000]  如果我們帶著自己的問題來讀舊約聖經
[00:11:46.000 --> 00:11:51.000]  很多時候我們會發覺問題只會產生更多的問題
[00:11:51.000 --> 00:11:54.000]  我們不想用這個態度
[00:11:54.000 --> 00:11:58.000]  所以原諒我有很多你可能很想得到解答的問題
[00:11:58.000 --> 00:12:00.000]  我不是很想在這裡處理
[00:12:00.000 --> 00:12:03.000]  不是說這些問題沒有答案
[00:12:03.000 --> 00:12:05.000]  而是我自己讀舊約聖經的過程中
[00:12:05.000 --> 00:12:11.000]  我發覺如果我肯暫時放下這些問題
[00:12:11.000 --> 00:12:17.000]  如果我肯聆聽舊約聖經本身想和我說什麼
[00:12:17.000 --> 00:12:23.000]  讓聖經去決定我應該問什麼問題
[00:12:23.000 --> 00:12:26.000]  這個其實是很簡單的態度
[00:12:26.000 --> 00:12:29.000]  但很多時候是我們忽略的態度
[00:12:29.000 --> 00:12:31.000]  你想想你的查經
[00:12:31.000 --> 00:12:33.000]  你怎麼查經呢?
[00:12:33.000 --> 00:12:36.000]  我們最近要鼓勵弟兄姊妹不要和不信的人拍拖
[00:12:36.000 --> 00:12:38.000]  於是我們查經
[00:12:38.000 --> 00:12:43.000]  於是就去找一些支持你不和不信的人拍拖的經文出來查
[00:12:43.000 --> 00:12:46.000]  這個時候我們要說說怎樣關心祖國
[00:12:46.000 --> 00:12:48.000]  我們選擇李希米記最好
[00:12:48.000 --> 00:12:51.000]  我們先決定我們要什麼教導
[00:12:51.000 --> 00:12:53.000]  然後我們就去找聖經
[00:12:53.000 --> 00:12:58.000]  我們不是很有耐性或者空間
[00:12:58.000 --> 00:13:05.000]  來讓聖經和我們說聖經本身想說什麼
[00:13:05.000 --> 00:13:10.000]  我希望在這幾堂的時間裡
[00:13:10.000 --> 00:13:15.000]  我們能夠集中去看一看
[00:13:15.000 --> 00:13:18.000]  如果我們要認識上帝
[00:13:18.000 --> 00:13:24.000]  舊約聖經是怎樣將上帝介紹給我們
[00:13:24.000 --> 00:13:26.000]  我們先聽
[00:13:26.000 --> 00:13:30.000]  我們發覺在聽的過程裡
[00:13:30.000 --> 00:13:34.000]  有一些我們本來有的問題就會消失
[00:13:34.000 --> 00:13:37.000]  有一些我們本來有的問題
[00:13:37.000 --> 00:13:42.000]  會在意想不到的角度裡得到解決
[00:13:42.000 --> 00:13:45.000]  當然也有些問題仍然在我們面對
[00:13:45.000 --> 00:13:48.000]  我沒有否認這個可能性
[00:13:48.000 --> 00:13:53.000]  但是先聆聽舊約聖經要和我們說什麼
[00:13:53.000 --> 00:13:57.000]  我覺得這是我們做聖經神學的功夫
[00:13:57.000 --> 00:13:59.000]  我們去讀聖經的時候
[00:13:59.000 --> 00:14:01.000]  我們要學習的
[00:14:01.000 --> 00:14:05.000]  認識神從舊約入手
[00:14:05.000 --> 00:14:08.000]  不是從那些問題入手
[00:14:08.000 --> 00:14:13.000]  而是從舊約聖經本身要和我們說什麼
[00:14:13.000 --> 00:14:16.000]  那一書來入手
[00:14:16.000 --> 00:14:18.000]  當我們這樣說的時候
[00:14:18.000 --> 00:14:21.000]  我們其實是在說幾樣東西
[00:14:21.000 --> 00:14:22.000]  第一
[00:14:22.000 --> 00:14:27.000]  舊約聖經裡面當他介紹上帝的時候
[00:14:27.000 --> 00:14:30.000]  這是舊約聖經一個很重要的主題
[00:14:30.000 --> 00:14:33.000]  或者說這是舊約聖經裡面最重要的主題
[00:14:33.000 --> 00:14:38.000]  一位德國海德堡大學退休的舊約教授
[00:14:38.000 --> 00:14:40.000]  Claude Westermann
[00:14:40.000 --> 00:14:45.000]  在他的一本神學作品裡介紹舊約聖經
[00:14:45.000 --> 00:14:51.000]  他定的題目和我們現在說的很吻合的方向
[00:14:51.000 --> 00:14:54.000]  What does the Old Testament say about God?
[00:14:54.000 --> 00:14:58.000]  舊約聖經到底有關上帝說了些什麼呢?
[00:14:58.000 --> 00:15:00.000]  整本舊約聖經的內容
[00:15:00.000 --> 00:15:04.000]  當他介紹的時候他用這個題目來做書名
[00:15:04.000 --> 00:15:07.000]  舊約聖經我們讀的時候我們想要知道些什麼呢?
[00:15:07.000 --> 00:15:11.000]  很多人想讀舊約聖經是要知道考古的證據
[00:15:11.000 --> 00:15:14.000]  有些人想讀是要知道歷史的真相
[00:15:14.000 --> 00:15:16.000]  有些人想讀是要知道故事
[00:15:16.000 --> 00:15:18.000]  想學道德倫理的教訓
[00:15:18.000 --> 00:15:20.000]  想看一些典範
[00:15:20.000 --> 00:15:22.000]  為什麼我們讀舊約聖經的時候
[00:15:22.000 --> 00:15:27.000]  那個焦點不是放在他最重要的主題上
[00:15:27.000 --> 00:15:30.000]  他的主題就是上帝
[00:15:30.000 --> 00:15:32.000]  以色列的上帝耶和華
[00:15:32.000 --> 00:15:37.000]  這是舊約聖經一個很核心的主題
[00:15:37.000 --> 00:15:42.000]  其實我們時時用神學這個詞彙
[00:15:42.000 --> 00:15:44.000]  有時我們用得很闊
[00:15:44.000 --> 00:15:46.000]  我不敢說濫,但有時很闊
[00:15:46.000 --> 00:15:48.000]  不過也可能去到濫的地步
[00:15:48.000 --> 00:15:50.000]  因為什麼都有神學
[00:15:50.000 --> 00:15:52.000]  以前說自然神學
[00:15:52.000 --> 00:15:54.000]  現在婦女都有神學
[00:15:54.000 --> 00:15:55.000]  政治有神學
[00:15:55.000 --> 00:15:56.000]  腐爛有神學
[00:15:56.000 --> 00:15:58.000]  香港有神學
[00:15:58.000 --> 00:15:59.000]  南韓有神學
[00:15:59.000 --> 00:16:02.000]  總之有什麼在前面加上神學
[00:16:02.000 --> 00:16:04.000]  馬上就熟悉了很多
[00:16:04.000 --> 00:16:05.000]  神學這兩個字
[00:16:05.000 --> 00:16:07.000]  這個詞不可以隨便用
[00:16:07.000 --> 00:16:10.000]  神學這個詞是翻譯字
[00:16:10.000 --> 00:16:12.000]  Theology 英文
[00:16:12.000 --> 00:16:16.000]  其實這兩個字拆開兩個字都是希臘文
[00:16:16.000 --> 00:16:18.000]  Theos 是神
[00:16:18.000 --> 00:16:22.000]  Logos 這個是約翰福音所說的道
[00:16:22.000 --> 00:16:26.000]  也是希臘哲學裡提到的永恆的真理
[00:16:26.000 --> 00:16:28.000]  在數學上稱為常數
[00:16:28.000 --> 00:16:31.000]  如果你看柏拉圖的對話錄
[00:16:31.000 --> 00:16:34.000]  講到宇宙是怎樣計算出來的
[00:16:34.000 --> 00:16:36.000]  constant 就是Logos
[00:16:36.000 --> 00:16:42.000]  所以約翰福音說耶穌基督是從太初就有的Logos
[00:16:42.000 --> 00:16:44.000]  他不是說道德經的老子的道
[00:16:44.000 --> 00:16:46.000]  也不是說我們港報的道
[00:16:46.000 --> 00:16:51.000]  他是說希臘哲學裡宇宙真理的核心
[00:16:51.000 --> 00:16:53.000]  不變不逆的真理
[00:16:53.000 --> 00:16:55.000]  Logos of Theos
[00:16:55.000 --> 00:16:57.000]  有關上帝的Logos
[00:16:57.000 --> 00:16:59.000]  有關上帝的真理
[00:16:59.000 --> 00:17:02.000]  神學其實只有一個subject
[00:17:02.000 --> 00:17:03.000]  一個主體
[00:17:03.000 --> 00:17:05.000]  就是上帝本身
[00:17:05.000 --> 00:17:08.000]  所以其實這是很大膽的說法
[00:17:08.000 --> 00:17:11.000]  我們人怎樣可以來議論上帝呢
[00:17:11.000 --> 00:17:13.000]  最怕就像約伯那三個朋友
[00:17:13.000 --> 00:17:15.000]  講了一大輪以為自己講得很對
[00:17:15.000 --> 00:17:17.000]  上帝說閉上嘴巴
[00:17:17.000 --> 00:17:19.000]  說的完全不對
[00:17:19.000 --> 00:17:22.000]  神學其實是很危險的功夫
[00:17:22.000 --> 00:17:24.000]  因為我們是人
[00:17:24.000 --> 00:17:27.000]  我們不可以隨便的來議論上帝
[00:17:27.000 --> 00:17:34.000]  除非上帝先對我們說話
[00:17:34.000 --> 00:17:37.000]  以致我們所議論的
[00:17:37.000 --> 00:17:41.000]  是根據上帝已經說了的話
[00:17:41.000 --> 00:17:44.000]  這就是西方的哲學和神學最大的分別
[00:17:44.000 --> 00:17:47.000]  哲學討論很多神學的問題
[00:17:47.000 --> 00:17:50.000]  哲學要回答很多神學的問題
[00:17:50.000 --> 00:17:52.000]  但是哲學和神學的分別在哪裡呢
[00:17:52.000 --> 00:17:56.000]  就是哲學是完全根據人的理性
[00:17:56.000 --> 00:17:58.000]  Rationality
[00:17:58.000 --> 00:18:00.000]  根據人的理性來思想
[00:18:00.000 --> 00:18:02.000]  是沒有邊際的
[00:18:02.000 --> 00:18:03.000]  沒有限制的
[00:18:03.000 --> 00:18:05.000]  想得到就說
[00:18:05.000 --> 00:18:07.000]  神學不可以
[00:18:07.000 --> 00:18:09.000]  神學能夠討論的
[00:18:09.000 --> 00:18:13.000]  只能夠範圍在上帝已經說了的話裡
[00:18:13.000 --> 00:18:15.000]  在啟示裡
[00:18:15.000 --> 00:18:17.000]  沒有上帝的啟示
[00:18:17.000 --> 00:18:20.000]  坦白說我們不敢說什麼
[00:18:20.000 --> 00:18:23.000]  說了我們只能夠加一句
[00:18:23.000 --> 00:18:25.000]  好像保羅寫新約書信那樣
[00:18:25.000 --> 00:18:27.000]  這個不是主說的
[00:18:27.000 --> 00:18:28.000]  這是我說的
[00:18:28.000 --> 00:18:30.000]  不過我想我也有性靈感動
[00:18:30.000 --> 00:18:32.000]  只能夠這樣說
[00:18:32.000 --> 00:18:33.000]  我們要分得清楚
[00:18:33.000 --> 00:18:39.000]  我們今天能夠在這大言不慚的說神學
[00:18:39.000 --> 00:18:40.000]  感謝神
[00:18:40.000 --> 00:18:42.000]  其實是因為祂先說話
[00:18:42.000 --> 00:18:45.000]  基於上帝的啟示
[00:18:45.000 --> 00:18:50.000]  我們就能夠在這個啟示的範圍裡
[00:18:50.000 --> 00:18:53.000]  來討論去演繹
[00:18:53.000 --> 00:18:55.000]  彼此的交流
[00:18:55.000 --> 00:19:00.000]  有不同角度的辯證等等
[00:19:00.000 --> 00:19:04.000]  所以神學基本上
[00:19:04.000 --> 00:19:09.000]  我們嘗試去探討的是有關上帝的真理
[00:19:09.000 --> 00:19:11.000]  所以有人說得好
[00:19:11.000 --> 00:19:13.000]  不是政治神學
[00:19:13.000 --> 00:19:17.000]  而是神學如何來批判政治
[00:19:17.000 --> 00:19:19.000]  不是什麼神學
[00:19:19.000 --> 00:19:22.000]  是神學我們認識了神之後
[00:19:22.000 --> 00:19:25.000]  基於我們對神的真理認識
[00:19:25.000 --> 00:19:27.000]  我們再去看這個世界
[00:19:27.000 --> 00:19:29.000]  我們去看科學
[00:19:29.000 --> 00:19:30.000]  我們去看歷史
[00:19:30.000 --> 00:19:31.000]  我們去看社會
[00:19:31.000 --> 00:19:32.000]  我們去看經濟
[00:19:32.000 --> 00:19:34.000]  我們去看政治
[00:19:34.000 --> 00:19:36.000]  或者我們去看婦女的問題
[00:19:36.000 --> 00:19:38.000]  或者我們去看民族的問題
[00:19:38.000 --> 00:19:39.000]  我們去看不同的問題
[00:19:39.000 --> 00:19:43.000]  從神的真理的立場出發點
[00:19:43.000 --> 00:19:46.000]  來去批判去討論
[00:19:46.000 --> 00:19:49.000]  就不是說在那些問題上
[00:19:49.000 --> 00:19:52.000]  能夠產生一套什麼樣的神學出來
[00:19:52.000 --> 00:19:54.000]  上帝是創造主
[00:19:54.000 --> 00:19:58.000]  祂不是在祂所做的這個世界之中
[00:19:58.000 --> 00:20:00.000]  我們要很小心
[00:20:00.000 --> 00:20:03.000]  回來我們看回舊約聖經
[00:20:03.000 --> 00:20:04.000]  如果我們肯定
[00:20:04.000 --> 00:20:07.000]  舊約聖經一個最重要的主題
[00:20:07.000 --> 00:20:09.000]  是上帝的話
[00:20:09.000 --> 00:20:11.000]  第二我們就要記得
[00:20:11.000 --> 00:20:14.000]  上帝這個主題出現在舊約聖經裡面
[00:20:14.000 --> 00:20:16.000]  不是用一個字典
[00:20:16.000 --> 00:20:19.000]  或者百科全書的方式
[00:20:19.000 --> 00:20:21.000]  這樣出現的
[00:20:21.000 --> 00:20:23.000]  舊約聖經沒有一個
[00:20:23.000 --> 00:20:24.000]  我們可以查God
[00:20:24.000 --> 00:20:25.000]  G
[00:20:25.000 --> 00:20:27.000]  打開38頁
[00:20:27.000 --> 00:20:28.000]  很長
[00:20:28.000 --> 00:20:29.000]  還要很fine print
[00:20:29.000 --> 00:20:30.000]  小小一個字
[00:20:30.000 --> 00:20:31.000]  不是的
[00:20:31.000 --> 00:20:34.000]  舊約聖經從創世記到馬拉基書
[00:20:34.000 --> 00:20:35.000]  如果我讀中文聖經
[00:20:35.000 --> 00:20:36.000]  馬拉基書最後
[00:20:36.000 --> 00:20:39.000]  希伯來文聖經就歷代至最後
[00:20:39.000 --> 00:20:43.000]  由頭到尾都是關於上帝的
[00:20:43.000 --> 00:20:46.000]  而事實上舊約聖經這樣說上帝
[00:20:46.000 --> 00:20:50.000]  是在他們的歷史裡面說的
[00:20:50.000 --> 00:20:54.000]  列祖阿伯拉罕以撒瓦國的時候
