
[00:00:00.000 --> 00:00:05.000]  人生你記得
[00:01:46.000 --> 00:01:47.000]  下來之後
[00:01:47.000 --> 00:01:50.000]  因為沒有帶什麼下來
[00:01:50.000 --> 00:01:52.000]  經過一年的時間
[00:01:52.000 --> 00:01:54.000]  家境開始出現困難
[00:01:54.000 --> 00:01:58.000]  我媽媽就把我和最小的妹妹帶上去
[00:01:58.000 --> 00:02:00.000]  誰知道一上去之後
[00:02:00.000 --> 00:02:03.000]  這個就成為我爸爸
[00:02:03.000 --> 00:02:06.000]  和我媽媽永別的時刻
[00:02:06.000 --> 00:02:08.000]  想再被人鬥
[00:02:08.000 --> 00:02:10.000]  後來吊頸死了
[00:02:10.000 --> 00:02:12.000]  她吊頸死了
[00:02:12.000 --> 00:02:16.000]  我那個一歲多兩歲的妹妹
[00:02:16.000 --> 00:02:19.000]  就送給了一個水上人格
[00:02:19.000 --> 00:02:20.000]  做人的養女
[00:02:20.000 --> 00:02:22.000]  我們分開了三十幾年
[00:02:22.000 --> 00:02:25.000]  而我自己本身就好像孤兒一樣
[00:02:25.000 --> 00:02:27.000]  五歲開始
[00:02:27.000 --> 00:02:29.000]  我已經要自己照顧自己
[00:02:29.000 --> 00:02:31.000]  要煮飯
[00:02:31.000 --> 00:02:36.000]  已經要去找各類不同可以吃的東西
[00:02:36.000 --> 00:02:39.000]  來混合那些米
[00:02:39.000 --> 00:02:41.000]  來煮來做
[00:02:41.000 --> 00:02:43.000]  如果不是的時候
[00:02:43.000 --> 00:02:46.000]  我早就餓死了
[00:02:46.000 --> 00:02:49.000]  我是偷渡下來的
[00:02:49.000 --> 00:02:52.000]  人生裡面就是因為過去的一些經歷
[00:02:52.000 --> 00:02:54.000]  一直纏著我
[00:02:54.000 --> 00:02:55.000]  纏了二十幾年
[00:02:55.000 --> 00:02:57.000]  直到我信在耶穌為止
[00:02:57.000 --> 00:03:00.000]  我今晚就要和大家來看一看
[00:03:00.000 --> 00:03:03.000]  逆境中的出路
[00:03:03.000 --> 00:03:07.000]  人生的逆境十常八九
[00:03:07.000 --> 00:03:09.000]  我相信是人都相信
[00:03:09.000 --> 00:03:11.000]  我們看看最近發生的事
[00:03:11.000 --> 00:03:16.000]  六歲的一個小孩子
[00:03:16.000 --> 00:03:20.000]  殘忍地眼都被人畫了
[00:03:20.000 --> 00:03:22.000]  這個就是阿斌斌
[00:03:22.000 --> 00:03:24.000]  而到現在為止
[00:03:24.000 --> 00:03:27.000]  他都不肯定到底是誰畫了他的眼
[00:03:27.000 --> 00:03:32.000]  地震暴雨龍捲風
[00:03:32.000 --> 00:03:35.000]  其實就不只是日本
[00:03:35.000 --> 00:03:37.000]  到處都有這個現象
[00:03:37.000 --> 00:03:40.000]  上海剛剛昨天
[00:03:40.000 --> 00:03:43.000]  整個市水浸
[00:03:43.000 --> 00:03:45.000]  汽車很多死火
[00:03:45.000 --> 00:03:47.000]  另一方面
[00:03:47.000 --> 00:03:49.000]  我前天和昨天
[00:03:49.000 --> 00:03:51.000]  因為亞洲博導會
[00:03:51.000 --> 00:03:54.000]  傳導人的一個conference
[00:03:54.000 --> 00:03:56.000]  我有機會去到裡面
[00:03:56.000 --> 00:03:58.000]  在烏吉沙講道
[00:03:58.000 --> 00:03:59.000]  講完之後
[00:03:59.000 --> 00:04:03.000]  有一個是廣島來的日本的牧師
[00:04:03.000 --> 00:04:06.000]  就來和我說
[00:04:06.000 --> 00:04:08.000]  蘇牧師
[00:04:08.000 --> 00:04:10.000]  他用英文
[00:04:10.000 --> 00:04:13.000]  我們好有需要
[00:04:13.000 --> 00:04:15.000]  你可不可以
[00:04:15.000 --> 00:04:17.000]  你們教會有沒有可能
[00:04:17.000 --> 00:04:19.000]  來我們的教會
[00:04:19.000 --> 00:04:21.000]  來幫助我們
[00:04:21.000 --> 00:04:22.000]  原來在那邊
[00:04:22.000 --> 00:04:25.000]  不只是廣島幾十年前發生
[00:04:25.000 --> 00:04:27.000]  這個原子彈
[00:04:27.000 --> 00:04:31.000]  令到十萬以上的人死了
[00:04:31.000 --> 00:04:33.000]  而是死了之後
[00:04:33.000 --> 00:04:34.000]  接下來
[00:04:34.000 --> 00:04:39.000]  還有很多人繼續不斷死
[00:04:39.000 --> 00:04:41.000]  現在已經去到第三代
[00:04:41.000 --> 00:04:44.000]  第二代、第三代
[00:04:44.000 --> 00:04:46.000]  但是他們的癌症
[00:04:46.000 --> 00:04:49.000]  仍然是全日本最高
[00:04:49.000 --> 00:04:51.000]  為什麼
[00:04:51.000 --> 00:04:54.000]  泥土的輻射
[00:04:54.000 --> 00:04:57.000]  他們說起碼要三百年
[00:04:57.000 --> 00:05:01.000]  才可以完全消失
[00:05:01.000 --> 00:05:05.000]  食物、動物、水
[00:05:05.000 --> 00:05:07.000]  全部都
[00:05:07.000 --> 00:05:10.000]  其實
[00:05:10.000 --> 00:05:13.000]  你檢查來檢查去
[00:05:13.000 --> 00:05:14.000]  都以為
[00:05:14.000 --> 00:05:18.000]  這個應該符合標準的
[00:05:18.000 --> 00:05:20.000]  但是事實就是
[00:05:20.000 --> 00:05:21.000]  他們這個地方
[00:05:21.000 --> 00:05:22.000]  癌病的人
[00:05:22.000 --> 00:05:26.000]  是比其他的地方更加高
[00:05:26.000 --> 00:05:28.000]  敘利亞化武的問題
[00:05:28.000 --> 00:05:31.000]  自己人打自己人
[00:05:31.000 --> 00:05:32.000]  而到現在為止
[00:05:32.000 --> 00:05:35.000]  有可能比外國
[00:05:35.000 --> 00:05:37.000]  我不知道美國會不會打起來
[00:05:37.000 --> 00:05:41.000]  就會更多更多問題
[00:05:41.000 --> 00:05:44.000]  我自己本身在微信前
[00:05:44.000 --> 00:05:49.000]  我曾經非常冷嘲熱諷基督徒
[00:05:49.000 --> 00:05:51.000]  他們信這位
[00:05:51.000 --> 00:05:55.000]  又全能又慈愛的神
[00:05:55.000 --> 00:05:58.000]  是完全不合邏輯的
[00:05:58.000 --> 00:06:01.000]  我當時我舉了David Hymn
[00:06:01.000 --> 00:06:03.000]  他的理由
[00:06:03.000 --> 00:06:04.000]  David Hymn說
[00:06:04.000 --> 00:06:07.000]  如果神是全能的話
[00:06:07.000 --> 00:06:11.000]  祂能夠制止無辜者受苦
[00:06:11.000 --> 00:06:12.000]  第二
[00:06:12.000 --> 00:06:14.000]  如果上帝是慈愛的話
[00:06:14.000 --> 00:06:18.000]  祂應該制止所有無辜者受苦
[00:06:18.000 --> 00:06:19.000]  但是
[00:06:19.000 --> 00:06:21.000]  一直到現在為止
[00:06:21.000 --> 00:06:25.000]  我們仍然見到無數無辜的人受苦
[00:06:25.000 --> 00:06:26.000]  因為這樣
[00:06:26.000 --> 00:06:28.000]  David Hymn他這樣說
[00:06:28.000 --> 00:06:29.000]  第一
[00:06:29.000 --> 00:06:31.000]  神不是全能
[00:06:31.000 --> 00:06:34.000]  他愛莫能助
[00:06:34.000 --> 00:06:35.000]  第二個可能
[00:06:35.000 --> 00:06:37.000]  神不是慈愛的
[00:06:37.000 --> 00:06:40.000]  他在耍我們
[00:06:40.000 --> 00:06:41.000]  第三
[00:06:41.000 --> 00:06:44.000]  如果一個人仍然說神是全能
[00:06:44.000 --> 00:06:46.000]  又是慈愛的話
[00:06:46.000 --> 00:06:48.000]  他乾脆說
[00:06:48.000 --> 00:06:51.000]  這樣的上帝是不存在的
[00:06:51.000 --> 00:06:56.000]  我當時非常認同他的看法
[00:06:56.000 --> 00:06:59.000]  但是當時為什麼我會考慮這個信仰
[00:06:59.000 --> 00:07:01.000]  爭論了七年
[00:07:01.000 --> 00:07:02.000]  結果我都相信耶穌
[00:07:02.000 --> 00:07:03.000]  為什麼呢
[00:07:03.000 --> 00:07:04.000]  主要的原因
[00:07:04.000 --> 00:07:07.000]  就是因為我繼續來抗拒這個信仰
[00:07:07.000 --> 00:07:10.000]  我繼續活在一個的懷疑
[00:07:10.000 --> 00:07:13.000]  繼續活在一種的苦惱
[00:07:13.000 --> 00:07:15.000]  各種不同的bitterness
[00:07:15.000 --> 00:07:17.000]  這種的情形下
[00:07:17.000 --> 00:07:18.000]  我發覺
[00:07:18.000 --> 00:07:21.000]  我是完全無出路
[00:07:21.000 --> 00:07:22.000]  而反而
[00:07:22.000 --> 00:07:25.000]  就在我自己爭論得最厲害的時間
[00:07:25.000 --> 00:07:28.000]  神又是猜險他的天使
[00:07:28.000 --> 00:07:30.000]  就好像Dorin說的
[00:07:30.000 --> 00:07:31.000]  這個天使是什麼呢
[00:07:31.000 --> 00:07:36.000]  是大陸一個赤腳醫生
[00:07:36.000 --> 00:07:39.000]  有一次他講見證的時候
[00:07:39.000 --> 00:07:43.000]  他說他父母都是土改的時候被鬥
[00:07:43.000 --> 00:07:44.000]  第二
[00:07:44.000 --> 00:07:46.000]  他父母被鬥之後
[00:07:46.000 --> 00:07:48.000]  是被人槍斃
[00:07:48.000 --> 00:07:50.000]  而槍斃完了之後
[00:07:50.000 --> 00:07:52.000]  有兩個人
[00:07:52.000 --> 00:07:55.000]  拿著四顆彈劾去到他家
[00:07:55.000 --> 00:07:58.000]  給他媽媽告訴他
[00:07:58.000 --> 00:07:59.000]  你的兒子
[00:07:59.000 --> 00:08:00.000]  你的媳婦
[00:08:00.000 --> 00:08:04.000]  是浪費了人民政府
[00:08:04.000 --> 00:08:07.000]  八塊
[00:08:07.000 --> 00:08:09.000]  你現在
[00:08:09.000 --> 00:08:13.000]  把那些錢拿出來
[00:08:13.000 --> 00:08:15.000]  我當時聽完的時候
[00:08:15.000 --> 00:08:17.000]  我簡直呆了
[00:08:17.000 --> 00:08:19.000]  我媽媽是自殺
[00:08:19.000 --> 00:08:21.000]  是吊頸死
[00:08:21.000 --> 00:08:24.000]  但她父母是被槍斃
[00:08:24.000 --> 00:08:25.000]  被鬥之後
[00:08:25.000 --> 00:08:30.000]  還要拿幾顆彈劾來拿錢
[00:08:30.000 --> 00:08:31.000]  我就問她
[00:08:31.000 --> 00:08:35.000]  為什麼你還要相信這個上帝呢
[00:08:35.000 --> 00:08:38.000]  你不覺得他很殘忍嗎
[00:08:38.000 --> 00:08:41.000]  她對我說了一句話
[00:08:41.000 --> 00:08:43.000]  朋友
[00:08:43.000 --> 00:08:45.000]  如果我不相信的時候
[00:08:45.000 --> 00:08:49.000]  我早就已經自殺死了
[00:08:49.000 --> 00:08:52.000]  但就是因為我相信這個上帝
[00:08:52.000 --> 00:08:54.000]  所以我相信有一天
[00:08:54.000 --> 00:08:58.000]  我一定會見到我爸爸我媽媽
[00:08:58.000 --> 00:09:01.000]  我們是永遠不會分離
[00:09:01.000 --> 00:09:02.000]  第二
[00:09:02.000 --> 00:09:04.000]  就是因為我相信
[00:09:04.000 --> 00:09:06.000]  我過去經歷很多
[00:09:06.000 --> 00:09:08.000]  他自己的人道
[00:09:08.000 --> 00:09:12.000]  然後他就將他的見證再一次告訴我
[00:09:12.000 --> 00:09:14.000]  我聽完的時候
[00:09:14.000 --> 00:09:17.000]  我心裏真的深深感覺到
[00:09:17.000 --> 00:09:19.000]  我媽媽
[00:09:19.000 --> 00:09:20.000]  和他
[00:09:20.000 --> 00:09:23.000]  一個最大不同的地方
[00:09:23.000 --> 00:09:26.000]  我媽媽是未痛就苦
[00:09:26.000 --> 00:09:29.000]  或者痛到都苦
[00:09:29.000 --> 00:09:31.000]  但我見到這個人
[00:09:31.000 --> 00:09:33.000]  他是痛都不苦
[00:09:33.000 --> 00:09:34.000]  殘都不廢
[00:09:34.000 --> 00:09:36.000]  就是因為這樣
[00:09:36.000 --> 00:09:38.000]  吸引了我對這個信仰
[00:09:38.000 --> 00:09:41.000]  開始有興趣
[00:09:41.000 --> 00:09:43.000]  我查經
[00:09:43.000 --> 00:09:44.000]  咬了七年之後
[00:09:44.000 --> 00:09:47.000]  查足一年的聖經
[00:09:47.000 --> 00:09:48.000]  我信你耶穌
[00:09:48.000 --> 00:09:50.000]  信你耶穌到底
[00:09:50.000 --> 00:09:52.000]  到這個苦難的問題
[00:09:52.000 --> 00:09:54.000]  他給了我什麼答案呢
[00:09:54.000 --> 00:09:57.000]  我今天就要和大家分享
[00:09:57.000 --> 00:09:59.000]  哥林多侯書
[00:09:59.000 --> 00:10:01.000]  一章
[00:10:01.000 --> 00:10:05.000]  三到十四節
[00:10:05.000 --> 00:10:07.000]  三到十四節
[00:10:07.000 --> 00:10:10.000]  或者三到十一節
[00:10:10.000 --> 00:10:12.000]  我請大家一齊來讀
[00:10:12.000 --> 00:10:14.000]  三至十一節
[00:10:14.000 --> 00:10:15.000]  這段聖經
[00:10:15.000 --> 00:10:16.000]  一齊讀
[00:10:16.000 --> 00:10:18.000]  願仲讚歸於我們的主
[00:10:18.000 --> 00:10:20.000]  耶穌基督的父臣
[00:10:20.000 --> 00:10:22.000]  就是法持彼得父
[00:10:22.000 --> 00:10:24.000]  賜各樣安慰的神
[00:10:24.000 --> 00:10:26.000]  我們在一切患難中
[00:10:26.000 --> 00:10:27.000]  祂就安慰我們
[00:10:27.000 --> 00:10:30.000]  叫我們能用神所賜的安慰
[00:10:30.000 --> 00:10:33.000]  去安慰那諸各樣患難的人
[00:10:33.000 --> 00:10:35.000]  我們既多受基督的苦楚
[00:10:35.000 --> 00:10:37.000]  就靠基督多得安慰
[00:10:37.000 --> 00:10:39.000]  我們受患難
[00:10:39.000 --> 00:10:41.000]  是為要叫你們得安慰
[00:10:41.000 --> 00:10:42.000]  得請救
[00:10:42.000 --> 00:10:43.000]  我們得安慰
[00:10:43.000 --> 00:10:45.000]  也是為叫你們得安慰
[00:10:45.000 --> 00:10:47.000]  請安慰能叫你們
[00:10:47.000 --> 00:10:50.000]  忍受我們所受的那樣苦楚
[00:10:50.000 --> 00:10:52.000]  我們為你們所傳的盼望
[00:10:52.000 --> 00:10:53.000]  是確定的
[00:10:53.000 --> 00:10:56.000]  因為知道你們既是同受苦楚
[00:10:56.000 --> 00:10:58.000]  也必同得安慰
[00:10:58.000 --> 00:10:59.000]  弟兄們
[00:10:59.000 --> 00:11:01.000]  我們不是要你們不曉得
[00:11:01.000 --> 00:11:04.000]  我們從前在亞細亞遭遇苦難
[00:11:04.000 --> 00:11:05.000]  被壓太重
[00:11:05.000 --> 00:11:07.000]  力不能承
[00:11:07.000 --> 00:11:10.000]  甚至連活命的指望都絕了
[00:11:10.000 --> 00:11:13.000]  自己心裡也斷定是必死的
[00:11:13.000 --> 00:11:15.000]  叫我們不靠自己
[00:11:15.000 --> 00:11:17.000]  只靠叫死人復活的神
[00:11:17.000 --> 00:11:21.000]  他曾救我們鐵地那極大的死亡
[00:11:21.000 --> 00:11:23.000]  現在仍要救我們
[00:11:23.000 --> 00:11:26.000]  並且我們指望他將來還要救我們
[00:11:26.000 --> 00:11:29.000]  你們以祈禱幫助我們
[00:11:29.000 --> 00:11:31.000]  好叫許多人為我們謝恩
[00:11:31.000 --> 00:11:35.000]  就是為我們恩許多人所得的恩
[00:11:35.000 --> 00:11:36.000]  各位弟姐妹
[00:11:36.000 --> 00:11:40.000]  在這段聖經當中
[00:11:40.000 --> 00:11:47.000]  苦楚、患難、苦難、忍受苦難
[00:11:47.000 --> 00:11:52.000]  這些字一共出現了七次
[00:11:52.000 --> 00:11:56.000]  在原文最少出現七次
[00:11:56.000 --> 00:11:59.000]  但我們看到另一個字
[00:11:59.000 --> 00:12:03.000]  是比這個字更多出現的
[00:12:03.000 --> 00:12:07.000]  是還要多兩次
[00:12:07.000 --> 00:12:09.000]  這個字是什麼字呢?
[00:12:09.000 --> 00:12:11.000]  安慰
[00:12:11.000 --> 00:12:15.000]  我們愈多苦楚就愈多從神而來的安慰
[00:12:15.000 --> 00:12:17.000]  愈多患難就愈多安慰
[00:12:17.000 --> 00:12:19.000]  愈多苦難就愈多安慰
[00:12:19.000 --> 00:12:21.000]  忍受愈多
[00:12:21.000 --> 00:12:22.000]  遇的東西愈多
[00:12:22.000 --> 00:12:23.000]  逆境愈多
[00:12:23.000 --> 00:12:24.000]  安慰就愈多
[00:12:24.000 --> 00:12:26.000]  而且不單止安慰
[00:12:26.000 --> 00:12:29.000]  我還要安慰其他的人
[00:12:29.000 --> 00:12:35.000]  這段聖經讓我們看到非常重要的一個信息
[00:12:35.000 --> 00:12:37.000]  也解答了
[00:12:37.000 --> 00:12:38.000]  你可以這樣說
[00:12:38.000 --> 00:12:44.000]  是我過去一直以來深信David Hume的哲學
[00:12:44.000 --> 00:12:46.000]  而不相信上帝
[00:12:46.000 --> 00:12:52.000]  我將這個信念全部改正了
[00:12:52.000 --> 00:12:54.000]  怎樣改正呢?
[00:12:54.000 --> 00:12:59.000]  原來受苦不一定是無意思的
[00:12:59.000 --> 00:13:02.000]  無論這是什麼苦難都好
[00:13:02.000 --> 00:13:07.000]  苦難對有信仰的人是有意思的
[00:13:07.000 --> 00:13:09.000]  弟兄姊妹我再說說
[00:13:09.000 --> 00:13:16.000]  受苦逆境對任何我們有信仰的人是有意義的
[00:13:16.000 --> 00:13:17.000]  是好的
[00:13:17.000 --> 00:13:18.000]  是正的
[00:13:18.000 --> 00:13:19.000]  為什麼?
[00:13:19.000 --> 00:13:23.000]  因為受苦對我們自己有益
[00:13:23.000 --> 00:13:24.000]  第二
[00:13:24.000 --> 00:13:29.000]  受苦是因為我們受苦我們可以對別人有益
[00:13:29.000 --> 00:13:30.000]  第三
[00:13:30.000 --> 00:13:38.000]  受苦甚至對我們整個的群體對我們整個教會都有益
[00:13:38.000 --> 00:13:42.000]  我就想首先逐一逐一跟大家來看一看
[00:13:42.000 --> 00:13:44.000]  聖經裏面的苦難觀
[00:13:44.000 --> 00:13:46.000]  也是耶穌基督
[00:13:46.000 --> 00:13:51.000]  以一個完全宇宙萬物的主宰
[00:13:51.000 --> 00:13:55.000]  成為一個連床位都沒有一張的人
[00:13:55.000 --> 00:13:57.000]  連枕頭的地方都沒有
[00:13:57.000 --> 00:13:59.000]  我們去探望那些龍屋
[00:13:59.000 --> 00:14:01.000]  我們去探望那些露宿者
[00:14:01.000 --> 00:14:04.000]  我很喜歡告訴他們
[00:14:04.000 --> 00:14:07.000]  我們都很關心你們
[00:14:07.000 --> 00:14:09.000]  這裏有些月餅
[00:14:09.000 --> 00:14:10.000]  這裏有些什麼什麼
[00:14:10.000 --> 00:14:11.000]  希望你們可以享受
[00:14:11.000 --> 00:14:13.000]  跟著說你們真好
[00:14:13.000 --> 00:14:15.000]  我們就去梅吧
[00:14:15.000 --> 00:14:17.000]  我們告訴他們
[00:14:17.000 --> 00:14:21.000]  我們信的那個上帝讓你們去種梅
[00:14:21.000 --> 00:14:24.000]  他說什麼?種梅過你?
[00:14:24.000 --> 00:14:27.000]  我說你的梅是梅成怎樣?
[00:14:27.000 --> 00:14:29.000]  你看到天橋底有一張椅子
[00:14:29.000 --> 00:14:30.000]  有個枕頭
[00:14:30.000 --> 00:14:32.000]  你知不知道我們信的那個主
[00:14:32.000 --> 00:14:34.000]  是連枕頭都沒有一個
[00:14:34.000 --> 00:14:36.000]  連床位都沒有一張
[00:14:36.000 --> 00:14:38.000]  你都有一張椅子
[00:14:38.000 --> 00:14:39.000]  你都有個枕頭
[00:14:39.000 --> 00:14:40.000]  你都有袋東西
[00:14:40.000 --> 00:14:42.000]  但是耶穌是什麼?
[00:14:42.000 --> 00:14:43.000]  什麼都沒有
[00:14:43.000 --> 00:14:45.000]  他說什麼?他窮得這麼慘
[00:14:45.000 --> 00:14:47.000]  但是我就告訴他
[00:14:47.000 --> 00:14:48.000]  因為他窮
[00:14:48.000 --> 00:14:49.000]  令到我們苦
[00:14:49.000 --> 00:14:51.000]  所以因為這樣
[00:14:51.000 --> 00:14:52.000]  我們都受感動
[00:14:52.000 --> 00:14:55.000]  願意將我們有的來拿出來
[00:14:55.000 --> 00:14:56.000]  各位鄭志梅
[00:14:56.000 --> 00:14:58.000]  我們在這個地方來看見
[00:14:58.000 --> 00:14:59.000]  這個上帝
[00:14:59.000 --> 00:15:01.000]  神的兒子
[00:15:01.000 --> 00:15:02.000]  道成玉身
[00:15:02.000 --> 00:15:03.000]  來到這個世界上
[00:15:03.000 --> 00:15:06.000]  現身說法
[00:15:06.000 --> 00:15:09.000]  以致我們今天能夠享受到
[00:15:09.000 --> 00:15:13.000]  受苦可以對我們自己有益
[00:15:13.000 --> 00:15:15.000]  在哪裡告訴我們呢?
[00:15:15.000 --> 00:15:17.000]  第四、第五次
[00:15:17.000 --> 00:15:18.000]  寺經說
[00:15:18.000 --> 00:15:21.000]  我們在一切患難中
[00:15:21.000 --> 00:15:24.000]  祂就安慰我們
[00:15:24.000 --> 00:15:26.000]  叫我們能用神所設的安慰
[00:15:26.000 --> 00:15:29.000]  去安慰那些遭各樣患難的人
[00:15:29.000 --> 00:15:30.000]  然後第五次
[00:15:30.000 --> 00:15:31.000]  我們一起讀
[00:15:31.000 --> 00:15:34.000]  我們既多受基督的苦藏
[00:15:34.000 --> 00:15:37.000]  就靠基督多得安慰
[00:15:37.000 --> 00:15:41.000]  然後書篇的一把十九篇七十一字
[00:15:41.000 --> 00:15:44.000]  同樣由舊約到新約
[00:15:44.000 --> 00:15:46.000]  都是強調這樣的東西
[00:15:46.000 --> 00:15:47.000]  一起讀
[00:15:47.000 --> 00:15:49.000]  我受苦是與我有益
[00:15:49.000 --> 00:15:52.000]  為要使我學習你的律例
[00:15:52.000 --> 00:15:53.000]  各位親愛的鄭志梅
[00:15:53.000 --> 00:15:55.000]  在這段聖經當中
[00:15:55.000 --> 00:15:57.000]  非常清楚告訴我們
[00:15:57.000 --> 00:16:00.000]  受苦是對我們自己有益的
[00:16:00.000 --> 00:16:03.000]  為何對我們自己有益呢?
[00:16:03.000 --> 00:16:04.000]  有些人說
[00:16:04.000 --> 00:16:06.000]  你未苦過
[00:16:06.000 --> 00:16:09.000]  你當然是說風涼話
[00:16:09.000 --> 00:16:12.000]  我告訴大家
[00:16:12.000 --> 00:16:16.000]  我上去與那些高官分享我的見證
[00:16:16.000 --> 00:16:20.000]  沒有一個人會用這件事說我
[00:16:20.000 --> 00:16:22.000]  原因在哪裡呢?
[00:16:22.000 --> 00:16:24.000]  因為他知道我的出生
[00:16:24.000 --> 00:16:27.000]  我講了我的見證
[00:16:27.000 --> 00:16:29.000]  我們是黑五類
[00:16:29.000 --> 00:16:32.000]  媽媽是被鬥、吊頸死
[00:16:32.000 --> 00:16:34.000]  我自小就是黑五類
[00:16:34.000 --> 00:16:36.000]  黑五類的意思就是沒有朋友
[00:16:36.000 --> 00:16:38.000]  沒有任何人敢黏在一起
[00:16:38.000 --> 00:16:39.000]  原因在哪裡?
[00:16:39.000 --> 00:16:40.000]  一黏在一起
[00:16:40.000 --> 00:16:42.000]  他都會有害
[00:16:42.000 --> 00:16:43.000]  他都會有問題
[00:16:43.000 --> 00:16:45.000]  所以因為這樣
[00:16:45.000 --> 00:16:46.000]  你讀到初中之後
[00:16:46.000 --> 00:16:48.000]  你根本不可能再讀書
[00:16:48.000 --> 00:16:50.000]  另外認識女朋友
[00:16:50.000 --> 00:16:52.000]  不會有人黏在一起
[00:16:52.000 --> 00:16:54.000]  你想結婚都很難結
[00:16:54.000 --> 00:16:57.000]  找工作你不會找到好的東西做
[00:16:57.000 --> 00:16:59.000]  什麼都已經做好底子
[00:16:59.000 --> 00:17:02.000]  就是黑五類
[00:17:02.000 --> 00:17:04.000]  這個就是我
[00:17:04.000 --> 00:17:05.000]  所以因為這樣
[00:17:05.000 --> 00:17:10.000]  我講完我的見證的時候
[00:17:10.000 --> 00:17:12.000]  有好幾個官
[00:17:12.000 --> 00:17:14.000]  個別在走的時候
[00:17:14.000 --> 00:17:16.000]  走過來跟我說
[00:17:16.000 --> 00:17:18.000]  很感動
[00:17:18.000 --> 00:17:21.000]  很感動
[00:17:21.000 --> 00:17:24.000]  接著有兩個官跟我講
[00:17:24.000 --> 00:17:30.000]  我的父親跟你的媽媽完全一樣
[00:17:30.000 --> 00:17:34.000]  我很了解你的感受
[00:17:34.000 --> 00:17:37.000]  他說他的爸爸
[00:17:37.000 --> 00:17:40.000]  和我媽媽的遭遇完全一樣
[00:17:40.000 --> 00:17:43.000]  他非常了解我的感受
[00:17:43.000 --> 00:17:45.000]  但是他接著就說
[00:17:45.000 --> 00:17:47.000]  我很欣賞你
[00:17:47.000 --> 00:17:49.000]  你現在能夠將這些說出來
[00:17:49.000 --> 00:17:54.000]  他說他現在連說都不敢說
[00:17:54.000 --> 00:17:57.000]  一說他忍不住
[00:17:57.000 --> 00:17:59.000]  各位親愛的弟姐妹
[00:17:59.000 --> 00:18:02.000]  這個就是一個信仰對我們最不同的地方
[00:18:02.000 --> 00:18:06.000]  實際上在我們今天中國人的文化裡面
[00:18:06.000 --> 00:18:10.000]  人仍然對苦難有一個很正面的看法
[00:18:10.000 --> 00:18:12.000]  萬之他都敢說
[00:18:12.000 --> 00:18:14.000]  天將降大任於斯人也
[00:18:14.000 --> 00:18:16.000]  必先苦其心智
[00:18:16.000 --> 00:18:18.000]  根骨餓其體膚
[00:18:18.000 --> 00:18:21.000]  空乏其身行乏亂其所為
[00:18:21.000 --> 00:18:24.000]  所以動心忍性爭益其所不
[00:18:24.000 --> 00:18:29.000]  萬之都知道苦難對人是有益的
[00:18:29.000 --> 00:18:31.000]  我們要真正成熟嗎
[00:18:31.000 --> 00:18:35.000]  我們要真正在各方面更加堅硬
[00:18:35.000 --> 00:18:39.000]  心智也好肉體也好什麼都好
