
[00:00:00.000 --> 00:00:02.000]  多謝基爺的介紹
[00:01:58.000 --> 00:02:00.000]  他們是怎樣得救的呢?
[00:02:00.000 --> 00:02:02.000]  所以整體上一到第十一章
[00:02:02.000 --> 00:02:04.000]  就說明我們所相信的福音是什麼
[00:02:04.000 --> 00:02:06.000]  是一個理論上的
[00:02:06.000 --> 00:02:08.000]  教義上的一個記錄
[00:02:08.000 --> 00:02:10.000]  由羅馬書第十二章開始
[00:02:10.000 --> 00:02:12.000]  到第十八章
[00:02:12.000 --> 00:02:14.000]  就是「恩順清義」的形容
[00:02:14.000 --> 00:02:16.000]  我們有這樣的相信之後
[00:02:16.000 --> 00:02:18.000]  我們怎樣過我們基督徒的生活呢?
[00:02:18.000 --> 00:02:20.000]  由第十二章到第十六章
[00:02:20.000 --> 00:02:22.000]  換言之
[00:02:22.000 --> 00:02:24.000]  如果我們看羅馬書第八章
[00:02:24.000 --> 00:02:28.000]  就是說到「恩順清義」的一個總結論
[00:02:28.000 --> 00:02:32.000]  我對今天很歡迎
[00:02:32.000 --> 00:02:34.000]  我知道彼亞敏早一段時間
[00:02:34.000 --> 00:02:36.000]  辦了一個英文班給小朋友
[00:02:36.000 --> 00:02:38.000]  今天我知道有八個家庭
[00:02:38.000 --> 00:02:40.000]  他的家長來參加
[00:02:40.000 --> 00:02:42.000]  我歡迎你們
[00:02:42.000 --> 00:02:44.000]  知道稍後有大食會
[00:02:44.000 --> 00:02:46.000]  希望你們多吃一點
[00:02:46.000 --> 00:02:48.000]  在這段時間裡
[00:02:48.000 --> 00:02:50.000]  歡迎你們參加我們的崇拜
[00:02:50.000 --> 00:02:52.000]  也希望以後的時間
[00:02:52.000 --> 00:02:54.000]  你們可以和神恩者一起參加教會聚會
[00:02:54.000 --> 00:02:56.000]  今天是慶祝父節
[00:02:56.000 --> 00:02:58.000]  我就想起這段聖經
[00:02:58.000 --> 00:03:00.000]  這段聖經是說到
[00:03:00.000 --> 00:03:04.000]  神拯救我們整個計劃
[00:03:04.000 --> 00:03:06.000]  到最後終極的時間是怎樣的
[00:03:06.000 --> 00:03:08.000]  如果你是聖經的話
[00:03:08.000 --> 00:03:10.000]  請你回到羅馬書第八章
[00:03:10.000 --> 00:03:14.000]  希望大家習慣看著聖經來聽到
[00:03:14.000 --> 00:03:16.000]  上文羅馬書第八章
[00:03:16.000 --> 00:03:18.000]  第1到第17節
[00:03:18.000 --> 00:03:20.000]  基本上有兩個重點
[00:03:20.000 --> 00:03:22.000]  原來我們相信耶穌之後
[00:03:22.000 --> 00:03:24.000]  有兩個結果
[00:03:24.000 --> 00:03:26.000]  第一個結果就是第一節
[00:03:26.000 --> 00:03:28.000]  第一節說:如今那些在基督耶穌裡
[00:03:28.000 --> 00:03:30.000]  在基督耶穌裡
[00:03:30.000 --> 00:03:32.000]  即是信耶穌的人
[00:03:32.000 --> 00:03:36.000]  就不定罪了
[00:03:36.000 --> 00:03:38.000]  我最近有個親戚跟我說
[00:03:38.000 --> 00:03:40.000]  我最討厭牧師在台上說罪了
[00:03:40.000 --> 00:03:42.000]  我不知道當中有沒有家長
[00:03:42.000 --> 00:03:44.000]  或者新來的朋友
[00:03:44.000 --> 00:03:46.000]  有這樣的感覺
[00:03:46.000 --> 00:03:48.000]  為什麼說罪了
[00:03:48.000 --> 00:03:50.000]  我最終最不喜歡聽
[00:03:50.000 --> 00:03:52.000]  我發覺有三個話題
[00:03:52.000 --> 00:03:54.000]  對新朋友很難聽
[00:03:54.000 --> 00:03:56.000]  第一是說罪
[00:03:56.000 --> 00:03:58.000]  很不喜歡聽
[00:03:58.000 --> 00:04:00.000]  第二是說奉獻
[00:04:00.000 --> 00:04:02.000]  也不喜歡聽
[00:04:02.000 --> 00:04:04.000]  第三是說死
[00:04:04.000 --> 00:04:06.000]  也不喜歡聽
[00:04:06.000 --> 00:04:08.000]  這三個很不喜歡聽
[00:04:08.000 --> 00:04:10.000]  其中一個是說
[00:04:10.000 --> 00:04:12.000]  不定罪了
[00:04:12.000 --> 00:04:14.000]  我跟這位親戚解釋
[00:04:14.000 --> 00:04:16.000]  可能大家對罪的定義不相同
[00:04:16.000 --> 00:04:18.000]  很多人以為
[00:04:18.000 --> 00:04:20.000]  我們說罪的時候
[00:04:20.000 --> 00:04:22.000]  殺人放火、奸淫擄掠
[00:04:22.000 --> 00:04:24.000]  我哪有罪人?
[00:04:24.000 --> 00:04:26.000]  我憑良心做人
[00:04:26.000 --> 00:04:28.000]  很多人都這樣想
[00:04:28.000 --> 00:04:30.000]  但其實我們說罪的意思
[00:04:30.000 --> 00:04:32.000]  根據聖經說
[00:04:32.000 --> 00:04:34.000]  凡是你良心裡
[00:04:34.000 --> 00:04:36.000]  知道要做的事
[00:04:36.000 --> 00:04:38.000]  你不做
[00:04:38.000 --> 00:04:40.000]  凡是你良心知道
[00:04:40.000 --> 00:04:42.000]  不應該做的事
[00:04:42.000 --> 00:04:44.000]  但你做了
[00:04:44.000 --> 00:04:46.000]  就是罪了
[00:04:46.000 --> 00:04:48.000]  你明明知道不應該發脾氣
[00:04:48.000 --> 00:04:50.000]  發脾氣就證明你有罪性
[00:04:50.000 --> 00:04:52.000]  你明明知道應該
[00:04:52.000 --> 00:04:54.000]  孝順父母、幫助人
[00:04:54.000 --> 00:04:56.000]  但你沒有這樣做
[00:04:56.000 --> 00:04:58.000]  其實就是罪
[00:04:58.000 --> 00:05:00.000]  聖經說
[00:05:00.000 --> 00:05:02.000]  事事行善而不犯罪的義人
[00:05:02.000 --> 00:05:04.000]  即是經常能夠
[00:05:04.000 --> 00:05:06.000]  真的憑良心做人的人
[00:05:06.000 --> 00:05:08.000]  事事行善而不犯罪的義人
[00:05:08.000 --> 00:05:10.000]  下面那句是
[00:05:10.000 --> 00:05:12.000]  世上實在沒有
[00:05:12.000 --> 00:05:14.000]  我們有時行有時不行
[00:05:14.000 --> 00:05:16.000]  證明我們裡面
[00:05:16.000 --> 00:05:18.000]  有好的本性
[00:05:18.000 --> 00:05:20.000]  但也有犯罪的本性
[00:05:20.000 --> 00:05:22.000]  所有宗教
[00:05:22.000 --> 00:05:24.000]  所有有歷史淵源的宗教
[00:05:24.000 --> 00:05:26.000]  都是想解決一個問題
[00:05:26.000 --> 00:05:28.000]  就是怎樣解決人的罪性問題
[00:05:28.000 --> 00:05:30.000]  在基督教的說法裡
[00:05:30.000 --> 00:05:32.000]  我們要如何解決人的罪性問題
[00:05:32.000 --> 00:05:34.000]  我們要如何解決人的罪性問題
[00:05:34.000 --> 00:05:36.000]  在基督教的說法裡
[00:05:36.000 --> 00:05:38.000]  我們在基督耶穌裡
[00:05:38.000 --> 00:05:40.000]  我們藉著耶穌基督死在十字架上
[00:05:40.000 --> 00:05:42.000]  然後因著耶穌基督救贖恩典
[00:05:42.000 --> 00:05:44.000]  我們相信祂
[00:05:44.000 --> 00:05:46.000]  罪就能解決
[00:05:46.000 --> 00:05:48.000]  不被定罪了
[00:05:48.000 --> 00:05:50.000]  這是第一個信耶穌的好處
[00:05:50.000 --> 00:05:52.000]  或者信耶穌的結果
[00:05:52.000 --> 00:05:54.000]  然後羅馬書第八章第1到17節
[00:05:54.000 --> 00:05:56.000]  第二個重點是說
[00:05:56.000 --> 00:05:58.000]  除了有客官
[00:05:58.000 --> 00:06:00.000]  上帝宣判我們無罪
[00:06:00.000 --> 00:06:02.000]  我們叫「恩順清義」
[00:06:02.000 --> 00:06:04.000]  我們叫「恩順清義」
[00:06:04.000 --> 00:06:06.000]  除了這個重點之外
[00:06:06.000 --> 00:06:08.000]  這個上文還有一個重點
[00:06:08.000 --> 00:06:10.000]  就是有一個主觀的重點
[00:06:10.000 --> 00:06:12.000]  客官地上帝宣判我們無罪
[00:06:12.000 --> 00:06:14.000]  主觀地聖靈住在我們心裡
[00:06:14.000 --> 00:06:16.000]  我們成為神的兒女
[00:06:16.000 --> 00:06:18.000]  所以第17節
[00:06:18.000 --> 00:06:20.000]  如果你看羅馬書第八章17節
[00:06:20.000 --> 00:06:22.000]  有聖經的話請你翻開
[00:06:22.000 --> 00:06:24.000]  一起讀出聖經
[00:06:24.000 --> 00:06:26.000]  八章17節一起讀出
[00:06:26.000 --> 00:06:28.000]  「既是兒女便是後子
[00:06:28.000 --> 00:06:30.000]  如果我們和他一起
[00:06:30.000 --> 00:06:32.000]  受苦也必和他一起受苦」
[00:06:32.000 --> 00:06:34.000]  「如果我們和他一起
[00:06:34.000 --> 00:06:36.000]  受苦也必和他一起受苦」
[00:06:36.000 --> 00:06:38.000]  如果我們成為神的兒女
[00:06:38.000 --> 00:06:40.000]  我們成為神的子女
[00:06:40.000 --> 00:06:42.000]  成為神的後裔
[00:06:42.000 --> 00:06:44.000]  我們會經歷
[00:06:44.000 --> 00:06:46.000]  和祂一起經歷
[00:06:46.000 --> 00:06:48.000]  祂的死代表我們死
[00:06:48.000 --> 00:06:50.000]  祂的復活代表我們復活
[00:06:50.000 --> 00:06:52.000]  而且應許我們復活
[00:06:52.000 --> 00:06:54.000]  將來會進到榮耀裡
[00:06:54.000 --> 00:06:56.000]  當保羅說到
[00:06:56.000 --> 00:06:58.000]  上帝為我們世人
[00:06:58.000 --> 00:07:00.000]  救恩的時間 結論是
[00:07:00.000 --> 00:07:02.000]  我們的罪得解決
[00:07:02.000 --> 00:07:04.000]  然後我們成為神的兒女
[00:07:04.000 --> 00:07:06.000]  罪得解決是上帝宣佈的客觀事實
[00:07:06.000 --> 00:07:08.000]  我們有聖靈
[00:07:08.000 --> 00:07:10.000]  內在成為神的子女
[00:07:10.000 --> 00:07:12.000]  是我們主觀的經歷
[00:07:12.000 --> 00:07:14.000]  不過保羅說完之後
[00:07:14.000 --> 00:07:16.000]  保羅說了一個很實際的東西
[00:07:16.000 --> 00:07:18.000]  保羅說完之後好像很高調
[00:07:18.000 --> 00:07:20.000]  好像是一些很難
[00:07:20.000 --> 00:07:22.000]  雖然我們同意
[00:07:22.000 --> 00:07:24.000]  但很難經歷的
[00:07:24.000 --> 00:07:26.000]  很遙遠的教義
[00:07:26.000 --> 00:07:28.000]  所以保羅將鏡頭
[00:07:28.000 --> 00:07:30.000]  好像是由一個說
[00:07:30.000 --> 00:07:32.000]  上帝為我們預備救恩的
[00:07:32.000 --> 00:07:34.000]  轉到現實的社會裡
[00:07:34.000 --> 00:07:36.000]  現實的世界裡
[00:07:36.000 --> 00:07:38.000]  我們今天看的是經文第十八節到第三十九節
[00:07:38.000 --> 00:07:40.000]  也就是說
[00:07:40.000 --> 00:07:42.000]  恩信稱義整個救恩的
[00:07:42.000 --> 00:07:44.000]  一個總結論
[00:07:44.000 --> 00:07:46.000]  十八節將鏡頭轉下來說什麼呢?
[00:07:46.000 --> 00:07:48.000]  就說到
[00:07:48.000 --> 00:07:50.000]  其實我們都有困難的
[00:07:50.000 --> 00:07:52.000]  他用什麼形容呢?大家看經文
[00:07:52.000 --> 00:07:54.000]  他說「現在受的苦楚」
[00:07:54.000 --> 00:07:56.000]  沒錯將來會享榮耀
[00:07:56.000 --> 00:07:58.000]  但現在會受苦楚
[00:07:58.000 --> 00:08:00.000]  用痛苦來形容
[00:08:00.000 --> 00:08:02.000]  而且他還這樣形容
[00:08:02.000 --> 00:08:04.000]  他說其實萬物都一起屈服在
[00:08:04.000 --> 00:08:06.000]  這樣的氣氛之下
[00:08:06.000 --> 00:08:10.000]  二十二節說
[00:08:10.000 --> 00:08:12.000]  他說我們知道一切受造之物
[00:08:12.000 --> 00:08:14.000]  一同嘆息
[00:08:14.000 --> 00:08:16.000]  勞苦
[00:08:16.000 --> 00:08:18.000]  嘆息這個字
[00:08:18.000 --> 00:08:20.000]  在這段短短的十幾節聖經裡
[00:08:20.000 --> 00:08:22.000]  出現了三字
[00:08:22.000 --> 00:08:24.000]  二十二節
[00:08:24.000 --> 00:08:26.000]  萬物就是世界上所有的天地萬物
[00:08:26.000 --> 00:08:28.000]  現在正正我們看到
[00:08:28.000 --> 00:08:30.000]  特別是我們對科學比較多的理解
[00:08:30.000 --> 00:08:32.000]  所有的污染
[00:08:32.000 --> 00:08:34.000]  人對大自然的破壞
[00:08:34.000 --> 00:08:36.000]  然後天災
[00:08:36.000 --> 00:08:38.000]  都好像在說
[00:08:38.000 --> 00:08:40.000]  這段聖經所說的
[00:08:40.000 --> 00:08:42.000]  最後好像在步向
[00:08:42.000 --> 00:08:44.000]  這個世界終極最後會滅亡
[00:08:44.000 --> 00:08:46.000]  萬物一同嘆息
[00:08:46.000 --> 00:08:48.000]  這是第一次出現
[00:08:48.000 --> 00:08:50.000]  然後第二十三節第二次出現
[00:08:50.000 --> 00:08:52.000]  他說就算我們相信耶穌的人
[00:08:52.000 --> 00:08:54.000]  有聖靈初結果節之外
[00:08:54.000 --> 00:08:56.000]  聖靈重生我們這群基督徒
[00:08:56.000 --> 00:08:58.000]  我們自己心裡的嘆息
[00:08:58.000 --> 00:09:00.000]  嘆息這個字
[00:09:00.000 --> 00:09:02.000]  如果用廣東話翻譯
[00:09:02.000 --> 00:09:04.000]  大概等於是「嗄嗄聲」
[00:09:04.000 --> 00:09:06.000]  就是說大自然
[00:09:06.000 --> 00:09:08.000]  好像有「嗄嗄聲」
[00:09:08.000 --> 00:09:10.000]  我們有「嗄嗄聲」
[00:09:10.000 --> 00:09:12.000]  所以新的譯本
[00:09:12.000 --> 00:09:14.000]  和學本大家知道出了本
[00:09:14.000 --> 00:09:16.000]  和學本修訂本
[00:09:16.000 --> 00:09:18.000]  將嘆息譯做為新人
[00:09:18.000 --> 00:09:20.000]  在很辛苦地叫
[00:09:20.000 --> 00:09:22.000]  這是第二次
[00:09:22.000 --> 00:09:24.000]  第三次第二十六節
[00:09:24.000 --> 00:09:26.000]  這個很特別
[00:09:26.000 --> 00:09:28.000]  我們會嘆息萬物會嘆息
[00:09:28.000 --> 00:09:30.000]  還有什麼會嘆息呢?
[00:09:30.000 --> 00:09:32.000]  大家猜到嗎?
[00:09:32.000 --> 00:09:34.000]  聖靈會嘆息
[00:09:34.000 --> 00:09:36.000]  聖靈會心同感受的
[00:09:36.000 --> 00:09:38.000]  和我們一起
[00:09:38.000 --> 00:09:40.000]  和我們明白我們實際的苦況
[00:09:40.000 --> 00:09:42.000]  你為我們祈禱
[00:09:42.000 --> 00:09:44.000]  一會兒會解釋這段聖經
[00:09:44.000 --> 00:09:46.000]  三個嘆息
[00:09:46.000 --> 00:09:48.000]  都是在和學本修訂本
[00:09:48.000 --> 00:09:50.000]  譯做為新人
[00:09:50.000 --> 00:09:52.000]  我們回到第二十二節
[00:09:52.000 --> 00:09:54.000]  萬物嘆息
[00:09:54.000 --> 00:09:56.000]  然後另一個形容方法就是
[00:09:56.000 --> 00:09:58.000]  他們會勞苦
[00:09:58.000 --> 00:10:00.000]  勞苦在和學本修訂本
[00:10:00.000 --> 00:10:02.000]  很有趣地譯做
[00:10:02.000 --> 00:10:04.000]  我相信大家猜不到
[00:10:04.000 --> 00:10:06.000]  譯做什麼呢?
[00:10:06.000 --> 00:10:08.000]  譯做「陣痛」
[00:10:08.000 --> 00:10:10.000]  等於太太
[00:10:10.000 --> 00:10:12.000]  等於做媽媽就要生孩子
[00:10:12.000 --> 00:10:14.000]  我們教會最近生養眾多
[00:10:14.000 --> 00:10:16.000]  很多孩子
[00:10:16.000 --> 00:10:18.000]  我都說不出名字
[00:10:18.000 --> 00:10:20.000]  多到我看到報告上列出了表格
[00:10:20.000 --> 00:10:22.000]  誰生誰
[00:10:22.000 --> 00:10:24.000]  我不知道誰記得孩子的名字
[00:10:24.000 --> 00:10:26.000]  生孩子
[00:10:26.000 --> 00:10:28.000]  有時我們都很感謝神
[00:10:28.000 --> 00:10:30.000]  我們是男人
[00:10:30.000 --> 00:10:32.000]  因為不需要經過「陣痛」
[00:10:32.000 --> 00:10:34.000]  很辛苦的
[00:10:34.000 --> 00:10:36.000]  現在保羅用的方法形容
[00:10:36.000 --> 00:10:38.000]  有兩個意義
[00:10:38.000 --> 00:10:40.000]  一方面是很痛很痛
[00:10:40.000 --> 00:10:42.000]  我見到很多
[00:10:42.000 --> 00:10:44.000]  做姐妹的
[00:10:44.000 --> 00:10:46.000]  未有孩子之前
[00:10:46.000 --> 00:10:48.000]  被針刺到已經大聲叫
[00:10:48.000 --> 00:10:50.000]  但到她
[00:10:50.000 --> 00:10:52.000]  真的生了孩子後就發現
[00:10:52.000 --> 00:10:54.000]  我沒有經過
[00:10:54.000 --> 00:10:56.000]  我聽他們說
[00:10:56.000 --> 00:10:58.000]  「陣痛」遠遠超過
[00:10:58.000 --> 00:11:00.000]  針刺或其他
[00:11:00.000 --> 00:11:02.000]  她以前經歷的痛楚
[00:11:02.000 --> 00:11:04.000]  是很痛的
[00:11:04.000 --> 00:11:06.000]  「陣痛」翻譯
[00:11:06.000 --> 00:11:08.000]  表達第二個意思
[00:11:08.000 --> 00:11:10.000]  「陣痛」之後就是生產
[00:11:10.000 --> 00:11:12.000]  即是說
[00:11:12.000 --> 00:11:14.000]  這個世界經歷過最後
[00:11:14.000 --> 00:11:16.000]  最激烈的苦痛之後
[00:11:16.000 --> 00:11:18.000]  就是進入上帝最後終極的結局
[00:11:18.000 --> 00:11:20.000]  開展一個所謂
[00:11:20.000 --> 00:11:22.000]  新天新地
[00:11:22.000 --> 00:11:24.000]  由現在到上帝開展新天新地
[00:11:24.000 --> 00:11:26.000]  這個過程是一個苦楚
[00:11:26.000 --> 00:11:28.000]  是一個歎息的過程當中
[00:11:28.000 --> 00:11:30.000]  甚至他形容
[00:11:30.000 --> 00:11:32.000]  二十四節
[00:11:32.000 --> 00:11:34.000]  「我們得救是在乎盼望」
[00:11:34.000 --> 00:11:36.000]  我們得救是在乎盼望
[00:11:36.000 --> 00:11:38.000]  「只是所見的盼望
[00:11:38.000 --> 00:11:40.000]  不時盼望」
[00:11:40.000 --> 00:11:42.000]  盼望的意思很明顯
[00:11:42.000 --> 00:11:44.000]  如果用英文說
[00:11:44.000 --> 00:11:46.000]  盼望的意思是未來的
[00:11:46.000 --> 00:11:48.000]  你不會說現在盼望
[00:11:48.000 --> 00:11:50.000]  當你見到我
[00:11:50.000 --> 00:11:52.000]  我現在盼望見到你
[00:11:52.000 --> 00:11:54.000]  那是很怪的
[00:11:54.000 --> 00:11:56.000]  盼望是說將來的
[00:11:56.000 --> 00:11:58.000]  現在見到的不是盼望
[00:11:58.000 --> 00:12:00.000]  現在他竟然形容得救是在乎盼望
[00:12:00.000 --> 00:12:02.000]  那就是未得
[00:12:02.000 --> 00:12:04.000]  得救是最終神拯救我們
[00:12:04.000 --> 00:12:06.000]  是在乎將來的盼望
[00:12:06.000 --> 00:12:08.000]  這個說法是否
[00:12:08.000 --> 00:12:10.000]  和我們很多的
[00:12:10.000 --> 00:12:12.000]  教導有衝突呢?
[00:12:12.000 --> 00:12:14.000]  如果你接受過一些
[00:12:14.000 --> 00:12:16.000]  初信耶穌之後
[00:12:16.000 --> 00:12:18.000]  的栽培課程
[00:12:18.000 --> 00:12:20.000]  我相信你一定讀過一課
[00:12:20.000 --> 00:12:22.000]  這課差不多是101的最基本課程
[00:12:22.000 --> 00:12:24.000]  就是第一課
[00:12:24.000 --> 00:12:26.000]  初初你決志之後
[00:12:26.000 --> 00:12:28.000]  栽培員見到你
[00:12:28.000 --> 00:12:30.000]  第一課講的內容是你得救的確據
[00:12:30.000 --> 00:12:32.000]  即是你真的信耶穌的時候
[00:12:32.000 --> 00:12:34.000]  你現在就得到永生
[00:12:34.000 --> 00:12:36.000]  我甚至給你出生紙
[00:12:36.000 --> 00:12:38.000]  告訴你
[00:12:38.000 --> 00:12:40.000]  從神的角度來說
[00:12:40.000 --> 00:12:42.000]  有新的生命
[00:12:42.000 --> 00:12:44.000]  一張紀念的出生紙
[00:12:44.000 --> 00:12:46.000]  那為什麼這裡說得救是在乎盼望呢?
[00:12:46.000 --> 00:12:48.000]  當你看上下文的時候
[00:12:48.000 --> 00:12:50.000]  你見到這裡說兩個不同的層次
[00:12:50.000 --> 00:12:52.000]  一個層次是說
[00:12:52.000 --> 00:12:54.000]  當我們信耶穌的時候
[00:12:54.000 --> 00:12:56.000]  上帝已經將他的救恩
[00:12:56.000 --> 00:12:58.000]  落實在我們生命當中
[00:12:58.000 --> 00:13:00.000]  我相信聖經所說的
[00:13:00.000 --> 00:13:02.000]  所謂一次得救 永遠得救
[00:13:02.000 --> 00:13:04.000]  是真的 如果真是神的子女
[00:13:04.000 --> 00:13:06.000]  你就永遠是神的子女
[00:13:06.000 --> 00:13:08.000]  無論你變成怎樣也好 都是神的子女
[00:13:08.000 --> 00:13:10.000]  特別我們做父母很明白
[00:13:10.000 --> 00:13:16.000]  我們的子女未必每一個都不聽話
[00:13:16.000 --> 00:13:18.000]  但幾個不好的
[00:13:18.000 --> 00:13:20.000]  我們正常的父母
[00:13:20.000 --> 00:13:24.000]  都永遠不會放下
[00:13:24.000 --> 00:13:26.000]  這個永恆的關係
[00:13:26.000 --> 00:13:28.000]  他是我們的子女
[00:13:28.000 --> 00:13:30.000]  但是
[00:13:30.000 --> 00:13:32.000]  聖經說
[00:13:32.000 --> 00:13:34.000]  當我們信耶穌的時候
[00:13:34.000 --> 00:13:36.000]  還有第二個層次
[00:13:36.000 --> 00:13:38.000]  第23節開始說
[00:13:38.000 --> 00:13:40.000]  是我們身體得贖
[00:13:40.000 --> 00:13:42.000]  即是說原來神的救恩
[00:13:42.000 --> 00:13:44.000]  不單是拯救我們的靈魂
[00:13:44.000 --> 00:13:46.000]  不單是更新我們做人的時候
[00:13:46.000 --> 00:13:48.000]  他的救恩還說到永恆
[00:13:48.000 --> 00:13:50.000]  還包括了我們身體
[00:13:50.000 --> 00:13:54.000]  我時時鼓勵一班長者
[00:13:54.000 --> 00:13:56.000]  我們不需要怕死亡
[00:13:56.000 --> 00:13:58.000]  信了耶穌的人不需要怕死亡
[00:13:58.000 --> 00:14:00.000]  原因就是
[00:14:00.000 --> 00:14:02.000]  這個世界我們只是客裡會過去
[00:14:02.000 --> 00:14:04.000]  而且我們都不需要擔心
[00:14:04.000 --> 00:14:06.000]  我們怎樣埋葬方法
[00:14:06.000 --> 00:14:08.000]  香港現在大陸都是一樣
[00:14:08.000 --> 00:14:10.000]  就是埋葬是一個很大的問題
[00:14:10.000 --> 00:14:12.000]  大部分人都是火葬
[00:14:12.000 --> 00:14:14.000]  所以有些人很害怕
[00:14:14.000 --> 00:14:16.000]  將來耶穌怎樣帶我回天堂
[00:14:16.000 --> 00:14:18.000]  不用怕
[00:14:18.000 --> 00:14:20.000]  上帝有祂大能的方法
[00:14:20.000 --> 00:14:22.000]  聖經在啟示裡形容
[00:14:22.000 --> 00:14:24.000]  上帝將來從海裡
[00:14:24.000 --> 00:14:26.000]  從地裡
[00:14:26.000 --> 00:14:28.000]  從不同的地方
[00:14:28.000 --> 00:14:30.000]  將人呼召過來
[00:14:30.000 --> 00:14:32.000]  將我們已經扭壞的身體
[00:14:32.000 --> 00:14:34.000]  甚至變成灰的身體
[00:14:34.000 --> 00:14:36.000]  會再一次用大能的方法
[00:14:36.000 --> 00:14:38.000]  和我們被接去天上的靈魂再一次結合
[00:14:38.000 --> 00:14:40.000]  所以終極的得救
[00:14:40.000 --> 00:14:42.000]  是包括了我們身體改變
[00:14:42.000 --> 00:14:44.000]  在二千年前
[00:14:44.000 --> 00:14:46.000]  耶穌基督從死裡復活
[00:14:46.000 --> 00:14:48.000]  就聖經中叫做「初熟的果子」
[00:14:48.000 --> 00:14:50.000]  就像他這樣復活了
[00:14:50.000 --> 00:14:52.000]  然後帶著榮耀的身體
[00:14:52.000 --> 00:14:54.000]  進入永恆的裡面
[00:14:54.000 --> 00:14:56.000]  耶穌基督是第一個
[00:14:56.000 --> 00:14:58.000]  然後以後所有屬於他的人
[00:14:58.000 --> 00:15:00.000]  真心信耶穌的人
[00:15:00.000 --> 00:15:02.000]  都會像他這樣
[00:15:02.000 --> 00:15:04.000]  在耶穌再回來的時候
[00:15:04.000 --> 00:15:06.000]  我們身體會再改變
[00:15:06.000 --> 00:15:08.000]  進入榮耀的裡面
[00:15:08.000 --> 00:15:10.000]  在聖經裡有死人復活的記載
