
[00:00:00.000 --> 00:00:02.000]  領主們我曾經講過
[00:02:34.000 --> 00:02:39.000]  去看過這個怒氣的問題
[00:02:39.000 --> 00:02:41.000]  那種的嚴重性在哪裏
[00:02:41.000 --> 00:02:43.000]  今天我嘗試從另外一個角度
[00:02:43.000 --> 00:02:45.000]  我們用個案來看
[00:02:45.000 --> 00:02:47.000]  聖經的個案
[00:02:47.000 --> 00:02:51.000]  首先第一部分我會和大家看人的怒氣
[00:02:51.000 --> 00:02:53.000]  接著還有第二部分
[00:02:53.000 --> 00:02:55.000]  不能夠成就神的義
[00:02:55.000 --> 00:02:58.000]  我也會和大家在第二部分和大家說
[00:02:58.000 --> 00:03:02.000]  成就神的義的怒氣是甚麼
[00:03:02.000 --> 00:03:06.000]  處理這兩方面我覺得是很基本的
[00:03:06.000 --> 00:03:08.000]  或者這些個案
[00:03:08.000 --> 00:03:09.000]  聖經裏面的個案
[00:03:09.000 --> 00:03:13.000]  令你想起我們上一次所說的
[00:03:13.000 --> 00:03:16.000]  關於聖經裏面的怒氣的內容
[00:03:16.000 --> 00:03:18.000]  無論如何無論你聽過
[00:03:18.000 --> 00:03:20.000]  或者你記得
[00:03:20.000 --> 00:03:22.000]  讓今天我們所說的
[00:03:22.000 --> 00:03:25.000]  成為我們一些提醒
[00:03:25.000 --> 00:03:27.000]  一些回顧
[00:03:27.000 --> 00:03:29.000]  甚至一些總結
[00:03:29.000 --> 00:03:30.000]  好
[00:03:30.000 --> 00:03:34.000]  究竟在聖經裏面有沒有那些發怒的情況
[00:03:34.000 --> 00:03:35.000]  發怒的人是有的
[00:03:35.000 --> 00:03:38.000]  我和大家做過一些小小的功課
[00:03:38.000 --> 00:03:42.000]  將聖經裏面發怒的人
[00:03:42.000 --> 00:03:44.000]  逐個去研究
[00:03:44.000 --> 00:03:49.000]  我將他們總結成為三個很重要的部分
[00:03:49.000 --> 00:03:51.000]  我們互相提醒
[00:03:51.000 --> 00:03:54.000]  當我們說的時候不是追著他們
[00:03:54.000 --> 00:03:57.000]  是起訴他們
[00:03:57.000 --> 00:03:59.000]  而是透過他們成為一面鏡子
[00:03:59.000 --> 00:04:01.000]  看回我們自己
[00:04:01.000 --> 00:04:05.000]  我們每個人都會落在這種陷阱當中
[00:04:05.000 --> 00:04:10.000]  這三個角度就是當我們有怒氣的時候
[00:04:10.000 --> 00:04:15.000]  其實怒氣是反映了我們裏面的一些問題
[00:04:15.000 --> 00:04:18.000]  所以每一次你發覺你自己有怒氣的時候
[00:04:18.000 --> 00:04:21.000]  請你看見你裏面原來有很多的
[00:04:21.000 --> 00:04:25.000]  深入的問題成為一個警號
[00:04:25.000 --> 00:04:26.000]  第二
[00:04:26.000 --> 00:04:30.000]  在發怒的過程裏面有很多陷阱
[00:04:30.000 --> 00:04:31.000]  很多屬靈的陷阱
[00:04:31.000 --> 00:04:33.000]  我們很多時候會踩下去
[00:04:33.000 --> 00:04:35.000]  第三
[00:04:35.000 --> 00:04:39.000]  結果的後遺症可以是很嚴重的
[00:04:39.000 --> 00:04:47.000]  以至聖經甚至用吸魔鬼流地步這麼嚴重的說法
[00:04:47.000 --> 00:04:48.000]  來提醒我們
[00:04:48.000 --> 00:04:51.000]  我們看看一些具體的例子
[00:04:51.000 --> 00:04:53.000]  我相信比較深入一點
[00:04:53.000 --> 00:04:56.000]  和給大家一個深刻的印象
[00:04:56.000 --> 00:05:00.000]  首先我們說當一個人發怒的時候
[00:05:00.000 --> 00:05:02.000]  或者你發怒的時候
[00:05:02.000 --> 00:05:04.000]  聖經發怒的人
[00:05:04.000 --> 00:05:07.000]  往往我們研究他的時候
[00:05:07.000 --> 00:05:09.000]  我們發覺原來他發怒的時候
[00:05:09.000 --> 00:05:11.000]  一個人發怒的時候
[00:05:11.000 --> 00:05:14.000]  當然是他整個心態和關注
[00:05:14.000 --> 00:05:16.000]  鎖死在對方的身上
[00:05:16.000 --> 00:05:18.000]  那個人有什麼不對
[00:05:18.000 --> 00:05:20.000]  那個人有什麼不對勁
[00:05:20.000 --> 00:05:21.000]  那個人不好
[00:05:21.000 --> 00:05:24.000]  很少將他反饋
[00:05:24.000 --> 00:05:27.000]  看回原來我自己的問題可能更大
[00:05:27.000 --> 00:05:30.000]  所以我上一次說
[00:05:30.000 --> 00:05:35.000]  我很喜歡神對若拿說的那句話
[00:05:35.000 --> 00:05:37.000]  若拿在發怒
[00:05:37.000 --> 00:05:40.000]  他就坐在山上
[00:05:40.000 --> 00:05:43.000]  看看零零碎碎的人怎麼死
[00:05:43.000 --> 00:05:46.000]  於是太陽曬他
[00:05:46.000 --> 00:05:47.000]  他又很辛苦
[00:05:47.000 --> 00:05:48.000]  要生要死
[00:05:48.000 --> 00:05:51.000]  於是神就給了他一棵樹
[00:05:51.000 --> 00:05:52.000]  給了樹
[00:05:52.000 --> 00:05:53.000]  於是他說
[00:05:53.000 --> 00:05:54.000]  哎呀,真的很舒服
[00:05:54.000 --> 00:05:55.000]  話還沒完
[00:05:55.000 --> 00:05:58.000]  一群蟲咬死了那棵樹
[00:05:58.000 --> 00:05:59.000]  於是他又發怒
[00:05:59.000 --> 00:06:02.000]  生氣得大發脾氣
[00:06:02.000 --> 00:06:04.000]  然後神對他說這句話
[00:06:04.000 --> 00:06:05.000]  我上一次說
[00:06:05.000 --> 00:06:07.000]  這句話我時常都問我自己
[00:06:07.000 --> 00:06:09.000]  每次當我脾氣不好的時候
[00:06:09.000 --> 00:06:10.000]  我就問我自己
[00:06:10.000 --> 00:06:11.000]  就好像神問我自己
[00:06:11.000 --> 00:06:15.000]  他說若拿你這樣發怒合乎你嗎
[00:06:15.000 --> 00:06:18.000]  你這樣發怒合乎你嗎
[00:06:18.000 --> 00:06:20.000]  他要若拿看回你自己
[00:06:20.000 --> 00:06:22.000]  當時當然了
[00:06:22.000 --> 00:06:23.000]  若拿的反應就是
[00:06:23.000 --> 00:06:25.000]  我發到死我也合理
[00:06:25.000 --> 00:06:27.000]  這些是橫著說話的
[00:06:27.000 --> 00:06:30.000]  根本就不是說理由的
[00:06:30.000 --> 00:06:33.000]  其實神要他想的時候
[00:06:33.000 --> 00:06:34.000]  我們剛才說
[00:06:34.000 --> 00:06:35.000]  你看若拿的例子
[00:06:35.000 --> 00:06:36.000]  你就看到
[00:06:36.000 --> 00:06:38.000]  若拿這個個案裡面
[00:06:38.000 --> 00:06:39.000]  在若拿的腦子裡
[00:06:39.000 --> 00:06:41.000]  我相信當時他經常鎖住
[00:06:41.000 --> 00:06:43.000]  神你不公平
[00:06:43.000 --> 00:06:45.000]  你神找我來玩的
[00:06:45.000 --> 00:06:46.000]  我都說了不來的
[00:06:46.000 --> 00:06:49.000]  因為這些是我們以色列人的敵人
[00:06:49.000 --> 00:06:51.000]  你硬是逼我來
[00:06:51.000 --> 00:06:52.000]  我說過了
[00:06:52.000 --> 00:06:53.000]  你說話不算數的
[00:06:53.000 --> 00:06:56.000]  你說要懲罰這些來來來的人
[00:06:56.000 --> 00:06:58.000]  最後他們沒事了
[00:06:58.000 --> 00:07:00.000]  所以我坐在那裡看他們怎麼死
[00:07:00.000 --> 00:07:02.000]  你還要我做先知
[00:07:02.000 --> 00:07:04.000]  先知就宣佈他們的審判
[00:07:04.000 --> 00:07:06.000]  我宣佈完之後你又不審判
[00:07:06.000 --> 00:07:08.000]  你是不是找我來搞的
[00:07:08.000 --> 00:07:09.000]  明明落我面
[00:07:09.000 --> 00:07:10.000]  他做什麼先知
[00:07:10.000 --> 00:07:11.000]  你又要我做
[00:07:11.000 --> 00:07:13.000]  做了你就玩我
[00:07:13.000 --> 00:07:15.000]  我相信他心裡面就想著
[00:07:15.000 --> 00:07:17.000]  整個腦子就是神很不公平
[00:07:17.000 --> 00:07:19.000]  神很對不起他
[00:07:19.000 --> 00:07:21.000]  還有離離美人
[00:07:21.000 --> 00:07:22.000]  又說什麼悔改那些
[00:07:22.000 --> 00:07:23.000]  那些假的
[00:07:23.000 --> 00:07:25.000]  看他樣子都不好看
[00:07:25.000 --> 00:07:27.000]  所以我坐在那裡看他怎麼死
[00:07:27.000 --> 00:07:29.000]  你看一個人生氣的時候
[00:07:29.000 --> 00:07:32.000]  他整個心就鎖死了
[00:07:32.000 --> 00:07:34.000]  對方不對不對
[00:07:34.000 --> 00:07:36.000]  但神要做的就是
[00:07:36.000 --> 00:07:38.000]  其實你看看你自己
[00:07:38.000 --> 00:07:41.000]  最不對的是你自己
[00:07:41.000 --> 00:07:44.000]  在這個時間若拿真的看不到自己
[00:07:44.000 --> 00:07:46.000]  神說你看看你自己
[00:07:46.000 --> 00:07:48.000]  是誰不對
[00:07:48.000 --> 00:07:50.000]  誰說過不算數
[00:07:50.000 --> 00:07:52.000]  若拿是你
[00:07:52.000 --> 00:07:54.000]  我叫你做你逃避神
[00:07:54.000 --> 00:07:56.000]  你又逃避我
[00:07:56.000 --> 00:07:58.000]  你又想騙我
[00:07:58.000 --> 00:08:00.000]  那你騙不了
[00:08:00.000 --> 00:08:02.000]  被魚吞了
[00:08:02.000 --> 00:08:03.000]  吞了出來
[00:08:03.000 --> 00:08:04.000]  於是又再去過
[00:08:04.000 --> 00:08:05.000]  你說去了
[00:08:05.000 --> 00:08:07.000]  人去的心沒去
[00:08:07.000 --> 00:08:08.000]  你還沒戴成
[00:08:08.000 --> 00:08:09.000]  三天才行完
[00:08:09.000 --> 00:08:11.000]  行一天就算了
[00:08:11.000 --> 00:08:12.000]  隨便說一句
[00:08:12.000 --> 00:08:13.000]  說你死定了
[00:08:13.000 --> 00:08:15.000]  誰知道後果其佳
[00:08:15.000 --> 00:08:17.000]  他們又一堆人在悔改
[00:08:17.000 --> 00:08:19.000]  於是他聖經說
[00:08:19.000 --> 00:08:20.000]  若拿就生氣
[00:08:20.000 --> 00:08:22.000]  見到人悔改他生氣
[00:08:22.000 --> 00:08:24.000]  他心態那種殘酷
[00:08:24.000 --> 00:08:26.000]  所以最後神跟他說
[00:08:26.000 --> 00:08:28.000]  你看看你自己裏面是甚麼
[00:08:28.000 --> 00:08:30.000]  一棵樹謝了
[00:08:30.000 --> 00:08:32.000]  你就生氣得這麼厲害
[00:08:32.000 --> 00:08:34.000]  你現在面對著十幾萬人
[00:08:34.000 --> 00:08:36.000]  不只是弟弟
[00:08:36.000 --> 00:08:38.000]  你任由他死
[00:08:38.000 --> 00:08:40.000]  是誰錯
[00:08:40.000 --> 00:08:43.000]  所以我們看到
[00:08:43.000 --> 00:08:45.000]  神要人去看回自己
[00:08:45.000 --> 00:08:46.000]  好嗎
[00:08:46.000 --> 00:08:49.000]  當每一次我們有脾氣的時候
[00:08:49.000 --> 00:08:51.000]  有發怒的時候
[00:08:51.000 --> 00:08:54.000]  我們真的有一種反悔的習慣
[00:08:54.000 --> 00:08:56.000]  我呢
[00:08:56.000 --> 00:08:58.000]  只是別人不對嗎
[00:08:58.000 --> 00:09:01.000]  第二個我們再找早一點的
[00:09:01.000 --> 00:09:03.000]  去回戈仁
[00:09:03.000 --> 00:09:05.000]  大家又很熟戈仁這件事
[00:09:05.000 --> 00:09:07.000]  聖經說戈仁因為神接納
[00:09:07.000 --> 00:09:10.000]  他弟弟阿伯的祭文
[00:09:10.000 --> 00:09:12.000]  不接納他的祭文
[00:09:12.000 --> 00:09:14.000]  聖經說戈仁就非常憤怒
[00:09:14.000 --> 00:09:15.000]  垂頭喪氣
[00:09:15.000 --> 00:09:17.000]  中文譯得很斯文
[00:09:17.000 --> 00:09:19.000]  垂頭喪氣的原文就是
[00:09:19.000 --> 00:09:20.000]  拉到臉都長了
[00:09:20.000 --> 00:09:22.000]  很難看臉都黑了
[00:09:22.000 --> 00:09:24.000]  那神呢
[00:09:24.000 --> 00:09:26.000]  要跟他說什麼呢
[00:09:26.000 --> 00:09:29.000]  神說你若行得好
[00:09:29.000 --> 00:09:31.000]  就必蒙越南
[00:09:31.000 --> 00:09:33.000]  你若行得不好
[00:09:33.000 --> 00:09:35.000]  罪就伏在你的門前
[00:09:35.000 --> 00:09:37.000]  你真的要對付
[00:09:37.000 --> 00:09:38.000]  這個對話裡邊呢
[00:09:38.000 --> 00:09:40.000]  反映了一樣東西
[00:09:40.000 --> 00:09:41.000]  在戈仁的腦裏面
[00:09:41.000 --> 00:09:43.000]  剛才說當一個人生氣的時候
[00:09:43.000 --> 00:09:45.000]  發覺總是別人不對
[00:09:45.000 --> 00:09:47.000]  誰不對
[00:09:47.000 --> 00:09:48.000]  神不對
[00:09:48.000 --> 00:09:49.000]  為什麼不對
[00:09:49.000 --> 00:09:51.000]  擺明了你偏心
[00:09:51.000 --> 00:09:53.000]  為什麼你接受
[00:09:53.000 --> 00:09:55.000]  阿伯的祭文
[00:09:55.000 --> 00:09:57.000]  不接受我的祭文
[00:09:57.000 --> 00:09:58.000]  那你說
[00:09:58.000 --> 00:09:59.000]  是呀阿伯的祭文呢
[00:09:59.000 --> 00:10:03.000]  就是那些羊羔
[00:10:03.000 --> 00:10:04.000]  是動物
[00:10:04.000 --> 00:10:05.000]  我的呢
[00:10:05.000 --> 00:10:07.000]  就是農產品
[00:10:07.000 --> 00:10:09.000]  我是種農業的嘛
[00:10:09.000 --> 00:10:11.000]  我想他會這樣想
[00:10:11.000 --> 00:10:13.000]  他就是養羊的嘛
[00:10:13.000 --> 00:10:15.000]  他送給他
[00:10:15.000 --> 00:10:16.000]  我送這些
[00:10:16.000 --> 00:10:18.000]  我也是一片好心
[00:10:18.000 --> 00:10:19.000]  為什麼你接受
[00:10:19.000 --> 00:10:21.000]  擺明了你是偏心
[00:10:21.000 --> 00:10:25.000]  神說當你生氣的時候
[00:10:25.000 --> 00:10:26.000]  你是盲目的
[00:10:26.000 --> 00:10:28.000]  就看到我不對
[00:10:28.000 --> 00:10:31.000]  你知不知道你真正不對在哪裡
[00:10:31.000 --> 00:10:33.000]  神說我的標準
[00:10:33.000 --> 00:10:35.000]  不是你送
[00:10:35.000 --> 00:10:37.000]  你的祭物是羊羔好
[00:10:37.000 --> 00:10:40.000]  還是這些農產品
[00:10:40.000 --> 00:10:44.000]  神說你若行得好
[00:10:44.000 --> 00:10:46.000]  就必蒙越南
[00:10:46.000 --> 00:10:49.000]  神說你知不知道我的標準是什麼
[00:10:49.000 --> 00:10:52.000]  我根本不在乎你給動物也好
[00:10:52.000 --> 00:10:53.000]  植物也好
[00:10:53.000 --> 00:10:55.000]  這個不是問題
[00:10:55.000 --> 00:10:57.000]  是他行得好
[00:10:57.000 --> 00:10:59.000]  你行得不好
[00:10:59.000 --> 00:11:02.000]  原文還有一個中文都翻譯不出來
[00:11:02.000 --> 00:11:03.000]  你若行得好
[00:11:03.000 --> 00:11:06.000]  必定同身可以抬起頭來
[00:11:06.000 --> 00:11:08.000]  你這樣頭低低
[00:11:08.000 --> 00:11:10.000]  整天覺得神對不起你
[00:11:10.000 --> 00:11:12.000]  你知不知道你的規矩
[00:11:12.000 --> 00:11:14.000]  這個規矩不是你定的
[00:11:14.000 --> 00:11:15.000]  是我定的
[00:11:15.000 --> 00:11:17.000]  我定的規矩也很合理
[00:11:17.000 --> 00:11:18.000]  你行得好
[00:11:18.000 --> 00:11:19.000]  你便沒事
[00:11:19.000 --> 00:11:21.000]  你給什麼我都喜歡
[00:11:21.000 --> 00:11:23.000]  所以你的弟弟行得好
[00:11:23.000 --> 00:11:25.000]  他給什麼我都喜歡
[00:11:25.000 --> 00:11:26.000]  你不要說我偏心
[00:11:26.000 --> 00:11:29.000]  只喜歡動物的現際
[00:11:29.000 --> 00:11:31.000]  不是這個問題
[00:11:31.000 --> 00:11:33.000]  很多時候我們生氣後
[00:11:33.000 --> 00:11:34.000]  再回頭
[00:11:34.000 --> 00:11:35.000]  如果我們真是坦誠一點
[00:11:35.000 --> 00:11:36.000]  誠實一點
[00:11:36.000 --> 00:11:38.000]  大膽一點面對的時候
[00:11:38.000 --> 00:11:40.000]  發覺根本不是這個問題
[00:11:40.000 --> 00:11:42.000]  你一直以為是這個問題
[00:11:42.000 --> 00:11:44.000]  根本不是這個問題
[00:11:44.000 --> 00:11:45.000]  所以我們說
[00:11:45.000 --> 00:11:46.000]  你有沒有問過
[00:11:46.000 --> 00:11:48.000]  為什麼對方要這樣做
[00:11:48.000 --> 00:11:52.000]  你不要這麼快用定論去解釋
[00:11:52.000 --> 00:11:54.000]  和去審判他
[00:11:54.000 --> 00:11:57.000]  第三個例子我看到的
[00:11:57.000 --> 00:11:58.000]  就是新約了
[00:11:58.000 --> 00:11:59.000]  新約我們看
[00:11:59.000 --> 00:12:01.000]  在《似頭行傳》裏面
[00:12:01.000 --> 00:12:03.000]  那幫很生氣的
[00:12:03.000 --> 00:12:05.000]  用石頭最後打死了
[00:12:05.000 --> 00:12:07.000]  肢體犯
[00:12:07.000 --> 00:12:09.000]  這一幫猶太人
[00:12:09.000 --> 00:12:11.000]  在《似頭行傳》第六章第七章裏面
[00:12:11.000 --> 00:12:14.000]  很詳細記載這件事
[00:12:14.000 --> 00:12:16.000]  我自己看這個例子的時候
[00:12:16.000 --> 00:12:18.000]  我發覺很驚訝
[00:12:18.000 --> 00:12:19.000]  這幫猶太人生氣到
[00:12:19.000 --> 00:12:21.000]  聖經裡面說
[00:12:21.000 --> 00:12:25.000]  他們向屍體犯咬牙切齒
[00:12:25.000 --> 00:12:27.000]  生氣得這麼厲害
[00:12:27.000 --> 00:12:29.000]  眾人大聲喊叫
[00:12:29.000 --> 00:12:31.000]  掩著耳朵
[00:12:31.000 --> 00:12:33.000]  然後一起衝過去
[00:12:33.000 --> 00:12:35.000]  推屍體犯出城
[00:12:35.000 --> 00:12:37.000]  用石頭打打打打打
[00:12:37.000 --> 00:12:38.000]  打到他死為止
[00:12:38.000 --> 00:12:41.000]  你看看多麼狂
[00:12:41.000 --> 00:12:44.000]  為什麼這麼生氣呢
[00:12:44.000 --> 00:12:46.000]  於是我就好奇
[00:12:46.000 --> 00:12:48.000]  到底史提反說了什麼
[00:12:48.000 --> 00:12:50.000]  令他們這麼生氣
[00:12:50.000 --> 00:12:52.000]  史提反是不是挑剔他們
[00:12:52.000 --> 00:12:54.000]  去罵他們呢
[00:12:54.000 --> 00:12:56.000]  我看完看下去
[00:12:56.000 --> 00:12:58.000]  史提反的講章很詳細
[00:12:58.000 --> 00:13:00.000]  第七章差不多
[00:13:00.000 --> 00:13:02.000]  全章都是講他講章
[00:13:02.000 --> 00:13:04.000]  很斯文的
[00:13:04.000 --> 00:13:05.000]  史提反
[00:13:05.000 --> 00:13:07.000]  沒什麼罵他
[00:13:07.000 --> 00:13:11.000]  史提反說了什麼呢
[00:13:11.000 --> 00:13:13.000]  史提反說了一些事實
[00:13:13.000 --> 00:13:15.000]  由阿伯拉罕一直說
[00:13:15.000 --> 00:13:17.000]  他說你知不知道
[00:13:17.000 --> 00:13:19.000]  為什麼我們要信耶穌呢
[00:13:19.000 --> 00:13:21.000]  為什麼猶太教不行呢
[00:13:21.000 --> 00:13:22.000]  很簡單
[00:13:22.000 --> 00:13:24.000]  因為神從來在舊約裡面
[00:13:24.000 --> 00:13:27.000]  我們的祖先的時候已經告訴我們
[00:13:27.000 --> 00:13:28.000]  你聽清楚
[00:13:28.000 --> 00:13:31.000]  神的要求不是我們以為可以給他的東西
[00:13:31.000 --> 00:13:33.000]  在那張聖經裡面
[00:13:33.000 --> 00:13:36.000]  史提反說了三樣東西
[00:13:36.000 --> 00:13:38.000]  第一
[00:13:38.000 --> 00:13:40.000]  我們祖宗以為
[00:13:40.000 --> 00:13:42.000]  可以進入迦南的英雄之地
[00:13:42.000 --> 00:13:44.000]  我們就蒙福了
[00:13:44.000 --> 00:13:46.000]  其實真正的蒙福
[00:13:46.000 --> 00:13:48.000]  是要你聽神的話跟隨神
[00:13:48.000 --> 00:13:49.000]  你才蒙福的
[00:13:49.000 --> 00:13:50.000]  不是你去了哪個地方
[00:13:50.000 --> 00:13:52.000]  你霸佔了哪塊地
[00:13:52.000 --> 00:13:53.000]  對不對
[00:13:53.000 --> 00:13:54.000]  對的嘛
[00:13:54.000 --> 00:13:55.000]  猶太人都知道的
[00:13:55.000 --> 00:13:57.000]  第二
[00:13:57.000 --> 00:13:59.000]  你不要以為神給了我們律法
[00:13:59.000 --> 00:14:02.000]  我們就很努力守
[00:14:02.000 --> 00:14:04.000]  尤其是很表面的守
[00:14:04.000 --> 00:14:06.000]  我們就會得到神的喜悅
[00:14:06.000 --> 00:14:07.000]  不是的
[00:14:07.000 --> 00:14:09.000]  律法是說我們要對神有信心
[00:14:09.000 --> 00:14:10.000]  有信任
[00:14:10.000 --> 00:14:11.000]  願意跟隨的
[00:14:11.000 --> 00:14:12.000]  對不對
[00:14:12.000 --> 00:14:13.000]  其實很對的
[00:14:13.000 --> 00:14:15.000]  第三
[00:14:15.000 --> 00:14:17.000]  後來以色列人呢
[00:14:17.000 --> 00:14:18.000]  就亡了國了
[00:14:18.000 --> 00:14:21.000]  但以色列人就很緊張他們的聖殿
[00:14:21.000 --> 00:14:23.000]  能夠進入聖殿裡面
[00:14:23.000 --> 00:14:24.000]  自然有神的同在
[00:14:24.000 --> 00:14:26.000]  但史提反說有神的同在
[00:14:26.000 --> 00:14:27.000]  不是的
[00:14:27.000 --> 00:14:29.000]  聖殿只是一個地方
[00:14:29.000 --> 00:14:31.000]  你真正要親近神
[00:14:31.000 --> 00:14:32.000]  你要敬拜神
[00:14:32.000 --> 00:14:34.000]  才能夠與神同在
[00:14:34.000 --> 00:14:36.000]  我走路看的時候
[00:14:36.000 --> 00:14:38.000]  我發覺很對的
[00:14:38.000 --> 00:14:40.000]  其實這些事實
[00:14:40.000 --> 00:14:41.000]  又說得很斯文
[00:14:41.000 --> 00:14:42.000]  很合理
[00:14:42.000 --> 00:14:43.000]  很合邏輯
[00:14:43.000 --> 00:14:45.000]  整個教育都是這樣說的
[00:14:45.000 --> 00:14:47.000]  以色列人
[00:14:47.000 --> 00:14:49.000]  這班猶太人自己都知道的
[00:14:49.000 --> 00:14:52.000]  為什麼他們聽完之後會這麼憤怒
[00:14:52.000 --> 00:14:54.000]  我後來看到他們一個字
[00:14:54.000 --> 00:14:55.000]  他們掩著自己
[00:14:55.000 --> 00:14:56.000]  我們不聽
[00:14:56.000 --> 00:14:57.000]  為什麼不聽
[00:14:57.000 --> 00:15:01.000]  因為講正他們內心那種脆弱和錯誤
[00:15:01.000 --> 00:15:05.000]  一個人原來真正的問題在他自己裡面
[00:15:05.000 --> 00:15:07.000]  他沒有勇氣面對自己
[00:15:07.000 --> 00:15:10.000]  沒有勇氣面對一些事實
[00:15:10.000 --> 00:15:12.000]  人家將事實告訴你
[00:15:12.000 --> 00:15:13.000]  這就是生氣
[00:15:13.000 --> 00:15:15.000]  要打死他為止
[00:15:15.000 --> 00:15:16.000]  你有沒有留意
[00:15:16.000 --> 00:15:19.000]  這是人的那種可怕
[00:15:19.000 --> 00:15:20.000]  當我們生氣的時候
[00:15:20.000 --> 00:15:21.000]  你不要以為是小事
[00:15:21.000 --> 00:15:22.000]  當我們生氣的時候
[00:15:22.000 --> 00:15:25.000]  其實反映了我們裡面的一些警號出來
[00:15:25.000 --> 00:15:26.000]  如果你在這個時間
[00:15:26.000 --> 00:15:28.000]  看到你自己內心的問題
[00:15:28.000 --> 00:15:32.000]  感謝主你反而可以成為一個熟悉的操練
[00:15:32.000 --> 00:15:33.000]  甚至可以有進步
[00:15:33.000 --> 00:15:37.000]  有很多時候我們的怒氣就對著別人說
[00:15:37.000 --> 00:15:38.000]  你錯你錯你錯
[00:15:38.000 --> 00:15:40.000]  我說我沒有錯
[00:15:40.000 --> 00:15:41.000]  我不知道多正義
[00:15:41.000 --> 00:15:42.000]  我不知道多對
[00:15:42.000 --> 00:15:43.000]  兄弟姐妹
[00:15:43.000 --> 00:15:45.000]  這是一個很大的陷阱
[00:15:45.000 --> 00:15:49.000]  另外當這個法律的過程裡面
[00:15:49.000 --> 00:15:51.000]  我們發覺有些陷阱
[00:15:51.000 --> 00:15:56.000]  我們在我看這些的個案裡面
[00:15:56.000 --> 00:15:59.000]  就看到很多時候
[00:15:59.000 --> 00:16:01.000]  人們生氣是因為
[00:16:01.000 --> 00:16:05.000]  因為他以為這個世界會像他那樣發生
[00:16:05.000 --> 00:16:06.000]  沒有發生
[00:16:06.000 --> 00:16:09.000]  於是他遷怒於這個
[00:16:09.000 --> 00:16:12.000]  令他這樣的人
[00:16:12.000 --> 00:16:14.000]  其實說真的
[00:16:14.000 --> 00:16:17.000]  這個世界為什麼要聽你的
[00:16:17.000 --> 00:16:19.000]  你有你的邏輯
[00:16:19.000 --> 00:16:22.000]  但這個世界有世界的邏輯
[00:16:22.000 --> 00:16:25.000]  這個世界一定要聽你的
[00:16:25.000 --> 00:16:27.000]  當這個世界不聽你的話的時候
