
[00:00:00.000 --> 00:00:03.520]  DIY是Do It Yourself的簡寫
[00:01:58.480 --> 00:02:03.040]  一個是希臘的神話故事關於音樂之陣
[00:02:03.040 --> 00:02:07.040]  奧菲斯和尤麗黛的愛情故事
[00:02:07.040 --> 00:02:11.520]  另一個是關於我們快要去紀念的
[00:02:11.520 --> 00:02:17.040]  耶穌基督最末後一段日子的故事
[00:02:17.040 --> 00:02:19.440]  我們要用一個神話故事
[00:02:19.440 --> 00:02:23.040]  是因為這個代表了我們人類的理想
[00:02:23.040 --> 00:02:25.040]  所以用神話來表達
[00:02:25.040 --> 00:02:28.400]  我們要重述耶穌的故事
[00:02:28.400 --> 00:02:32.000]  我們是要指出理想是可以實現的
[00:02:32.000 --> 00:02:37.840]  而且已經在一個真人的身上實現了出來
[00:02:37.840 --> 00:02:40.880]  既然說可以實現我們就一定要提到
[00:02:40.880 --> 00:02:43.920]  是怎樣可以矯正和修煉知道
[00:02:43.920 --> 00:02:46.960]  使男人變得更男人
[00:02:46.960 --> 00:02:50.480]  女人變得更加女人
[00:02:50.480 --> 00:02:53.280]  首先讓我們看看在今天
[00:02:53.280 --> 00:02:58.160]  我們這個疫症發展的情況
[00:02:58.160 --> 00:03:06.640]  第一個故事是發生在一個快餐店的晚飯的時候
[00:03:06.640 --> 00:03:09.920]  是今年年初
[00:03:09.920 --> 00:03:13.520]  我在快餐店和太太在那裡吃飯
[00:03:13.520 --> 00:03:16.480]  坐在我和我平排的
[00:03:16.480 --> 00:03:19.040]  兩個應該是大學生
[00:03:19.040 --> 00:03:23.840]  在我平排的是一個大概20歲、21歲的男孩子
[00:03:23.840 --> 00:03:25.840]  很斯文 他在那裡
[00:03:25.840 --> 00:03:32.320]  應該他們兩個都在吃快餐店的火鍋
[00:03:32.320 --> 00:03:34.160]  吃到最後
[00:03:34.160 --> 00:03:37.040]  這個男人就在吃他的烏冬麵
[00:03:37.040 --> 00:03:39.040]  很專心地吃
[00:03:39.040 --> 00:03:41.040]  坐在我對面的男人
[00:03:41.040 --> 00:03:43.520]  他就把雞蛋煮熟了
[00:03:43.520 --> 00:03:47.360]  正在想剝雞蛋殼
[00:03:47.360 --> 00:03:50.880]  所以這個故事就叫做「昂男剝蛋記」
[00:03:50.880 --> 00:03:55.040]  看著他拿著的蛋
[00:03:55.040 --> 00:03:57.760]  就敲在那個雲石桌上
[00:03:57.760 --> 00:03:59.760]  敲一下不裂
[00:03:59.760 --> 00:04:03.040]  他再敲一下也不裂
[00:04:03.040 --> 00:04:05.920]  他就皺眉頭了 很擔心這樣
[00:04:05.920 --> 00:04:09.120]  然後再大力敲一下也不裂
[00:04:09.120 --> 00:04:12.800]  然後他好像很煩那樣
[00:04:12.800 --> 00:04:15.200]  就拿著殼像發脾一樣
[00:04:15.200 --> 00:04:16.800]  還嘟你的嘴那樣
[00:04:16.800 --> 00:04:19.360]  然後就一下子裂了
[00:04:19.360 --> 00:04:24.720]  他裂了 我就為他放壓心了
[00:04:24.720 --> 00:04:27.440]  我怕他連剝蛋都剝不到
[00:04:27.440 --> 00:04:29.440]  會有些傻事做出來
[00:04:29.440 --> 00:04:33.200]  結果他打裂了他的蛋
[00:04:33.200 --> 00:04:35.520]  於是就開始剝殼了
[00:04:35.520 --> 00:04:38.720]  剝沒多久就突然聽到他「呀」一聲
[00:04:38.720 --> 00:04:44.800]  他和一起吃飯的朋友
[00:04:44.800 --> 00:04:47.040]  就很擔心他「怎麼回事啊」
[00:04:47.040 --> 00:04:50.880]  他又是皺眉頭 嘟著嘴這樣說
[00:04:50.880 --> 00:04:54.080]  就說他被蛋殼刺傷了手
[00:04:54.080 --> 00:04:55.840]  就是刺傷了手
[00:04:55.840 --> 00:04:59.200]  男人大概覺得這些小事應該他可以應付
[00:04:59.200 --> 00:05:02.960]  就不理他 繼續在專心吃他的烏冬麵
[00:05:02.960 --> 00:05:04.800]  然後他全部剝好了
[00:05:04.800 --> 00:05:08.640]  於是他就想用筷子戳開蛋
[00:05:08.640 --> 00:05:10.640]  來和他的朋友分的
[00:05:10.720 --> 00:05:15.760]  他就是屬於現代那些不懂得拿筷子的那一族
[00:05:15.760 --> 00:05:19.760]  所以從來不知道筷子是有支點有力點的
[00:05:19.760 --> 00:05:23.040]  看他用筷子戳 戳 戳
[00:05:23.040 --> 00:05:25.040]  那隻蛋硬的就不分開
[00:05:25.040 --> 00:05:27.040]  但是把蛋戳到扁了
[00:05:27.040 --> 00:05:29.040]  戳到扁了
[00:05:29.040 --> 00:05:32.000]  那時候他就開始說
[00:05:32.000 --> 00:05:34.880]  他就說要和他的朋友一人一半
[00:05:34.880 --> 00:05:36.880]  但是他朋友可能看到他這麼笨拙
[00:05:36.880 --> 00:05:38.880]  就另投不要
[00:05:38.880 --> 00:05:42.400]  然後他不知道為什麼突然間就想通了
[00:05:42.400 --> 00:05:45.360]  就用一隻筷子戳下去
[00:05:45.360 --> 00:05:47.360]  就戳穿了蛋
[00:05:47.360 --> 00:05:49.360]  然後就用另一隻筷子戳到
[00:05:49.360 --> 00:05:51.360]  和筷子一起下去的那個地方
[00:05:51.360 --> 00:05:54.080]  於是就明白了什麼叫支點力點
[00:05:54.080 --> 00:05:56.080]  就在那裡把蛋撕開了
[00:05:56.080 --> 00:05:58.080]  撕開了
[00:05:58.080 --> 00:06:01.600]  然後就要給一半給他的朋友吃
[00:06:01.600 --> 00:06:04.320]  他朋友就拿開一碗不要拒絕了
[00:06:04.320 --> 00:06:06.800]  我坐在他對面
[00:06:06.800 --> 00:06:09.680]  我一隻蛋 撕開一隻蛋
[00:06:09.680 --> 00:06:12.560]  搞這麼多事情 這麼長時間
[00:06:12.560 --> 00:06:15.040]  又皺眉頭又嘴巴嘟起來
[00:06:15.040 --> 00:06:17.040]  還要插手
[00:06:17.040 --> 00:06:20.480]  我不知道女人會不會今天
[00:06:20.480 --> 00:06:23.680]  是力拔山兮的去碎那隻蛋
[00:06:23.680 --> 00:06:25.680]  但是正常人
[00:06:25.680 --> 00:06:28.160]  一下就可以撕破蛋
[00:06:28.160 --> 00:06:30.800]  還要撕四下都撕不破
[00:06:30.800 --> 00:06:34.240]  如果你是這個男孩子的媽媽
[00:06:34.240 --> 00:06:36.240]  我不知道你怎麼辦
[00:06:36.240 --> 00:06:38.240]  第二個故事
[00:06:38.240 --> 00:06:47.040]  是一個整天用著長過手大概5cm的三袖
[00:06:47.040 --> 00:06:49.040]  來掩面的這個大哥
[00:06:49.040 --> 00:06:53.600]  是我在一架由沙田火車站
[00:06:53.600 --> 00:06:56.080]  去一個屋邨之間的巴士看到的
[00:06:56.080 --> 00:06:58.800]  不幸地我又坐在他的後面
[00:06:58.800 --> 00:07:01.760]  那裡一共有三個人
[00:07:01.760 --> 00:07:04.400]  兩個男孩子一個女孩子
[00:07:04.400 --> 00:07:06.400]  男孩子坐在一邊
[00:07:06.400 --> 00:07:07.600]  女孩子坐在中間
[00:07:07.600 --> 00:07:10.160]  男孩子坐在另一張椅子的第一個位置
[00:07:10.160 --> 00:07:14.160]  問題是那個男孩子
[00:07:14.160 --> 00:07:19.840]  是坐在另一張椅子的第一個男孩子
[00:07:19.840 --> 00:07:25.760]  兩個人同一張椅子的應該是一對情侶
[00:07:25.760 --> 00:07:32.240]  女孩子整天靠在男朋友的身上
[00:07:32.240 --> 00:07:34.880]  奇怪的是同一時間
[00:07:34.880 --> 00:07:38.880]  同一個男孩子打情罵俏
[00:07:38.880 --> 00:07:40.480]  不是和自己的男朋友
[00:07:40.480 --> 00:07:42.080]  靠在自己男朋友身上
[00:07:42.080 --> 00:07:45.120]  和另外一個男孩子打情罵俏
[00:07:45.120 --> 00:07:47.120]  拉手拉腳
[00:07:47.120 --> 00:07:50.080]  我看到這個男孩子整天
[00:07:50.080 --> 00:07:51.520]  女孩子不知道說什麼
[00:07:51.520 --> 00:07:52.720]  我沒有聽她說什麼
[00:07:52.720 --> 00:07:53.920]  很小聲
[00:07:53.920 --> 00:07:59.040]  沒多久那個男孩子就用三袖來掩面
[00:07:59.040 --> 00:08:02.400]  好像那些演戲用水袖來掩面
[00:08:02.400 --> 00:08:04.400]  但是那些是花旦做的
[00:08:04.400 --> 00:08:06.400]  那些動作是花旦做的
[00:08:06.400 --> 00:08:07.920]  但是我們這個男孩子
[00:08:07.920 --> 00:08:11.520]  他特意拉長他那件黑色的毛衣
[00:08:11.520 --> 00:08:13.040]  讓他長一點
[00:08:13.040 --> 00:08:16.080]  沒多久就拉起來掩面
[00:08:16.080 --> 00:08:18.320]  我只聽到一些
[00:08:18.320 --> 00:08:20.960]  他們說要去哪裡吃東西
[00:08:20.960 --> 00:08:24.000]  那個男孩子我想象地就說
[00:08:24.000 --> 00:08:26.560]  不知道隨便 沒所謂
[00:08:26.560 --> 00:08:29.440]  那個女孩子就很不高興
[00:08:29.440 --> 00:08:31.440]  什麼都說隨便
[00:08:31.440 --> 00:08:33.680]  後來不知道怎麼樣
[00:08:33.680 --> 00:08:37.760]  這邊的男孩子穿長衣袖的男孩子
[00:08:37.760 --> 00:08:39.520]  就拉了那個女孩子過來
[00:08:39.520 --> 00:08:40.880]  就和她說一些話
[00:08:40.880 --> 00:08:42.880]  那個女孩子說你神經病
[00:08:42.880 --> 00:08:45.680]  然後他們就沒有再說下去
[00:08:45.680 --> 00:08:47.280]  結果就說
[00:08:47.280 --> 00:08:49.120]  不如就這樣隨便買一些東西
[00:08:49.120 --> 00:08:51.120]  回去開桌子 諸如此類
[00:08:53.280 --> 00:08:57.600]  我完全不明白現在的男女關係是怎麼樣的
[00:08:57.600 --> 00:09:00.080]  從女孩子的角度來說
[00:09:00.080 --> 00:09:05.440]  為什麼可以你靠在一個男孩子的身上
[00:09:05.440 --> 00:09:09.520]  同一個時間又是當著你男朋友的面
[00:09:09.520 --> 00:09:11.280]  可以和另一個男孩子
[00:09:11.280 --> 00:09:14.080]  這樣拉拉扯扯諸如此類
[00:09:14.080 --> 00:09:16.480]  但是更加不能夠明白的
[00:09:16.480 --> 00:09:21.680]  這個男孩子怎麼可以整天拉開他的手
[00:09:21.680 --> 00:09:24.480]  手有什麼事?不知道
[00:09:24.480 --> 00:09:29.360]  用來掩面 為什麼要做一些這樣的動作
[00:09:29.360 --> 00:09:34.320]  之後呢 我的確是頂不住了
[00:09:34.320 --> 00:09:38.240]  頂不住了我就移了位置
[00:09:38.240 --> 00:09:39.760]  找了另一個位置坐
[00:09:39.760 --> 00:09:43.520]  我很少在巴士上這樣選位置坐的
[00:09:43.520 --> 00:09:48.880]  但是那個人用水袖掩面的那些嬌嗲動作
[00:09:48.880 --> 00:09:51.760]  是我的確是頂不住的
[00:09:51.760 --> 00:09:56.240]  第三個故事
[00:09:56.240 --> 00:10:00.800]  是我剛剛在外面讀完書回來沒多久
[00:10:00.800 --> 00:10:02.800]  發生在地鐵車上
[00:10:02.800 --> 00:10:05.600]  又是晚上很深夜的
[00:10:05.600 --> 00:10:08.080]  我記得那個時間
[00:10:08.080 --> 00:10:12.080]  是因為我去完團契港那裡
[00:10:12.080 --> 00:10:16.080]  那港元道去坐地鐵是有位置坐的
[00:10:16.080 --> 00:10:18.080]  那一定是晚上臨收工了
[00:10:18.080 --> 00:10:21.920]  本來車廂很靜很空的
[00:10:21.920 --> 00:10:25.440]  所以我就想著閉上眼休息
[00:10:25.440 --> 00:10:28.560]  但是閉上眼沒多久
[00:10:28.560 --> 00:10:30.960]  我就聽到對面座位
[00:10:30.960 --> 00:10:33.520]  一個男孩子和一個女孩在叫
[00:10:33.520 --> 00:10:35.760]  差不多在爭辯一樣東西
[00:10:35.760 --> 00:10:37.760]  打開眼一看
[00:10:37.760 --> 00:10:39.760]  我看到什麼呢?
[00:10:39.760 --> 00:10:42.880]  原來那個男孩子和女孩子
[00:10:42.880 --> 00:10:47.120]  是一起在看一本《姐妹》這本雜誌
[00:10:47.120 --> 00:10:49.520]  那個女孩子在說一樣東西
[00:10:49.520 --> 00:10:51.520]  那個男孩子就不贊成
[00:10:51.520 --> 00:10:53.520]  就要和她爭辯
[00:10:53.520 --> 00:10:54.480]  爭辯了沒多久
[00:10:54.480 --> 00:10:57.520]  我就發覺那個男孩子就搶了一本《姐妹》
[00:10:57.520 --> 00:10:59.520]  很急在裡面
[00:10:59.520 --> 00:11:05.120]  就要找一頁來做他的證明
[00:11:05.120 --> 00:11:09.120]  我不是一個有文化白鴿眼的人
[00:11:09.120 --> 00:11:11.120]  不過我相信
[00:11:11.120 --> 00:11:17.120]  男人應該有較體面的讀物
[00:11:17.120 --> 00:11:23.120]  最低限度是給《姐妹》這本的編輯
[00:11:23.120 --> 00:11:26.160]  擺明不是給男人看的
[00:11:26.160 --> 00:11:28.160]  裡面又不是叫男女
[00:11:28.160 --> 00:11:30.160]  它叫姐妹
[00:11:30.160 --> 00:11:32.160]  叫你姐妹看
[00:11:32.160 --> 00:11:34.160]  男人就不要參一手
[00:11:34.160 --> 00:11:37.360]  你為什麼這麼多東西不看
[00:11:37.360 --> 00:11:38.560]  這麼多東西不爭辯
[00:11:38.560 --> 00:11:40.000]  這麼多東西不可以討論
[00:11:40.000 --> 00:11:42.720]  要和女孩子在地鐵上
[00:11:42.720 --> 00:11:46.720]  來爭辯《姐妹》的內容
[00:11:46.720 --> 00:11:52.720]  好像一個學者在找註腳去說明他的理論一樣
[00:11:52.720 --> 00:11:56.720]  這麼急在《姐妹》找你的理據
[00:11:56.720 --> 00:12:00.720]  這個故事好像一條刺
[00:12:00.720 --> 00:12:04.720]  插在我心裡很多年
[00:12:04.720 --> 00:12:08.720]  我相信男性的發展
[00:12:08.720 --> 00:12:12.720]  是越來越女人型的現象
[00:12:12.720 --> 00:12:16.720]  我相信不是只有我看到的現象
[00:12:16.720 --> 00:12:20.720]  我記得在台灣有一次講完道
[00:12:20.720 --> 00:12:22.720]  有一群的姐妹圍在一起
[00:12:22.720 --> 00:12:24.720]  我們在那裡聊天
[00:12:24.720 --> 00:12:28.720]  我說因為這個現象在台灣我見得很厲害很多
[00:12:28.720 --> 00:12:32.720]  所以我說很可能現在是時候
[00:12:32.720 --> 00:12:36.720]  有一些班教男人怎麼做得更加男人一點
[00:12:36.720 --> 00:12:38.720]  不要做得不好給女人看
[00:12:38.720 --> 00:12:40.720]  那時候我記得那些女孩子
[00:12:40.720 --> 00:12:42.720]  當時圍在一起的那班
[00:12:42.720 --> 00:12:44.720]  那是大學生聚會
[00:12:44.720 --> 00:12:48.720]  那些女孩子在拍手掌
[00:12:48.720 --> 00:12:52.720]  就好像在香港
[00:12:52.720 --> 00:12:54.720]  我在這個場合講到
[00:12:54.720 --> 00:12:56.720]  我們今天的女士
[00:12:56.720 --> 00:13:00.720]  越來越沒有女人的味道
[00:13:00.720 --> 00:13:04.720]  被一些做媽媽的認同
[00:13:04.720 --> 00:13:08.720]  和覺得真的是一個時候要提出來討論
[00:13:08.720 --> 00:13:14.720]  我又不是說今天好像類似《姐妹》這類的雜誌
[00:13:14.720 --> 00:13:16.720]  就是太過低俗
[00:13:16.720 --> 00:13:18.720]  不應該男人都有份
[00:13:18.720 --> 00:13:21.720]  我說包括一些所謂較高檔的
[00:13:21.720 --> 00:13:24.720]  好像《Cosmopolitan》這類的雜誌
[00:13:24.720 --> 00:13:29.720]  同樣的不是我們男人應該在公共地方
[00:13:29.720 --> 00:13:33.720]  和女士在爭論的一個對象
[00:13:33.720 --> 00:13:42.720]  接下來我要和你說一個慘不忍睹的臭女人
[00:13:42.720 --> 00:13:43.720]  讓我告訴你
[00:13:43.720 --> 00:13:50.720]  這次是我第一次公開地用臭字來形容女人
[00:13:50.720 --> 00:13:53.720]  因為那次的經驗真是臭不可擋
[00:13:53.720 --> 00:13:57.720]  蘇寧我是非常欣賞和尊重女人的
[00:13:57.720 --> 00:14:01.720]  而且還是很早很早的時候已經是這樣了
[00:14:01.720 --> 00:14:05.720]  都是怪在很小的時候
[00:14:05.720 --> 00:14:08.720]  我就信了耶穌
[00:14:08.720 --> 00:14:09.720]  那很怪
[00:14:09.720 --> 00:14:11.720]  小學六年級
[00:14:11.720 --> 00:14:16.720]  我就已經迷上了中國種種的詩詞歌賦
[00:14:16.720 --> 00:14:19.720]  我所有對女人的認識
[00:14:19.720 --> 00:14:22.720]  全部都是由詩集裏面
[00:14:22.720 --> 00:14:25.720]  好像詩經世界裏面
[00:14:25.720 --> 00:14:31.720]  那個在天脈當中來生活幹活工作的女人
[00:14:31.720 --> 00:14:32.720]  屈原的姐姐
[00:14:32.720 --> 00:14:35.720]  或是普希金斯裏面
[00:14:35.720 --> 00:14:39.720]  那個被男朋友遺棄的女人
[00:14:39.720 --> 00:14:41.720]  所以我認識的那些女人
[00:14:41.720 --> 00:14:43.720]  全部都是脫離現實的
[00:14:43.720 --> 00:14:47.720]  搞到我和我太太戀愛的時候
[00:14:47.720 --> 00:14:50.720]  我以為每次我約會她
[00:14:50.720 --> 00:14:52.720]  她都是要犧牲小我
[00:14:52.720 --> 00:14:55.720]  完成大我這些偉大人格之下
[00:14:55.720 --> 00:14:57.720]  才會答應我的
[00:14:57.720 --> 00:15:01.720]  所以每次我都要很忙的
[00:15:01.720 --> 00:15:05.720]  要找一個既堂皇又偉大的藉口
[00:15:05.720 --> 00:15:08.720]  才敢約會我太太
[00:15:08.720 --> 00:15:13.720]  因為我那時以為女人完全是自給自足的
[00:15:13.720 --> 00:15:17.720]  開始有一些比較實質的改觀
[00:15:17.720 --> 00:15:19.720]  就是很多很多年之後了
[00:15:19.720 --> 00:15:27.720]  那時事實上就是我在一次國際的神樂會議上
[00:15:27.720 --> 00:15:29.720]  徹底改觀的
[00:15:29.720 --> 00:15:35.720]  我還記得那個是一個用性別與語言
[00:15:35.720 --> 00:15:39.720]  來做研討會題目的一個這樣的神樂會議
[00:15:39.720 --> 00:15:42.720]  可惜這個會議
[00:15:42.720 --> 00:15:46.720]  叫我對女人有完全不同的看法
[00:15:46.720 --> 00:15:52.720]  我講的這個她就是一個進入了更年期的美國女人
[00:15:52.720 --> 00:15:54.720]  一個美國的神樂家
[00:15:54.720 --> 00:15:56.720]  很肥很兇
[00:15:56.720 --> 00:16:02.720]  她腳上穿著那雙又骯髒又殘破的球鞋
[00:16:02.720 --> 00:16:07.720]  身上穿著那些幻彩的軍服
[00:16:07.720 --> 00:16:08.720]  還是短褲
[00:16:08.720 --> 00:16:11.720]  最要命的就是那條短褲
[00:16:11.720 --> 00:16:18.720]  是將她一雙布滿了藍筋又粗又壯的大腿露出來
[00:16:18.720 --> 00:16:23.720]  還有她的上唇是長了一些鬍鬚的
[00:16:23.720 --> 00:16:28.720]  她就好像當代就是80年代初
[00:16:28.720 --> 00:16:30.720]  那些女神樂家一樣
[00:16:30.720 --> 00:16:34.720]  一口咬定男性取向的語言
[00:16:34.720 --> 00:16:37.720]  是女性受壓迫的主要原因
[00:16:38.720 --> 00:16:42.720]  都不知道她是為了加強語氣配合主題
[00:16:42.720 --> 00:16:45.720]  還是出於她自己的真性情
[00:16:45.720 --> 00:16:49.720]  她那些言語是粗俗到不得了的
[00:16:49.720 --> 00:16:54.720]  加起來她的形象就成了我的惡魔
[00:16:54.720 --> 00:16:57.720]  就是在夢裡面的一個夢魔
[00:16:57.720 --> 00:16:59.720]  很可憐
[00:16:59.720 --> 00:17:01.720]  其實當時散會之後
[00:17:01.720 --> 00:17:05.720]  我最害怕的就是她要找我聊天
[00:17:05.720 --> 00:17:08.720]  我是被迫要跟她同桌吃飯
[00:17:08.720 --> 00:17:11.720]  我就會胃口全失了
[00:17:11.720 --> 00:17:16.720]  經過那次的夢想被強暴地粉碎之後
[00:17:16.720 --> 00:17:21.720]  我就一直很害怕自己對女性有一個180度的轉變
[00:17:21.720 --> 00:17:27.720]  也就是說是從亂丘時期那種超現實的尊崇
[00:17:27.720 --> 00:17:30.720]  到晚年那種徹底的輕視
[00:17:30.720 --> 00:17:34.720]  我相信二者都是不正常的
[00:17:34.720 --> 00:17:41.720]  所以我是不放過任何可以救我喊哩的人與事
[00:17:41.720 --> 00:17:47.720]  希望自己對女性的看法是現實又中庸一點
[00:17:47.720 --> 00:17:50.720]  誰知道幾個星期之前
[00:17:50.720 --> 00:17:55.720]  我在一個商場就遇到一個非常不愉快的經驗
[00:17:55.720 --> 00:17:57.720]  在香港住了一段時間
[00:17:57.720 --> 00:18:03.720]  你就會奇怪香港人是不是全住在商場裡面的
[00:18:03.720 --> 00:18:05.720]  為什麼會這麼多人
[00:18:05.720 --> 00:18:09.720]  所以人人都很小心謹慎地在商場走動
[00:18:09.720 --> 00:18:13.720]  就怕我們會撞到別人
[00:18:13.720 --> 00:18:21.720]  那天無可避免地就剛剛被撞到正著
[00:18:21.720 --> 00:18:24.720]  因為他不是順著人潮來走
[00:18:24.720 --> 00:18:27.720]  而是橫著穿過人群的
[00:18:27.720 --> 00:18:29.720]  他背著一個大背囊
[00:18:29.720 --> 00:18:31.720]  手拿著一個購物袋
[00:18:31.720 --> 00:18:33.720]  應該在趕路
[00:18:33.720 --> 00:18:37.720]  其實被撞到也不是很厲害的事
[00:18:37.720 --> 00:18:39.720]  不應該介懷的
[00:18:39.720 --> 00:18:43.720]  但是那次碰撞不單止引起我一些的痛
[00:18:43.720 --> 00:18:47.720]  他明顯地是出了一身大汗
[00:18:47.720 --> 00:18:51.720]  所以有一股很濃的酸臭味
[00:18:51.720 --> 00:18:56.720]  但是最難受的就是那一陣的臭味
[00:18:56.720 --> 00:19:00.720]  就好像剛剛下班的時候
[00:19:00.720 --> 00:19:03.720]  你搭公車搭地鐵
[00:19:03.720 --> 00:19:10.720]  旁邊站著一個在馬路上做粗活的男人一樣
[00:19:10.720 --> 00:19:13.720]  他離開之後我又想
[00:19:13.720 --> 00:19:16.720]  假如這個女人走過之後
[00:19:16.720 --> 00:19:18.720]  留下一股幽香
[00:19:18.720 --> 00:19:23.720]  那不是頂理想又頂魅力的一件事嗎
[00:19:23.720 --> 00:19:25.720]  就好像我們在神學會議
[00:19:25.720 --> 00:19:28.720]  那個女神學家的意見
[00:19:28.720 --> 00:19:32.720]  女人其實是不需要學男人的
[00:19:32.720 --> 00:19:37.720]  這些是臭男人的遺毒
[00:19:37.720 --> 00:19:44.720]  何必要學男人那副樣子來做一個宣言呢
[00:19:44.720 --> 00:19:48.720]  假如你是做一個真正的女人
[00:19:48.720 --> 00:19:50.720]  這種的宣言
[00:19:50.720 --> 00:19:55.720]  豈不是比任何臭男人的榜樣更加有效
[00:19:55.720 --> 00:19:57.720]  更加長久嗎
[00:19:57.720 --> 00:20:00.720]  於是我就開始想
[00:20:00.720 --> 00:20:05.720]  到底是不是賀爾蒙賭的蛋呢
[00:20:05.720 --> 00:20:10.720]  我們說今天男人越來越女人味濃
[00:20:10.720 --> 00:20:17.720]  而女人就完全喪失了女人應該有的那種女人味
[00:20:17.720 --> 00:20:20.720]  到底情況有多嚴重呢
[00:20:20.720 --> 00:20:23.720]  我本來也有一點點的幻想
[00:20:23.720 --> 00:20:25.720]  我不斷地說服自己
[00:20:25.720 --> 00:20:29.720]  這不過是我自己的偏見而已
[00:20:29.720 --> 00:20:32.720]  實際的情況就不是這樣的
[00:20:32.720 --> 00:20:34.720]  我們的範圍是這麼寬
[00:20:34.720 --> 00:20:36.720]  就讓我懷疑
[00:20:36.720 --> 00:20:39.720]  很可能不是賀爾蒙賭的蛋
[00:20:39.720 --> 00:20:44.720]  你知道今天我們從牛肉到細豆芽菜
[00:20:44.720 --> 00:20:48.720]  我們都是用賀爾蒙來催生助長的
[00:20:48.720 --> 00:20:52.720]  人體吸收了過份的賀爾蒙
[00:20:52.720 --> 00:20:56.720]  誰知道會不會影響我們的性格呢
[00:20:56.720 --> 00:21:01.720]  會不會因為賀爾蒙在我們的人裡面失了行
[00:21:01.720 --> 00:21:06.720]  以致影響了我們的性格呢
[00:21:06.720 --> 00:21:10.720]  但我所觀察的應該不是生理的改變
[00:21:10.720 --> 00:21:16.720]  我覺得應該是文化和社會現象的改變
[00:21:16.720 --> 00:21:18.720]  以致造成了的
[00:21:18.720 --> 00:21:21.720]  當然在這一場的災難裡面
[00:21:21.720 --> 00:21:24.720]  我其實是比較擔心男生
[00:21:24.720 --> 00:21:27.720]  多於是比較擔心女生的
[00:21:27.720 --> 00:21:31.720]  在今天你要遇上一個有男子氣概的男生
[00:21:31.720 --> 00:21:34.720]  明顯地是更加困難的
[00:21:34.720 --> 00:21:37.720]  那些很惡化式的
[00:21:37.720 --> 00:21:39.720]  那些很潑婦式的女人
[00:21:39.720 --> 00:21:42.720]  其實有在文化上、在傳媒上有
[00:21:42.720 --> 00:21:45.720]  但是不是我們身邊常見的
[00:21:45.720 --> 00:21:51.720]  至於那些帶著很濃味的女人型的男生
[00:21:51.720 --> 00:21:55.720]  我不知道可不可以叫他做欺書
[00:21:55.720 --> 00:21:57.720]  但如果你叫他欺書
[00:21:57.720 --> 00:22:00.720]  我覺得好像女人陣營裡面
[00:22:00.720 --> 00:22:04.720]  一定會退貨、拒絕接收這個是書
[00:22:04.720 --> 00:22:09.720]  所以我感覺到我們要多一點時間
[00:22:09.720 --> 00:22:12.720]  放在男士的身上
[00:22:14.720 --> 00:22:16.720]  我們說如果一個女人
[00:22:16.720 --> 00:22:20.720]  她的目的是想找一個真實的男人
[00:22:20.720 --> 00:22:22.720]  來跟她過一輩子
[00:22:22.720 --> 00:22:24.720]  那你就要小心
[00:22:24.720 --> 00:22:30.720]  有一類我稱他為劣貨智囊的男人
[00:22:30.720 --> 00:22:33.720]  你遇上這種劣貨智囊
[00:22:33.720 --> 00:22:37.720]  你有什麼特徵可以認到的呢?
[00:22:37.720 --> 00:22:40.720]  我覺得有幾樣東西你應該要小心的
