
[00:00:00.000 --> 00:00:05.680]  大家好 今天是平安夜
[00:01:55.120 --> 00:01:57.760]  克里各也沒有窮盡
[00:01:57.760 --> 00:01:59.760]  瑪麗亞對天使說
[00:01:59.760 --> 00:02:01.280]  我沒有出嫁
[00:02:01.280 --> 00:02:03.280]  怎麼有這事呢?
[00:02:03.280 --> 00:02:04.960]  天使回答說
[00:02:04.960 --> 00:02:07.440]  聖靈要臨到你身上
[00:02:07.440 --> 00:02:10.400]  至高者的能力要任被你
[00:02:10.400 --> 00:02:12.560]  因此所要生的聖者
[00:02:12.560 --> 00:02:14.640]  必稱為神的兒子
[00:02:14.640 --> 00:02:17.440]  奉且你的親戚伊麗莎白
[00:02:17.440 --> 00:02:20.800]  在年老的時候也懷了男胎
[00:02:20.800 --> 00:02:23.840]  就是那素來稱為不生育的
[00:02:23.840 --> 00:02:26.240]  現在有人六個月了
[00:02:26.240 --> 00:02:28.240]  因為出於神的話
[00:02:28.240 --> 00:02:30.720]  會有一句不大能力的
[00:02:30.720 --> 00:02:32.160]  瑪麗亞說
[00:02:32.160 --> 00:02:34.000]  我是主的使女
[00:02:34.000 --> 00:02:37.600]  照你的話成就在我身上
[00:02:37.600 --> 00:02:40.480]  天使就離開她去了
[00:02:40.480 --> 00:02:44.240]  聖段經文的重點
[00:02:44.240 --> 00:02:49.120]  就是天使向瑪麗亞報信
[00:02:49.120 --> 00:02:53.760]  而這個信息令瑪麗亞非常驚訝
[00:02:53.760 --> 00:02:57.120]  天使就解釋
[00:02:57.120 --> 00:03:00.640]  你要生一個孩子
[00:03:00.640 --> 00:03:02.400]  瑪麗亞說怎麼可能呢?
[00:03:02.400 --> 00:03:03.440]  我還沒結婚
[00:03:03.440 --> 00:03:05.280]  她就說
[00:03:05.280 --> 00:03:10.240]  伊麗莎白本來是不生育的
[00:03:10.240 --> 00:03:11.760]  年紀很大也有
[00:03:11.760 --> 00:03:15.120]  伊麗莎白懷孕六個月
[00:03:15.120 --> 00:03:16.960]  伊麗莎白和瑪麗亞是認識的
[00:03:16.960 --> 00:03:18.400]  所以瑪麗亞知道
[00:03:18.400 --> 00:03:21.440]  然後就在這件事之上
[00:03:21.440 --> 00:03:22.560]  天使向她報信
[00:03:22.560 --> 00:03:25.680]  約翰是耶穌的先鋒
[00:03:25.680 --> 00:03:27.360]  所以和她有關係
[00:03:27.360 --> 00:03:28.880]  但問題是
[00:03:28.880 --> 00:03:33.840]  一個童女怎麼可能有十個兒子
[00:03:33.840 --> 00:03:37.440]  她是許配給了約瑟
[00:03:37.440 --> 00:03:40.320]  但要一年之後才能一起生活
[00:03:40.320 --> 00:03:44.320]  一個童女能夠生子
[00:03:44.320 --> 00:03:46.960]  猶太人沒有這個傳統
[00:03:46.960 --> 00:03:52.720]  以賽書提到必有童女懷孕生子
[00:03:52.720 --> 00:03:55.440]  要留意是中文翻譯
[00:03:55.440 --> 00:04:00.160]  現在一些翻譯都不用童女了
[00:04:00.160 --> 00:04:03.120]  你查一下呂鎮忠譯本
[00:04:03.120 --> 00:04:06.480]  以賽書是必有婦人生子
[00:04:06.480 --> 00:04:09.040]  猶太人不相信童女生子
[00:04:09.040 --> 00:04:10.960]  猶太人沒有這個傳統
[00:04:10.960 --> 00:04:15.360]  猶太人認為以賽書所說的
[00:04:15.360 --> 00:04:17.040]  是婦人生子
[00:04:17.040 --> 00:04:20.000]  是到了結婚年齡的女人生子
[00:04:20.000 --> 00:04:26.560]  那個笑頭就是到了結婚年齡的女人生子
[00:04:26.560 --> 00:04:28.160]  到結婚年齡就是她的老公
[00:04:28.160 --> 00:04:28.960]  所以叫生子
[00:04:28.960 --> 00:04:34.320]  我以前在大學讀書的時候
[00:04:34.320 --> 00:04:38.080]  和那些神學生激辯
[00:04:38.080 --> 00:04:41.200]  他們說沒有童女生子
[00:04:41.200 --> 00:04:43.200]  不是聖經傳統
[00:04:43.200 --> 00:04:48.560]  是七十字譯本翻譯的時候的問題
[00:04:48.560 --> 00:04:52.160]  所以馬大方是翻譯七十字譯本
[00:04:52.160 --> 00:04:53.680]  就說童女生子
[00:04:53.680 --> 00:04:55.360]  猶太人沒有這個傳統
[00:04:55.360 --> 00:04:59.600]  然後他說保羅從來沒有提過
[00:04:59.600 --> 00:05:03.200]  所以不應該有童女生子
[00:05:03.200 --> 00:05:07.120]  當時我和他們辯論
[00:05:07.120 --> 00:05:13.520]  我說如果瑪利亞所生的兒子不是出自上帝
[00:05:13.520 --> 00:05:18.720]  他的兒子就不能叫以馬來尼
[00:05:18.720 --> 00:05:21.040]  如果瑪利亞和一個男人生的
[00:05:21.040 --> 00:05:23.200]  不知道是誰
[00:05:23.200 --> 00:05:25.040]  有了新人
[00:05:25.040 --> 00:05:26.960]  我們叫淫亂所生
[00:05:26.960 --> 00:05:28.560]  怎麼能叫以馬來尼呢
[00:05:28.560 --> 00:05:32.960]  我們相信淫亂所生的是你的救主
[00:05:32.960 --> 00:05:38.720]  這是傳說
[00:05:38.720 --> 00:05:42.320]  如果今天不相信
[00:05:42.320 --> 00:05:44.720]  瑪利亞是童女生子
[00:05:44.720 --> 00:05:48.640]  整個教信仰崩潰
[00:05:48.640 --> 00:05:52.400]  但仍然有些自由派不相信
[00:05:52.400 --> 00:05:53.200]  要很小心
[00:05:53.200 --> 00:05:56.160]  真的要很小心
[00:05:56.160 --> 00:06:01.200]  不是所有的神學院都相信
[00:06:01.200 --> 00:06:05.040]  我以前在香港
[00:06:05.040 --> 00:06:09.200]  幫一間教會做顧問牧師
[00:06:09.200 --> 00:06:10.160]  在香港
[00:06:10.160 --> 00:06:11.280]  就是一個傳道
[00:06:11.280 --> 00:06:12.080]  他不相信
[00:06:12.080 --> 00:06:16.720]  我發現他每次說到耶穌的時候
[00:06:16.720 --> 00:06:18.240]  有些東西就不敢說下去
[00:06:18.240 --> 00:06:20.400]  因為他不相信
[00:06:20.400 --> 00:06:21.440]  所以後來我跟他說
[00:06:21.440 --> 00:06:24.880]  你不要做傳道
[00:06:24.880 --> 00:06:27.840]  他就在那個大學的神學院畢業
[00:06:27.840 --> 00:06:32.320]  很好的傳道
[00:06:32.320 --> 00:06:35.680]  語文很好
[00:06:35.680 --> 00:06:36.400]  我跟他說
[00:06:36.400 --> 00:06:37.360]  你不要做傳道
[00:06:37.360 --> 00:06:39.280]  我們做翻譯
[00:06:39.280 --> 00:06:40.160]  後來他聽我說
[00:06:40.160 --> 00:06:41.520]  他說我都不想做傳道
[00:06:41.520 --> 00:06:44.480]  因為我不相信耶穌是上帝的兒子
[00:06:44.480 --> 00:06:47.360]  後來他做了翻譯
[00:06:47.360 --> 00:06:50.560]  在基督教的出版
[00:06:50.560 --> 00:06:51.680]  今天都很好
[00:06:51.680 --> 00:06:53.680]  不是人不好
[00:06:54.640 --> 00:06:57.520]  我們相信
[00:06:57.520 --> 00:07:01.360]  瑪利亞當時是聖靈感人
[00:07:01.360 --> 00:07:03.920]  這是一個很重要的信息
[00:07:03.920 --> 00:07:07.280]  信徒揀選瑪利亞
[00:07:07.280 --> 00:07:09.520]  揀選約瑟
[00:07:09.520 --> 00:07:11.360]  去成就這個救贖
[00:07:11.360 --> 00:07:13.200]  但問題是
[00:07:13.200 --> 00:07:18.000]  耶穌基督和約瑟是沒有關係的
[00:07:18.000 --> 00:07:21.200]  約瑟是大衛子孫
[00:07:21.200 --> 00:07:25.040]  但為什麼耶穌成為大衛家的人呢
[00:07:25.040 --> 00:07:30.800]  這就是婚姻神聖的約
[00:07:30.800 --> 00:07:34.000]  因為瑪利亞許配給大衛
[00:07:34.000 --> 00:07:38.320]  所以耶穌因著瑪利亞的婚姻
[00:07:38.320 --> 00:07:41.680]  承繼了大衛的名份
[00:07:41.680 --> 00:07:45.760]  所以耶穌基督成為大衛家的人
[00:07:45.760 --> 00:07:47.680]  是因為瑪利亞
[00:07:48.640 --> 00:07:52.320]  而瑪利亞的婚約使耶穌基督的身份
[00:07:52.320 --> 00:07:55.200]  落在大衛家裏
[00:07:55.200 --> 00:07:58.160]  正正在聖經裏面所提
[00:07:58.160 --> 00:07:59.760]  所以耶穌基督的降生
[00:07:59.760 --> 00:08:01.600]  不是單單為大衛家
[00:08:01.600 --> 00:08:03.360]  而是為全人類
[00:08:03.360 --> 00:08:05.360]  因為他是上帝
[00:08:05.360 --> 00:08:07.920]  道成肉身來到這個世界
[00:08:07.920 --> 00:08:12.880]  大衛只不過是上帝
[00:08:12.880 --> 00:08:17.360]  是應許出自大衛家
[00:08:17.360 --> 00:08:19.280]  但更重要的是
[00:08:19.280 --> 00:08:24.080]  大衛如何稱呼耶穌基督呢
[00:08:24.080 --> 00:08:26.160]  大衛說
[00:08:26.160 --> 00:08:30.480]  稱呼他的後裔做我的主
[00:08:30.480 --> 00:08:33.840]  所以耶穌基督比大衛更大
[00:08:33.840 --> 00:08:38.800]  因此耶穌基督的名份在大衛裏面
[00:08:38.800 --> 00:08:41.120]  但他的地位是超越大衛
[00:08:41.120 --> 00:08:43.680]  他不單是為以色列
[00:08:43.680 --> 00:08:45.200]  而是為全人類
[00:08:45.200 --> 00:08:51.520]  這就是神學上的吊詭性
[00:08:51.520 --> 00:08:53.600]  吊詭性就是有些事
[00:08:53.600 --> 00:08:56.320]  我們一眼看不明白
[00:08:56.320 --> 00:08:59.040]  深入再看
[00:08:59.040 --> 00:09:07.040]  當約瑟和瑪利亞
[00:09:07.040 --> 00:09:12.800]  接受天使所交給他們的任務時
[00:09:12.800 --> 00:09:16.320]  他們顯示出很大的信心
[00:09:16.320 --> 00:09:20.880]  這個信心使他們有盼望
[00:09:20.880 --> 00:09:23.840]  他們相信天使所說
[00:09:23.840 --> 00:09:27.840]  相信今天發生的事情
[00:09:27.840 --> 00:09:29.760]  不是一件普通的事情
[00:09:29.760 --> 00:09:30.960]  我們先說約瑟
[00:09:30.960 --> 00:09:34.080]  馬德芬第一章說
[00:09:34.080 --> 00:09:40.480]  約瑟當時已經和瑪利亞有婚約
[00:09:40.480 --> 00:09:43.040]  瑪利亞已經許配了他
[00:09:43.040 --> 00:09:44.480]  還未認娶
[00:09:44.480 --> 00:09:47.280]  當時的訂婚
[00:09:47.280 --> 00:09:52.000]  訂婚之後要半年至一年才正式認娶
[00:09:52.000 --> 00:09:54.960]  才是夫妻的生活
[00:09:54.960 --> 00:09:58.080]  瑪利亞在這個時候
[00:09:58.080 --> 00:09:59.680]  在聖年懷了孕
[00:09:59.680 --> 00:10:00.720]  這個一定是之後
[00:10:01.040 --> 00:10:04.480]  瑪利亞有了人
[00:10:04.480 --> 00:10:05.760]  約瑟知道
[00:10:05.760 --> 00:10:07.760]  聖經沒有交代
[00:10:07.760 --> 00:10:10.000]  約瑟怎知道
[00:10:10.000 --> 00:10:11.600]  是瑪利亞和他說
[00:10:11.600 --> 00:10:12.880]  說了他不相信
[00:10:12.880 --> 00:10:14.480]  瑪利亞說我有了孕
[00:10:14.480 --> 00:10:17.600]  天使說這是聖靈的
[00:10:17.600 --> 00:10:18.800]  約瑟不相信
[00:10:18.800 --> 00:10:22.640]  還是瑪利亞的行動
[00:10:22.640 --> 00:10:24.720]  可能有了三個月
[00:10:24.720 --> 00:10:25.920]  被人察覺到
[00:10:25.920 --> 00:10:27.600]  原來他有了新人
[00:10:27.600 --> 00:10:29.120]  而被約瑟知道
[00:10:29.120 --> 00:10:32.160]  總之在約瑟很懷疑的時候
[00:10:32.160 --> 00:10:35.200]  約瑟就想將他休了
[00:10:35.200 --> 00:10:39.360]  不想明明的收了他
[00:10:39.360 --> 00:10:42.320]  天使就和他說
[00:10:42.320 --> 00:10:44.480]  你不要休了他
[00:10:44.480 --> 00:10:45.280]  要娶過你
[00:10:45.280 --> 00:10:49.840]  因為他懷疑的人是從聖靈而來
[00:10:49.840 --> 00:10:51.920]  約瑟是相信
[00:10:51.920 --> 00:10:55.360]  約瑟相信就要付代價
[00:10:55.360 --> 00:10:57.600]  付一個很大的代價
[00:10:57.600 --> 00:11:00.480]  首先周圍的瑪利亞
[00:11:00.480 --> 00:11:05.280]  如果她在未完婚之前
[00:11:05.280 --> 00:11:10.400]  和其他男人有了十元
[00:11:10.400 --> 00:11:13.280]  人就可以用石頭扔死她
[00:11:13.280 --> 00:11:15.360]  所以瑪利亞要冒著生命危險
[00:11:15.360 --> 00:11:17.440]  相信天使的話
[00:11:17.440 --> 00:11:18.880]  而瑪利亞很驚訝
[00:11:18.880 --> 00:11:20.000]  怎麼可能呢
[00:11:20.000 --> 00:11:22.160]  我未結婚怎麼會有十元呢
[00:11:22.160 --> 00:11:26.400]  天使說是出自聖靈的大能
[00:11:26.400 --> 00:11:29.200]  瑪利亞只可以說
[00:11:29.200 --> 00:11:31.520]  我尊子為大
[00:11:31.520 --> 00:11:33.200]  讓你致以成就
[00:11:33.200 --> 00:11:35.040]  但接著她面對很多事
[00:11:35.040 --> 00:11:36.640]  面對什麼呢
[00:11:36.640 --> 00:11:38.560]  她慢慢身體會變化
[00:11:38.560 --> 00:11:40.960]  慢慢人們會覺得她不同
[00:11:40.960 --> 00:11:43.600]  她怎樣去交代呢
[00:11:43.600 --> 00:11:45.920]  誰會相信呢
[00:11:45.920 --> 00:11:47.840]  剛才說過
[00:11:47.840 --> 00:11:50.080]  猶太人根本不接受這件事
[00:11:50.080 --> 00:11:50.880]  也不相信
[00:11:50.880 --> 00:11:52.000]  傳統上猶太人
[00:11:52.000 --> 00:11:53.120]  直到今天
[00:11:53.120 --> 00:11:55.040]  猶太人都不認為有同類生子
[00:11:55.040 --> 00:11:58.320]  是基督教認為的
[00:11:58.320 --> 00:12:00.480]  猶太人不認為的
[00:12:00.480 --> 00:12:01.600]  以色列不認為的
[00:12:01.600 --> 00:12:04.640]  是基督徒認為有同類生子
[00:12:04.640 --> 00:12:05.600]  因為有耶穌基督
[00:12:05.600 --> 00:12:07.200]  猶太人是不信耶穌的人
[00:12:07.200 --> 00:12:10.160]  怎樣交代呢
[00:12:10.160 --> 00:12:11.360]  沒得交代
[00:12:11.360 --> 00:12:15.280]  但約瑟為她承擔了
[00:12:15.280 --> 00:12:17.440]  約瑟為她承擔
[00:12:17.440 --> 00:12:18.400]  約瑟要付代價
[00:12:18.400 --> 00:12:21.600]  一個未婚夫
[00:12:21.600 --> 00:12:24.560]  如果和他的未婚妻
[00:12:24.560 --> 00:12:27.280]  約瑟和祭司說
[00:12:27.280 --> 00:12:29.040]  對不起我心急了
[00:12:29.040 --> 00:12:31.600]  所以約瑟要付代價
[00:12:31.600 --> 00:12:32.560]  要付多少呢
[00:12:32.560 --> 00:12:34.560]  三個月的薪水
[00:12:34.560 --> 00:12:37.840]  當日薪水一天是一個銀錢
[00:12:37.840 --> 00:12:39.920]  一個銀子
[00:12:39.920 --> 00:12:40.640]  聖經說
[00:12:40.640 --> 00:12:45.360]  一個銀子當時可以買25餐飯
[00:12:45.360 --> 00:12:46.880]  25餐飯
[00:12:46.880 --> 00:12:48.560]  如果一家五口
[00:12:48.560 --> 00:12:50.160]  一天三餐就15餐
[00:12:50.160 --> 00:12:52.720]  剩下10餐就多些錢
[00:12:52.720 --> 00:12:55.280]  一個銀錢其實都幾多
[00:12:55.280 --> 00:12:58.480]  三個月就是90個銀錢
[00:12:58.480 --> 00:12:59.360]  90個就夠了
[00:12:59.360 --> 00:13:01.600]  在一個基層來說
[00:13:01.600 --> 00:13:02.720]  是很多錢
[00:13:02.720 --> 00:13:04.480]  不容易
[00:13:04.480 --> 00:13:06.320]  三個月薪水
[00:13:06.320 --> 00:13:08.240]  還有要被人譏笑
[00:13:08.240 --> 00:13:09.360]  被人批評
[00:13:09.360 --> 00:13:10.880]  甚至被人侮辱
[00:13:10.880 --> 00:13:14.800]  約瑟要承受這些
[00:13:14.800 --> 00:13:23.120]  他相信瑪利亞是大能者
[00:13:23.120 --> 00:13:24.640]  他接受
[00:13:24.640 --> 00:13:26.080]  他相信要付代價
[00:13:26.080 --> 00:13:28.240]  所以這兩個人信心其實很大
[00:13:28.240 --> 00:13:30.800]  約瑟和瑪利亞
[00:13:30.800 --> 00:13:32.720]  我們都很尊敬他們
[00:13:32.720 --> 00:13:33.760]  因為他們的信心
[00:13:33.760 --> 00:13:37.120]  到新婚的時候
[00:13:37.120 --> 00:13:38.000]  即是結婚
[00:13:38.000 --> 00:13:41.680]  他們要放棄新婚的生活
[00:13:41.680 --> 00:13:42.960]  所以聖經說
[00:13:42.960 --> 00:13:44.240]  沒有和我同房
[00:13:44.240 --> 00:13:45.520]  那些十元仔
[00:13:45.520 --> 00:13:46.240]  一直付出
[00:13:46.240 --> 00:13:47.440]  直到他出世為止
[00:13:47.440 --> 00:13:48.720]  養育他
[00:13:48.720 --> 00:13:51.280]  故事我們很熟悉
[00:13:51.280 --> 00:13:56.400]  伯利恆紀念耶穌基督的出世
[00:13:56.400 --> 00:13:59.600]  後來他們由納沙勒去伯利恆登記
[00:13:59.600 --> 00:14:00.880]  就在伯利恆出世
[00:14:00.880 --> 00:14:01.600]  在今天
[00:14:01.600 --> 00:14:03.440]  你去到聖地伯利恆
[00:14:03.440 --> 00:14:04.480]  很多人來慶祝
[00:14:04.480 --> 00:14:06.800]  各地的基督徒
[00:14:06.800 --> 00:14:08.240]  當地的基督徒
[00:14:08.240 --> 00:14:09.600]  很開心
[00:14:09.600 --> 00:14:10.720]  每年這個大節期
[00:14:10.720 --> 00:14:12.720]  很多的崇拜
[00:14:12.720 --> 00:14:14.960]  將燈結彩
[00:14:14.960 --> 00:14:17.840]  因為基督降生
[00:14:17.840 --> 00:14:20.240]  剛才我們唱小伯利恆
[00:14:20.240 --> 00:14:22.000]  一個寂寂無名的城
[00:14:22.000 --> 00:14:23.200]  因為基督的降生
[00:14:23.200 --> 00:14:24.880]  成為全世界很有名
[00:14:24.880 --> 00:14:25.840]  很熱鬧
[00:14:25.840 --> 00:14:29.520]  今天我們看到
[00:14:29.520 --> 00:14:30.960]  瑪利亞和約瑟
[00:14:30.960 --> 00:14:33.200]  他們的信心
[00:14:33.200 --> 00:14:36.080]  未必見到耶穌基督的榮耀
[00:14:36.080 --> 00:14:40.000]  信心令人盼望
[00:14:40.000 --> 00:14:42.560]  不怕付出代價
[00:14:42.560 --> 00:14:44.080]  不怕經歷困難
[00:14:44.080 --> 00:14:45.760]  因為他們盼望
[00:14:45.760 --> 00:14:48.960]  他們知道這是至高神的遺旨
[00:14:48.960 --> 00:14:50.480]  希伯來說
[00:14:50.480 --> 00:14:52.480]  信就是所望之時的實體
[00:14:52.480 --> 00:14:53.840]  未見之時的確具
[00:14:53.840 --> 00:14:55.040]  因為他們相信
[00:14:55.040 --> 00:14:57.280]  就好像見到基督的榮耀一樣
[00:14:57.280 --> 00:15:01.040]  聖誕節提醒我們的盼望
[00:15:01.040 --> 00:15:02.640]  我們不會失望
[00:15:02.640 --> 00:15:04.960]  因為基督已經降生
[00:15:04.960 --> 00:15:06.720]  而且已得榮耀
[00:15:06.720 --> 00:15:09.120]  在這個伯利恆
[00:15:09.120 --> 00:15:12.560]  由基督出生到今天
[00:15:12.560 --> 00:15:15.200]  經歷了很多歷史上的變動
[00:15:15.200 --> 00:15:16.960]  我們相信
[00:15:16.960 --> 00:15:18.560]  這個城是帶著祝福
[00:15:18.560 --> 00:15:20.640]  帶著盼望
[00:15:20.640 --> 00:15:23.040]  今天這個城是怎樣呢?
[00:15:23.040 --> 00:15:25.760]  有沒有平安?
[00:15:25.760 --> 00:15:27.040]  有沒有盼望?
[00:15:27.040 --> 00:15:31.360]  本來全球的人都在慶祝
[00:15:31.360 --> 00:15:34.400]  但今天在戰火陰霾之下
[00:15:34.400 --> 00:15:36.800]  整個伯利恆
[00:15:36.800 --> 00:15:37.600]  耶路撒冷
[00:15:37.600 --> 00:15:38.800]  完全沒有了慶祝
[00:15:38.800 --> 00:15:41.760]  過去很多人來
[00:15:41.760 --> 00:15:42.640]  全球的人來
[00:15:42.640 --> 00:15:43.440]  沒有遊客
[00:15:43.440 --> 00:15:45.200]  但當地的基督徒都慶祝
[00:15:45.200 --> 00:15:46.800]  但他們都不慶祝
[00:15:46.800 --> 00:15:48.720]  紀念他們的兄弟
[00:15:48.720 --> 00:15:50.800]  紀念他們的兄弟在苦難當中
[00:15:50.800 --> 00:15:53.680]  當地的甚麼人慶祝呢?
[00:15:53.680 --> 00:15:56.560]  除了外來的人
[00:15:56.560 --> 00:16:00.560]  當地也有很多基督徒
[00:16:00.560 --> 00:16:04.000]  當地慶祝的人是甚麼人?
[00:16:04.000 --> 00:16:06.960]  是猶太人?
[00:16:06.960 --> 00:16:08.960]  不是
[00:16:08.960 --> 00:16:10.480]  猶太人不慶祝
[00:16:10.480 --> 00:16:13.360]  整個以色列的猶太人不慶祝
[00:16:13.360 --> 00:16:14.640]  因為他們不相信耶穌
[00:16:14.640 --> 00:16:16.560]  他們也不相信同理生子
[00:16:16.560 --> 00:16:19.120]  他們不會慶祝
[00:16:19.120 --> 00:16:20.400]  剩下的是甚麼呢?
[00:16:20.400 --> 00:16:23.120]  是巴勒斯坦的基督徒慶祝
[00:16:23.120 --> 00:16:26.320]  巴勒斯坦上有很多基督徒
[00:16:26.320 --> 00:16:27.920]  你不要想巴勒斯坦就是回教徒
[00:16:27.920 --> 00:16:29.200]  伊斯蘭、穆斯林
[00:16:29.200 --> 00:16:29.760]  不是的
[00:16:29.760 --> 00:16:31.040]  巴勒斯坦有很多基督徒
[00:16:31.040 --> 00:16:32.240]  他們慶祝
[00:16:32.240 --> 00:16:35.440]  但今年因為他們的弟兄
[00:16:35.440 --> 00:16:38.320]  在加沙、越南西岸
[00:16:38.320 --> 00:16:40.240]  他們的苦難
[00:16:40.240 --> 00:16:41.600]  所以他們放棄了
[00:16:41.600 --> 00:16:44.400]  沒有平安、沒有和平
[00:16:44.400 --> 00:16:47.920]  以色列還沒有悔改
[00:16:47.920 --> 00:16:50.000]  保羅怎麼說
[00:16:50.000 --> 00:16:53.680]  有一天以色列全家歸主
[00:16:53.680 --> 00:16:55.440]  悔改要全家歸主
[00:16:55.440 --> 00:16:58.800]  但今天以色列還沒有悔改
[00:16:58.800 --> 00:17:03.600]  仍然在救恩之下
[00:17:03.600 --> 00:17:06.160]  我們看這個數字
[00:17:06.160 --> 00:17:09.520]  以色列全人口940萬
[00:17:09.520 --> 00:17:11.280]  940萬在統治下
[00:17:11.280 --> 00:17:13.840]  除了加沙和越南西岸
[00:17:13.840 --> 00:17:14.880]  在統治下
[00:17:14.880 --> 00:17:19.600]  以色列的基督徒只有2%
[00:17:19.600 --> 00:17:21.520]  大約18萬8千人
[00:17:21.520 --> 00:17:24.560]  穆斯林就多了
[00:17:24.560 --> 00:17:28.560]  在以色列大約有17.8%的穆斯林
[00:17:29.520 --> 00:17:34.160]  而猶太人有80%
[00:17:34.160 --> 00:17:37.840]  即是加起來有99.8%
[00:17:37.840 --> 00:17:41.280]  猶太教有752人
[00:17:41.280 --> 00:17:45.200]  回教徒穆斯林有167萬人
[00:17:45.200 --> 00:17:48.240]  基督徒有18萬人
[00:17:48.240 --> 00:17:51.680]  14萬是阿拉伯的基督徒
[00:17:51.680 --> 00:17:53.760]  即巴勒斯坦的阿拉伯人
[00:17:53.760 --> 00:17:54.800]  是信了耶穌的
[00:17:55.760 --> 00:17:58.640]  他們傳統上2000年來
[00:17:58.640 --> 00:17:59.920]  堅持信仰
[00:17:59.920 --> 00:18:02.480]  留到今天14萬
[00:18:02.480 --> 00:18:05.680]  另外4萬是歐洲人
[00:18:05.680 --> 00:18:06.560]  中東人
[00:18:06.560 --> 00:18:08.240]  甚至是華人
[00:18:08.240 --> 00:18:08.880]  非洲人
[00:18:08.880 --> 00:18:09.520]  埃及人
[00:18:09.520 --> 00:18:16.240]  即是在以色列慶祝聖誕的
[00:18:16.240 --> 00:18:17.600]  就是這些基督徒
[00:18:17.600 --> 00:18:19.760]  猶太基督徒有多少呢
[00:18:19.760 --> 00:18:24.240]  是少到統計不到
[00:18:24.240 --> 00:18:28.080]  0.02%可能是猶太基督徒
[00:18:28.080 --> 00:18:30.400]  這就是今天以色列
[00:18:30.400 --> 00:18:36.080]  所以以色列和聖誕節無關
[00:18:36.080 --> 00:18:39.280]  和我們今天慶祝聖誕無關
[00:18:39.280 --> 00:18:41.360]  猶太人和這個節日無關
[00:18:41.360 --> 00:18:44.240]  這個戰爭
[00:18:44.240 --> 00:18:46.320]  很多人說
[00:18:46.320 --> 00:18:48.080]  不要理會
[00:18:48.080 --> 00:18:49.920]  一定有誰對誰錯
[00:18:49.920 --> 00:18:51.120]  不要討論
[00:18:51.120 --> 00:18:53.440]  基督徒犯了兩個大錯
[00:18:53.440 --> 00:18:56.720]  第一個錯誤
[00:18:56.720 --> 00:19:00.800]  在過去2000年歐洲的基督徒
[00:19:00.800 --> 00:19:02.640]  包括基督教和天主教
[00:19:02.640 --> 00:19:05.920]  認定猶太人是撒旦一會
[00:19:05.920 --> 00:19:09.280]  對他們施加無情的迫害
[00:19:09.280 --> 00:19:11.920]  你知道猶太人在歐洲裏面
[00:19:11.920 --> 00:19:14.480]  2000年來流離失所
[00:19:14.480 --> 00:19:17.280]  無論法國德國英國
[00:19:17.280 --> 00:19:19.200]  歧視他們不單止
[00:19:19.200 --> 00:19:20.800]  驅逐他們
[00:19:20.800 --> 00:19:22.000]  充公他們財產
[00:19:22.000 --> 00:19:24.000]  屠殺他們
