
[00:00:00.000 --> 00:00:04.000]  今晚我們來到《利美記》第十九章
[00:03:48.000 --> 00:03:50.000]  也要守我的安息日
[00:03:50.000 --> 00:03:54.000]  我是耶和華你們的上帝
[00:03:54.000 --> 00:03:57.000]  你們不可偏向虛無的神
[00:03:57.000 --> 00:04:01.000]  也不可為自己鑄造神像
[00:04:01.000 --> 00:04:04.000]  我是耶和華你們的上帝
[00:04:04.000 --> 00:04:08.000]  你們獻平安祭給耶和華的時候
[00:04:08.000 --> 00:04:11.000]  要獻得可蒙月立
[00:04:11.000 --> 00:04:16.000]  這祭物要在獻的那一天和第二天吃
[00:04:16.000 --> 00:04:19.000]  若有盛到第三天的
[00:04:19.000 --> 00:04:22.000]  就必用火焚燒
[00:04:22.000 --> 00:04:25.000]  第三天若再吃
[00:04:25.000 --> 00:04:28.000]  這就為可增樂的
[00:04:28.000 --> 00:04:31.000]  必不蒙月立
[00:04:31.000 --> 00:04:35.000]  凡吃的人必擔當他的罪業
[00:04:35.000 --> 00:04:40.000]  因為他是續了耶和華的聖物
[00:04:40.000 --> 00:04:44.000]  那人必從民中剪除
[00:04:44.000 --> 00:04:47.000]  在你們的收割莊稼
[00:04:47.000 --> 00:04:50.000]  不可割盡田葛
[00:04:50.000 --> 00:04:53.000]  也不可捨取所遺落的
[00:04:53.000 --> 00:04:57.000]  不可摘盡葡萄園的果子
[00:04:57.000 --> 00:05:02.000]  也不可捨取葡萄園所掉的果子
[00:05:02.000 --> 00:05:06.000]  要留給窮人和寄居的
[00:05:06.000 --> 00:05:11.000]  我是耶和華你們的上帝
[00:05:11.000 --> 00:05:14.000]  你們不可偷渡不可欺騙
[00:05:14.000 --> 00:05:17.000]  也不可彼此說謊
[00:05:17.000 --> 00:05:20.000]  不可指著我的名起假誓
[00:05:20.000 --> 00:05:23.000]  褻瀆你上帝的名
[00:05:23.000 --> 00:05:25.000]  我是耶和華
[00:05:25.000 --> 00:05:28.000]  不可欺壓你的鄰舍
[00:05:28.000 --> 00:05:31.000]  也不可搶奪他的物
[00:05:31.000 --> 00:05:33.000]  故宮人的宮駕
[00:05:33.000 --> 00:05:37.000]  不可在你那裡過夜留到早晨
[00:05:37.000 --> 00:05:39.000]  不可咒罵龍子
[00:05:39.000 --> 00:05:44.000]  也不可將半腳石放在核子面前
[00:05:44.000 --> 00:05:47.000]  只要敬畏你的上帝
[00:05:47.000 --> 00:05:49.000]  我是耶和華
[00:05:49.000 --> 00:05:53.000]  你們事行審判不可行不義
[00:05:53.000 --> 00:05:55.000]  不可偏惡窮人
[00:05:55.000 --> 00:05:58.000]  也不可縱悍有勢力的人
[00:05:58.000 --> 00:06:02.000]  只要按著公義審判你的鄰舍
[00:06:02.000 --> 00:06:06.000]  不可在民眾往來搬弄是非
[00:06:06.000 --> 00:06:09.000]  也不可與鄰舍為敵
[00:06:09.000 --> 00:06:11.000]  自知於死
[00:06:11.000 --> 00:06:13.000]  我是耶和華
[00:06:13.000 --> 00:06:16.000]  不可心裡恨你的兄弟
[00:06:16.000 --> 00:06:19.000]  總要指責你的鄰居
[00:06:19.000 --> 00:06:21.000]  免得因他擔罪
[00:06:21.000 --> 00:06:23.000]  不可報仇
[00:06:23.000 --> 00:06:27.000]  也不可埋怨你本國的子民
[00:06:27.000 --> 00:06:30.000]  卻要愛人如己
[00:06:30.000 --> 00:06:32.000]  我是耶和華
[00:06:32.000 --> 00:06:35.000]  好,我們可以讀下去
[00:06:35.000 --> 00:06:37.000]  不過可能很長
[00:06:37.000 --> 00:06:39.000]  所以我們暫時停在這裡
[00:06:39.000 --> 00:06:41.000]  停在這裡也有另外一個意思
[00:06:41.000 --> 00:06:42.000]  就是來到一半的時候
[00:06:42.000 --> 00:06:47.000]  你就發覺「愛人如己」這句說話出現了
[00:06:47.000 --> 00:06:50.000]  這句說話不單出現在上半部分
[00:06:50.000 --> 00:06:52.000]  這一段裡面
[00:06:52.000 --> 00:06:56.000]  在下半章其實也再一次出現
[00:06:56.000 --> 00:06:58.000]  三十四節
[00:06:58.000 --> 00:07:01.000]  與你們同居的外人
[00:07:01.000 --> 00:07:04.000]  你們要看他好像本地人一樣
[00:07:04.000 --> 00:07:08.000]  並要愛他如己
[00:07:08.000 --> 00:07:12.000]  記得耶穌回答猶太人的問題嗎?
[00:07:12.000 --> 00:07:14.000]  最大的誡命
[00:07:14.000 --> 00:07:16.000]  當然是盡心盡性盡力
[00:07:16.000 --> 00:07:18.000]  愛耶和華你的上帝
[00:07:18.000 --> 00:07:21.000]  其次也相仿
[00:07:21.000 --> 00:07:23.000]  就是要愛人如己
[00:07:23.000 --> 00:07:26.000]  愛倫謝如同自己
[00:07:26.000 --> 00:07:28.000]  愛上帝盡心盡性盡力
[00:07:28.000 --> 00:07:30.000]  這是出自《生命記》
[00:07:30.000 --> 00:07:32.000]  以色列人要聽
[00:07:32.000 --> 00:07:35.000]  主我們神是獨一的主
[00:07:35.000 --> 00:07:38.000]  愛人如己的誡命
[00:07:38.000 --> 00:07:42.000]  總結律法和先知的總綱
[00:07:42.000 --> 00:07:46.000]  愛人如己出自利美記十九章
[00:07:46.000 --> 00:07:50.000]  不是偶然地隨便拔出一句
[00:07:50.000 --> 00:07:53.000]  是利美記的核心
[00:07:53.000 --> 00:07:56.000]  分開上下兩半
[00:07:56.000 --> 00:07:58.000]  到結尾的時候
[00:07:58.000 --> 00:08:02.000]  重複出現的一句說話
[00:08:02.000 --> 00:08:04.000]  剛才讀的時候不知道你們有沒有留意到
[00:08:04.000 --> 00:08:07.000]  我們已經讀了八段
[00:08:07.000 --> 00:08:09.000]  輪流讀
[00:08:09.000 --> 00:08:11.000]  所以弟兄讀了四段
[00:08:11.000 --> 00:08:13.000]  姐妹讀了四段
[00:08:13.000 --> 00:08:16.000]  頭四段的結束是同一句說話
[00:08:16.000 --> 00:08:18.000]  比較長的
[00:08:18.000 --> 00:08:21.000]  我是耶和華你們的上帝
[00:08:21.000 --> 00:08:23.000]  我說第一句有點掉漆
[00:08:23.000 --> 00:08:26.000]  因為和合本沒有譯到「是」字
[00:08:26.000 --> 00:08:29.000]  和合本就留「是」字在下半句
[00:08:29.000 --> 00:08:31.000]  因為我耶和華你們的上帝
[00:08:31.000 --> 00:08:33.000]  是聖潔的
[00:08:33.000 --> 00:08:35.000]  這個譯法可以
[00:08:35.000 --> 00:08:39.000]  因為原本希伯來文是沒有「是」字
[00:08:39.000 --> 00:08:41.000]  那你自己在哪裡加上去呢
[00:08:41.000 --> 00:08:44.000]  可以有不同的位置加上去
[00:08:44.000 --> 00:08:46.000]  和合本這個加法
[00:08:46.000 --> 00:08:49.000]  似乎沒有比較到下面
[00:08:49.000 --> 00:08:52.000]  接續連續繼續出現的
[00:08:52.000 --> 00:08:55.000]  這句說話的格式
[00:08:55.000 --> 00:08:57.000]  大家明白我的意思嗎
[00:08:57.000 --> 00:09:00.000]  你參考下面這句說話重複出現的時候
[00:09:00.000 --> 00:09:04.000]  就應該按照統一的格式
[00:09:04.000 --> 00:09:07.000]  來翻譯這第一句說話
[00:09:07.000 --> 00:09:09.000]  不過這只是小事
[00:09:09.000 --> 00:09:12.000]  下面那四段
[00:09:12.000 --> 00:09:14.000]  就是完結了頭四段
[00:09:14.000 --> 00:09:17.000]  我是耶和華你們的上帝
[00:09:17.000 --> 00:09:19.000]  就去到第十節
[00:09:19.000 --> 00:09:23.000]  第十一節開始的第五到第八段
[00:09:23.000 --> 00:09:25.000]  總結的說話就短一點
[00:09:25.000 --> 00:09:28.000]  我是耶和華
[00:09:28.000 --> 00:09:30.000]  一連四次
[00:09:30.000 --> 00:09:32.000]  所以很整齊的
[00:09:32.000 --> 00:09:34.000]  頭四段總結是
[00:09:34.000 --> 00:09:38.000]  我是耶和華你們的上帝
[00:09:38.000 --> 00:09:40.000]  接著那四段總結都是
[00:09:40.000 --> 00:09:42.000]  我是耶和華
[00:09:42.000 --> 00:09:44.000]  你們應該有興趣問下去
[00:09:44.000 --> 00:09:47.000]  接著第九到第十二段
[00:09:47.000 --> 00:09:49.000]  總結又是甚麼
[00:09:49.000 --> 00:09:51.000]  你很快去看一看
[00:09:51.000 --> 00:09:52.000]  雖然我們不讀
[00:09:52.000 --> 00:09:54.000]  但很容易看得到
[00:09:54.000 --> 00:09:56.000]  由第十九節開始
[00:09:56.000 --> 00:10:02.000]  一直要去到第二十五節
[00:10:02.000 --> 00:10:06.000]  我是耶和華你們的上帝
[00:10:06.000 --> 00:10:08.000]  這裡是第九段
[00:10:08.000 --> 00:10:10.000]  第十段是二十八節
[00:10:10.000 --> 00:10:13.000]  我是耶和華
[00:10:13.000 --> 00:10:15.000]  接著三十節
[00:10:15.000 --> 00:10:17.000]  我是耶和華
[00:10:17.000 --> 00:10:19.000]  然後三十一節
[00:10:19.000 --> 00:10:22.000]  我是耶和華你們的上帝
[00:10:22.000 --> 00:10:24.000]  有少許變化
[00:10:24.000 --> 00:10:26.000]  如果頭四段都是
[00:10:26.000 --> 00:10:28.000]  A的格式
[00:10:28.000 --> 00:10:30.000]  我是耶和華你們的上帝
[00:10:30.000 --> 00:10:32.000]  接著那四段就是B的格式
[00:10:32.000 --> 00:10:34.000]  我是耶和華
[00:10:34.000 --> 00:10:36.000]  第三個四段就是
[00:10:36.000 --> 00:10:40.000]  A B B A
[00:10:40.000 --> 00:10:44.000]  有一個這樣的調轉格式
[00:10:44.000 --> 00:10:47.000]  然後最後那四段
[00:10:47.000 --> 00:10:49.000]  三十二節就是
[00:10:49.000 --> 00:10:53.000]  B A A B
[00:10:53.000 --> 00:10:55.000]  一個這樣的變化
[00:10:55.000 --> 00:10:57.000]  這個變化其實也再一次
[00:10:57.000 --> 00:11:01.000]  肯定了那個段落
[00:11:01.000 --> 00:11:02.000]  那個小段落
[00:11:02.000 --> 00:11:04.000]  是這樣的分法
[00:11:04.000 --> 00:11:06.000]  來來去去是A B的格式
[00:11:06.000 --> 00:11:08.000]  我是耶和華
[00:11:08.000 --> 00:11:10.000]  或者加多長一點
[00:11:10.000 --> 00:11:12.000]  你們的上帝上去
[00:11:12.000 --> 00:11:13.000]  有變化
[00:11:13.000 --> 00:11:15.000]  但總括來說
[00:11:15.000 --> 00:11:20.000]  這裡全章有十六段的誡明
[00:11:20.000 --> 00:11:22.000]  有些長一些
[00:11:22.000 --> 00:11:24.000]  有些短一些
[00:11:24.000 --> 00:11:26.000]  有些三句說完
[00:11:26.000 --> 00:11:28.000]  你差不多可以看到
[00:11:28.000 --> 00:11:30.000]  好像抽了十節當中
[00:11:30.000 --> 00:11:32.000]  其中的幾節出來
[00:11:32.000 --> 00:11:34.000]  一口氣說完
[00:11:34.000 --> 00:11:36.000]  剛才姐妹讀了那段就很長了
[00:11:36.000 --> 00:11:38.000]  其中有一段
[00:11:38.000 --> 00:11:40.000]  上半講憲制
[00:11:40.000 --> 00:11:42.000]  下半講修葛
[00:11:42.000 --> 00:11:44.000]  和合本都頂不住
[00:11:44.000 --> 00:11:46.000]  在第八節之後
[00:11:46.000 --> 00:11:47.000]  加了個大圈在那裡
[00:11:47.000 --> 00:11:48.000]  要你在那裡分段
[00:11:48.000 --> 00:11:50.000]  其實不應該在那裡分段的
[00:11:50.000 --> 00:11:52.000]  因為經文本身
[00:11:52.000 --> 00:11:54.000]  有它很清楚
[00:11:54.000 --> 00:11:56.000]  那個分段的記號
[00:11:56.000 --> 00:11:58.000]  它還沒完
[00:11:58.000 --> 00:12:00.000]  明明意思完
[00:12:00.000 --> 00:12:02.000]  我們覺得它的意思完了
[00:12:02.000 --> 00:12:04.000]  但是照它的格式
[00:12:04.000 --> 00:12:06.000]  是還沒完的
[00:12:06.000 --> 00:12:08.000]  的期量是一半
[00:12:08.000 --> 00:12:10.000]  所以你要尊重
[00:12:10.000 --> 00:12:14.000]  經文的格式
[00:12:14.000 --> 00:12:18.000]  尊重經文本身的結構
[00:12:18.000 --> 00:12:20.000]  否則的話
[00:12:20.000 --> 00:12:22.000]  你只能讀到你看到的東西
[00:12:22.000 --> 00:12:24.000]  讀不到作者或者編輯
[00:12:24.000 --> 00:12:26.000]  整理這些誡明的時候
[00:12:26.000 --> 00:12:28.000]  他用這個格式
[00:12:28.000 --> 00:12:30.000]  他想要表達什麼
[00:12:30.000 --> 00:12:32.000]  其實每一堂課
[00:12:32.000 --> 00:12:34.000]  我們都在說這件事
[00:12:34.000 --> 00:12:36.000]  我們對聖經有很多
[00:12:36.000 --> 00:12:38.000]  已經知道的結論
[00:12:38.000 --> 00:12:40.000]  我們認為是這樣的
[00:12:40.000 --> 00:12:42.000]  譬如其中一個
[00:12:42.000 --> 00:12:44.000]  很簡單的結論
[00:12:44.000 --> 00:12:46.000]  我們認為在舊約聖經裡
[00:12:46.000 --> 00:12:48.000]  關於上帝的誡明有幾類
[00:12:48.000 --> 00:12:50.000]  有一些是關於
[00:12:50.000 --> 00:12:52.000]  道德的誡明
[00:12:52.000 --> 00:12:54.000]  那些我們基督徒要遵守
[00:12:54.000 --> 00:12:56.000]  另外一些是關於
[00:12:56.000 --> 00:12:58.000]  禮儀上的誡明
[00:12:58.000 --> 00:13:00.000]  我們不需要遵守
[00:13:00.000 --> 00:13:02.000]  誰說我們不需要遵守
[00:13:02.000 --> 00:13:04.000]  為什麼我們不需要遵守
[00:13:04.000 --> 00:13:06.000]  為什麼我們不需要遵守
[00:13:06.000 --> 00:13:08.000]  所以從來基督徒
[00:13:08.000 --> 00:13:10.000]  都不需要守十條誡明
[00:13:10.000 --> 00:13:12.000]  十誡裡面
[00:13:12.000 --> 00:13:14.000]  守安息日的那條誡
[00:13:14.000 --> 00:13:16.000]  我們已經拿走了
[00:13:16.000 --> 00:13:18.000]  極其量我們主日
[00:13:18.000 --> 00:13:20.000]  回來崇拜就是守安息日
[00:13:20.000 --> 00:13:22.000]  誰說的
[00:13:22.000 --> 00:13:24.000]  如果我們不跟從
[00:13:24.000 --> 00:13:26.000]  經文本身的結構
[00:13:26.000 --> 00:13:28.000]  就以剛才姊妹所讀的
[00:13:28.000 --> 00:13:30.000]  最長的
[00:13:30.000 --> 00:13:32.000]  由第五節開始
[00:13:32.000 --> 00:13:34.000]  一直到第十一節
[00:13:34.000 --> 00:13:36.000]  第十節
[00:13:36.000 --> 00:13:38.000]  如果我們在第八節
[00:13:38.000 --> 00:13:40.000]  停下來像和合本
[00:13:40.000 --> 00:13:42.000]  加了個圈在那裡
[00:13:42.000 --> 00:13:44.000]  上半
[00:13:44.000 --> 00:13:46.000]  憲制的條例
[00:13:46.000 --> 00:13:48.000]  的誡明我們不需要遵守
[00:13:48.000 --> 00:13:50.000]  下半說修葛
[00:13:50.000 --> 00:13:52.000]  對窮人我們要留意
[00:13:52.000 --> 00:13:54.000]  這是我們的分段
[00:13:54.000 --> 00:13:56.000]  這個不是
[00:13:56.000 --> 00:13:58.000]  經文本身的分段
[00:13:58.000 --> 00:14:00.000]  或者你現在懂得問問題
[00:14:00.000 --> 00:14:02.000]  讀到這裡的時候你要問
[00:14:02.000 --> 00:14:04.000]  為什麼利未記十九章
[00:14:04.000 --> 00:14:06.000]  會把
[00:14:06.000 --> 00:14:08.000]  憲制的
[00:14:08.000 --> 00:14:10.000]  吩咐誡明和
[00:14:10.000 --> 00:14:12.000]  對窮人的吩咐誡明
[00:14:12.000 --> 00:14:14.000]  是將它放在
[00:14:14.000 --> 00:14:16.000]  一個段落裡面
[00:14:16.000 --> 00:14:18.000]  為什麼不是分開兩個段落
[00:14:18.000 --> 00:14:20.000]  我們要問這些問題
[00:14:20.000 --> 00:14:22.000]  所以我們問這些問題
[00:14:22.000 --> 00:14:24.000]  都是想要找出
[00:14:24.000 --> 00:14:26.000]  經文
[00:14:26.000 --> 00:14:28.000]  到底想說什麼
[00:14:28.000 --> 00:14:30.000]  就不是去
[00:14:30.000 --> 00:14:32.000]  再一次肯定
[00:14:32.000 --> 00:14:34.000]  我們一早已經知道
[00:14:34.000 --> 00:14:38.000]  已經認定一定是這樣的結論
[00:14:38.000 --> 00:14:40.000]  所以我們先退回一段
[00:14:40.000 --> 00:14:42.000]  我們不要那麼快進入其中一段
[00:14:42.000 --> 00:14:44.000]  問這些微細的問題
[00:14:44.000 --> 00:14:46.000]  看東西應該退後三步
[00:14:46.000 --> 00:14:48.000]  要看全面不要核子摸象
[00:14:48.000 --> 00:14:50.000]  第一個問題
[00:14:50.000 --> 00:14:52.000]  在這麼長的
[00:14:52.000 --> 00:14:54.000]  一章聖經
[00:14:54.000 --> 00:14:56.000]  或者我們不要說章節
[00:14:56.000 --> 00:14:58.000]  因為如果照剛才讀法
[00:14:58.000 --> 00:15:00.000]  我們會發現分節其實出問題
[00:15:00.000 --> 00:15:02.000]  是吧
[00:15:02.000 --> 00:15:04.000]  不應該這樣分法
[00:15:04.000 --> 00:15:06.000]  一段長一段短是它本來的格式
[00:15:06.000 --> 00:15:08.000]  或者我們轉一轉
[00:15:08.000 --> 00:15:10.000]  我們說在這十六個小段
[00:15:10.000 --> 00:15:12.000]  都是用
[00:15:12.000 --> 00:15:14.000]  「我是耶和華」
[00:15:14.000 --> 00:15:16.000]  來總結的這一部分
[00:15:16.000 --> 00:15:18.000]  李美記的核心
[00:15:18.000 --> 00:15:20.000]  十六段的經文
[00:15:20.000 --> 00:15:22.000]  誡明
[00:15:22.000 --> 00:15:24.000]  最重要的
[00:15:24.000 --> 00:15:26.000]  是什麼
[00:15:26.000 --> 00:15:28.000]  在這十六段裡面
[00:15:28.000 --> 00:15:30.000]  最重要的
[00:15:30.000 --> 00:15:32.000]  是哪一段
[00:15:32.000 --> 00:15:34.000]  十六段都那麼重要
[00:15:34.000 --> 00:15:36.000]  還是開頭結尾
[00:15:36.000 --> 00:15:38.000]  還是中間
[00:15:38.000 --> 00:15:40.000]  還是愛人如己
[00:15:40.000 --> 00:15:42.000]  你可能會有不同的選擇
[00:15:42.000 --> 00:15:44.000]  一些就是
[00:15:44.000 --> 00:15:46.000]  我認為我最喜歡的那句
[00:15:46.000 --> 00:15:48.000]  愛人如己
[00:15:48.000 --> 00:15:50.000]  為什麼呢
[00:15:50.000 --> 00:15:52.000]  因為我喜歡
[00:15:52.000 --> 00:15:54.000]  如果我們問
[00:15:54.000 --> 00:15:56.000]  在作者在經文本身的結構裡面
[00:15:56.000 --> 00:15:58.000]  他用什麼方法
[00:15:58.000 --> 00:16:00.000]  來告訴我們讀者
[00:16:00.000 --> 00:16:02.000]  最重要的
[00:16:02.000 --> 00:16:04.000]  是哪一段
[00:16:04.000 --> 00:16:06.000]  十六段
[00:16:06.000 --> 00:16:08.000]  最重要的
[00:16:08.000 --> 00:16:10.000]  告訴我們讀者
[00:16:10.000 --> 00:16:12.000]  最重要的
[00:16:12.000 --> 00:16:14.000]  是什麼訊息
[00:16:14.000 --> 00:16:16.000]  你找到嗎
[00:16:16.000 --> 00:16:18.000]  我們不習慣這樣讀聖經
[00:16:18.000 --> 00:16:20.000]  我們讀聖經是很直覺的
[00:16:20.000 --> 00:16:22.000]  一刪下去
[00:16:22.000 --> 00:16:24.000]  就拿到一句出來
[00:16:24.000 --> 00:16:26.000]  就是今天的亮光
[00:16:26.000 --> 00:16:28.000]  有時就浪費了
[00:16:28.000 --> 00:16:30.000]  作者的心思
[00:16:30.000 --> 00:16:32.000]  他那麼辛苦設計了
[00:16:32.000 --> 00:16:34.000]  十六段出來
[00:16:34.000 --> 00:16:36.000]  你問都不問
[00:16:36.000 --> 00:16:38.000]  你捧著半句金句
[00:16:38.000 --> 00:16:40.000]  就雞毛當令箭
[00:16:40.000 --> 00:16:42.000]  所以我們要很小心
[00:16:42.000 --> 00:16:44.000]  如果我們這樣問的時候
[00:16:44.000 --> 00:16:46.000]  我們就可以留意到一個事實
[00:16:46.000 --> 00:16:48.000]  這個事實已經很明顯
[00:16:48.000 --> 00:16:50.000]  在這十六段經文裡面
[00:16:50.000 --> 00:16:52.000]  重複得最多的是哪一句說話
[00:16:52.000 --> 00:16:54.000]  重複得最多的是哪一句說話
[00:16:54.000 --> 00:16:56.000]  就是我是耶和華
[00:16:56.000 --> 00:16:58.000]  就是我是耶和華
[00:16:58.000 --> 00:17:00.000]  因為沒有另外一句說話
[00:17:00.000 --> 00:17:02.000]  是每一段
[00:17:02.000 --> 00:17:04.000]  總結的時候都出現的
[00:17:04.000 --> 00:17:06.000]  你說這是標點符號
[00:17:06.000 --> 00:17:08.000]  不是標點符號
[00:17:08.000 --> 00:17:10.000]  只是同時作為
[00:17:10.000 --> 00:17:12.000]  分段的記號
[00:17:12.000 --> 00:17:14.000]  分段的記號
[00:17:14.000 --> 00:17:16.000]  它本身是一句經文的內容
[00:17:16.000 --> 00:17:18.000]  它本身是一句經文的內容
[00:17:18.000 --> 00:17:20.000]  而且你覺得它是標點符號
[00:17:20.000 --> 00:17:22.000]  而且你覺得它是標點符號
[00:17:22.000 --> 00:17:24.000]  因為你聽不到這句說話的重要性
[00:17:24.000 --> 00:17:26.000]  因為你聽不到這句說話的重要性
[00:17:26.000 --> 00:17:28.000]  如果我今天說
[00:17:28.000 --> 00:17:30.000]  神愛世人
[00:17:30.000 --> 00:17:32.000]  你聽不聽到這四個字是什麼意思
[00:17:32.000 --> 00:17:34.000]  你聽不聽到這四個字是什麼意思
[00:17:34.000 --> 00:17:36.000]  如果你是一個未信主的人
[00:17:36.000 --> 00:17:38.000]  可能你不懂
[00:17:38.000 --> 00:17:40.000]  即是說神很愛世人
[00:17:40.000 --> 00:17:42.000]  如果你回到教會
[00:17:42.000 --> 00:17:44.000]  一段長一點的時間
[00:17:44.000 --> 00:17:46.000]  你說好像是一句金句
[00:17:46.000 --> 00:17:48.000]  如果你從小就明白聖經
[00:17:48.000 --> 00:17:50.000]  還背金句
[00:17:50.000 --> 00:17:52.000]  你就可以反駁下去
[00:17:52.000 --> 00:17:54.000]  神愛世人
[00:17:54.000 --> 00:17:56.000]  甚至將他的獨生子
[00:17:56.000 --> 00:17:58.000]  賜給他們
[00:17:58.000 --> 00:18:00.000]  叫一切信他的不至滅亡
[00:18:00.000 --> 00:18:02.000]  反得永生
[00:18:02.000 --> 00:18:04.000]  所以神愛世人這句說話
[00:18:04.000 --> 00:18:06.000]  就不只是神愛世人這麼簡單
[00:18:06.000 --> 00:18:08.000]  就不只是神愛世人這麼簡單
[00:18:08.000 --> 00:18:10.000]  其實它是包含著
[00:18:10.000 --> 00:18:12.000]  理論上
[00:18:12.000 --> 00:18:14.000]  人人都應該
[00:18:14.000 --> 00:18:16.000]  懂得跟著下去
[00:18:16.000 --> 00:18:18.000]  其實不是說上帝
[00:18:18.000 --> 00:18:20.000]  是說耶穌基督
[00:18:20.000 --> 00:18:22.000]  我舉另一個例子
[00:18:22.000 --> 00:18:24.000]  起初神創造天地
[00:18:24.000 --> 00:18:26.000]  起初神創造天地
[00:18:26.000 --> 00:18:28.000]  這句不是新約
[00:18:28.000 --> 00:18:30.000]  是舊約
[00:18:30.000 --> 00:18:32.000]  創世記第一章第一節
[00:18:32.000 --> 00:18:34.000]  所以一說
[00:18:34.000 --> 00:18:36.000]  起初上帝創造天地
[00:18:36.000 --> 00:18:38.000]  你就駁下去
[00:18:38.000 --> 00:18:40.000]  六日創造
[00:18:40.000 --> 00:18:42.000]  第一日做光
[00:18:42.000 --> 00:18:44.000]  第二日將大水分開
[00:18:44.000 --> 00:18:46.000]  如此類推
[00:18:46.000 --> 00:18:48.000]  所以起初上帝創造天地
[00:18:48.000 --> 00:18:50.000]  是創世記第一章的第一句說話
[00:18:50.000 --> 00:18:52.000]  我背不出
[00:18:52.000 --> 00:18:54.000]  但我知道你說的是創世記第一章
[00:18:54.000 --> 00:18:56.000]  另外一個例子
[00:18:56.000 --> 00:18:58.000]  我們在天上的父
[00:18:58.000 --> 00:19:00.000]  你懂得背吧
