
[00:00:00.000 --> 00:00:05.400]  各位看見字幕的各位朋友你們好
[00:06:52.900 --> 00:06:53.900]  他們退休的時候
[00:06:53.900 --> 00:06:55.900]  明明身壯力健
[00:06:55.900 --> 00:06:58.900]  為什麼兩三年就會病逝呢
[00:06:58.900 --> 00:06:59.900]  原因很簡單
[00:06:59.900 --> 00:07:01.900]  就好像蘇東坡所說
[00:07:01.900 --> 00:07:04.900]  他們心似以灰之木
[00:07:04.900 --> 00:07:06.900]  生於不繫之舟
[00:07:06.900 --> 00:07:10.900]  如此而命不求已
[00:07:10.900 --> 00:07:12.900]  第二個我們要面對的問題
[00:07:12.900 --> 00:07:14.900]  就是面對死亡
[00:07:14.900 --> 00:07:16.900]  蘇東坡曾經說過一個故事
[00:07:16.900 --> 00:07:19.900]  有一個老人家臨終的時候
[00:07:19.900 --> 00:07:21.900]  要將子女叫到身邊
[00:07:21.900 --> 00:07:23.900]  然後就告訴他們
[00:07:23.900 --> 00:07:24.900]  我老了
[00:07:24.900 --> 00:07:26.900]  我就要離開人世了
[00:07:26.900 --> 00:07:29.900]  我想有一句話留給你們聽
[00:07:29.900 --> 00:07:30.900]  那些子女說
[00:07:30.900 --> 00:07:31.900]  什麼話啊
[00:07:31.900 --> 00:07:33.900]  這位老人就說
[00:07:33.900 --> 00:07:36.900]  你們要每天五更就要起床
[00:07:36.900 --> 00:07:38.900]  那些子女聽了
[00:07:38.900 --> 00:07:40.900]  說什麼東東啊
[00:07:40.900 --> 00:07:41.900]  有些困惑了
[00:07:41.900 --> 00:07:43.900]  我們家裡這麼有錢
[00:07:43.900 --> 00:07:45.900]  為什麼要這麼早起床啊
[00:07:45.900 --> 00:07:46.900]  老人就說了
[00:07:46.900 --> 00:07:49.900]  五更起來可以做自己的事
[00:07:49.900 --> 00:07:51.900]  太陽一出來的時候
[00:07:51.900 --> 00:07:54.900]  想做自己的事就很難了
[00:07:54.900 --> 00:07:56.900]  那些子女就更加困惑了
[00:07:56.900 --> 00:07:57.900]  自己的事
[00:07:57.900 --> 00:07:59.900]  什麼時候都可以做了
[00:07:59.900 --> 00:08:00.900]  為什麼要這麼早起床
[00:08:00.900 --> 00:08:02.900]  去做自己的事呢
[00:08:02.900 --> 00:08:03.900]  家裡的事
[00:08:03.900 --> 00:08:05.900]  不就是自己的事嗎
[00:08:05.900 --> 00:08:06.900]  老人就說了
[00:08:06.900 --> 00:08:08.900]  我說自己的事
[00:08:08.900 --> 00:08:09.900]  是指死的時候
[00:08:09.900 --> 00:08:11.900]  可以能夠帶走的事
[00:08:11.900 --> 00:08:13.900]  看看我
[00:08:13.900 --> 00:08:15.900]  賺了萬貫家財
[00:08:15.900 --> 00:08:16.900]  死的時候
[00:08:16.900 --> 00:08:19.900]  一個仙都帶不走
[00:08:19.900 --> 00:08:21.900]  那我死的時候
[00:08:21.900 --> 00:08:23.900]  能夠帶走些什麼呢
[00:08:23.900 --> 00:08:25.900]  蘇東坡說完這個故事之後
[00:08:25.900 --> 00:08:26.900]  就說了
[00:08:26.900 --> 00:08:28.900]  越是到晚年
[00:08:28.900 --> 00:08:30.900]  越是想做自己的事
[00:08:30.900 --> 00:08:33.900]  與其沉醉於聲色犬馬
[00:08:33.900 --> 00:08:35.900]  來消耗生命
[00:08:35.900 --> 00:08:37.900]  不如想一想
[00:08:37.900 --> 00:08:39.900]  死的時候
[00:08:39.900 --> 00:08:42.900]  可以帶什麼走呢
[00:08:42.900 --> 00:08:43.900]  問題就是
[00:08:43.900 --> 00:08:44.900]  蘇東坡自己都不知道
[00:08:44.900 --> 00:08:46.900]  死的時候可以帶什麼走
[00:08:46.900 --> 00:08:50.900]  這就是我所謂盼望的問題
[00:08:50.900 --> 00:08:51.900]  到我們這樣的年紀
[00:08:51.900 --> 00:08:53.900]  除了問做人為了什麼
[00:08:53.900 --> 00:08:55.900]  人生的意義何在
[00:08:55.900 --> 00:08:57.900]  另外一個更重要的問題就是
[00:08:57.900 --> 00:08:59.900]  盼望在哪裡呢
[00:08:59.900 --> 00:09:01.900]  希望在哪裡呢
[00:09:01.900 --> 00:09:02.900]  耶穌告訴你
[00:09:02.900 --> 00:09:03.900]  人若賺得全世界
[00:09:03.900 --> 00:09:04.900]  卻賠上了自己的生命
[00:09:04.900 --> 00:09:06.900]  有什麼好處呢
[00:09:06.900 --> 00:09:07.900]  聰明的所羅門王
[00:09:07.900 --> 00:09:08.900]  他就這樣說
[00:09:08.900 --> 00:09:09.900]  神造萬物
[00:09:09.900 --> 00:09:10.900]  國安其事
[00:09:10.900 --> 00:09:11.900]  成為美好
[00:09:11.900 --> 00:09:14.900]  有將永生安置在世人心裡
[00:09:14.900 --> 00:09:17.900]  等到我們年紀開始大了
[00:09:17.900 --> 00:09:18.900]  我們不知道世上
[00:09:18.900 --> 00:09:19.900]  還有多少時間
[00:09:19.900 --> 00:09:21.900]  一想到死亡的時候
[00:09:21.900 --> 00:09:22.900]  當然不捨得
[00:09:22.900 --> 00:09:24.900]  自己所愛的家人
[00:09:24.900 --> 00:09:25.900]  而且有些害怕
[00:09:25.900 --> 00:09:26.900]  有些恐懼
[00:09:26.900 --> 00:09:29.900]  但想到聖經裡給我們盼望
[00:09:29.900 --> 00:09:31.900]  心裡就得安慰
[00:09:31.900 --> 00:09:33.900]  我們難帶走的
[00:09:33.900 --> 00:09:34.900]  就是神賜給我們
[00:09:34.900 --> 00:09:35.900]  永恆的生命
[00:09:35.900 --> 00:09:37.900]  在新天新地裡
[00:09:37.900 --> 00:09:39.900]  永遠和所愛的主內家人
[00:09:39.900 --> 00:09:41.900]  和弟兄姊妹在一起
[00:09:41.900 --> 00:09:42.900]  這正是我們的信心
[00:09:42.900 --> 00:09:44.900]  也是我們的盼望
[00:09:44.900 --> 00:09:46.900]  我們要知道
[00:09:46.900 --> 00:09:48.900]  無論你有多少才幹
[00:09:48.900 --> 00:09:49.900]  你有多少金錢
[00:09:49.900 --> 00:09:51.900]  你有多少智慧
[00:09:51.900 --> 00:09:53.900]  但當我們面臨到
[00:09:53.900 --> 00:09:55.900]  所謂日落伊山盡
[00:09:55.900 --> 00:09:58.900]  黃河入海流之際
[00:09:58.900 --> 00:10:00.900]  你會怎樣去面對呢
[00:10:00.900 --> 00:10:04.900]  無論你的日子有多美
[00:10:04.900 --> 00:10:07.900]  所謂夕陽無限好
[00:10:07.900 --> 00:10:09.900]  但日落伊山盡
[00:10:09.900 --> 00:10:11.900]  一會兒就消逝
[00:10:11.900 --> 00:10:14.900]  無論你的河水是否沸騰
[00:10:14.900 --> 00:10:16.900]  但一入到海的時候
[00:10:16.900 --> 00:10:17.900]  完全消逝
[00:10:17.900 --> 00:10:22.900]  這就是面對死亡的奧秘
[00:10:22.900 --> 00:10:24.900]  不要以為我們更上一層樓
[00:10:24.900 --> 00:10:26.900]  就能解決這個問題
[00:10:26.900 --> 00:10:28.900]  極其量你只能窮千里目
[00:10:28.900 --> 00:10:31.900]  一樣就像蘇東坡一樣
[00:10:31.900 --> 00:10:33.900]  不知屬自己的是什麼
[00:10:33.900 --> 00:10:36.900]  有什麼可以永遠擁有
[00:10:36.900 --> 00:10:39.900]  或者梅艷芳唱得更加精確
[00:10:39.900 --> 00:10:41.900]  與其曾經擁有
[00:10:41.900 --> 00:10:43.900]  倒不如天長地久
[00:10:43.900 --> 00:10:45.900]  我們就來看看
[00:10:45.900 --> 00:10:47.900]  保羅這首天鵝之歌
[00:10:47.900 --> 00:10:49.900]  即提摩太后書
[00:10:49.900 --> 00:10:51.900]  保羅如何看人生呢
[00:10:51.900 --> 00:10:54.900]  與蘇東坡看人生有何不同呢
[00:10:54.900 --> 00:10:56.900]  我們就詳細來看看
[00:10:56.900 --> 00:10:58.900]  保羅如何論進人生
[00:10:58.900 --> 00:11:00.900]  第一章和第二章
[00:11:00.900 --> 00:11:02.900]  生火相纏
[00:11:02.900 --> 00:11:06.900]  第一章第七至第八節有此說法
[00:11:06.900 --> 00:11:09.900]  神賜給我們不是膽怯的心
[00:11:09.900 --> 00:11:12.900]  乃是剛強仁愛謹守的心
[00:11:12.900 --> 00:11:15.900]  你不要以給我們的主作見證為恥
[00:11:15.900 --> 00:11:17.900]  總要按神的能力
[00:11:17.900 --> 00:11:21.900]  與我為福音同受苦難
[00:11:21.900 --> 00:11:24.900]  提摩太后書一章七至八節
[00:11:24.900 --> 00:11:27.900]  另外第二章三至六節有此說法
[00:11:27.900 --> 00:11:29.900]  你要和我同受苦難
[00:11:29.900 --> 00:11:31.900]  好在基督耶穌的徵兵
[00:11:31.900 --> 00:11:33.900]  還在軍中當兵的
[00:11:33.900 --> 00:11:35.900]  不將誓無前身
[00:11:35.900 --> 00:11:38.900]  可叫那召他當兵的人喜悅
[00:11:38.900 --> 00:11:40.900]  人在牆上比武
[00:11:40.900 --> 00:11:42.900]  按規矩不能得冠冕
[00:11:42.900 --> 00:11:45.900]  勞力的農夫你當先得糧食
[00:11:45.900 --> 00:11:49.900]  提摩太后書是保羅最後的一封書信
[00:11:49.900 --> 00:11:52.900]  西方人稱之為天鵝之歌
[00:11:52.900 --> 00:11:56.900]  相纏天鵝臨死前會唱首歌
[00:11:56.900 --> 00:11:58.900]  然後離開
[00:11:58.900 --> 00:12:01.900]  保羅在這封書信中陳明了甚麼事情
[00:12:01.900 --> 00:12:04.900]  是我們死後可以帶走的
[00:12:04.900 --> 00:12:08.900]  宋東坡說我不知道死後有甚麼可以帶走
[00:12:08.900 --> 00:12:10.900]  保羅就告訴你
[00:12:10.900 --> 00:12:13.900]  在第一章第二章就說到第一件事
[00:12:13.900 --> 00:12:15.900]  可以帶走一件事
[00:12:15.900 --> 00:12:17.900]  我叫生火相傳
[00:12:17.900 --> 00:12:19.900]  當我們研讀新一世聖經時
[00:12:19.900 --> 00:12:21.900]  我們發覺一件非常有趣的事
[00:12:21.900 --> 00:12:24.900]  無論是耶穌或是仕途保羅
[00:12:24.900 --> 00:12:28.900]  他們沒有完全企圖建立一個大的基督教機構
[00:12:28.900 --> 00:12:30.900]  事實上在頭二百年
[00:12:30.900 --> 00:12:34.900]  基督教並沒有建立任何一座教堂
[00:12:34.900 --> 00:12:36.900]  有的只是家庭教會
[00:12:36.900 --> 00:12:38.900]  即是信徒在家中聚會
[00:12:38.900 --> 00:12:40.900]  奇怪的是在頭二百年
[00:12:40.900 --> 00:12:44.900]  是教會歷史中增長極迅速的時期
[00:12:44.900 --> 00:12:45.900]  何解呢?
[00:12:45.900 --> 00:12:48.900]  因為我們看到所謂教會並不是指建築物
[00:12:48.900 --> 00:12:50.900]  也不是指機構
[00:12:50.900 --> 00:12:52.900]  而是指人
[00:12:52.900 --> 00:12:54.900]  而是指神的子民
[00:12:54.900 --> 00:12:59.900]  他們不是花時間費功夫去籌建教堂和機構
[00:12:59.900 --> 00:13:03.900]  而是花時間和功夫去造就信徒
[00:13:03.900 --> 00:13:06.900]  我們可以用下面的一個例子來講明
[00:13:06.900 --> 00:13:09.900]  假如我們現在有四十個基督徒
[00:13:09.900 --> 00:13:11.900]  我們這四十個基督徒
[00:13:11.900 --> 00:13:15.900]  每個人都有決心去發展福音的工作
[00:13:15.900 --> 00:13:16.900]  發展我們的教會
[00:13:16.900 --> 00:13:21.900]  於是我們就籌錢去邀請一個出色的傳道人
[00:13:21.900 --> 00:13:23.900]  去承擔這項使命
[00:13:23.900 --> 00:13:25.900]  本著「你做事我放心」的精神
[00:13:25.900 --> 00:13:27.900]  讓這位傳道人單打獨鬥
[00:13:27.900 --> 00:13:30.900]  我們四十個人只肯出錢
[00:13:30.900 --> 00:13:32.900]  或稍為從旁協助
[00:13:32.900 --> 00:13:35.900]  當然我們也有好理由
[00:13:35.900 --> 00:13:37.900]  我們有我們的職業
[00:13:37.900 --> 00:13:38.900]  我們有我們的家庭
[00:13:38.900 --> 00:13:39.900]  我們有我們的生活
[00:13:39.900 --> 00:13:41.900]  更何況我又不是一位專業人士
[00:13:41.900 --> 00:13:42.900]  沒有受過神學訓練
[00:13:42.900 --> 00:13:44.900]  怎麼做呢?
[00:13:44.900 --> 00:13:46.900]  如何承擔這個重責呢?
[00:13:46.900 --> 00:13:50.900]  相信現今幾乎所有教會都是採取這個策略
[00:13:50.900 --> 00:13:53.900]  這並不是早期教會的策略
[00:13:53.900 --> 00:13:59.900]  耶穌和保羅是用很多時間去訓練門徒
[00:13:59.900 --> 00:14:03.900]  沒錯 他們所謂 Broad Ministry 一方面
[00:14:03.900 --> 00:14:08.900]  很多時候耶穌和保羅對著一大群宗宣講神的話語
[00:14:08.900 --> 00:14:12.900]  但他用更多時間在所謂 Narrow Ministry
[00:14:12.900 --> 00:14:14.900]  呼召門徒 訓練門徒
[00:14:14.900 --> 00:14:16.900]  耶穌就訓練十二個門徒
[00:14:16.900 --> 00:14:18.900]  生命影響生命
[00:14:18.900 --> 00:14:21.900]  保羅其中一位門徒就是提摩太
[00:14:21.900 --> 00:14:23.900]  事實上你想一想
[00:14:23.900 --> 00:14:25.900]  一個簡單的數學問題
[00:14:25.900 --> 00:14:29.900]  就可以讓你明白早期教會宣教策略
[00:14:29.900 --> 00:14:31.900]  何以那麼有效呢?
[00:14:31.900 --> 00:14:33.900]  現在上述有四十個基督徒
[00:14:33.900 --> 00:14:36.900]  每人每年帶領三個人信耶穌
[00:14:36.900 --> 00:14:39.900]  幫助他們成長 訓練他們成為門徒
[00:14:39.900 --> 00:14:41.900]  一年就三個
[00:14:41.900 --> 00:14:43.900]  不算很苛刻的要求
[00:14:43.900 --> 00:14:46.900]  一年之後就有一百六十個門徒
[00:14:46.900 --> 00:14:48.900]  這一百六十個門徒在第二年
[00:14:48.900 --> 00:14:52.900]  又是這樣照辦主會去幫助三個人
[00:14:52.900 --> 00:14:55.900]  信耶穌造就他們
[00:14:55.900 --> 00:14:58.900]  兩年之後就有六百四十個
[00:14:58.900 --> 00:15:01.900]  三年之後就有二千五百六十個
[00:15:01.900 --> 00:15:04.900]  四年之後就有一萬二百四十個
[00:15:04.900 --> 00:15:07.900]  五年之後就有四萬九百六十個門徒
[00:15:07.900 --> 00:15:11.900]  六年之後就有十六萬三千八百四十個門徒
[00:15:11.900 --> 00:15:15.900]  七年之後就有六十五萬五千三百六十個人
[00:15:15.900 --> 00:15:18.900]  這是驚人的數字
[00:15:18.900 --> 00:15:22.900]  為什麼在教會歷史裡這種情形從沒出現過呢?
[00:15:22.900 --> 00:15:26.900]  其中一個原因就是我們不用這個策略
[00:15:26.900 --> 00:15:29.900]  改而把基督教或者基督徒
[00:15:29.900 --> 00:15:32.900]  關在教堂的四塊牆裡
[00:15:32.900 --> 00:15:36.900]  我們忘記了天堂是沒有教堂的
[00:15:36.900 --> 00:15:39.900]  沒有播道會沒有宣道會的機構
[00:15:39.900 --> 00:15:40.900]  只有人
[00:15:40.900 --> 00:15:43.900]  為什麼我們不把焦點放在人的身上
[00:15:43.900 --> 00:15:49.900]  而是放在那些建築物和機構的思想
[00:15:49.900 --> 00:15:52.900]  或者有人反駁說你太理想了
[00:15:52.900 --> 00:15:54.900]  不是每個信徒都有恩賜的
[00:15:54.900 --> 00:15:58.900]  教會發展的重任怎麼能依賴一些蝦兵蟹將呢?
[00:15:58.900 --> 00:16:01.900]  我們看看提姆太后書第一章七字八字
[00:16:01.900 --> 00:16:04.900]  因為神賜給我們的不是膽子的心
[00:16:04.900 --> 00:16:06.900]  乃是剛強仁愛謹守的心
[00:16:06.900 --> 00:16:09.900]  你不要以給我們的主作見證為恥
[00:16:09.900 --> 00:16:14.900]  總要按神的能力與我衛福音同受苦難
[00:16:14.900 --> 00:16:16.900]  從人的角度去看
[00:16:16.900 --> 00:16:18.900]  我們不明白保羅怎麼會揀選一個
[00:16:18.900 --> 00:16:21.900]  好像這麼懦弱的年輕人提姆太
[00:16:21.900 --> 00:16:25.900]  保羅在強調神賜給我們的勝利
[00:16:25.900 --> 00:16:29.900]  是一個充滿了能力愛心和自律的靈
[00:16:29.900 --> 00:16:32.900]  不是因為我們有什麼特別出色的地方
[00:16:32.900 --> 00:16:33.900]  蒙神揀選
[00:16:33.900 --> 00:16:37.900]  正如保羅在哥倫多後書第四章七字說
[00:16:37.900 --> 00:16:40.900]  我們有一隻寶貝放在他的瓦器裏面
[00:16:40.900 --> 00:16:43.900]  要顯明莫大的能力是出於神
[00:16:43.900 --> 00:16:44.900]  不是出於我們
[00:16:44.900 --> 00:16:46.900]  因為有聖靈在我們當中
[00:16:46.900 --> 00:16:48.900]  有耶穌基督在我們心底裏面
[00:16:48.900 --> 00:16:51.900]  我們就會顯出莫大的能力
[00:16:51.900 --> 00:16:53.900]  是出於神不是出於我們
[00:16:53.900 --> 00:16:56.900]  但不等於我們可以翹起手
[00:16:56.900 --> 00:16:58.900]  完全被動
[00:16:58.900 --> 00:17:01.900]  提姆太后書第二章三至九就告訴你
[00:17:01.900 --> 00:17:03.900]  做門徒要付出代價
[00:17:03.900 --> 00:17:05.900]  要有行動
[00:17:05.900 --> 00:17:08.900]  你要和我同受苦難
[00:17:08.900 --> 00:17:11.900]  保障基督耶穌的精兵
[00:17:11.900 --> 00:17:15.900]  還在軍中當兵的不將誓無前身
[00:17:15.900 --> 00:17:17.900]  可叫那召他當兵的人起義
[00:17:17.900 --> 00:17:19.900]  人在牆上比武
[00:17:19.900 --> 00:17:21.900]  非按規矩就不能得官面
[00:17:21.900 --> 00:17:24.900]  勞力的農夫理當先得糧食
[00:17:24.900 --> 00:17:27.900]  保羅在這裏用了三個例子來講明
[00:17:27.900 --> 00:17:30.900]  門徒要付出什麼代價
[00:17:30.900 --> 00:17:32.900]  第一個例子就是打仗的士兵
[00:17:32.900 --> 00:17:38.900]  作為士兵首要的條件就是完全的毀身
[00:17:38.900 --> 00:17:40.900]  Total commitment
[00:17:40.900 --> 00:17:42.900]  他不會讓誓無前身
[00:17:42.900 --> 00:17:44.900]  你想想當一個士兵在戰場上打仗的時候
[00:17:44.900 --> 00:17:46.900]  他絕對不會想到
