
[00:00:00.000 --> 00:00:06.160]  好 第一姐妹 我先分享經文
[00:01:35.760 --> 00:01:40.400]  獻給耶和華,你們神的掃祭和奠祭也未可知。
[00:01:40.400 --> 00:01:45.760]  你們要在錫安摧國、分定禁食的日子,宣告嚴肅會。
[00:01:45.760 --> 00:01:50.240]  聚集眾民,使會眾自結,朝聚老者。
[00:01:50.240 --> 00:01:56.640]  聚集孩童和吃奶的,使新郎出來到房,新婦出來內室。
[00:01:56.640 --> 00:02:01.440]  侍奉耶和華的祭司要在郎子和祭壇中間服藥,
[00:02:01.440 --> 00:02:08.400]  說:耶和華求你,顧惜你的百姓,不要使你的產業受羞辱,
[00:02:08.400 --> 00:02:10.400]  列邦管轄他們。
[00:02:10.400 --> 00:02:14.720]  為何用列國的人說:他們的神在哪裡?
[00:02:14.720 --> 00:02:24.880]  亂世,當我們在維基上搜尋亂世時,
[00:02:24.880 --> 00:02:35.200]  他就出了幾個字出來,亂世就是國家混亂,不安地,崩裂的時代。
[00:02:35.200 --> 00:02:39.200]  我們把亂世的東西在google一眼,
[00:02:39.200 --> 00:02:42.400]  我們想看看有什麼四字成語去形容亂世,
[00:02:42.400 --> 00:02:44.400]  他出了什麼呢?
[00:02:44.400 --> 00:02:51.760]  兵波馬亂,顛沛流離,流離失所,背井離鄉,割破家門,
[00:02:51.760 --> 00:02:57.600]  身臨逃難,戰火紛飛,血流成河,雞飛狗跳,
[00:02:57.600 --> 00:03:04.640]  不是雞飛狗走,雞飛狗跳,滿目瘡痍,民不聊生。
[00:03:04.640 --> 00:03:09.280]  讀完的時間是不是覺得好像很熟悉?
[00:03:09.280 --> 00:03:16.960]  他說的話好像很熟悉,很熟悉的原因是當我們回看舊約歷史時,
[00:03:16.960 --> 00:03:22.720]  你會發現亂世原來就在歷史當中出現,在哪裡出現?
[00:03:22.720 --> 00:03:24.960]  在以色列國分裂的時間出現,
[00:03:24.960 --> 00:03:30.880]  主前932年,當所羅梅的國分成兩個部分,
[00:03:30.880 --> 00:03:37.440]  耶羅邦和羅波安分成北角以色列和南角的猶大時間,
[00:03:37.440 --> 00:03:45.280]  哇,剛才所說的在維基百科上搜索的,在Google上搜索的,
[00:03:45.280 --> 00:03:51.600]  好像那些字眼就形容主前932年以色列國分裂的時間一樣,
[00:03:51.600 --> 00:03:57.120]  乒乓馬亂,人心神亂,雞飛狗跳,
[00:03:57.120 --> 00:04:03.120]  然後再看下去的時間,主前722年以色列滅亡,
[00:04:03.120 --> 00:04:08.880]  然後586年猶大國滅亡,那些人民被擄到巴比倫,
[00:04:08.880 --> 00:04:12.160]  一些精英分子也被帶到巴比倫,
[00:04:12.160 --> 00:04:15.280]  其中鄧爾就是其中一個角色被帶到去,
[00:04:15.280 --> 00:04:19.280]  所以你罷讀很奇怪,當我們打開約爾書看的時候,
[00:04:19.280 --> 00:04:21.840]  為什麼我會用一個主題是亂世,
[00:04:21.840 --> 00:04:24.400]  如果他這樣說,你不是說猶大滅亡,
[00:04:24.400 --> 00:04:26.800]  以色列滅亡就行,為什麼會亂世?
[00:04:26.800 --> 00:04:30.320]  因為約爾書很奇怪,當你打開看的時候,
[00:04:30.320 --> 00:04:33.600]  我們知道作者是約爾,
[00:04:33.600 --> 00:04:37.440]  但是我們沒有辦法百分百肯定究竟那個時局
[00:04:37.440 --> 00:04:39.920]  是發生在一個什麼時局底下,
[00:04:39.920 --> 00:04:44.080]  是發生在以色列亡國的歷史處境底下,
[00:04:44.080 --> 00:04:48.000]  還是猶大亡國,以色列亡國之後,
[00:04:48.000 --> 00:04:52.560]  然後到猶大亡國人民準備被擄到巴比倫的時段,
[00:04:52.560 --> 00:04:57.200]  有的學者就認為應該是前段,有的學者就認為是後段,
[00:04:57.200 --> 00:05:01.040]  相差的距離是五百年,我們沒有辦法說,
[00:05:01.040 --> 00:05:04.880]  原來我們打開約爾書看的時候,他給我們看了一本圖畫,
[00:05:04.880 --> 00:05:09.680]  我們看了一本圖畫就是原來那把是以色列滅亡,
[00:05:09.680 --> 00:05:13.360]  那把是猶大國的亡國,人民被擄去巴比倫,
[00:05:13.360 --> 00:05:14.640]  我們看了一本圖畫就是,
[00:05:14.640 --> 00:05:19.440]  原來約爾給我們看見的那個時間不是最重要,
[00:05:19.440 --> 00:05:24.080]  他要給我們看見的就是活在一個亂世當中的時間,
[00:05:24.080 --> 00:05:26.400]  很混亂的情況底下的時候,
[00:05:26.400 --> 00:05:29.600]  究竟耶和華的信息,
[00:05:29.600 --> 00:05:32.640]  臨到當時的猶大國的人,
[00:05:32.640 --> 00:05:35.760]  以色列國的人裏面的時間,
[00:05:35.760 --> 00:05:42.560]  究竟要和那幫百姓,那幫領袖,要說些什麼的信息?
[00:05:42.560 --> 00:05:44.480]  所以我們打開去看的時候,
[00:05:44.480 --> 00:05:47.680]  約爾書我們不知道具體的歷史背景,
[00:05:47.680 --> 00:05:50.240]  但我們只是看見一本圖畫,很混亂,
[00:05:50.240 --> 00:05:53.280]  所以他給了一個題目,他叫亂世,
[00:05:53.280 --> 00:05:57.120]  所以打開約爾書去看,一章一節的時候很有趣,
[00:05:57.120 --> 00:06:02.000]  老年人當聽我的話,國中的居民都要質疑而聽,
[00:06:02.000 --> 00:06:07.360]  你們的日子,你們滅祖的日子,曾有這樣的事發生嗎?
[00:06:07.360 --> 00:06:10.480]  所以他一開始的時間,他和那些老年人說,
[00:06:10.480 --> 00:06:13.280]  是老年人,不是一個十歲的小朋友,
[00:06:13.280 --> 00:06:15.520]  不是一個二十五歲的青年人,
[00:06:15.520 --> 00:06:18.080]  不是一個三十幾歲的中年人,
[00:06:18.080 --> 00:06:21.520]  他和老年人說,老年人可能多少歲?
[00:06:21.520 --> 00:06:24.720]  八十歲?九十歲?一百歲?
[00:06:24.720 --> 00:06:27.440]  即是說他在地上活了一段時間,
[00:06:27.440 --> 00:06:30.640]  他見過很多東西,就像老人家很喜歡說的,
[00:06:30.640 --> 00:06:32.480]  我食鹽多過你食米,
[00:06:32.480 --> 00:06:34.960]  老年人其實他見過很多東西,
[00:06:34.960 --> 00:06:36.880]  他見過很多東西的時候,
[00:06:36.880 --> 00:06:39.760]  他說,約爾和他說,你問一下那些老年人,
[00:06:39.760 --> 00:06:42.720]  問一下國中裏面的居民,
[00:06:42.720 --> 00:06:48.560]  在你們的日子裏面,或者你們滅祖的日子裏面,
[00:06:48.560 --> 00:06:51.280]  有沒有出現過一些這樣的事?
[00:06:51.280 --> 00:06:52.960]  那究竟出現什麼事?
[00:06:52.960 --> 00:06:55.440]  去到二章二節的時間我們看,
[00:06:55.440 --> 00:06:59.280]  他說那一天是黑暗的,幽冥的,
[00:06:59.280 --> 00:07:02.080]  密雲的,烏黑的日子,
[00:07:02.080 --> 00:07:06.160]  一片就好像漆黑一片在山頂上,
[00:07:06.160 --> 00:07:08.080]  為什麼?因為有一對蝗蟲,
[00:07:08.080 --> 00:07:10.720]  那對蝗蟲又大又強,
[00:07:10.720 --> 00:07:13.360]  從來沒有這樣子出現過,
[00:07:13.360 --> 00:07:15.120]  所以你問那些老年人的時間,
[00:07:15.120 --> 00:07:17.120]  你有沒有見過這樣的災難?
[00:07:17.120 --> 00:07:18.080]  是沒有的,
[00:07:18.080 --> 00:07:20.080]  有沒有見過這樣的亂局呢?
[00:07:20.080 --> 00:07:22.640]  是在地上出現過,是沒有的,
[00:07:22.640 --> 00:07:27.440]  他說以後直到萬代都會有這樣的事情出現,有趣,
[00:07:27.440 --> 00:07:29.920]  所以去到二章四至十節的時間,
[00:07:29.920 --> 00:07:33.680]  他怎樣形容那幫蝗蟲,又大又強的蝗蟲?
[00:07:33.680 --> 00:07:37.280]  他說他們的形狀像馬一樣奔跑如馬兵,
[00:07:37.280 --> 00:07:41.200]  在山頂奔跳的時候,
[00:07:41.200 --> 00:07:44.560]  那個響聲好像車輛的響聲一樣,
[00:07:44.560 --> 00:07:48.720]  有如火焰燒碎那些和街的聲音,
[00:07:48.720 --> 00:07:52.240]  像強盜的民擺陣預備打仗,
[00:07:52.240 --> 00:07:55.600]  他們一來到的時候眾民相伴,
[00:07:55.600 --> 00:07:57.360]  臉色都變了,
[00:07:57.360 --> 00:08:00.480]  像勇士奔跑,戰士爬城,
[00:08:00.480 --> 00:08:04.240]  割刀步行,不亂的雷武一樣,
[00:08:04.240 --> 00:08:06.560]  彼此都不擁抱,
[00:08:06.560 --> 00:08:08.960]  向前割行其路,
[00:08:08.960 --> 00:08:12.000]  直闖兵器,不偏左右,
[00:08:12.000 --> 00:08:15.200]  他們奔上城,鼠上牆,
[00:08:15.200 --> 00:08:19.360]  爬上房屋,進入窗戶,像盜賊一樣,
[00:08:19.360 --> 00:08:23.120]  他們來的時候地震偏動,
[00:08:23.120 --> 00:08:25.120]  日崩塌,聲縮無干,
[00:08:25.120 --> 00:08:28.160]  你可以投入文字裡面去看的時候,
[00:08:28.160 --> 00:08:31.600]  你會看到那幫蝗蟲來到的時候,
[00:08:31.600 --> 00:08:33.760]  那亂局是多麼可怕,
[00:08:33.760 --> 00:08:35.760]  好像盜賊一樣,
[00:08:35.760 --> 00:08:38.480]  一大幫勇士奔跑,
[00:08:38.480 --> 00:08:42.960]  像戰士爬城進來一樣,
[00:08:42.960 --> 00:08:47.040]  像馬兵一樣在山頂奔跳,
[00:08:47.040 --> 00:08:51.920]  那些聲音像很多車輛的聲音,
[00:08:51.920 --> 00:08:53.600]  亂砰砰的,
[00:08:53.600 --> 00:08:57.040]  像火焰燒碎的和街一樣,
[00:08:57.040 --> 00:08:58.720]  這就是那個圖畫,
[00:08:58.720 --> 00:08:59.920]  他問那些老年人,
[00:08:59.920 --> 00:09:02.320]  你有沒有經歷過這樣的圖畫,
[00:09:02.320 --> 00:09:03.760]  他問過去的日子,
[00:09:03.760 --> 00:09:05.760]  你問城裡面村民的時間,
[00:09:05.760 --> 00:09:08.000]  你有沒有經歷過這樣的圖畫,
[00:09:08.000 --> 00:09:11.840]  這個就是我在哪裡找出來的呢?
[00:09:11.840 --> 00:09:13.120]  2020年的時候,
[00:09:13.120 --> 00:09:15.120]  你還記得,
[00:09:15.120 --> 00:09:17.120]  蝗蟲很厲害的,
[00:09:17.120 --> 00:09:18.640]  在東非南亞,
[00:09:18.640 --> 00:09:21.440]  尤其是印度北部的時間,
[00:09:21.440 --> 00:09:23.440]  新聞我經常看,
[00:09:23.440 --> 00:09:25.920]  那時候看著那些蝗蟲,
[00:09:25.920 --> 00:09:27.280]  那時候說話很厲害,
[00:09:27.280 --> 00:09:31.040]  吃了印度北面很多的農田,
[00:09:31.040 --> 00:09:34.240]  甚至飛進去雲南那裡,
[00:09:34.240 --> 00:09:36.800]  大家那時候很緊張,
[00:09:36.800 --> 00:09:41.280]  2020年那些蝗蟲在非洲出現的時間,
[00:09:41.280 --> 00:09:45.120]  是20年來最嚴重的蝗災,
[00:09:45.120 --> 00:09:51.840]  這個蝗蟲是遮天蔽日,
[00:09:51.840 --> 00:09:55.120]  那些蝗蟲經過的地方,
[00:09:55.120 --> 00:09:58.720]  所有的莊稼那些果粒,
[00:09:58.720 --> 00:10:00.240]  是完全沒有的,
[00:10:00.240 --> 00:10:03.040]  你上去再搜索一下的時候,
[00:10:03.040 --> 00:10:05.600]  就會發覺蝗蟲是多麼恐怖,
[00:10:05.600 --> 00:10:07.120]  每一次出現,
[00:10:07.120 --> 00:10:08.400]  他一群一群的時候,
[00:10:08.400 --> 00:10:11.280]  不是說幾百隻,幾千隻,
[00:10:11.280 --> 00:10:12.560]  甚至幾萬隻,
[00:10:12.560 --> 00:10:18.160]  是說幾百億頭的蝗蟲飛過來,
[00:10:18.160 --> 00:10:19.200]  是很多的,
[00:10:19.200 --> 00:10:20.400]  你看圖的時間,
[00:10:20.400 --> 00:10:21.520]  嘩,多麼恐怖,
[00:10:21.520 --> 00:10:28.640]  一夜之間可以將4萬多人一年的糧食吃個清乾,
[00:10:28.640 --> 00:10:30.800]  是一夜之間,
[00:10:30.800 --> 00:10:36.320]  4萬多人一年的糧食,
[00:10:36.320 --> 00:10:39.520]  可能他種的稻米等等那些,
[00:10:39.520 --> 00:10:44.000]  是可以給4萬多人一年,
[00:10:44.000 --> 00:10:45.840]  不是一天,不是一個月,
[00:10:45.840 --> 00:10:48.800]  是一整年的糧食吃個清乾,
[00:10:48.800 --> 00:10:54.560]  你就看見那個蝗蟲災害的程度是多麼恐怖,
[00:10:54.560 --> 00:10:56.320]  所以回頭看,
[00:10:56.320 --> 00:10:58.800]  這個約爾爾章三節,
[00:10:58.800 --> 00:11:00.320]  如果我們看的時間,
[00:11:00.320 --> 00:11:03.600]  有幾節的經文出現,
[00:11:03.600 --> 00:11:07.600]  他說前面那些蝗蟲來到的時間,
[00:11:07.600 --> 00:11:09.040]  嘩,他再形容他,
[00:11:09.040 --> 00:11:11.040]  前面如火燒滅,
[00:11:11.040 --> 00:11:14.480]  後面如火焰燒盡,
[00:11:14.480 --> 00:11:16.960]  燒過的時候沒有了,
[00:11:16.960 --> 00:11:18.800]  荒涼了,
[00:11:18.800 --> 00:11:20.240]  他說未到之前,
[00:11:20.240 --> 00:11:21.040]  你對比一下,
[00:11:21.040 --> 00:11:22.560]  好像伊甸園那樣,
[00:11:22.560 --> 00:11:29.040]  你就不用將伊甸園compare with創世紀裡面一開始說的伊甸,
[00:11:29.040 --> 00:11:34.320]  伊甸園是一個很美麗的園,
[00:11:34.320 --> 00:11:36.160]  很多植物種在那裡,
[00:11:36.160 --> 00:11:38.400]  很perfect,很正,
[00:11:38.400 --> 00:11:41.360]  他未到之前好像伊甸園那樣,
[00:11:41.360 --> 00:11:42.320]  你可以想像一下,
[00:11:42.320 --> 00:11:45.360]  那些綠油油的禾田放在你眼前,
[00:11:45.360 --> 00:11:48.000]  但是當那些蝗蟲來到的時候,
[00:11:48.000 --> 00:11:49.440]  好像火焰一樣,
[00:11:49.440 --> 00:11:52.320]  燒盡前面所有東西的時候,
[00:11:52.320 --> 00:11:54.320]  他說過去以後,
[00:11:54.320 --> 00:11:57.600]  成了荒涼的曠野,
[00:11:57.600 --> 00:12:01.120]  你可以對比兩幅不一樣的圖畫,
[00:12:01.120 --> 00:12:06.560]  沒有一樣能躲避這些蝗蟲,
[00:12:06.560 --> 00:12:09.440]  你打開《約爾書》裡面,
[00:12:09.440 --> 00:12:15.360]  很多時候你聽其他的一些讀者講道的時候,
[00:12:15.360 --> 00:12:16.320]  傳達人講道,
[00:12:16.320 --> 00:12:18.080]  他很喜歡講夜禍華的日子,
[00:12:18.080 --> 00:12:19.840]  你打開一些色經書去看的時候,
[00:12:19.840 --> 00:12:24.480]  他提過很多次夜禍華的日子,
[00:12:24.480 --> 00:12:28.000]  有五次出現在《約爾書》裡面,
[00:12:28.000 --> 00:12:30.800]  第一次出現就是一章十五節,
[00:12:30.800 --> 00:12:36.000]  他說:哀哉!夜禍華的日子臨近了,
[00:12:36.000 --> 00:12:37.200]  這一日來到,
[00:12:37.200 --> 00:12:40.240]  保障毀滅從全能者來到一樣,
[00:12:40.240 --> 00:12:42.160]  你就可以看到多恐怖,
[00:12:42.160 --> 00:12:45.280]  一章十五節他講完夜禍華的日子之後,
[00:12:45.280 --> 00:12:48.160]  後面跟著就是講一些很恐怖的東西,
[00:12:48.160 --> 00:12:49.840]  然後第二次出現的時間,
[00:12:49.840 --> 00:12:52.160]  二經一節,你們要在石安春國,
[00:12:52.160 --> 00:12:54.720]  在我聖山吹出大聲,
[00:12:54.720 --> 00:12:56.640]  國中的居民都要發抖,
[00:12:56.640 --> 00:12:58.080]  因為夜禍華的日子將到,
[00:12:58.080 --> 00:13:00.480]  已經臨近,臨近的時間,
[00:13:00.480 --> 00:13:02.400]  你再打開二經一節,
[00:13:02.400 --> 00:13:04.000]  往後的經文他講的時候,
[00:13:04.000 --> 00:13:06.560]  都是講災害臨到的時間,
[00:13:06.560 --> 00:13:07.840]  很恐怖的事情發生,
[00:13:07.840 --> 00:13:09.120]  然後二經十一節同樣,
[00:13:09.120 --> 00:13:11.760]  夜禍華在他軍旅前八聲,
[00:13:11.760 --> 00:13:13.280]  他的隊伍甚大,
[00:13:13.280 --> 00:13:16.000]  成就他命的是強盛者,
[00:13:16.000 --> 00:13:18.400]  因為夜禍華的日子大而可謂垂能,
[00:13:18.400 --> 00:13:20.720]  當得起之後你再看下去,
[00:13:20.720 --> 00:13:21.760]  二經十一節,
[00:13:21.760 --> 00:13:23.680]  也是講一些災難臨到,
[00:13:23.680 --> 00:13:25.520]  夜禍華的日子,
[00:13:25.520 --> 00:13:27.600]  原來當若要去講,
[00:13:27.600 --> 00:13:29.440]  夜禍華的日子的時候,
[00:13:29.440 --> 00:13:30.800]  後面跟著的,
[00:13:30.800 --> 00:13:33.520]  就是一些災難性的事情發生,
[00:13:33.520 --> 00:13:35.360]  很恐怖的,
[00:13:35.360 --> 00:13:37.040]  但是反過來,
[00:13:37.040 --> 00:13:38.320]  去到二經三十一節,
[00:13:38.320 --> 00:13:42.160]  你見到夜禍華的日子再出現,
[00:13:42.160 --> 00:13:44.400]  是啊,日頭要變為黑暗,
[00:13:44.400 --> 00:13:46.160]  月亮要變為血,
[00:13:46.160 --> 00:13:48.960]  這都是夜禍華大而可謂的日子,
[00:13:48.960 --> 00:13:50.560]  未到以前,
[00:13:50.560 --> 00:13:52.160]  但是二經三十一節,
[00:13:52.160 --> 00:13:53.680]  那套畫有一點不同,
[00:13:53.680 --> 00:13:55.520]  那套畫不同的地方就是,
[00:13:55.520 --> 00:13:56.640]  當你打開去看的時候,
[00:13:56.640 --> 00:13:58.240]  他不是在講一個災難,
[00:13:58.240 --> 00:14:01.200]  他在講一些好像拯救的東西,
[00:14:01.200 --> 00:14:02.880]  要臨到那些百姓一樣,
[00:14:02.880 --> 00:14:05.760]  同樣最後一次出現在若預書三章十四節,
[00:14:05.760 --> 00:14:08.800]  他說許多的人在斷定谷,
[00:14:08.800 --> 00:14:12.400]  因為夜禍華的日子臨近斷定谷,
[00:14:12.400 --> 00:14:14.160]  然後三章十四節之後,
[00:14:14.160 --> 00:14:17.040]  是在講一幅漂亮的圖畫,
[00:14:17.040 --> 00:14:22.160]  就是昔日我要用蝗蟲去侵蝕你所有大地的時候,
[00:14:22.160 --> 00:14:26.720]  然後我要用什麼去給回所有的東西,
[00:14:26.720 --> 00:14:28.960]  這班百姓,三章十四節,
[00:14:28.960 --> 00:14:30.800]  打後講一幅漂亮的圖畫,
[00:14:30.800 --> 00:14:32.400]  原來夜禍華的日子,
[00:14:32.400 --> 00:14:34.640]  當我們打開若預書去看的時候,
[00:14:34.640 --> 00:14:35.600]  出現了五次,
[00:14:35.600 --> 00:14:36.720]  而這五次裡面,
[00:14:36.720 --> 00:14:39.040]  他同樣時間講的是一個審判的日子,
[00:14:39.040 --> 00:14:41.680]  但是同樣講的是一個拯救的日子,
[00:14:41.680 --> 00:14:43.120]  就好像一個銀幣的兩面,
[00:14:43.120 --> 00:14:45.200]  他好像在講新約裡面,
[00:14:45.200 --> 00:14:46.480]  我們講愛,
[00:14:46.480 --> 00:14:47.760]  我們講審判,
[00:14:47.760 --> 00:14:50.320]  但是同一時間我們講拯救,
[00:14:50.320 --> 00:14:52.560]  打開舊約去看的時候,
[00:14:52.560 --> 00:14:53.520]  我們講愛,
[00:14:53.520 --> 00:14:58.960]  但是同一時間我們講的是雜備,
[00:14:58.960 --> 00:15:01.360]  審判的日子,
[00:15:01.360 --> 00:15:03.120]  但是同一時間是拯救的日子,
[00:15:03.120 --> 00:15:04.560]  夜禍華的日子,
[00:15:04.560 --> 00:15:05.520]  他臨到的時間,
[00:15:05.520 --> 00:15:06.160]  他是什麼?
[00:15:06.160 --> 00:15:07.600]  他是一個拯救的日子,
[00:15:07.600 --> 00:15:09.200]  但是同一時間是一個審判的日子,
[00:15:09.200 --> 00:15:10.160]  或者反過來,
[00:15:10.160 --> 00:15:11.600]  他是一個審判的日子,
[00:15:11.600 --> 00:15:12.400]  但是同一時間,
[00:15:12.400 --> 00:15:14.000]  他是拯救的日子,
[00:15:14.000 --> 00:15:17.280]  裡面他提到一個地方叫做斷定谷,
[00:15:17.280 --> 00:15:20.480]  斷定谷其實就是你打開約耳書去看的時候,
[00:15:20.480 --> 00:15:22.960]  他前面講的是一個山谷,
[00:15:22.960 --> 00:15:25.440]  但是來到三章十四節的時候,
[00:15:25.440 --> 00:15:27.760]  他就轉了一個名叫斷定谷,
[00:15:27.760 --> 00:15:30.320]  斷定谷打開英文去看的時候會有趣,
[00:15:30.320 --> 00:15:31.600]  就是value of decision,
[00:15:31.600 --> 00:15:33.840]  在這裡的時間,
[00:15:33.840 --> 00:15:36.080]  是make一個decision,
[00:15:36.080 --> 00:15:37.680]  這個decision是什麼decision?
[00:15:37.680 --> 00:15:39.520]  斷定是一個審判,
[00:15:39.520 --> 00:15:40.480]  是一個judgment,
[00:15:40.480 --> 00:15:43.280]  是一個decision,
[00:15:43.280 --> 00:15:44.560]  是上帝去做的,
[00:15:44.560 --> 00:15:45.280]  這個decision,
[00:15:45.280 --> 00:15:46.480]  但是同一時間,
[00:15:46.480 --> 00:15:48.080]  是一個百姓去做的,
[00:15:48.080 --> 00:15:50.160]  就是說你做一個decision的時間,
[00:15:50.160 --> 00:15:51.920]  不只是審判,
[00:15:51.920 --> 00:15:54.400]  是同一時間可以是一個拯救的,
[00:15:54.400 --> 00:15:57.360]  所以你看的時間很有趣,
[00:15:57.360 --> 00:16:00.160]  我剛才讀的那段經文,
[00:16:00.160 --> 00:16:02.400]  去到第二章第十三節的時候,
[00:16:02.400 --> 00:16:03.840]  你打開去看的時候,
[00:16:03.840 --> 00:16:05.680]  有三樣的訊息,
[00:16:05.680 --> 00:16:08.640]  在這裡約耳提醒,
[00:16:08.640 --> 00:16:11.520]  在亂世當中的那些百姓,
[00:16:11.520 --> 00:16:12.480]  他說要什麼呢?
[00:16:12.480 --> 00:16:14.400]  他說你要撕裂心腸,
[00:16:14.400 --> 00:16:16.080]  不要撕裂衣服,
[00:16:16.080 --> 00:16:18.400]  要歸向耶和華你的神,
[00:16:18.400 --> 00:16:19.680]  是什麼意思呢?
[00:16:19.680 --> 00:16:21.200]  撕裂心腸,
[00:16:21.200 --> 00:16:22.320]  不要撕裂衣服,
[00:16:22.320 --> 00:16:24.000]  我們很多時候說撕裂衣服,
[00:16:24.000 --> 00:16:25.440]  當我們打開傳道書裡面,
[00:16:25.440 --> 00:16:28.320]  第三章有十四個定時的對比,
[00:16:28.320 --> 00:16:30.480]  其中一個的對比就是什麼?
[00:16:30.480 --> 00:16:32.800]  他說撕裂有時,
[00:16:32.800 --> 00:16:34.800]  然後馮保是有時,
[00:16:34.800 --> 00:16:38.080]  這裡就是在說撕裂衣服,
[00:16:38.080 --> 00:16:40.880]  傳道書裡面說撕裂有時,
[00:16:40.880 --> 00:16:43.200]  其實就是在說撕裂衣服,
[00:16:43.200 --> 00:16:44.800]  你知道那些猶太人,
[00:16:44.800 --> 00:16:48.320]  當他遇到一些苦難的時候,
[00:16:48.320 --> 00:16:50.880]  一些哀傷的時候,
[00:16:50.880 --> 00:16:52.560]  一些哀動的時候,
[00:16:52.560 --> 00:16:54.720]  他就會撕裂衣服的,
[00:16:54.720 --> 00:16:57.920]  但是如果有一天有幾次一些哀動的時候,
[00:16:57.920 --> 00:17:01.760]  哇,撕裂四五件,五六件衣服,
[00:17:01.760 --> 00:17:03.680]  那不行的,很貴的嘛,
[00:17:03.680 --> 00:17:05.600]  所以他就包圍了一些衣服,
[00:17:05.600 --> 00:17:07.520]  是兩塊布前後這樣,
[00:17:07.520 --> 00:17:08.800]  然後黏在一起,
[00:17:08.800 --> 00:17:10.320]  然後旁邊就縫著它,
[00:17:10.320 --> 00:17:12.640]  那他一去到哀動的時候,
[00:17:12.640 --> 00:17:14.160]  就撕裂衣服,
[00:17:14.160 --> 00:17:16.480]  但是到平靜下來的時間,
[00:17:16.480 --> 00:17:20.560]  就縫補那件衣服,
[00:17:20.560 --> 00:17:23.920]  所以為什麼傳道書提到撕裂有時,
[00:17:23.920 --> 00:17:25.120]  馮保有時,
[00:17:25.120 --> 00:17:27.360]  就是哀動的時間是有時的,
[00:17:27.360 --> 00:17:31.040]  但是不哀動的時間都是有時的,
[00:17:31.040 --> 00:17:34.160]  但是這裡約爾書提醒我們,
[00:17:34.160 --> 00:17:35.680]  你不要只是撕裂衣服,
[00:17:35.680 --> 00:17:40.160]  撕裂衣服就好像撕裂了哀動的時候就撕裂了,
[00:17:40.160 --> 00:17:42.480]  面對苦難的時候就撕裂了,
[00:17:42.480 --> 00:17:44.640]  這個好像給我們看的一本圖畫,
[00:17:44.640 --> 00:17:45.920]  約爾提醒那幫百姓,
[00:17:45.920 --> 00:17:48.080]  你不要只是做一些表面的東西,
[00:17:48.080 --> 00:17:50.560]  你不要撕裂衣服,
[00:17:50.560 --> 00:17:54.080]  你要撕裂你的心腸,
[00:17:54.080 --> 00:17:58.720]  是你的心是不是真的對準歸向這個耶和華,
[00:17:58.720 --> 00:17:59.600]  你的手,
[00:17:59.600 --> 00:18:01.920]  不要只是做表面的東西,
[00:18:01.920 --> 00:18:04.560]  你的心有沒有回到上帝那裡,
[00:18:04.560 --> 00:18:08.480]  我記得好幾年前,
[00:18:08.480 --> 00:18:10.880]  應該差不多十年,
[00:18:10.880 --> 00:18:11.760]  十一二年前,
[00:18:11.760 --> 00:18:14.800]  我在香港認識一對弟兄姊妹,
[00:18:14.800 --> 00:18:20.240]  我也很有機會和他們談,
[00:18:20.240 --> 00:18:25.680]  但是到最後都是一個不好的結局,
