
[00:00:00.000 --> 00:00:05.400]  各位弟兄姊妹各位朋友你們好
[00:09:10.400 --> 00:09:12.400]  一定要買
[00:09:12.400 --> 00:09:14.400]  第二
[00:09:14.400 --> 00:09:16.400]  原來猶太人
[00:09:16.400 --> 00:09:18.400]  不讓人奉獻羅馬的錢幣
[00:09:18.400 --> 00:09:20.400]  因為羅馬錢幣
[00:09:20.400 --> 00:09:22.400]  是有羅馬皇帝的像
[00:09:22.400 --> 00:09:24.400]  是聖殿
[00:09:24.400 --> 00:09:26.400]  聖殿怎麼能帶偶像
[00:09:26.400 --> 00:09:28.400]  所以他們不接受羅馬的錢幣
[00:09:28.400 --> 00:09:30.400]  所以他們不接受羅馬的錢幣
[00:09:30.400 --> 00:09:32.400]  他們接受聖殿錢
[00:09:32.400 --> 00:09:34.400]  所以你要奉獻
[00:09:34.400 --> 00:09:36.400]  就一定要奉獻聖殿錢
[00:09:36.400 --> 00:09:38.400]  就一定要奉獻聖殿錢
[00:09:38.400 --> 00:09:40.400]  於是他們就在聖殿外
[00:09:40.400 --> 00:09:42.400]  於是他們就在聖殿外
[00:09:42.400 --> 00:09:44.400]  有這個找換店
[00:09:44.400 --> 00:09:46.400]  中間當然是掛一大筆
[00:09:46.400 --> 00:09:48.400]  中間當然是掛一大筆
[00:09:48.400 --> 00:09:50.400]  一個歷史家記載
[00:09:50.400 --> 00:09:52.400]  在外面買就四毫
[00:09:52.400 --> 00:09:54.400]  在聖殿買就七毫半
[00:09:54.400 --> 00:09:56.400]  在聖殿買就七毫半
[00:09:56.400 --> 00:09:58.400]  貴了一百八十倍
[00:09:58.400 --> 00:10:00.400]  而聖殿每年生日
[00:10:00.400 --> 00:10:02.400]  次要以億元計數
[00:10:02.400 --> 00:10:04.400]  你想想為什麼耶穌要清理聖殿
[00:10:04.400 --> 00:10:06.400]  趕走買賣的人
[00:10:06.400 --> 00:10:08.400]  趕走兌換銀錢的人
[00:10:08.400 --> 00:10:10.400]  換句話說
[00:10:10.400 --> 00:10:12.400]  耶穌是賭亞蘭的當
[00:10:12.400 --> 00:10:14.400]  所以一定要審他
[00:10:14.400 --> 00:10:16.400]  非審不可
[00:10:16.400 --> 00:10:18.400]  你再來看看
[00:10:18.400 --> 00:10:20.400]  如何審問耶穌
[00:10:20.400 --> 00:10:22.400]  你看看過程
[00:10:22.400 --> 00:10:24.400]  根據猶太人的律例
[00:10:24.400 --> 00:10:26.400]  當犯人被捕
[00:10:26.400 --> 00:10:28.400]  大祭司是無權審問犯人
[00:10:28.400 --> 00:10:30.400]  他們不能盤問
[00:10:30.400 --> 00:10:32.400]  正如今天的司法制度
[00:10:32.400 --> 00:10:34.400]  當他被捕時
[00:10:34.400 --> 00:10:36.400]  可以保持真物
[00:10:36.400 --> 00:10:38.400]  不需回答任何問題
[00:10:38.400 --> 00:10:40.400]  亞蘭就違背這些律例
[00:10:40.400 --> 00:10:42.400]  二十九節大祭司就以耶穌的門徒和他的教訓
[00:10:42.400 --> 00:10:44.400]  盤問他
[00:10:44.400 --> 00:10:46.400]  二十節耶穌就怎樣回答
[00:10:46.400 --> 00:10:48.400]  我從來是明明地對世人說話
[00:10:48.400 --> 00:10:50.400]  我常在會堂和殿裡
[00:10:50.400 --> 00:10:52.400]  都是猶太人聚集的地方教訓人
[00:10:52.400 --> 00:10:54.400]  我在暗地裡並沒有說什麼
[00:10:54.400 --> 00:10:56.400]  你為什麼問我呢
[00:10:56.400 --> 00:10:58.400]  可以問聽見的人
[00:10:58.400 --> 00:11:00.400]  我對他們說的是什麼
[00:11:00.400 --> 00:11:02.400]  我所說的
[00:11:02.400 --> 00:11:04.400]  他們都知道
[00:11:04.400 --> 00:11:06.400]  其實耶穌的意思是
[00:11:06.400 --> 00:11:08.400]  你們作為
[00:11:08.400 --> 00:11:10.400]  是完全違法的事
[00:11:10.400 --> 00:11:12.400]  你們不能盤問我
[00:11:12.400 --> 00:11:14.400]  如果你們想搜集證據來告我
[00:11:14.400 --> 00:11:16.400]  你們可以向那些聽我講道的人
[00:11:16.400 --> 00:11:18.400]  教訓的人去問
[00:11:18.400 --> 00:11:20.400]  我一直都沒有隱藏
[00:11:20.400 --> 00:11:22.400]  我一直都有說出來
[00:11:22.400 --> 00:11:24.400]  並沒有隱瞞
[00:11:24.400 --> 00:11:26.400]  你們這樣盤問
[00:11:26.400 --> 00:11:28.400]  不單是多餘
[00:11:28.400 --> 00:11:30.400]  而且也是違法
[00:11:30.400 --> 00:11:32.400]  但亞蘭會遵守法紀嗎
[00:11:32.400 --> 00:11:34.400]  當然不會
[00:11:34.400 --> 00:11:36.400]  二十二節耶穌說要這話
[00:11:36.400 --> 00:11:38.400]  旁邊站著的一個警察
[00:11:38.400 --> 00:11:40.400]  用手掌打他
[00:11:40.400 --> 00:11:42.400]  你怎樣回答大祭司
[00:11:42.400 --> 00:11:44.400]  你怎樣回答大祭司
[00:11:44.400 --> 00:11:46.400]  耶穌說
[00:11:46.400 --> 00:11:48.400]  我若說得不是
[00:11:48.400 --> 00:11:50.400]  你可以指正那不是
[00:11:50.400 --> 00:11:52.400]  我若說得是你為何打我呢
[00:11:52.400 --> 00:11:54.400]  亞蘭就是將耶穌
[00:11:54.400 --> 00:11:56.400]  戒到大祭司
[00:11:56.400 --> 00:11:58.400]  該亞發那裡
[00:11:58.400 --> 00:12:00.400]  仍是綁著
[00:12:00.400 --> 00:12:02.400]  這樣去戒去
[00:12:02.400 --> 00:12:04.400]  這一切一切都是無法無天
[00:12:04.400 --> 00:12:06.400]  如果我們說
[00:12:06.400 --> 00:12:08.400]  錢和權
[00:12:08.400 --> 00:12:10.400]  是弄合了亞蘭的良心
[00:12:10.400 --> 00:12:12.400]  是弄合了亞蘭的良心
[00:12:12.400 --> 00:12:14.400]  更加告訴你
[00:12:14.400 --> 00:12:16.400]  像亞蘭這種人
[00:12:16.400 --> 00:12:18.400]  比比皆是
[00:12:18.400 --> 00:12:20.400]  在政治舞台上
[00:12:20.400 --> 00:12:22.400]  甚至在教會歷史裡
[00:12:22.400 --> 00:12:24.400]  何嘗不是有這樣的情形出現呢
[00:12:24.400 --> 00:12:26.400]  我們真的要很小心
[00:12:26.400 --> 00:12:28.400]  在教會的時候
[00:12:28.400 --> 00:12:30.400]  權啊錢啊
[00:12:30.400 --> 00:12:32.400]  多少時候
[00:12:32.400 --> 00:12:34.400]  令到教會完全失去見證
[00:12:34.400 --> 00:12:36.400]  失去了宣教的使命
[00:12:36.400 --> 00:12:38.400]  失去了我們的良知
[00:12:38.400 --> 00:12:40.400]  我們應該以亞蘭
[00:12:40.400 --> 00:12:42.400]  作為尷尬
[00:12:42.400 --> 00:12:44.400]  第二個我們看到的醜惡
[00:12:44.400 --> 00:12:46.400]  就是恨的醜惡
[00:12:46.400 --> 00:12:48.400]  猶太人的悲劇
[00:12:48.400 --> 00:12:50.400]  人第一個問題就是權的問題
[00:12:50.400 --> 00:12:52.400]  錢的問題
[00:12:52.400 --> 00:12:54.400]  第二個問題就是恨的問題
[00:12:54.400 --> 00:12:56.400]  而且象徵這個問題
[00:12:56.400 --> 00:12:58.400]  就是經常記載的猶太人
[00:12:58.400 --> 00:13:00.400]  首先你看看這四十節
[00:13:00.400 --> 00:13:02.400]  當比拉多說要釋放耶穌的時候
[00:13:02.400 --> 00:13:04.400]  因為他查不出耶穌有什麼罪
[00:13:04.400 --> 00:13:06.400]  四十節
[00:13:06.400 --> 00:13:08.400]  他們就哭到說
[00:13:08.400 --> 00:13:10.400]  不要這樣
[00:13:10.400 --> 00:13:12.400]  要巴拉巴
[00:13:12.400 --> 00:13:14.400]  這個巴拉巴是一個強度
[00:13:14.400 --> 00:13:16.400]  他們就說這個字
[00:13:16.400 --> 00:13:18.400]  希臘文是Kragasso
[00:13:18.400 --> 00:13:20.400]  Kragasso是一個充滿了憤怒
[00:13:20.400 --> 00:13:22.400]  憎恨的語氣
[00:13:22.400 --> 00:13:24.400]  而十九章十五節
[00:13:24.400 --> 00:13:26.400]  他們更加說
[00:13:26.400 --> 00:13:28.400]  除掉他除掉他
[00:13:28.400 --> 00:13:30.400]  非常憤怒非常憎恨
[00:13:30.400 --> 00:13:32.400]  幾天之前
[00:13:32.400 --> 00:13:34.400]  和這一班人
[00:13:34.400 --> 00:13:36.400]  看到耶穌進城的時候
[00:13:36.400 --> 00:13:38.400]  拿著宗書的錫枝
[00:13:38.400 --> 00:13:40.400]  去迎接耶穌
[00:13:40.400 --> 00:13:42.400]  向著說:莫撒拉奉主命來的
[00:13:42.400 --> 00:13:44.400]  以色列王子應當稱頌的
[00:13:44.400 --> 00:13:46.400]  前後都不夠一個星期
[00:13:46.400 --> 00:13:48.400]  他們帶著一百八十六主名過來
[00:13:48.400 --> 00:13:50.400]  從愛到恨
[00:13:50.400 --> 00:13:52.400]  他們現在反而說
[00:13:52.400 --> 00:13:54.400]  不要愛他
[00:13:54.400 --> 00:13:56.400]  釘他在十字架
[00:13:56.400 --> 00:13:58.400]  為什麼人會變得這麼快呢
[00:13:58.400 --> 00:14:00.400]  今天是老友
[00:14:00.400 --> 00:14:02.400]  嘩!捧到你上天
[00:14:02.400 --> 00:14:04.400]  天上有地下無
[00:14:04.400 --> 00:14:06.400]  今天就是敵人
[00:14:06.400 --> 00:14:08.400]  很明顯
[00:14:08.400 --> 00:14:10.400]  他們對耶穌失望
[00:14:10.400 --> 00:14:12.400]  由失望到憎恨
[00:14:12.400 --> 00:14:14.400]  他們起初以為
[00:14:14.400 --> 00:14:16.400]  他就是真的以色列王
[00:14:16.400 --> 00:14:18.400]  來拯救他們
[00:14:18.400 --> 00:14:20.400]  從水深火熱走出來
[00:14:20.400 --> 00:14:22.400]  誰知他只是紙老虎
[00:14:22.400 --> 00:14:24.400]  被人抓了都毫無招架之功
[00:14:24.400 --> 00:14:26.400]  實在太丟臉
[00:14:26.400 --> 00:14:28.400]  太沒面子
[00:14:28.400 --> 00:14:30.400]  簡直是令我們整個猶太族
[00:14:30.400 --> 00:14:32.400]  羞愧
[00:14:32.400 --> 00:14:34.400]  由愛到恨
[00:14:34.400 --> 00:14:36.400]  很可怕
[00:14:36.400 --> 00:14:38.400]  當一個人或一堆人
[00:14:38.400 --> 00:14:40.400]  被恨遮蔽了
[00:14:40.400 --> 00:14:42.400]  他們的眼睛就完全瞎了
[00:14:42.400 --> 00:14:44.400]  早就失去良知
[00:14:44.400 --> 00:14:46.400]  這些事
[00:14:46.400 --> 00:14:48.400]  這些猶太人就是典型的例子
[00:14:48.400 --> 00:14:50.400]  我們看看28節
[00:14:50.400 --> 00:14:52.400]  眾人將耶穌從阿貴法那裡
[00:14:52.400 --> 00:14:54.400]  往衙門內
[00:14:54.400 --> 00:14:56.400]  帶去
[00:14:56.400 --> 00:14:58.400]  那時候天還早
[00:14:58.400 --> 00:15:00.400]  他們自己
[00:15:00.400 --> 00:15:02.400]  就不去衙門
[00:15:02.400 --> 00:15:04.400]  恐怕感染到污穢
[00:15:04.400 --> 00:15:06.400]  因為他們很怕
[00:15:06.400 --> 00:15:08.400]  吃不到如月節的筵席
[00:15:08.400 --> 00:15:10.400]  你看看他們多虛偽
[00:15:10.400 --> 00:15:12.400]  他們一方面
[00:15:12.400 --> 00:15:14.400]  嚴守戒命
[00:15:14.400 --> 00:15:16.400]  表明何要虔誠
[00:15:16.400 --> 00:15:18.400]  但戒命只是表面
[00:15:18.400 --> 00:15:20.400]  他們以為彼拉都是外邦人
[00:15:20.400 --> 00:15:22.400]  在如月節前夕
