
[00:00:00.000 --> 00:00:07.000]  2月份雖然是冬天很冷,不過很熱鬧。
[00:10:38.000 --> 00:10:40.000]  復活的生命,
[00:10:40.000 --> 00:10:43.000]  耶穌基督所賜的生命,
[00:10:43.000 --> 00:10:47.000]  這個是我們在教會的傳統裡面,
[00:10:47.000 --> 00:10:50.000]  在復活節之前的這四十天,
[00:10:50.000 --> 00:10:53.000]  加上主日,四十六天,
[00:10:53.000 --> 00:10:54.000]  我們要學習的,
[00:10:54.000 --> 00:10:56.000]  我們要明白的,
[00:10:56.000 --> 00:10:57.000]  我們要清楚的,
[00:10:57.000 --> 00:10:59.000]  不要搞錯,
[00:10:59.000 --> 00:11:01.000]  不要自己想一套,
[00:11:01.000 --> 00:11:04.000]  又塞進去我們信耶穌的那些東西裡面,
[00:11:04.000 --> 00:11:06.000]  那就混亂了,
[00:11:06.000 --> 00:11:08.000]  亂七八糟的了。
[00:11:08.000 --> 00:11:11.000]  彌哥底母來找耶穌,
[00:11:11.000 --> 00:11:14.000]  在約翰福音第三章記載的這件事,
[00:11:14.000 --> 00:11:16.000]  我們都很熟悉。
[00:11:16.000 --> 00:11:23.000]  你知道約翰福音其實一共曾經記載過
[00:11:23.000 --> 00:11:28.000]  三次彌哥底母的事情,
[00:11:28.000 --> 00:11:33.000]  不只是這一次她來找耶穌聊天,
[00:11:33.000 --> 00:11:37.000]  耶穌和她說從生。
[00:11:37.000 --> 00:11:38.000]  還有哪兩次?
[00:11:38.000 --> 00:11:40.000]  你有沒有聖經在手?
[00:11:40.000 --> 00:11:42.000]  我現在幫你揭開,
[00:11:42.000 --> 00:11:44.000]  幫你一起讀一次。
[00:11:44.000 --> 00:11:54.000]  約翰福音第十九章,
[00:11:54.000 --> 00:12:09.000]  三十八節到四十節。
[00:12:09.000 --> 00:12:13.000]  我想和大家一起同聲讀出。
[00:12:13.000 --> 00:12:15.000]  「這些事以後,
[00:12:15.000 --> 00:12:20.000]  有亞利瑪泰人約瑟是耶穌的門徒,
[00:12:20.000 --> 00:12:22.000]  只因怕猶太人,
[00:12:22.000 --> 00:12:25.000]  就暗暗的作門徒,
[00:12:25.000 --> 00:12:30.000]  他來求彼拉多要把耶穌的身體領去,
[00:12:30.000 --> 00:12:32.000]  彼拉多允准,
[00:12:32.000 --> 00:12:36.000]  他就把耶穌的身體領去了。
[00:12:36.000 --> 00:12:38.000]  又有彌哥底母,
[00:12:38.000 --> 00:12:41.000]  就是先前夜裡去見耶穌的,
[00:12:41.000 --> 00:12:44.000]  帶著抹藥和沉香,
[00:12:44.000 --> 00:12:47.000]  約有一百斤前來,
[00:12:47.000 --> 00:12:51.000]  他們就照猶太人殯葬的規矩,
[00:12:51.000 --> 00:12:56.000]  把耶穌的身體用細麻布加上香料,
[00:12:56.000 --> 00:12:58.000]  果好料。」
[00:12:58.000 --> 00:13:00.000]  這裡提到兩個人物,
[00:13:00.000 --> 00:13:02.000]  你要小心分清楚。
[00:13:02.000 --> 00:13:05.000]  一個是亞利瑪泰人約瑟,
[00:13:05.000 --> 00:13:07.000]  一個是彌哥底母。
[00:13:07.000 --> 00:13:11.000]  他們兩個人有不同的身份背景,
[00:13:11.000 --> 00:13:14.000]  也做不同的事。
[00:13:14.000 --> 00:13:20.000]  亞利瑪泰人約瑟是暗暗的作耶穌的門徒,
[00:13:20.000 --> 00:13:22.000]  因為他怕猶太人,
[00:13:22.000 --> 00:13:27.000]  不過來到這一刻都不顧得那麼多了,
[00:13:27.000 --> 00:13:29.000]  反正不是去找猶太人,
[00:13:29.000 --> 00:13:31.000]  他現在來找彼拉多而已。
[00:13:31.000 --> 00:13:33.000]  亞利瑪泰人約瑟來找彼拉多,
[00:13:33.000 --> 00:13:35.000]  大概他有天地線,
[00:13:35.000 --> 00:13:37.000]  網絡技術不錯,
[00:13:37.000 --> 00:13:39.000]  他跟羅馬官府有些交情,
[00:13:39.000 --> 00:13:43.000]  所以他就出來要做什麼?
[00:13:43.000 --> 00:13:47.000]  他要取耶穌的屍體。
[00:13:47.000 --> 00:13:49.000]  但是這裡再提,
[00:13:49.000 --> 00:13:51.000]  又有彌哥底母,
[00:13:51.000 --> 00:13:53.000]  就是先前夜裡見耶穌的,
[00:13:53.000 --> 00:13:55.000]  他來做什麼?
[00:13:55.000 --> 00:13:59.000]  他帶著末藥和香膏、香料,
[00:13:59.000 --> 00:14:01.000]  有多少?
[00:14:01.000 --> 00:14:03.000]  一百斤!
[00:14:03.000 --> 00:14:05.000]  所以不是帶著袋子來的,
[00:14:05.000 --> 00:14:07.000]  一百斤是要怎樣?
[00:14:07.000 --> 00:14:09.000]  要抬來的,
[00:14:09.000 --> 00:14:11.000]  要多少人抬?
[00:14:11.000 --> 00:14:13.000]  一個人抬不抬得到?
[00:14:13.000 --> 00:14:15.000]  我沒有經驗了,
[00:14:15.000 --> 00:14:17.000]  有沒有人可以抬到一百斤香料?
[00:14:17.000 --> 00:14:18.000]  可能都可以,
[00:14:18.000 --> 00:14:19.000]  不可以吧?
[00:14:19.000 --> 00:14:20.000]  一定不可以的。
[00:14:20.000 --> 00:14:24.000]  所以彌哥底母是浩浩蕩蕩,
[00:14:24.000 --> 00:14:27.000]  最少三四個孤離,
[00:14:27.000 --> 00:14:29.000]  最少有人幫忙,
[00:14:29.000 --> 00:14:34.000]  來到,她是預備按猶太人的規矩,
[00:14:34.000 --> 00:14:36.000]  將耶穌的身體,
[00:14:36.000 --> 00:14:39.000]  用細麻布加上香料,
[00:14:39.000 --> 00:14:41.000]  包裹,
[00:14:41.000 --> 00:14:43.000]  預備埋葬。
[00:14:43.000 --> 00:14:50.000]  這個是約翰福音第三次記載彌哥底母。
[00:14:50.000 --> 00:14:53.000]  這裡不是說她怕猶太人,
[00:14:53.000 --> 00:14:55.000]  所以暗暗作門徒,
[00:14:55.000 --> 00:14:57.000]  你不要將官理大,
[00:14:57.000 --> 00:14:59.000]  那個是亞利馬太人藥室。
[00:14:59.000 --> 00:15:03.000]  彌哥底母帶著一百斤香膏,
[00:15:03.000 --> 00:15:07.000]  來到和亞利馬太人藥室合作,
[00:15:07.000 --> 00:15:11.000]  去安葬耶穌的身體。
[00:15:11.000 --> 00:15:16.000]  這個是約翰福音介紹彌哥底母,
[00:15:16.000 --> 00:15:18.000]  說她最後一次。
[00:15:18.000 --> 00:15:23.000]  然後你打開約翰福音第七章,
[00:15:23.000 --> 00:15:29.000]  約翰福音第七章,
[00:15:29.000 --> 00:15:31.000]  約翰福音第七章,
[00:15:31.000 --> 00:15:33.000]  約翰福音第七章,
[00:15:33.000 --> 00:15:35.000]  約翰福音第七章,
[00:15:35.000 --> 00:15:37.000]  約翰福音第七章,
[00:15:37.000 --> 00:15:39.000]  約翰福音第七章,
[00:15:39.000 --> 00:15:41.000]  約翰福音第七章,
[00:15:41.000 --> 00:15:43.000]  約翰福音第七章,
[00:15:43.000 --> 00:15:45.000]  約翰福音第七章,
[00:15:45.000 --> 00:15:47.000]  約翰福音第七章,
[00:15:47.000 --> 00:15:49.000]  約翰福音第七章,
[00:15:49.000 --> 00:15:51.000]  約翰福音第七章,
[00:15:51.000 --> 00:15:53.000]  約翰福音第七章,
[00:15:53.000 --> 00:15:55.000]  約翰福音第七章,
[00:15:55.000 --> 00:15:57.000]  約翰福音第七章,
[00:15:57.000 --> 00:15:59.000]  約翰福音第七章,
[00:15:59.000 --> 00:16:01.000]  約翰福音第七章,
[00:16:01.000 --> 00:16:03.000]  約翰福音第七章,
[00:16:03.000 --> 00:16:05.000]  約翰福音第七章,
[00:16:05.000 --> 00:16:07.000]  約翰福音第七章,
[00:16:07.000 --> 00:16:09.000]  約翰福音第七章,
[00:16:09.000 --> 00:16:11.000]  約翰福音第七章,
[00:16:11.000 --> 00:16:13.000]  約翰福音第七章,
[00:16:13.000 --> 00:16:15.000]  約翰福音第七章,
[00:16:15.000 --> 00:16:17.000]  約翰福音第七章,
[00:16:17.000 --> 00:16:19.000]  約翰福音第七章,
[00:16:19.000 --> 00:16:21.000]  約翰福音第七章,
[00:16:21.000 --> 00:16:23.000]  約翰福音第七章,
[00:16:23.000 --> 00:16:25.000]  約翰福音第七章,
[00:16:25.000 --> 00:16:27.000]  約翰福音第七章,
[00:16:27.000 --> 00:16:29.000]  約翰福音第七章,
[00:16:29.000 --> 00:16:31.000]  約翰福音第七章,
[00:16:31.000 --> 00:16:33.000]  約翰福音第七章,
[00:16:33.000 --> 00:16:35.000]  約翰福音第七章,
[00:16:35.000 --> 00:16:37.000]  約翰福音第七章,
[00:16:37.000 --> 00:16:39.000]  約翰福音第七章,
[00:16:39.000 --> 00:16:41.000]  約翰福音第七章,
[00:16:41.000 --> 00:16:43.000]  約翰福音第七章,
[00:16:43.000 --> 00:16:45.000]  約翰福音第七章,
[00:16:45.000 --> 00:16:47.000]  約翰福音第七章,
[00:16:47.000 --> 00:16:49.000]  約翰福音第七章,
[00:16:49.000 --> 00:16:51.000]  約翰福音第七章,
[00:16:51.000 --> 00:16:53.000]  約翰福音第七章,
[00:16:53.000 --> 00:16:55.000]  約翰福音第七章,
[00:16:55.000 --> 00:16:57.000]  約翰福音第七章,
[00:16:57.000 --> 00:16:59.000]  約翰福音第七章,
[00:16:59.000 --> 00:17:01.000]  約翰福音第七章,
[00:17:01.000 --> 00:17:03.000]  約翰福音第七章,
[00:17:03.000 --> 00:17:05.000]  約翰福音第七章,
[00:17:05.000 --> 00:17:07.000]  約翰福音第七章,
[00:17:07.000 --> 00:17:09.000]  約翰福音第七章,
[00:17:09.000 --> 00:17:11.000]  約翰福音第七章,
[00:17:11.000 --> 00:17:13.000]  約翰福音第七章,
[00:17:13.000 --> 00:17:15.000]  約翰福音第七章,
[00:17:15.000 --> 00:17:17.000]  約翰福音第七章,
[00:17:17.000 --> 00:17:19.000]  約翰福音第七章,
[00:17:19.000 --> 00:17:21.000]  約翰福音第七章,
[00:17:21.000 --> 00:17:23.000]  約翰福音第七章,
[00:17:23.000 --> 00:17:25.000]  約翰福音第七章,
[00:17:25.000 --> 00:17:27.000]  約翰福音第七章,
[00:17:27.000 --> 00:17:29.000]  約翰福音第七章,
[00:17:29.000 --> 00:17:31.000]  約翰福音第七章,
[00:17:31.000 --> 00:17:33.000]  約翰福音第七章,
[00:17:33.000 --> 00:17:35.000]  約翰福音第七章,
[00:17:35.000 --> 00:17:37.000]  約翰福音第七章,
[00:17:37.000 --> 00:17:39.000]  約翰福音第七章,
[00:17:39.000 --> 00:17:41.000]  約翰福音第七章,
[00:17:41.000 --> 00:17:43.000]  約翰福音第七章,
[00:17:43.000 --> 00:17:45.000]  約翰福音第七章,
[00:17:45.000 --> 00:17:47.000]  約翰福音第七章,
[00:17:47.000 --> 00:17:49.000]  約翰福音第七章,
[00:17:49.000 --> 00:17:51.000]  約翰福音第七章,
[00:17:51.000 --> 00:17:53.000]  約翰福音第七章,
[00:17:53.000 --> 00:17:55.000]  約翰福音第七章,
[00:17:55.000 --> 00:17:57.000]  約翰福音第七章,
[00:17:57.000 --> 00:17:59.000]  約翰福音第七章,
[00:17:59.000 --> 00:18:01.000]  約翰福音第七章,
[00:18:01.000 --> 00:18:03.000]  約翰福音第七章,
[00:18:03.000 --> 00:18:05.000]  約翰福音第七章,
[00:18:05.000 --> 00:18:07.000]  約翰福音第七章,
[00:18:07.000 --> 00:18:09.000]  約翰福音第七章,
[00:18:09.000 --> 00:18:11.000]  約翰福音第七章,
[00:18:11.000 --> 00:18:13.000]  約翰福音第七章,
[00:18:13.000 --> 00:18:15.000]  約翰福音第七章,
[00:18:15.000 --> 00:18:17.000]  約翰福音第七章,
[00:18:17.000 --> 00:18:19.000]  約翰福音第七章,
[00:18:19.000 --> 00:18:21.000]  約翰福音第七章,
[00:18:21.000 --> 00:18:23.000]  約翰福音第七章,
[00:18:23.000 --> 00:18:25.000]  約翰福音第七章,
[00:18:25.000 --> 00:18:27.000]  約翰福音第七章,
[00:18:27.000 --> 00:18:29.000]  約翰福音第七章,
[00:18:29.000 --> 00:18:31.000]  約翰福音第七章,
[00:18:31.000 --> 00:18:33.000]  約翰福音第七章,
[00:18:33.000 --> 00:18:35.000]  約翰福音第七章,
[00:18:35.000 --> 00:18:37.000]  約翰福音第七章,
[00:18:37.000 --> 00:18:39.000]  約翰福音第七章,
[00:18:39.000 --> 00:18:41.000]  約翰福音第七章,
[00:18:41.000 --> 00:18:43.000]  約翰福音第七章,
[00:18:43.000 --> 00:18:45.000]  約翰福音第七章,
[00:18:45.000 --> 00:18:47.000]  約翰福音第七章,
[00:18:47.000 --> 00:18:49.000]  約翰福音第七章,
[00:18:49.000 --> 00:18:51.000]  約翰福音第七章,
[00:18:51.000 --> 00:18:53.000]  約翰福音第七章,
[00:18:53.000 --> 00:18:55.000]  約翰福音第七章,
[00:18:55.000 --> 00:18:57.000]  約翰福音第七章,
[00:18:57.000 --> 00:18:59.000]  約翰福音第七章,
[00:18:59.000 --> 00:19:01.000]  約翰福音第七章,
[00:19:01.000 --> 00:19:03.000]  約翰福音第七章,
[00:19:03.000 --> 00:19:05.000]  約翰福音第七章,
[00:19:05.000 --> 00:19:07.000]  約翰福音第七章,
[00:19:07.000 --> 00:19:09.000]  約翰福音第七章,
[00:19:09.000 --> 00:19:11.000]  約翰福音第七章,
[00:19:11.000 --> 00:19:13.000]  約翰福音第七章,
[00:19:13.000 --> 00:19:15.000]  約翰福音第七章,
[00:19:15.000 --> 00:19:17.000]  約翰福音第七章,
[00:19:17.000 --> 00:19:19.000]  約翰福音第七章,
[00:19:19.000 --> 00:19:21.000]  約翰福音第七章,
[00:19:21.000 --> 00:19:23.000]  約翰福音第七章,
[00:19:23.000 --> 00:19:25.000]  約翰福音第七章,
[00:19:25.000 --> 00:19:27.000]  約翰福音第七章,
[00:19:27.000 --> 00:19:29.000]  約翰福音第七章,
[00:19:29.000 --> 00:19:31.000]  約翰福音第七章,
[00:19:31.000 --> 00:19:33.000]  約翰福音第七章,
[00:19:33.000 --> 00:19:35.000]  約翰福音第七章,
[00:19:35.000 --> 00:19:37.000]  約翰福音第七章,
[00:19:37.000 --> 00:19:39.000]  約翰福音第七章,
[00:19:39.000 --> 00:19:41.000]  約翰福音第七章,
[00:19:41.000 --> 00:19:43.000]  約翰福音第七章,
[00:19:43.000 --> 00:19:45.000]  約翰福音第七章,
[00:19:45.000 --> 00:19:47.000]  約翰福音第七章,
[00:19:47.000 --> 00:19:49.000]  約翰福音第七章,
[00:19:49.000 --> 00:19:51.000]  約翰福音第七章,
[00:19:51.000 --> 00:19:53.000]  約翰福音第七章,
[00:19:53.000 --> 00:19:55.000]  約翰福音第七章,
[00:19:55.000 --> 00:19:57.000]  約翰福音第七章,
[00:19:57.000 --> 00:19:59.000]  約翰福音第七章,
[00:19:59.000 --> 00:20:01.000]  約翰福音第七章,
[00:20:01.000 --> 00:20:03.000]  約翰福音第七章,
[00:20:03.000 --> 00:20:05.000]  約翰福音第七章,
[00:20:05.000 --> 00:20:07.000]  約翰福音第七章,
[00:20:07.000 --> 00:20:09.000]  約翰福音第七章,
[00:20:09.000 --> 00:20:11.000]  約翰福音第七章,
[00:20:11.000 --> 00:20:13.000]  約翰福音第七章,
[00:20:13.000 --> 00:20:15.000]  約翰福音第七章,
[00:20:15.000 --> 00:20:17.000]  約翰福音第七章,
[00:20:17.000 --> 00:20:19.000]  約翰福音第七章,
[00:20:19.000 --> 00:20:21.000]  約翰福音第七章,
[00:20:21.000 --> 00:20:23.000]  約翰福音第七章,
[00:20:23.000 --> 00:20:25.000]  約翰福音第七章,
[00:20:25.000 --> 00:20:27.000]  約翰福音第七章,
[00:20:27.000 --> 00:20:29.000]  約翰福音第七章,
[00:20:29.000 --> 00:20:31.000]  約翰福音第七章,
[00:20:31.000 --> 00:20:33.000]  約翰福音第七章,
[00:20:33.000 --> 00:20:35.000]  約翰福音第七章,
[00:20:35.000 --> 00:20:37.000]  約翰福音第七章,
[00:20:37.000 --> 00:20:39.000]  約翰福音第七章,
[00:20:39.000 --> 00:20:41.000]  約翰福音第七章,
[00:20:41.000 --> 00:20:43.000]  約翰福音第七章,
[00:20:43.000 --> 00:20:45.000]  約翰福音第七章,
[00:20:45.000 --> 00:20:47.000]  約翰福音第七章,
[00:20:47.000 --> 00:20:49.000]  約翰福音第七章,
[00:20:49.000 --> 00:20:51.000]  約翰福音第七章,
[00:20:51.000 --> 00:20:53.000]  約翰福音第七章,
[00:20:53.000 --> 00:20:55.000]  約翰福音第七章,
[00:20:55.000 --> 00:20:57.000]  約翰福音第七章,
[00:20:57.000 --> 00:20:59.000]  約翰福音第七章,
[00:20:59.000 --> 00:21:01.000]  約翰福音第七章,
[00:21:01.000 --> 00:21:03.000]  約翰福音第七章,
[00:21:03.000 --> 00:21:05.000]  約翰福音第七章,
[00:21:05.000 --> 00:21:07.000]  約翰福音第七章,
[00:21:07.000 --> 00:21:09.000]  約翰福音第七章,
[00:21:09.000 --> 00:21:11.000]  約翰福音第七章,
[00:21:11.000 --> 00:21:13.000]  約翰福音第七章,
[00:21:13.000 --> 00:21:15.000]  約翰福音第七章,
[00:21:15.000 --> 00:21:17.000]  約翰福音第七章,
[00:21:17.000 --> 00:21:19.000]  約翰福音第七章,
[00:21:19.000 --> 00:21:21.000]  約翰福音第七章,
[00:21:21.000 --> 00:21:23.000]  約翰福音第七章,
[00:21:23.000 --> 00:21:25.000]  約翰福音第七章,
[00:21:25.000 --> 00:21:27.000]  約翰福音第七章,
[00:21:27.000 --> 00:21:29.000]  約翰福音第七章,
