
[00:00:00.000 --> 00:00:05.520]  看的經文就是《仕途行傳》第十一章
[00:01:47.460 --> 00:01:49.880]  我們請姐妹先讀 十九到二十一節
[00:01:49.880 --> 00:01:51.880]  請姐妹先讀
[00:01:51.880 --> 00:02:18.880]  (閩南語)
[00:02:18.880 --> 00:02:21.880]  (閩南語)
[00:02:21.880 --> 00:02:25.880]  請弟兄讀二十二節到二十六節
[00:02:25.880 --> 00:02:45.880]  (閩南語)
[00:02:45.880 --> 00:03:14.880]  (閩南語)
[00:03:14.880 --> 00:03:21.880]  (閩南語)
[00:03:21.880 --> 00:03:24.880]  內宗有一位名叫阿加布
[00:03:24.880 --> 00:03:27.880]  站起來 斥著聖名
[00:03:27.880 --> 00:03:30.880]  指明天下將有大饑荒
[00:03:30.880 --> 00:03:34.880]  這事到格魯雕年間果然有了
[00:03:34.880 --> 00:03:36.880]  於是門徒定義
[00:03:36.880 --> 00:03:38.880]  照各人的力量捐錢
[00:03:38.880 --> 00:03:42.880]  送去給猶大的弟兄
[00:03:42.880 --> 00:03:44.880]  他們就這樣行
[00:03:44.880 --> 00:03:47.880]  把捐項托巴拿巴和索羅
[00:03:47.880 --> 00:03:50.880]  送到眾長老那裡
[00:03:50.880 --> 00:03:52.880]  普遍聖經是一段很寶貴的經文
[00:03:52.880 --> 00:03:53.880]  講到一間教會
[00:03:53.880 --> 00:03:55.880]  一個外邦人的教會
[00:03:55.880 --> 00:03:57.880]  是怎樣開始的
[00:03:57.880 --> 00:03:59.880]  昨天問了大家問題
[00:03:59.880 --> 00:04:02.880]  我問舊約有沒有提到加里尼
[00:04:02.880 --> 00:04:03.880]  有沒有? 有
[00:04:03.880 --> 00:04:04.880]  好 問你另外一個問題
[00:04:04.880 --> 00:04:06.880]  新約的 好不好?
[00:04:06.880 --> 00:04:08.880]  在《史強傳》裏面
[00:04:08.880 --> 00:04:11.880]  總共有多少個安提阿?
[00:04:11.880 --> 00:04:15.880]  兩個
[00:04:15.880 --> 00:04:18.880]  這個是安提阿
[00:04:18.880 --> 00:04:19.880]  這是我的獨鍊經文
[00:04:19.880 --> 00:04:21.880]  第二個是什麼呢?
[00:04:21.880 --> 00:04:23.880]  很厲害 比西底安提阿
[00:04:23.880 --> 00:04:26.880]  如果用耶路撒冷計算
[00:04:26.880 --> 00:04:28.880]  這個安提阿比較近
[00:04:28.880 --> 00:04:33.880]  還是比西底安提阿比較近呢?
[00:04:33.880 --> 00:04:35.880]  有沒有留意呢?
[00:04:35.880 --> 00:04:36.880]  好 不要緊
[00:04:36.880 --> 00:04:40.880]  我們又看地圖
[00:04:40.880 --> 00:04:43.880]  我們今晚講的安提阿就在這裏
[00:04:43.880 --> 00:04:46.880]  看到嗎?
[00:04:46.880 --> 00:04:48.880]  安提阿在這裏
[00:04:48.880 --> 00:04:50.880]  耶路撒冷就在下面這裏
[00:04:50.880 --> 00:04:54.880]  即是說是北上經過推羅西頓
[00:04:54.880 --> 00:04:56.880]  然後去到敘利亞
[00:04:56.880 --> 00:04:57.880]  如果真的要分的話
[00:04:57.880 --> 00:04:59.880]  有些書叫敘利亞的安提阿
[00:04:59.880 --> 00:05:01.880]  是比較近的
[00:05:01.880 --> 00:05:03.880]  今天我們講的是安提阿
[00:05:03.880 --> 00:05:06.880]  後來成為普世差傳的教會
[00:05:06.880 --> 00:05:07.880]  都是安提阿
[00:05:07.880 --> 00:05:09.880]  都是從這裏開始的
[00:05:09.880 --> 00:05:11.880]  然後有一個叫比西底的安提阿
[00:05:11.880 --> 00:05:13.880]  為什麼叫比西底的安提阿呢?
[00:05:13.880 --> 00:05:14.880]  看到嗎?
[00:05:14.880 --> 00:05:17.880]  這裏叫比西底 看到嗎?
[00:05:17.880 --> 00:05:19.880]  看到嗎?
[00:05:19.880 --> 00:05:25.880]  比西底有一個安提阿
[00:05:25.880 --> 00:05:26.880]  行不行?
[00:05:26.880 --> 00:05:28.880]  即是說
[00:05:28.880 --> 00:05:31.880]  再講一個比較直接的
[00:05:31.880 --> 00:05:33.880]  保羅和巴拿巴第一次出去差遣傳教士
[00:05:33.880 --> 00:05:34.880]  是從這裏開始的
[00:05:34.880 --> 00:05:36.880]  是一間外邦教會
[00:05:36.880 --> 00:05:38.880]  差遣第一對宣教士出去
[00:05:38.880 --> 00:05:42.880]  成為全世界海外差傳
[00:05:42.880 --> 00:05:44.880]  第一個安提阿教會
[00:05:44.880 --> 00:05:45.880]  差在哪裏呢?
[00:05:45.880 --> 00:05:46.880]  差在這個地方
[00:05:46.880 --> 00:05:48.880]  其中包括安提阿
[00:05:48.880 --> 00:05:49.880]  有趣嗎?
[00:05:49.880 --> 00:05:50.880]  安提阿差在安提阿
[00:05:50.880 --> 00:05:52.880]  不過兩個不同地方
[00:05:52.880 --> 00:05:54.880]  行嗎?
[00:05:54.880 --> 00:05:56.880]  讀聖經的時候你會留意到
[00:05:56.880 --> 00:05:57.880]  如果你讀第十三章的時候
[00:05:57.880 --> 00:05:58.880]  你會發現
[00:05:58.880 --> 00:06:00.880]  安提阿又和安提阿有關
[00:06:00.880 --> 00:06:02.880]  兩個不同地方
[00:06:02.880 --> 00:06:04.880]  好了
[00:06:04.880 --> 00:06:05.880]  今天我們再講
[00:06:05.880 --> 00:06:07.880]  是在講這個安提阿
[00:06:07.880 --> 00:06:08.880]  即是說
[00:06:08.880 --> 00:06:10.880]  在敘利亞的安提阿
[00:06:10.880 --> 00:06:12.880]  我們翻開聖經
[00:06:12.880 --> 00:06:14.880]  《士堂傳》第十一章
[00:06:14.880 --> 00:06:16.880]  第十九節
[00:06:16.880 --> 00:06:17.880]  聖經說
[00:06:17.880 --> 00:06:19.880]  那些因試題犯的事
[00:06:19.880 --> 00:06:21.880]  遭患難四散的門徒
[00:06:21.880 --> 00:06:23.880]  這句話很明顯
[00:06:23.880 --> 00:06:26.880]  是和另一個說話平衡地說的
[00:06:26.880 --> 00:06:29.880]  大家記不記得哪句說話?
[00:06:29.880 --> 00:06:32.880]  熟不熟《士堂傳》?
[00:06:32.880 --> 00:06:34.880]  《士堂傳》第八章
[00:06:34.880 --> 00:06:42.880]  《士堂傳》第八章
[00:06:42.880 --> 00:06:43.880]  第一到第三節
[00:06:43.880 --> 00:06:46.880]  就說教會在耶路撒冷發展
[00:06:46.880 --> 00:06:48.880]  接著保羅在內
[00:06:48.880 --> 00:06:50.880]  或者當時我們叫做蘇羅
[00:06:50.880 --> 00:06:52.880]  他逼迫教會
[00:06:52.880 --> 00:06:55.880]  然後第一個殉道者試題犯就死了
[00:06:55.880 --> 00:06:58.880]  八章第一到第三節就說
[00:06:58.880 --> 00:07:00.880]  試題犯死了之後
[00:07:00.880 --> 00:07:02.880]  然後第四節
[00:07:02.880 --> 00:07:03.880]  大家記得那句話嗎?
[00:07:03.880 --> 00:07:07.880]  那些分散的人往各處去傳道
[00:07:07.880 --> 00:07:10.880]  然後各處包括什麼呢?
[00:07:10.880 --> 00:07:11.880]  第五節就說
[00:07:11.880 --> 00:07:12.880]  其中包括了
[00:07:12.880 --> 00:07:13.880]  他比較近的地方
[00:07:13.880 --> 00:07:14.880]  撒瑪利亞的地方
[00:07:14.880 --> 00:07:17.880]  那肥利就去撒瑪利亞的地方去傳道
[00:07:17.880 --> 00:07:21.880]  第八章說到肥利傳道
[00:07:21.880 --> 00:07:23.880]  平衡了去到第十一章
[00:07:23.880 --> 00:07:24.880]  你翻開十章
[00:07:24.880 --> 00:07:25.880]  十一章第十九節
[00:07:25.880 --> 00:07:26.880]  剛才我讀的經文
[00:07:26.880 --> 00:07:28.880]  十一章十九節
[00:07:28.880 --> 00:07:30.880]  他說試題犯的事
[00:07:30.880 --> 00:07:32.880]  說的是第八章
[00:07:32.880 --> 00:07:33.880]  第七第八章
[00:07:33.880 --> 00:07:35.880]  四散的門徒也繼續去傳道
[00:07:35.880 --> 00:07:37.880]  不過這次說的不是撒瑪利亞
[00:07:37.880 --> 00:07:38.880]  是去哪裡呢?
[00:07:38.880 --> 00:07:41.880]  去肥利基、居比路和安提阿
[00:07:41.880 --> 00:07:44.880]  大家看看地圖
[00:07:44.880 --> 00:07:46.880]  居比路
[00:07:46.880 --> 00:07:50.880]  現在的聖經用現代名字翻譯成什麼呢?
[00:07:50.880 --> 00:07:51.880]  塞浦路斯是一個島
[00:07:51.880 --> 00:07:53.880]  大家都很熟悉
[00:07:53.880 --> 00:07:57.880]  然後有些人就去到安提阿
[00:07:57.880 --> 00:08:00.880]  就是這個地方
[00:08:00.880 --> 00:08:03.880]  即是說離開了巴勒斯坦地方
[00:08:03.880 --> 00:08:05.880]  離開了猶大地方
[00:08:05.880 --> 00:08:06.880]  離開了加利尼
[00:08:06.880 --> 00:08:07.880]  全部離開了
[00:08:07.880 --> 00:08:08.880]  去到外邦的地方
[00:08:08.880 --> 00:08:09.880]  他們走
[00:08:09.880 --> 00:08:11.880]  你記得這群人
[00:08:11.880 --> 00:08:13.880]  本來在耶路撒冷
[00:08:13.880 --> 00:08:15.880]  但是因為試題犯的事
[00:08:15.880 --> 00:08:17.880]  所以他們從耶路撒冷
[00:08:17.880 --> 00:08:19.880]  一直走到不同的地方
[00:08:19.880 --> 00:08:21.880]  這些比撒瑪利亞更加遠
[00:08:21.880 --> 00:08:24.880]  去到安提阿
[00:08:24.880 --> 00:08:26.880]  現在教會在走難當中
[00:08:26.880 --> 00:08:29.880]  還有這群信徒走難當中的時間
[00:08:29.880 --> 00:08:31.880]  第十九節的下半句
[00:08:31.880 --> 00:08:33.880]  「他們不向別人講道
[00:08:33.880 --> 00:08:36.880]  只向猶太人講」
[00:08:36.880 --> 00:08:39.880]  你明不明白我的意思?
[00:08:39.880 --> 00:08:40.880]  即是我來自耶路撒冷
[00:08:40.880 --> 00:08:42.880]  我是猶太人
[00:08:42.880 --> 00:08:43.880]  我現在走難
[00:08:43.880 --> 00:08:44.880]  去到其他地方
[00:08:44.880 --> 00:08:47.880]  我向哪裡傳福音呢?
[00:08:47.880 --> 00:08:50.880]  向猶太人講
[00:08:50.880 --> 00:08:52.880]  安提阿有人計算
[00:08:52.880 --> 00:08:54.880]  安提阿大約當時
[00:08:54.880 --> 00:08:57.880]  是一個非常重要的大城市
[00:08:57.880 --> 00:08:58.880]  所以很多時候
[00:08:58.880 --> 00:09:01.880]  我們發現在聖經裡說到
[00:09:01.880 --> 00:09:02.880]  教會發展
[00:09:02.880 --> 00:09:04.880]  都是先向城市開始
[00:09:04.880 --> 00:09:05.880]  很久前的地方
[00:09:05.880 --> 00:09:06.880]  都是先向大城市開始
[00:09:06.880 --> 00:09:10.880]  因為那裡可能比較戰略性的地方
[00:09:10.880 --> 00:09:13.880]  原來在羅馬整個大帝國裡
[00:09:13.880 --> 00:09:15.880]  在當時的時代
[00:09:15.880 --> 00:09:17.880]  安提阿是屬於第三大的城市
[00:09:17.880 --> 00:09:18.880]  很厲害
[00:09:18.880 --> 00:09:20.880]  最大的當然是羅馬自己的首都
[00:09:20.880 --> 00:09:23.880]  第二就是埃及的亞歷山大的城市
[00:09:23.880 --> 00:09:24.880]  這是第二大城市
[00:09:24.880 --> 00:09:26.880]  第三個就是安提阿
[00:09:26.880 --> 00:09:29.880]  可以見得相當重要的一個大城市
[00:09:29.880 --> 00:09:31.880]  估計當時在保羅的時代裡
[00:09:31.880 --> 00:09:34.880]  有五十萬到八十萬的人口
[00:09:34.880 --> 00:09:36.880]  而其中七分之一
[00:09:36.880 --> 00:09:37.880]  很厲害
[00:09:37.880 --> 00:09:39.880]  七分之一是猶太人
[00:09:39.880 --> 00:09:41.880]  猶太人和我們中國人都很相似
[00:09:41.880 --> 00:09:44.880]  有陽光的地方就有中國人
[00:09:44.880 --> 00:09:46.880]  可能在當時來說
[00:09:46.880 --> 00:09:48.880]  特別在這麼近的地中海一帶地方裡
[00:09:48.880 --> 00:09:50.880]  猶太人分佈了很多不同地方
[00:09:50.880 --> 00:09:51.880]  因為他們忙了國
[00:09:51.880 --> 00:09:53.880]  他們很多時候很早的時間
[00:09:53.880 --> 00:09:56.880]  幾百年裡已經分散到不同的地方
[00:09:56.880 --> 00:09:58.880]  所以當他們走到安提阿的時候
[00:09:58.880 --> 00:10:01.880]  很自然找到同聲同理的傳播音
[00:10:01.880 --> 00:10:03.880]  你試一下代入去
[00:10:03.880 --> 00:10:05.880]  當你移民來溫哥華的時候
[00:10:05.880 --> 00:10:07.880]  你向哪些人傳播音呢?
[00:10:07.880 --> 00:10:12.880]  我不知道你當中有沒有人試過
[00:10:12.880 --> 00:10:14.880]  向白人、西人傳播音
[00:10:14.880 --> 00:10:15.880]  有沒有試過呢?
[00:10:15.880 --> 00:10:16.880]  可能也有的
[00:10:16.880 --> 00:10:17.880]  如果英文好一點
[00:10:17.880 --> 00:10:19.880]  可能我們也會這樣說
[00:10:19.880 --> 00:10:22.880]  有沒有試過向印度人傳播音呢?
[00:10:22.880 --> 00:10:25.880]  難了一點點
[00:10:25.880 --> 00:10:26.880]  不用說得那麼遠
[00:10:26.880 --> 00:10:27.880]  在香港
[00:10:27.880 --> 00:10:28.880]  華人是香港來的
[00:10:28.880 --> 00:10:30.880]  香港我們向哪些人傳播音呢?
[00:10:30.880 --> 00:10:35.880]  多數是香港人
[00:10:35.880 --> 00:10:37.880]  向國內人已經很難得了
[00:10:37.880 --> 00:10:38.880]  向菲傭呢?
[00:10:38.880 --> 00:10:40.880]  向印巴籍的人呢?
[00:10:40.880 --> 00:10:42.880]  這些要特別特殊工作
[00:10:42.880 --> 00:10:43.880]  我沒有這個恩賜
[00:10:43.880 --> 00:10:44.880]  所以我不做
[00:10:44.880 --> 00:10:45.880]  多數是這樣的反應
[00:10:45.880 --> 00:10:46.880]  所以你看到
[00:10:46.880 --> 00:10:48.880]  其實當他去到哪些地方的時候
[00:10:48.880 --> 00:10:50.880]  向那些猶太人傳播音
[00:10:50.880 --> 00:10:51.880]  是很自然的事
[00:10:51.880 --> 00:10:52.880]  不過呢
[00:10:52.880 --> 00:10:54.880]  原來教會裡面有另外一幫人
[00:10:54.880 --> 00:10:55.880]  第二十節說
[00:10:55.880 --> 00:10:57.880]  「但內宗有居比路和古里內人」
[00:10:57.880 --> 00:10:59.880]  古里內就是北非的地方
[00:10:59.880 --> 00:11:01.880]  居比路就是剛才說的塞浦路斯的地方
[00:11:01.880 --> 00:11:03.880]  「他們到了安德爾也向
[00:11:03.880 --> 00:11:07.880]  希利利人傳講主耶穌」
[00:11:07.880 --> 00:11:08.880]  希利利人
[00:11:08.880 --> 00:11:09.880]  我這裡解釋一下
[00:11:09.880 --> 00:11:11.880]  有些聖經今天直接翻譯成希臘人
[00:11:11.880 --> 00:11:14.880]  將它近代的翻譯
[00:11:14.880 --> 00:11:16.880]  希利利人
[00:11:16.880 --> 00:11:17.880]  在聖經裡面
[00:11:17.880 --> 00:11:19.880]  特別是在《詩唐傳》的用法
[00:11:19.880 --> 00:11:22.880]  希利利人不一定是指希臘國家的人
[00:11:22.880 --> 00:11:24.880]  你明白我的意思嗎?
[00:11:24.880 --> 00:11:27.880]  就是說是當時講希利利話的人
[00:11:27.880 --> 00:11:28.880]  向他傳播音
[00:11:28.880 --> 00:11:29.880]  有些像什麼呢?
[00:11:29.880 --> 00:11:31.880]  有些像今天講的西人
[00:11:31.880 --> 00:11:33.880]  有些很特別的
[00:11:33.880 --> 00:11:35.880]  但沒有一個國家叫西國的
[00:11:35.880 --> 00:11:37.880]  不過我們習慣了叫西人
[00:11:37.880 --> 00:11:38.880]  白人
[00:11:38.880 --> 00:11:39.880]  總之在歐洲的
[00:11:39.880 --> 00:11:40.880]  在北美洲的白人
[00:11:40.880 --> 00:11:41.880]  我們就叫西人
[00:11:41.880 --> 00:11:43.880]  習慣了這樣叫
[00:11:43.880 --> 00:11:45.880]  當時也有類似的情況
[00:11:45.880 --> 00:11:49.880]  原來羅馬的語言
[00:11:49.880 --> 00:11:52.880]  大家知道羅馬語言是用什麼?
[00:11:52.880 --> 00:11:53.880]  拉丁文
[00:11:53.880 --> 00:11:54.880]  所以很奇怪的
[00:11:54.880 --> 00:11:56.880]  應該羅馬第二個講拉丁文
[00:11:56.880 --> 00:11:59.880]  因為它是整個官方語言
[00:11:59.880 --> 00:12:03.880]  但實際上原來在當時的知識份子當中
[00:12:03.880 --> 00:12:05.880]  不是講拉丁文的
[00:12:05.880 --> 00:12:07.880]  是講希臘文
[00:12:07.880 --> 00:12:08.880]  希臘的文化
[00:12:08.880 --> 00:12:09.880]  希臘的文字
[00:12:09.880 --> 00:12:12.880]  和希臘的哲學
[00:12:12.880 --> 00:12:15.880]  是已經有很長的歷史
[00:12:15.880 --> 00:12:19.880]  雖然形容羅馬用了軍事統治世界
[00:12:19.880 --> 00:12:21.880]  但實際上希臘用的文化
[00:12:21.880 --> 00:12:23.880]  反而統治了人的心
[00:12:23.880 --> 00:12:25.880]  所以希臘的文化當時
[00:12:25.880 --> 00:12:26.880]  是很普遍流行的
[00:12:26.880 --> 00:12:27.880]  特別是知識份子
[00:12:27.880 --> 00:12:29.880]  整個《商人聖經》都是用希臘文寫的
[00:12:29.880 --> 00:12:31.880]  很奇怪不是用拉丁文寫的
[00:12:31.880 --> 00:12:32.880]  是希臘文寫的
[00:12:32.880 --> 00:12:34.880]  到後來差不多第三、第四世紀
[00:12:34.880 --> 00:12:38.880]  才開始有正式的拉丁文翻譯館
[00:12:38.880 --> 00:12:42.880]  我們可以看到原來當時講希臘人的意思
[00:12:42.880 --> 00:12:46.880]  是當時一些可能在本地裡
[00:12:46.880 --> 00:12:49.880]  不太習慣用本地安提阿說話說話的人
[00:12:49.880 --> 00:12:51.880]  他們就用希臘話說
[00:12:51.880 --> 00:12:52.880]  或者是知識份子說
[00:12:52.880 --> 00:12:54.880]  好了
[00:12:54.880 --> 00:12:58.880]  這裡說那些從耶路撒冷走出來的人
[00:12:58.880 --> 00:13:00.880]  到了安提阿的時間
[00:13:00.880 --> 00:13:05.880]  也都向這幫人說神的話
[00:13:05.880 --> 00:13:07.880]  換言之
[00:13:07.880 --> 00:13:08.880]  他們這樣做的時候
[00:13:08.880 --> 00:13:12.880]  是要突破自己的文化限制
[00:13:12.880 --> 00:13:15.880]  如果當你要向另外一種人
[00:13:15.880 --> 00:13:17.880]  用另外一種語言
[00:13:17.880 --> 00:13:18.880]  要和他溝通
[00:13:18.880 --> 00:13:19.880]  講到福音的時候
[00:13:19.880 --> 00:13:20.880]  向他作見證的時候
[00:13:20.880 --> 00:13:22.880]  甚至要帶他回來教會
[00:13:22.880 --> 00:13:24.880]  你看難度有多高
[00:13:24.880 --> 00:13:26.880]  難度高不高?
[00:13:26.880 --> 00:13:29.880]  就算要中國人坐在一起也很難的
[00:13:29.880 --> 00:13:31.880]  你說你是哪個省份的?
[00:13:31.880 --> 00:13:32.880]  你的習慣是怎樣的?
[00:13:32.880 --> 00:13:34.880]  我的習慣不是這樣的
[00:13:34.880 --> 00:13:36.880]  很難的
[00:13:36.880 --> 00:13:37.880]  但是原來安提阿的教會
[00:13:37.880 --> 00:13:40.880]  為什麼後來被神揀選了
[00:13:40.880 --> 00:13:42.880]  一個成為普世宣教的教會呢?
[00:13:42.880 --> 00:13:43.880]  它的背景
[00:13:43.880 --> 00:13:45.880]  它開始的時候
[00:13:45.880 --> 00:13:46.880]  有一幫founder
[00:13:46.880 --> 00:13:47.880]  有一幫弟兄姊妹
[00:13:47.880 --> 00:13:49.880]  一幫信徒
[00:13:49.880 --> 00:13:52.880]  他們突破自己的文化界限
[00:13:52.880 --> 00:13:56.880]  向一些可能他們不是太熟悉的語言的人
[00:13:56.880 --> 00:13:59.880]  去傳講神的福音
[00:13:59.880 --> 00:14:02.880]  有一幫人可能他們的語言不是那麼純熟
[00:14:02.880 --> 00:14:03.880]  他們向猶太人說
[00:14:03.880 --> 00:14:05.880]  但是有些人突破了界限
[00:14:05.880 --> 00:14:10.880]  走去向希臘人說福音
[00:14:10.880 --> 00:14:12.880]  然後聖經的二十一節
[00:14:12.880 --> 00:14:14.880]  主與他們同在
[00:14:14.880 --> 00:14:16.880]  信而歸主的人就很多了
[00:14:16.880 --> 00:14:18.880]  如果你經常讀整個《哲行傳》
[00:14:18.880 --> 00:14:20.880]  你會發現很多次出現這句話
[00:14:20.880 --> 00:14:21.880]  有什麼事發生了之後
[00:14:21.880 --> 00:14:23.880]  有幾個人信主
[00:14:23.880 --> 00:14:25.880]  那裡神的道興旺
[00:14:25.880 --> 00:14:27.880]  作者很容易說
[00:14:27.880 --> 00:14:29.880]  因為當時的信徒
[00:14:29.880 --> 00:14:31.880]  因為當時的教會的反應
[00:14:31.880 --> 00:14:33.880]  所以神的道
[00:14:33.880 --> 00:14:36.880]  或者神的國道就這樣增長了
[00:14:36.880 --> 00:14:39.880]  我們最明顯見到在五場節的時候
[00:14:39.880 --> 00:14:40.880]  聖靈降臨
[00:14:40.880 --> 00:14:41.880]  彼得講道
[00:14:41.880 --> 00:14:43.880]  然後說因為這個緣故
[00:14:43.880 --> 00:14:45.880]  所以有三千人信主了
[00:14:45.880 --> 00:14:48.880]  因為有五千人信主了等等
[00:14:48.880 --> 00:14:51.880]  這裡說神很喜悅他這件事
[00:14:51.880 --> 00:14:53.880]  所以接下來的結果就是
[00:14:53.880 --> 00:14:55.880]  教會人數又多了
[00:14:55.880 --> 00:14:58.880]  信而歸主的人就很多
[00:14:58.880 --> 00:15:01.880]  這個我看到教會
[00:15:01.880 --> 00:15:03.880]  第一樣給我們看到的榜樣
[00:15:03.880 --> 00:15:05.880]  安徒華教會給我們的榜樣
[00:15:05.880 --> 00:15:06.880]  就是一群開始的人
[00:15:06.880 --> 00:15:10.880]  他願意突破自己文化上的限制
[00:15:10.880 --> 00:15:14.880]  丁子妹我不知道你有沒有想過
[00:15:14.880 --> 00:15:15.880]  上帝差遣
[00:15:15.880 --> 00:15:17.880]  上帝給我們有機會
[00:15:17.880 --> 00:15:19.880]  在這個地方來生活
[00:15:19.880 --> 00:15:21.880]  你有沒有想過
[00:15:21.880 --> 00:15:24.880]  因為我有領受這個這麼寶貴的福音
[00:15:24.880 --> 00:15:26.880]  我可以突破這個文化限制
[00:15:26.880 --> 00:15:30.880]  向一些人作見證呢
[00:15:30.880 --> 00:15:33.880]  我不知道你有沒有留意香港的新聞
[00:15:33.880 --> 00:15:36.880]  我有時候很不舒服的聽到這些新聞
[00:15:36.880 --> 00:15:38.880]  寫得越來越多
[00:15:38.880 --> 00:15:45.880]  香港人和國內的人有很多衝突
[00:15:45.880 --> 00:15:50.880]  有很多不同的角度去講
[00:15:50.880 --> 00:15:52.880]  有些人從大陸人的角度去講
[00:15:52.880 --> 00:15:55.880]  有些人從香港人的角度去講
[00:15:55.880 --> 00:15:59.880]  但我希望我們基督徒不要參與論戰
[00:15:59.880 --> 00:16:05.880]  不要加入這團大家彼此的批判
[00:16:05.880 --> 00:16:08.880]  基督徒應該在這個時候發出另一個訊息
[00:16:08.880 --> 00:16:09.880]  告訴他們
[00:16:09.880 --> 00:16:11.880]  其實上帝愛香港人
[00:16:11.880 --> 00:16:13.880]  也愛大陸的人
[00:16:13.880 --> 00:16:15.880]  基督徒應該告訴他們
[00:16:15.880 --> 00:16:17.880]  就算可能我們要犧牲一些
[00:16:17.880 --> 00:16:19.880]  但是如果能夠令到人認識福音
[00:16:19.880 --> 00:16:20.880]  能夠祝福其他人的話
[00:16:20.880 --> 00:16:22.880]  我們樂意再走一步
[00:16:22.880 --> 00:16:24.880]  這樣我們就不會和整個文化
[00:16:24.880 --> 00:16:26.880]  帶著我們走
[00:16:26.880 --> 00:16:29.880]  「是呀 都是他們不好 霸佔這些」
[00:16:29.880 --> 00:16:30.880]  整個心態上
[00:16:30.880 --> 00:16:36.880]  是直接被這個世界的文化牽著走
[00:16:36.880 --> 00:16:37.880]  同樣的
[00:16:37.880 --> 00:16:39.880]  當我來到這個地方的時候
[00:16:39.880 --> 00:16:41.880]  來到一個新的環境的時候
[00:16:41.880 --> 00:16:43.880]  我不知道你有沒有試過和上帝說
[00:16:43.880 --> 00:16:44.880]  上帝你幫我
[00:16:44.880 --> 00:16:48.880]  讓我能夠為你作建議
[00:16:48.880 --> 00:16:50.880]  我在神學院讀書的時候
[00:16:50.880 --> 00:16:53.880]  很多年前在香港神學院讀書的時候
[00:16:53.880 --> 00:16:56.880]  有一個老師是一個宗教士
[00:16:56.880 --> 00:16:58.880]  是一個西人
[00:16:58.880 --> 00:17:01.880]  但是她說得非常流利的廣東話
[00:17:01.880 --> 00:17:02.880]  是一個女士
[00:17:02.880 --> 00:17:03.880]  許德理姑娘
[00:17:03.880 --> 00:17:05.880]  不知道大家有沒有聽過她說
[00:17:05.880 --> 00:17:08.880]  許姑娘來了中國
[00:17:08.880 --> 00:17:10.880]  來了香港幾十年了
[00:17:10.880 --> 00:17:15.880]  所以她很會很多地道的廣東話
[00:17:15.880 --> 00:17:17.880]  我記得當時我們新婚的時候
[00:17:17.880 --> 00:17:21.880]  還有機會住在神學院的單位裏面
[00:17:21.880 --> 00:17:23.880]  剛剛好特別 有個單位住在那裏
[00:17:23.880 --> 00:17:27.880]  剛剛許姑娘的老師是做鄰居
[00:17:27.880 --> 00:17:29.880]  住在旁邊
[00:17:29.880 --> 00:17:34.880]  我們結婚那晚擺酒
[00:17:34.880 --> 00:17:36.880]  第二天就睡到很晚了
[00:17:36.880 --> 00:17:40.880]  在自己的宿舍睡到很晚
[00:17:40.880 --> 00:17:43.880]  想不到接著那天早上
