
[00:00:00.000 --> 00:00:11.000]  因為是去到啟示錄的末段、尾聲
[00:04:13.000 --> 00:04:17.000]  各人的自主一定會帶來很多不同的意見
[00:04:17.000 --> 00:04:20.000]  所以這個分亂就是分別的意思
[00:04:20.000 --> 00:04:22.000]  分別就是各人有自己的看法
[00:04:22.000 --> 00:04:24.000]  各人有自己的做法
[00:04:24.000 --> 00:04:28.000]  這也造成巴別塔後來的人散滿天下
[00:04:28.000 --> 00:04:34.000]  所以巴別塔這個詞就是人要做神
[00:04:34.000 --> 00:04:35.000]  反叛上帝
[00:04:35.000 --> 00:04:37.000]  結果就分散各地
[00:04:37.000 --> 00:04:41.000]  所以巴比倫的意思就是來自這裡
[00:04:41.000 --> 00:04:45.000]  聖經說巴比倫是大淫婦
[00:04:45.000 --> 00:04:48.000]  原文是指妓女
[00:04:48.000 --> 00:04:50.000]  不是淫婦
[00:04:50.000 --> 00:04:55.000]  妓女就是以肉身來作買賣
[00:04:55.000 --> 00:05:01.000]  婦人在聖經裡是形象鮮明的
[00:05:01.000 --> 00:05:02.000]  有很多的比喻
[00:05:02.000 --> 00:05:05.000]  例如以婦人作為教會
[00:05:05.000 --> 00:05:08.000]  但這個婦人是純潔的婦人
[00:05:08.000 --> 00:05:10.000]  是代表純潔的教會
[00:05:10.000 --> 00:05:14.000]  純潔的意思就是專一敬奉我們的主
[00:05:14.000 --> 00:05:18.000]  淫婦的字
[00:05:18.000 --> 00:05:21.000]  淫的意思就是指有很多不同的主人
[00:05:21.000 --> 00:05:23.000]  過分的意思
[00:05:23.000 --> 00:05:27.000]  所以說出賣自己的肉體
[00:05:27.000 --> 00:05:29.000]  有很多不同的主人
[00:05:29.000 --> 00:05:31.000]  去吸引不同的人
[00:05:31.000 --> 00:05:33.000]  所以淫婦代表什麼呢?
[00:05:33.000 --> 00:05:35.000]  在聖經裡就很清楚了
[00:05:35.000 --> 00:05:37.000]  就是拜偶像的
[00:05:37.000 --> 00:05:38.000]  世俗化的
[00:05:38.000 --> 00:05:40.000]  背道的教會
[00:05:40.000 --> 00:05:46.000]  不是指政治的團體
[00:05:46.000 --> 00:05:48.000]  是指教會
[00:05:48.000 --> 00:05:50.000]  離開了上帝的教會
[00:05:50.000 --> 00:05:54.000]  或者離開了上帝的基督教文化
[00:05:54.000 --> 00:05:56.000]  以基督教為名
[00:05:56.000 --> 00:05:58.000]  但實際上是離開了基督教
[00:05:58.000 --> 00:06:03.000]  或者離開了上帝的基督教國家
[00:06:03.000 --> 00:06:05.000]  稱自己是基督教國家
[00:06:05.000 --> 00:06:09.000]  但實際上已經不再敬拜上帝
[00:06:09.000 --> 00:06:14.000]  當我們說大淫婦就是世界之城
[00:06:14.000 --> 00:06:16.000]  因為後面就用巴比倫
[00:06:16.000 --> 00:06:19.000]  巴比倫代表大城
[00:06:19.000 --> 00:06:21.000]  一個座就是眾水之上
[00:06:21.000 --> 00:06:26.000]  眾水就是指天下萬國之上
[00:06:26.000 --> 00:06:29.000]  是有大淫的意思
[00:06:29.000 --> 00:06:32.000]  這種世界之城
[00:06:32.000 --> 00:06:35.000]  未必有一個範圍
[00:06:35.000 --> 00:06:37.000]  但它有一種能力
[00:06:37.000 --> 00:06:40.000]  是一種普世的反對上帝的文化
[00:06:40.000 --> 00:06:42.000]  是以人為上帝
[00:06:42.000 --> 00:06:44.000]  不要上帝干涉世界
[00:06:44.000 --> 00:06:48.000]  一個很有名的無神論者羅素
[00:06:48.000 --> 00:06:52.000]  提出以無神人為主
[00:06:52.000 --> 00:06:57.000]  有些分派的解經家說
[00:06:57.000 --> 00:06:59.000]  巴比倫是指羅馬
[00:06:59.000 --> 00:07:00.000]  這是對的
[00:07:00.000 --> 00:07:03.000]  因為當日能夠在眾水之上
[00:07:03.000 --> 00:07:07.000]  帶領著整個世界就是羅馬
[00:07:07.000 --> 00:07:09.000]  巴比倫是大淫婦
[00:07:09.000 --> 00:07:13.000]  當時提到羅馬的尼西神
[00:07:13.000 --> 00:07:17.000]  但羅馬是一個政治實體
[00:07:17.000 --> 00:07:19.000]  不是一個教會
[00:07:19.000 --> 00:07:22.000]  怎能設立巴比倫所描述的
[00:07:22.000 --> 00:07:24.000]  離開上帝的淫婦
[00:07:24.000 --> 00:07:28.000]  離開上帝的婦人呢
[00:07:28.000 --> 00:07:39.000]  後來他們就把羅馬轉化成為天主教
[00:07:39.000 --> 00:07:42.000]  天主教很明顯是繼承了羅馬帝國
[00:07:42.000 --> 00:07:44.000]  羅馬帝國後來滅亡
[00:07:44.000 --> 00:07:46.000]  統領著整個羅馬帝國就是天主教
[00:07:46.000 --> 00:07:49.000]  教宗就帶領著整個羅馬
[00:07:49.000 --> 00:07:51.000]  去對抗蠻族
[00:07:51.000 --> 00:07:53.000]  開始了歐洲的宣教
[00:07:53.000 --> 00:07:57.000]  但因為天主教後來在教義上離開了神
[00:07:57.000 --> 00:08:01.000]  有人就說他是巴比倫
[00:08:01.000 --> 00:08:03.000]  究竟是不是呢
[00:08:03.000 --> 00:08:05.000]  在歷史上
[00:08:05.000 --> 00:08:08.000]  有人這樣說
[00:08:08.000 --> 00:08:09.000]  有解釋
[00:08:09.000 --> 00:08:11.000]  未必一定是
[00:08:11.000 --> 00:08:15.000]  不過更有可能的
[00:08:15.000 --> 00:08:18.000]  這個大淫婦是指世界性的
[00:08:18.000 --> 00:08:21.000]  離棄上帝的假宗教系統
[00:08:21.000 --> 00:08:24.000]  或是抵擋上帝的人民主義
[00:08:24.000 --> 00:08:29.000]  但她是在基督教文化範圍裏
[00:08:29.000 --> 00:08:32.000]  這樣就被人誤解了
[00:08:32.000 --> 00:08:35.000]  即是表面上是基督教國家
[00:08:35.000 --> 00:08:38.000]  但這個基督教國家是反對基督教的
[00:08:38.000 --> 00:08:42.000]  但在裏面的文化精神就不是基督教的
[00:08:42.000 --> 00:08:44.000]  是以人為主的
[00:08:44.000 --> 00:08:48.000]  這個就是我們今天所看的
[00:08:48.000 --> 00:08:50.000]  似乎很切合聖經裏面所提的
[00:08:50.000 --> 00:08:54.000]  那個淫婦離開了上帝的
[00:08:54.000 --> 00:08:59.000]  這種系統和文化
[00:08:59.000 --> 00:09:02.000]  是全面成為迷惑全球的
[00:09:02.000 --> 00:09:04.000]  以人為本的宗教
[00:09:04.000 --> 00:09:06.000]  甚至是殘酷的迫搶
[00:09:06.000 --> 00:09:09.000]  以及殺害很多的聖徒
[00:09:09.000 --> 00:09:11.000]  我們就說
[00:09:11.000 --> 00:09:13.000]  在今天的伊斯蘭教
[00:09:13.000 --> 00:09:15.000]  他們迫害基督徒
[00:09:15.000 --> 00:09:22.000]  但伊斯蘭教在聖解經家很少說是巴比倫的
[00:09:22.000 --> 00:09:25.000]  因為它本質是和基督教無關
[00:09:25.000 --> 00:09:28.000]  它是一個教外的人去迫害基督教
[00:09:28.000 --> 00:09:30.000]  我們說是外面去迫害基督教
[00:09:30.000 --> 00:09:33.000]  但今天所說的這個淫婦
[00:09:33.000 --> 00:09:36.000]  似乎是從基督教的文化那裏
[00:09:36.000 --> 00:09:39.000]  在過去我所說的
[00:09:39.000 --> 00:09:41.000]  照字面來看
[00:09:41.000 --> 00:09:45.000]  16到19章的寓言
[00:09:45.000 --> 00:09:49.000]  末世有很多敵黨的巴比倫
[00:09:49.000 --> 00:09:51.000]  而不是羅馬
[00:09:51.000 --> 00:09:53.000]  所以巴比倫其實是一個象徵
[00:09:53.000 --> 00:09:56.000]  巴比倫代表一個新的巴別塔精神
[00:09:56.000 --> 00:09:58.000]  以人為主
[00:09:58.000 --> 00:10:00.000]  因為那種分別就是各人有自己的主見
[00:10:00.000 --> 00:10:02.000]  以人為主的
[00:10:02.000 --> 00:10:07.000]  就成為世界的宗教文化和經濟背後的核心
[00:10:07.000 --> 00:10:11.000]  其實未必是指一個地方或一個城
[00:10:11.000 --> 00:10:15.000]  甚至未必是指某個國家
[00:10:15.000 --> 00:10:19.000]  巴比倫在眾水之上提到
[00:10:19.000 --> 00:10:21.000]  「又發拉底河」
[00:10:21.000 --> 00:10:26.000]  眾水之上就是多民多人多國多方
[00:10:26.000 --> 00:10:28.000]  就是一種普世的文化
[00:10:28.000 --> 00:10:30.000]  敵黨上帝的文化
[00:10:30.000 --> 00:10:32.000]  不要上帝
[00:10:32.000 --> 00:10:34.000]  No God No Problem
[00:10:34.000 --> 00:10:36.000]  朱洪釋剛才提到的
[00:10:36.000 --> 00:10:38.000]  就是敵黨上帝的力量
[00:10:38.000 --> 00:10:42.000]  因為以賽亞書是用朱洪釋來形容罪
[00:10:42.000 --> 00:10:46.000]  獸和衣服都是朱洪釋
[00:10:46.000 --> 00:10:50.000]  代表充滿了各樣的罪惡
[00:10:50.000 --> 00:10:53.000]  這個牌子是在美國拍攝的
[00:10:53.000 --> 00:10:55.000]  就是不信上帝
[00:10:55.000 --> 00:10:58.000]  就是推廣無神主義
[00:10:58.000 --> 00:11:01.000]  在基督教文化國家裏面
[00:11:01.000 --> 00:11:03.000]  推廣無神主義
[00:11:03.000 --> 00:11:07.000]  女人的衣服是用紫色華麗
[00:11:07.000 --> 00:11:10.000]  金紫寶石珍珠極盡奢華
[00:11:10.000 --> 00:11:11.000]  很有錢的
[00:11:11.000 --> 00:11:14.000]  吸引君王權貴
[00:11:14.000 --> 00:11:19.000]  杯中之物可稱是指猶太人當時
[00:11:19.000 --> 00:11:22.000]  避諱不講的褻瀆說話
[00:11:22.000 --> 00:11:24.000]  就是狂妄自大
[00:11:26.000 --> 00:11:30.000]  剛才屋陶華提到的卡卡
[00:11:30.000 --> 00:11:35.000]  在歌詞上是一種狂妄自大
[00:11:35.000 --> 00:11:37.000]  一種褻瀆的說話
[00:11:37.000 --> 00:11:42.000]  大城與各國的王行淫
[00:11:42.000 --> 00:11:46.000]  很明顯不是一個具體的城市
[00:11:46.000 --> 00:11:50.000]  而是全世界的一種共同的思想
[00:11:50.000 --> 00:11:54.000]  是指世界性的貿易經濟等等
[00:11:54.000 --> 00:11:56.000]  影響力相當大
[00:11:56.000 --> 00:11:59.000]  然後到第十八章
[00:11:59.000 --> 00:12:02.000]  對大城進行審判
[00:12:02.000 --> 00:12:05.000]  這個就是剛才我們讀出來的
[00:12:05.000 --> 00:12:09.000]  這個審判就是因為神看到他罪惡滔天
[00:12:09.000 --> 00:12:11.000]  所以按照他所做的
[00:12:11.000 --> 00:12:13.000]  加倍的報應
[00:12:13.000 --> 00:12:14.000]  報應是很快的
[00:12:14.000 --> 00:12:15.000]  又來得很細
[00:12:15.000 --> 00:12:17.000]  在一天之內
[00:12:17.000 --> 00:12:19.000]  災殃就一齊來到
[00:12:19.000 --> 00:12:24.000]  死亡、悲哀、饑荒、被火燒盡
[00:12:24.000 --> 00:12:26.000]  因為審判的主大有能力
[00:12:26.000 --> 00:12:27.000]  就是說這種審判
[00:12:27.000 --> 00:12:28.000]  你猜不到的
[00:12:28.000 --> 00:12:30.000]  是突然間出現
[00:12:30.000 --> 00:12:32.000]  並且很快就完結
[00:12:32.000 --> 00:12:35.000]  這種審判快而急
[00:12:35.000 --> 00:12:37.000]  在一天之內來到
[00:12:37.000 --> 00:12:41.000]  有可能就是一個大戰爭
[00:12:41.000 --> 00:12:43.000]  或者是一個大危機
[00:12:43.000 --> 00:12:46.000]  出來被火燒盡
[00:12:46.000 --> 00:12:47.000]  這個很厲害
[00:12:47.000 --> 00:12:48.000]  所以我們想到
[00:12:48.000 --> 00:12:50.000]  如果神不理會
[00:12:50.000 --> 00:12:51.000]  神一處理的時候
[00:12:51.000 --> 00:12:53.000]  無人能逃避
[00:12:53.000 --> 00:12:58.000]  加倍就是他怎樣待人
[00:12:58.000 --> 00:13:00.000]  人也都怎樣待他
[00:13:00.000 --> 00:13:04.000]  這個加倍就是上帝對罪成的審判
[00:13:04.000 --> 00:13:07.000]  世上君王要哀悼
[00:13:07.000 --> 00:13:10.000]  地上君王掃來同行淫
[00:13:10.000 --> 00:13:11.000]  一同奢華
[00:13:11.000 --> 00:13:14.000]  但現在他突然間沒有了
[00:13:14.000 --> 00:13:16.000]  所以世上人都驚訝
[00:13:16.000 --> 00:13:19.000]  原來上帝的審判快而急
[00:13:19.000 --> 00:13:23.000]  航海的哀悼在十九節
[00:13:23.000 --> 00:13:27.000]  就是海中船因為珍寶常常付足
[00:13:27.000 --> 00:13:28.000]  一夜之間都常常放著
[00:13:28.000 --> 00:13:30.000]  後面一路講就是整個審判
[00:13:30.000 --> 00:13:32.000]  審判是很多的
[00:13:32.000 --> 00:13:35.000]  我們要問一個問題
[00:13:35.000 --> 00:13:38.000]  就是究竟一路講巴比倫
[00:13:38.000 --> 00:13:41.000]  如果是講末世的文化
[00:13:41.000 --> 00:13:44.000]  我們就說什麼是敵擋上帝的文化
[00:13:44.000 --> 00:13:48.000]  這個文化又怎樣裝扮出來
[00:13:48.000 --> 00:13:50.000]  又有基督教的元素
[00:13:50.000 --> 00:13:53.000]  但背後是一種敵擋文化
[00:13:53.000 --> 00:13:54.000]  所以我們就花點時間
[00:13:54.000 --> 00:13:57.000]  來看看現代的文化
[00:13:57.000 --> 00:14:02.000]  首先我們從歷史的發展
[00:14:02.000 --> 00:14:05.000]  啟蒙時代之後
[00:14:05.000 --> 00:14:10.000]  就出現了一個以人為主的文化
[00:14:10.000 --> 00:14:15.000]  我們就說在現代直到今天為止
[00:14:15.000 --> 00:14:19.000]  你和我都是屬於這種思想的人
[00:14:19.000 --> 00:14:22.000]  就是自由主義
[00:14:22.000 --> 00:14:29.000]  我和你都是重視人權、自由、平等、公義
[00:14:29.000 --> 00:14:31.000]  而事實上這些是來自聖經的
[00:14:31.000 --> 00:14:33.000]  因為上帝創造人
[00:14:33.000 --> 00:14:37.000]  給予人有平等、自由、公義
[00:14:37.000 --> 00:14:39.000]  這個是沒有問題的
[00:14:39.000 --> 00:14:41.000]  在啟蒙時代
[00:14:41.000 --> 00:14:43.000]  當時受基督教影響
[00:14:43.000 --> 00:14:47.000]  就發展出一個古典自由主義
[00:14:47.000 --> 00:14:53.000]  古典自由主義是重視個人的自由和財產
[00:14:53.000 --> 00:14:59.000]  並且賦予人最基本的人權
[00:14:59.000 --> 00:15:02.000]  不過在古典的自由主義裏
[00:15:02.000 --> 00:15:06.000]  當時還沒有擺脫聖經裏面對人的看法
[00:15:06.000 --> 00:15:08.000]  就是人有罪性
[00:15:08.000 --> 00:15:11.000]  所以人是要被監察
[00:15:11.000 --> 00:15:15.000]  群體是需要監察個人的自私
[00:15:15.000 --> 00:15:18.000]  這種古典的自由主義
[00:15:18.000 --> 00:15:21.000]  就在十八十九世的西方社會裏面
[00:15:21.000 --> 00:15:23.000]  當時還有一個比較健全的
[00:15:23.000 --> 00:15:26.000]  例如早期的美國和加拿大
[00:15:26.000 --> 00:15:29.000]  就覺得我們要去防範
[00:15:29.000 --> 00:15:32.000]  因為人的自私帶來的罪行
[00:15:32.000 --> 00:15:37.000]  當我們賦予人有自由、平等、保障的時候
[00:15:37.000 --> 00:15:40.000]  我們要小心個人的自私
[00:15:40.000 --> 00:15:42.000]  而破壞群體的利益
[00:15:42.000 --> 00:15:49.000]  這就是古典自由主義所帶來的基本思想
[00:15:49.000 --> 00:15:52.000]  但到了二十世紀
[00:15:52.000 --> 00:15:54.000]  由古典的自由主義
[00:15:54.000 --> 00:15:57.000]  就發展到一個現代的自由主義
[00:15:57.000 --> 00:16:00.000]  現代的自由主義是以北美為主的
[00:16:00.000 --> 00:16:02.000]  北美帶頭一直走
[00:16:02.000 --> 00:16:07.000]  以人權作為最高的價值標準
[00:16:07.000 --> 00:16:10.000]  人權就牽涉到個人
[00:16:10.000 --> 00:16:15.000]  當社會的權利和個人衝突的時候
[00:16:15.000 --> 00:16:18.000]  人權就是以個人
[00:16:18.000 --> 00:16:21.000]  他自己所訴求的
[00:16:21.000 --> 00:16:25.000]  作為一個最後的終極
[00:16:25.000 --> 00:16:27.000]  所以我剛才說過
[00:16:27.000 --> 00:16:29.000]  例如墮胎
[00:16:29.000 --> 00:16:31.000]  墮胎其實對社會是不好的
[00:16:31.000 --> 00:16:34.000]  因為這個對社會產生不好的家庭
[00:16:34.000 --> 00:16:36.000]  產生很多問題
[00:16:36.000 --> 00:16:38.000]  但因為牽涉到個人的權利
[00:16:38.000 --> 00:16:43.000]  所以個人的權利凌駕了社會的善
[00:16:43.000 --> 00:16:46.000]  而ACLU是一個特別的
[00:16:46.000 --> 00:16:49.000]  追求這種人權
[00:16:49.000 --> 00:16:51.000]  American Civil Liberties
[00:16:51.000 --> 00:16:54.000]  以人權為主的
[00:16:54.000 --> 00:16:57.000]  而這兩種自由主義
[00:16:57.000 --> 00:16:59.000]  古典自由主義相信
[00:16:59.000 --> 00:17:01.000]  國家是一種實質的善
[00:17:01.000 --> 00:17:06.000]  善就是我們共同建立一個家庭
[00:17:06.000 --> 00:17:08.000]  是大家認同的一個善
[00:17:08.000 --> 00:17:10.000]  善的背後很多時候是
[00:17:10.000 --> 00:17:13.000]  由基督教的文化出來
[00:17:13.000 --> 00:17:15.000]  但是
[00:17:15.000 --> 00:17:20.000]  現代的自由主義
[00:17:20.000 --> 00:17:24.000]  採取了一個道德中立論
[00:17:24.000 --> 00:17:26.000]  因為過去的自由主義
[00:17:26.000 --> 00:17:30.000]  根源來自聖經
[00:17:30.000 --> 00:17:32.000]  相信人有罪性
[00:17:32.000 --> 00:17:35.000]  因此很多時候會提到
[00:17:35.000 --> 00:17:38.000]  我們個人的道德感很重要
[00:17:38.000 --> 00:17:39.000]  我們彼此尊重
[00:17:39.000 --> 00:17:43.000]  我們要重視社會的共同考慮
[00:17:43.000 --> 00:17:46.000]  但是現代的自由主義
[00:17:46.000 --> 00:17:48.000]  在20世紀60年代之後
[00:17:48.000 --> 00:17:50.000]  有一種道德中立論
[00:17:50.000 --> 00:17:53.000]  就是你不要跟我說什麼叫道德
[00:17:53.000 --> 00:17:55.000]  你是站在道德高地
[00:17:55.000 --> 00:17:58.000]  誰為是非定對錯
[00:17:58.000 --> 00:18:00.000]  誰對誰錯
[00:18:00.000 --> 00:18:04.000]  最重要的是我覺得對我有好處
[00:18:04.000 --> 00:18:07.000]  因此現代自由主義的重點
[00:18:07.000 --> 00:18:09.000]  就是權利最重要
[00:18:09.000 --> 00:18:12.000]  權利比善優先
[00:18:12.000 --> 00:18:13.000]  簡單來說
[00:18:13.000 --> 00:18:16.000]  英文就是priority of the right over the good
[00:18:16.000 --> 00:18:20.000]  人權的right比good更重要
[00:18:20.000 --> 00:18:22.000]  當一個人出來
[00:18:22.000 --> 00:18:23.000]  我沒得吃
[00:18:23.000 --> 00:18:25.000]  政府要照顧我
[00:18:25.000 --> 00:18:26.000]  這是我的權利
[00:18:26.000 --> 00:18:27.000]  生存權
[00:18:27.000 --> 00:18:29.000]  所以無論是福利
[00:18:29.000 --> 00:18:31.000]  還是無論在那裡照顧
[00:18:31.000 --> 00:18:32.000]  當一個人
[00:18:32.000 --> 00:18:33.000]  一個單親的人
[00:18:33.000 --> 00:18:35.000]  你不要問他為什麼
[00:18:35.000 --> 00:18:36.000]  走出來給我生孩子
[00:18:36.000 --> 00:18:37.000]  不要問
[00:18:37.000 --> 00:18:38.000]  現在你就要照顧他
[00:18:38.000 --> 00:18:42.000]  因為他需要你幫助
[00:18:42.000 --> 00:18:44.000]  這是他的基本權利
[00:18:44.000 --> 00:18:45.000]  吃大麻
[00:18:45.000 --> 00:18:47.000]  本來不好對身體
[00:18:47.000 --> 00:18:49.000]  但是這是他的訴求
[00:18:49.000 --> 00:18:51.000]  他有這樣的權利
[00:18:51.000 --> 00:18:54.000]  所以權利是很重要的
[00:18:54.000 --> 00:18:58.000]  他認為社會上有不同的線
[00:18:58.000 --> 00:18:59.000]  有交友這樣看
[00:18:59.000 --> 00:19:00.000]  有其他人這樣看
[00:19:00.000 --> 00:19:02.000]  有很多不同的
[00:19:02.000 --> 00:19:04.000]  但是權利是一種
[00:19:04.000 --> 00:19:05.000]  就是個人
[00:19:05.000 --> 00:19:07.000]  當我們掌握了這一點的時候
[00:19:07.000 --> 00:19:08.000]  我們就掌握到
[00:19:08.000 --> 00:19:10.000]  在現代的文化裡
[00:19:10.000 --> 00:19:13.000]  那種priority of the right over the good
[00:19:13.000 --> 00:19:15.000]  的意思
[00:19:15.000 --> 00:19:19.000]  當我們回顧整個北美的自由主義
[00:19:19.000 --> 00:19:24.000]  是領導整個世界的潮流
[00:19:24.000 --> 00:19:27.000]  我舉個例子
[00:19:27.000 --> 00:19:30.000]  我不是特別針對同性戀
[00:19:30.000 --> 00:19:31.000]  不過我用這個例子
[00:19:31.000 --> 00:19:33.000]  我還有其他例子
[00:19:33.000 --> 00:19:34.000]  1995年
[00:19:34.000 --> 00:19:36.000]  當時加拿大最高法院
[00:19:36.000 --> 00:19:37.000]  九個大法官
[00:19:37.000 --> 00:19:40.000]  同意性傾向引入人權
[00:19:40.000 --> 00:19:42.000]  你留意是人權的憲章
[00:19:42.000 --> 00:19:45.000]  當時加拿大同性戀人士
[00:19:45.000 --> 00:19:48.000]  是不夠1%
[00:19:48.000 --> 00:19:51.000]  少數權利很重要
[00:19:51.000 --> 00:19:53.000]  不過我們發現
[00:19:53.000 --> 00:19:59.000]  教會是比法院更先進
[00:19:59.000 --> 00:20:02.000]  並且更前衛
[00:20:02.000 --> 00:20:04.000]  法院沒有法律之前
[00:20:04.000 --> 00:20:06.000]  加拿大聯合教會
[00:20:06.000 --> 00:20:08.000]  基督教教會
[00:20:08.000 --> 00:20:10.000]  差異性傾向
[00:20:10.000 --> 00:20:11.000]  在91年
[00:20:11.000 --> 00:20:12.000]  4年之前
[00:20:12.000 --> 00:20:13.000]  95年之前
[00:20:13.000 --> 00:20:15.000]  91年就已經決定了
[00:20:15.000 --> 00:20:19.000]  教會是支援所有人的人權
[00:20:19.000 --> 00:20:20.000]  你留意是人權
[00:20:20.000 --> 00:20:21.000]  我照抄的
[00:20:21.000 --> 00:20:23.000]  人權
[00:20:23.000 --> 00:20:25.000]  無論他性取向什麼
[00:20:25.000 --> 00:20:28.000]  認識上帝創造多樣性和包容性
[00:20:28.000 --> 00:20:31.000]  並認為同性戀和家庭
[00:20:31.000 --> 00:20:33.000]  應有份於教會中服侍上帝
[00:20:33.000 --> 00:20:35.000]  所以在1991年
[00:20:35.000 --> 00:20:36.000]  他們通過
[00:20:36.000 --> 00:20:39.000]  是可以接納同性戀的牧師
[00:20:39.000 --> 00:20:42.000]  並且容許舉行同性婚禮
[00:20:42.000 --> 00:20:43.000]  加拿大聯合教會
[00:20:43.000 --> 00:20:45.000]  就在那年分裂出來
[00:20:45.000 --> 00:20:46.000]  有些在當年的
[00:20:46.000 --> 00:20:48.000]  聯合教會的
[00:20:48.000 --> 00:20:49.000]  例如屋泰華
[00:20:49.000 --> 00:20:51.000]  在當年的一個很大的
[00:20:51.000 --> 00:20:52.000]  華人的教會
[00:20:52.000 --> 00:20:55.000]  就覺得沒有辦法去接納
[00:20:55.000 --> 00:20:57.000]  Moderator這樣提出來
[00:20:57.000 --> 00:20:58.000]  於是就分裂出來
[00:20:58.000 --> 00:21:00.000]  沒有法律
[00:21:00.000 --> 00:21:02.000]  法院沒有通過
[00:21:02.000 --> 00:21:05.000]  教會有多先進
[00:21:05.000 --> 00:21:06.000]  教會有多先進
[00:21:06.000 --> 00:21:08.000]  你想想
[00:21:08.000 --> 00:21:10.000]  完全不是聖經教導
