
[00:00:00.000 --> 00:00:12.000]  《尊嚴》的題目是「我家,我心安處是吾家」。
[00:05:11.000 --> 00:05:29.000]  內容我不會和大家重覆,其中有一個對於資訊爆炸將來的社會比較悲觀的這位學者,他提出一連串數了十個因為資訊爆炸所帶來的危機。
[00:05:29.000 --> 00:05:58.000]  我不會和大家全部說完,今天還需要說到真言。我想大家猜一下,一直從第十名數到第九名數,第八名數,第七名數,數到第一名數,你猜在這位學者心目中,我們這麼多資訊,有了網際網絡,有了CD ROM,有了電腦,已經全部上網了,你和我都有了Email。
[00:05:58.000 --> 00:06:08.000]  究竟將來的社會有什麼第一號危機呢?不知道大家猜不猜得到,我特意不寫在筆記上。
[00:06:08.000 --> 00:06:25.000]  原來他說最大的危機是將來人類都會因為在這樣的環境當中產生一種資訊充塞的窒息症。
[00:06:25.000 --> 00:06:43.000]  就是說將來我們會有太多資訊,太多我們本來不要的消息,而不知道的地步,我們會搞到不知道我們到底要什麼樣的消息,我們就變得很蠢。
[00:06:43.000 --> 00:06:58.000]  這個是他所提的一個最大的危機,我們開始有這樣的感覺,事實上我們收很多信,我們花很多時間,我放過越來越多時間,收了信要扔掉,扔掉的過程花了很多時間,其實大部分都沒有用的。
[00:06:58.000 --> 00:07:12.000]  以前沒有這麼多的,現在有了Email,每天就用來看一大堆很無謂的東西,有時候在網上花了兩個多小時就很後悔,後悔之後第二天又做過。
[00:07:12.000 --> 00:07:23.000]  那種生活我感覺時間不夠用,其實用了很多用來看數這些資料,然後扔掉很多資料,資料多到不得了。
[00:07:23.000 --> 00:07:39.000]  但很多資料你和我根本不要的,尤其是這個廣告的社會,走出街扭開三機扭開電視機,其實大部分你都不要的,但你被迫坐在那裡看,因為你不知道廣告什麼時候完結,片集就繼續出來,所以你又不敢去廁所,你又坐在那裡看。
[00:07:39.000 --> 00:07:59.000]  花了很多時間,這個不重要,最重要的是我們開始被這些資訊充塞到一個地步,我們不知道我們要什麼,不知道我們要什麼資訊,那個不知道就是一個智慧和沒有智慧的判斷問題。
[00:07:59.000 --> 00:08:21.000]  我相信在過去這幾十年裡面我真的變了,以前你懂得東西多,你知道知識多你就厲害了,現在這個根本就不是問題,人人都可以有知識,因為你只是買一百幾十塊去買張CD-ROM回來,你的知識就在那裡,按幾個鍵你就有了。
[00:08:21.000 --> 00:08:43.000]  以前你又厲害在記性好,想得多,我記得我自己剛剛順主武記,我進大學的時候聽一位牧師講道,他說針研裡面驚威耶和華,這個字出現了十四次,我們坐在下面,很厲害,讀聖經讀得這麼精,
[00:08:43.000 --> 00:09:07.000]  整本針研三十一章,我頭都快爆了,還沒看完第二三章,他三十一章看完之後,他就數到十四次驚威耶和華,這個字出來,我覺得很厲害,不過當年我們不知道,原來已經有一個叫concordance什麼的,其實很簡單的,經文類篇都揭開,數一數就知道了。
[00:09:07.000 --> 00:09:36.000]  當然他沒有意欺騙我,不過當時我剛剛初心,覺得很厲害,他知道這麼多,但今天我相信你這個,如果有人這樣講,你完全不會覺得他有什麼厲害,我回家按三個鍵,我不用兩秒鐘,經文都出來了,還print出來,那個問題不是有沒有這些知識的問題,有沒有這些知識,有沒有這些資訊,完全並不是一個問題,問題在哪裡呢?是不是人人一樣呢?不是的,這個世界當然有競爭的。
[00:09:36.000 --> 00:09:59.000]  競爭越來越重要,競爭的標準當然不是你知道多少資訊,而是在於你拿了這十四節的經文之後,你知不知道這十四節加起來,究竟說了些什麼出來,這個就考起了,功夫在這裡,聽得明白意思嗎?
[00:09:59.000 --> 00:10:28.000]  功夫就是給了你十四節,究竟敬畏耶和華說了些什麼呢?那我就可以了,我的電腦裡面還有一套東西,還有一個software叫做舊約神學,舊約神學有人幫我消化,我按了一句敬畏耶和華,有個學者寫了一篇文章,敬畏耶和華大概是什麼意思,都可以。
[00:10:28.000 --> 00:10:44.000]  但再進一步,如果我再問你,為什麼敬畏耶和華會就是智慧的開端呢?為什麼一個人敬畏耶和華會帶來智慧呢?覺得不敬畏耶和華的人沒有智慧嗎?
[00:10:44.000 --> 00:11:11.000]  周圍很多人都不敬畏耶和華,但他們很有智慧,說話很聰明,想法很通,讀書很厲害,有些人很敬畏耶和華,很主觀,很氣死你,我們不想用蠢鈍這個詞,不過很難受,基督徒其中一種就是很敬畏耶和華。
[00:11:11.000 --> 00:11:25.000]  為什麼呢?你們要去解釋,如果你們相信聖經的時候,那一刻來到這個步驟,你就會發現不是資訊的問題,而是腦的問題。
[00:11:25.000 --> 00:11:39.000]  腦的問題永遠無法在電腦的資訊中代替,這個我相信就是資訊和知識,知識和智慧的分別。
[00:11:39.000 --> 00:12:00.000]  我們相信將來的世界,知識是人人有,而且人人都有麥克風,人人都可以上網,有一定的資金就可以上網,所以其實很有趣,將來的社會,以前的校長才有麥克風,所以校長說話每個人都留心,現在媽媽和狗都有麥克風,你上網就可以說話了。
[00:12:00.000 --> 00:12:21.000]  人人都說話的時候,是不是人人都會聽呢?不是的,所以將來的分別就是大家欠缺的是什麼呢?欠缺的是非知識性的比賽,就是說有知識,有資料,完全不能夠令你成為人上人。
[00:12:21.000 --> 00:12:41.000]  怎樣才能夠令你在競爭當中可以高過其他人呢?幾萬人開麥克風說話,為什麼他要聽你講呢?你有沒有想過呢?如果將來你想做這個在競爭當中能夠爬上來的話,我相信一定不是知識的問題。
[00:12:41.000 --> 00:12:57.000]  所以現在很多人喜歡講EQ,EQ不是講知識的,現在喜歡講包裝的意思,一百個麥克風開麥克風,為什麼要聽你呢?你的包裝特別。
[00:12:57.000 --> 00:13:12.000]  現在我相信將來慢慢人聽了這麼多聲音的時候,他想聽一些有智慧有深度的說話和資訊,那些就能夠吸引人。
[00:13:12.000 --> 00:13:36.000]  這就是為什麼我們今天用兩個小時的時間去研究一下智慧是一回事。我不想將聖經裡面的智慧講到純粹一個高超的哲學體系,雖然今天晚上是比較用腦一點,下次就容易很多,實際很多。
[00:13:36.000 --> 00:13:52.000]  但是我今天晚上也很想將它成為一個很實踐性的,我會提出究竟怎樣才叫有智慧,怎樣才能夠有智慧,有什麼熟練的操練,讓我們能夠比較慢慢慢慢接近有智慧。
[00:13:52.000 --> 00:14:07.000]  不過你不要指望今天晚上聽完出去,一回家就很有智慧,智慧是要有操練才能得到的,不是你開個電腦按出來的,分別就在這裡,難處也在這裡。
[00:14:07.000 --> 00:14:34.000]  在《針研》裡面講智慧,我們先來看看針研究竟是一本怎樣的書。針研是一本怎樣的書,我也不想花太多時間和大家研究,所以我做了一個簡單的附錄,在我們引用的經文最後一頁,我們很快看看,給大家一個小小的交代。
[00:14:34.000 --> 00:14:49.000]  也將會把這堂講座的參考書列在這裡,也不會慢慢介紹給大家看,這也是我用過的參考書的其中一個部分。
[00:14:49.000 --> 00:15:15.000]  關於針研這本書,如果你看下去的時候,結構大概分開有九段,這九段本身一句和兩句之間未必是完全銜接的,好像語錄的修輯,並不是有邏輯性在這裡,不過主題大概可以按照編輯者分為這樣。
[00:15:15.000 --> 00:15:41.000]  開始的六節講出針研的主題,可以說是針研的引研,然後就是針研智慧的教材,第三段由第十章開始到第二章中間,寫明了所羅門的針研。
[00:15:41.000 --> 00:15:59.000]  然後由第十二章的第十七節到第十三章的第十四節,講到所謂智慧人的言語,我講得很快的,不想浪費大家的時間,大家可以慢慢看下去就知道。
[00:15:59.000 --> 00:16:23.000]  然後就是一些搜集性的針研,就是希西加時代所搜集的所羅門的針研,然後講明了一個叫做雅基的兒子阿古爾的言語,然後呢,尼姆伊勒王的言語,最後一章講得很特別的,
[00:16:23.000 --> 00:16:33.000]  講到一個女性的典型,一個理想的女性是怎樣的,這個我們星期五就會講。
[00:16:33.000 --> 00:16:57.000]  那麼究竟這樣的編輯時代是怎樣的呢?根據聶宏基所講到,所羅門不單止有智慧,並且他自己寫針研,也搜集針研。如果是這樣的話,我們相信第一第二第三段和第六段所搜集的都是所羅門而來的針研。
[00:16:57.000 --> 00:17:15.000]  如果是所羅門王的話,大概是現在的三千年前,如果是希西加時代他收集的話,希西加時代大概就是公元前的八年左右,那麽收集完之後就成為了針研裏面的一半,有四大部份。
[00:17:15.000 --> 00:17:34.000]  然後所謂智慧人,我們不是知道是誰,不過如果當時所羅門這麼喜歡這些有智慧的話,那麽這些智慧的話不單止是所羅門講的,可能民間流傳有些人講的,那麽他就收集了的話,都當他是所羅門的時代。
[00:17:34.000 --> 00:17:46.000]  所以大部份的針研可以說是所羅門的時代他自己和後人收集他的和他搜集民間的所寫成的智慧的言語。
[00:17:46.000 --> 00:18:03.000]  然後阿古爾是誰呢?這個真是妙了,阿古爾就這麽多學者,這麽多年沒辦法猜到,甚至沒辦法猜到他是什麽民族,什麽地域,什麽時代,總而言之就在這裏。
[00:18:03.000 --> 00:18:27.000]  然後利姆伊勒王,利姆伊勒王也不是以色列的王,但是憑他所寫的內容來講,他也是一位敬畏神信仰耶和華的一位王,或者可能是一位王子,阿拉伯地區北部的王子,按照他用的文體。
[00:18:27.000 --> 00:18:34.000]  最後就是第31章,也不知道是誰寫的,也沒有說是誰寫的。
[00:18:34.000 --> 00:18:44.000]  有些人說可能跟著次序,可能也是利姆伊勒王寫的,也不一定,寫的是他媽媽。
[00:18:44.000 --> 00:18:53.000]  但是有些人說不一定是,因為他的文章的風格和上一章有些不同。
[00:18:53.000 --> 00:19:03.000]  這些都是我們簡單介紹一下,對於我們來說不是特別重要,最主要是針研裏面的內容。
[00:19:03.000 --> 00:19:08.000]  針研講到智慧究竟是什麽呢?
[00:19:08.000 --> 00:19:16.000]  什麽叫做有智慧的人,有智慧的人的表現是怎麽樣呢?
[00:19:16.000 --> 00:19:29.000]  如果我們引用龐君毅先生所寫的一本書裏面的副篇,人的道德自我,
[00:19:29.000 --> 00:19:39.000]  他特別詳細研究在中國的傳統裏面所謂有智慧的人是怎麽樣,當然也不是我們今晚的重點。
[00:19:39.000 --> 00:19:46.000]  不過他引用了一個例子,可以說是一個很典型的例子,一個經典的例子。
[00:19:46.000 --> 00:19:52.000]  他的例子是講司馬光,大家都很熟悉這個故事。
[00:19:52.000 --> 00:20:02.000]  司馬光小時候跟其他小朋友一起玩,小朋友一起玩,有一個大水缸高於人頭的,
[00:20:02.000 --> 00:20:13.000]  我想是玩捉迷藏吧,有一個人太聰明太笨,總之想躲進缸裏,
[00:20:13.000 --> 00:20:23.000]  爬上缸裏,跳下去怎知有水,沒頂,那就慘了,浸了,大家都很害怕,怎麽辦呢?
[00:20:23.000 --> 00:20:33.000]  有人叫媽媽,叫得來都沒有,有人想咬缸又不行,司馬光就立刻拿一塊大石,
[00:20:33.000 --> 00:20:43.000]  大家記得吧,打破缸,水就流出來,水流過,水流出來小朋友就不會淹死,救回小朋友。
[00:20:43.000 --> 00:20:54.000]  這個我們說是一個智慧的典型,因為智慧不是每個人都想得到,而且知識是每個人都有的,
[00:20:54.000 --> 00:21:03.000]  為什麽呢?水浸過頭是會淹死人的,這個每個小朋友都知道的,
[00:21:03.000 --> 00:21:14.000]  用石頭掟缸,缸是會爛的,這個知識是大家都知道的,缸爛了水就會流出來,這個知識也是大家都知道的,
[00:21:14.000 --> 00:21:20.000]  水流出來之後,他就浸他不死,救回他,這個大家的知識都知道的,
[00:21:20.000 --> 00:21:29.000]  所以問題不是這幾樣知識大家都知道的,而司馬光的智慧就在於他為什麽會想到這幾樣知識,
[00:21:29.000 --> 00:21:37.000]  將它們合起來做出這樣的行動,做到其他做不到呢?這個就是智慧所在,
[00:21:37.000 --> 00:21:45.000]  這個就是智慧和有知識不同的地方,是一種判斷,運用本來有的知識,你又有,他又有,
[00:21:45.000 --> 00:21:50.000]  為什麽到他手就搞定出來呢?你一束花他一束花,為什麽他插得出來比你漂亮呢?
[00:21:50.000 --> 00:22:01.000]  分別就在這裏,你唱詩他唱詩,但他又可以作一首歌出來,唱到每個人都想唱,你又想作一首,但你作也作不到呢?
[00:22:01.000 --> 00:22:13.000]  有些人說沒得說的了,司馬光的音樂天才生出來是這樣的,可能有些譜,但是是不是完全沒有軌跡可尋呢?
[00:22:13.000 --> 00:22:27.000]  今天我們就試試用兩個小時的時間在針研裏面找出來,看看有什麽秘訣在裏面,然後還要加上有什麽屬靈的秘訣在裏面,
[00:22:27.000 --> 00:22:36.000]  當然智慧不單單像司馬光那樣聰明,能夠運用知識做到一些人想不到的事情,
[00:22:36.000 --> 00:22:55.000]  智慧當然還有一些更加闊的,是對人生的體會的智慧,就是說對人生的一些現象有一種深度,不同凡響的了解,另外一個經典的例子就是蔡翁失馬,焉知非福,
[00:22:55.000 --> 00:23:11.000]  失了馬是一個損失,損失就是一個禍害,但是蔡翁可以看到失了馬不一定是禍害,可能是好處,大家都看到了,故事就是這樣說的,
[00:23:11.000 --> 00:23:33.000]  蔡翁失了馬,誰知道馬後來帶了一群馬回來,那些人就很高興,有了一群馬,獲得一個不需要付出的白白的收穫,蔡翁說不一定,有了一群馬,也可能帶來不一定好處,果然不出所料,
[00:23:33.000 --> 00:23:53.000]  於是那些人很高興,誰知道馬掉下來,掉斷了一隻腳,大家都來安慰蔡翁,說你兒子真慘,真是不幸,蔡翁說不一定,掉斷了一隻腳,在人的角度來看,一般來說,掉斷了一隻腳,最愛的兒子掉斷了一隻腳,還有什麼好處呢?
[00:23:53.000 --> 00:24:13.000]  蔡翁說人生不一定是這樣,掉斷了一隻腳不一定是不好的,最後果然是,後來徵兵去打仗,看到蔡翁的兒子跛腳,說不能打仗,不用去了,救回一條命,
[00:24:13.000 --> 00:24:42.000]  蔡翁說人生不一定是這樣,有些人對人生的禍福得失,一些沒有智慧的人得就得,失就失,禍就禍,福就福,很簡單,但是對於有智慧的人來說,他可以在禍當中看到福,在福當中預見到禍的可能性,失當中他見到另有所得,得之時他也不會歡喜若狂而盲目,這個就是智慧,
[00:24:42.000 --> 00:25:07.000]  這個就是智慧對人生有一種深度不同角度的看法,這個就是智慧的表現,當然有些比較聰明的智慧,就是猜謎語,對戀,猜字,其實也有很多智慧在這裡,
[00:25:07.000 --> 00:25:29.000]  有人問你,一棵菜的菜字加一筆就變成另外一個字,你會說,什麼字呢?大家知道了吧,不知道嗎?有誰不知道的?菜字加一筆,真的不知道嗎?你回去想想吧,加一筆就變成另外一個字了,那怎麼辦呢?
[00:25:29.000 --> 00:25:58.000]  一筆可以無限多個加法,無限多個劃法,但是有聰明的人,有智慧的人,我知道,變成什麼呢?變成一個谷字,你們都看著我,你不知道嗎?我們這些人都知道的,菜字加一筆變成一個谷字,想到了嗎?給了一個答案都想不到,就沒有什麼智慧了,
[00:25:58.000 --> 00:26:16.000]  如果你沒有答案之前想不到,那就是中等,不知道怎樣,菜字的草花頭下面一撇,撇字加一個勾,下面就變成一個米,變成一個谷字,谷花的谷,想到了嗎?
[00:26:16.000 --> 00:26:43.000]  是哦,這些都是智慧,這些讀書多不一定懂的,不是說你沒有學問,拿到博士也未必想到,智慧就是這麼巧妙的,智慧能夠有一些似乎是從另一個角度來的東西,不是一條線,肯定沒有邏輯的,沒有智慧的邏輯,
[00:26:43.000 --> 00:27:00.000]  那你沒有邏輯,那今晚說來幹嘛呢?繼續被你糟蹋而已,今晚坐在這裡的時候,又說了幾個謎語出來,又想不到,那你說是不是沒有智慧呢?那我怎樣才有呢?那今晚當然不想這樣,好嗎?
[00:27:00.000 --> 00:27:24.000]  那今天我們在聖經裡面,看看究竟怎樣才能得到智慧,為了方便和時間的緣故,我就已經和大家將經文印了出來,這個是我有嘗試的做法,有關的經文我已經印了出來,所以我一邊說的時候,我就叫大家看第幾段,哪一章哪一節,
[00:27:24.000 --> 00:27:47.000]  我每次說的那些叫大家看的經文,就一定已經在這張印出來的紙上,好嗎?那我們就來對照來看,我們一定要從聖經裡面去看,當然我們今晚所說的,也不是單單停留在聖經,我們將它具體化成為我們生活的一個實踐的指標。
[00:27:47.000 --> 00:28:02.000]  好,我們首先從剛才那些例子裡面,我們先來講究竟智慧是什麼?拿一個很簡單的藍圖,然後我們在藍圖裡面慢慢抽絲剝繭,進入它的核心問題。
[00:28:02.000 --> 00:28:25.000]  如果我們用司馬光這樣的例子,我們就知道所謂有智慧,一個智慧的表現就是對著一個問題,向著一個目標,問題也就是一個難題,譬如說一條數,一個謎語,一個面對一個危機,好像司馬光那樣,有人要淹死了,怎麼辦?
[00:28:25.000 --> 00:28:46.000]  一個目標的意思是比較闊的,就是說一個人生的體會,或者一件事你應該做或者不做,對於面對一個這樣的特定的對象、問題、目標,我覺得能夠有兩樣東西在智慧裡面。
[00:28:46.000 --> 00:29:12.000]  第一,你有一種全面和深度的透視和分析,這個是表達你那種知的方面,那種理解力,有一種與別不同,不同尋常人的理解力。
[00:29:12.000 --> 00:29:40.000]  然後還有,好像司馬光那樣,你有很多的知識,但你能夠有一種創意的綜合,撿到這些大家一堆的知識在裡面,你看完那堆的知識之後,你能夠撿到其中這十樣八樣,合起來做到一個很精彩準確的判斷,一個判斷,
[00:29:40.000 --> 00:30:00.000]  是我們究竟要怎麼去做,做一個抉擇。所以,智慧就是這兩樣東西,有那個的剖析、認知、理解的優越性,然後判斷上的準確性和高明性。
[00:30:00.000 --> 00:30:17.000]  一個人有這兩樣東西,合起來有這樣的訓練和表現,這個就可以稱為有智慧的人。所以有智慧的人不一定是讀很多書的人,相反來說讀很多書的人不一定是很有智慧的,有時候也會很盲目的。
[00:30:17.000 --> 00:30:30.000]  所以你說,不是的,他讀了這麼多書,他應該不會這麼盲目的,有些人是很盲目的。當然,完全不思考的人就沒有什麼智慧,思考多的人也不一定有智慧。
[00:30:30.000 --> 00:30:44.000]  那你想說什麼呢?我們先看看聖經裡面給我們一些開始的初步。三章二十一節說:
[00:30:44.000 --> 00:31:07.000]  「所以,要謹守真智慧和謀略,不可使他離開你的眼目。」這個和合本有時候的譯跟原來的意義是不夠全神的,所以我不時也會引用其他的譯本來告訴你。
[00:31:07.000 --> 00:31:26.000]  他說,你要守著真智慧和謀略,謀略這個字原文的意思是一種明辨的態度。智慧是一種明辨辨別的態度,就是說看東西看得很清楚。
[00:31:26.000 --> 00:31:47.000]  什麼叫看東西看得很清楚呢?就是看得很全面、很闊度、看得很深入。看東西有闊度、有深度的,這個就是有智慧的人。看東西很單線的,這個就是缺乏智慧的人。
[00:31:47.000 --> 00:32:04.000]  八章五節說:「智慧說:愚無人,你們要會悟靈明。」
[00:32:04.000 --> 00:32:26.000]  其實在新譯本的意思是:你要學習精明。愚昧人,你們當心裡要明白事理。新譯本裡面這樣說。就是說一個真正有智慧的人,他學習到精明和可以明白事理。
[00:32:26.000 --> 00:32:42.000]  這個我不和大家慢慢解釋,大家也知道了。所以聖經裡面給我們看見一個有智慧的人是可以明白事理,對問題有一個明辨的態度,看得很清楚。
[00:32:42.000 --> 00:33:04.000]  這個就是我剛才說的perception的部分。然後智慧也是一種判斷,我們看見八章十二節,他說:「我智慧以靈明為居所。」原來意思是說我智慧是與精明一起住。
[00:33:04.000 --> 00:33:20.000]  有智慧的人是很精明的,什麼叫精明?精明不單是想事情想得通,還要什麼?決擇,下一個判斷,下得準,就叫精明。
[00:33:20.000 --> 00:33:35.000]  這個人買東西很精明,不是只看百貨公司那麼簡單,他要下手一買,就買對的東西。還有呢,就要尋得知識和謀略。
[00:33:35.000 --> 00:33:57.000]  所以智慧在金針燃裡面和謀略,就是一個政治家,他做事,他對一個國家的問題,他採取一種策略,他下得很準,下得很恰當,不過火,又解決到問題,人民又喜歡,這個就是智慧。
[00:33:57.000 --> 00:34:18.000]  所以在15-16字裡面,智慧說:「君王藉著我掌權,」即是坐國位,君王藉著我來判定公平和法紀,所以皇子和首領,世上一切的審判官都藉著我來掌權治國。
[00:34:18.000 --> 00:34:28.000]  所以這兩段聖經裡面,我們看到智慧不單止是一種明辨的心境,智慧還是一種判斷的準確。
[00:34:28.000 --> 00:34:46.000]  希望大家明白了我這個系統,這個藍圖的架構,在針燃裡面是這樣拿出來的,還有很多經文,當然我不會慢慢地和大家讀,我們抽一些有特別值得讀出來的才讀。
[00:34:46.000 --> 00:34:52.000]  當然看下去還有很多其他經文,時間不多,我們就不會繳錢這麼久。
[00:34:52.000 --> 00:35:11.000]  所以從針燃的角度來說,智慧人的氣質就是剛才我們所說過的,能夠運用智慧去解決問題,這些就是所謂的聰明,或者是用智慧的視野去看人生的際遇。
[00:35:11.000 --> 00:35:27.000]  針燃有很多這類的,舉個例子來說,《苦》和《樂》四章十二十三節,說到人生的路有一條路,人以為正的路,最終成為死亡的路。
[00:35:27.000 --> 00:35:40.000]  大家都以為是正的,但是有智慧的人看到那條路可能是滅亡的路。人在嬉笑中心也憂愁,快樂之極就生愁苦。
[00:35:40.000 --> 00:35:54.000]  相反的,在嬉笑的時候沒有智慧,快樂的時候就快樂,但是有智慧的時候他知道快樂之極會生愁苦。
[00:35:54.000 --> 00:36:09.000]  這就是人生的苦樂,兩面有一種深度的體會。擁有和失去,剛才我們說的蔡英文失馬,聖經心言一樣是這樣說的。
[00:36:09.000 --> 00:36:24.000]  《苦》十一章二十四二十五節說,有私散的,卻更增添。在一般人的理解裡面,你把錢拿出來就少了,很清楚很簡單,你的錢包就少了一點。
[00:36:24.000 --> 00:36:39.000]  但是在真言的角度來說,當你拿錢出來的時候,其實你有所增添的。相反來說,論識過度,孤寒就是說水不流過別人田的時候,那些錢就不會少。
[00:36:39.000 --> 00:36:57.000]  但是反至貧窮的,好施捨的,反而得到豐裕,得到別人對你的滋潤。這個慢慢回答下去很有味道,今晚我不和大家逐句慢慢回答。
[00:36:57.000 --> 00:37:14.000]  不過在真言中,人生有很多相反的,拿錢出去,其實你得到的,幫了別人,其實你自己得到幫助。你按著錢包很孤寒,其實你越來越貧窮。
[00:37:14.000 --> 00:37:28.000]  這個可以說是對人生有一種很深度的體驗,一種視野。真言中給我們看到一個智慧的人能夠這樣。
[00:37:28.000 --> 00:37:40.000]  當然第三樣,在真言中的金句,第九章十字說:驚威耀和,是智慧的開端,認識智性者,便是聰明。
[00:37:40.000 --> 00:37:51.000]  我想這個大家都很熟悉。在真言中,大家都記得這一句,真言中有一個很重要的觀念,
[00:37:51.000 --> 00:38:06.000]  就是真言中的智慧並不是我們日常,古代,東方,中國那種智慧,雖然他們不是互相衝突,不是完全無關,
[00:38:06.000 --> 00:38:20.000]  但是真言在聖經中的智慧肯定有多一個層次,有一個向度,是我們其他東方的智慧,甚至現代人的智慧是沒有的。
[00:38:20.000 --> 00:38:35.000]  就是因為真言講得很清楚,他說驚威耀和是一個宗教上,信仰上的質素,驚威耀和是一種信仰的質素,是會帶來一個更深刻的智慧。
[00:38:35.000 --> 00:38:44.000]  所以在聖經中,真言告訴我們,真言所講的智慧並不是一般的智慧,不是一般的智慧。
[00:38:44.000 --> 00:39:02.000]  一般的智慧和真言的智慧並不是完全衝突,但是在一般的智慧之上,聖經再告訴我們,驚威耀和是一個有信仰虔誠的人,他有一份的智慧,是那些沒有信仰的人,信仰不虔誠的人是不會有的。
[00:39:02.000 --> 00:39:18.000]  這個就很重要了,這個就是我們為什麼要看聖經,而不是翻開腦子裝子,或者佛經,那些都是講智慧的,到很多地方都是講智慧的,你去那些新紀元運動,很多都是講智慧的那些東西。
[00:39:18.000 --> 00:39:33.000]  為什麼我們不看那些,而要看聖經呢?因為聖經告訴我們,聖經裡面的智慧是不同一般的智慧的,三章五至七節,「你要專心仰賴耶和華,不可倚靠自己的聰明。」
[00:39:33.000 --> 00:39:47.000]  這裡有一個小小的對比,聰明就是聰明,但是呢,金賢說你要專心仰賴耶和華,這個信仰上的質素,不要單單倚靠自己的聰明。
[00:39:47.000 --> 00:40:00.000]  就是說,如果一個人只倚靠自己的聰明,只有人的聰明的話,這個不是真的聰明,並不是聖經裡面金賢書所講的那種有神的智慧。
[00:40:00.000 --> 00:40:06.000]  所以在你所在的事上,都要認定他,即是指耶和華,他必指引你的路。
[00:40:06.000 --> 00:40:13.000]  然後就講得很清楚,「不要自以為有智慧,要敬畏耶和華,遠離惡善。」
[00:40:13.000 --> 00:40:21.000]  不要自以為有智慧,一個人以為自己有智慧,可能他真的有多有智慧,在人的角度有多有智慧。
[00:40:21.000 --> 00:40:29.000]  聖經說,你在人的角度說你很有智慧,聰明,聰明,厲害,很聰明。
[00:40:29.000 --> 00:40:41.000]  聖經就立刻提醒,不要以為這個聰明就夠了,你要有從神的信仰質素而來的智慧,其實還不夠。
[00:40:41.000 --> 00:40:47.000]  你以為有智慧,其實還不夠,要專心仰賴耶和華。
