
[00:00:00.000 --> 00:00:10.000]  從荒謬到永恆,全道書的人生哲學,專題四:真命消逝的荒謬
[00:11:12.000 --> 00:11:24.000]  你看看老人家,當他走上巴士的時候,他驚怕,怕什麼呢?因為他知道他自己的生命,他知道他身體的氣力支撐不了路上發生的事情
[00:11:24.000 --> 00:11:38.000]  行樹開花,行樹也是一個寓意,行樹開花的意思是,行樹是什麼顏色的?是灰色的,是代表那些頭髮的顏色
[00:11:38.000 --> 00:11:48.000]  頭髮開始變灰,然後乍猛都成為重擔,其實乍猛是很輕的,乍猛是什麼時候成為重擔呢?
[00:11:48.000 --> 00:12:02.000]  當他停在一些很柔弱,已經不能夠支撐的葉子或者枝的時候,乍猛就成為重擔,好像我們的生命,本來那些沒什麼的,很容易做的事情,現在越來越難做
[00:12:02.000 --> 00:12:12.000]  他表示,一直在描述那種衰殘的生命,其實真的很不容易接受
[00:12:12.000 --> 00:12:25.000]  可能我站在這裡說,你們這麼多年輕人都不知道我在說什麼,到你像我過了40歲,你就開始明白你的身體不是很受你控制
[00:12:25.000 --> 00:12:32.000]  到差不多的時候,你就會開始很敏感,究竟你有多少條白頭髮
[00:12:32.000 --> 00:12:44.000]  我女兒,昨天說我女兒,今天說我女兒,我小女兒,她懂不懂,有一天我記得,今年上半年年頭的時候
[00:12:44.000 --> 00:13:08.000]  她突然間走過來跟我說,爸爸,你很老,我說,多事,老什麼,亂說,她就走開,過了一個多小時回來,她說,爸爸,你很老,我說,豈有此理,亂說,不要這樣說,不要說人老,見到人家是叔叔,你不要說這些
[00:13:08.000 --> 00:13:26.000]  到那天晚上,她又來說,爸爸,你很老,我開始慌了,我走上去照一下鏡子,很老嗎,不是很老,只是白頭髮
[00:13:26.000 --> 00:13:36.000]  我以為她是小朋友,不懂事,說話就算了,但是困擾了我兩三天,這是我以前沒有的經驗
[00:13:36.000 --> 00:14:02.000]  三天之後,我打電話給一個朋友,聊天,開始明白原來是怎樣,原來她在學校學了一句話,就是很老友,她說不完,其實意思就是爸爸,你很老友,我和你是很老友,我很喜歡你
[00:14:02.000 --> 00:14:18.000]  她說不完,爸爸,你很老,幸好我沒那麼害怕,原來不是,但是回想起來,為什麼自己會這樣,其實這是我們不想面對人生衰殘的一個事實
[00:14:18.000 --> 00:14:41.000]  開始發覺你的身體不受支配,開始你最引以為驕傲的東西開始消失,第六節很有意思,銀鏈截斷,金瓶破裂,瓶子在全旁損壞,水輪在井口破爛
[00:14:41.000 --> 00:15:08.000]  當你有些文思和音樂感,你這一節都可以寫一首歌,一幅可以說是一個很肅殺的圖畫,銀鏈截斷,金瓶破裂,我想起截斷了銀鏈,破裂了金瓶,銀鏈買回來的時候一定是很寶貴
[00:15:08.000 --> 00:15:32.000]  當它截斷的時候,金瓶它買回來的時候一定是全價值,但到它破裂的時候可能就丟在一邊,有時候你也會有這樣的感觸,你走過一些花園大廈,一些新區,總而言之你在那些垃圾房就看到有很多很多本來很漂亮的東西
[00:15:32.000 --> 00:15:56.000]  雖然它已經是破爛的了,但你可以看到這套梳化椅本來初初買的時候應該是很漂亮的,雪櫃,洗衣機,甚至收音機,我都可以想像當這套梳化椅搬來第一次搬來你家的時候,全家人怎樣圍著它來看,小朋友搶著坐上去彈一彈
[00:15:56.000 --> 00:16:15.000]  它曾經有個風光的日子,但曾幾何時,這個在垃圾房裡面又會出現,人生有時候就是這樣,銀鏈會變成破裂,銀鏈會截斷,金瓶會破裂,這個人生是一個消逝的事實
[00:16:15.000 --> 00:16:35.000]  而人生消逝的極盡,傳道者告訴我們就是死亡,死亡是一個終極的消逝,所以傳道者都不怕大膽的繼續說下去,人生的荒謬不單止會消逝,並且最後以死亡作結束
[00:16:35.000 --> 00:17:00.000]  第九章四到第六節,以一切活人相連的,那人還有子亡,因為活的狗比死的獅子更強,獅子是很兇很強而有力,但死了的獅子爬不上一隻仍然生存的狗
[00:17:00.000 --> 00:17:12.000]  惡有什麼用呢?大力有什麼用呢?當死亡臨到的時候,死了的獅子爬不上一隻活的狗
[00:17:12.000 --> 00:17:26.000]  活著的人知道必死,死了的人毫無所知,也不再得賞賜他們的名無人紀念,他們的愛他們的恨他們的妒忌早都消滅了
[00:17:26.000 --> 00:17:32.000]  在日光之下所行的一切事上,他們並不再有份了
[00:17:32.000 --> 00:17:37.000]  傳道者告訴我們死亡為什麼可怕,因為有三個原因
[00:17:37.000 --> 00:17:42.000]  第一,死了的人毫無所知,第五節
[00:17:42.000 --> 00:18:00.000]  第二,死了的人這個世界所有的一切,他們的愛他們的恨他們的妒忌不再有份,你曾經愛過恨過妒忌過,你總言之你生命裡一切的喜怒哀樂悲歡離合,到你死的時候你不再有份
[00:18:00.000 --> 00:18:09.000]  然後第五節說到死了的人無人紀念,這是死亡最可怕的三個原因
[00:18:09.000 --> 00:18:29.000]  我最近續期的香港護照,續期了之後寄回來,我那個expiring date,截止這本日記到什麼時候有效呢?就是2003年
[00:18:29.000 --> 00:18:44.000]  真的很有啟發性,過了20世紀,到21世紀2003年護照到,我看的時候很高興,想想我2003年換的時候已經進入21世紀
[00:18:44.000 --> 00:19:00.000]  突然間想想可能當時我都不在,突然間一種在存在主義所說的一種sort of non-existence,突然間我不存在,沒有我份的
[00:19:00.000 --> 00:19:16.000]  我在想2000年一定很刺激,那晚1999年晚上11點多那一下一定很刺激,我都在想的,我不知道你有沒有想過,可能你年輕不會想到像我這樣的結論
[00:19:16.000 --> 00:19:29.000]  突然間想想可能當時我都不在,他們慶祝我去哪裡,突然間一種不再有份的感覺,一種很強烈的震撼和荒謬感
[00:19:29.000 --> 00:19:43.000]  那種不再有份,毫無所知,他們當時怎麼慶祝怎麼開香檳,電台說什麼,播什麼音樂,然後2003年我應該換護照,但是當時我的護照都沒用了,因為我都不在
[00:19:43.000 --> 00:19:58.000]  這種是死亡帶來的一種突然間的震撼,然後死亡最深的一個可怕是因為死亡令你無人紀念
[00:19:58.000 --> 00:20:18.000]  我不知道是不是事實,但是我聽說墨西哥的墳場有兩段,前面那段和後面那段,前面那段叫做死人的墳場,後面那段叫做真的死了的人的墳場
[00:20:18.000 --> 00:20:43.000]  那我說有什麼分別呢?原來他有個意思有分別的,他說逢是撞在前面的人的墳,有五年以上已經沒有人去拜祭或者換花或者給數目的話,他就將它移到後面,那些叫做真的死了的人的墳場
[00:20:43.000 --> 00:21:02.000]  這也挺有哲學性的,墨西哥人,這種是沒有人紀念,這個真的是死了,當一個人仍然有人紀念他的時候,他都還不算死了,因為他還在其他人的生命當中有痕跡
[00:21:02.000 --> 00:21:24.000]  所以你要問我,王家駒究竟他死了有什麼意思,我不懂得回答你,坦白說我個人來說,Beyond和現在拆散了的達明一派是我在香港最喜歡的兩個樂隊,我覺得他們唱的歌有意思,音樂有水準
[00:21:24.000 --> 00:21:41.000]  所以他的離世對我來說是一個很大的震撼,雖然我在加拿大我也知道,我追著這個新聞,但你問我他死了有什麼意義呢?我就要問他五年之後撞在哪一邊?
[00:21:41.000 --> 00:22:04.000]  你相信我,我不是開玩笑的說,我是很嚴肅,很認真,也很沉重的說,現在當然有很多女孩子追著他,當然有很多女孩子為他哭,接下來這一兩年他墓裡還有花,我看五年十年之後,王家駒的墳還有沒有人紀念
[00:22:04.000 --> 00:22:14.000]  有時人生的死亡就帶給我們這一份荒謬和震撼
[00:22:14.000 --> 00:22:25.000]  不如我們看看傳道書裡面告訴我們,我們怎樣可以突破這個消逝,把觸,永恆呢?
[00:22:25.000 --> 00:22:37.000]  傳道書給我們有三個提議,如果不是答案的話也可以說是有三個提議
[00:22:37.000 --> 00:22:49.000]  第一個提議就是剛才我們讀到這種消逝的恐怖,在十二章所說的這種消逝的恐怖裡面,我們不要忘記他第一節其實就給了我們一個答案
[00:22:49.000 --> 00:23:12.000]  其實傳道書很多時候是倒轉的,他先給一個結論然後再說原因和現象,這裡就是典型的一個做法,十二章的第一節其實給了我們一個結論,然後第二節一直到第六節才說到我們剛才所描述的那種衰殘的悲哀
[00:23:12.000 --> 00:23:29.000]  傳道者的意思就是如果你看到人生的衰殘的事實,你不想見,但你不能逃避,你覺得很悲,覺得很難過,覺得很無奈的話,那你就要聽傳道書第十二章的第一節所說的
[00:23:29.000 --> 00:23:56.000]  答案是什麼呢?你就趁著這個衰殘的日子還沒來到之前,當紀念做你的主宰,什麼意思呢?不要再拖,不要再等待,趁著你仍然有機會,趁著你仍然還沒衰殘,就做你能夠做的
[00:23:56.000 --> 00:24:21.000]  敬畏你所敬畏的神,那你的生命就過得有意思,一個人活得夠就不怕死,一個人生命有意義就不怕衰殘,唯有那些覺得自己活得不夠的人才會怕死,唯有那些覺得自己生命活得不夠意義的人才會怕衰殘,因為沒有機會再來過
[00:24:21.000 --> 00:24:50.000]  如果像保羅臨死的時候,要走的路我已經走過,當跑的路我已經跑過,當守的道路我已經守過,如今我知道有官免為我流傳的時候,保羅是不會怕死的,好像耶穌那樣,那些他一生裡面,短短的三年公開的活動裡面,他要做的事他做了,他要救的人他救了,他要愛的人他愛過,他要為他犧牲,為他勞苦的人他勞苦過,那他就面向耶路撒冷
[00:24:50.000 --> 00:25:19.000]  他不會恐懼,我相信這個就是傳導者給我的一個很重要的提醒,如果你怕衰殘,你怕死亡的時候,你最積極的解決就是趁著你還沒死之前做你應該做的事,是什麼呢?紀念做你的主宰,很多時候我們人生在拖,有時候當我到現在四十幾歲的時候,我看到一些年輕人在加拿大也好,在香港也好
[00:25:19.000 --> 00:25:48.000]  將他自己的生命折磨,衰殘,好好的年輕人的生命,去玩到盡,搞到壞了,有時候我心裡很難過,有個很出名的運動員,他說過一些話,這個運動員本來是一個奧林匹克的冠軍,後來他患了病,他患了癌症,癌症一直折磨他的身體,以致他差不多要面臨死亡
[00:25:48.000 --> 00:26:07.000]  在他臨離開世界的那一年裡面,他到處去演講,他講什麼呢?是專門向那些吸毒的和醉酒的年輕人,在這樣的場合裡面,是朝著他們跟他們講話,他從來講來講去都是一個point,一點
[00:26:07.000 --> 00:26:34.000]  他坐上台的時候,搓著輪椅,然後很殘弱的身體跟他們講,那些年輕人,他說你有這麼好的身體,你自己去弄殘他,他說你不喜歡你的身體嘛,好啊,你跟我換吧,我給你吧,你這麼喜歡弄殘的身體,我給你換,我不知道多想有你的身體,我可以再去奧林匹克再跑
[00:26:34.000 --> 00:27:03.000]  我相信這樣的挑戰是很厲害的挑戰很多時候我們是浪費了我們的生命當我們仍然未衰殘之前我們是浪費了我們的生命不是知道我們生命好好地投資在一個永恆的象限裡面 但這樣浪費了他 玩了他 看了電視 無謂的電視 是這樣看看看看 無謂的活動是這樣做做做 以為我們生命是無限延長下去的
[00:27:03.000 --> 00:27:18.000]  直到你衰殘的時候 你後悔太遲 傳道者說當趁著你仍然衰敗的日子未來到之前 把觸現在 令到你的生命有更加永恆的意思
[00:27:18.000 --> 00:27:39.000]  所以接著傳道者就說到第七章第一節說到這件事 傳道宣告很有智慧的 第七章第二節開始
[00:27:39.000 --> 00:28:03.000]  (傳道)
[00:28:03.000 --> 00:28:22.000]  其實這段說話很有智慧好像很深奧 其實不是很深奧 為什麼情願去糟上的家不去燕落的家呢?為什麼智慧人的心要去糟上的家呢?愚昧的人心才在快樂的家呢?
[00:28:22.000 --> 00:28:36.000]  其實簡單來說 當你去到一些有喪事的家 參加禮儀之後 你人生一定有一個很深切的反思
[00:28:36.000 --> 00:28:53.000]  愚昧的人逃避這個事實 智慧的人就懂得透過這些糟上的家和糟上的事情 去拿到人生的智慧
[00:28:53.000 --> 00:29:09.000]  這個就是分別 原來我們看到生命有一個終極點的時候 它懂得重整它的生命 這個就是一個最重要的秘訣
[00:29:09.000 --> 00:29:25.000]  原來傳道書告訴我們人生有一個終極點 有一個終極點的時候可以很破爛 但是如果倒過來說 人生因為有一個結束點 所以我知道我的人生不是無限延長下去
[00:29:25.000 --> 00:29:42.000]  我就要好好問 究竟我應該怎樣重新安排這個生命 就是說如果我告訴你 如果你自己知道你還有15年的生命的時候 你就會重新好好問自己 如果我還有15年 究竟我應該怎樣做呢?
[00:29:42.000 --> 00:30:06.000]  很多年輕人就是不懂得這件事 以為他的生命是無窮的 但是不斷浪費下去 但是如果我們真的像聖經所說 我們懂得在糟上的人 有喪事的人的家裡找到人生智慧的話 我相信你離開這個喪事禮拜 你離開這個殯儀館的時候 你一定會想一個問題 就是如果我像他這樣
[00:30:06.000 --> 00:30:34.000]  如果我10年之後就像他這樣 或者我2年之後就像他這樣的時候 我這2年應該怎樣做人? 一個人懂得這樣想 他的生命就是有一個永恆的價值 這個傳道者提醒給我們 所以剛才說保羅 耶穌 這些基督徒 他知道他生命是有限的 耶穌基督當然是神的兒子 他知道他還有3年 所以他這3年裡面盡量做得有意義
[00:30:34.000 --> 00:31:02.000]  他沒有浪費這3年的時間 他沒有被名利拖著他走 五個餅兩條魚餵飽五千人 人們湧到跟著他 多麼好啊 這個偉大的領袖跟著他 以後一定有得吃 五千多人 只是男的 六七千人跟著他 這是很大場面的 老實說你想想六七千人跟著你多高興 這樣走 耶穌做什麼?
[00:31:02.000 --> 00:31:22.000]  耶穌沒有因為這樣的緣故就被這些名利拖著 他轉頭就說你要真正的食物就是神給你的糧食 然後他就坐船去到另外一個地方去救一個人不像人 鬼不像鬼 地鬼虎的人
[00:31:22.000 --> 00:31:48.000]  這是耶穌 耶穌知道他的生命有限 他知道他要做什麼 很多時候在我們基督徒裡面包括在內 我們人生不知道我們要做什麼 不知道我們要做什麼 每天就是這樣過 每天就是這樣過 沒有一個目的 沒有一個目標 傳道者說如果你知道還有幾年命 如果你真的懂得從一個死亡的朋友的身上看到智慧的話 你就要問 如果我還有兩年之後就像他這樣的時候 我這兩年要怎麼做人?
[00:31:48.000 --> 00:32:02.000]  我這兩年要怎麼好好地侍奉神? 我這兩年要做一個怎樣的基督徒? 因為我們的生命不是單單停留在這裡 我們生命還要向永恆負責
[00:32:02.000 --> 00:32:24.000]  傳道書第十二章說完這些人生的消殘之後 第七節很有意思的 說完人生的消殘之後 剛才我們說了第六節 第七節說塵土凝歸於地 靈凝歸於次靈的神
[00:32:24.000 --> 00:32:53.000]  有兩個分別 有限的凝歸於有限的世界會消逝 但是靈歸於無限的神 傳道者提醒我們 我們的人生裡是有塵土 這個塵土的生命我們會消逝 但是我們不要忘記我們生命不只是這麼多東西 我們生命到我們生命消逝的時候 我們的靈要歸於神
[00:32:53.000 --> 00:33:10.000]  這個永恆的生命在我們這個有限的生命裡 這是傳道者很重要的提醒 提醒就是要問我們一個問題 究竟在這個有限的生命裡 在當下我們有限的生命裡 我們有沒有永恆的質素在內?
[00:33:10.000 --> 00:33:29.000]  換個角度來說 傳道者就是問我們 在我們這個有限的短暫的人生 要面對一天要停止的時候 究竟我們有些什麼東西可以延續到永恆的呢? 現在我們的生命裡 現在我們手上拿著什麼東西可以延續到永恆的呢?
[00:33:29.000 --> 00:33:54.000]  如果在你人生裡 甚至你是基督徒也好 我都問你同樣的問題 如果在你當下你現在的人生裡 你所抓住的沒有一件東西 沒有一件東西可以讓你延續到永恆的 我相信你一定都是怕死的 因為死亡是一個很現實的情況 死亡就將你手裡拿著的東西 你喜歡不喜歡都抹開 那就沒有了
[00:33:54.000 --> 00:34:05.000]  如果今天讓你最快樂的 你最滿足的 是不能夠帶到永恆的話 我告訴你 你一定怕死 你一定怕死
[00:34:05.000 --> 00:34:24.000]  如果你手上所擁有的是你的事業 是你的工作 是你的金錢 是你的家庭 是你的婚姻 是你的子女 什麼都好 死亡來的時候 你就要放手 你一定怕的 因為你不願意看到的東西 不願意消失的東西 你都要放手
[00:34:24.000 --> 00:34:49.000]  但是傳道者說 塵土歸於塵土 但是靈始終會回到永恆的象限 回到神那裡 究竟現在在我們的生命裡有多少部分可以回到神那裡 保羅在菲勒比書就說到 我們不需要查 保羅在菲勒比書說到 他考慮離世還是在世的時候 生死的問題的時候
[00:34:49.000 --> 00:35:00.000]  他說我寧願離世與基督同在 因為這事無比 我在另外幾場都提到這件事 這句話給我一個很深很深的挑戰和提示
[00:35:00.000 --> 00:35:29.000]  保羅和我們不同 和很多人不同 就是他在今生裡 雖然他是有限的生命 但是他把足了永恆的延續點 就是耶穌基督 保羅說如果現在我這個有限的生命 我能夠 耶穌基督是我最大的滿足 我和耶穌在一起祈禱是我最大的滿足的話 死亡對於我來說有什麼恐怖呢 死亡只不過是令我和耶穌基督更加徹底的密切的在一起
[00:35:29.000 --> 00:35:44.000]  我不會怕死 我不會怕死 只不過是如果有些人 他今生裡最喜歡的最滿足的不是這件事的話 死亡來到的時候他一定恐懼
[00:35:44.000 --> 00:36:11.000]  我希望我們每一個人都在這裡離開之前反省一下 究竟在你這個有限的生命裡有多少部分你的靈可以升上去 有多少享受 幾多滿足可以延續到永恆 我曾經都說過笑話 如果你現在不能享受崇拜 將來有很長時間你捱 因為天堂一直永恆崇拜
[00:36:11.000 --> 00:36:33.000]  如果你現在不能享受唱詩 永恆的唱詩有很長時間你唱 很吸牙 如果你不能夠現在享受和神在一起的那種喜樂和滿足的話 到時候永恆和神在一起天天見到他 你都很慘
[00:36:33.000 --> 00:36:55.000]  有多少東西可以帶到永恆 有多少東西你可以帶到永恆 大家記得耶穌說過一個比喻 說到那個愚蠢的有錢人 他說我有很多田產豐富 那怎麼辦呢
[00:36:55.000 --> 00:37:17.000]  他說不如我要為自己弄一個大的穀倉 不夠 於是拆了再建一個更大的 人家對自己的靈魂說 你的靈魂可以安安樂樂 你可以吃喝快樂 跟著耶穌對他說 你這個愚蠢的人 今夜就要你的靈魂 靈魂要去哪裡
[00:37:17.000 --> 00:37:46.000]  我相信這一點 耶穌所說的這個人的愚蠢 愚蠢在哪裡呢 他不是愚蠢 他錯在哪裡呢 他錯不是錯在他有錢 錯不是錯在他擁有很多東西 甚至錯不是錯在他建一個更大的穀倉 因為這裡是很現實很真的 我們需要這樣做 他錯在哪裡呢 他錯在他對自己的靈魂說 我可以安安樂樂吃喝沒浪漫 都不是
