
[00:00:00.000 --> 00:00:08.000]  各位觀眾,我們今天很高興開始新一卷書卷
[00:01:46.000 --> 00:01:50.000]  究竟今天我們所處的世界是怎樣運作
[00:01:50.000 --> 00:01:54.000]  我相信如果我們要在這個世界裏面
[00:01:54.000 --> 00:01:57.000]  真的說要活得精彩
[00:01:57.000 --> 00:01:59.000]  如果對於很多人來說
[00:01:59.000 --> 00:02:02.000]  可以說是要中環四海
[00:02:02.000 --> 00:02:06.000]  或者是可以去找一份好工、筍工
[00:02:06.000 --> 00:02:10.000]  使自己可以能夠操作得風生水起的話
[00:02:10.000 --> 00:02:14.000]  我相信有一樣東西是一定很多人會考慮到的
[00:02:14.000 --> 00:02:17.000]  就是人事關係的問題
[00:02:17.000 --> 00:02:22.000]  因為如果你能夠有一個好的人事關係的話
[00:02:22.000 --> 00:02:24.000]  你能夠找到一份筍的工作
[00:02:24.000 --> 00:02:28.000]  一份好的工作的機會是高很多的
[00:02:28.000 --> 00:02:31.000]  所以特別在最近期
[00:02:31.000 --> 00:02:34.000]  因為我們踏入2021年
[00:02:34.000 --> 00:02:38.000]  也是加拿大這個國家統計局
[00:02:38.000 --> 00:02:43.000]  每五年做一次的人口普查的時間
[00:02:43.000 --> 00:02:46.000]  剛剛開始就是一個招募時期
[00:02:46.000 --> 00:02:50.000]  在這兩三個月裏面
[00:02:50.000 --> 00:02:54.000]  其實有一些我之前因為做過這份工作
[00:02:54.000 --> 00:02:58.000]  是屬於我自己區的區主任
[00:02:58.000 --> 00:03:02.000]  所以在我曾經同組裏面
[00:03:02.000 --> 00:03:06.000]  大約有一大堆的同事曾經跟過我
[00:03:06.000 --> 00:03:09.000]  都很希望在這個時候同樣去找一份
[00:03:09.000 --> 00:03:13.000]  在這個人口統計局裏面的工作
[00:03:13.000 --> 00:03:17.000]  至少可以維繫到他們有三至四個月的收入
[00:03:17.000 --> 00:03:22.000]  大家都知道現在正處在這個疫症的期間
[00:03:22.000 --> 00:03:26.000]  其實有一些舊同事他打來跟我說的時候
[00:03:26.000 --> 00:03:28.000]  我也跟他們說到
[00:03:28.000 --> 00:03:31.000]  我說在這個情況不知道有沒有一些特別的安排
[00:03:31.000 --> 00:03:35.000]  因為如果要真是親身逐家逐戶去探訪
[00:03:35.000 --> 00:03:39.000]  去收集這些的統計數據的話
[00:03:39.000 --> 00:03:42.000]  其實都是一件挺困難的事情
[00:03:42.000 --> 00:03:45.000]  挺刁鑽的問題
[00:03:45.000 --> 00:03:47.000]  你們要很小心
[00:03:47.000 --> 00:03:50.000]  當然有一些在我自己所理解裏面
[00:03:50.000 --> 00:03:52.000]  是一些很好的同事
[00:03:52.000 --> 00:03:55.000]  他走來去問我或者跟我談的時候
[00:03:55.000 --> 00:03:56.000]  我都很坦誠地跟他說
[00:03:56.000 --> 00:03:58.000]  也都很主動地跟他說
[00:03:58.000 --> 00:04:00.000]  我說如果你是有需要的
[00:04:00.000 --> 00:04:03.000]  要做一些的舉薦推薦的話
[00:04:03.000 --> 00:04:06.000]  如果是需要我可以去幫你做到的
[00:04:06.000 --> 00:04:09.000]  但是又有一些他們根本上
[00:04:09.000 --> 00:04:11.000]  在過去的工作表現裏面
[00:04:11.000 --> 00:04:14.000]  其實真是不敢恭維的
[00:04:14.000 --> 00:04:16.000]  也都很主動來找我
[00:04:16.000 --> 00:04:20.000]  甚至他說我收不到人口統計局的電話
[00:04:20.000 --> 00:04:23.000]  說想招募我回去做
[00:04:23.000 --> 00:04:28.000]  你可不可以幫一下我去舉薦我回去
[00:04:28.000 --> 00:04:31.000]  其實這些類似的情況
[00:04:31.000 --> 00:04:36.000]  我相信是屢屢發生在不同的弟兄姊妹身上
[00:04:36.000 --> 00:04:39.000]  特別你在工作的年齡上面
[00:04:39.000 --> 00:04:43.000]  有一段的日子都不少人可能要找你
[00:04:43.000 --> 00:04:45.000]  他真是鋪橋踏路
[00:04:45.000 --> 00:04:49.000]  希望能夠舉薦他們去找一份好的工作
[00:04:49.000 --> 00:04:54.000]  所以在找工作或者在這個世界
[00:04:54.000 --> 00:04:56.000]  打滾這件事情上面
[00:04:56.000 --> 00:05:01.000]  人際網絡是一件很重要的考慮因素
[00:05:01.000 --> 00:05:04.000]  不過不知道大家有沒有想過
[00:05:04.000 --> 00:05:08.000]  為什麼人際關係是這麼重要的一件事呢
[00:05:08.000 --> 00:05:13.000]  我想歸咎於有一句中國人的諺語
[00:05:13.000 --> 00:05:16.000]  就叫做朝中有人好辦事
[00:05:16.000 --> 00:05:19.000]  就是說在一個王朝裏面
[00:05:19.000 --> 00:05:24.000]  或者在一個機構的辦事處裏面
[00:05:24.000 --> 00:05:27.000]  如果有一些和自己有親密關係
[00:05:27.000 --> 00:05:29.000]  或者至少認識的人
[00:05:29.000 --> 00:05:31.000]  如果辦事起來
[00:05:31.000 --> 00:05:33.000]  就是申請一份工作的時候
[00:05:33.000 --> 00:05:36.000]  就可能機會高一些
[00:05:36.000 --> 00:05:37.000]  甚至可以這麼說
[00:05:37.000 --> 00:05:40.000]  如果這個聯絡到的人
[00:05:40.000 --> 00:05:44.000]  是在這個機構或者工作環境裏面
[00:05:44.000 --> 00:05:47.000]  是一些有影響力的人士的話
[00:05:47.000 --> 00:05:50.000]  更加可以說如果你找上他的話
[00:05:50.000 --> 00:05:54.000]  你就事半功倍
[00:05:54.000 --> 00:05:56.000]  對於一些機構來講
[00:05:56.000 --> 00:06:00.000]  這個透過一些熟悉的人
[00:06:00.000 --> 00:06:03.000]  去引薦一些員工或者參與者
[00:06:03.000 --> 00:06:06.000]  也是很常見的現象
[00:06:06.000 --> 00:06:08.000]  因為他們會認為
[00:06:08.000 --> 00:06:10.000]  如果透過一些熟悉的人
[00:06:10.000 --> 00:06:13.000]  去引薦一些人來到他們公司工作
[00:06:13.000 --> 00:06:17.000]  或者成為工作的一些搭檔的話
[00:06:17.000 --> 00:06:19.000]  他們會比較靠譜一些
[00:06:19.000 --> 00:06:23.000]  或者如果對於推測將來
[00:06:23.000 --> 00:06:27.000]  如果會不會出現事情或者出現問題
[00:06:27.000 --> 00:06:30.000]  是因為人事關係的時候
[00:06:30.000 --> 00:06:34.000]  處理的方法也都可能容易一些
[00:06:34.000 --> 00:06:38.000]  或者那個出事的機會率也都會低一些
[00:06:38.000 --> 00:06:42.000]  那究竟事實是不是這樣呢?
[00:06:42.000 --> 00:06:44.000]  那這件事我就留給大家
[00:06:44.000 --> 00:06:48.000]  自己去做一些評估推論
[00:06:48.000 --> 00:06:51.000]  不過如果轉到去
[00:06:51.000 --> 00:06:54.000]  侍奉耶穌侍奉神這件
[00:06:54.000 --> 00:06:57.000]  基督徒頭等的大事的時候呢
[00:06:57.000 --> 00:07:02.000]  到底這種的做法又是不是這麼妥當呢?
[00:07:02.000 --> 00:07:04.000]  那我作為一個牧師
[00:07:04.000 --> 00:07:08.000]  那在這方面就會比較經驗多一些
[00:07:08.000 --> 00:07:12.000]  因為在很多年來的情治環境裡面
[00:07:12.000 --> 00:07:15.000]  我都接觸到不同的人
[00:07:15.000 --> 00:07:20.000]  去談論到有關於侍奉神的這個題目
[00:07:20.000 --> 00:07:25.000]  無論是在教會裡面或者是在神學院的當中
[00:07:25.000 --> 00:07:28.000]  我都經常聽到一些這樣的講論的
[00:07:28.000 --> 00:07:32.000]  他說 比如一些信徒之間的對答
[00:07:32.000 --> 00:07:34.000]  他就會這樣說
[00:07:34.000 --> 00:07:39.000]  你究竟是由哪一位牧者帶你去信主的?
[00:07:39.000 --> 00:07:41.000]  又或者他會問到
[00:07:41.000 --> 00:07:45.000]  究竟你是信主的時候
[00:07:45.000 --> 00:07:49.000]  是哪一個牧師說哪一堂道給你聽
[00:07:49.000 --> 00:07:51.000]  而你是信主的呢?
[00:07:51.000 --> 00:07:55.000]  另外也有一些信徒會甚至說到
[00:07:55.000 --> 00:07:59.000]  究竟是哪一位牧者去為你施浸的?
[00:07:59.000 --> 00:08:04.000]  還是說當你在實習侍奉的時候
[00:08:04.000 --> 00:08:06.000]  你在教會當中
[00:08:06.000 --> 00:08:09.000]  誰是那間教會的主任牧師呢?
[00:08:09.000 --> 00:08:13.000]  那而且在侍奉了一段時間之後
[00:08:13.000 --> 00:08:16.000]  他們的討論也轉了
[00:08:16.000 --> 00:08:18.000]  那些問題就會說
[00:08:18.000 --> 00:08:22.000]  究竟你以前曾經和哪一個牧者
[00:08:22.000 --> 00:08:25.000]  他們一起去侍奉過呢?
[00:08:25.000 --> 00:08:28.000]  如果你是想教神學的
[00:08:28.000 --> 00:08:31.000]  那更加重要的一件事就會說
[00:08:31.000 --> 00:08:34.000]  究竟如果你是教神學的話
[00:08:34.000 --> 00:08:35.000]  那你可不可以說一下
[00:08:35.000 --> 00:08:39.000]  你以前師承於哪一間神學院裡面的
[00:08:39.000 --> 00:08:42.000]  哪一位的神學家 神學教授啊?
[00:08:42.000 --> 00:08:45.000]  這些問題一大串
[00:08:45.000 --> 00:08:48.000]  你可以繼續聽 繼續看
[00:08:48.000 --> 00:08:49.000]  那我其實也聽了很多
[00:08:49.000 --> 00:08:51.000]  這裡只是列舉了部分一些
[00:08:51.000 --> 00:08:54.000]  我曾經經常聽見的題目
[00:08:54.000 --> 00:08:57.000]  不過如果當那個回答者
[00:08:57.000 --> 00:08:58.000]  那個回答是說
[00:08:58.000 --> 00:09:04.000]  哦 我是哪一位大牧者的實習生來的
[00:09:04.000 --> 00:09:07.000]  我是哪一位著名牧師
[00:09:07.000 --> 00:09:09.000]  他為我受浸的
[00:09:09.000 --> 00:09:12.000]  他說到那天我信主的
[00:09:12.000 --> 00:09:14.000]  又或者你可以說
[00:09:14.000 --> 00:09:17.000]  我曾經在哪一間大堂口
[00:09:17.000 --> 00:09:20.000]  不是 大教會 不是大堂口
[00:09:20.000 --> 00:09:21.000]  大堂口就是黑社會
[00:09:21.000 --> 00:09:28.000]  大教會的其中一個實習生
[00:09:28.000 --> 00:09:33.000]  我曾經跟過哪一位著名的神學家
[00:09:33.000 --> 00:09:35.000]  上過他哪一堂課
[00:09:35.000 --> 00:09:38.000]  或者我聽過他哪個講座
[00:09:38.000 --> 00:09:41.000]  很多人就會給這些答案的
[00:09:41.000 --> 00:09:44.000]  如果當他們給這一類型的答案
[00:09:44.000 --> 00:09:46.000]  我相信很多人就會說
[00:09:46.000 --> 00:09:48.000]  那你就完蛋了
[00:09:48.000 --> 00:09:49.000]  怎麼完蛋呢
[00:09:49.000 --> 00:09:51.000]  因為如果這樣的話
[00:09:51.000 --> 00:09:52.000]  對於你將來的侍奉
[00:09:52.000 --> 00:09:56.000]  就可以說你是事半功倍
[00:09:56.000 --> 00:09:59.000]  可以甚至說平步青雲
[00:09:59.000 --> 00:10:02.000]  將來有什麼大機構啊
[00:10:02.000 --> 00:10:05.000]  大的教會啊
[00:10:05.000 --> 00:10:08.000]  他們如果要請主任牧師啊
[00:10:08.000 --> 00:10:11.000]  要找董事啊
[00:10:11.000 --> 00:10:14.000]  甚至要找主任牧者啊
[00:10:14.000 --> 00:10:17.000]  那就一定會找著你這些
[00:10:17.000 --> 00:10:19.000]  那麼多名人義士
[00:10:19.000 --> 00:10:22.000]  曾經跟你有過關聯的人
[00:10:22.000 --> 00:10:26.000]  去做他們教會的牧者
[00:10:26.000 --> 00:10:30.000]  或者做他們的總幹事
[00:10:30.000 --> 00:10:34.000]  如果你不是這樣的情況的話
[00:10:34.000 --> 00:10:40.000]  只是來自一間名不經傳的小教會
[00:10:40.000 --> 00:10:44.000]  又或者你從來都沒有跟這些名人
[00:10:44.000 --> 00:10:47.000]  有什麼交往來往過
[00:10:47.000 --> 00:10:49.000]  或者甚至跟他做過事
[00:10:49.000 --> 00:10:52.000]  或者甚至聽過他的講座啊
[00:10:52.000 --> 00:10:54.000]  聽過他的教學啊等等
[00:10:54.000 --> 00:10:57.000]  或者你施浸的那個
[00:10:57.000 --> 00:11:00.000]  只是一個沒聽過的人
[00:11:00.000 --> 00:11:02.000]  叫做黃牧師的
[00:11:02.000 --> 00:11:06.000]  這些牧師隨時在麥當勞的招牌掉下來
[00:11:06.000 --> 00:11:10.000]  砸死幾十個那種人呢
[00:11:10.000 --> 00:11:12.000]  如果你是想侍奉的話
[00:11:12.000 --> 00:11:13.000]  可以這麼說
[00:11:13.000 --> 00:11:17.000]  你的侍奉機會就等同於大海撈針
[00:11:17.000 --> 00:11:19.000]  什麼叫大海撈針啊
[00:11:19.000 --> 00:11:22.000]  就是說沒有下文啊
[00:11:22.000 --> 00:11:23.000]  沒有著落
[00:11:23.000 --> 00:11:25.000]  想找都找不到
[00:11:25.000 --> 00:11:28.000]  為什麼我說這個例子呢
[00:11:28.000 --> 00:11:31.000]  因為今天我們開始看的約爾書
[00:11:31.000 --> 00:11:34.000]  其實就是在這樣的環境裡面
[00:11:34.000 --> 00:11:37.000]  去引述出一個先知
[00:11:37.000 --> 00:11:39.000]  他的名字叫做約爾
[00:11:39.000 --> 00:11:43.000]  來開始蒙神的呼召去傳道
[00:11:43.000 --> 00:11:45.000]  約爾書不長
[00:11:45.000 --> 00:11:50.000]  約爾書只是在整個十二卷裡面
[00:11:50.000 --> 00:11:52.000]  The Book of Twelve
[00:11:52.000 --> 00:11:55.000]  裡面只是佔了三個章節
[00:11:55.000 --> 00:12:00.000]  三個段落或者三大段而已
[00:12:00.000 --> 00:12:05.000]  他是處於整個十二卷書
[00:12:05.000 --> 00:12:08.000]  小先知的十二卷書
[00:12:08.000 --> 00:12:10.000]  我們將它合謀一卷來看
[00:12:10.000 --> 00:12:12.000]  一大本來看
[00:12:12.000 --> 00:12:14.000]  他是屬於第二回
[00:12:14.000 --> 00:12:17.000]  在他之前的那一回叫做
[00:12:17.000 --> 00:12:19.000]  荷西亞書
[00:12:19.000 --> 00:12:25.000]  就是上帝要他去娶一個淫婦為妻的先知
[00:12:25.000 --> 00:12:31.000]  約爾書是跟著荷西亞書的
[00:12:31.000 --> 00:12:35.000]  而荷西亞書之後跟著他的那一卷
[00:12:35.000 --> 00:12:37.000]  就叫做阿摩斯書
[00:12:37.000 --> 00:12:41.000]  所以背聖經目錄的人就會認識荷爾摩
[00:12:41.000 --> 00:12:43.000]  荷就是荷西亞書
[00:12:43.000 --> 00:12:45.000]  爾就是約爾書
[00:12:45.000 --> 00:12:48.000]  摩就是阿摩斯書
[00:12:48.000 --> 00:12:52.000]  而阿摩斯書就是哪一位作者為主幹的
[00:12:52.000 --> 00:12:54.000]  就是阿摩斯
[00:12:54.000 --> 00:12:58.000]  阿摩斯就是那位被稱為到北角的當中
[00:12:58.000 --> 00:13:01.000]  被北角的祭司指責他操過界
[00:13:01.000 --> 00:13:05.000]  操到了北角的地方
[00:13:05.000 --> 00:13:07.000]  去希望傳主的道
[00:13:07.000 --> 00:13:09.000]  那位的先知
[00:13:09.000 --> 00:13:14.000]  約爾書就是在十二卷小先知書
[00:13:14.000 --> 00:13:16.000]  這個叫做The Book of Twelve
[00:13:16.000 --> 00:13:18.000]  裡面的第二回
[00:13:18.000 --> 00:13:22.000]  他有一個很重要很獨特的一個特點
[00:13:22.000 --> 00:13:26.000]  是處在這卷十二卷的裡面
[00:13:26.000 --> 00:13:28.000]  也是處在比較早的地方
[00:13:28.000 --> 00:13:31.000]  但是在這卷書裡面
[00:13:31.000 --> 00:13:33.000]  他想說什麼給我們知道呢
[00:13:33.000 --> 00:13:36.000]  上帝也有什麼要帶出給我們
[00:13:36.000 --> 00:13:40.000]  在侍奉上要去留意的呢
[00:13:40.000 --> 00:13:42.000]  這個就是今天這堂講道
[00:13:42.000 --> 00:13:46.000]  我想跟大家要去處理的重點
[00:13:46.000 --> 00:13:52.000]  在還沒看約爾書這三張書裡面的時候
[00:13:52.000 --> 00:13:55.000]  我們一定要首先對約爾有些理解
[00:13:55.000 --> 00:13:57.000]  和他的特點
[00:13:57.000 --> 00:14:00.000]  而他在整個十二卷裡面
[00:14:00.000 --> 00:14:03.000]  他所扮演的角色和功能
[00:14:03.000 --> 00:14:07.000]  我們是需要一個比較宏觀蓋覽式
[00:14:07.000 --> 00:14:12.000]  我們稱為Mercoscale的一個理解
[00:14:12.000 --> 00:14:14.000]  從這個理解裡面
[00:14:14.000 --> 00:14:17.000]  我們就能夠更清楚掌握到
[00:14:17.000 --> 00:14:20.000]  約爾書不單止他自己本身這一卷
[00:14:20.000 --> 00:14:24.000]  還有他整個十二卷裡面所扮演的角色
[00:14:24.000 --> 00:14:26.000]  這個是一個很重要的
[00:14:26.000 --> 00:14:30.000]  所以我很特別的用了一堂的時間
[00:14:30.000 --> 00:14:34.000]  和大家一起去思想這個約爾書
[00:14:34.000 --> 00:14:39.000]  成為這次講救約這卷書的時候的開始
[00:14:39.000 --> 00:14:45.000]  在最初我們去看的約爾書第一章的第一節裡面
[00:14:45.000 --> 00:14:49.000]  其實第一個我們要去思想的題目就是說
[00:14:49.000 --> 00:14:51.000]  你究竟是誰啊
[00:14:51.000 --> 00:14:53.000]  你竟敢去侍奉神
[00:14:53.000 --> 00:14:55.000]  Who are you
[00:14:55.000 --> 00:14:59.000]  What is your qualification to serve God
[00:14:59.000 --> 00:15:01.000]  你是誰啊
[00:15:01.000 --> 00:15:04.000]  你竟然敢去侍奉神
[00:15:04.000 --> 00:15:07.000]  我們先看這一節的經文說什麼
[00:15:07.000 --> 00:15:09.000]  這裡這樣說
[00:15:09.000 --> 00:15:15.000]  耶和華的話臨到彼土耳的兒子約爾
[00:15:15.000 --> 00:15:19.000]  約爾書的作者是誰呢
[00:15:19.000 --> 00:15:21.000]  當然很多弟兄姊妹很多信徒就說
[00:15:21.000 --> 00:15:23.000]  啊 我知道
[00:15:23.000 --> 00:15:25.000]  就是約爾 先知約爾
[00:15:25.000 --> 00:15:29.000]  那約爾又何許人呢
[00:15:29.000 --> 00:15:31.000]  從第一章的第一節裡面
[00:15:31.000 --> 00:15:37.000]  我可以知道先知約爾原來是做別人的兒子的
[00:15:37.000 --> 00:15:39.000]  這裡寫的
[00:15:39.000 --> 00:15:45.000]  約爾是誰呢 是彼土耳的兒子
[00:15:45.000 --> 00:15:48.000]  而他約爾的爸爸叫什麼名字
[00:15:48.000 --> 00:15:50.000]  那又要講得很清楚了
[00:15:50.000 --> 00:15:52.000]  叫彼土耳
[00:15:52.000 --> 00:15:54.000]  彼土耳是誰呢
[00:15:54.000 --> 00:15:56.000]  首先第一件事
[00:15:56.000 --> 00:15:59.000]  希望弟兄姊妹千萬不要誤會
[00:15:59.000 --> 00:16:03.000]  不要看見約爾先知的爸爸叫彼土耳
[00:16:03.000 --> 00:16:07.000]  就以為他們父子都叫姓爾的
[00:16:07.000 --> 00:16:09.000]  不過爸爸叫彼土
[00:16:09.000 --> 00:16:11.000]  然後兒子叫約
[00:16:11.000 --> 00:16:14.000]  用英語的世界想法
[00:16:14.000 --> 00:16:17.000]  姓放在後面 名放在前面
[00:16:17.000 --> 00:16:19.000]  不是中文
[00:16:19.000 --> 00:16:22.000]  我們看回聖經裡面
[00:16:22.000 --> 00:16:24.000]  是不是這個意思呢
[00:16:24.000 --> 00:16:26.000]  不是 千萬不要這樣想
[00:16:26.000 --> 00:16:28.000]  千萬不要想著耶穌和耶和華
[00:16:28.000 --> 00:16:30.000]  因為他們都叫姓耶
[00:16:30.000 --> 00:16:32.000]  不是這個意思
[00:16:32.000 --> 00:16:34.000]  弟兄姊妹
[00:16:34.000 --> 00:16:36.000]  耶穌和耶和華不是這樣的
[00:16:36.000 --> 00:16:38.000]  大家叫姓耶
[00:16:38.000 --> 00:16:40.000]  所以成為一家
[00:16:40.000 --> 00:16:42.000]  同樣約爾和彼土耳
[00:16:42.000 --> 00:16:44.000]  不是因為他們叫姓爾
[00:16:44.000 --> 00:16:46.000]  所以他們同一家人
[00:16:46.000 --> 00:16:49.000]  其實當我們仔細去看回
[00:16:49.000 --> 00:16:54.000]  這兩個人 兩父子的名字的時候
[00:16:54.000 --> 00:16:58.000]  爾是屬於他們的名字的後半部
[00:16:58.000 --> 00:17:02.000]  是希伯來文裡面叫做El
[00:17:02.000 --> 00:17:04.000]  El是什麼意思呢
[00:17:04.000 --> 00:17:06.000]  如果大家去聽我的講道
[00:17:06.000 --> 00:17:10.000]  或者對希伯來文有多一點點的認識
[00:17:10.000 --> 00:17:14.000]  El其實就是被形容為神的意思
[00:17:14.000 --> 00:17:19.000]  而當我們從這個基礎去理解的時候
[00:17:19.000 --> 00:17:23.000]  彼土耳 即是作為父親的彼土耳
[00:17:23.000 --> 00:17:26.000]  就即是說什麼神
[00:17:26.000 --> 00:17:28.000]  什麼神呢
[00:17:28.000 --> 00:17:30.000]  彼土的神
[00:17:30.000 --> 00:17:33.000]  所以在原文聖經裡面
[00:17:33.000 --> 00:17:38.000]  彼土耳的名字叫做Perpuel
[00:17:38.000 --> 00:17:42.000]  Perpuel的意思就是Perpul的神
[00:17:42.000 --> 00:17:46.000]  那究竟Perpul是什麼意思呢
[00:17:46.000 --> 00:17:49.000]  Perpul是不是一個神的名字呢
[00:17:49.000 --> 00:17:52.000]  還是一個地方的名字呢
[00:17:52.000 --> 00:17:55.000]  還是一個人的名字呢
[00:17:55.000 --> 00:17:58.000]  在這個過程當中
[00:17:58.000 --> 00:18:02.000]  很多的聖經學者就嘗試去做一些研究
[00:18:02.000 --> 00:18:04.000]  在聖經裡面不斷找尋
[00:18:04.000 --> 00:18:09.000]  去找尋究竟Perpul是什麼呢
[00:18:09.000 --> 00:18:11.000]  是不是一個神的名字呢
[00:18:11.000 --> 00:18:14.000]  還是一個人的名字呢
[00:18:14.000 --> 00:18:17.000]  還是一個地方的名字呢
[00:18:17.000 --> 00:18:19.000]  於是有些聖經學者就
[00:18:19.000 --> 00:18:22.000]  找找找找找找找
[00:18:22.000 --> 00:18:25.000]  然後他們就終於找到在
[00:18:25.000 --> 00:18:30.000]  創世紀第22章22至23節
[00:18:30.000 --> 00:18:34.000]  和24章15節至50節
[00:18:34.000 --> 00:18:38.000]  在裡面就介紹了給我們知道
[00:18:38.000 --> 00:18:42.000]  原來阿伯拉罕有個外甥
[00:18:42.000 --> 00:18:47.000]  他的名字叫做Perpuel
[00:18:47.000 --> 00:18:50.000]  他們說其實這兩個人
[00:18:50.000 --> 00:18:52.000]  應該是同一個人的名字
[00:18:52.000 --> 00:18:54.000]  因為在希伯來文裡面
[00:18:54.000 --> 00:18:56.000]  有時候手抄
[00:18:56.000 --> 00:19:01.000]  將perp的音和b的音
[00:19:01.000 --> 00:19:03.000]  是混淆了來寫的
[00:19:03.000 --> 00:19:06.000]  因為兩個字的字符很相似
[00:19:06.000 --> 00:19:10.000]  於是在抄的時候其實是抄錯
[00:19:10.000 --> 00:19:14.000]  甚至或者可能是根本兩個字是互通的
[00:19:14.000 --> 00:19:17.000]  於是他們就會說
[00:19:17.000 --> 00:19:20.000]  若意的爸爸比土耳
[00:19:20.000 --> 00:19:23.000]  Perpuel其實就是
[00:19:23.000 --> 00:19:28.000]  原來是等同於阿伯拉罕的外甥
[00:19:28.000 --> 00:19:33.000]  就是Rebecca利伯加的爸爸
[00:19:33.000 --> 00:19:39.000]  就記載了在創世紀22章22至23節裡面
[00:19:39.000 --> 00:19:42.000]  不過這個解釋就不是太可靠
[00:19:42.000 --> 00:19:45.000]  在我自己的聖經研究裡面
[00:19:45.000 --> 00:19:48.000]  我就認為這個解釋是很牽強的
[00:19:48.000 --> 00:19:49.000]  為什麼呢
[00:19:49.000 --> 00:19:52.000]  第一件事正如我剛才所說的
[00:19:52.000 --> 00:19:54.000]  名字記載的時候
[00:19:54.000 --> 00:19:58.000]  一個是p一個是b開頭的時候
[00:19:58.000 --> 00:20:01.000]  沒錯可能在抄的時候
[00:20:01.000 --> 00:20:04.000]  因為不要說什麼我自己有老花
[00:20:04.000 --> 00:20:06.000]  我自己有時候也很亂看錯的
[00:20:06.000 --> 00:20:09.000]  p和b可能都是圈圈的
[00:20:09.000 --> 00:20:12.000]  一動就很容易看錯
[00:20:12.000 --> 00:20:15.000]  動上動下的
[00:20:15.000 --> 00:20:20.000]  但這個可能性在希伯來人抄聖經裡面
[00:20:20.000 --> 00:20:22.000]  其實不會錯的
[00:20:22.000 --> 00:20:24.000]  因為他們很謹慎
[00:20:24.000 --> 00:20:26.000]  他不會隨便錯
[00:20:26.000 --> 00:20:29.000]  第二相距的年期太遠了
[00:20:29.000 --> 00:20:33.000]  如果我們去看回創世紀的時代
[00:20:33.000 --> 00:20:35.000]  去到阿伯拉罕的時代
[00:20:35.000 --> 00:20:38.000]  去到約爾的時候
[00:20:38.000 --> 00:20:40.000]  幾百年的時候
[00:20:40.000 --> 00:20:42.000]  不止幾百年
[00:20:42.000 --> 00:20:43.000]  不知道多少年了
[00:20:43.000 --> 00:20:45.000]  可能一千年都有了
[00:20:45.000 --> 00:20:50.000]  在這樣的相隔這麼遠的年代裡面
[00:20:50.000 --> 00:20:56.000]  有沒有可能是仍然存在而是生約爾呢
[00:20:56.000 --> 00:20:58.000]  當然就沒什麼可能
[00:20:58.000 --> 00:21:01.000]  所以如果你說人名
[00:21:01.000 --> 00:21:04.000]  我就相信就不應該不是指同一個人
[00:21:04.000 --> 00:21:07.000]  至於指地名就有一個可能性
[00:21:07.000 --> 00:21:09.000]  因為為什麼呢
[00:21:09.000 --> 00:21:13.000]  如果指地名就指到曾經阿伯拉罕的外甥
[00:21:13.000 --> 00:21:16.000]  Papuel所住的地方
[00:21:16.000 --> 00:21:19.000]  後來改了名叫做Papuel
[00:21:19.000 --> 00:21:23.000]  而那裡的人叫做Papu
[00:21:23.000 --> 00:21:26.000]  Papu的神就在那裡了
[00:21:26.000 --> 00:21:27.000]  那你就會說
[00:21:27.000 --> 00:21:31.000]  有沒有人將自己的兒子的名字改成
[00:21:31.000 --> 00:21:33.000]  一個叫Papu的神呢
