
[00:00:00.000 --> 00:00:04.760]  請指揮平安
[00:13:05.240 --> 00:13:06.240]  那你說
[00:13:06.240 --> 00:13:08.240]  哇 祭司怎能夠見到東西呢
[00:13:08.240 --> 00:13:09.240]  在會幕裏面
[00:13:09.240 --> 00:13:11.240]  記不記得有個金燈台
[00:13:11.240 --> 00:13:14.240]  就是靠著金燈台的光
[00:13:14.240 --> 00:13:16.240]  來侍奉神
[00:13:16.240 --> 00:13:18.240]  而在這個聖所裏面呢
[00:13:18.240 --> 00:13:21.240]  一共是有十盞的金燈台
[00:13:21.240 --> 00:13:23.240]  五盞是靠著北邊的牆
[00:13:23.240 --> 00:13:26.240]  五盞是靠著南邊的牆
[00:13:26.240 --> 00:13:30.240]  我們見到這個聖殿很宏偉
[00:13:30.240 --> 00:13:34.240]  全部的牆都是用石頭造成了磚
[00:13:34.240 --> 00:13:36.240]  然後去到聖殿裏面
[00:13:36.240 --> 00:13:38.240]  是砌在一起建牆
[00:13:38.240 --> 00:13:41.240]  所以不是在聖殿裏面造這些磚
[00:13:41.240 --> 00:13:44.240]  當時砌這個聖殿的時候
[00:13:44.240 --> 00:13:45.240]  砌聖殿的牆
[00:13:45.240 --> 00:13:49.240]  根本是聽不到有切器的聲音
[00:13:49.240 --> 00:13:51.240]  因為全部已經造好磚頭
[00:13:51.240 --> 00:13:53.240]  進去砌聖牆
[00:13:53.240 --> 00:13:56.240]  當所羅門完成了這個建築物
[00:13:56.240 --> 00:13:58.240]  就在這座屋頂
[00:13:58.240 --> 00:14:00.240]  鋪上了香柏木
[00:14:00.240 --> 00:14:02.240]  成為了屋頂
[00:14:02.240 --> 00:14:04.240]  在這座聖殿的入口
[00:14:04.240 --> 00:14:06.240]  如果大家注意的話
[00:14:06.240 --> 00:14:08.240]  是有兩條的銅柱
[00:14:08.240 --> 00:14:11.240]  當所羅門說要建聖殿的時候
[00:14:11.240 --> 00:14:15.240]  不單止向驅羅王希蘭
[00:14:15.240 --> 00:14:17.240]  拿了很多香柏木
[00:14:17.240 --> 00:14:20.240]  還請了一個考手的工匠
[00:14:20.240 --> 00:14:22.240]  這個叫做護蘭
[00:14:22.240 --> 00:14:26.240]  這個人設計了這兩條銅柱
[00:14:26.240 --> 00:14:29.240]  這兩條銅柱高二十七呎
[00:14:29.240 --> 00:14:31.240]  圓周是十八呎
[00:14:31.240 --> 00:14:36.240]  光是青銅的部分厚度已經是四吋
[00:14:36.240 --> 00:14:39.240]  是空心的這兩條柱
[00:14:39.240 --> 00:14:42.240]  在柱頂上如果大家留意的話
[00:14:42.240 --> 00:14:44.240]  是有倒轉的
[00:14:44.240 --> 00:14:47.240]  在花紋上好像倒轉的一個碗
[00:14:47.240 --> 00:14:51.240]  上面有蓮花石柳的雕刻
[00:14:51.240 --> 00:14:53.240]  非常之美觀
[00:14:53.240 --> 00:14:56.240]  所羅門叫這兩條柱有名
[00:14:56.240 --> 00:14:59.240]  在北邊的柱
[00:14:59.240 --> 00:15:01.240]  如果對著聖殿入口的話
[00:15:01.240 --> 00:15:05.240]  右邊的柱就叫做瓦根
[00:15:05.240 --> 00:15:08.240]  瓦根的意思就是神建造的意思
[00:15:08.240 --> 00:15:11.240]  在左邊的柱在南邊
[00:15:11.240 --> 00:15:13.240]  叫做波亞斯
[00:15:13.240 --> 00:15:15.240]  記不記得波亞斯這個人
[00:15:15.240 --> 00:15:18.240]  是路德的丈夫
[00:15:18.240 --> 00:15:22.240]  波亞斯的名字的意思就是神裏面的力量
[00:15:22.240 --> 00:15:25.240]  這兩條柱都提醒以色列人
[00:15:25.240 --> 00:15:28.240]  神帶給他們平安帶給他們力量
[00:15:28.240 --> 00:15:32.240]  但是這兩條柱都提醒以色列人
[00:15:32.240 --> 00:15:35.240]  就是神和大衛納的約
[00:15:35.240 --> 00:15:37.240]  為什麼這麼奇怪
[00:15:37.240 --> 00:15:42.240]  那條叫做瓦根的柱的意思是什麼
[00:15:42.240 --> 00:15:44.240]  是神建立
[00:15:44.240 --> 00:15:46.240]  大衛的皇朝
[00:15:46.240 --> 00:15:50.240]  這就是神和大衛在撒姆爾夏第七章
[00:15:50.240 --> 00:15:52.240]  大衛之約
[00:15:52.240 --> 00:15:54.240]  神要建造大衛的皇朝
[00:15:54.240 --> 00:15:57.240]  而波亞斯的名字
[00:15:57.240 --> 00:15:59.240]  神的力量
[00:15:59.240 --> 00:16:01.240]  以色列人就是靠神的力量
[00:16:01.240 --> 00:16:04.240]  來維持這個約
[00:16:04.240 --> 00:16:06.240]  直至到永遠
[00:16:06.240 --> 00:16:09.240]  所以這兩條柱都提醒了以色列人
[00:16:09.240 --> 00:16:12.240]  神和大衛納的約
[00:16:12.240 --> 00:16:15.240]  我們剛才讀的經文就告訴我們
[00:16:15.240 --> 00:16:19.240]  耶和華的話又臨到所羅門
[00:16:19.240 --> 00:16:23.240]  耶和華的話什麼時候第一次臨到所羅門
[00:16:23.240 --> 00:16:26.240]  記不記得神問所羅門
[00:16:26.240 --> 00:16:28.240]  你希望得到什麼
[00:16:28.240 --> 00:16:30.240]  所羅門就說希望得到智慧
[00:16:30.240 --> 00:16:32.240]  這是第一次
[00:16:32.240 --> 00:16:36.240]  為什麼神第二次又來找所羅門
[00:16:36.240 --> 00:16:38.240]  有很多學者說
[00:16:38.240 --> 00:16:41.240]  起聖殿不是一件容易的事
[00:16:41.240 --> 00:16:43.240]  所羅門可能沮喪
[00:16:43.240 --> 00:16:46.240]  所以神要來鼓勵他
[00:16:46.240 --> 00:16:49.240]  但是可能有更好的解釋
[00:16:49.240 --> 00:16:51.240]  就是當所羅門起聖殿的時候
[00:16:51.240 --> 00:16:53.240]  他沾沾自喜
[00:16:53.240 --> 00:16:55.240]  很驕傲
[00:16:55.240 --> 00:16:58.240]  所以神是要來提醒他謙卑
[00:16:58.240 --> 00:17:00.240]  這個是比較合理
[00:17:00.240 --> 00:17:05.240]  因為兩次無論第一次神給智慧給所羅門
[00:17:05.240 --> 00:17:07.240]  這次又向所羅門顯現
[00:17:07.240 --> 00:17:10.240]  都是要所羅門信佛
[00:17:10.240 --> 00:17:13.240]  而信佛也是聖經裏面
[00:17:13.240 --> 00:17:15.240]  很重要給我們基督徒
[00:17:15.240 --> 00:17:19.240]  保羅時時在他寫作都提醒我們要信佛
[00:17:19.240 --> 00:17:23.240]  例如在二弗所書的第六章第六節
[00:17:23.240 --> 00:17:25.240]  有很多人就會說
[00:17:25.240 --> 00:17:30.240]  大衛之約不是無條件的嗎?
[00:17:30.240 --> 00:17:34.240]  無條件的約為什麼神要所羅門服從?
[00:17:34.240 --> 00:17:37.240]  為什麼又要所羅門的子孫服從?
[00:17:37.240 --> 00:17:39.240]  無條件的約
[00:17:39.240 --> 00:17:42.240]  其實神和大衛納的約
[00:17:42.240 --> 00:17:45.240]  像不像神和我們納的約?
[00:17:45.240 --> 00:17:48.240]  是不是靠我們的行為得救?
[00:17:48.240 --> 00:17:50.240]  當然不是
[00:17:50.240 --> 00:17:52.240]  就好像亞伯拉罕的約
[00:17:52.240 --> 00:17:55.240]  神怎樣稱亞伯拉罕為二人?
[00:17:55.240 --> 00:17:57.240]  當亞伯拉罕相信
[00:17:57.240 --> 00:17:59.240]  神就稱他為二人
[00:17:59.240 --> 00:18:00.240]  不是因為他有行國禮
[00:18:00.240 --> 00:18:03.240]  不是因為他做了任何的事
[00:18:03.240 --> 00:18:06.240]  我們和神納的約都是一樣
[00:18:06.240 --> 00:18:08.240]  不是因為我們做了什麼事
[00:18:08.240 --> 00:18:10.240]  是因為我們相信
[00:18:10.240 --> 00:18:14.240]  但你說是不是我們的行為就完全不重要?
[00:18:14.240 --> 00:18:15.240]  不是的
[00:18:15.240 --> 00:18:18.240]  不要忘記還有摩西之約
[00:18:18.240 --> 00:18:21.240]  其實我們和神的關係都一樣
[00:18:21.240 --> 00:18:24.240]  我們就是亞伯拉罕屬靈的子孫
[00:18:24.240 --> 00:18:26.240]  我們就像亞伯拉罕一樣
[00:18:26.240 --> 00:18:27.240]  恩信稱義
[00:18:27.240 --> 00:18:30.240]  但當我們不服從神的時候
[00:18:30.240 --> 00:18:33.240]  神會管教他所愛的兒女
[00:18:33.240 --> 00:18:35.240]  希伯來書的十二章
[00:18:35.240 --> 00:18:37.240]  這就是摩西之約
[00:18:37.240 --> 00:18:41.240]  而保羅在舍加拉太書的三章十七節說得很清楚
[00:18:41.240 --> 00:18:45.240]  在四百三十年前神和亞伯拉罕納的約
[00:18:45.240 --> 00:18:49.240]  不會被四百三十年後摩西之約廢掉
[00:18:49.240 --> 00:18:51.240]  也就是說
[00:18:51.240 --> 00:18:54.240]  我們會不會因為我們的行為失去我們的救贖?
[00:18:54.240 --> 00:18:56.240]  絕對不會
[00:18:56.240 --> 00:18:58.240]  如果我們真的相信的話
[00:18:58.240 --> 00:18:59.240]  不會
[00:18:59.240 --> 00:19:01.240]  但當我們犯罪的時候
[00:19:01.240 --> 00:19:02.240]  神就會管教
[00:19:02.240 --> 00:19:04.240]  這個也是原因
[00:19:04.240 --> 00:19:06.240]  在聶王紀裏面我們會見到
[00:19:06.240 --> 00:19:09.240]  神也是管教以色列人
[00:19:09.240 --> 00:19:12.240]  將他們驅逐出去應許之地
[00:19:12.240 --> 00:19:13.240]  聖殿被毀
[00:19:13.240 --> 00:19:15.240]  耶路撒冷被毀
[00:19:15.240 --> 00:19:17.240]  就是將他們驅逐
[00:19:17.240 --> 00:19:19.240]  這就是摩西之約
[00:19:19.240 --> 00:19:21.240]  其實是很可惜的
[00:19:21.240 --> 00:19:24.240]  當所羅門建造好聖殿
[00:19:24.240 --> 00:19:26.240]  將聖殿獻給神的時候
[00:19:26.240 --> 00:19:27.240]  我們將會見到
[00:19:27.240 --> 00:19:31.240]  神的榮光照亮了這個聖殿
[00:19:31.240 --> 00:19:33.240]  臨到這個聖殿那裏
[00:19:33.240 --> 00:19:37.240]  但最後也因為以色列人的反叛
[00:19:37.240 --> 00:19:41.240]  最後神的榮光離開了這個聖殿
[00:19:41.240 --> 00:19:43.240]  在以西傑書第十章
[00:19:43.240 --> 00:19:46.240]  最後聖殿也被毀
[00:19:46.240 --> 00:19:50.240]  說完了外殿的結構
[00:19:50.240 --> 00:19:53.240]  我們現在看看內殿的結構
[00:19:53.240 --> 00:19:55.240]  這個是非常非常重要
[00:19:55.240 --> 00:19:59.240]  因為祭司就在內殿來侍奉神
[00:19:59.240 --> 00:20:03.240]  而作者描述內殿的時候
[00:20:03.240 --> 00:20:05.240]  是講到非常的輝煌
[00:20:05.240 --> 00:20:07.240]  非常的宏偉
[00:20:07.240 --> 00:20:09.240]  無論天花板、地板
[00:20:09.240 --> 00:20:13.240]  都是用香柏木來鋪在上面
