
[00:00:00.000 --> 00:00:02.000]  今天有點特別
[00:16:11.000 --> 00:16:12.000]  不是很遠
[00:16:12.000 --> 00:16:13.000]  一起走吧
[00:16:13.000 --> 00:16:14.000]  一百米左右
[00:16:14.000 --> 00:16:15.000]  是不是啊
[00:16:15.000 --> 00:16:17.000]  一百米真的不遠
[00:16:17.000 --> 00:16:19.000]  我和他一起走
[00:16:19.000 --> 00:16:20.000]  走到那裡
[00:16:20.000 --> 00:16:21.000]  過了一百米
[00:16:21.000 --> 00:16:22.000]  到沒有
[00:16:22.000 --> 00:16:24.000]  他說快到了
[00:16:24.000 --> 00:16:25.000]  還有多遠
[00:16:25.000 --> 00:16:27.000]  他說還有一百米左右
[00:16:27.000 --> 00:16:28.000]  然後再走
[00:16:28.000 --> 00:16:29.000]  告訴你
[00:16:29.000 --> 00:16:31.000]  我走了十幾二十幾個一百米
[00:16:31.000 --> 00:16:33.000]  你知道嗎
[00:16:33.000 --> 00:16:34.000]  我和這個弟兄說
