
[00:00:00.000 --> 00:00:05.000]  大胃傳的第八講
[00:07:05.000 --> 00:07:07.000]  第一節到第二節
[00:07:07.000 --> 00:07:08.000]  經文說
[00:07:08.000 --> 00:07:13.000]  「耶和華啊,你忘記我要到幾時呢?
[00:07:13.000 --> 00:07:15.000]  要到永遠嗎?
[00:07:15.000 --> 00:07:18.000]  你掩面不顧我要到幾時呢?
[00:07:18.000 --> 00:07:23.000]  我心裡愁善終日愁苦要到幾時呢?
[00:07:23.000 --> 00:07:27.000]  我的仇敵升高壓制我要到幾時呢?」
[00:07:27.000 --> 00:07:29.000]  大衛不斷地問
[00:07:29.000 --> 00:07:32.000]  「你是不是忘記了我?」
[00:07:32.000 --> 00:07:35.000]  所以他覺得自己要做點事
[00:07:35.000 --> 00:07:38.000]  如果我去了斐理士人地方
[00:07:38.000 --> 00:07:42.000]  投靠斐理士人的皇上會怎樣呢?
[00:07:42.000 --> 00:07:46.000]  他會幫我照顧六百個士兵
[00:07:46.000 --> 00:07:49.000]  我還有衣食住行
[00:07:49.000 --> 00:07:51.000]  可以給我兩個太太,多好啊
[00:07:51.000 --> 00:07:53.000]  所以他就是這樣想著
[00:07:53.000 --> 00:07:57.000]  他要走去斐理士人的地方
[00:07:57.000 --> 00:08:01.000]  「大兄姊妹你們有沒有很沉重的負擔?
[00:08:01.000 --> 00:08:05.000]  覺得有不能滿足的需要嗎?
[00:08:05.000 --> 00:08:07.000]  不單有不能勝過的敵人
[00:08:07.000 --> 00:08:09.000]  很多時候我們都是一樣
[00:08:09.000 --> 00:08:12.000]  有很重很重的負擔
[00:08:12.000 --> 00:08:16.000]  真的好像無路可走一樣」
[00:08:16.000 --> 00:08:19.000]  大衛其實他的憂慮
[00:08:19.000 --> 00:08:23.000]  他的失落是很大的問題
[00:08:23.000 --> 00:08:27.000]  因為他是以色列的受高者
[00:08:27.000 --> 00:08:33.000]  神已經說了他將會成為以色列人的王
[00:08:33.000 --> 00:08:36.000]  他最好的朋友若拿丹
[00:08:36.000 --> 00:08:38.000]  索羅的兒子怎樣跟他說
[00:08:38.000 --> 00:08:41.000]  「你一定會成為王的
[00:08:41.000 --> 00:08:43.000]  我要成為你的宰相
[00:08:43.000 --> 00:08:45.000]  將來我還要幫你」
[00:08:45.000 --> 00:08:48.000]  他自己的太太亞比戈怎樣說呢?
[00:08:48.000 --> 00:08:50.000]  「你不用怕的
[00:08:50.000 --> 00:08:52.000]  神一定會保護你
[00:08:52.000 --> 00:08:54.000]  你一定會得勝」
[00:08:54.000 --> 00:08:58.000]  就算索羅都跟他說什麼呢?
[00:08:58.000 --> 00:09:01.000]  「你成為以色列王之後
[00:09:01.000 --> 00:09:04.000]  以色列國一定會興旺」
[00:09:04.000 --> 00:09:09.000]  神透過這些人都跟大衛說話
[00:09:09.000 --> 00:09:11.000]  問題是什麼呢?
[00:09:11.000 --> 00:09:13.000]  大衛沒有聽見這些
[00:09:13.000 --> 00:09:17.000]  他只見到他眼前的處境
[00:09:17.000 --> 00:09:21.000]  他只見到他眼前的需要
[00:09:21.000 --> 00:09:23.000]  索羅的逼迫
[00:09:23.000 --> 00:09:28.000]  其實他應該見到神不斷在幫他
[00:09:28.000 --> 00:09:31.000]  當索羅追殺他的時候
[00:09:31.000 --> 00:09:34.000]  神不斷幫他脫離險境
[00:09:34.000 --> 00:09:37.000]  幫助他沒有受到索羅的傷害
[00:09:37.000 --> 00:09:39.000]  但現在呢?
[00:09:39.000 --> 00:09:42.000]  他說他自己會死在索羅的手上
[00:09:42.000 --> 00:09:44.000]  他完全放棄
[00:09:44.000 --> 00:09:47.000]  他完全沒有鬥志
[00:09:47.000 --> 00:09:49.000]  很快在三年後
[00:09:49.000 --> 00:09:53.000]  大衛逃亡的日子就會過去
[00:09:53.000 --> 00:09:57.000]  他就會在希伯倫統治猶太人
[00:09:57.000 --> 00:10:00.000]  但現在在他逃亡的時候
[00:10:00.000 --> 00:10:02.000]  他見不到這一點
[00:10:02.000 --> 00:10:04.000]  他完全失去他的信心
[00:10:04.000 --> 00:10:07.000]  他完全失去他的內心
[00:10:07.000 --> 00:10:09.000]  其實在這個時候
[00:10:09.000 --> 00:10:13.000]  他很應該來忍耐
[00:10:13.000 --> 00:10:18.000]  忍耐是他自己在詩篇寫的經文
[00:10:18.000 --> 00:10:22.000]  在詩篇的37篇第7節他怎樣說
[00:10:22.000 --> 00:10:28.000]  他說「你當默然倚靠耶和華內聖的等候他」
[00:10:28.000 --> 00:10:30.000]  是他自己的話語
[00:10:30.000 --> 00:10:33.000]  我們要等待耶和華
[00:10:33.000 --> 00:10:36.000]  但現在他忘記了
[00:10:36.000 --> 00:10:38.000]  他靠他自己的智慧
[00:10:38.000 --> 00:10:40.000]  自己的能力
[00:10:40.000 --> 00:10:44.000]  希望來逃避索羅
[00:10:44.000 --> 00:10:46.000]  他覺得神沒有回應他
[00:10:46.000 --> 00:10:50.000]  所以他在詩篇第13篇拼命問神
[00:10:50.000 --> 00:10:53.000]  「你忘記我,你要到何時?」
[00:10:53.000 --> 00:10:58.000]  其實希伯來書的十章36節都有教我們
[00:10:58.000 --> 00:11:05.000]  「你必須忍耐,使你行完了神的旨意,就可以得著所應許的」
[00:11:05.000 --> 00:11:08.000]  有沒有看到這裡說要忍耐?
[00:11:08.000 --> 00:11:11.000]  我們應該做的是什麼?
[00:11:11.000 --> 00:11:13.000]  行完神的旨意
[00:11:13.000 --> 00:11:17.000]  所以認識神的話語是很重要
[00:11:17.000 --> 00:11:21.000]  不認識神的話語我們怎能夠行在神的旨意
[00:11:21.000 --> 00:11:23.000]  所以我們都要讀神的話語
[00:11:23.000 --> 00:11:27.000]  行完神的旨意就可以得著應許
[00:11:27.000 --> 00:11:30.000]  但你不要忘記還有另外一邊
[00:11:30.000 --> 00:11:33.000]  加拉太書的六章九節
[00:11:33.000 --> 00:11:40.000]  「我們行善不可喪志,若不灰心,到了時候就要修成」
[00:11:40.000 --> 00:11:44.000]  不單止我們有我們要做的事
[00:11:44.000 --> 00:11:46.000]  我們還要等待神
[00:11:46.000 --> 00:11:48.000]  是雙方面,不是單方面
[00:11:48.000 --> 00:11:50.000]  神有祂的時間
[00:11:50.000 --> 00:11:53.000]  我們有我們應該做的事
[00:11:53.000 --> 00:11:55.000]  我們要行完神的旨意
[00:11:55.000 --> 00:11:59.000]  但還要等待神,神有祂的時間表
[00:11:59.000 --> 00:12:02.000]  所以我們是需要忍耐
[00:12:02.000 --> 00:12:06.000]  還有除了大衛不夠忍耐
[00:12:06.000 --> 00:12:08.000]  他也沒有禱告
[00:12:08.000 --> 00:12:13.000]  在這段日子,經文沒有告訴我們大衛有禱告
[00:12:13.000 --> 00:12:16.000]  但之前當他勝過試探
[00:12:16.000 --> 00:12:18.000]  當他成功的時候
[00:12:18.000 --> 00:12:21.000]  他時時求問神的旨意
[00:12:21.000 --> 00:12:28.000]  他曾經兩次在撒姆以上的23章二節和四節求問神
[00:12:28.000 --> 00:12:31.000]  我可不可以攻打斐理士人
[00:12:31.000 --> 00:12:34.000]  我應不應該攻打斐理士人
[00:12:34.000 --> 00:12:37.000]  然後在撒姆以上的23章十節
[00:12:37.000 --> 00:12:43.000]  當時他已經幫基拉城的人戰勝斐理士人
[00:12:43.000 --> 00:12:45.000]  他搬到基拉那裡住
[00:12:45.000 --> 00:12:47.000]  他去求問神
[00:12:47.000 --> 00:12:51.000]  他說: 素羅會不會來屠城,會不會來逼迫我
[00:12:51.000 --> 00:12:53.000]  他求問神
[00:12:53.000 --> 00:12:55.000]  然後他再一次求問神
[00:12:55.000 --> 00:12:58.000]  他說: 基拉的居民會不會出賣我
[00:12:58.000 --> 00:13:01.000]  他們會不會把我交出來給素羅
[00:13:01.000 --> 00:13:05.000]  有沒有看到他不斷地求問神
[00:13:05.000 --> 00:13:10.000]  但現在他完全沒有求問神的旨意
[00:13:10.000 --> 00:13:16.000]  其實大衛的經歷和耶穌基督的經歷很相似
[00:13:16.000 --> 00:13:20.000]  當耶穌基督快要上十字架的時候
[00:13:20.000 --> 00:13:23.000]  他說: 我現在心裡憂愁
[00:13:23.000 --> 00:13:25.000]  我說什麼才好呢
[00:13:25.000 --> 00:13:28.000]  父啊,救我脫離這時候
[00:13:28.000 --> 00:13:31.000]  但我原是為這時候來的
[00:13:31.000 --> 00:13:34.000]  約翰福音十二章二十七節
[00:13:34.000 --> 00:13:36.000]  救我脫離這個時候
[00:13:36.000 --> 00:13:40.000]  但我生出來就是為了上十字架
[00:13:40.000 --> 00:13:42.000]  你都是照你的旨意
[00:13:42.000 --> 00:13:46.000]  就好像路加福音的二十二章四十二節
[00:13:46.000 --> 00:13:48.000]  記不記得他本來說
[00:13:48.000 --> 00:13:50.000]  求你拿開這個虎杯
[00:13:50.000 --> 00:13:52.000]  但後來他說: 不要了
[00:13:52.000 --> 00:13:55.000]  照你的旨意不要照我的旨意
[00:13:55.000 --> 00:13:57.000]  就像我們剛才讀的經文
[00:13:57.000 --> 00:13:59.000]  有神的時候性
[00:13:59.000 --> 00:14:01.000]  有神的旨意
[00:14:01.000 --> 00:14:03.000]  我們要等待神
[00:14:03.000 --> 00:14:06.000]  但也有要我們做的事
[00:14:06.000 --> 00:14:10.000]  大衛在故事結束之前
[00:14:10.000 --> 00:14:13.000]  他會再一次尋求神的旨意
[00:14:13.000 --> 00:14:15.000]  神就會改變一切
[00:14:15.000 --> 00:14:20.000]  神正在等候大衛回到他的身邊
[00:14:20.000 --> 00:14:23.000]  以致他能夠幫助大衛
[00:14:23.000 --> 00:14:26.000]  這也是我們的寫照
[00:14:26.000 --> 00:14:28.000]  很多時候神正在等待我們
[00:14:28.000 --> 00:14:30.000]  當我們離開了神
[00:14:30.000 --> 00:14:33.000]  神正在等待我們回到他身邊
[00:14:33.000 --> 00:14:35.000]  當我們求問神
[00:14:35.000 --> 00:14:36.000]  歸向他的時候
[00:14:36.000 --> 00:14:38.000]  他就會幫助我們
[00:14:38.000 --> 00:14:40.000]  但在這個時候
[00:14:40.000 --> 00:14:42.000]  大衛還未尋求神
[00:14:42.000 --> 00:14:45.000]  他決定離開猶大地
[00:14:45.000 --> 00:14:48.000]  去到斐理士人的地方
[00:14:48.000 --> 00:14:50.000]  記不記得加德先知
[00:14:50.000 --> 00:14:53.000]  在撒姆以上的二十二章第五節
[00:14:53.000 --> 00:14:55.000]  和大衛說什麼
[00:14:55.000 --> 00:14:57.000]  你要留在猶大地
[00:14:57.000 --> 00:14:59.000]  你不要離開
[00:14:59.000 --> 00:15:01.000]  現在大衛怎樣呢
[00:15:01.000 --> 00:15:04.000]  不單離開了猶大地
[00:15:04.000 --> 00:15:06.000]  他還要去哪裡呢
[00:15:06.000 --> 00:15:08.000]  敵人的地方
[00:15:08.000 --> 00:15:10.000]  你想想他已經是
[00:15:10.000 --> 00:15:12.000]  失落到一個地步
[00:15:12.000 --> 00:15:14.000]  他不聽神的話語
[00:15:14.000 --> 00:15:16.000]  離開猶大地
[00:15:16.000 --> 00:15:19.000]  他還要去敵人的地方
[00:15:19.000 --> 00:15:22.000]  他完全違背了神的命令
[00:15:22.000 --> 00:15:25.000]  這也是給我們基督徒
[00:15:25.000 --> 00:15:27.000]  很大的寫照
[00:15:27.000 --> 00:15:29.000]  我們都是屬於神的
[00:15:29.000 --> 00:15:31.000]  但很多時候
[00:15:31.000 --> 00:15:32.000]  你看很多基督徒
[00:15:32.000 --> 00:15:34.000]  都是被撒旦影響
[00:15:34.000 --> 00:15:36.000]  被撒旦控制
[00:15:36.000 --> 00:15:40.000]  如果我們被敵人包圍
[00:15:40.000 --> 00:15:42.000]  被敵人控制
[00:15:42.000 --> 00:15:44.000]  是無可奈何
[00:15:44.000 --> 00:15:46.000]  是沒有辦法
[00:15:46.000 --> 00:15:48.000]  但如果我們甘心情願
[00:15:48.000 --> 00:15:50.000]  被敵人俘虜
[00:15:50.000 --> 00:15:52.000]  走去敵人那裡
[00:15:52.000 --> 00:15:54.000]  這又是另外一回事
[00:15:54.000 --> 00:16:00.000]  大衛於是就去到加德那裡
[00:16:00.000 --> 00:16:02.000]  大兄姊妹記不記得
[00:16:02.000 --> 00:16:04.000]  他曾經去過加德那裡
[00:16:04.000 --> 00:16:06.000]  曾經面對過阿吉
[00:16:06.000 --> 00:16:08.000]  這個斐理士王
[00:16:08.000 --> 00:16:10.000]  記不記得
[00:16:10.000 --> 00:16:12.000]  他去到那裡很害怕
[00:16:12.000 --> 00:16:14.000]  有人會殺死他
[00:16:14.000 --> 00:16:16.000]  所以他就扮白癡
[00:16:16.000 --> 00:16:18.000]  在城門上指手畫腳
[00:16:18.000 --> 00:16:22.000]  口水流到鬍子上
[00:16:22.000 --> 00:16:24.000]  整個白癡人一樣
[00:16:24.000 --> 00:16:28.000]  那時候的加德王阿吉怎麼說
[00:16:28.000 --> 00:16:30.000]  我這裡不夠白癡嗎
[00:16:30.000 --> 00:16:32.000]  你還找大衛來
[00:16:32.000 --> 00:16:34.000]  快點趕他走
[00:16:34.000 --> 00:16:36.000]  他現在又回頭了
[00:16:36.000 --> 00:16:40.000]  這次不是單身一個人
[00:16:40.000 --> 00:16:42.000]  兩個老婆六百個士兵
[00:16:42.000 --> 00:16:44.000]  有沒有改變
[00:16:44.000 --> 00:16:46.000]  仍然沒有改變
[00:16:46.000 --> 00:16:48.000]  仍然是行詭詐
[00:16:48.000 --> 00:16:50.000]  仍然是說謊
[00:16:50.000 --> 00:16:56.000]  由三件事我們能夠見到大衛仍然是詭詐
[00:16:56.000 --> 00:16:58.000]  哪三件事
[00:16:58.000 --> 00:17:02.000]  第一他向加德王要求有一座城
[00:17:02.000 --> 00:17:04.000]  毫無疑問
[00:17:04.000 --> 00:17:10.000]  訴羅追殺大衛的消息已經傳到加德的城裡面
[00:17:10.000 --> 00:17:16.000]  任何訴羅的敵人都會成為加德城裡的人的朋友
[00:17:16.000 --> 00:17:20.000]  他們都會熱烈歡迎所有訴羅的敵人
[00:17:20.000 --> 00:17:24.000]  他們認為大衛就是訴羅的敵人
[00:17:24.000 --> 00:17:26.000]  所以他們很歡迎大衛
[00:17:26.000 --> 00:17:30.000]  加德王也希望大衛能夠用他的才幹
[00:17:30.000 --> 00:17:36.000]  和他手下六百名勇士來幫助自己真戰
[00:17:36.000 --> 00:17:38.000]  所以他很開心
[00:17:38.000 --> 00:17:42.000]  大衛不想留在加德
[00:17:42.000 --> 00:17:44.000]  雖然他投靠了阿吉王
[00:17:44.000 --> 00:17:48.000]  為什麼他不想留在加德
[00:17:48.000 --> 00:17:50.000]  你想想很危險的
[00:17:50.000 --> 00:17:54.000]  這個王和他的手下分分鐘都虎視眈眈
[00:17:54.000 --> 00:17:58.000]  看著你監視著你
[00:17:58.000 --> 00:18:00.000]  你不想每天都被監視
[00:18:00.000 --> 00:18:04.000]  另外他們是拜偶像的
[00:18:04.000 --> 00:18:08.000]  我相信大衛也不想和他們一起拜偶像
[00:18:08.000 --> 00:18:12.000]  所以大衛說你給我一座城是屬於我的
[00:18:12.000 --> 00:18:16.000]  你說大衛沒有錯
[00:18:16.000 --> 00:18:18.000]  問題是什麼
[00:18:18.000 --> 00:18:20.000]  他的態度
[00:18:20.000 --> 00:18:24.000]  他居然和加德王阿吉說什麼
[00:18:24.000 --> 00:18:28.000]  我不配住在你的王城裏
[00:18:28.000 --> 00:18:32.000]  你想想以色列王悲傷屈膝
[00:18:32.000 --> 00:18:36.000]  和另一個王和敵人說我不配住在你的王城裏
[00:18:36.000 --> 00:18:40.000]  這就是大衛的詭詐
[00:18:40.000 --> 00:18:46.000]  所以加德王就把洗格拉賜給大衛
[00:18:46.000 --> 00:18:50.000]  大衛還向阿吉保證
[00:18:50.000 --> 00:18:52.000]  我隨時會回來幫你的
[00:18:52.000 --> 00:18:54.000]  我雖然走了
[00:18:54.000 --> 00:18:56.000]  你一叫我就回來
[00:18:56.000 --> 00:18:58.000]  阿吉很開心
[00:18:58.000 --> 00:19:00.000]  他們離開了加德城
[00:19:00.000 --> 00:19:02.000]  我相信阿吉也很開心
[00:19:02.000 --> 00:19:06.000]  不需要照顧二三千人
[00:19:06.000 --> 00:19:08.000]  你說六百個勇士
[00:19:08.000 --> 00:19:10.000]  哪來的二三千人
[00:19:10.000 --> 00:19:14.000]  每個勇士一個家庭就起碼四口
[00:19:14.000 --> 00:19:16.000]  一個太太就兩個兒女
[00:19:16.000 --> 00:19:18.000]  一家四口
[00:19:18.000 --> 00:19:20.000]  你六百個都已經二千四
[00:19:20.000 --> 00:19:23.000]  如果你還有父母在堂
[00:19:23.000 --> 00:19:26.000]  真的分分鐘有三千多人
[00:19:26.000 --> 00:19:29.000]  三千多人在加德城裏
[00:19:29.000 --> 00:19:32.000]  突然要給他們很多食物
[00:19:32.000 --> 00:19:34.000]  住的地方都不簡單
[00:19:34.000 --> 00:19:39.000]  所以加德王就把洗格拉賜給了大衛
[00:19:39.000 --> 00:19:41.000]  洗格拉在哪裏
[00:19:41.000 --> 00:19:47.000]  洗格拉在加德城西南大概二十五里
[00:19:47.000 --> 00:19:49.000]  是屬於西面之派
[00:19:49.000 --> 00:19:55.000]  這個城在西面之派和猶大之派的邊界
[00:19:55.000 --> 00:19:59.000]  所以這個城和兩個之派都有很大的淵源
[00:19:59.000 --> 00:20:02.000]  和兩個之派都有密切的關係
[00:20:02.000 --> 00:20:05.000]  當時這個城是屬於斐理士人
[00:20:05.000 --> 00:20:08.000]  在他們的管理之下
[00:20:08.000 --> 00:20:10.000]  在他們的控制之下
[00:20:10.000 --> 00:20:14.000]  但是當阿吉把這個城賜給了大衛
