
[00:00:00.000 --> 00:00:08.000]  《若意書》是十二仙之書裏的第二部
[00:08:00.000 --> 00:08:03.000]  但是以色列人所住的地方
[00:08:03.000 --> 00:08:08.000]  多山地神保護不讓王蟲侵犯
[00:08:08.000 --> 00:08:10.000]  但是在約爾書裡面第一章
[00:08:10.000 --> 00:08:16.000]  我們居然看到王蟲真的去到猶太人的地方為禍
[00:08:16.000 --> 00:08:19.000]  這次以色列人逃不掉
[00:08:19.000 --> 00:08:22.000]  而神給約爾先知的啟示
[00:08:22.000 --> 00:08:25.000]  就是告訴他這是我的審判
[00:08:25.000 --> 00:08:31.000]  你跟以色列人說叫他們早日悔改
[00:08:31.000 --> 00:08:35.000]  第一章的王蟲毫無疑問是真正的王蟲
[00:08:35.000 --> 00:08:38.000]  第二章又說王蟲的時候
[00:08:38.000 --> 00:08:40.000]  是不是真正的王蟲呢
[00:08:40.000 --> 00:08:45.000]  我們一起來看看為什麼我說第二章不是王蟲
[00:08:45.000 --> 00:08:47.000]  因為第二章說到王蟲的時候
[00:08:47.000 --> 00:08:50.000]  有很多奇怪的天象出現
[00:08:50.000 --> 00:08:54.000]  例如有黑暗的日子
[00:08:54.000 --> 00:08:59.000]  又例如有火和王蟲一起出現
[00:08:59.000 --> 00:09:02.000]  又例如當他們一起來的時候
[00:09:02.000 --> 00:09:06.000]  地震天動天都動了
[00:09:06.000 --> 00:09:11.000]  地震可能看起來像地震一樣
[00:09:11.000 --> 00:09:13.000]  但是天都動了
[00:09:13.000 --> 00:09:19.000]  另外在二章十一節約爾書說他們是耶和華的軍旅
[00:09:19.000 --> 00:09:22.000]  是耶和華的軍隊
[00:09:22.000 --> 00:09:26.000]  在二章二十節從王蟲來的方向
[00:09:26.000 --> 00:09:30.000]  我們也知道這些不是真正的王蟲
[00:09:30.000 --> 00:09:35.000]  在約爾書一章四節和二章二十五節
[00:09:35.000 --> 00:09:37.000]  王蟲出現的次序
[00:09:37.000 --> 00:09:40.000]  有四種王蟲在約爾書裡告訴我們
[00:09:40.000 --> 00:09:46.000]  出現的次序都告訴我們這些不是真正的王蟲
[00:09:46.000 --> 00:09:49.000]  我們一起來看看這幾點
[00:09:49.000 --> 00:09:53.000]  在第二章說到王蟲的時候
[00:09:53.000 --> 00:09:55.000]  有奇怪的天象出現
[00:09:55.000 --> 00:09:58.000]  第一章第二章都有說王蟲
[00:09:58.000 --> 00:10:01.000]  但是第一章沒有說到這些天象
[00:10:01.000 --> 00:10:04.000]  第二章和第三章就有
[00:10:04.000 --> 00:10:11.000]  在約爾書二章二節說那日是黑暗幽冥不均
[00:10:11.000 --> 00:10:14.000]  污黑的日子
[00:10:14.000 --> 00:10:20.000]  在約爾書二章十節又說他們一來地震天動
[00:10:20.000 --> 00:10:25.000]  日月昏暗星秀無光
[00:10:25.000 --> 00:10:29.000]  這是約爾書二章十節
[00:10:29.000 --> 00:10:32.000]  另外約爾書二章三十一節
[00:10:32.000 --> 00:10:37.000]  也說到日頭要變為黑暗月亮要變為血
[00:10:37.000 --> 00:10:44.000]  在約爾書三章十五節說日月昏暗星秀無光
[00:10:44.000 --> 00:10:48.000]  有人說日頭變黑
[00:10:48.000 --> 00:10:50.000]  會不會就是你剛才說的
[00:10:50.000 --> 00:10:54.000]  一群王蟲一起飛遮著太陽
[00:10:54.000 --> 00:10:56.000]  如果是這樣的話
[00:10:56.000 --> 00:11:02.000]  為什麼我們看看約爾書二章十節說地震天動
[00:11:02.000 --> 00:11:08.000]  如果是的話為什麼約爾書二章三十一節說月亮都會變紅
[00:11:08.000 --> 00:11:10.000]  你遮著月亮而已
[00:11:10.000 --> 00:11:12.000]  它不會變紅的
[00:11:12.000 --> 00:11:14.000]  紅是血月
[00:11:14.000 --> 00:11:16.000]  我曾經說過一篇道
[00:11:16.000 --> 00:11:19.000]  叫日月昏暗星秀都傳揚基督的救恩
[00:11:19.000 --> 00:11:22.000]  我說過當耶穌基督釘十字架那天
[00:11:22.000 --> 00:11:25.000]  有日頭變黑月亮變紅
[00:11:25.000 --> 00:11:27.000]  這是神蹟
[00:11:27.000 --> 00:11:29.000]  為什麼
[00:11:29.000 --> 00:11:31.000]  這是審判的現象
[00:11:31.000 --> 00:11:34.000]  為什麼耶穌基督釘十字架有審判
[00:11:34.000 --> 00:11:38.000]  這個審判是臨到耶穌基督的身上
[00:11:38.000 --> 00:11:41.000]  為了我們的罪他被釘十字架
[00:11:41.000 --> 00:11:46.000]  但是當末世的時候會再有一次的審判
[00:11:46.000 --> 00:11:49.000]  這一次的審判就是那些不信的人
[00:11:49.000 --> 00:11:52.000]  這些審判就會臨到他們的身上
[00:11:52.000 --> 00:11:54.000]  所以我們看到
[00:11:54.000 --> 00:11:58.000]  王蟲所說的不是真正的王蟲
[00:11:58.000 --> 00:12:03.000]  第二章而是說日後的審判
[00:12:03.000 --> 00:12:05.000]  但我們又看到
[00:12:05.000 --> 00:12:10.000]  在第二章說到王蟲的出現有火一起會出現
[00:12:10.000 --> 00:12:12.000]  二章三節
[00:12:12.000 --> 00:12:17.000]  他們前面如火燒滅後面如火焰燒盡
[00:12:17.000 --> 00:12:21.000]  你說我也有讀聖經
[00:12:21.000 --> 00:12:24.000]  若爾書二章五節
[00:12:24.000 --> 00:12:31.000]  說王蟲的聲音好像火焰燒脆的禾稈一樣
[00:12:31.000 --> 00:12:33.000]  發出聲音
[00:12:33.000 --> 00:12:35.000]  好像乾柴烈火燒得霹靂啪啦
[00:12:35.000 --> 00:12:37.000]  王蟲的聲音就是這樣
[00:12:37.000 --> 00:12:43.000]  會不會這裡不是說火而是說王蟲的聲音
[00:12:43.000 --> 00:12:45.000]  如果是這樣的話
[00:12:45.000 --> 00:12:48.000]  再看若爾書二章三十節
[00:12:48.000 --> 00:12:53.000]  在天上地下我要顯出奇事
[00:12:53.000 --> 00:12:56.000]  有血有火有煙柱
[00:12:56.000 --> 00:12:59.000]  這裡的煙柱是眾數不是單數
[00:12:59.000 --> 00:13:03.000]  這裡的煙柱不是舊約聖經煙柱雲柱
[00:13:03.000 --> 00:13:08.000]  說耶和華出現這裡是說打仗
[00:13:08.000 --> 00:13:12.000]  當有打仗的時候血腥滿地
[00:13:12.000 --> 00:13:15.000]  有火風煙四起
[00:13:15.000 --> 00:13:17.000]  就是形容打仗
[00:13:17.000 --> 00:13:21.000]  所以我們看到這些王蟲不是普通的王蟲
[00:13:21.000 --> 00:13:25.000]  是說一些日後的審判
[00:13:25.000 --> 00:13:29.000]  還有在若爾書二章十一節
[00:13:29.000 --> 00:13:32.000]  說王蟲是耶和華的軍旅
[00:13:32.000 --> 00:13:34.000]  又有人會說
[00:13:34.000 --> 00:13:39.000]  咦 你剛才不是說王蟲好像馬好像兵一樣嗎
[00:13:39.000 --> 00:13:43.000]  若爾書二章四節說他們的形狀好像馬
[00:13:43.000 --> 00:13:46.000]  他們好像奔跑如馬兵
[00:13:46.000 --> 00:13:51.000]  若爾書二章七節又說他們的勇士奔跑
[00:13:51.000 --> 00:13:56.000]  將戰士爬成各都步行不亂隊伍
[00:13:56.000 --> 00:13:58.000]  真的好像操兵一樣
[00:13:58.000 --> 00:14:01.000]  會不會所說的就是這些
[00:14:01.000 --> 00:14:03.000]  但我可以告訴你
[00:14:03.000 --> 00:14:05.000]  在舊約的先知書裡
[00:14:05.000 --> 00:14:09.000]  差不多每一部的先知書都有提到
[00:14:09.000 --> 00:14:12.000]  末世將會有一場很大的戰爭
[00:14:12.000 --> 00:14:15.000]  列國都會來攻打以色列
[00:14:15.000 --> 00:14:21.000]  這些列國的軍隊是耶和華派來打以色列
[00:14:21.000 --> 00:14:23.000]  是耶和華的軍隊
[00:14:23.000 --> 00:14:29.000]  但是耶和華又會幫助以色列來打這些軍隊
[00:14:29.000 --> 00:14:31.000]  你說不是很矛盾嗎
[00:14:31.000 --> 00:14:33.000]  神又是他 鬼又是他
[00:14:33.000 --> 00:14:35.000]  差遣列國來打以色列又是他
[00:14:35.000 --> 00:14:38.000]  幫以色列打列國又是他
[00:14:38.000 --> 00:14:42.000]  我相信這個有點像耶穌基督釘十字架
[00:14:42.000 --> 00:14:46.000]  是 神容許耶穌基督釘十字架
[00:14:46.000 --> 00:14:52.000]  但也是透過耶穌基督釘十字架使到萬民得救
[00:14:52.000 --> 00:14:59.000]  神的作為真的非常非常令我們匪夷所思
[00:14:59.000 --> 00:15:01.000]  但這個就是神
[00:15:01.000 --> 00:15:03.000]  如果我們每樣都能夠明白的話
[00:15:03.000 --> 00:15:05.000]  我們就變成神了
[00:15:05.000 --> 00:15:08.000]  還有一樣很有趣
[00:15:08.000 --> 00:15:11.000]  透過蝗蟲攻擊的方向
[00:15:11.000 --> 00:15:14.000]  我們都可以知道這些不是真正的蝗蟲
[00:15:14.000 --> 00:15:17.000]  約爾書2章20節
[00:15:17.000 --> 00:15:21.000]  經文說 卻要使不方來的軍隊遠離你們
[00:15:21.000 --> 00:15:27.000]  神是要救以色列脫離不方來的軍隊攻打他們
[00:15:27.000 --> 00:15:30.000]  我們看到從不方來
[00:15:30.000 --> 00:15:33.000]  蝗蟲都是從非洲而來
[00:15:33.000 --> 00:15:37.000]  就好像我們在新界見到的東非蝗蟲
[00:15:37.000 --> 00:15:40.000]  少之又少是從北邊來
[00:15:40.000 --> 00:15:42.000]  差不多從未見過
[00:15:42.000 --> 00:15:45.000]  所以我們知道這些不是真正的蝗蟲
[00:15:45.000 --> 00:15:48.000]  而在北邊來的軍隊
[00:15:48.000 --> 00:15:54.000]  差不多以色列猶大所有的敵人都是從北邊來攻打他們
[00:15:54.000 --> 00:15:57.000]  例如亞述國 例如巴比倫國
[00:15:57.000 --> 00:16:00.000]  都是從北邊來攻打他們
[00:16:00.000 --> 00:16:03.000]  在末世 聖經告訴我們
[00:16:03.000 --> 00:16:06.000]  將會有一隊很強大的軍隊
[00:16:06.000 --> 00:16:09.000]  從北方來攻打他們
[00:16:09.000 --> 00:16:12.000]  這個預言告訴我們
[00:16:12.000 --> 00:16:15.000]  在聖經裏面有很多的神學家
[00:16:15.000 --> 00:16:20.000]  說這一支軍隊將會是俄羅斯在北邊來攻打以色列
[00:16:20.000 --> 00:16:25.000]  這個就是耶和華的日子降臨的時候
[00:16:25.000 --> 00:16:32.000]  所以我們知道從這些軍隊來攻打猶大
[00:16:32.000 --> 00:16:35.000]  我們都知道這些不是真正的蝗蟲
[00:16:35.000 --> 00:16:41.000]  由這些蝗蟲在聖經裏面出現的次序
[00:16:41.000 --> 00:16:44.000]  我們都可以知道這些不是真正的蝗蟲
[00:16:44.000 --> 00:16:48.000]  在約爾蘇一章四節告訴我們
[00:16:48.000 --> 00:16:50.000]  有四種的蝗蟲
[00:16:50.000 --> 00:16:55.000]  有蟬蟲 有蝗蟲 有蚺子 有馬扎
[00:16:55.000 --> 00:17:01.000]  但是這四種蝗蟲在約爾蘇二章二十五節再出現的時候
[00:17:01.000 --> 00:17:04.000]  次序調亂了
[00:17:04.000 --> 00:17:07.000]  蝗蟲 蚺子 馬扎的次序仍然一樣
[00:17:07.000 --> 00:17:10.000]  他們好像是一組的
[00:17:10.000 --> 00:17:15.000]  但是蟲就到了最後 調轉了
[00:17:15.000 --> 00:17:19.000]  這些調轉的次序在聖經裏面時時都會出現
[00:17:19.000 --> 00:17:22.000]  例如在達爾利書七章三十八節
[00:17:22.000 --> 00:17:26.000]  講到達爾利預言將來有四個強國
[00:17:26.000 --> 00:17:29.000]  就好像獅子的巴比倫
[00:17:29.000 --> 00:17:31.000]  好像熊人的馬特波斯
[00:17:31.000 --> 00:17:33.000]  好像豹的希臘
[00:17:33.000 --> 00:17:36.000]  好像獸的羅馬
[00:17:36.000 --> 00:17:41.000]  但是當使徒約翰見到末世的異象
[00:17:41.000 --> 00:17:45.000]  再看回他見到的迪基督的國
[00:17:45.000 --> 00:17:48.000]  這個世界的帝國
[00:17:48.000 --> 00:17:52.000]  將會有齊以前這四個國家的特徵
[00:17:52.000 --> 00:17:54.000]  好像一隻獸
[00:17:54.000 --> 00:17:57.000]  但是它有豹的形狀
[00:17:57.000 --> 00:17:59.000]  流線型 很快
[00:17:59.000 --> 00:18:01.000]  它有熊人的腳
[00:18:01.000 --> 00:18:04.000]  我們知道熊人的手腳很厲害
[00:18:04.000 --> 00:18:06.000]  很穩健
[00:18:06.000 --> 00:18:09.000]  它有獅子的口 獅子的口咬人很厲害
[00:18:09.000 --> 00:18:12.000]  有齊所有這些國家的特徵
[00:18:12.000 --> 00:18:17.000]  但是當使徒約翰看這四個國家的時候
[00:18:17.000 --> 00:18:19.000]  或者這四隻動物的時候
[00:18:19.000 --> 00:18:21.000]  次序是調轉了
[00:18:21.000 --> 00:18:26.000]  先有獸 接著有豹 接著熊 接著是獅子
[00:18:26.000 --> 00:18:31.000]  達爾利是從古代預言將來
[00:18:31.000 --> 00:18:35.000]  使徒約翰是從將來的異象看回頭
[00:18:35.000 --> 00:18:38.000]  所以次序是調轉了
[00:18:38.000 --> 00:18:41.000]  所以我相信在約爾書一章四節
[00:18:41.000 --> 00:18:43.000]  輾蟲在前面
[00:18:43.000 --> 00:18:47.000]  但是約爾書二章二十五節輾蟲在後面
[00:18:47.000 --> 00:18:49.000]  給我們看到的就是一樣
[00:18:49.000 --> 00:18:53.000]  這個講的是末世的一個預言
[00:18:53.000 --> 00:18:56.000]  有人說我不服
[00:18:56.000 --> 00:18:58.000]  不服什麼
[00:18:58.000 --> 00:19:03.000]  有人說達爾利書七章和啟示錄十三章
[00:19:03.000 --> 00:19:06.000]  真的是次序都調轉了
[00:19:06.000 --> 00:19:11.000]  但是你現在說的約爾書一章四節和二章二十五節
[00:19:11.000 --> 00:19:14.000]  只是輾蟲的位置改變了
[00:19:14.000 --> 00:19:18.000]  其他那三種蝗蟲的位置始終沒有變
[00:19:18.000 --> 00:19:21.000]  都是蝗蟲 藍子 馬扎
[00:19:21.000 --> 00:19:24.000]  如果你是不服的話
[00:19:24.000 --> 00:19:27.000]  你回去看看啟示錄第六章
[00:19:27.000 --> 00:19:32.000]  啟示錄第六章講到將來七年的災難的時候
[00:19:32.000 --> 00:19:37.000]  有七人 七人頭的四人有四個騎士
[00:19:37.000 --> 00:19:41.000]  第一個騎士是白騎士是迪基督
[00:19:41.000 --> 00:19:44.000]  他手上有弓但是沒有箭
[00:19:44.000 --> 00:19:46.000]  他聖完又聖
[00:19:46.000 --> 00:19:48.000]  第二個騎士是什麼呢
[00:19:48.000 --> 00:19:50.000]  是紅騎士代表戰爭
[00:19:50.000 --> 00:19:54.000]  第三個騎士是黑騎士代表饑荒
[00:19:54.000 --> 00:19:59.000]  第四個騎士是灰騎士代表死亡
[00:19:59.000 --> 00:20:01.000]  為什麼有四種蝗蟲呢
[00:20:01.000 --> 00:20:03.000]  又這麼巧有四個騎士
[00:20:03.000 --> 00:20:08.000]  你看看四個騎士當中除了迪基督是人之外
[00:20:08.000 --> 00:20:10.000]  其餘那些是什麼呢
[00:20:10.000 --> 00:20:12.000]  都是災難來的
[00:20:12.000 --> 00:20:14.000]  饑荒 戰爭 死亡
[00:20:14.000 --> 00:20:16.000]  這些全部都是災難
[00:20:16.000 --> 00:20:21.000]  就好像後面那三種蝗蟲是一個組織一樣
[00:20:21.000 --> 00:20:24.000]  很奇怪吧
[00:20:24.000 --> 00:20:28.000]  神的話語真的非常非常有意思
[00:20:28.000 --> 00:20:32.000]  那你說這些不是真正的蝗蟲代表什麼呢
[00:20:32.000 --> 00:20:36.000]  照我的認識這裡有兩個代表
[00:20:36.000 --> 00:20:38.000]  一個是近一點的寓言
[00:20:38.000 --> 00:20:40.000]  一個是遠一點的寓言
[00:20:40.000 --> 00:20:45.000]  近一點的寓言是巴比倫將會從北邊來攻打猶大
[00:20:45.000 --> 00:20:48.000]  將猶大這個國滅了
[00:20:48.000 --> 00:20:53.000]  就是在公元前586年將猶大國滅了
[00:20:53.000 --> 00:20:56.000]  巴比倫是非常殘忍的國家
[00:20:56.000 --> 00:21:00.000]  他們所到之處征服的地方真的寸草不生
[00:21:00.000 --> 00:21:02.000]  樣樣都被他們毀滅了
[00:21:02.000 --> 00:21:04.000]  連樹都不會放過
[00:21:04.000 --> 00:21:07.000]  就好像蝗蟲一樣
[00:21:07.000 --> 00:21:11.000]  但相信這個也是有一個遠一點的寓言
[00:21:11.000 --> 00:21:15.000]  就是去到末世將會有一場很大的災難
[00:21:15.000 --> 00:21:21.000]  就是在啟示錄第六章裡面所說的
[00:21:21.000 --> 00:21:28.000]  如果我們明白到約爾書第一章和第二章所說的蝗蟲
[00:21:28.000 --> 00:21:31.000]  是有這麼大的不同的時候
[00:21:31.000 --> 00:21:35.000]  我們就很容易將約爾書來分段
[00:21:35.000 --> 00:21:39.000]  因為第二第三章所說的是末世的事
[00:21:39.000 --> 00:21:42.000]  是耶和華的日子
[00:21:42.000 --> 00:21:46.000]  你說為什麼又會是耶和華的日子
[00:21:46.000 --> 00:21:49.000]  在約爾書第二第三章裡面
[00:21:49.000 --> 00:21:51.000]  耶和華的日子重複地出現
[00:21:51.000 --> 00:21:55.000]  耶和華的日子在聖經裡面出現了75次
[00:21:55.000 --> 00:22:00.000]  在第二第三章明顯地出現了5次
[00:22:00.000 --> 00:22:07.000]  在約爾書一章15,二章1節,二章11,二章31,三章14
[00:22:07.000 --> 00:22:11.000]  不明顯地間接地出現了4次
[00:22:11.000 --> 00:22:14.000]  二章2節說哪一天,哪一天?
[00:22:14.000 --> 00:22:16.000]  就是耶和華的日子
[00:22:16.000 --> 00:22:20.000]  還有二章29節說哪些日子
[00:22:20.000 --> 00:22:24.000]  三章1節,三章8節說到哪一天
[00:22:24.000 --> 00:22:27.000]  這個也是在說耶和華的日子
[00:22:27.000 --> 00:22:31.000]  所以我們知道第二第三章說的就是耶和華的日子
[00:22:31.000 --> 00:22:34.000]  如果是這樣很容易混帳
[00:22:34.000 --> 00:22:37.000]  第一章是說真正的蝗蟲的災害
[00:22:37.000 --> 00:22:40.000]  約爾書一至十二節是第一章
[00:22:40.000 --> 00:22:45.000]  十三至二十節是神呼籲他的百姓來悔改
[00:22:45.000 --> 00:22:48.000]  去到第二章又有蝗蟲
[00:22:48.000 --> 00:22:50.000]  但這些不是真正的蝗蟲
[00:22:50.000 --> 00:22:52.000]  這些是末世的災難
[00:22:52.000 --> 00:23:00.000]  約爾書一章至十一節
[00:23:00.000 --> 00:23:03.000]  第二章一至十一節
[00:23:03.000 --> 00:23:06.000]  然後在二章十二至十七節
[00:23:06.000 --> 00:23:09.000]  神呼籲他的百姓來悔改
[00:23:09.000 --> 00:23:11.000]  但神很有恩典
[00:23:11.000 --> 00:23:14.000]  他保守猶大
[00:23:14.000 --> 00:23:17.000]  在二章十八至二十七節
