
[00:00:00.000 --> 00:00:03.960]  我現在就要去西灣河了 去做一個訪問了
[00:07:07.360 --> 00:07:09.360]  要學的 學怎麼學呢
[00:07:09.360 --> 00:07:12.360]  因為有一個秘訣 秘訣是什麼呢
[00:07:12.360 --> 00:07:15.360]  就是當我不能夠做的時候
[00:07:15.360 --> 00:07:17.360]  我找到幫我的人是誰
[00:07:17.360 --> 00:07:20.360]  凡事都能做 說明了
[00:07:20.360 --> 00:07:23.360]  這個凡事不是你自己想做就做的事
[00:07:23.360 --> 00:07:28.360]  而是你找到做誰的事 是上帝的事
[00:07:28.360 --> 00:07:30.360]  這個好像很宗教
[00:07:30.360 --> 00:07:32.360]  不過如果我們看一下聖經
[00:07:32.360 --> 00:07:35.360]  有一個吊詭的問題
[00:07:35.360 --> 00:07:38.360]  就是聖經有沒有說過要做有錢人呢
[00:07:38.360 --> 00:07:44.360]  聖經有沒有叫快點不要做有錢人呢
[00:07:44.360 --> 00:07:48.360]  沒有 最有錢的那兩個
[00:07:48.360 --> 00:07:52.360]  阿伯拉罕和約伯很有錢
[00:07:52.360 --> 00:07:58.360]  很多家裡的工人 有牛有羊 有駱駝
[00:07:58.360 --> 00:08:01.360]  駱駝就是Benz
[00:08:01.360 --> 00:08:03.360]  就是說他一定有很多
[00:08:03.360 --> 00:08:06.360]  上帝還說我還要賜給你
[00:08:06.360 --> 00:08:11.360]  就是說上帝不但沒有叫你不要做有錢人
[00:08:11.360 --> 00:08:15.360]  還叫你越多錢都是OK的
[00:08:15.360 --> 00:08:20.360]  約伯受完考驗之後 上帝再賜多一些給他
[00:08:20.360 --> 00:08:23.360]  就是放肆他不夠 再多一些給你
[00:08:23.360 --> 00:08:28.360]  就是說聖經沒有說過不要有錢
[00:08:28.360 --> 00:08:32.360]  沒有說過 甚至也沒有說過不要存錢
[00:08:32.360 --> 00:08:35.360]  你說耶穌那個年輕官長
[00:08:35.360 --> 00:08:37.360]  說要他變賣所有
[00:08:37.360 --> 00:08:41.360]  其實之前那個年輕官長只是問一個問題
[00:08:41.360 --> 00:08:44.360]  就是我要做些什麼才能永生
[00:08:44.360 --> 00:08:49.360]  耶穌當時叫他愛神 愛倫瑟 如愛自己
[00:08:49.360 --> 00:08:52.360]  只不過 只不過 因為那個年輕官長繼續問
[00:08:52.360 --> 00:08:54.360]  那我還差什麼呢
[00:08:54.360 --> 00:08:56.360]  你說到還差什麼的時候
[00:08:56.360 --> 00:08:58.360]  耶穌才說你變賣所有
[00:08:58.360 --> 00:09:00.360]  變賣所有不是為了變賣所有
[00:09:00.360 --> 00:09:04.360]  而是耶穌看穿了他捨不得的那些東西
[00:09:04.360 --> 00:09:06.360]  如果他看穿你捨得 他沒有叫你變賣
[00:09:06.360 --> 00:09:08.360]  所以不要賣太古城的房子
[00:09:08.360 --> 00:09:12.360]  你想完之後 你覺得 哇
[00:09:12.360 --> 00:09:14.360]  原來如果你還沒有信耶穌
[00:09:14.360 --> 00:09:19.360]  你覺得聖經那套哲學很厲害 很厲害
[00:09:19.360 --> 00:09:23.360]  他看穿了什麼叫知足 什麼叫足呢
[00:09:23.360 --> 00:09:26.360]  今天我想 你聽完之後
[00:09:26.360 --> 00:09:28.360]  很值得你回去想一想
[00:09:28.360 --> 00:09:34.360]  其實貧窮不是上帝賺的東西
[00:09:34.360 --> 00:09:36.360]  上帝賺窮的人
[00:09:36.360 --> 00:09:39.360]  是賺他窮得來知足 所以賺他
[00:09:39.360 --> 00:09:43.360]  如果窮得來 到一刻都在想
[00:09:43.360 --> 00:09:46.360]  什麼時候發財 什麼時候能升
[00:09:46.360 --> 00:09:49.360]  雞水這麼少錢 真是可憐
[00:09:49.360 --> 00:09:53.360]  做人比我更慘 上帝不賺你以訛我訛這些東西
[00:09:53.360 --> 00:09:55.360]  上帝賺你什麼呢
[00:09:55.360 --> 00:09:59.360]  就是我有現在的東西 我很開心
[00:09:59.360 --> 00:10:02.360]  雖然隔壁的多過我 但是我都很開心
[00:10:02.360 --> 00:10:05.360]  因為我懂得享受我有的東西
[00:10:05.360 --> 00:10:11.360]  所以世界上有些人說 蘇格拉底最聰明
[00:10:11.360 --> 00:10:13.360]  他聰明的話 講知足是什麼呢
[00:10:13.360 --> 00:10:18.360]  他說能夠享受最低限度的東西的人
[00:10:18.360 --> 00:10:22.360]  就是最快樂的人 最聰明的人 最低限度
[00:10:22.360 --> 00:10:23.360]  什麼叫最低限度呢
[00:10:23.360 --> 00:10:26.360]  就是說如果你能夠有一杯水
[00:10:26.360 --> 00:10:29.360]  水不值錢的 還是很小的杯水
[00:10:29.360 --> 00:10:33.360]  但是你喝的時候 你說很好喝
[00:10:33.360 --> 00:10:35.360]  你試一下在大家樂齋的杯上說
[00:10:35.360 --> 00:10:39.360]  很好喝 人們都傻了 什麼水
[00:10:39.360 --> 00:10:42.360]  按水就有了 現在你說很好喝
[00:10:42.360 --> 00:10:44.360]  你真是一個很聰明的人
[00:10:44.360 --> 00:10:47.360]  因為你這麼小的東西都享受
[00:10:47.360 --> 00:10:49.360]  這麼小的東西都享受
[00:10:49.360 --> 00:10:51.360]  但是你真的想起來 是的
[00:10:51.360 --> 00:10:56.360]  你試一下爬山 一路爬了半天 大半天
[00:10:56.360 --> 00:11:00.360]  最後你的水壺 那幾滴水
[00:11:00.360 --> 00:11:02.360]  你真的不放過每一滴的
[00:11:02.360 --> 00:11:04.360]  你噔噔噔噔噔噔噔噔
[00:11:04.360 --> 00:11:08.360]  你真的告訴人家 你很需要這幾滴水
[00:11:08.360 --> 00:11:12.360]  你享受的就是你以這幾滴水
[00:11:12.360 --> 00:11:14.360]  為你現在擁有的東西
[00:11:14.360 --> 00:11:18.360]  你都會告訴人家 還有一些東西是很重要的
[00:11:18.360 --> 00:11:21.360]  看小的東西看得重要的人很聰明
[00:11:21.360 --> 00:11:23.360]  因為他覺得是必須的
[00:11:23.360 --> 00:11:27.360]  如果你口渴到死死的
[00:11:27.360 --> 00:11:33.360]  我竟然跟你說 滾卡吧 沒用的
[00:11:33.360 --> 00:11:37.360]  你這個山頭人滾什麼卡 滾石頭都沒用的
[00:11:37.360 --> 00:11:39.360]  你去喝水 不是去滾卡
[00:11:39.360 --> 00:11:42.360]  你會知道最重要的那件事是什麼
[00:11:42.360 --> 00:11:45.360]  已經不是錢的問題 你快要渴死了
[00:11:45.360 --> 00:11:47.360]  你要的竟然是
[00:11:47.360 --> 00:11:51.360]  你現在是真的三公升的水你都肯喝
[00:11:51.360 --> 00:11:53.360]  因為你知道那些東西是必須的
[00:11:53.360 --> 00:11:56.360]  所以有些人說 能夠知道自己必須的是什麼
[00:11:56.360 --> 00:11:58.360]  有福 你知道自己必須的是什麼
[00:11:58.360 --> 00:12:01.360]  但偏偏很多人真的不知道自己必須的是什麼
[00:12:01.360 --> 00:12:03.360]  是要一些不是必須的東西
[00:12:03.360 --> 00:12:05.360]  要了很多很多 發覺到還是不夠
[00:12:05.360 --> 00:12:07.360]  因為根本上你們還沒有拿到必須的東西
[00:12:07.360 --> 00:12:09.360]  整個問題是這樣
[00:12:09.360 --> 00:12:11.360]  不是說 哇 很好啊
[00:12:11.360 --> 00:12:13.360]  我就告訴你 有一個人很厲害
[00:12:13.360 --> 00:12:15.360]  他找到必須的東西
[00:12:15.360 --> 00:12:17.360]  看聖經 考考大家
[00:12:17.360 --> 00:12:20.360]  我相信這裡有很多主要學生
[00:12:20.360 --> 00:12:22.360]  主要學生是什麼呢
[00:12:22.360 --> 00:12:24.360]  主要學生就是不懂得聖經的意思
[00:12:24.360 --> 00:12:26.360]  所以讀主一學
[00:12:26.360 --> 00:12:28.360]  主要學生就是懂得一點點 扮代表的意思
[00:12:28.360 --> 00:12:32.360]  真的 主要學生是進修的
[00:12:32.360 --> 00:12:34.360]  原因是什麼呢 聖經是很難懂的
[00:12:34.360 --> 00:12:36.360]  很難懂的 你問我
[00:12:36.360 --> 00:12:38.360]  我最多認自己懂10%
[00:12:38.360 --> 00:12:40.360]  最多 但我都誇張了
[00:12:40.360 --> 00:12:42.360]  真的誇張了
[00:12:42.360 --> 00:12:45.360]  我考你一個人
[00:12:45.360 --> 00:12:47.360]  這個人是彼得
[00:12:47.360 --> 00:12:49.360]  你知道彼得是誰嗎
[00:12:49.360 --> 00:12:53.360]  彼得是耶穌的首席徒弟
[00:12:53.360 --> 00:12:55.360]  彼得說這個是我兒子
[00:12:55.360 --> 00:12:57.360]  我的兒子
[00:12:57.360 --> 00:12:59.360]  你猜猜是誰
[00:12:59.360 --> 00:13:01.360]  然後保羅就說
[00:13:01.360 --> 00:13:03.360]  這個是我拍檔
[00:13:03.360 --> 00:13:05.360]  和我一起工作的
[00:13:05.360 --> 00:13:07.360]  這個是誰呢
[00:13:07.360 --> 00:13:09.360]  再接著 保羅說
[00:13:09.360 --> 00:13:11.360]  這個人是令我有安慰
[00:13:11.360 --> 00:13:13.360]  保羅也有人安慰
[00:13:13.360 --> 00:13:15.360]  但這個人可以安慰保羅
[00:13:15.360 --> 00:13:17.360]  這個是誰呢
[00:13:17.360 --> 00:13:21.360]  保羅說這個人在我傳道的事上
[00:13:21.360 --> 00:13:23.360]  他令我有益處
[00:13:23.360 --> 00:13:25.360]  連保羅都說他有益處
[00:13:25.360 --> 00:13:27.360]  這個是誰呢 這個人真的很有架勢
[00:13:27.360 --> 00:13:29.360]  有了這四個身份
[00:13:29.360 --> 00:13:32.360]  四個身份 彼得說是他的兒子
[00:13:32.360 --> 00:13:35.360]  保羅說這個是我拍檔
[00:13:35.360 --> 00:13:37.360]  保羅說他令我有安慰
[00:13:37.360 --> 00:13:39.360]  保羅說他令我有益處
[00:13:39.360 --> 00:13:41.360]  這個是誰呢 這個是年輕人
[00:13:41.360 --> 00:13:43.360]  這個是青少年
[00:13:43.360 --> 00:13:45.360]  你不懂不要緊的
[00:13:45.360 --> 00:13:47.360]  參加哲學吧 沒問題
[00:13:47.360 --> 00:13:49.360]  這個人就是馬可
[00:13:49.360 --> 00:13:51.360]  馬可
[00:13:51.360 --> 00:13:55.360]  馬可是個什麼人呢
[00:13:55.360 --> 00:13:57.360]  馬可
[00:13:57.360 --> 00:13:59.360]  是被人笑
[00:13:59.360 --> 00:14:01.360]  是一個笨蛋
[00:14:01.360 --> 00:14:03.360]  怕事 怕死
[00:14:03.360 --> 00:14:07.360]  說了沒口恥
[00:14:07.360 --> 00:14:09.360]  答應了做
[00:14:09.360 --> 00:14:11.360]  都沒開工就走了
[00:14:11.360 --> 00:14:13.360]  就是我們現在的年輕人
[00:14:13.360 --> 00:14:15.360]  對不起 不是你們
[00:14:15.360 --> 00:14:19.360]  我們一天到晚都是罵年輕人
[00:14:19.360 --> 00:14:21.360]  說了又不算數
[00:14:21.360 --> 00:14:23.360]  只會說
[00:14:23.360 --> 00:14:25.360]  到時真的要做著說
[00:14:25.360 --> 00:14:27.360]  就是說
[00:14:27.360 --> 00:14:29.360]  一個年輕人
[00:14:29.360 --> 00:14:31.360]  最容易是什麼呢
[00:14:31.360 --> 00:14:33.360]  就是
[00:14:33.360 --> 00:14:35.360]  眼高手低
[00:14:35.360 --> 00:14:37.360]  所以年輕人靠不住
[00:14:37.360 --> 00:14:39.360]  他說話
[00:14:39.360 --> 00:14:41.360]  是有抱負的
[00:14:41.360 --> 00:14:43.360]  做出來
[00:14:43.360 --> 00:14:45.360]  什麼都沒抱過
[00:14:45.360 --> 00:14:47.360]  你說
[00:14:47.360 --> 00:14:49.360]  大人很厲害嗎
[00:14:49.360 --> 00:14:51.360]  大人都不厲害
[00:14:51.360 --> 00:14:53.360]  大人連抱負都沒有
[00:14:53.360 --> 00:14:55.360]  因為他做到一刻覺得
[00:14:55.360 --> 00:14:57.360]  看得化了 不要叫我再做事
[00:14:57.360 --> 00:14:59.360]  所以當我們罵年輕人的時候
[00:14:59.360 --> 00:15:01.360]  我們都會說
[00:15:01.360 --> 00:15:03.360]  我們都不是很榜樣給年輕人
[00:15:03.360 --> 00:15:05.360]  因為我們以前的理想
[00:15:05.360 --> 00:15:07.360]  當生了十多歲之後
[00:15:07.360 --> 00:15:09.360]  中年之後
[00:15:09.360 --> 00:15:11.360]  不要再說了
[00:15:11.360 --> 00:15:13.360]  你試一下問問你爸爸
[00:15:13.360 --> 00:15:15.360]  爸爸 你做了什麼抱負
[00:15:15.360 --> 00:15:17.360]  爸爸 你說什麼
[00:15:17.360 --> 00:15:19.360]  就是說 爸爸都沒什麼可以誇口的
[00:15:19.360 --> 00:15:21.360]  因為他已經沒了抱負
[00:15:21.360 --> 00:15:23.360]  所以不要只罵年輕人
[00:15:23.360 --> 00:15:25.360]  全世界的人
[00:15:25.360 --> 00:15:27.360]  很快最多是成為了
[00:15:27.360 --> 00:15:29.360]  中年沒抱負的人
[00:15:29.360 --> 00:15:31.360]  但馬可是反過來的
[00:15:31.360 --> 00:15:33.360]  曾經是
[00:15:33.360 --> 00:15:35.360]  沒抱負的
[00:15:35.360 --> 00:15:37.360]  不抵的 逃跑的
[00:15:37.360 --> 00:15:39.360]  但馬可是後來寫
[00:15:39.360 --> 00:15:41.360]  馬可福音的
[00:15:41.360 --> 00:15:43.360]  我們想拆開這個局
[00:15:43.360 --> 00:15:45.360]  是什麼意思呢
[00:15:45.360 --> 00:15:47.360]  如果你看
[00:15:47.360 --> 00:15:49.360]  我相信大家不用揭
[00:15:49.360 --> 00:15:51.360]  我告訴大家
[00:15:51.360 --> 00:15:53.360]  如果放在香港
[00:15:53.360 --> 00:15:55.360]  你猜馬可住哪裡呢
[00:15:55.360 --> 00:15:57.360]  一定是太古城
[00:15:57.360 --> 00:15:59.360]  因為馬可住的那棟樓
[00:15:59.360 --> 00:16:01.360]  叫馬可樓
[00:16:01.360 --> 00:16:03.360]  馬可樓
[00:16:03.360 --> 00:16:05.360]  馬可樓是什麼呢
[00:16:05.360 --> 00:16:07.360]  我相信是他爸爸寄給他的
[00:16:07.360 --> 00:16:13.360]  但馬可
[00:16:13.360 --> 00:16:15.360]  家裡
[00:16:15.360 --> 00:16:17.360]  是坐過誰的
[00:16:17.360 --> 00:16:19.360]  是耶穌逾越節的時候
[00:16:19.360 --> 00:16:21.360]  最後晚餐
[00:16:21.360 --> 00:16:23.360]  在馬可樓
[00:16:23.360 --> 00:16:25.360]  就是說
[00:16:25.360 --> 00:16:27.360]  他也很駕駛
[00:16:27.360 --> 00:16:29.360]  聖經最出名的人
[00:16:29.360 --> 00:16:31.360]  在他家裡吃過飯
[00:16:31.360 --> 00:16:33.360]  不是這麼簡單
[00:16:33.360 --> 00:16:35.360]  是耶穌升天之後
[00:16:35.360 --> 00:16:37.360]  120人
[00:16:37.360 --> 00:16:39.360]  都在他家裡聚集
[00:16:39.360 --> 00:16:41.360]  你問地產
[00:16:41.360 --> 00:16:43.360]  要找個120人
[00:16:43.360 --> 00:16:45.360]  坐的客廳
[00:16:45.360 --> 00:16:47.360]  在太古城
[00:16:47.360 --> 00:16:49.360]  你找到什麼本呢
[00:16:49.360 --> 00:16:51.360]  占卷就有
[00:16:51.360 --> 00:16:53.360]  就是說
[00:16:53.360 --> 00:16:55.360]  很難的
[00:16:55.360 --> 00:16:57.360]  他是個有錢人
[00:16:57.360 --> 00:16:59.360]  家裡這麼大
[00:16:59.360 --> 00:17:01.360]  要弄劏房
[00:17:01.360 --> 00:17:03.360]  發死他
[00:17:03.360 --> 00:17:05.360]  可以租給很多人
[00:17:05.360 --> 00:17:07.360]  他真的不用做
[00:17:07.360 --> 00:17:09.360]  還有
[00:17:09.360 --> 00:17:11.360]  彼得在監獄出來的時候
[00:17:11.360 --> 00:17:13.360]  《士堂傳記》說
[00:17:13.360 --> 00:17:15.360]  彼得一想就往
[00:17:15.360 --> 00:17:17.360]  那稱馬可的家去
[00:17:17.360 --> 00:17:19.360]  彼得去慣那裡
[00:17:19.360 --> 00:17:21.360]  去慣那裡
[00:17:21.360 --> 00:17:23.360]  他家裡
[00:17:23.360 --> 00:17:25.360]  是彼得時時去的
[00:17:25.360 --> 00:17:27.360]  所以當羅大沒看清楚
[00:17:27.360 --> 00:17:29.360]  只看見他的臉
[00:17:29.360 --> 00:17:31.360]  開門就認得他的聲音
[00:17:31.360 --> 00:17:33.360]  證明彼得經常去
[00:17:33.360 --> 00:17:35.360]  這些根據
[00:17:35.360 --> 00:17:37.360]  馬可是個什麼人
[00:17:37.360 --> 00:17:39.360]  他家底很厲害
[00:17:39.360 --> 00:17:41.360]  你說我想做馬可
[00:17:41.360 --> 00:17:43.360]  這麼有錢
[00:17:43.360 --> 00:17:45.360]  不用做
[00:17:45.360 --> 00:17:47.360]  有地產
[00:17:47.360 --> 00:17:49.360]  也都人生裡面最罕見的
[00:17:49.360 --> 00:17:51.360]  耶穌
[00:17:51.360 --> 00:17:53.360]  耶穌的門會見過
[00:17:53.360 --> 00:17:55.360]  但是
[00:17:55.360 --> 00:17:57.360]  很可惜
[00:17:57.360 --> 00:17:59.360]  《馬可福音》十四章
[00:17:59.360 --> 00:18:01.360]  是記載他自己
[00:18:01.360 --> 00:18:03.360]  他自己披著一塊麻布
[00:18:03.360 --> 00:18:05.360]  當耶穌被抓的時候
[00:18:05.360 --> 00:18:07.360]  他是逃走的
[00:18:07.360 --> 00:18:09.360]  他是逃走的
[00:18:09.360 --> 00:18:11.360]  他是逃走的
[00:18:11.360 --> 00:18:13.360]  我們不應該笑他
