
[00:00:00.000 --> 00:00:06.240]  各位姐妹 今晚我們是查啟示錄的第七章
[00:02:09.200 --> 00:02:17.120]  全球四分之一的人會死在刀劍、饑荒、瘟疫、野獸
[00:02:17.120 --> 00:02:19.680]  是死四分之一人的
[00:02:19.680 --> 00:02:24.240]  而第五個印的災就開始是對信徒的迫害
[00:02:24.240 --> 00:02:27.040]  你記得在天上的祭壇底下
[00:02:27.040 --> 00:02:30.880]  有那些殉道者的靈魂在喊叫
[00:02:30.880 --> 00:02:33.200]  神啊你什麼時候幫我們伸冤
[00:02:33.200 --> 00:02:35.840]  有白衣服給他們穿著
[00:02:35.840 --> 00:02:38.000]  還說要稍等片時
[00:02:38.000 --> 00:02:43.760]  因為還有其他殉道的人數是要滿的
[00:02:43.760 --> 00:02:50.800]  第六個印在第六章開始就是天地的災害
[00:02:50.800 --> 00:02:54.880]  前面的災害你可以說是地上的災害
[00:02:54.880 --> 00:02:57.680]  而這個災害我們今天都看到的
[00:02:57.680 --> 00:03:04.240]  戰爭、瘟疫、饑荒這些在世界不同的時候
[00:03:04.240 --> 00:03:06.800]  在不同的地方都有出現
[00:03:06.800 --> 00:03:09.680]  當然當這些印災出現的時候
[00:03:09.680 --> 00:03:12.240]  那個程度是猛烈很多的
[00:03:12.240 --> 00:03:14.000]  是全球性的
[00:03:14.000 --> 00:03:16.080]  但是我們都開始看到了
[00:03:16.080 --> 00:03:18.640]  戰爭我們看到世界大戰
[00:03:18.640 --> 00:03:25.840]  瘟疫我們看到全球性的新冠病毒
[00:03:25.840 --> 00:03:31.840]  所以我們開始經常到一些全球的災害
[00:03:31.840 --> 00:03:34.320]  但是我們還沒有在這個七年災難裡面
[00:03:34.320 --> 00:03:37.840]  這些只不過是一些預兆
[00:03:37.840 --> 00:03:42.640]  到了第六個印的時候就是天災
[00:03:42.640 --> 00:03:45.760]  這個災是人沒辦法停止的
[00:03:45.760 --> 00:03:53.520]  包括地大震動、日頭變黑、月亮變紅、血紅
[00:03:53.520 --> 00:03:57.840]  而星辰是跌落地、天地被挪移
[00:03:57.840 --> 00:04:01.920]  聖經說好像書卷被捲起來一樣
[00:04:01.920 --> 00:04:06.960]  山嶺和海島都被挪移離開本位
[00:04:06.960 --> 00:04:09.520]  這些我們是沒有看到的
[00:04:09.520 --> 00:04:11.760]  那個時候不是地震那麼簡單
[00:04:11.760 --> 00:04:13.040]  是天震
[00:04:13.040 --> 00:04:17.200]  所以到第六個印的時候已經是很厲害了
[00:04:17.200 --> 00:04:22.960]  地上的災難已經是令人感到完全的無助
[00:04:22.960 --> 00:04:25.520]  所以上一次我們查第六章
[00:04:25.520 --> 00:04:28.480]  去到尾那裡我們看到當時的人
[00:04:28.480 --> 00:04:31.040]  不論有錢人、不論普通人
[00:04:31.040 --> 00:04:35.120]  為了活命就只有藏在山洞裡面
[00:04:35.120 --> 00:04:37.680]  和在岩石洞裡
[00:04:37.680 --> 00:04:40.400]  他們就不斷問
[00:04:40.400 --> 00:04:43.440]  這麼大的災難哪一個能夠撐得住
[00:04:43.440 --> 00:04:46.000]  哪一個能夠站立得住
[00:04:46.000 --> 00:04:51.520]  我自己就相信這六個災到第五個災的時候
[00:04:51.520 --> 00:04:56.080]  就算還沒到三年半都已經很接近三年半了
[00:04:56.080 --> 00:04:58.160]  因為三年半之前
[00:04:58.160 --> 00:05:02.880]  迪基督還沒露出他真正的面目
[00:05:02.880 --> 00:05:08.960]  迫害猶太人還沒開始在聖殿那裡阻撓他們獻祭
[00:05:08.960 --> 00:05:10.880]  所以雖然那些災
[00:05:10.880 --> 00:05:14.800]  前面那裡有戰爭、饑荒、瘟疫那些
[00:05:14.800 --> 00:05:16.480]  那些人都咬緊牙根
[00:05:16.480 --> 00:05:18.400]  好像今天你和我一樣
[00:05:18.400 --> 00:05:20.880]  就說我們咬緊牙根
[00:05:20.880 --> 00:05:23.360]  我們可以渡過這些災難
[00:05:23.360 --> 00:05:25.920]  這些災難怎麼都會過去的
[00:05:25.920 --> 00:05:28.000]  但是到了第五個災的時候
[00:05:28.000 --> 00:05:32.320]  迪基督就開始殺很多信徒了
[00:05:32.320 --> 00:05:36.800]  所以那些靈魂就在天上的祭壇下面了
[00:05:36.800 --> 00:05:39.840]  所以我覺得第五個災的時候已經很接近
[00:05:39.840 --> 00:05:43.200]  甚至是直接踏入三年半了
[00:05:43.200 --> 00:05:48.400]  而到第六個災就直接應該在第二個三年半了
[00:05:48.400 --> 00:05:52.160]  這個看法有一些解經家是不同意的
[00:05:52.160 --> 00:05:57.600]  他認為這六個災都是在前面的三年半而已
[00:05:57.600 --> 00:06:00.880]  我們都還沒到真正的大災難
[00:06:00.880 --> 00:06:03.200]  要到第七個印開了
[00:06:03.200 --> 00:06:04.560]  就是第九章
[00:06:04.560 --> 00:06:06.400]  第七個印開了
[00:06:06.400 --> 00:06:11.600]  七個印裡面是帶出七個號和七個碗的災
[00:06:11.600 --> 00:06:13.840]  那個才叫做大災難
[00:06:13.840 --> 00:06:18.640]  但是我就從第五個災已經有很多人殉道
[00:06:18.640 --> 00:06:22.160]  我自己覺得那個已經是在三年半的當中
[00:06:22.160 --> 00:06:26.080]  迪基督已經是大開殺戒了
[00:06:26.080 --> 00:06:29.520]  第六章這些藏在山洞那裡的人
[00:06:29.520 --> 00:06:33.920]  就問哪一個能夠站得住
[00:06:33.920 --> 00:06:37.840]  第七章似乎就是給這個答案了
[00:06:37.840 --> 00:06:43.040]  這個答案就是有兩類的人是站得住的
[00:06:43.040 --> 00:06:46.720]  有一類的人是受到神特別的保護
[00:06:46.720 --> 00:06:49.360]  有個印記在他的額頭那裡
[00:06:49.360 --> 00:06:51.440]  神是要保守他們
[00:06:51.440 --> 00:06:55.200]  這些人是完全不受到傷害的
[00:06:55.200 --> 00:06:57.520]  這個是第一批的人
[00:06:57.520 --> 00:06:59.600]  第二批的人是什麼呢?
[00:06:59.600 --> 00:07:01.120]  一會兒我們會詳細的查
[00:07:01.120 --> 00:07:02.720]  但是我可以告訴大家
[00:07:02.720 --> 00:07:06.160]  第二批的人是沒有受到保護的
[00:07:06.160 --> 00:07:09.680]  第二批的人應該是殉道者
[00:07:09.680 --> 00:07:14.160]  可能包括第六章、第九節在第五個災
[00:07:14.160 --> 00:07:18.000]  那些被殺者的靈魂都在裡面了
[00:07:18.000 --> 00:07:21.840]  就是說這兩類的人是有很不同的
[00:07:21.840 --> 00:07:24.400]  第一類的人有數字的
[00:07:24.400 --> 00:07:25.760]  我們知道他們有多少人
[00:07:25.760 --> 00:07:27.760]  14萬4千
[00:07:27.760 --> 00:07:29.600]  第二類的人呢
[00:07:29.600 --> 00:07:31.600]  聖經只是告訴我們
[00:07:31.600 --> 00:07:34.320]  有很多的人是沒有人能夠數的
[00:07:34.320 --> 00:07:36.000]  因為沒有人能夠數這麼多人
[00:07:36.000 --> 00:07:37.600]  我相信第二類的人
[00:07:37.600 --> 00:07:41.120]  是會多過第一類的人可能很多的
[00:07:41.120 --> 00:07:43.920]  第一類的人我們知道是清一色的
[00:07:43.920 --> 00:07:44.960]  是猶太人
[00:07:44.960 --> 00:07:46.480]  一會兒我們會看
[00:07:46.480 --> 00:07:48.640]  聖經列出了12個支派
[00:07:48.640 --> 00:07:50.080]  就是神告訴我們
[00:07:50.080 --> 00:07:53.920]  這14萬4千全部是以色列人
[00:07:53.920 --> 00:07:55.680]  但是第二類的人
[00:07:55.680 --> 00:07:57.280]  聖經形容他們是
[00:07:57.280 --> 00:08:00.800]  各國各族各民各方
[00:08:00.800 --> 00:08:02.720]  就是全世界所有的人
[00:08:02.720 --> 00:08:04.560]  裡面都包括猶太人的
[00:08:04.560 --> 00:08:09.040]  但是也包括很多的外邦人
[00:08:09.040 --> 00:08:12.000]  還有第三個不同點就是我剛才說的
[00:08:12.000 --> 00:08:14.640]  第一類的人是受到神保護的
[00:08:14.640 --> 00:08:18.720]  他們是會帶著肉身進入千禧年
[00:08:18.720 --> 00:08:21.920]  但是第二類的人是殉道了
[00:08:21.920 --> 00:08:24.480]  所以他們的靈魂就在天上
[00:08:24.480 --> 00:08:27.040]  在寶座前面敬拜
[00:08:27.040 --> 00:08:28.960]  所以這些人已經是殉道了
[00:08:28.960 --> 00:08:29.920]  死了的了
[00:08:29.920 --> 00:08:32.560]  大家可能在這裡就會問
[00:08:32.560 --> 00:08:34.720]  為什麼有這麼不同的對待呢?
[00:08:34.720 --> 00:08:39.200]  兩類都是應該在大災難的時候
[00:08:39.200 --> 00:08:41.920]  才信主的信徒來的
[00:08:41.920 --> 00:08:43.920]  神應該很珍惜他們
[00:08:43.920 --> 00:08:46.880]  為什麼有些神留在地上保護他們
[00:08:46.880 --> 00:08:50.320]  有些神是讓他們被迪基督
[00:08:50.320 --> 00:08:52.880]  和他的手下殺了呢?
[00:08:52.880 --> 00:08:55.600]  大家記得我查《但與理書》的時候
[00:08:55.600 --> 00:08:57.600]  我有告訴過大家
[00:08:57.600 --> 00:09:01.680]  就是說神是有祂的主權
[00:09:01.680 --> 00:09:04.960]  來對人有不同的對待的
[00:09:04.960 --> 00:09:06.640]  我們作為人
[00:09:06.640 --> 00:09:09.280]  被造者我們是沒有這樣的權
[00:09:09.280 --> 00:09:12.400]  去問神為什麼祢這樣對我的
[00:09:12.400 --> 00:09:14.080]  你記得那時候我有提過
[00:09:14.080 --> 00:09:16.000]  《希伯來書》11章
[00:09:16.080 --> 00:09:20.800]  有信心偉人的例子
[00:09:20.800 --> 00:09:23.280]  然後到第11章33節
[00:09:23.280 --> 00:09:25.680]  我那時候讀過給大家聽
[00:09:25.680 --> 00:09:31.040]  他說有些人他們因著信就成功了
[00:09:31.040 --> 00:09:32.480]  制服了敵國
[00:09:32.480 --> 00:09:34.000]  行了公義
[00:09:34.000 --> 00:09:35.440]  得了英許
[00:09:35.440 --> 00:09:36.960]  塞住獅子的口
[00:09:36.960 --> 00:09:39.920]  打退了外邦的全軍
[00:09:39.920 --> 00:09:45.760]  有婦人得自己死人復活
[00:09:45.760 --> 00:09:47.920]  有人忍受嚴刑
[00:09:47.920 --> 00:09:51.840]  不肯苟且得到釋放
[00:09:51.840 --> 00:09:55.200]  這些人神似乎是保護他們
[00:09:55.200 --> 00:09:57.360]  但接著36節
[00:09:57.360 --> 00:09:58.640]  《希伯來書》說
[00:09:58.640 --> 00:10:03.360]  有人忍受戲弄、鞭打、監鎖、監禁
[00:10:03.360 --> 00:10:04.960]  各樣的磨練
[00:10:04.960 --> 00:10:06.480]  他們的結果是怎樣呢?
[00:10:06.480 --> 00:10:09.200]  被石頭打死、被鋸死
[00:10:09.200 --> 00:10:11.680]  受試探、被刀殺
[00:10:11.680 --> 00:10:14.080]  披著綿羊、山羊的皮
[00:10:14.080 --> 00:10:15.760]  各處奔跑
[00:10:15.760 --> 00:10:19.840]  受窮乏、患難、苦害
[00:10:19.840 --> 00:10:24.320]  在曠野山嶺山洞地穴飄流無定
[00:10:24.320 --> 00:10:26.480]  所以是兩種不同的人
[00:10:26.480 --> 00:10:28.720]  有是因為他的信心
[00:10:28.720 --> 00:10:30.960]  所以得勝神保護他們
[00:10:30.960 --> 00:10:34.240]  但亦有神沒有保護他們
[00:10:34.240 --> 00:10:36.960]  他們終於很多人殉道
[00:10:36.960 --> 00:10:39.360]  但兩類的人
[00:10:39.360 --> 00:10:41.760]  神都認為他們是信心的偉人
[00:10:41.760 --> 00:10:43.520]  都能夠得到獎賞
[00:10:43.520 --> 00:10:47.120]  所以我們不知道你是第一類還是第二類
[00:10:47.120 --> 00:10:48.000]  不要緊
[00:10:48.000 --> 00:10:50.560]  這是神的主權
[00:10:50.560 --> 00:10:52.720]  你和我只能夠馴服
[00:10:52.720 --> 00:10:55.360]  但兩者都是神的祝福
[00:10:55.360 --> 00:10:58.480]  表面上好像只是第一類是祝福
[00:10:58.480 --> 00:11:01.760]  但其實第二類也是神的祝福
[00:11:01.760 --> 00:11:04.480]  今晚我們要深入一點
[00:11:04.480 --> 00:11:07.840]  來研讀啟兆第七章
[00:11:07.840 --> 00:11:10.560]  我希望我們也有時間靜
[00:11:10.560 --> 00:11:14.000]  我們可以在筆記本後
[00:11:14.000 --> 00:11:18.240]  開始和大家解釋一下
[00:11:18.240 --> 00:11:21.440]  信道被提的時間性
[00:11:21.440 --> 00:11:23.040]  因為有幾種時間性
[00:11:23.040 --> 00:11:25.760]  今晚我們最多有時間
[00:11:25.760 --> 00:11:27.520]  能夠講到第一種
[00:11:27.520 --> 00:11:29.600]  就是災前被提
[00:11:29.600 --> 00:11:32.880]  我們看看待會時間是怎樣
[00:11:32.880 --> 00:11:37.040]  我們現在來到第七章
[00:11:37.040 --> 00:11:39.200]  第七章
[00:11:39.200 --> 00:11:42.800]  首先我們要看看時間性
[00:11:42.800 --> 00:11:44.320]  我剛才也提了一點
[00:11:44.320 --> 00:11:47.840]  我覺得這個時間性
[00:11:47.840 --> 00:11:52.320]  應該已經到了三年半
[00:11:52.320 --> 00:11:55.920]  因為已經有很多人是信道
[00:11:55.920 --> 00:11:57.600]  我們看啟兆的時候
[00:11:57.600 --> 00:11:59.280]  我們能不能夠說
[00:11:59.280 --> 00:12:02.640]  裡面敘述的次序
[00:12:02.640 --> 00:12:04.400]  就是按著時間性
[00:12:04.400 --> 00:12:06.640]  即是sequential
[00:12:06.640 --> 00:12:08.080]  即是第六章的事情
[00:12:08.080 --> 00:12:09.840]  發生在第七章之前
[00:12:09.840 --> 00:12:10.800]  第七章的事情
[00:12:10.800 --> 00:12:13.200]  發生在第八章之前
[00:12:13.200 --> 00:12:16.240]  我覺得一般來說
[00:12:16.240 --> 00:12:18.000]  我們可以這樣
[00:12:18.000 --> 00:12:20.960]  你想一下約翰見到的事情
[00:12:20.960 --> 00:12:22.560]  神給他見到的事情
[00:12:22.560 --> 00:12:23.760]  是不會這裡抽一些
[00:12:23.760 --> 00:12:24.800]  那裡抽一些
[00:12:24.800 --> 00:12:27.280]  即是次序亂七八糟
[00:12:27.280 --> 00:12:28.880]  他記下的時候
[00:12:28.880 --> 00:12:31.440]  我們就看到是糊塗的
[00:12:31.440 --> 00:12:34.400]  不知道什麼時候發生什麼事情
[00:12:34.400 --> 00:12:37.440]  我相信神一幕一幕的給他看到
[00:12:37.440 --> 00:12:39.840]  我們說此後此後
[00:12:39.840 --> 00:12:42.320]  就好像一幕一幕的戲
[00:12:42.320 --> 00:12:44.640]  是有先後次序的
[00:12:44.640 --> 00:12:46.080]  即是by and large
[00:12:46.080 --> 00:12:51.040]  應該是有次序性出現的
[00:12:51.040 --> 00:12:56.720]  所以現在第七章這裡
[00:12:56.720 --> 00:12:59.120]  我們是在第六個災
[00:12:59.120 --> 00:13:02.320]  和第七個災中間那段時間
[00:13:02.320 --> 00:13:05.920]  即是第七章至第八章第六節
[00:13:05.920 --> 00:13:08.480]  似乎是沒有災出現的
[00:13:08.480 --> 00:13:12.800]  似乎是天上和地下都發生了一些事情
[00:13:12.800 --> 00:13:16.400]  但是第七個災暫時是保持著的
[00:13:16.400 --> 00:13:18.400]  是有一段休息的時間
[00:13:18.400 --> 00:13:20.480]  我們就在這段休息的時間
[00:13:20.480 --> 00:13:23.120]  是between第六和第七個災
[00:13:23.120 --> 00:13:26.000]  到第八章第七節
[00:13:26.000 --> 00:13:28.720]  第一個天使吹起號
[00:13:28.720 --> 00:13:32.560]  那些箔子和火是摻著血
[00:13:32.560 --> 00:13:36.080]  是吊在地上燒了地上三分一
[00:13:36.080 --> 00:13:39.840]  那時候才是第七個印災
[00:13:39.840 --> 00:13:43.040]  即是第一個暴災的開始
[00:13:43.040 --> 00:13:44.880]  所以時間性
[00:13:44.880 --> 00:13:48.400]  現在我相信大部分是順序的
[00:13:48.400 --> 00:13:53.120]  除非很明顯是約翰在補充一些
[00:13:53.120 --> 00:13:57.040]  先前他看到但是他沒有詳細解釋的
[00:13:57.040 --> 00:13:59.600]  他就會補充 也有的
[00:13:59.600 --> 00:14:01.120]  但是一般來說
[00:14:01.120 --> 00:14:02.400]  當我們看的時候
[00:14:02.400 --> 00:14:06.240]  我們是當它是sequential的
[00:14:06.240 --> 00:14:09.200]  第二我們要問第七章有沒有這麼重要
[00:14:09.200 --> 00:14:10.800]  其中一個很重要的
[00:14:10.800 --> 00:14:13.440]  就是這14萬4千個人
[00:14:13.440 --> 00:14:16.480]  我叫這14萬4千個是宣教士
[00:14:16.480 --> 00:14:18.560]  一會兒我會解釋給大家聽
[00:14:18.560 --> 00:14:25.360]  這14萬4千特別臣要用了幾節經文
[00:14:25.360 --> 00:14:28.000]  來告訴我們這些是猶太人
[00:14:28.000 --> 00:14:29.040]  你不用猜
[00:14:29.040 --> 00:14:32.800]  在12個支派裡面沒有一個是外邦人
[00:14:32.800 --> 00:14:35.040]  那為什麼神要讓我們知道
[00:14:35.040 --> 00:14:38.640]  有這麼多這些猶太人的宣教士
[00:14:38.640 --> 00:14:40.240]  在大災難的時候
[00:14:40.240 --> 00:14:43.280]  可能他們在初段的時候已經出現了
[00:14:43.280 --> 00:14:44.960]  他們做什麼呢?
[00:14:44.960 --> 00:14:46.960]  宣教士就是傳福音
[00:14:46.960 --> 00:14:49.040]  他們是叫神的僕人
[00:14:49.040 --> 00:14:52.560]  神稱他們是做僕人
[00:14:52.560 --> 00:14:57.040]  這些僕人當然就是傳福音
[00:14:57.040 --> 00:15:00.240]  所以第七章這裡有一個很重要的訊息
[00:15:00.240 --> 00:15:01.520]  神讓我們知道
[00:15:01.520 --> 00:15:06.160]  就是猶太人在末世的時候
[00:15:06.160 --> 00:15:09.840]  仍然是有一個很重要的角色
[00:15:09.840 --> 00:15:14.320]  所以替代神學說猶太人已經被神唾棄了
[00:15:14.320 --> 00:15:17.040]  是由教會 由新的信徒來代替
[00:15:17.040 --> 00:15:19.360]  這個絕對是錯的神學
[00:15:19.360 --> 00:15:22.160]  這一章讓我們明白到
[00:15:22.160 --> 00:15:24.480]  保羅為什麼這麼迫切
[00:15:24.480 --> 00:15:26.560]  為了他的骨肉之親
[00:15:26.560 --> 00:15:29.200]  他說我寧願和基督分離
[00:15:29.200 --> 00:15:32.800]  能夠為他們得到救恩 我都願意
[00:15:32.800 --> 00:15:35.680]  保羅這麼關心自己的猶太人
[00:15:35.680 --> 00:15:37.120]  如果神退了他們
[00:15:37.120 --> 00:15:39.520]  保羅何必要關心他們呢?
[00:15:39.520 --> 00:15:42.400]  他也強調他們是以色列
[00:15:42.400 --> 00:15:44.080]  是兒子的名分
[00:15:44.080 --> 00:15:48.800]  是榮耀諸若律法禮儀應許
[00:15:48.800 --> 00:15:50.800]  神也是向著他們的
[00:15:50.800 --> 00:15:59.440]  神的恩兆和恩賜和呼召是沒有後悔的
[00:15:59.440 --> 00:16:01.440]  神不會改變的
[00:16:01.440 --> 00:16:04.640]  羅馬書11:1-2說
[00:16:04.640 --> 00:16:06.640]  神棄絕了他的百姓嗎?
[00:16:06.640 --> 00:16:08.320]  斷乎沒有
[00:16:08.320 --> 00:16:10.720]  因為我也是以色列人
[00:16:10.720 --> 00:16:11.920]  保羅說
[00:16:11.920 --> 00:16:15.040]  阿伯拉罕的後裔是變雅敏之派
[00:16:15.040 --> 00:16:20.160]  神沒有棄絕他所預先知道的百姓
[00:16:20.160 --> 00:16:22.560]  所以這段第七章
[00:16:22.560 --> 00:16:30.400]  確認保羅說到神在猶太人身上的應許沒有改變
[00:16:30.400 --> 00:16:32.160]  是確認的
[00:16:32.160 --> 00:16:35.360]  我們先來看第一至第三節
[00:16:35.360 --> 00:16:37.360]  第一至第三節
[00:16:37.360 --> 00:16:38.560]  在這個時候
[00:16:38.560 --> 00:16:40.560]  我們先看始後
[00:16:40.560 --> 00:16:42.560]  第一節始後
[00:16:42.560 --> 00:16:46.160]  始後在第七章出現了兩次
[00:16:46.160 --> 00:16:49.360]  第一章第一節和第九節
[00:16:49.360 --> 00:16:52.960]  始後好像一幕開始
[00:16:52.960 --> 00:16:54.960]  到第二個始後出現
[00:16:54.960 --> 00:16:56.320]  由第二幕出現
[00:16:56.320 --> 00:16:58.880]  前面的一幕就完結了
[00:16:58.880 --> 00:17:01.760]  所以這裡出現了新的一幕
[00:17:01.760 --> 00:17:05.840]  他看見四個天使站在地的四角
[00:17:05.840 --> 00:17:09.440]  執掌地上四方的風
[00:17:09.440 --> 00:17:11.440]  叫風吹在地上
[00:17:11.440 --> 00:17:13.440]  海上和在船上
[00:17:13.440 --> 00:17:15.920]  在第六第七個章之間
[00:17:15.920 --> 00:17:17.920]  這段休息的時間
[00:17:17.920 --> 00:17:21.040]  地上的風是停了的
[00:17:21.040 --> 00:17:23.040]  地上是沒有風的
[00:17:23.040 --> 00:17:29.600]  我們就要看這四個天使到底在保護地上的人
[00:17:29.600 --> 00:17:32.960]  還是在傷害地上的人
[00:17:32.960 --> 00:17:36.400]  我們先讀第二和第三節
[00:17:36.400 --> 00:17:38.960]  他說我又看見另外有一位天使
[00:17:38.960 --> 00:17:41.520]  從日出之地上來
[00:17:41.520 --> 00:17:44.560]  拿著永生神的印
[00:17:44.560 --> 00:17:51.520]  他向那些得著權並能夠傷害地和海的四位天使
[00:17:51.520 --> 00:17:53.520]  大聲喊著說
[00:17:53.520 --> 00:17:58.560]  地與海並樹木你們不可傷害
[00:17:58.560 --> 00:18:03.280]  讓我們印了我們神中僕人的頭
[00:18:04.000 --> 00:18:07.600]  這三節的經文
[00:18:07.600 --> 00:18:11.760]  說這四個天使停了地上的風
[00:18:11.760 --> 00:18:14.960]  一般的解經家
[00:18:14.960 --> 00:18:17.760]  可以說是90%的解經家
[00:18:17.760 --> 00:18:19.760]  都會解釋說
[00:18:19.760 --> 00:18:22.320]  風在聖經裏面是不好的
[00:18:22.320 --> 00:18:25.760]  風是代表一個摧毀的能力
[00:18:25.760 --> 00:18:28.320]  所以這些天使
[00:18:28.320 --> 00:18:32.400]  執掌著地上四方的風叫他不要吹
[00:18:32.400 --> 00:18:34.400]  是要保護人的
[00:18:34.400 --> 00:18:36.880]  因為你記得第六個印
[00:18:36.880 --> 00:18:39.760]  是現象開始改變
[00:18:39.760 --> 00:18:43.040]  好像狂風那樣吹
[00:18:43.040 --> 00:18:46.240]  當狂風吹來的時候人是停不了的
[00:18:46.240 --> 00:18:48.640]  所以第六個Joy
[00:18:48.640 --> 00:18:51.760]  可能是有很強的風在裏面的
[00:18:51.760 --> 00:18:55.760]  所以現在這個天使停了這些風
[00:18:55.760 --> 00:19:00.240]  我看到差不多我所看到的所有解經家
[00:19:00.240 --> 00:19:06.640]  都說這些天使在保護地上的人
[00:19:06.640 --> 00:19:11.760]  當我再細心看的時候
[00:19:11.760 --> 00:19:16.640]  我覺得這個解釋可能有問題
[00:19:16.640 --> 00:19:21.680]  因為如果這些天使在保護人
[00:19:21.680 --> 00:19:24.560]  風不動不吹的時候
[00:19:24.720 --> 00:19:27.840]  第二次這個天使何必要大聲叫他們
[00:19:27.840 --> 00:19:32.400]  不要傷害這些人、地和樹木呢?
[00:19:32.400 --> 00:19:34.400]  如果他們在保護的時候
[00:19:34.400 --> 00:19:36.400]  他已經不是在傷害
[00:19:36.400 --> 00:19:39.360]  他是在保護人們免受傷害
[00:19:39.360 --> 00:19:42.960]  這個天使由日出之地出來
[00:19:42.960 --> 00:19:44.960]  所大聲叫的
[00:19:44.960 --> 00:19:47.760]  大聲叫就是emphasis
[00:19:47.760 --> 00:19:50.880]  叫他不要做一些事情
[00:19:50.880 --> 00:19:52.880]  這些事情是在傷害
[00:19:52.880 --> 00:19:54.880]  他說你們不可傷害
[00:19:54.880 --> 00:19:58.000]  如果他們不是在傷害人的時候
[00:19:58.000 --> 00:20:00.000]  何必要和他叫呢?
[00:20:00.000 --> 00:20:02.000]  所以我覺得
[00:20:02.000 --> 00:20:06.960]  這裡的解釋應該和傳統的解釋更不同
[00:20:06.960 --> 00:20:09.920]  原來地上的風
[00:20:09.920 --> 00:20:11.920]  我們現在開始天氣熱了
[00:20:11.920 --> 00:20:13.920]  如果下午天氣熱的時候
[00:20:13.920 --> 00:20:16.720]  有些風吹過大家會覺得很舒服的
[00:20:16.720 --> 00:20:18.720]  但是從天象學來說
[00:20:18.720 --> 00:20:20.720]  風是很有作用的
[00:20:21.520 --> 00:20:26.640]  風吹會令到地上的蒸氣上天
[00:20:26.640 --> 00:20:28.640]  然後就會下雨
[00:20:28.640 --> 00:20:30.640]  所以如果沒有風的時候
[00:20:30.640 --> 00:20:32.640]  地上會出現什麼呢?
[00:20:32.640 --> 00:20:34.640]  出現旱災
[00:20:34.640 --> 00:20:37.520]  所以如果我們的天氣很熱
[00:20:37.520 --> 00:20:39.520]  風都不吹
[00:20:39.520 --> 00:20:41.520]  到一段時候沒有雨
[00:20:41.520 --> 00:20:43.520]  地上就有旱災
[00:20:43.520 --> 00:20:45.520]  所以我覺得
[00:20:45.520 --> 00:20:47.520]  這四個天使
[00:20:47.520 --> 00:20:51.120]  是在接續第六個印的災害
[00:20:51.120 --> 00:20:54.720]  第六個印沒有說到地上出現旱災
[00:20:54.720 --> 00:20:58.880]  只是說到天象的改變
[00:20:58.880 --> 00:21:00.880]  但是我覺得
[00:21:00.880 --> 00:21:04.560]  可能還會有旱災的出現
[00:21:04.560 --> 00:21:06.560]  就是當地上的風
[00:21:06.560 --> 00:21:09.440]  被這四個天使全部停了
[00:21:09.440 --> 00:21:13.120]  但是這個東方出來的天使
[00:21:13.120 --> 00:21:16.960]  就說現在不要地上大旱災
[00:21:16.960 --> 00:21:18.960]  我們不要大旱災
[00:21:18.960 --> 00:21:24.800]  直到神要把這些印放在
