
[00:00:00.000 --> 00:00:05.520]  各位頂尖會 早安和平安
[00:12:33.920 --> 00:12:35.840]  約伯伯跟我們說
[00:12:35.840 --> 00:12:38.400]  今天無論我們有多有少
[00:12:38.400 --> 00:12:40.640]  都是上帝的恩典
[00:12:40.640 --> 00:12:44.000]  所以2018年的時候
[00:12:44.000 --> 00:12:45.840]  我在這裡說過一次約伯記
[00:12:45.840 --> 00:12:48.000]  當時我就提出各國用一個例子
[00:12:48.000 --> 00:12:50.880]  就是說一對夫婦結婚幾十年
[00:12:50.880 --> 00:12:53.440]  突然間有一個配偶過世
[00:12:53.440 --> 00:12:57.600]  第二個配偶應該要感恩還是埋怨
[00:12:57.600 --> 00:13:02.160]  很多時候我們將神的恩典變成救助
[00:13:02.160 --> 00:13:03.760]  因為我們不懂得感恩
[00:13:03.760 --> 00:13:06.880]  如果上帝給我們一個很長的婚姻
[00:13:06.880 --> 00:13:08.080]  幸福的婚姻
[00:13:08.080 --> 00:13:10.160]  而配偶要離開
[00:13:10.160 --> 00:13:11.760]  本來我們沒有
[00:13:11.760 --> 00:13:13.760]  我們赤身露底而來
[00:13:13.760 --> 00:13:16.560]  上帝已經給我們幾十年的恩典
[00:13:16.560 --> 00:13:18.480]  不要因為一個配偶離開
[00:13:18.480 --> 00:13:21.680]  我們要將上帝的祝福變成救助
[00:13:21.680 --> 00:13:24.560]  反而我們更加倒算上帝恩
[00:13:24.560 --> 00:13:25.840]  今天健康一樣
[00:13:25.840 --> 00:13:26.960]  到了我這個年紀
[00:13:26.960 --> 00:13:28.400]  已經開始身體有毛病
[00:13:28.400 --> 00:13:30.560]  可能大家在座年紀大的
[00:13:30.560 --> 00:13:32.560]  或者年輕的都會有
[00:13:32.560 --> 00:13:34.560]  如果我們曾經有過
[00:13:34.560 --> 00:13:37.200]  十幾到幾十年的健康
[00:13:37.200 --> 00:13:40.080]  到年紀大面對生老病死
[00:13:40.080 --> 00:13:43.040]  我們要感恩還是埋怨
[00:13:43.040 --> 00:13:46.000]  約伯的形式跟我們說要感恩
[00:13:46.000 --> 00:13:47.600]  無論多無論少
[00:13:47.600 --> 00:13:48.720]  都是神的恩典
[00:13:48.720 --> 00:13:50.720]  所以不要中了魔鬼的詭計
[00:13:50.720 --> 00:13:55.360]  將上帝給我們很多年的祝福變成救助
[00:13:55.360 --> 00:13:57.120]  是我們將神的福變成救助
[00:13:57.120 --> 00:13:59.120]  所以千萬不要這樣做
[00:13:59.120 --> 00:14:02.640]  接著他說了一個很重要的回應
[00:14:02.640 --> 00:14:06.160]  他說:收取的是賞賜的耶和華
[00:14:06.160 --> 00:14:08.160]  收取的也是耶和華
[00:14:08.160 --> 00:14:10.160]  耶和華的名是應當稱頌
[00:14:10.160 --> 00:14:15.280]  這是超越了現代人對上帝的理解
[00:14:15.280 --> 00:14:18.960]  今天很多人去廟拜神求賞賜
[00:14:18.960 --> 00:14:21.600]  去任何莊頭祝香
[00:14:21.600 --> 00:14:22.400]  什麼都好
[00:14:22.400 --> 00:14:24.480]  一個長的清單
[00:14:24.480 --> 00:14:26.480]  希望這個神靈
[00:14:27.440 --> 00:14:29.440]  真正的上帝不是我們的工人
[00:14:29.440 --> 00:14:31.440]  要他拿什麼就拿什麼
[00:14:31.440 --> 00:14:33.440]  真正的上帝有絕對主權
[00:14:33.440 --> 00:14:35.440]  他可以給可以收
[00:14:35.440 --> 00:14:37.440]  不是我們說了算
[00:14:37.440 --> 00:14:39.440]  這個才是真正的上帝
[00:14:39.440 --> 00:14:41.440]  值得我們敬拜的上帝
[00:14:41.440 --> 00:14:44.400]  因為這個上帝有絕對的主權
[00:14:44.400 --> 00:14:46.400]  所以是應當稱頌
[00:14:46.400 --> 00:14:48.400]  所以我們要記住
[00:14:48.400 --> 00:14:50.400]  無論今天上帝拿走賜予
[00:14:50.400 --> 00:14:52.400]  都是上帝的主權
[00:14:52.400 --> 00:14:54.400]  我們只是他的僕人
[00:14:54.400 --> 00:14:56.400]  第一個回應
[00:14:56.400 --> 00:14:58.400]  很簡單
[00:14:58.400 --> 00:15:00.400]  下拜讚頌讚你神
[00:15:00.400 --> 00:15:04.400]  已經達了魔鬼對上帝對人的挑戰
[00:15:04.400 --> 00:15:06.400]  魔鬼不會客氣
[00:15:06.400 --> 00:15:08.400]  跟著魔鬼就說
[00:15:08.400 --> 00:15:12.400]  他沒有身外的物
[00:15:12.400 --> 00:15:14.400]  你沒有打擊他
[00:15:14.400 --> 00:15:16.400]  所以他就說
[00:15:16.400 --> 00:15:18.400]  如果你傷他的骨頭
[00:15:18.400 --> 00:15:20.400]  傷他的肉
[00:15:20.400 --> 00:15:22.400]  他當面就會背棄你
[00:15:22.400 --> 00:15:24.400]  這次二章六節
[00:15:24.400 --> 00:15:26.400]  一樣
[00:15:26.400 --> 00:15:28.400]  上帝容許打擊
[00:15:28.400 --> 00:15:30.400]  試煉
[00:15:30.400 --> 00:15:32.400]  但是有範圍
[00:15:32.400 --> 00:15:34.400]  上帝仍然是主權的
[00:15:34.400 --> 00:15:36.400]  仍然是看著整件事的發展
[00:15:36.400 --> 00:15:38.400]  這裏提到
[00:15:38.400 --> 00:15:40.400]  七到八節
[00:15:40.400 --> 00:15:42.400]  提到
[00:15:42.400 --> 00:15:44.400]  由腳掌到頭都生瘡
[00:15:44.400 --> 00:15:46.400]  不舒服到一個地步
[00:15:46.400 --> 00:15:48.400]  他用啞片去刮身體
[00:15:48.400 --> 00:15:50.400]  用痛去遮蓋
[00:15:50.400 --> 00:15:52.400]  其他痕癢不舒服
[00:15:52.400 --> 00:15:54.400]  如果我們再看其他聖經
[00:15:54.400 --> 00:15:56.400]  就知道他有多辛苦
[00:15:56.400 --> 00:15:58.400]  七到八節
[00:15:58.400 --> 00:16:00.400]  剛才提到
[00:16:00.400 --> 00:16:02.400]  整身瘡要用啞片去刮
[00:16:02.400 --> 00:16:04.400]  然後他提到
[00:16:04.400 --> 00:16:06.400]  他晚上漫漫長夜
[00:16:06.400 --> 00:16:08.400]  翻來覆去
[00:16:08.400 --> 00:16:10.400]  睡不著覺
[00:16:10.400 --> 00:16:12.400]  身體受不了
[00:16:12.400 --> 00:16:14.400]  蟲在瘡上咬
[00:16:14.400 --> 00:16:16.400]  他已經沒有家住
[00:16:16.400 --> 00:16:18.400]  可能躺在地上
[00:16:18.400 --> 00:16:20.400]  為土為衣
[00:16:20.400 --> 00:16:22.400]  他提到皮膚一康復
[00:16:22.400 --> 00:16:24.400]  又流綠
[00:16:24.400 --> 00:16:26.400]  生瘡生到
[00:16:26.400 --> 00:16:28.400]  一埋口又爆出來
[00:16:28.400 --> 00:16:30.400]  皮膚變黑
[00:16:30.400 --> 00:16:32.400]  掉出來
[00:16:32.400 --> 00:16:34.400]  去到這樣的狀態
[00:16:34.400 --> 00:16:36.400]  怎樣捱過這段日子呢
[00:16:36.400 --> 00:16:38.400]  我們看看
[00:16:38.400 --> 00:16:40.400]  剛才那個
[00:16:40.400 --> 00:16:42.400]  直接的攻擊
[00:16:42.400 --> 00:16:44.400]  不止的
[00:16:44.400 --> 00:16:46.400]  有間接的攻擊
[00:16:46.400 --> 00:16:48.400]  上一堂我們提到
[00:16:48.400 --> 00:16:50.400]  約伯怎樣對周圍的人
[00:16:50.400 --> 00:16:52.400]  對其女
[00:16:52.400 --> 00:16:54.400]  對他的工人
[00:16:54.400 --> 00:16:56.400]  他不會不聽他們的
[00:16:56.400 --> 00:16:58.400]  投訴
[00:16:58.400 --> 00:17:00.400]  他對他們是好的
[00:17:00.400 --> 00:17:02.400]  是公平的
[00:17:02.400 --> 00:17:04.400]  他對外邦人經過沒有地方住
[00:17:04.400 --> 00:17:06.400]  他給地方他們住
[00:17:06.400 --> 00:17:08.400]  他尊重他們的僕人
[00:17:08.400 --> 00:17:10.400]  這裡說這些人全部
[00:17:10.400 --> 00:17:12.400]  離棄他
[00:17:12.400 --> 00:17:14.400]  視女當他是陌生人
[00:17:14.400 --> 00:17:16.400]  當他是外邦人
[00:17:16.400 --> 00:17:18.400]  那些僕人
[00:17:18.400 --> 00:17:20.400]  不聽他的話
[00:17:20.400 --> 00:17:22.400]  要求他求
[00:17:22.400 --> 00:17:24.400]  他太太和朋友
[00:17:24.400 --> 00:17:26.400]  嫌他有口氣
[00:17:26.400 --> 00:17:28.400]  小男孩都藐視他
[00:17:28.400 --> 00:17:30.400]  他長大很多孤兒
[00:17:30.400 --> 00:17:32.400]  小孩都不理他
[00:17:32.400 --> 00:17:34.400]  都嘲笑他
[00:17:34.400 --> 00:17:36.400]  他太太
