
[00:00:00.000 --> 00:00:07.560]  進入第三晚
[00:01:45.920 --> 00:01:48.920]  現在有些廣告的時間
[00:01:48.920 --> 00:01:50.920]  阿波羅神學院在
[00:01:50.920 --> 00:01:53.920]  接下來的學期晚間的課程
[00:01:53.920 --> 00:01:55.920]  我們稱為證書課程
[00:01:55.920 --> 00:01:59.920]  在神學院裏證書課程是普及課程
[00:01:59.920 --> 00:02:01.920]  不需要有什麼學歷
[00:02:01.920 --> 00:02:04.920]  也不需要做功課、考試等等
[00:02:04.920 --> 00:02:08.920]  只要以講座形式去舉辦這些課程
[00:02:08.920 --> 00:02:10.920]  有兩個課程想介紹給大家
[00:02:10.920 --> 00:02:13.920]  一個是關於神學上的
[00:02:13.920 --> 00:02:15.920]  我們接下來八月
[00:02:15.920 --> 00:02:17.920]  很快會出現
[00:02:17.920 --> 00:02:20.920]  一個是聖經論和聖靈論
[00:02:20.920 --> 00:02:24.920]  兩個課題總共七課的時間
[00:02:24.920 --> 00:02:26.920]  是星期二晚的
[00:02:26.920 --> 00:02:27.920]  如果你有興趣
[00:02:27.920 --> 00:02:28.920]  你可以留意一下
[00:02:28.920 --> 00:02:30.920]  我帶了一些傳單放在教會的小量
[00:02:30.920 --> 00:02:32.920]  或者你可以上我們的網頁
[00:02:32.920 --> 00:02:35.920]  這個課程是由我去講的
[00:02:35.920 --> 00:02:37.920]  關於聖經的教義
[00:02:37.920 --> 00:02:41.920]  聖經的新約怎麼來的
[00:02:41.920 --> 00:02:43.920]  舊約怎麼來的
[00:02:43.920 --> 00:02:45.920]  等等的問題
[00:02:45.920 --> 00:02:47.920]  如果你有興趣可以報名參加
[00:02:47.920 --> 00:02:49.920]  聖靈論就是我們講的
[00:02:49.920 --> 00:02:51.920]  聖靈的洗、聖靈的充滿
[00:02:51.920 --> 00:02:53.920]  和近代靈因運動的問題
[00:02:53.920 --> 00:02:54.920]  如果你有興趣
[00:02:54.920 --> 00:02:57.920]  也請你來修讀這些課程
[00:02:57.920 --> 00:02:59.920]  剛才我講到關於
[00:02:59.920 --> 00:03:01.920]  回應這個社會
[00:03:01.920 --> 00:03:03.920]  其實也是在神學院嘗試辦
[00:03:03.920 --> 00:03:07.920]  我也是小心翼翼地去設計這個課程
[00:03:07.920 --> 00:03:09.920]  這個課程會由我來統籌
[00:03:09.920 --> 00:03:10.920]  因為第一次辦
[00:03:10.920 --> 00:03:13.920]  所以我想自己試一下去做一下
[00:03:13.920 --> 00:03:15.920]  都是在星期二晚
[00:03:15.920 --> 00:03:16.920]  是10月開始
[00:03:16.920 --> 00:03:17.920]  10月底開始
[00:03:17.920 --> 00:03:19.920]  一年七個星期二晚
[00:03:19.920 --> 00:03:21.920]  我們請了三位講員
[00:03:21.920 --> 00:03:23.920]  一位叫紀智興博士
[00:03:23.920 --> 00:03:26.920]  他有很多不同背景的學歷
[00:03:26.920 --> 00:03:29.920]  他會講一下職場的挑戰
[00:03:29.920 --> 00:03:31.920]  另外一位資深的傳媒人
[00:03:31.920 --> 00:03:33.920]  可能大家聽過他的名字
[00:03:33.920 --> 00:03:35.920]  以前明報的總編輯
[00:03:35.920 --> 00:03:37.920]  劉俊濤先生
[00:03:37.920 --> 00:03:41.920]  他從政治之下反省我們的信仰
[00:03:41.920 --> 00:03:43.920]  三位就是一位律師
[00:03:43.920 --> 00:03:46.920]  他過去幾年積極推行城市轉化
[00:03:46.920 --> 00:03:48.920]  都是我們神學院的縣董
[00:03:48.920 --> 00:03:50.920]  柯廣輝律師三位
[00:03:50.920 --> 00:03:52.920]  每一堂課我都會分享一些聖經
[00:03:52.920 --> 00:03:54.920]  對我來說比較熟習的聖經
[00:03:54.920 --> 00:03:56.920]  對他們來說是一些實戰的機會
[00:03:56.920 --> 00:04:00.920]  我想試一下拆出一些火花
[00:04:00.920 --> 00:04:04.920]  然後在課堂裏面有很多討論的時間
[00:04:04.920 --> 00:04:06.920]  我們不是一個固定的答案
[00:04:06.920 --> 00:04:09.920]  是大家一起摸索在這樣的環境裏面
[00:04:09.920 --> 00:04:10.920]  我們怎樣去實踐我們的信仰
[00:04:10.920 --> 00:04:13.920]  課程的題目叫走進世界的使命
[00:04:13.920 --> 00:04:15.920]  如果有興趣的話
[00:04:15.920 --> 00:04:17.920]  我再說我們帶了少量的傳單
[00:04:17.920 --> 00:04:20.920]  或者你可以上我們的網頁去看
[00:04:20.920 --> 00:04:22.920]  第二件事
[00:04:22.920 --> 00:04:26.920]  我希望大家不要介意我好像用了一些時間說這些
[00:04:26.920 --> 00:04:28.920]  第二件事就是
[00:04:28.920 --> 00:04:30.920]  昨天我講到的時候
[00:04:30.920 --> 00:04:32.920]  多謝鄭牧師和我講
[00:04:32.920 --> 00:04:34.920]  有些電影節目有些問題
[00:04:34.920 --> 00:04:36.920]  提出一些問題
[00:04:36.920 --> 00:04:38.920]  我想不如在這裏我公開一起去回應一下
[00:04:38.920 --> 00:04:41.920]  我提到關於團契
[00:04:41.920 --> 00:04:45.920]  我説今天橫教會可能到一個地步
[00:04:45.920 --> 00:04:47.920]  我們不太知道什麼叫真正的團契
[00:04:47.920 --> 00:04:50.920]  所以電影姊妹就問真正的團契是什麼
[00:04:50.920 --> 00:04:53.920]  當然如果有興趣的話
[00:04:53.920 --> 00:04:57.920]  我們可以用另一堂的時間去說
[00:04:57.920 --> 00:04:59.920]  如果大家很有興趣的話
[00:04:59.920 --> 00:05:00.920]  我和鄭牧師說說
[00:05:00.920 --> 00:05:01.920]  明天那堂我改了去
[00:05:01.920 --> 00:05:03.920]  明天說一下團契
[00:05:03.920 --> 00:05:05.920]  如果大家覺得這是一個很急切
[00:05:05.920 --> 00:05:07.920]  大家要探討的問題
[00:05:07.920 --> 00:05:09.920]  不過如果想簡單
[00:05:09.920 --> 00:05:13.920]  不要太多變動的話
[00:05:13.920 --> 00:05:17.920]  我請你翻開約翰一書
[00:05:17.920 --> 00:05:22.920]  如果真的要說一堂訊息
[00:05:22.920 --> 00:05:25.920]  我會說約翰一書第一章
[00:05:25.920 --> 00:05:29.920]  約翰一書第一章第一到第四節
[00:05:29.920 --> 00:05:31.920]  不過直接回應這個問題
[00:05:31.920 --> 00:05:33.920]  什麼叫團契呢?
[00:05:33.920 --> 00:05:35.920]  第一第二節當然是說
[00:05:35.920 --> 00:05:38.920]  門徒約翰和上帝之間的經歷
[00:05:38.920 --> 00:05:41.920]  第三節說我們將所看見
[00:05:41.920 --> 00:05:44.920]  約翰一書第一章第三節
[00:05:44.920 --> 00:05:48.920]  我們將所看見所聽見的全給你們
[00:05:48.920 --> 00:05:50.920]  留意下面的字
[00:05:50.920 --> 00:05:53.920]  使這個字翻譯得非常好
[00:05:53.920 --> 00:05:55.920]  在原文的意思
[00:05:55.920 --> 00:05:56.920]  in order that
[00:05:56.920 --> 00:05:57.920]  如果直譯的話
[00:05:57.920 --> 00:05:59.920]  就是目的就是
[00:05:59.920 --> 00:06:01.920]  目的就是什麼呢?
[00:06:01.920 --> 00:06:04.920]  你們能夠和我們相交
[00:06:04.920 --> 00:06:06.920]  大家知道相交這個字就是團契
[00:06:06.920 --> 00:06:09.920]  就是昨天我們看的四行院第二章
[00:06:09.920 --> 00:06:12.920]  所說的他們彼此的交接
[00:06:12.920 --> 00:06:13.920]  都是這個字
[00:06:13.920 --> 00:06:14.920]  相交
[00:06:14.920 --> 00:06:15.920]  Fellowship
[00:06:15.920 --> 00:06:18.920]  約翰說
[00:06:18.920 --> 00:06:20.920]  我將所看見所聽見
[00:06:20.920 --> 00:06:23.920]  和你們分享傳給你們聽
[00:06:23.920 --> 00:06:25.920]  這個可能包括傳給微信主
[00:06:25.920 --> 00:06:27.920]  也包括現在約翰一書的時間
[00:06:27.920 --> 00:06:30.920]  那班讀者那班受書人
[00:06:30.920 --> 00:06:32.920]  然後他說我這樣做
[00:06:32.920 --> 00:06:35.920]  分享我所聽見所看見的
[00:06:35.920 --> 00:06:38.920]  是希望和你們有團契
[00:06:38.920 --> 00:06:39.920]  有Fellowship
[00:06:39.920 --> 00:06:40.920]  然後繼續說
[00:06:40.920 --> 00:06:42.920]  我們乃是與父並他而子
[00:06:42.920 --> 00:06:44.920]  耶穌基督相交的
[00:06:44.920 --> 00:06:45.920]  一頭一尾
[00:06:45.920 --> 00:06:46.920]  約翰都說
[00:06:46.920 --> 00:06:49.920]  我是和父神所看見所聽見的
[00:06:49.920 --> 00:06:50.920]  所知道的
[00:06:50.920 --> 00:06:52.920]  然後告訴你
[00:06:52.920 --> 00:06:56.920]  這個就是團契了
[00:06:56.920 --> 00:06:59.920]  你會驚訝嗎?
[00:06:59.920 --> 00:07:01.920]  團契不是只講心事
[00:07:01.920 --> 00:07:02.920]  當然要講心事
[00:07:02.920 --> 00:07:03.920]  一定要講心事
[00:07:03.920 --> 00:07:05.920]  團契你不要戴著一個面具
[00:07:05.920 --> 00:07:07.920]  你就是講所謂屬靈的東西
[00:07:07.920 --> 00:07:09.920]  這是一個非常不老實
[00:07:09.920 --> 00:07:10.920]  你不打開心靈
[00:07:10.920 --> 00:07:12.920]  那不會是團契
[00:07:12.920 --> 00:07:15.920]  不過團契如果只是講心事
[00:07:15.920 --> 00:07:18.920]  我說其實所有世界上
[00:07:18.920 --> 00:07:19.920]  不信耶穌的人
[00:07:19.920 --> 00:07:21.920]  都可以做到你所做的事
[00:07:21.920 --> 00:07:23.920]  如果真誠的話
[00:07:23.920 --> 00:07:26.920]  但基督徒之所以和其他的朋友
[00:07:26.920 --> 00:07:28.920]  建立友誼有不同的地方
[00:07:28.920 --> 00:07:31.920]  我們有上帝
[00:07:31.920 --> 00:07:32.920]  如果簡單一句
[00:07:32.920 --> 00:07:33.920]  甚麼是團契呢?
[00:07:33.920 --> 00:07:34.920]  我的理解就是
[00:07:34.920 --> 00:07:37.920]  我們是透過彼此的分享
[00:07:37.920 --> 00:07:40.920]  談論上帝在你
[00:07:40.920 --> 00:07:42.920]  在我生命當中的作為
[00:07:42.920 --> 00:07:44.920]  團契
[00:07:44.920 --> 00:07:46.920]  意思就是說
[00:07:46.920 --> 00:07:49.920]  我不是單單只聽你吐苦水
[00:07:49.920 --> 00:07:50.920]  有時我們需要
[00:07:50.920 --> 00:07:52.920]  讓人有機會生下
[00:07:52.920 --> 00:07:53.920]  特別我們做目者
[00:07:53.920 --> 00:07:55.920]  有很多這些機會
[00:07:55.920 --> 00:07:56.920]  不過
[00:07:56.920 --> 00:07:58.920]  其實在過程中
[00:07:58.920 --> 00:07:59.920]  我最想聽到的
[00:07:59.920 --> 00:08:01.920]  或我的目的是希望
[00:08:01.920 --> 00:08:02.920]  你能夠在過程中
[00:08:02.920 --> 00:08:04.920]  高也好低也好
[00:08:04.920 --> 00:08:05.920]  成功也好失敗也好
[00:08:05.920 --> 00:08:07.920]  你怎樣去體會
[00:08:07.920 --> 00:08:09.920]  經歷上帝的作為
[00:08:09.920 --> 00:08:10.920]  同樣我講的時間
[00:08:10.920 --> 00:08:11.920]  不只是講我
[00:08:11.920 --> 00:08:13.920]  很想講我自己
[00:08:13.920 --> 00:08:16.920]  成功的或很興奮的事
[00:08:16.920 --> 00:08:17.920]  我想講的是
[00:08:17.920 --> 00:08:20.920]  上帝透過這些經歷
[00:08:20.920 --> 00:08:22.920]  去造就我的生命
[00:08:22.920 --> 00:08:23.920]  教導我
[00:08:23.920 --> 00:08:24.920]  這樣的相交
[00:08:24.920 --> 00:08:26.920]  以上帝為中心的相交
[00:08:26.920 --> 00:08:28.920]  就是團契
[00:08:28.920 --> 00:08:29.920]  簡單在此交代一下
[00:08:29.920 --> 00:08:31.920]  如果你有興趣知道
[00:08:31.920 --> 00:08:33.920]  有機會再講
[00:08:33.920 --> 00:08:34.920]  可以問教會的目者
[00:08:34.920 --> 00:08:35.920]  他們一定會給你
[00:08:35.920 --> 00:08:40.920]  有很多更落實的指導
[00:08:40.920 --> 00:08:42.920]  我回到今晚的題目
[00:08:42.920 --> 00:08:43.920]  我再講
[00:08:43.920 --> 00:08:45.920]  不如我們
[00:08:45.920 --> 00:08:46.920]  做小動作
[00:08:46.920 --> 00:08:47.920]  轉一轉
[00:08:47.920 --> 00:08:48.920]  講一下關於團契
[00:08:48.920 --> 00:08:50.920]  我明晚還有一堂
[00:08:50.920 --> 00:08:52.920]  告訴鄭牧師
[00:08:52.920 --> 00:08:55.920]  我也樂意和大家分享
[00:08:55.920 --> 00:08:57.920]  關於團契的訊息
[00:08:57.920 --> 00:09:00.920]  我們先看今晚我預備了的
[00:09:00.920 --> 00:09:02.920]  司堂傳第六章
[00:09:02.920 --> 00:09:04.920]  第一到第七節
[00:09:04.920 --> 00:09:06.920]  司堂傳第六章
[00:09:06.920 --> 00:09:10.920]  第一到第七節
[00:09:10.920 --> 00:09:12.920]  就是講
[00:09:12.920 --> 00:09:14.920]  題目我給他就是
[00:09:14.920 --> 00:09:16.920]  證明充滿的教會
[00:09:16.920 --> 00:09:18.920]  都有困難
[00:09:18.920 --> 00:09:20.920]  我相信
[00:09:20.920 --> 00:09:22.920]  有時包括我們自己傳道人在內
[00:09:22.920 --> 00:09:24.920]  都有意無意
[00:09:24.920 --> 00:09:26.920]  將初期教會
[00:09:26.920 --> 00:09:30.920]  太過浪漫化
[00:09:30.920 --> 00:09:32.920]  我們想起初期教會
[00:09:32.920 --> 00:09:34.920]  好像什麼都好
[00:09:34.920 --> 00:09:36.920]  所以有時我們有些口號
[00:09:36.920 --> 00:09:38.920]  回到初期教會
[00:09:38.920 --> 00:09:40.920]  當然初期教會
[00:09:40.920 --> 00:09:42.920]  像我們所看的經文
[00:09:42.920 --> 00:09:44.920]  很多值得我們學習的地方
[00:09:44.920 --> 00:09:46.920]  實在成為我們典範
[00:09:46.920 --> 00:09:48.920]  初期教會有試圖直接的神的啟示
[00:09:48.920 --> 00:09:50.920]  可以和門徒說
[00:09:50.920 --> 00:09:52.920]  有神的啟示隨著他們發生
[00:09:52.920 --> 00:09:54.920]  好令我們羨慕
[00:09:54.920 --> 00:09:58.920]  不過就算在神的啟示發生當中
[00:09:58.920 --> 00:10:00.920]  就算有試圖直接帶領當中
[00:10:00.920 --> 00:10:04.920]  原來初期教會出現的問題
[00:10:04.920 --> 00:10:08.920]  本質上和我們今天都差不多
[00:10:08.920 --> 00:10:10.920]  都是出現很多困難的
[00:10:10.920 --> 00:10:12.920]  我都提過
[00:10:12.920 --> 00:10:14.920]  我最近都在預備二福所書
[00:10:14.920 --> 00:10:16.920]  很努力地預備二福所書
[00:10:16.920 --> 00:10:18.920]  還有十天左右
[00:10:18.920 --> 00:10:20.920]  我就開始培訓會
[00:10:20.920 --> 00:10:22.920]  同樣地
[00:10:22.920 --> 00:10:24.920]  二福所書所描述的
[00:10:24.920 --> 00:10:26.920]  和二福所書相關的教會
[00:10:26.920 --> 00:10:28.920]  保羅所建的教會
[00:10:28.920 --> 00:10:30.920]  都是很多的困難
[00:10:30.920 --> 00:10:34.920]  和我們今天是類似的
[00:10:34.920 --> 00:10:36.920]  或者我不說得太遠
[00:10:36.920 --> 00:10:38.920]  說回試堂傳
[00:10:38.920 --> 00:10:40.920]  你看試堂傳裏
[00:10:40.920 --> 00:10:42.920]  原來教會的發展
[00:10:42.920 --> 00:10:44.920]  和面對困難
[00:10:44.920 --> 00:10:46.920]  在旁邊一起共存
[00:10:46.920 --> 00:10:50.920]  教會不是因為沒有困難
[00:10:50.920 --> 00:10:52.920]  所以發展好一點
[00:10:52.920 --> 00:10:54.920]  教會不是因為沒有困難
[00:10:54.920 --> 00:10:56.920]  所以發展好一點
[00:10:56.920 --> 00:10:58.920]  教會在初期教會裏面見到的
[00:10:58.920 --> 00:11:00.920]  就是他們怎樣去處理困難
[00:11:00.920 --> 00:11:02.920]  就是為他們發展
[00:11:02.920 --> 00:11:04.920]  即是說
[00:11:04.920 --> 00:11:06.920]  如果你只在怨
[00:11:06.920 --> 00:11:08.920]  現在我們生活的時代
[00:11:08.920 --> 00:11:10.920]  真的很艱難做不到
[00:11:10.920 --> 00:11:12.920]  大概我們不太明白
[00:11:12.920 --> 00:11:14.920]  為何我們上帝掌管萬事
[00:11:14.920 --> 00:11:16.920]  我舉試堂傳
[00:11:16.920 --> 00:11:18.920]  如果留意看試堂傳
[00:11:18.920 --> 00:11:20.920]  由第一章數下去
[00:11:20.920 --> 00:11:22.920]  其實可以數到第28章
[00:11:22.920 --> 00:11:24.920]  不過我們數前面那幾章
[00:11:24.920 --> 00:11:26.920]  去到今天看的經文第六章
[00:11:26.920 --> 00:11:28.920]  試堂傳第二章說到
[00:11:28.920 --> 00:11:30.920]  五旬節三千人順主
[00:11:30.920 --> 00:11:32.920]  當然是非常興奮的事
[00:11:32.920 --> 00:11:34.920]  昨天我們看的經文
[00:11:34.920 --> 00:11:36.920]  跟著我們見到
[00:11:36.920 --> 00:11:38.920]  彼得在美門這裏攫腿的人
[00:11:38.920 --> 00:11:40.920]  第三章
[00:11:40.920 --> 00:11:42.920]  很感恩的神蹟奇事發生
[00:11:42.920 --> 00:11:44.920]  這個人起來作見證
[00:11:44.920 --> 00:11:46.920]  然後很多人被吸引
[00:11:46.920 --> 00:11:48.920]  不過接著來的第四章
[00:11:48.920 --> 00:11:50.920]  就是彼得約翰
[00:11:50.920 --> 00:11:52.920]  被公會的人去審判
[00:11:52.920 --> 00:11:54.920]  立刻好像整個福音的發展
[00:11:54.920 --> 00:11:56.920]  有些威脅
[00:11:56.920 --> 00:11:58.920]  然後
[00:11:58.920 --> 00:12:00.920]  再來一個正面的
[00:12:00.920 --> 00:12:02.920]  就是巴拿巴
[00:12:02.920 --> 00:12:04.920]  等人在這樣的困難裏面
[00:12:04.920 --> 00:12:06.920]  繼續繁複公用
[00:12:06.920 --> 00:12:08.920]  特別好像提出
[00:12:08.920 --> 00:12:10.920]  由第二章開始
[00:12:10.920 --> 00:12:12.920]  到第四章的時間
[00:12:12.920 --> 00:12:14.920]  仍然有人變賣田產家業
[00:12:14.920 --> 00:12:16.920]  當中的表表者就是巴拿巴
[00:12:16.920 --> 00:12:18.920]  是一個正面的
[00:12:18.920 --> 00:12:20.920]  不過接著又反面的
[00:12:20.920 --> 00:12:22.920]  這個困難
[00:12:22.920 --> 00:12:24.920]  不是外面的
[00:12:24.920 --> 00:12:26.920]  是教會裏面的
[00:12:26.920 --> 00:12:28.920]  內在的
[00:12:28.920 --> 00:12:30.920]  有人變賣田產家業
[00:12:30.920 --> 00:12:32.920]  但也有人在當中
[00:12:32.920 --> 00:12:34.920]  想要名字
[00:12:34.920 --> 00:12:36.920]  不過卻不肯甘心的奉獻
[00:12:36.920 --> 00:12:38.920]  接著下來
[00:12:38.920 --> 00:12:40.920]  亦是裏面的困難
[00:12:40.920 --> 00:12:42.920]  對不起是外在的困難
[00:12:42.920 --> 00:12:44.920]  就是彼得這次不單止被警告
[00:12:44.920 --> 00:12:46.920]  是真的被抓去入獄
[00:12:46.920 --> 00:12:48.920]  坐了監
[00:12:48.920 --> 00:12:50.920]  是第五章裏面
[00:12:50.920 --> 00:12:52.920]  好了
[00:12:52.920 --> 00:12:54.920]  到了今天看的經文
[00:12:54.920 --> 00:12:56.920]  就是第六章
[00:12:56.920 --> 00:12:58.920]  內在困難
[00:12:58.920 --> 00:13:00.920]  外面的有公會
[00:13:00.920 --> 00:13:02.920]  有這個的
[00:13:02.920 --> 00:13:04.920]  當時的
[00:13:04.920 --> 00:13:06.920]  有權勢的人的迫害
[00:13:06.920 --> 00:13:08.920]  裏面
[00:13:08.920 --> 00:13:10.920]  教會裏面有很多內在的問題
[00:13:10.920 --> 00:13:12.920]  又不誠實
[00:13:12.920 --> 00:13:14.920]  現在第六章就因為飯食的問題
[00:13:14.920 --> 00:13:16.920]  而起了怨言
[00:13:16.920 --> 00:13:18.920]  我再說這段經文可能大家都不陌生的
[00:13:18.920 --> 00:13:20.920]  不過我想
[00:13:20.920 --> 00:13:22.920]  強調一些地方
[00:13:22.920 --> 00:13:24.920]  可能平時讀的時候
[00:13:24.920 --> 00:13:26.920]  有機會會沒有留意
[00:13:26.920 --> 00:13:28.920]  我們先將這段經文讀一節
[00:13:28.920 --> 00:13:30.920]  就是司堂主第六章
[00:13:30.920 --> 00:13:32.920]  第一到第七節
[00:13:32.920 --> 00:13:34.920]  請一起讀
[00:13:34.920 --> 00:13:36.920]  第一到第七節請一起讀
[00:13:36.920 --> 00:13:38.920]  那時門徒增多
[00:13:38.920 --> 00:13:40.920]  有說希臘話的猶太人
[00:13:40.920 --> 00:13:42.920]  向希伯來人
[00:13:42.920 --> 00:13:44.920]  發怨言
[00:13:44.920 --> 00:13:46.920]  因為在天天的功級上
[00:13:46.920 --> 00:13:48.920]  忽略了他們的寡婦
[00:13:48.920 --> 00:13:50.920]  十二師徒叫眾門徒來
[00:13:50.920 --> 00:13:52.920]  對他們說
[00:13:52.920 --> 00:13:54.920]  我們撇下神的道
[00:13:54.920 --> 00:13:56.920]  去管理飯食
[00:13:56.920 --> 00:13:58.920]  原是不合宜的
[00:13:58.920 --> 00:14:00.920]  所以弟兄們
[00:14:00.920 --> 00:14:02.920]  當從你們中間選出七個有好名聲
[00:14:02.920 --> 00:14:04.920]  被聖名充滿
[00:14:04.920 --> 00:14:06.920]  智慧充足的人
[00:14:06.920 --> 00:14:08.920]  我們就派他們
[00:14:08.920 --> 00:14:10.920]  管理這事
[00:14:10.920 --> 00:14:12.920]  但我們要專心以祈禱
[00:14:12.920 --> 00:14:14.920]  傳道為事
[00:14:14.920 --> 00:14:16.920]  大眾都喜悅
[00:14:16.920 --> 00:14:18.920]  這話就揀選要
[00:14:18.920 --> 00:14:20.920]  試提反乃是大有
[00:14:20.920 --> 00:14:22.920]  信心聖名充滿
[00:14:22.920 --> 00:14:24.920]  的人又揀選
[00:14:24.920 --> 00:14:26.920]  肥理、伯羅哥羅、尼哥拿
[00:14:26.920 --> 00:14:28.920]  提門、巴米拿
[00:14:28.920 --> 00:14:30.920]  並進猶太教的
[00:14:30.920 --> 00:14:32.920]  安提阿人
[00:14:32.920 --> 00:14:34.920]  尼哥拉
[00:14:34.920 --> 00:14:36.920]  要他們站在師徒面前
[00:14:36.920 --> 00:14:38.920]  師徒禱告了
[00:14:38.920 --> 00:14:40.920]  就按守在他們頭上
[00:14:40.920 --> 00:14:42.920]  神的道興旺起來
[00:14:42.920 --> 00:14:44.920]  在耶路撒冷門徒
[00:14:44.920 --> 00:14:46.920]  數目加增的甚多
[00:14:46.920 --> 00:14:48.920]  也有許多
[00:14:48.920 --> 00:14:50.920]  祭司順從了這道
[00:14:50.920 --> 00:14:52.920]  我再講這段經文
[00:14:52.920 --> 00:14:54.920]  大家一點都不會陌生
[00:14:54.920 --> 00:14:56.920]  這段經文
[00:14:56.920 --> 00:14:58.920]  開始時說
[00:14:58.920 --> 00:15:00.920]  接著
[00:15:00.920 --> 00:15:02.920]  雖然彼得被捕
[00:15:02.920 --> 00:15:04.920]  坐牢但他勇敢見證
[00:15:04.920 --> 00:15:06.920]  上帝恩典釋放出來
[00:15:06.920 --> 00:15:08.920]  大家都非常高興
[00:15:08.920 --> 00:15:10.920]  甚至大家見到
[00:15:10.920 --> 00:15:12.920]  上帝作為更加
[00:15:12.920 --> 00:15:14.920]  努力傳福音
[00:15:14.920 --> 00:15:16.920]  同時
[00:15:16.920 --> 00:15:18.920]  教會出現內部問題
[00:15:18.920 --> 00:15:20.920]  內部問題
[00:15:20.920 --> 00:15:22.920]  很清楚講
[00:15:22.920 --> 00:15:24.920]  教會在發展
[00:15:24.920 --> 00:15:26.920]  門徒增多
[00:15:26.920 --> 00:15:28.920]  在發展
[00:15:28.920 --> 00:15:30.920]  不過內部增多
[00:15:30.920 --> 00:15:32.920]  更加不同背景人走在一起
[00:15:32.920 --> 00:15:34.920]  更多內在
[00:15:34.920 --> 00:15:36.920]  磨擦的問題
[00:15:36.920 --> 00:15:38.920]  特別講一個例子
[00:15:38.920 --> 00:15:40.920]  有講希臘話的
[00:15:40.920 --> 00:15:42.920]  猶太人
[00:15:42.920 --> 00:15:44.920]  向希伯來人
[00:15:44.920 --> 00:15:46.920]  發怨言
[00:15:46.920 --> 00:15:48.920]  希伯來人都是猶太人
[00:15:48.920 --> 00:15:50.920]  怎會這樣分呢
[00:15:50.920 --> 00:15:52.920]  大家還記得
[00:15:52.920 --> 00:15:54.920]  昨天我們講過背景
[00:15:54.920 --> 00:15:56.920]  五旬節的時間
[00:15:56.920 --> 00:15:58.920]  聖靈降臨
[00:15:58.920 --> 00:16:00.920]  很多來自地中海一帶地方的人
[00:16:00.920 --> 00:16:02.920]  遠道羅馬
[00:16:02.920 --> 00:16:04.920]  或者在敘利亞、埃及等地方的人
[00:16:04.920 --> 00:16:06.920]  都來到
[00:16:06.920 --> 00:16:08.920]  因為結敬前的猶太人
[00:16:08.920 --> 00:16:10.920]  每年三大節期
[00:16:10.920 --> 00:16:12.920]  五旬節
[00:16:12.920 --> 00:16:14.920]  都會過來耶路撒冷
[00:16:14.920 --> 00:16:16.920]  在那裏信主
[00:16:16.920 --> 00:16:18.920]  起碼三千人
[00:16:18.920 --> 00:16:20.920]  在第二章記載
[00:16:20.920 --> 00:16:22.920]  三千人信主
[00:16:22.920 --> 00:16:24.920]  當地的猶太人
[00:16:24.920 --> 00:16:26.920]  招待他們
[00:16:26.920 --> 00:16:28.920]  所以在經文裏面
[00:16:28.920 --> 00:16:30.920]  第二章和第四章
