
[00:00:00.000 --> 00:00:04.260]  親愛的兄弟姐妹
[00:04:12.080 --> 00:04:16.640]  他建的六星級渡假村
[00:04:16.640 --> 00:04:20.080]  你可以說美國裏面最漂亮的地方
[00:04:20.080 --> 00:04:22.400]  最漂亮的島嶼
[00:04:22.400 --> 00:04:25.520]  都有他建的渡假村
[00:04:25.520 --> 00:04:28.080]  這些渡假村裏面的享受是一流
[00:04:28.080 --> 00:04:31.120]  六星級
[00:04:31.120 --> 00:04:33.440]  但是他主要爲了什麼呢
[00:04:33.440 --> 00:04:37.600]  是爲全世界的權貴
[00:04:37.600 --> 00:04:42.480]  包括總統、總理、外交部長等等
[00:04:42.480 --> 00:04:44.960]  和那些富商
[00:04:44.960 --> 00:04:48.320]  提供來建一些
[00:04:48.320 --> 00:04:51.280]  他們在外面沒有辦法建的
[00:04:51.280 --> 00:04:53.520]  第二是能夠得到一些
[00:04:53.520 --> 00:04:55.760]  他們在外面沒有辦法得到的
[00:04:55.760 --> 00:04:57.760]  那些叫服務
[00:04:57.760 --> 00:04:59.760]  而這些服務
[00:04:59.760 --> 00:05:04.000]  關鍵的東西不止是時裝
[00:05:04.000 --> 00:05:06.000]  不止是美女
[00:05:06.000 --> 00:05:08.800]  甚至是纖維
[00:05:08.800 --> 00:05:12.320]  這件案件爆出來已經很久了
[00:05:12.320 --> 00:05:20.240]  但美國政府一直沒有將這些東西公開
[00:05:20.240 --> 00:05:24.000]  自從特朗普上臺後
[00:05:24.000 --> 00:05:26.000]  壓力就越來越大
[00:05:26.000 --> 00:05:29.040]  越來越多的人要求這個案件
[00:05:29.040 --> 00:05:31.040]  來公開出來
[00:05:31.040 --> 00:05:33.040]  結果呢
[00:05:33.040 --> 00:05:35.040]  他們公開一部分
[00:05:35.040 --> 00:05:38.320]  但是就將裏面很多的東西
[00:05:38.320 --> 00:05:40.960]  用黑塗黑了它
[00:05:40.960 --> 00:05:42.960]  很多的人物
[00:05:42.960 --> 00:05:44.960]  見一點不見一點
[00:05:44.960 --> 00:05:47.600]  很多的名字見一點不見一點
[00:05:47.600 --> 00:05:55.680]  全部數以百萬計的照片
[00:05:55.680 --> 00:06:00.640]  很多是沒辦法能夠看得完整的
[00:06:00.640 --> 00:06:02.640]  但是它有很多東西
[00:06:02.640 --> 00:06:04.640]  仍然存留在那裏
[00:06:04.640 --> 00:06:06.640]  包括什麼呢
[00:06:06.640 --> 00:06:08.640]  就是獨立的時候
[00:06:08.640 --> 00:06:11.600]  有很多那些權貴的人
[00:06:11.600 --> 00:06:13.600]  那些照片在那裏
[00:06:13.600 --> 00:06:15.600]  第二很多美女
[00:06:15.600 --> 00:06:17.600]  自己在那裏的時候
[00:06:17.600 --> 00:06:19.600]  那些會在那裏
[00:06:19.600 --> 00:06:21.600]  但另一方面
[00:06:21.600 --> 00:06:24.560]  有一些是涉及到和總統沒有關係的
[00:06:24.560 --> 00:06:28.560]  和這些掌權的人無關的
[00:06:28.560 --> 00:06:30.560]  很多仍然在那裏
[00:06:30.560 --> 00:06:33.840]  但是涉及到掌權者的
[00:06:33.840 --> 00:06:37.840]  就全部都塗黑了
[00:06:37.840 --> 00:06:43.040]  就是因爲這麼多名人
[00:06:43.040 --> 00:06:45.040]  都有份在裏面
[00:06:45.040 --> 00:06:47.040]  美國政府
[00:06:47.040 --> 00:06:49.040]  一路
[00:06:49.040 --> 00:06:51.040]  它就沒有公開
[00:06:51.040 --> 00:06:55.680]  但是到了特朗普再上任的時候
[00:06:55.680 --> 00:06:57.680]  壓力太大
[00:06:57.680 --> 00:07:02.320]  可以說越來越大的呼聲
[00:07:02.320 --> 00:07:04.320]  是要求公開這些東西
[00:07:04.320 --> 00:07:06.320]  結果呢
[00:07:06.320 --> 00:07:08.320]  一部分公開一部分不公開
[00:07:08.320 --> 00:07:10.320]  帶來的結果就是什麼呢
[00:07:10.320 --> 00:07:12.320]  帶來的結果就是
[00:07:12.320 --> 00:07:15.840]  形成到這個政府內閣
[00:07:15.840 --> 00:07:18.480]  大部分有關的內閣的國員
[00:07:18.480 --> 00:07:20.480]  連同總統的本身周身
[00:07:20.480 --> 00:07:22.480]  而實際上
[00:07:22.480 --> 00:07:26.480]  這次兩次先後被彈劾
[00:07:26.480 --> 00:07:28.480]  高級的那些國員
[00:07:28.480 --> 00:07:30.480]  受彈劾
[00:07:30.480 --> 00:07:32.480]  總統受彈劾
[00:07:32.480 --> 00:07:34.480]  都是大部分和這個案件有關
[00:07:34.480 --> 00:07:36.480]  涉及的東西
[00:07:36.480 --> 00:07:38.480]  非常多
[00:07:38.480 --> 00:07:40.480]  另一方面
[00:07:40.480 --> 00:07:42.480]  當我們留意到
[00:07:42.480 --> 00:07:44.480]  過去幾個不同的國家
[00:07:44.480 --> 00:07:48.480]  中國、緬甸、泰國、柬埔寨
[00:07:48.480 --> 00:07:50.480]  用盡各種不同的方法
[00:07:50.480 --> 00:07:56.480]  來調查緬甸的KK園
[00:07:56.480 --> 00:07:58.480]  KK園是什麼呢
[00:07:58.480 --> 00:08:02.480]  KK園其實是一個特別的
[00:08:02.480 --> 00:08:04.480]  你可以說犯罪中心
[00:08:04.480 --> 00:08:08.480]  裏面養了很多
[00:08:08.480 --> 00:08:10.480]  網上犯罪的人
[00:08:10.480 --> 00:08:12.480]  另一方面呢
[00:08:12.480 --> 00:08:14.480]  也有很多被欺詐
[00:08:14.480 --> 00:08:16.480]  去到這個地方
[00:08:16.480 --> 00:08:18.480]  來爲他們打工的人
[00:08:18.480 --> 00:08:20.480]  然後打不到工的時候
[00:08:20.480 --> 00:08:22.480]  被他們扣押
[00:08:22.480 --> 00:08:24.480]  虐待的人
[00:08:24.480 --> 00:08:26.480]  就是因爲傷的人很多
[00:08:26.480 --> 00:08:28.480]  失蹤的人很多
[00:08:28.480 --> 00:08:30.480]  然後錢財方面的損失
[00:08:30.480 --> 00:08:32.480]  非常非常大
[00:08:32.480 --> 00:08:36.480]  中國沒有辦法不出招
[00:08:36.480 --> 00:08:40.480]  後來就透過中國政府
[00:08:40.480 --> 00:08:42.480]  主動出擊
[00:08:42.480 --> 00:08:44.480]  和泰國的軍方
[00:08:44.480 --> 00:08:48.480]  和他們的國家
[00:08:48.480 --> 00:08:50.480]  和緬甸
[00:08:50.480 --> 00:08:52.480]  他們的國家
[00:08:52.480 --> 00:08:54.480]  然後跟着和柬埔寨
[00:08:54.480 --> 00:08:56.480]  這些國家
[00:08:56.480 --> 00:08:58.480]  他們一起商討的時候
[00:08:58.480 --> 00:09:00.480]  一起聯手
[00:09:00.480 --> 00:09:02.480]  來去堵破這個中心
[00:09:02.480 --> 00:09:04.480]  堵破的結果
[00:09:04.480 --> 00:09:08.480]  真相真是令人感到震驚
[00:09:08.480 --> 00:09:12.480]  是這麼多的錢
[00:09:12.480 --> 00:09:16.480]  數以百億計的錢
[00:09:16.480 --> 00:09:18.480]  在這個地方
[00:09:18.480 --> 00:09:20.480]  來欺詐那些無辜的人
[00:09:20.480 --> 00:09:22.480]  無辜的人
[00:09:22.480 --> 00:09:24.480]  可能是遊客
[00:09:24.480 --> 00:09:26.480]  可能只是去參觀
[00:09:26.480 --> 00:09:28.480]  或者想去那個地方
[00:09:28.480 --> 00:09:30.480]  看看是否真的有損工
[00:09:30.480 --> 00:09:32.480]  結果去到的時候
[00:09:32.480 --> 00:09:34.480]  就是做這些事
[00:09:34.480 --> 00:09:36.480]  但想脫身他們脫不了
[00:09:36.480 --> 00:09:38.480]  是因爲這樣的緣故
[00:09:38.480 --> 00:09:40.480]  被逼在這個地方
[00:09:40.480 --> 00:09:42.480]  另外有一些
[00:09:42.480 --> 00:09:44.480]  女的去到那邊
[00:09:44.480 --> 00:09:46.480]  就做一些參與者
[00:09:46.480 --> 00:09:48.480]  沒有貢獻
[00:09:48.480 --> 00:09:50.480]  就出賣他們的性
[00:09:50.480 --> 00:09:52.480]  這些這樣的工作
[00:09:52.480 --> 00:09:54.480]  如果他們不參與
[00:09:54.480 --> 00:09:56.480]  賺得少
[00:09:56.480 --> 00:09:58.480]  他們就要將他們在裏面喫
[00:09:58.480 --> 00:10:00.480]  和用很多東西計錢
[00:10:00.480 --> 00:10:02.480]  非常貴
[00:10:02.480 --> 00:10:04.480]  所以因爲這樣脫身的人
[00:10:04.480 --> 00:10:06.480]  你要贖金
[00:10:06.480 --> 00:10:08.480]  而贖的時候
[00:10:08.480 --> 00:10:10.480]  你纔可以贖到
[00:10:10.480 --> 00:10:12.480]  是看你在那個地方有多久
[00:10:12.480 --> 00:10:14.480]  跟着
[00:10:14.480 --> 00:10:16.480]  我們就去看一看
[00:10:16.480 --> 00:10:18.480]  這些這樣的行爲
[00:10:18.480 --> 00:10:20.480]  其實比起
[00:10:20.480 --> 00:10:22.480]  那個愛潑斯坦
[00:10:22.480 --> 00:10:24.480]  原來是小毛見大毛
[00:10:24.480 --> 00:10:26.480]  一個這麼文明的國家
[00:10:26.480 --> 00:10:28.480]  都是有這些這樣的東西
[00:10:28.480 --> 00:10:30.480]  但是他們有這些東西的時候
[00:10:30.480 --> 00:10:32.480]  是這麼多年
[00:10:32.480 --> 00:10:34.480]  都沒有人將那個真相揭露出來
[00:10:34.480 --> 00:10:38.480]  都沒有人將那個真相揭露出來
[00:10:38.480 --> 00:10:40.480]  我們今天就去看一看
[00:10:40.480 --> 00:10:42.480]  聖經對於這些東西的看法
[00:10:42.480 --> 00:10:44.480]  是怎樣的呢?
[00:10:44.480 --> 00:10:46.480]  首先
[00:10:46.480 --> 00:10:48.480]  是有關偷竊
[00:10:48.480 --> 00:10:50.480]  管理財物的原則
[00:10:50.480 --> 00:10:52.480]  春節及紀二十二章
[00:10:52.480 --> 00:10:54.480]  一到十五節
[00:10:54.480 --> 00:10:56.480]  非常仔細
[00:10:56.480 --> 00:10:58.480]  詳細
[00:10:58.480 --> 00:11:00.480]  來將他們自己
[00:11:00.480 --> 00:11:02.480]  這些的
[00:11:02.480 --> 00:11:04.480]  律例和典章
[00:11:04.480 --> 00:11:06.480]  簡單來說就是
[00:11:06.480 --> 00:11:08.480]  今天的律法
[00:11:08.480 --> 00:11:10.480]  凡是與管理財物有關的
[00:11:10.480 --> 00:11:12.480]  與偷、搶等等
[00:11:12.480 --> 00:11:14.480]  有關的
[00:11:14.480 --> 00:11:16.480]  都說出來了
[00:11:16.480 --> 00:11:18.480]  二十二章
[00:11:18.480 --> 00:11:20.480]  第一次
[00:11:20.480 --> 00:11:22.480]  人若偷
[00:11:22.480 --> 00:11:24.480]  五窮
[00:11:24.480 --> 00:11:26.480]  或是羊
[00:11:26.480 --> 00:11:28.480]  無論是偷了
[00:11:28.480 --> 00:11:30.480]  是賣了
[00:11:30.480 --> 00:11:32.480]  都要以五牛賠一牛
[00:11:32.480 --> 00:11:34.480]  四羊賠一羊
[00:11:34.480 --> 00:11:36.480]  來賠給
[00:11:36.480 --> 00:11:38.480]  那些被偷者
[00:11:38.480 --> 00:11:40.480]  人若遇見賊
[00:11:40.480 --> 00:11:42.480]  挖個洞
[00:11:42.480 --> 00:11:44.480]  把賊打了
[00:11:44.480 --> 00:11:46.480]  以致於死
[00:11:46.480 --> 00:11:48.480]  你就不能夠爲他有流血的罪
[00:11:48.480 --> 00:11:50.480]  換句話來說
[00:11:50.480 --> 00:11:52.480]  因爲這個賊去偷東西
[00:11:52.480 --> 00:11:54.480]  被人打甚至死了
[00:11:54.480 --> 00:11:56.480]  打的人
[00:11:56.480 --> 00:11:58.480]  這個被偷的人
[00:11:58.480 --> 00:12:00.480]  他當是沒有罪的
[00:12:00.480 --> 00:12:02.480]  以前是這樣
[00:12:02.480 --> 00:12:04.480]  但是如果太陽已經出來
[00:12:04.480 --> 00:12:06.480]  就爲他有流血的罪
[00:12:06.480 --> 00:12:08.480]  賊如果被拿
[00:12:08.480 --> 00:12:10.480]  總要賠償
[00:12:10.480 --> 00:12:12.480]  他若一無所有
[00:12:12.480 --> 00:12:14.480]  他就要被賣
[00:12:14.480 --> 00:12:16.480]  頂他所偷的
[00:12:16.480 --> 00:12:18.480]  但是如果你將他打死了
[00:12:18.480 --> 00:12:20.480]  這個就有問題了
[00:12:20.480 --> 00:12:22.480]  第四節
[00:12:22.480 --> 00:12:24.480]  如果他偷的
[00:12:24.480 --> 00:12:26.480]  或是牛、牢、羊
[00:12:26.480 --> 00:12:28.480]  在他手上存活
[00:12:28.480 --> 00:12:30.480]  他就要加倍賠償
[00:12:30.480 --> 00:12:32.480]  換句話說你偷東西在你的手上
[00:12:32.480 --> 00:12:34.480]  你不只是要還給
[00:12:34.480 --> 00:12:36.480]  那個
[00:12:36.480 --> 00:12:38.480]  那個
[00:12:38.480 --> 00:12:40.480]  管理那些東西
[00:12:40.480 --> 00:12:42.480]  擁有那些東西的
[00:12:42.480 --> 00:12:44.480]  那個主人
[00:12:44.480 --> 00:12:46.480]  你是要加倍
[00:12:46.480 --> 00:12:48.480]  你偷一隻牛
[00:12:48.480 --> 00:12:50.480]  你要賠多一隻牛
[00:12:50.480 --> 00:12:52.480]  不單止給他一隻牛
[00:12:52.480 --> 00:12:54.480]  還要賠多一隻牛給他
[00:12:54.480 --> 00:12:56.480]  第五節
[00:12:56.480 --> 00:12:58.480]  人若在田間或葡萄樹放生畜
[00:12:58.480 --> 00:13:00.480]  任憑生畜
[00:13:00.480 --> 00:13:02.480]  去到別人的田去喫
[00:13:02.480 --> 00:13:04.480]  就必拿自己田間
[00:13:04.480 --> 00:13:06.480]  上好的和葡萄園
[00:13:06.480 --> 00:13:08.480]  上好的東西來賠償
[00:13:08.480 --> 00:13:10.480]  因爲這樣
[00:13:10.480 --> 00:13:12.480]  我們今天
[00:13:12.480 --> 00:13:14.480]  在這個街上
[00:13:14.480 --> 00:13:16.480]  如果有人那隻狗咬傷人
[00:13:16.480 --> 00:13:18.480]  狗主
[00:13:18.480 --> 00:13:20.480]  是要賠的
[00:13:20.480 --> 00:13:22.480]  狗主是有罪的
[00:13:22.480 --> 00:13:24.480]  如果
[00:13:24.480 --> 00:13:26.480]  我們的牛放了出來
[00:13:26.480 --> 00:13:28.480]  在別人的田喫了別人的東西
[00:13:28.480 --> 00:13:30.480]  管理這些牛的人
[00:13:30.480 --> 00:13:32.480]  他們是有錯的
[00:13:32.480 --> 00:13:34.480]  是有罪的
[00:13:34.480 --> 00:13:36.480]  他們要賠自己最好的東西
[00:13:36.480 --> 00:13:38.480]  來賠那些失田
[00:13:38.480 --> 00:13:40.480]  所以這個是
[00:13:40.480 --> 00:13:42.480]  三千五百多年前
[00:13:42.480 --> 00:13:44.480]  摩西領袖的
[00:13:44.480 --> 00:13:46.480]  律例典章裏面
[00:13:46.480 --> 00:13:48.480]  已經講得很清楚
[00:13:48.480 --> 00:13:50.480]  裏面是講得很清楚
[00:13:50.480 --> 00:13:52.480]  不屬於你的東西
[00:13:52.480 --> 00:13:54.480]  你拿人家
[00:13:54.480 --> 00:13:56.480]  這個就是罪
[00:13:56.480 --> 00:13:58.480]  這個罪是要有
[00:13:58.480 --> 00:14:00.480]  罰款的
[00:14:00.480 --> 00:14:02.480]  是會有
[00:14:02.480 --> 00:14:04.480]  罰則的
[00:14:04.480 --> 00:14:06.480]  而這個罰則不是你偷那隻羊
[00:14:06.480 --> 00:14:08.480]  你就還那隻羊
[00:14:08.480 --> 00:14:10.480]  那就算了
[00:14:10.480 --> 00:14:12.480]  甚至賠多一隻羊
[00:14:12.480 --> 00:14:14.480]  都未算
[00:14:14.480 --> 00:14:16.480]  你要賠四隻
[00:14:16.480 --> 00:14:18.480]  偷一隻
[00:14:18.480 --> 00:14:20.480]  你要賠四隻
[00:14:20.480 --> 00:14:22.480]  偷一隻牛你賠五隻
[00:14:22.480 --> 00:14:26.480]  人家偷你的東西
[00:14:26.480 --> 00:14:28.480]  你打他
[00:14:28.480 --> 00:14:30.480]  打死了你是沒有罪的
[00:14:30.480 --> 00:14:32.480]  但是
[00:14:32.480 --> 00:14:34.480]  如果那個賊被你抓到
[00:14:34.480 --> 00:14:36.480]  這個賊
[00:14:36.480 --> 00:14:38.480]  是要賠還
[00:14:38.480 --> 00:14:40.480]  如果他一點東西都沒有
[00:14:40.480 --> 00:14:42.480]  他就要被賣
[00:14:42.480 --> 00:14:44.480]  整他所偷的一切
[00:14:46.480 --> 00:14:48.480]  如果他偷的東西
[00:14:48.480 --> 00:14:50.480]  是牛是鹿是羊
[00:14:50.480 --> 00:14:52.480]  仍然在他手下存活
[00:14:52.480 --> 00:14:54.480]  那他就要加倍賠
[00:14:54.480 --> 00:14:56.480]  但我們看到這個
[00:14:56.480 --> 00:14:58.480]  爲什麼要這樣
[00:14:58.480 --> 00:15:00.480]  不是就這樣還就算了
[00:15:00.480 --> 00:15:02.480]  因爲這是一個警戒
[00:15:02.480 --> 00:15:04.480]  這是一個教育
[00:15:04.480 --> 00:15:06.480]  這是一個告訴他
[00:15:06.480 --> 00:15:08.480]  如果你犯法
[00:15:08.480 --> 00:15:10.480]  你有代價
[00:15:10.480 --> 00:15:12.480]  以至於目的就是
[00:15:12.480 --> 00:15:14.480]  以後你都要奉公守法
[00:15:14.480 --> 00:15:16.480]  這就是最重要的一件事
[00:15:16.480 --> 00:15:18.480]  很多人放狗放牛
[00:15:18.480 --> 00:15:20.480]  是不理後果
[00:15:20.480 --> 00:15:22.480]  總之去到哪個地方有得喫
[00:15:22.480 --> 00:15:24.480]  他就有得那隻牛去喫
[00:15:24.480 --> 00:15:26.480]  有得那些羊去喫
[00:15:26.480 --> 00:15:28.480]  有得那些狗去喫
[00:15:28.480 --> 00:15:30.480]  大聖經告訴我們
[00:15:30.480 --> 00:15:32.480]  主人是要負責
[00:15:32.480 --> 00:15:36.480]  跟着還有一個
[00:15:36.480 --> 00:15:38.480]  在今天這個世界經常發生
[00:15:38.480 --> 00:15:40.480]  美國爲什麼
[00:15:40.480 --> 00:15:42.480]  那麼多山火
[00:15:42.480 --> 00:15:44.480]  而且很多時候
[00:15:44.480 --> 00:15:46.480]  這個山火
[00:15:46.480 --> 00:15:48.480]  是將整個鎮燒了
[00:15:48.480 --> 00:15:50.480]  整條村燒了
[00:15:50.480 --> 00:15:52.480]  不只是一個地方
[00:15:52.480 --> 00:15:54.480]  全世界很多的地方
[00:15:54.480 --> 00:15:56.480]  都有這些問題
[00:15:56.480 --> 00:15:58.480]  是產生
[00:15:58.480 --> 00:16:00.480]  甚至香港
[00:16:00.480 --> 00:16:02.480]  有些人說菸頭
[00:16:02.480 --> 00:16:04.480]  是導致到
[00:16:04.480 --> 00:16:06.480]  黃福
[00:16:06.480 --> 00:16:08.480]  黃福苑
[00:16:08.480 --> 00:16:10.480]  是這麼大的災難
[00:16:10.480 --> 00:16:12.480]  但另一方面
[00:16:12.480 --> 00:16:14.480]  就是裝修方面
[00:16:14.480 --> 00:16:16.480]  用一些不合適的材料
[00:16:16.480 --> 00:16:18.480]  以燃的材料
[00:16:18.480 --> 00:16:20.480]  在維修的時候
[00:16:20.480 --> 00:16:22.480]  就遮住整幢的牆
[00:16:22.480 --> 00:16:24.480]  這個
[00:16:24.480 --> 00:16:26.480]  都是要賠的
[00:16:26.480 --> 00:16:28.480]  所以
[00:16:28.480 --> 00:16:30.480]  有這樣的緣故我們看到
[00:16:30.480 --> 00:16:32.480]  在這段聖經當中
[00:16:32.480 --> 00:16:34.480]  他就是將這些東西全部告訴我們
[00:16:34.480 --> 00:16:36.480]  若點火焚燒荊棘
[00:16:36.480 --> 00:16:38.480]  以至將別人堆積的
[00:16:38.480 --> 00:16:40.480]  禾菌
[00:16:40.480 --> 00:16:42.480]  暫着禾架或是田園
[00:16:42.480 --> 00:16:44.480]  都燒盡了
[00:16:44.480 --> 00:16:46.480]  點火的就必須要
[00:16:46.480 --> 00:16:48.480]  賠還
[00:16:48.480 --> 00:16:52.480]  你喫煙
[00:16:52.480 --> 00:16:54.480]  是因爲你的菸頭
[00:16:54.480 --> 00:16:56.480]  着火燒了你的東西
[00:16:56.480 --> 00:16:58.480]  你燒了多少
[00:16:58.480 --> 00:17:00.480]  你要賠這麼多
[00:17:00.480 --> 00:17:02.480]  過去
[00:17:02.480 --> 00:17:04.480]  我們看到這麼煙這麼來
[00:17:04.480 --> 00:17:06.480]  這麼去
[00:17:06.480 --> 00:17:08.480]  爲什麼會這樣
[00:17:08.480 --> 00:17:10.480]  是因爲他們沒有一種
[00:17:10.480 --> 00:17:12.480]  危機感
[00:17:12.480 --> 00:17:14.480]  我想到在一些危險的地方
[00:17:14.480 --> 00:17:16.480]  你喫煙的時候導致這些結果
[00:17:16.480 --> 00:17:18.480]  你是要賠的
[00:17:18.480 --> 00:17:20.480]  接着
[00:17:20.480 --> 00:17:22.480]  下面
[00:17:22.480 --> 00:17:24.480]  在我們今天社會里面
[00:17:24.480 --> 00:17:26.480]  經常都可能會出現的東西
[00:17:26.480 --> 00:17:28.480]  就是叫人暫時幫幫忙
[00:17:28.480 --> 00:17:30.480]  看着吧
[00:17:30.480 --> 00:17:32.480]  人若將
[00:17:32.480 --> 00:17:34.480]  銀錢、傢俱
[00:17:34.480 --> 00:17:36.480]  交付給輪舍看守
[00:17:36.480 --> 00:17:40.480]  但是
[00:17:40.480 --> 00:17:42.480]  那些東西就從
[00:17:42.480 --> 00:17:44.480]  那個人的家被偷去
[00:17:44.480 --> 00:17:46.480]  如果將
[00:17:46.480 --> 00:17:48.480]  這個賊捉到
[00:17:48.480 --> 00:17:50.480]  賊要加倍賠償
[00:17:50.480 --> 00:17:52.480]  第八節
[00:17:52.480 --> 00:17:54.480]  如果找不到賊
[00:17:54.480 --> 00:17:56.480]  國家主
[00:17:56.480 --> 00:17:58.480]  就要去到
[00:17:58.480 --> 00:18:00.480]  裁判官、審判官
[00:18:00.480 --> 00:18:02.480]  或者叫法官
[00:18:02.480 --> 00:18:04.480]  在那個地方
[00:18:04.480 --> 00:18:06.480]  然後由他
[00:18:06.480 --> 00:18:08.480]  來去看一看
[00:18:08.480 --> 00:18:10.480]  他有沒有拿了原主那些物件
[00:18:10.480 --> 00:18:12.480]  如果發現
[00:18:12.480 --> 00:18:14.480]  是真的沒有了
[00:18:14.480 --> 00:18:16.480]  這樣的時候
[00:18:16.480 --> 00:18:18.480]  才當是
[00:18:18.480 --> 00:18:20.480]  沒有東西
[00:18:20.480 --> 00:18:22.480]  如果不是的時候
[00:18:22.480 --> 00:18:24.480]  這個看管的人是有責任的
[00:18:24.480 --> 00:18:26.480]  接着第九節
[00:18:26.480 --> 00:18:28.480]  兩個人的案件
[00:18:28.480 --> 00:18:30.480]  無論是
[00:18:30.480 --> 00:18:32.480]  有什麼過犯
[00:18:32.480 --> 00:18:34.480]  或者爲了牛、爲了奴、爲了羊
[00:18:34.480 --> 00:18:36.480]  爲了衣裳
[00:18:36.480 --> 00:18:38.480]  或者爲了任何
[00:18:38.480 --> 00:18:40.480]  失去的東西
[00:18:40.480 --> 00:18:42.480]  一個人說這是我的
[00:18:42.480 --> 00:18:44.480]  兩個人就要將
[00:18:44.480 --> 00:18:46.480]  這個案件稟告
[00:18:46.480 --> 00:18:48.480]  這個審判官
[00:18:48.480 --> 00:18:50.480]  審判官定誰有罪
[00:18:50.480 --> 00:18:52.480]  誰就要加倍賠償
[00:18:52.480 --> 00:18:54.480]  換句話來說
[00:18:54.480 --> 00:18:56.480]  彼此
[00:18:56.480 --> 00:18:58.480]  在爭的時候
