
[00:00:00.000 --> 00:00:13.000]  今天和大家分享的經文是出自於加拉太書第四章27節至第五章第一節
[00:04:38.200 --> 00:04:41.200]  我們經常見到很多無端端又說
[00:04:41.200 --> 00:04:45.200]  誰拿著槍去哪個餐廳殺了不知道多少個人
[00:04:45.200 --> 00:04:48.200]  或者在校園裏面有一個人持著槍
[00:04:48.200 --> 00:04:52.200]  向著一個曾經對他不友善的同學老師
[00:04:52.200 --> 00:04:54.200]  也都開槍殺死了他們
[00:04:54.200 --> 00:04:56.200]  在這些等等的問題裏面
[00:04:56.200 --> 00:04:59.200]  也是人的自由而導致的結果
[00:04:59.200 --> 00:05:03.200]  而更加不用說的就是有關於吸食大麻
[00:05:03.200 --> 00:05:06.200]  這個我們叫做recreational
[00:05:06.200 --> 00:05:09.200]  休憩式的一種使用
[00:05:09.200 --> 00:05:11.200]  結局造成怎樣的局面呢
[00:05:11.200 --> 00:05:14.200]  社會的整體的經濟
[00:05:14.200 --> 00:05:17.200]  特別在醫療上的負擔越來越重
[00:05:17.200 --> 00:05:21.200]  而很多的人也都因為吸食大麻
[00:05:21.200 --> 00:05:23.200]  而衍生很多社會的問題
[00:05:23.200 --> 00:05:29.200]  譬如吸完食大麻之後去駕駛而撞死人
[00:05:29.200 --> 00:05:35.200]  或者甚至更仍然非法去栽種大麻去賺取暴利
[00:05:35.200 --> 00:05:38.200]  因為很多人都說喜歡吸食大麻
[00:05:38.200 --> 00:05:40.200]  政府你容許嘛
[00:05:40.200 --> 00:05:42.200]  他們不懂得種我種給他們
[00:05:42.200 --> 00:05:47.200]  於是乎我們就經常見到很多所謂非法大麻栽種場
[00:05:47.200 --> 00:05:49.200]  其實造成了一個局面
[00:05:49.200 --> 00:05:51.200]  政府花很多人力物力
[00:05:51.200 --> 00:05:53.200]  花很多警力
[00:05:53.200 --> 00:05:56.200]  花很多醫療的花費
[00:05:56.200 --> 00:06:02.200]  為了治療很多這些上了大麻癖癮而造成很多身體病
[00:06:02.200 --> 00:06:06.200]  而需要去醫治的局面
[00:06:06.200 --> 00:06:10.200]  人好像越來越自由
[00:06:10.200 --> 00:06:16.200]  但結局自由只不過是人放縱的一個藉口
[00:06:16.200 --> 00:06:20.200]  使得無論個人以至於整個社會
[00:06:20.200 --> 00:06:25.200]  一步一步地走進去被這些所謂自由而捆綁
[00:06:25.200 --> 00:06:30.200]  看似的自由其實只不過是另一種捆綁的開始
[00:06:30.200 --> 00:06:37.200]  今天我們會去看到加拿大書第四章第27節至第五章一節
[00:06:37.200 --> 00:06:41.200]  在這裡保羅要繼續從創世記
[00:06:41.200 --> 00:06:45.200]  特別第16章至第11章裏面一個很重要的主題
[00:06:45.200 --> 00:06:50.200]  去告訴我們怎樣才是真正的自由
[00:06:50.200 --> 00:06:55.200]  特別是討論到直著耶穌基督
[00:06:55.200 --> 00:06:59.200]  而帶來真正在屬靈層面的自由
[00:06:59.200 --> 00:07:03.200]  這個正正就是保羅針對街大教會
[00:07:03.200 --> 00:07:08.200]  去面對很多假教師假弟兄假教會領袖
[00:07:08.200 --> 00:07:11.200]  所傳遞的一種錯誤的自由信息
[00:07:11.200 --> 00:07:16.200]  而讓他們在這個所謂自由裏面被捆綁
[00:07:16.200 --> 00:07:18.200]  所以簡單地來說
[00:07:18.200 --> 00:07:21.200]  我們來到第四章第27節
[00:07:21.200 --> 00:07:26.200]  其實保羅不單止是針對猶太人的信徒來說
[00:07:26.200 --> 00:07:32.200]  而且是進一步擴闊到整個非猶太裔的信徒
[00:07:32.200 --> 00:07:37.200]  他們怎樣才真正可以得到一個屬神的子民
[00:07:37.200 --> 00:07:39.200]  這個自由的身份
[00:07:39.200 --> 00:07:42.200]  在上文我們已經說過了
[00:07:42.200 --> 00:07:48.200]  保羅引用了在《創世記》第16章第21章
[00:07:48.200 --> 00:07:52.200]  這幾章的經文裏面談論到一個家庭
[00:07:52.200 --> 00:07:55.200]  這個家庭叫做阿伯拉罕
[00:07:55.200 --> 00:08:01.200]  他們裏面產生了一個意想不到的現象
[00:08:01.200 --> 00:08:07.200]  當時我們知道上帝其實老早已經應許了阿伯拉罕
[00:08:07.200 --> 00:08:09.200]  他會成為多國之父
[00:08:09.200 --> 00:08:16.200]  甚至他的太太薩拉也可以成為多國之母
[00:08:16.200 --> 00:08:20.200]  不過從薩拉自己所看的就是
[00:08:20.200 --> 00:08:23.200]  原來她自己是不能生育
[00:08:23.200 --> 00:08:25.200]  於是怎樣呢?
[00:08:25.200 --> 00:08:27.200]  就引入了他的侍女
[00:08:27.200 --> 00:08:31.200]  一個從埃及而來的侍女叫做夏格
[00:08:31.200 --> 00:08:33.200]  而薩拉就直指
[00:08:33.200 --> 00:08:35.200]  不如用我的方法吧
[00:08:35.200 --> 00:08:37.200]  我選擇 既然我不能生育
[00:08:37.200 --> 00:08:42.200]  我用我的侍女和我丈夫代表我去生一個兒子
[00:08:42.200 --> 00:08:44.200]  結局是怎樣呢?
[00:08:44.200 --> 00:08:46.200]  在上文我們已經說過了
[00:08:46.200 --> 00:08:50.200]  第16章當夏格懷孕之後
[00:08:50.200 --> 00:08:53.200]  她開始看不起她的主母
[00:08:53.200 --> 00:08:57.200]  而薩拉雖然作為一個自由人的身份
[00:08:57.200 --> 00:08:58.200]  她不是一個奴隸
[00:08:58.200 --> 00:09:03.200]  她本身是一個自由的家主的女主人
[00:09:03.200 --> 00:09:08.200]  但她因為這個緣故就迫令要趕走夏格
[00:09:08.200 --> 00:09:11.200]  夏格看到這個情況就自己走了
[00:09:11.200 --> 00:09:14.200]  去了曠野哭訴
[00:09:14.200 --> 00:09:16.200]  然後怎樣呢?
[00:09:16.200 --> 00:09:18.200]  夏格哭訴的時候
[00:09:18.200 --> 00:09:21.200]  上帝的侍者就來到她面前
[00:09:21.200 --> 00:09:22.200]  給了她一個應許
[00:09:22.200 --> 00:09:24.200]  這個在上課我們已經說過了
[00:09:24.200 --> 00:09:30.200]  原來在上帝對阿伯拉罕和薩拉的應許
[00:09:30.200 --> 00:09:33.200]  裡面有另一個應許
[00:09:33.200 --> 00:09:36.200]  同時是同出一貫的
[00:09:36.200 --> 00:09:38.200]  都是從上帝而來的
[00:09:38.200 --> 00:09:41.200]  只不過去到另一個人的身上
[00:09:41.200 --> 00:09:43.200]  同樣都是阿伯拉罕家族裡的人物
[00:09:43.200 --> 00:09:47.200]  不過只不過是薩拉的一個侍女夏格
[00:09:47.200 --> 00:09:52.200]  在這裡保羅借回這件事件
[00:09:52.200 --> 00:09:54.200]  告訴我們知道
[00:09:54.200 --> 00:09:57.200]  只有在上帝的應許裡
[00:09:57.200 --> 00:10:03.200]  才能真正得到上帝的兒女身份
[00:10:03.200 --> 00:10:05.200]  否則的話
[00:10:05.200 --> 00:10:07.200]  我們只靠自己的己力
[00:10:07.200 --> 00:10:09.200]  所做出來的只是一些
[00:10:09.200 --> 00:10:12.200]  越來越使自己生麻煩
[00:10:12.200 --> 00:10:15.200]  頭痛甚至困惱的事情
[00:10:15.200 --> 00:10:17.200]  薩拉就是一個典型例子
[00:10:17.200 --> 00:10:21.200]  夏格就是一個被害的其中一份子
[00:10:21.200 --> 00:10:24.200]  不過其實她自己都有自己的責任
[00:10:24.200 --> 00:10:28.200]  所以保羅來到第27節的時候
[00:10:28.200 --> 00:10:34.200]  他要更進一步借用創世記16-21章裡
[00:10:34.200 --> 00:10:37.200]  一個很重要的命題
[00:10:37.200 --> 00:10:39.200]  Motif
[00:10:39.200 --> 00:10:42.200]  這個命題叫做不孕的命題
[00:10:42.200 --> 00:10:46.200]  Motif of Sterility
[00:10:46.200 --> 00:10:50.200]  簡單來說就是在第27節裡
[00:10:50.200 --> 00:10:53.200]  重複再次提及的
[00:10:53.200 --> 00:10:56.200]  希臘文不懷孕
[00:10:56.200 --> 00:10:58.200]  Sterility這個字
[00:10:58.200 --> 00:11:03.200]  一個不孕的女子的一件事件
[00:11:03.200 --> 00:11:07.200]  藉著這個創世記的命題
[00:11:07.200 --> 00:11:11.200]  而引申到原來我們的身份
[00:11:11.200 --> 00:11:16.200]  如何得到真正上帝所認同的自由身份
[00:11:16.200 --> 00:11:21.200]  這個命題是從這裡一開始就已經提出
[00:11:21.200 --> 00:11:23.200]  其實從創世記裡
[00:11:23.200 --> 00:11:26.200]  我們早在創世記第11章第30節
[00:11:26.200 --> 00:11:29.200]  Genesis 11:30
[00:11:29.200 --> 00:11:32.200]  和我們今天將會看到的
[00:11:32.200 --> 00:11:37.200]  以塞亞書第54章第1節的經文
[00:11:37.200 --> 00:11:42.200]  其實都不約而同去提及這個不孕的命題
[00:11:42.200 --> 00:11:44.200]  Motif of Sterility
[00:11:44.200 --> 00:11:46.200]  讓我們看到
[00:11:46.200 --> 00:11:48.200]  保羅如何藉著這個命題
[00:11:48.200 --> 00:11:51.200]  去引申我們原來的救恩
[00:11:51.200 --> 00:11:57.200]  如何從猶太人裡面擴展至非猶太人的群體
[00:11:57.200 --> 00:11:59.200]  甚至猶太人本身
[00:11:59.200 --> 00:12:06.200]  如何才能得到真正的自由的屬靈的生命或身份呢?
[00:12:06.200 --> 00:12:08.200]  就是從這段聖經而出
[00:12:08.200 --> 00:12:11.200]  這個命題不單只是提及
[00:12:11.200 --> 00:12:14.200]  上帝的英雄如何在兩個女士
[00:12:14.200 --> 00:12:17.200]  撒拉和夏革的身上實踐
[00:12:17.200 --> 00:12:20.200]  更加重要的就是告訴我們
[00:12:20.200 --> 00:12:23.200]  真正屬神的兒女
[00:12:23.200 --> 00:12:25.200]  其實他們所有的
[00:12:25.200 --> 00:12:33.200]  都是在神的耶穌基督的身份的基礎上建立起來
[00:12:33.200 --> 00:12:36.200]  所以無論你是猶太人也好
[00:12:36.200 --> 00:12:38.200]  非猶太人也好
[00:12:38.200 --> 00:12:41.200]  當時在加拿大教會聽到
[00:12:41.200 --> 00:12:45.200]  要回到猶太教律法才能得到神的身份
[00:12:45.200 --> 00:12:48.200]  這個說法其實根本是錯誤的
[00:12:48.200 --> 00:12:50.200]  上一堂我已經說了
[00:12:50.200 --> 00:12:51.200]  雖然是錯誤
[00:12:51.200 --> 00:12:53.200]  但正確的是什麼呢?
[00:12:53.200 --> 00:12:55.200]  就是今天我們所說的這段經文
[00:12:55.200 --> 00:13:00.200]  耶穌基督的身份去奠定每一個相信祂的人
[00:13:00.200 --> 00:13:03.200]  藉著上帝請求的應許
[00:13:03.200 --> 00:13:06.200]  同樣得到神子民的身份
[00:13:06.200 --> 00:13:08.200]  我們先看這段聖經
[00:13:08.200 --> 00:13:10.200]  我們先看第一點
[00:13:10.200 --> 00:13:13.200]  第一點就是從無希望
[00:13:13.200 --> 00:13:16.200]  以至於要恩喜的結果的發展
[00:13:16.200 --> 00:13:20.200]  就是第四章第27節
[00:13:20.200 --> 00:13:24.200]  From Hopeless to Great Joys
[00:13:24.200 --> 00:13:27.200]  上帝如何在這裡
[00:13:27.200 --> 00:13:30.200]  能夠讓我們從一個無盼望
[00:13:30.200 --> 00:13:34.200]  大致到一個恩喜的局面
[00:13:34.200 --> 00:13:36.200]  我們再看第四章第27節
[00:13:36.200 --> 00:13:38.200]  第四章第27節其實是引用了
[00:13:38.200 --> 00:13:42.200]  以賽亞書第54章第一節的經文
[00:13:42.200 --> 00:13:45.200]  我不厭其煩再讀一次給大家聽
[00:13:45.200 --> 00:13:48.200]  因為經上記著說
[00:13:48.200 --> 00:13:51.200]  就是指到以賽亞書第54章第一節
[00:13:51.200 --> 00:13:53.200]  不懷孕不生養的
[00:13:53.200 --> 00:13:55.200]  你要歡樂
[00:13:55.200 --> 00:13:57.200]  未曾經過產難的
[00:13:57.200 --> 00:14:00.200]  你要高聲歡呼
[00:14:00.200 --> 00:14:02.200]  因為沒有丈夫的
[00:14:02.200 --> 00:14:05.200]  比有丈夫的兒女更多
[00:14:05.200 --> 00:14:08.200]  一開始保羅在這裡說到
[00:14:08.200 --> 00:14:10.200]  不懷孕不生養
[00:14:10.200 --> 00:14:11.200]  你要歡樂
[00:14:11.200 --> 00:14:13.200]  在原文聖經希臘文版本裡
[00:14:13.200 --> 00:14:16.200]  其實你們要歡樂
[00:14:16.200 --> 00:14:18.200]  是放在句子之前的
[00:14:18.200 --> 00:14:20.200]  其實類似在詩篇裡
[00:14:20.200 --> 00:14:22.200]  一開始就是Hallelujah
[00:14:22.200 --> 00:14:24.200]  差不多的意思
[00:14:24.200 --> 00:14:26.200]  一開始保羅說
[00:14:26.200 --> 00:14:30.200]  引用以賽亞書裡面的內容
[00:14:30.200 --> 00:14:32.200]  你要喜樂
[00:14:32.200 --> 00:14:33.200]  為什麼?
[00:14:33.200 --> 00:14:35.200]  你不懷孕不生養
[00:14:35.200 --> 00:14:37.200]  不懷孕不生養你要喜樂
[00:14:37.200 --> 00:14:39.200]  我們已經拗頭了
[00:14:39.200 --> 00:14:41.200]  接著下一句
[00:14:41.200 --> 00:14:43.200]  未曾經過產難的
[00:14:43.200 --> 00:14:45.200]  你要高聲歡呼
[00:14:45.200 --> 00:14:47.200]  在英文聖經裡
[00:14:47.200 --> 00:14:49.200]  也同樣把高聲歡呼
[00:14:49.200 --> 00:14:51.200]  放在句式的前頭
[00:14:51.200 --> 00:14:53.200]  因為希臘文原本
[00:14:53.200 --> 00:14:56.200]  也是把高聲歡呼的句子
[00:14:56.200 --> 00:14:59.200]  放在這句的開頭
[00:14:59.200 --> 00:15:01.200]  簡單來說
[00:15:01.200 --> 00:15:02.200]  保羅一開始就說
[00:15:02.200 --> 00:15:03.200]  你要歡呼
[00:15:03.200 --> 00:15:05.200]  不懷孕不生養
[00:15:05.200 --> 00:15:07.200]  你要高聲歡呼
[00:15:07.200 --> 00:15:08.200]  為什麼?
[00:15:08.200 --> 00:15:10.200]  你未曾產難過
[00:15:10.200 --> 00:15:11.200]  我們就說
[00:15:11.200 --> 00:15:14.200]  如果我們從這段經文裡
[00:15:14.200 --> 00:15:17.200]  如果說是回應
[00:15:17.200 --> 00:15:22.200]  在創世記第16章至21章
[00:15:22.200 --> 00:15:26.200]  撒拉和夏甲的事情
[00:15:26.200 --> 00:15:28.200]  那就是叫撒拉一個不能生
[00:15:28.200 --> 00:15:29.200]  不能生
[00:15:29.200 --> 00:15:31.200]  不過又有上帝應許了的人
[00:15:31.200 --> 00:15:33.200]  你要歡喜快樂
[00:15:33.200 --> 00:15:34.200]  為什麼?
[00:15:34.200 --> 00:15:36.200]  保羅在這裡繼續引述
[00:15:36.200 --> 00:15:40.200]  最後的原因給我們聽
[00:15:40.200 --> 00:15:42.200]  因為沒有丈夫的
[00:15:42.200 --> 00:15:45.200]  比有丈夫的兒女更多
[00:15:45.200 --> 00:15:48.200]  我們都知道
[00:15:48.200 --> 00:15:49.200]  沒有丈夫
[00:15:49.200 --> 00:15:52.200]  其實是否指夏甲呢?
[00:15:52.200 --> 00:15:55.200]  因為阿伯拉罕本身不是她的丈夫
[00:15:55.200 --> 00:15:59.200]  阿伯拉罕本身是她的主人
[00:15:59.200 --> 00:16:03.200]  不過因為主母叫她和她的丈夫
[00:16:03.200 --> 00:16:04.200]  阿伯拉罕
[00:16:04.200 --> 00:16:05.200]  生一個兒子
[00:16:05.200 --> 00:16:08.200]  所以因此而她懷孕
[00:16:08.200 --> 00:16:10.200]  在這個時候還說
[00:16:10.200 --> 00:16:12.200]  我沒有丈夫
[00:16:12.200 --> 00:16:14.200]  就是夏甲
[00:16:14.200 --> 00:16:15.200]  她有很多兒女
[00:16:15.200 --> 00:16:18.200]  我因此而為她歡呼
[00:16:18.200 --> 00:16:19.200]  說什麼呢?
[00:16:19.200 --> 00:16:21.200]  頂姐妹來到這裡的時候
[00:16:21.200 --> 00:16:23.200]  我們會發現到
[00:16:23.200 --> 00:16:25.200]  保羅的討論
[00:16:25.200 --> 00:16:27.200]  其實對於很多信徒來說
[00:16:27.200 --> 00:16:28.200]  讀到這裡
[00:16:28.200 --> 00:16:31.200]  如果你不明白創世記的神學
[00:16:31.200 --> 00:16:32.200]  甚至你不明白
[00:16:32.200 --> 00:16:39.200]  以賽亞書原本要引用這段說話的原意是什麼呢?
[00:16:39.200 --> 00:16:42.200]  你根本解不通這段情節
[00:16:42.200 --> 00:16:45.200]  其實保羅不是精神錯亂
[00:16:45.200 --> 00:16:47.200]  胡說八道
[00:16:47.200 --> 00:16:48.200]  隨便
[00:16:48.200 --> 00:16:50.200]  好像今天很多基督徒這樣說
[00:16:50.200 --> 00:16:52.200]  其實明明那件事已經發生成為事實
[00:16:52.200 --> 00:16:56.200]  接著還要祈求上帝扭轉局面
[00:16:56.200 --> 00:16:57.200]  很簡單
[00:16:57.200 --> 00:16:59.200]  誰患了癌症
[00:16:59.200 --> 00:17:03.200]  其實已經到誰死的邊緣
[00:17:03.200 --> 00:17:06.200]  我們有些基督徒的思維
[00:17:06.200 --> 00:17:08.200]  被扭曲到一個地步
[00:17:08.200 --> 00:17:09.200]  我們現在祈禱
[00:17:09.200 --> 00:17:10.200]  他就會復活
[00:17:10.200 --> 00:17:11.200]  突然康復
[00:17:11.200 --> 00:17:13.200]  神蹟會再現
[00:17:13.200 --> 00:17:14.200]  頂姐妹
[00:17:14.200 --> 00:17:16.200]  我不是說這些情況沒有
[00:17:16.200 --> 00:17:18.200]  但是最大的問題
[00:17:18.200 --> 00:17:21.200]  如果上帝做了一件事的時候
[00:17:21.200 --> 00:17:23.200]  本身那件事已經成為事實
[00:17:23.200 --> 00:17:25.200]  我們不應該說
[00:17:25.200 --> 00:17:29.200]  祈禱就會扭轉上帝原本做的事情
[00:17:29.200 --> 00:17:31.200]  那個結果
[00:17:31.200 --> 00:17:36.200]  保羅是不是在這裡扭曲一般人的思維
[00:17:36.200 --> 00:17:38.200]  甚至引用這段聖經
[00:17:38.200 --> 00:17:39.200]  其實轉頭想說
[00:17:39.200 --> 00:17:42.200]  我們應該像撒拉那樣
[00:17:42.200 --> 00:17:46.200]  我們不要這樣想了
[00:17:46.200 --> 00:17:48.200]  其實應該高興
[00:17:48.200 --> 00:17:52.200]  因為你那個侍女沒有丈夫
[00:17:52.200 --> 00:17:54.200]  也會生了很多子女
[00:17:54.200 --> 00:17:56.200]  是不是這個意思呢
[00:17:56.200 --> 00:17:57.200]  不是
[00:17:57.200 --> 00:17:58.200]  大家請留意
[00:17:58.200 --> 00:18:02.200]  在這句引經的句子裡
[00:18:02.200 --> 00:18:06.200]  保羅很特別地沒有再重複說
[00:18:06.200 --> 00:18:09.200]  夏革或者阿伯拉罕
[00:18:09.200 --> 00:18:11.200]  或者撒拉的名字
[00:18:11.200 --> 00:18:14.200]  更加在這裡沒有再用到
[00:18:14.200 --> 00:18:18.200]  以撒或者以實瑪利
[00:18:18.200 --> 00:18:20.200]  後來他們的兒子的名字
[00:18:20.200 --> 00:18:21.200]  沒有
[00:18:21.200 --> 00:18:26.200]  這裡是故意地去用了一個代名詞
[00:18:26.200 --> 00:18:28.200]  什麼代名詞
[00:18:28.200 --> 00:18:29.200]  沒有丈夫的
[00:18:29.200 --> 00:18:31.200]  有丈夫的
[00:18:31.200 --> 00:18:33.200]  不懷孕的
[00:18:33.200 --> 00:18:35.200]  不生養的
[00:18:35.200 --> 00:18:37.200]  未曾經過產難的
[00:18:37.200 --> 00:18:40.200]  用這麼多其他的形容詞
[00:18:40.200 --> 00:18:44.200]  似乎保羅是想隱藏什麼呢
[00:18:44.200 --> 00:18:45.200]  其實不是
[00:18:45.200 --> 00:18:47.200]  大家不會忘記
[00:18:47.200 --> 00:18:49.200]  因為保羅在剛剛前文
[00:18:49.200 --> 00:18:50.200]  我們已經看過
[00:18:50.200 --> 00:18:53.200]  從第21至26節裡
[00:18:53.200 --> 00:18:55.200]  其實保羅剛剛才說到
[00:18:55.200 --> 00:18:59.200]  整個事件其實是建基於夏革
[00:18:59.200 --> 00:19:01.200]  撒拉和阿伯拉罕
[00:19:01.200 --> 00:19:04.200]  特別夏革和阿伯拉罕的名字
[00:19:04.200 --> 00:19:06.200]  清清楚楚記載在那裡
[00:19:06.200 --> 00:19:08.200]  每一個讀者
[00:19:08.200 --> 00:19:09.200]  讀到第27節
[00:19:09.200 --> 00:19:11.200]  沒有一個人會不知道
[00:19:11.200 --> 00:19:13.200]  其實保羅回應了
[00:19:13.200 --> 00:19:15.200]  色亞伯拉罕家庭裡
[00:19:15.200 --> 00:19:16.200]  這兩位女士的事件
[00:19:16.200 --> 00:19:19.200]  包括撒拉和夏革的事
[00:19:19.200 --> 00:19:20.200]  不是
[00:19:20.200 --> 00:19:22.200]  但是保羅其實
[00:19:22.200 --> 00:19:27.200]  為什麼故意不再引用他們這些名字呢
[00:19:27.200 --> 00:19:30.200]  因為他想用一個比喻的方式
[00:19:30.200 --> 00:19:34.200]  而去涵蓋一個普及的情況
[00:19:34.200 --> 00:19:35.200]  英文說
[00:19:35.200 --> 00:19:39.200]  try to cover a generic situation
[00:19:39.200 --> 00:19:42.200]  因為今天我們不是說
[00:19:42.200 --> 00:19:45.200]  直接是阿伯拉罕的後裔與否
[00:19:45.200 --> 00:19:47.200]  是誰所生這麼簡單
[00:19:47.200 --> 00:19:49.200]  而是我們在一個
[00:19:49.200 --> 00:19:51.200]  已經在現世裡
[00:19:51.200 --> 00:19:53.200]  我們已經屬於猶太人
[00:19:53.200 --> 00:19:55.200]  或者非猶太人族類
[00:19:55.200 --> 00:19:56.200]  比如我們中國人
[00:19:56.200 --> 00:19:57.200]  我們今天信耶穌
[00:19:57.200 --> 00:19:59.200]  我們是一個非猶太人族
[00:19:59.200 --> 00:20:01.200]  我們又怎麼信耶穌呢
[00:20:01.200 --> 00:20:04.200]  怎麼得到上帝的兒子的身份呢
[00:20:04.200 --> 00:20:07.200]  同樣道理在昔日的加拉太教會裡
[00:20:07.200 --> 00:20:10.200]  同樣他們都會問這個問題
[00:20:10.200 --> 00:20:12.200]  有些是非猶太裔的信徒
[00:20:12.200 --> 00:20:13.200]  外邦人信徒
[00:20:13.200 --> 00:20:14.200]  簡單地說
[00:20:14.200 --> 00:20:16.200]  和一些猶太人的信徒
[00:20:16.200 --> 00:20:19.200]  他們同在於加拉太的宗教會當中
[00:20:19.200 --> 00:20:21.200]  都說信了耶穌
[00:20:21.200 --> 00:20:23.200]  現在分別
[00:20:23.200 --> 00:20:26.200]  我們怎麼可以真正得到上帝
[00:20:26.200 --> 00:20:29.200]  這個兒子、兒女的身份呢
[00:20:29.200 --> 00:20:31.200]  所以保羅是故意
[00:20:31.200 --> 00:20:38.200]  將整個討論提到一個普及的討論層面
[00:20:38.200 --> 00:20:40.200]  一個涵括
[00:20:40.200 --> 00:20:41.200]  只是兩大類
[00:20:41.200 --> 00:20:44.200]  猶太人和非猶太人
[00:20:44.200 --> 00:20:45.200]  或者外邦人
[00:20:45.200 --> 00:20:47.200]  在這樣的情況下
[00:20:47.200 --> 00:20:49.200]  當保羅一引用
[00:20:49.200 --> 00:20:52.200]  《爾賽亞書》第54章的時候
[00:20:52.200 --> 00:20:54.200]  其實他的目的
[00:20:54.200 --> 00:20:58.200]  就是要讓我們每一個人都明白
[00:20:58.200 --> 00:21:00.200]  不論你是猶太人的信徒
[00:21:00.200 --> 00:21:03.200]  或者非猶太人的信徒
[00:21:03.200 --> 00:21:06.200]  其實我們都要因起
[00:21:06.200 --> 00:21:07.200]  因起什麼事啊
[00:21:07.200 --> 00:21:10.200]  因為我們的神要人得救
[00:21:10.200 --> 00:21:11.200]  要人得自由
[00:21:11.200 --> 00:21:14.200]  其實是出自於上帝
[00:21:14.200 --> 00:21:17.200]  他自己在我們當中的工作
[00:21:17.200 --> 00:21:19.200]  上帝在我們當中的什麼工作
[00:21:19.200 --> 00:21:22.200]  原來就是藉著他的兒子耶穌基督
[00:21:22.200 --> 00:21:24.200]  死在十字架上
[00:21:24.200 --> 00:21:28.200]  重新將你和我那個身份
[00:21:28.200 --> 00:21:31.200]  定在和耶穌基督的身份上
[00:21:31.200 --> 00:21:33.200]  藉著基督的信
