
[00:00:00.000 --> 00:00:03.000]  (粵語)
[00:07:50.200 --> 00:07:51.800]  你去加了油
[00:07:51.800 --> 00:07:53.800]  再開兩條街
[00:07:53.800 --> 00:07:56.200]  哇!這間3.9元
[00:07:56.200 --> 00:07:57.400]  你會怎樣?
[00:07:57.400 --> 00:08:01.200]  馬上真的後悔到不得了
[00:08:01.200 --> 00:08:03.200]  這個就是人後悔了
[00:08:03.200 --> 00:08:05.200]  神會不會後悔?
[00:08:05.200 --> 00:08:07.600]  神不會後悔
[00:08:07.600 --> 00:08:09.400]  神知道一切的
[00:08:09.400 --> 00:08:11.200]  知道過去未來
[00:08:11.200 --> 00:08:13.200]  聖經怎麼說?
[00:08:13.200 --> 00:08:16.600]  在《說爾賽亞書》的42章9節
[00:08:16.600 --> 00:08:20.000]  說:看!先前的事已經成就
[00:08:20.000 --> 00:08:22.400]  現在我將新事說明
[00:08:22.400 --> 00:08:24.400]  這事未發已先
[00:08:24.400 --> 00:08:26.600]  我就說給你們聽
[00:08:26.600 --> 00:08:28.800]  已經成就了的事
[00:08:28.800 --> 00:08:30.200]  是誰成就的?
[00:08:30.200 --> 00:08:31.600]  是神成就的
[00:08:31.600 --> 00:08:33.400]  未成就的事
[00:08:33.400 --> 00:08:35.000]  神也知道
[00:08:35.000 --> 00:08:37.800]  已經預言在聖經告訴你們
[00:08:37.800 --> 00:08:40.200]  這個就是我們敬拜的神
[00:08:40.200 --> 00:08:42.000]  祂不會改變的
[00:08:42.000 --> 00:08:44.200]  《瑪利基書》的3章6節
[00:08:44.200 --> 00:08:47.000]  因為我耶和華是不改變的
[00:08:47.000 --> 00:08:49.400]  神是不會出爾反爾的
[00:08:49.400 --> 00:08:50.800]  不會像我們一樣
[00:08:50.800 --> 00:08:52.800]  一間電油站入完電油
[00:08:52.800 --> 00:08:54.600]  去到第二間又後悔
[00:08:54.600 --> 00:08:55.800]  神不會的
[00:08:55.800 --> 00:08:57.800]  神知道一切的
[00:08:57.800 --> 00:09:01.400]  那為什麼聖經說神後悔?
[00:09:01.400 --> 00:09:03.800]  首先我們來看看
[00:09:03.800 --> 00:09:06.800]  為什麼聖經說神不會後悔?
[00:09:07.000 --> 00:09:09.600]  因為聖經兩樣都有
[00:09:09.600 --> 00:09:12.600]  我們先看為什麼聖經說神不後悔
[00:09:12.600 --> 00:09:14.800]  就是我們剛才讀的經文
[00:09:14.800 --> 00:09:17.400]  撒慕爾上的15章29節
[00:09:17.400 --> 00:09:20.200]  以色列的拜能者必不至說光
[00:09:20.200 --> 00:09:21.800]  也不至後悔
[00:09:21.800 --> 00:09:24.200]  因為他卦非世人
[00:09:24.200 --> 00:09:25.400]  決不後悔
[00:09:25.400 --> 00:09:27.800]  有沒有注意到這一節的經文
[00:09:27.800 --> 00:09:31.000]  和「神不會後悔 決不後悔」
[00:09:31.000 --> 00:09:33.400]  一起出現的有個什麼字?
[00:09:33.400 --> 00:09:36.000]  卦非世人
[00:09:36.000 --> 00:09:37.800]  「神」是世人
[00:09:37.800 --> 00:09:39.400]  不是像我們一樣
[00:09:39.400 --> 00:09:42.000]  所以他的後悔和我們不同
[00:09:42.000 --> 00:09:43.400]  這就是告訴我們
[00:09:43.400 --> 00:09:46.600]  還有文素記的23章19節
[00:09:46.600 --> 00:09:49.000]  「神非人必不至說光
[00:09:49.000 --> 00:09:52.200]  也非人子必不至後悔
[00:09:52.200 --> 00:09:54.600]  他說話豈不照著行
[00:09:54.600 --> 00:09:57.400]  他發言豈不要成就」
[00:09:57.400 --> 00:09:58.800]  這裡有沒有看到
[00:09:58.800 --> 00:10:00.200]  也有一句話
[00:10:00.200 --> 00:10:02.800]  和「必不後悔」在一起
[00:10:02.800 --> 00:10:04.400]  「神非人」
[00:10:04.800 --> 00:10:06.800]  這就令我們明白了
[00:10:06.800 --> 00:10:13.200]  「人的後悔是出於無奈無能
[00:10:13.200 --> 00:10:16.000]  我們不知道將來會發生什麼事
[00:10:16.000 --> 00:10:18.200]  所以做了之後我們就會後悔
[00:10:18.200 --> 00:10:21.000]  但是神的後悔和我們不同」
[00:10:21.000 --> 00:10:24.200]  這兩節的經文很清楚告訴我們
[00:10:24.200 --> 00:10:26.200]  為什麼神不後悔
[00:10:26.200 --> 00:10:29.200]  就是祂的後悔和我們不同
[00:10:29.200 --> 00:10:34.200]  你說你還沒解釋「神後悔」是什麼
[00:10:34.600 --> 00:10:36.000]  我現在就要解釋了
[00:10:36.000 --> 00:10:38.000]  「後悔」這個字
[00:10:38.000 --> 00:10:41.200]  原文的希伯來文是Nakam這個字
[00:10:41.200 --> 00:10:44.000]  英文是譯作Repent
[00:10:44.000 --> 00:10:47.600]  就好像我們接受耶穌基督的時候
[00:10:47.600 --> 00:10:50.800]  本來我們是離開神離棄神
[00:10:50.800 --> 00:10:53.400]  向相反的方向走的
[00:10:53.400 --> 00:10:55.400]  突然間聽見福音
[00:10:55.400 --> 00:10:57.200]  接受了耶穌基督
[00:10:57.200 --> 00:11:00.000]  就立刻180度轉回頭
[00:11:00.000 --> 00:11:03.600]  這就是聖經裡所說的後悔
[00:11:03.800 --> 00:11:05.200]  Repent這個字
[00:11:05.200 --> 00:11:07.800]  就是180度轉回頭
[00:11:07.800 --> 00:11:09.800]  那你說
[00:11:09.800 --> 00:11:14.000]  神轉回頭也是有變的
[00:11:14.000 --> 00:11:17.200]  我說兩個例子你就能夠明白了
[00:11:17.200 --> 00:11:20.800]  一個例子是《創世紀》的六章七節
[00:11:20.800 --> 00:11:24.400]  神說「我做他們後悔了」
[00:11:24.400 --> 00:11:26.600]  就是挪亞的時候
[00:11:26.600 --> 00:11:28.400]  神後悔做人
[00:11:28.400 --> 00:11:31.800]  神本來在《創世紀》第一章第二章
[00:11:32.000 --> 00:11:34.200]  做所有的事情都是美好的
[00:11:34.200 --> 00:11:35.800]  一切都是好的
[00:11:35.800 --> 00:11:36.400]  神說
[00:11:36.400 --> 00:11:38.800]  就是因為人墮落了
[00:11:38.800 --> 00:11:41.600]  所以罪進入了這個世界
[00:11:41.600 --> 00:11:43.200]  去到挪亞的時候
[00:11:43.200 --> 00:11:45.000]  那些人犯很大的罪
[00:11:45.000 --> 00:11:46.000]  不肯悔改
[00:11:46.000 --> 00:11:48.200]  神說我要毀滅人類
[00:11:48.200 --> 00:11:51.600]  我要用洪水來毀滅人類
[00:11:51.600 --> 00:11:53.800]  除了挪亞一家百口
[00:11:53.800 --> 00:11:56.000]  所有的人都要滅亡
[00:11:56.000 --> 00:12:00.200]  這就是在《創世紀》六章六到七節
[00:12:00.200 --> 00:12:01.800]  神說「我後悔」
[00:12:02.600 --> 00:12:06.400]  另外一次在約拿書的三章十節
[00:12:06.400 --> 00:12:08.600]  你記不記得約拿的時候
[00:12:08.600 --> 00:12:11.400]  那些利尼尼人是窮凶極惡
[00:12:11.400 --> 00:12:12.600]  罪大惡極
[00:12:12.600 --> 00:12:15.200]  那些利尼尼人很可怕
[00:12:15.200 --> 00:12:18.600]  神叫約拿先知去和他們傳福音
[00:12:18.600 --> 00:12:21.400]  約拿先知起初不肯
[00:12:21.400 --> 00:12:23.000]  掉頭就走
[00:12:23.000 --> 00:12:24.800]  結果被大魚吞了
[00:12:24.800 --> 00:12:28.400]  最後死死地氣都要去到利尼尼人那裡
[00:12:28.400 --> 00:12:29.800]  和他們傳福音
[00:12:29.800 --> 00:12:31.200]  結果怎樣呢?
[00:12:31.400 --> 00:12:33.200]  全城的人都信
[00:12:33.200 --> 00:12:34.400]  都改變了
[00:12:34.400 --> 00:12:35.400]  都悔改
[00:12:35.400 --> 00:12:36.600]  歸向神
[00:12:36.600 --> 00:12:40.200]  於是神在約拿書的三章十節說
[00:12:40.200 --> 00:12:42.600]  神察看他們的行為
[00:12:42.600 --> 00:12:45.000]  見他們離開惡道
[00:12:45.000 --> 00:12:50.000]  他就後悔不把所說的災禍降於他們了
[00:12:50.000 --> 00:12:52.000]  有沒有人改變了?
[00:12:52.000 --> 00:12:52.800]  有
[00:12:52.800 --> 00:12:54.200]  是不是神改變了?
[00:12:54.200 --> 00:12:55.400]  是神
[00:12:55.400 --> 00:12:57.000]  是人改變了
[00:12:57.000 --> 00:12:57.600]  是吧?
[00:12:57.600 --> 00:12:59.400]  在挪亞的時候
[00:12:59.800 --> 00:13:02.000]  人由好變成壞
[00:13:02.000 --> 00:13:03.800]  神說我要毀滅他們
[00:13:03.800 --> 00:13:06.000]  在庶約拿的時候
[00:13:06.000 --> 00:13:08.600]  那些利尼尼人由壞變成好
[00:13:08.600 --> 00:13:11.600]  神就說我要不割所說的災
[00:13:11.600 --> 00:13:13.200]  不是神改變了
[00:13:13.200 --> 00:13:14.400]  是人改變了
[00:13:14.400 --> 00:13:16.800]  神的真理
[00:13:16.800 --> 00:13:19.200]  神的屬性是永遠沒有改變的
[00:13:19.200 --> 00:13:20.800]  我們怎知道呢?
[00:13:20.800 --> 00:13:23.800]  很多節的經文聖經都告訴我們
[00:13:24.200 --> 00:13:26.000]  禎延的十章十六節
[00:13:26.000 --> 00:13:28.000]  人的勤勞自生
[00:13:28.000 --> 00:13:30.400]  惡人的盡行自死
[00:13:30.400 --> 00:13:32.600]  神很清楚告訴我們
[00:13:32.600 --> 00:13:34.600]  義人會怎樣對待
[00:13:34.600 --> 00:13:36.600]  惡人會怎樣對待
[00:13:36.600 --> 00:13:38.800]  你的義人變成惡人
[00:13:38.800 --> 00:13:40.600]  就照著惡人對待
[00:13:40.600 --> 00:13:42.200]  你的惡人變成義人
[00:13:42.200 --> 00:13:44.400]  就照著義人對待你
[00:13:44.400 --> 00:13:45.600]  神有沒有改變?
[00:13:45.600 --> 00:13:46.800]  神沒有改變
[00:13:46.800 --> 00:13:48.400]  早就告訴你了
[00:13:48.400 --> 00:13:51.400]  以洗潔書的十八章二十一節
[00:13:51.400 --> 00:13:53.800]  和利尼尼人是很相似的
[00:13:54.000 --> 00:13:54.800]  說什麼呢?
[00:13:54.800 --> 00:13:58.600]  惡人若回頭離開所作的一切罪惡
[00:13:58.600 --> 00:14:00.800]  謹守我一切的律例
[00:14:00.800 --> 00:14:02.800]  行正直與合理的事
[00:14:02.800 --> 00:14:04.800]  他必存活不至死亡
[00:14:04.800 --> 00:14:07.200]  就是在說那些利尼尼人
[00:14:07.200 --> 00:14:08.600]  本來窮凶極惡
[00:14:08.600 --> 00:14:09.800]  現在反過來
[00:14:09.800 --> 00:14:10.800]  做好人
[00:14:10.800 --> 00:14:12.600]  神說你們會存活
[00:14:12.600 --> 00:14:16.000]  以洗潔書的十八章二十四節
[00:14:16.000 --> 00:14:20.000]  所說的和羅亞時期的人是一模一樣
[00:14:20.000 --> 00:14:21.000]  經文說
[00:14:21.400 --> 00:14:24.000]  義人若轉離義行而作孽
[00:14:24.000 --> 00:14:26.600]  照著惡人所行的一切
[00:14:26.600 --> 00:14:28.200]  所真的事而行
[00:14:28.200 --> 00:14:30.000]  他豈能存活?
[00:14:30.000 --> 00:14:31.800]  他所行的一切
[00:14:31.800 --> 00:14:33.400]  而都不被紀念
[00:14:33.400 --> 00:14:36.800]  他必因所犯的罪所行的惡
[00:14:36.800 --> 00:14:37.800]  死亡
[00:14:37.800 --> 00:14:40.200]  你本來是好人
[00:14:40.200 --> 00:14:41.200]  你現在變壞人
[00:14:41.200 --> 00:14:44.000]  神說你一定不能夠得到存活
[00:14:44.000 --> 00:14:46.400]  早就告訴你們了
[00:14:46.400 --> 00:14:48.800]  你說這些都是舊約而已
[00:14:48.800 --> 00:14:50.800]  新約也是一樣的
[00:14:51.200 --> 00:14:53.600]  你看看彼得後書的二章九展
[00:14:53.600 --> 00:14:57.800]  主知道搭救敬田的人脫離試探
[00:14:57.800 --> 00:15:00.400]  把不義的人留在刑罰之下
[00:15:00.400 --> 00:15:02.600]  等候審判的日子
[00:15:02.600 --> 00:15:04.800]  無論新約舊約
[00:15:04.800 --> 00:15:06.800]  神是賞罰不明的
[00:15:06.800 --> 00:15:08.800]  神是永遠不變
[00:15:08.800 --> 00:15:10.400]  祂的屬性不變
[00:15:10.400 --> 00:15:12.400]  祂的真理是不變
[00:15:12.400 --> 00:15:17.400]  所以我們說神後悔是什麼意思?
[00:15:17.400 --> 00:15:20.200]  就是聖靈物事作者
[00:15:20.400 --> 00:15:24.200]  用我們能夠明白的話來形容神
[00:15:24.200 --> 00:15:26.600]  因為我們知道後悔是什麼
[00:15:26.600 --> 00:15:28.200]  就是轉會
[00:15:28.200 --> 00:15:31.400]  所以聖經是用這個話來形容神
[00:15:31.400 --> 00:15:33.200]  其實神後悔
[00:15:33.200 --> 00:15:35.600]  就是說祂用不同的方法
[00:15:35.600 --> 00:15:37.600]  來對待不同的人
[00:15:37.600 --> 00:15:40.600]  這是聖經所說的後悔
[00:15:40.600 --> 00:15:43.200]  如果有一位神
[00:15:43.200 --> 00:15:46.000]  你做好事他也是這樣對待你
[00:15:46.000 --> 00:15:48.800]  你做壞事他也是這樣對待你
[00:15:49.000 --> 00:15:51.600]  你千萬不要相信這是假神
[00:15:51.600 --> 00:15:53.600]  真神才是
[00:15:53.600 --> 00:15:55.000]  祂自己不變
[00:15:55.000 --> 00:15:57.200]  但是因為你的行為變了
[00:15:57.200 --> 00:16:00.200]  所以對待你的方法也不同了
[00:16:00.200 --> 00:16:03.400]  這就是聖經所說的神後悔
[00:16:03.400 --> 00:16:05.400]  我再重複一下
[00:16:05.400 --> 00:16:09.000]  剛才說為什麼我說神不會後悔
[00:16:09.000 --> 00:16:12.000]  撒慕爾上的十五章二十九節
[00:16:12.000 --> 00:16:14.200]  為什麼神不會後悔?
[00:16:14.200 --> 00:16:17.000]  祂的後悔和人是不同的
[00:16:17.400 --> 00:16:20.000]  我們的後悔是無知無能
[00:16:20.000 --> 00:16:23.200]  所以做很多錯事後悔
[00:16:23.200 --> 00:16:24.800]  但是神不會這樣
[00:16:24.800 --> 00:16:26.200]  神非人
[00:16:26.200 --> 00:16:28.800]  撒慕爾上的十五章二十九節
[00:16:28.800 --> 00:16:32.000]  和文素記的二十三章十九節都是這樣說
[00:16:32.000 --> 00:16:35.000]  還有一個可能性
[00:16:35.000 --> 00:16:37.600]  為什麼聖經說神不會後悔
[00:16:37.600 --> 00:16:40.600]  就是撒慕爾上的十五章二十九節
[00:16:40.600 --> 00:16:43.400]  是對蘇羅所說的審判
[00:16:43.400 --> 00:16:46.200]  神知道蘇羅不會改變
[00:16:47.000 --> 00:16:51.000]  所以神說我對你的審判也不會改變
[00:16:51.000 --> 00:16:53.000]  如果他會改變的話
[00:16:53.000 --> 00:16:54.200]  好像尼尼美人
[00:16:54.200 --> 00:16:55.800]  神就會後悔
[00:16:55.800 --> 00:16:57.000]  神會轉回
[00:16:57.000 --> 00:17:00.200]  但是神知道蘇羅不會後悔
[00:17:00.200 --> 00:17:04.600]  其實在聖經裡蘇羅和猶太很相似
[00:17:04.600 --> 00:17:07.000]  兩個都是被神揀選
[00:17:07.000 --> 00:17:08.600]  兩個都不得救
[00:17:08.600 --> 00:17:12.400]  蘇羅是被神揀選成為以色列人的王
[00:17:12.400 --> 00:17:14.200]  但是他失敗了
[00:17:14.800 --> 00:17:18.400]  猶太是耶穌基督揀選成為他的門徒
[00:17:18.400 --> 00:17:22.000]  但是最後他也失敗了
[00:17:22.000 --> 00:17:25.800]  所以我們怎麼知道蘇羅是一個不得救的人呢?
[00:17:25.800 --> 00:17:29.400]  撒慕爾上十五章二十九節是很清楚
[00:17:29.400 --> 00:17:32.400]  神知道他一定不會改變
[00:17:32.400 --> 00:17:35.800]  所以我們可以作一個小的總結
[00:17:35.800 --> 00:17:38.000]  就是關於神後悔
[00:17:38.000 --> 00:17:40.200]  聖經有沒有說神後悔呢?
[00:17:40.200 --> 00:17:41.000]  有
[00:17:41.400 --> 00:17:45.600]  就是用人能夠明白的話語Andropomorphism
[00:17:45.600 --> 00:17:48.800]  是聖靈密使聖經寫出來的
[00:17:48.800 --> 00:17:50.800]  但是我們要注意
[00:17:50.800 --> 00:17:53.400]  當聖經說神會後悔
