
[00:00:00.000 --> 00:00:05.000]  在教會歷史上是1925年左右才開始
[00:03:12.000 --> 00:03:14.000]  怎樣迷惑呢?
[00:03:14.000 --> 00:03:16.000]  將基督純化
[00:03:16.000 --> 00:03:18.000]  將基督邊緣化
[00:03:18.000 --> 00:03:21.000]  將基督矮化
[00:03:21.000 --> 00:03:24.000]  甚至將基督醜化
[00:03:24.000 --> 00:03:27.000]  你慢慢觀察一下
[00:03:27.000 --> 00:03:29.000]  明白一下這方面
[00:03:29.000 --> 00:03:31.000]  我們可以做的親愛的兄弟姐妹
[00:03:31.000 --> 00:03:36.000]  我們今天要有一個基督論的大提升
[00:03:36.000 --> 00:03:41.000]  耶穌基督和你之間有什麼關係
[00:03:41.000 --> 00:03:43.000]  你怎樣想祂的?
[00:03:43.000 --> 00:03:44.000]  你怎樣看祂的?
[00:03:44.000 --> 00:03:46.000]  你怎樣對待祂的?
[00:03:46.000 --> 00:03:54.000]  在哥羅西書第一章第九至二十節這一段經文
[00:03:54.000 --> 00:04:00.000]  其實裏面已經是在我的講章已經是起碼有兩篇的講道
[00:04:00.000 --> 00:04:04.000]  不過嚴格來說這麼多段的經文
[00:04:04.000 --> 00:04:06.000]  是有很多篇的信息在這裏
[00:04:06.000 --> 00:04:07.000]  消化不完
[00:04:07.000 --> 00:04:09.000]  其實待會你聽我講
[00:04:09.000 --> 00:04:10.000]  只是講半段
[00:04:10.000 --> 00:04:14.000]  我懷疑大家都會消化不良
[00:04:14.000 --> 00:04:16.000]  但是這一首的詩歌
[00:04:16.000 --> 00:04:19.000]  就好像菲律賓書二章那個
[00:04:19.000 --> 00:04:21.000]  他本有神的形象
[00:04:21.000 --> 00:04:25.000]  卻不以自己與神同等為至,你記不記得?
[00:04:25.000 --> 00:04:27.000]  那一首詩歌的頌讚歌
[00:04:27.000 --> 00:04:32.000]  也是最早期的基督讚美的詩歌
[00:04:32.000 --> 00:04:34.000]  而哥羅西書這一段
[00:04:34.000 --> 00:04:39.000]  由第十五節開始到二十節
[00:04:39.000 --> 00:04:45.000]  除了有作者再加自己一些特別要強調的話
[00:04:45.000 --> 00:04:49.000]  基本上都是當時教會很喜愛的
[00:04:49.000 --> 00:04:52.000]  一個很重要的基督的頌讚的詩歌
[00:04:52.000 --> 00:04:57.000]  講到詩歌當然有文學的味道
[00:04:57.000 --> 00:05:02.000]  愛子是那不能見之神的像
[00:05:02.000 --> 00:05:04.000]  是守生的
[00:05:04.000 --> 00:05:07.000]  在一切被做的以先
[00:05:07.000 --> 00:05:09.000]  萬有靠他做
[00:05:09.000 --> 00:05:13.000]  無論天上地上看見不看見
[00:05:13.000 --> 00:05:16.000]  有為主治執政掌權
[00:05:16.000 --> 00:05:18.000]  一概都是藉著他做
[00:05:18.000 --> 00:05:20.000]  有為他做
[00:05:20.000 --> 00:05:22.000]  藉他做,為他做
[00:05:22.000 --> 00:05:24.000]  他在萬有之先
[00:05:24.000 --> 00:05:26.000]  萬有靠他而立
[00:05:26.000 --> 00:05:28.000]  他是教會全體之首
[00:05:28.000 --> 00:05:30.000]  他是原始
[00:05:30.000 --> 00:05:32.000]  是首先復生
[00:05:32.000 --> 00:05:34.000]  他凡事上居首位
[00:05:34.000 --> 00:05:36.000]  又是阿頭
[00:05:36.000 --> 00:05:38.000]  又是首先居首位
[00:05:38.000 --> 00:05:41.000]  你聽不聽到那些重重疊疊的東西?
[00:05:41.000 --> 00:05:43.000]  當然聽不完
[00:05:43.000 --> 00:05:45.000]  因為翻譯的文字
[00:05:45.000 --> 00:05:49.000]  怎能夠表達到他原來的希臘文
[00:05:49.000 --> 00:05:53.000]  一隻字一隻字一隻字母對一隻字母
[00:05:53.000 --> 00:05:55.000]  同樣形態的字
[00:05:55.000 --> 00:05:57.000]  重複重複地出現
[00:05:57.000 --> 00:05:59.000]  是很奇妙的
[00:05:59.000 --> 00:06:02.000]  有長短的一樣的句
[00:06:02.000 --> 00:06:04.000]  有音節一樣的
[00:06:04.000 --> 00:06:06.000]  有平衡的對偶
[00:06:06.000 --> 00:06:07.000]  等等
[00:06:07.000 --> 00:06:10.000]  有首尾呼應的一些結構
[00:06:10.000 --> 00:06:12.000]  有對比
[00:06:12.000 --> 00:06:15.000]  其實親愛的弟兄姊妹
[00:06:15.000 --> 00:06:17.000]  你到現在都不知道我說什麼
[00:06:17.000 --> 00:06:20.000]  不過我想你有想像力
[00:06:20.000 --> 00:06:23.000]  我又不想假裝自己
[00:06:23.000 --> 00:06:26.000]  很厲害地讀希臘文給你聽
[00:06:26.000 --> 00:06:28.000]  不過我想讓你知道
[00:06:28.000 --> 00:06:31.000]  這首歌在當時的弟兄姊妹來說
[00:06:31.000 --> 00:06:33.000]  他們是完全聽進腦裡的
[00:06:33.000 --> 00:06:35.000]  你當今天是Rap歌
[00:06:35.000 --> 00:06:38.000]  聽完聽完就記得了
[00:06:38.000 --> 00:06:41.000]  這首歌是這樣來到各種記錄
[00:06:41.000 --> 00:06:45.000]  其中有兩個很重要的字
[00:06:45.000 --> 00:06:47.000]  要和你說
[00:06:47.000 --> 00:06:51.000]  愛子善雅不能看見之神的像
[00:06:51.000 --> 00:06:53.000]  神的像
[00:06:53.000 --> 00:06:55.000]  神的image
[00:06:55.000 --> 00:07:00.000]  我們是按照著誰的形象去做的話
[00:07:00.000 --> 00:07:04.000]  我有一次陪我孫子上課
[00:07:04.000 --> 00:07:06.000]  上聖經課
[00:07:06.000 --> 00:07:08.000]  老師就是
[00:07:08.000 --> 00:07:11.000]  你們不要查問我孫子在哪間讀
[00:07:11.000 --> 00:07:15.000]  不過我覺得這是很深刻的一件事
[00:07:15.000 --> 00:07:17.000]  我陪著他上聖經課
[00:07:17.000 --> 00:07:19.000]  聽見老師說
[00:07:19.000 --> 00:07:22.000]  我們是按照誰的形象去做的
[00:07:22.000 --> 00:07:24.000]  天父的形象
[00:07:24.000 --> 00:07:25.000]  老師就說
[00:07:25.000 --> 00:07:27.000]  大家照一下鏡子
[00:07:27.000 --> 00:07:29.000]  誰誰
[00:07:29.000 --> 00:07:32.000]  你覺得你哪一部分最像天父
[00:07:32.000 --> 00:07:35.000]  我差點從椅子上滾下來
[00:07:35.000 --> 00:07:38.000]  這個就是我們對image的看法
[00:07:38.000 --> 00:07:39.000]  就是這樣
[00:07:39.000 --> 00:07:41.000]  如果基督是神的image
[00:07:41.000 --> 00:07:42.000]  是神的像
[00:07:42.000 --> 00:07:45.000]  到底是怎樣的像呢
[00:07:45.000 --> 00:07:49.000]  是不能看見的神的像
[00:07:49.000 --> 00:07:51.000]  就是讓我們知道
[00:07:51.000 --> 00:07:54.000]  那位不能看見的是何等的榮耀
[00:07:54.000 --> 00:07:55.000]  何等的尊貴
[00:07:55.000 --> 00:07:57.000]  我們靠不到他
[00:07:57.000 --> 00:08:01.000]  不過是他主動的來向我們啟示他自己
[00:08:01.000 --> 00:08:05.000]  這是何等奇妙的恩典
[00:08:05.000 --> 00:08:07.000]  至高至聖至偉大的
[00:08:07.000 --> 00:08:09.000]  不能看見的神
[00:08:09.000 --> 00:08:10.000]  有些人就說
[00:08:10.000 --> 00:08:11.000]  拿神給我看
[00:08:11.000 --> 00:08:13.000]  從來人們這樣說
[00:08:13.000 --> 00:08:16.000]  他真的不認識什麼叫真正的神
[00:08:16.000 --> 00:08:19.000]  真正榮耀的神
[00:08:19.000 --> 00:08:20.000]  他的觀念
[00:08:20.000 --> 00:08:21.000]  他的邏輯
[00:08:21.000 --> 00:08:22.000]  他的用詞
[00:08:22.000 --> 00:08:23.000]  其實很大限制
[00:08:23.000 --> 00:08:24.000]  不過他以為
[00:08:24.000 --> 00:08:25.000]  他拿這句話
[00:08:25.000 --> 00:08:27.000]  有牧師你給我傳福音
[00:08:27.000 --> 00:08:30.000]  拿神給我看
[00:08:30.000 --> 00:08:33.000]  不能看見之神的像
[00:08:33.000 --> 00:08:34.000]  就是這位神
[00:08:34.000 --> 00:08:35.000]  他親自的
[00:08:35.000 --> 00:08:37.000]  在耶穌基督裡
[00:08:37.000 --> 00:08:40.000]  將他自己完完全全的
[00:08:40.000 --> 00:08:42.000]  向我們展現出來
[00:08:42.000 --> 00:08:44.000]  所以那個image
[00:08:44.000 --> 00:08:46.000]  那個icon
[00:08:46.000 --> 00:08:48.000]  就是
[00:08:48.000 --> 00:08:51.000]  不是就這樣一個表象
[00:08:51.000 --> 00:08:55.000]  而是他實實在在是怎樣的
[00:08:55.000 --> 00:08:57.000]  天父是怎樣
[00:08:57.000 --> 00:08:58.000]  耶穌是怎樣
[00:08:58.000 --> 00:08:59.000]  天父就是怎樣
[00:08:59.000 --> 00:09:00.000]  這個就是
[00:09:00.000 --> 00:09:03.000]  愛子是不能看見之神的像
[00:09:03.000 --> 00:09:04.000]  那個意思
[00:09:04.000 --> 00:09:06.000]  親愛的弟兄姊妹
[00:09:06.000 --> 00:09:08.000]  陳牧師你不要亂說
[00:09:08.000 --> 00:09:11.000]  image一向都只是說外表
[00:09:11.000 --> 00:09:12.000]  那你要參考
[00:09:12.000 --> 00:09:14.000]  全部聖經一路繼續的介紹
[00:09:14.000 --> 00:09:15.000]  特別是參考
[00:09:15.000 --> 00:09:17.000]  耶穌基督自己怎樣說
[00:09:17.000 --> 00:09:18.000]  是不是
[00:09:18.000 --> 00:09:20.000]  對不對
[00:09:20.000 --> 00:09:21.000]  希伯來書說
[00:09:21.000 --> 00:09:24.000]  他是神榮耀所發的光輝
[00:09:24.000 --> 00:09:28.000]  他是神本體的真相
[00:09:29.000 --> 00:09:31.000]  這些你要研究聖經
[00:09:31.000 --> 00:09:32.000]  你就好好的去研究
[00:09:32.000 --> 00:09:34.000]  不過我簡單的跟你說
[00:09:34.000 --> 00:09:35.000]  順我說
[00:09:35.000 --> 00:09:37.000]  人看見了我
[00:09:37.000 --> 00:09:38.000]  就是看見了父
[00:09:38.000 --> 00:09:39.000]  其實不是我說
[00:09:39.000 --> 00:09:41.000]  是耶穌基督說
[00:09:41.000 --> 00:09:43.000]  從來沒有人看見父
[00:09:43.000 --> 00:09:46.000]  唯獨在父懷裡的獨生子
[00:09:46.000 --> 00:09:48.000]  將他顯明出來
[00:09:48.000 --> 00:09:51.000]  然後天父從天上來發聲
[00:09:51.000 --> 00:09:53.000]  這是我的愛子
[00:09:53.000 --> 00:09:55.000]  你們要聽他
[00:09:55.000 --> 00:09:57.000]  這個是我的信仰
[00:09:57.000 --> 00:09:59.000]  這個是我對耶穌的認識
[00:09:59.000 --> 00:10:01.000]  我因認識耶穌基督
[00:10:01.000 --> 00:10:03.000]  而認識天父上帝
[00:10:03.000 --> 00:10:07.000]  教會應該是這樣
[00:10:07.000 --> 00:10:08.000]  然後主耶穌說
[00:10:08.000 --> 00:10:11.000]  我與父緣為一
[00:10:11.000 --> 00:10:13.000]  人看見了我
[00:10:13.000 --> 00:10:15.000]  就看見了父
[00:10:15.000 --> 00:10:19.000]  不信的人被世界的神弄盲了
[00:10:19.000 --> 00:10:23.000]  不叫基督榮耀福音的光照著他們
[00:10:23.000 --> 00:10:26.000]  基督本是神的像
[00:10:26.000 --> 00:10:28.000]  這個基督論
[00:10:28.000 --> 00:10:31.000]  從來都是辨別
[00:10:31.000 --> 00:10:35.000]  你是真認識創天造地的主與否
[00:10:35.000 --> 00:10:38.000]  是所有的一神宗教
[00:10:38.000 --> 00:10:40.000]  彼此之間的分別
[00:10:40.000 --> 00:10:43.000]  都在這個基督論來分別出來
[00:10:43.000 --> 00:10:45.000]  所有的正統或者異端
[00:10:45.000 --> 00:10:49.000]  都在這個基督論那裡來分別出來
[00:10:49.000 --> 00:10:51.000]  我們今天靠著主的恩典
[00:10:51.000 --> 00:10:54.000]  來讀這個哥羅西書的時候
[00:10:54.000 --> 00:10:57.000]  求主開我們的心
[00:10:57.000 --> 00:11:01.000]  耶穌基督
[00:11:01.000 --> 00:11:05.000]  祂將神原原本本的
[00:11:05.000 --> 00:11:07.000]  啟示給我們
[00:11:07.000 --> 00:11:08.000]  讓我們多認識祂
[00:11:08.000 --> 00:11:10.000]  以致我們能夠真正的
[00:11:10.000 --> 00:11:13.000]  多認識這位不能看見的神
[00:11:13.000 --> 00:11:15.000]  有沒有覺得很遙遠
[00:11:15.000 --> 00:11:17.000]  我們都不認識祂
[00:11:17.000 --> 00:11:20.000]  其實我們這種概念
[00:11:20.000 --> 00:11:22.000]  應該掃走祂
[00:11:22.000 --> 00:11:24.000]  因為在基督裡
[00:11:24.000 --> 00:11:26.000]  我們藉著愛子
[00:11:26.000 --> 00:11:28.000]  是進到父的面前
[00:11:28.000 --> 00:11:32.000]  被祂擁抱 被祂醫治 被祂寬恕
[00:11:32.000 --> 00:11:35.000]  然後第二個字就更加難的
[00:11:35.000 --> 00:11:37.000]  是守生的
[00:11:37.000 --> 00:11:40.000]  就是一切被造的以先
[00:11:40.000 --> 00:11:43.000]  這個希臘文我讀一下音
[00:11:43.000 --> 00:11:45.000]  差不多
[00:11:45.000 --> 00:11:49.000]  prototokos
[00:11:49.000 --> 00:11:51.000]  是什麼字呢
[00:11:51.000 --> 00:11:54.000]  這個字在亞劉的時候
[00:11:54.000 --> 00:11:56.000]  三四世紀的時候
[00:11:56.000 --> 00:11:58.000]  有一個叫Arius的人
[00:11:58.000 --> 00:12:03.000]  他就說耶穌基督是受造的
[00:12:03.000 --> 00:12:05.000]  其實今天有沒有人說
[00:12:05.000 --> 00:12:07.000]  耶穌基督是一個受造者
[00:12:07.000 --> 00:12:09.000]  祂是受造的
[00:12:09.000 --> 00:12:12.000]  到底是還是不是呢
[00:12:12.000 --> 00:12:16.000]  其實這個字當然有很多種的
[00:12:16.000 --> 00:12:18.000]  譯法很多種的解釋
[00:12:18.000 --> 00:12:21.000]  有些就將祂解為一個
[00:12:21.000 --> 00:12:24.000]  新的世代的啟創者
[00:12:24.000 --> 00:12:26.000]  有些就說
[00:12:26.000 --> 00:12:31.000]  祂是受造界裡面排第一的
[00:12:31.000 --> 00:12:33.000]  祂是高的
[00:12:33.000 --> 00:12:39.000]  有些就說祂是管治受造物的
[00:12:39.000 --> 00:12:42.000]  其實在神學上很重要的
[00:12:42.000 --> 00:12:45.000]  有一個信經叫尼西亞信經
[00:12:45.000 --> 00:12:47.000]  就是反駁亞劉主義
[00:12:47.000 --> 00:12:49.000]  然後寫下來
[00:12:49.000 --> 00:12:53.000]  基督是生成而非造成
[00:12:53.000 --> 00:12:56.000]  我們就一頭霧水了
[00:12:56.000 --> 00:12:59.000]  生成又是什麼意思呢
[00:12:59.000 --> 00:13:01.000]  造成我們明白了
[00:13:01.000 --> 00:13:03.000]  因為這個抗拒說
[00:13:03.000 --> 00:13:06.000]  將基督變成是受造物的其中一個位置
[00:13:06.000 --> 00:13:08.000]  無論多高都好
[00:13:08.000 --> 00:13:10.000]  你排了祂就是第一名
[00:13:10.000 --> 00:13:12.000]  不過是進了那個class
[00:13:12.000 --> 00:13:14.000]  就是那個class
[00:13:14.000 --> 00:13:16.000]  到底基督是還是不是呢
[00:13:16.000 --> 00:13:20.000]  這個大公教會在當時作出裁決
[00:13:20.000 --> 00:13:23.000]  作出這個抗拒異端
[00:13:23.000 --> 00:13:26.000]  直到今時今日都仍然是這樣說的
[00:13:26.000 --> 00:13:28.000]  就是生成而非造成
[00:13:28.000 --> 00:13:30.000]  就在神學上就是說
[00:13:30.000 --> 00:13:32.000]  確認耶穌基督第一
[00:13:32.000 --> 00:13:34.000]  絕非受創造的
[00:13:34.000 --> 00:13:38.000]  除非說天父是創造祂
[00:13:38.000 --> 00:13:40.000]  那麼天父怎麼創造祂呢
[00:13:40.000 --> 00:13:43.000]  如果是被創造的就引起一個論證
[00:13:43.000 --> 00:13:45.000]  祂如果是創造主
[00:13:45.000 --> 00:13:48.000]  祂又怎麼會是被創造呢
[00:13:48.000 --> 00:13:50.000]  有些人說不是的
[00:13:50.000 --> 00:13:53.000]  也有一個華人教會的教派
[00:13:53.000 --> 00:13:58.000]  他們認為自己都是很有獨特的綽見的
[00:13:58.000 --> 00:14:00.000]  到今天似乎都沒有改變的
[00:14:00.000 --> 00:14:02.000]  他們就說我們反對亞流的
[00:14:02.000 --> 00:14:04.000]  你們這班人不要說我們是亞流主義的
[00:14:04.000 --> 00:14:05.000]  我們不要啊
[00:14:05.000 --> 00:14:09.000]  我們確認耶穌基督是絕對是神的兒子
[00:14:09.000 --> 00:14:12.000]  就是說祂百分之百是上帝來的
[00:14:12.000 --> 00:14:16.000]  不過我們根據我們研究聖經的成果
[00:14:16.000 --> 00:14:19.000]  我們又堅持Product of cost
[00:14:19.000 --> 00:14:23.000]  就是說祂是受造界裡面第一名的
[00:14:23.000 --> 00:14:24.000]  祂是受造的
[00:14:24.000 --> 00:14:26.000]  祂不受造 祂怎麼做人呢
[00:14:26.000 --> 00:14:27.000]  諸如此類的東西
[00:14:27.000 --> 00:14:30.000]  那麼這些爭論其實是不優的
[00:14:30.000 --> 00:14:32.000]  但是在我的歷史裡面
[00:14:32.000 --> 00:14:35.000]  給我們看見一個比較清楚的
[00:14:35.000 --> 00:14:37.000]  就是說不用接受這一班朋友
[00:14:37.000 --> 00:14:39.000]  他們所說的叫不叫做朋友
[00:14:39.000 --> 00:14:42.000]  就是說你們不要因熱廢食
[00:14:42.000 --> 00:14:45.000]  你們因為是想抗拒亞流主義
[00:14:45.000 --> 00:14:48.000]  於是連聖經這樣說你們都不能夠接受
[00:14:48.000 --> 00:14:49.000]  他們說得這麼大道理
[00:14:49.000 --> 00:14:51.000]  那都是很聖經的
[00:14:51.000 --> 00:14:54.000]  那到底誰是聖經還是不是聖經呢
[00:14:54.000 --> 00:14:57.000]  我自己再去看的時候
[00:14:57.000 --> 00:14:59.000]  說給大家聽
[00:14:59.000 --> 00:15:05.000]  我覺得這一種又說我們反對亞流
[00:15:05.000 --> 00:15:08.000]  但是其實又接受亞流一部分的
[00:15:08.000 --> 00:15:10.000]  和這個尼西亞會議
[00:15:10.000 --> 00:15:13.000]  直到對大公教會的影響的
[00:15:13.000 --> 00:15:17.000]  我自己是站在這個大公教會的元老裡面的
[00:15:17.000 --> 00:15:19.000]  我不會跟隨某一派的人
[00:15:19.000 --> 00:15:24.000]  是去了那邊說耶穌基督是受造者
[00:15:24.000 --> 00:15:25.000]  行不行
[00:15:25.000 --> 00:15:26.000]  OK
[00:15:26.000 --> 00:15:29.000]  那你可能都是一頭霧水
[00:15:29.000 --> 00:15:31.000]  那麼這個生成是什麼呢
[00:15:31.000 --> 00:15:32.000]  生成就是說
[00:15:32.000 --> 00:15:37.000]  其實沒有任何受造之物之前
[00:15:37.000 --> 00:15:38.000]  已經在的
[00:15:38.000 --> 00:15:40.000]  那麼那個是誰呢
[00:15:40.000 --> 00:15:42.000]  那麼那個才是真神
[00:15:42.000 --> 00:15:44.000]  明白嗎
[00:15:44.000 --> 00:15:45.000]  行不行
[00:15:45.000 --> 00:15:47.000]  給點反應吧
[00:15:47.000 --> 00:15:49.000]  那麼有些人
[00:15:49.000 --> 00:15:50.000]  你有沒有聽過有些人說
[00:15:50.000 --> 00:15:53.000]  你們說神創造萬有
[00:15:53.000 --> 00:15:56.000]  那麼請問誰創造神呢
[00:15:56.000 --> 00:15:58.000]  我們都神神的
[00:15:58.000 --> 00:16:01.000]  這些人你都不用跟他回答的了
[00:16:01.000 --> 00:16:03.000]  最簡單就是現在說
[00:16:03.000 --> 00:16:06.000]  耶穌基督是生成
[00:16:06.000 --> 00:16:08.000]  就是說生成
[00:16:08.000 --> 00:16:10.000]  生成其實簡單一點來說
[00:16:10.000 --> 00:16:13.000]  就是祂是上帝
[00:16:13.000 --> 00:16:15.000]  三一上帝
[00:16:15.000 --> 00:16:16.000]  以前是
[00:16:16.000 --> 00:16:17.000]  今天是
[00:16:17.000 --> 00:16:19.000]  永遠都是
[00:16:19.000 --> 00:16:21.000]  是生成而非造成
[00:16:21.000 --> 00:16:23.000]  用神學的字眼
[00:16:23.000 --> 00:16:28.000]  一個英文字就是pre-existent
[00:16:28.000 --> 00:16:31.000]  用中文來的pre就是前
[00:16:31.000 --> 00:16:33.000]  exist就是存在
[00:16:33.000 --> 00:16:37.000]  就是在萬有之前已在的一位
[00:16:37.000 --> 00:16:41.000]  是與神同則同榮同尊
[00:16:41.000 --> 00:16:43.000]  這些我想我們封聖
[00:16:43.000 --> 00:16:45.000]  其實都要繼續努力
[00:16:45.000 --> 00:16:48.000]  在這個要理聖經文革
[00:16:48.000 --> 00:16:52.000]  和基本很淺白的神學裡面
[00:16:52.000 --> 00:16:53.000]  再追蹤這個根基
[00:16:53.000 --> 00:16:54.000]  否則的話
[00:16:54.000 --> 00:16:57.000]  我們真的很容易被人迷惑
[00:16:57.000 --> 00:16:58.000]  拿走了
[00:16:58.000 --> 00:17:00.000]  今天有很多人很聰明
[00:17:00.000 --> 00:17:04.000]  而且網上的資料也是多到不得了
[00:17:04.000 --> 00:17:05.000]  不過你怎樣消化
[00:17:05.000 --> 00:17:06.000]  怎樣決定
[00:17:06.000 --> 00:17:07.000]  是很重要
[00:17:07.000 --> 00:17:10.000]  求主幫助我們
[00:17:10.000 --> 00:17:13.000]  我喜歡這個Ben Witherington
[00:17:13.000 --> 00:17:14.000]  他來香港的時候
[00:17:14.000 --> 00:17:15.000]  我也有機會
[00:17:15.000 --> 00:17:17.000]  來為他翻譯
[00:17:17.000 --> 00:17:19.000]  他就是一個
[00:17:19.000 --> 00:17:21.000]  專在修辭學方面
[00:17:21.000 --> 00:17:24.000]  來研究聖經的
[00:17:24.000 --> 00:17:26.000]  rhetorical historical的
[00:17:26.000 --> 00:17:29.000]  聖經的commentary的一位作者
[00:17:29.000 --> 00:17:31.000]  他告訴我們
[00:17:31.000 --> 00:17:33.000]  其實第一章第十三節說到基督
[00:17:33.000 --> 00:17:38.000]  就是所謂是守生的
[00:17:38.000 --> 00:17:44.000]  就不是將祂擺在創造物裡面的第一
[00:17:44.000 --> 00:17:48.000]  因為這個prototokos
[00:17:48.000 --> 00:17:50.000]  這個守生的這個字
[00:17:50.000 --> 00:17:52.000]  在第十八節都用過
[00:17:52.000 --> 00:17:54.000]  是在復活的裡面是守生的
[00:17:54.000 --> 00:17:58.000]  就是說在時序上
[00:17:58.000 --> 00:18:00.000]  是創啟這個時間的
[00:18:00.000 --> 00:18:02.000]  所以不是將祂擺進去
[00:18:02.000 --> 00:18:04.000]  那個界別裡面
[00:18:04.000 --> 00:18:06.000]  來受造
[00:18:06.000 --> 00:18:08.000]  只是講那個字
[00:18:08.000 --> 00:18:10.000]  第二就是
[00:18:10.000 --> 00:18:13.000]  基督永遠都是站在一個
[00:18:13.000 --> 00:18:18.000]  創造主與被造主的對立面
[00:18:18.000 --> 00:18:20.000]  行不行
[00:18:20.000 --> 00:18:22.000]  你想起這個楊福音第一章
[00:18:22.000 --> 00:18:25.000]  太初有道,道與神同在,道走之神
[00:18:25.000 --> 00:18:27.000]  很清楚了
[00:18:27.000 --> 00:18:29.000]  萬物是藉著
[00:18:29.000 --> 00:18:31.000]  給點反應
[00:18:31.000 --> 00:18:33.000]  是藉著他造的,凡被造的
[00:18:33.000 --> 00:18:35.000]  沒有一樣
[00:18:35.000 --> 00:18:37.000]  不是藉著他造的
[00:18:37.000 --> 00:18:39.000]  其實我們多一些這樣的活動都不錯
[00:18:39.000 --> 00:18:41.000]  太初有道
[00:18:41.000 --> 00:18:43.000]  道與道走之神
[00:18:43.000 --> 00:18:48.000]  這道太初與神同在
[00:18:48.000 --> 00:18:50.000]  萬物
[00:18:50.000 --> 00:18:52.000]  凡造的,凡被造的
[00:18:52.000 --> 00:19:01.000]  總之他是一位先在的一位
[00:19:01.000 --> 00:19:06.000]  而prototokos是在講基督與萬物的關係
[00:19:06.000 --> 00:19:10.000]  正如icon,image,像
[00:19:10.000 --> 00:19:14.000]  是在講基督與父神的關係
[00:19:14.000 --> 00:19:18.000]  然後這個詩篇
[00:19:18.000 --> 00:19:20.000]  有一節的經文我不講哪一節
[00:19:20.000 --> 00:19:23.000]  是在講上帝將這個君王
[00:19:23.000 --> 00:19:25.000]  立為prototokos
[00:19:25.000 --> 00:19:28.000]  是在講將最尊貴的位置給他
[00:19:28.000 --> 00:19:31.000]  這個哥羅西書這裡
[00:19:31.000 --> 00:19:33.000]  都是在講他是最高的
[00:19:33.000 --> 00:19:35.000]  那一位創造主
[00:19:35.000 --> 00:19:37.000]  那一位的基督
[00:19:37.000 --> 00:19:38.000]  好不好
[00:19:38.000 --> 00:19:40.000]  那麼這個
[00:19:40.000 --> 00:19:43.000]  我們看到的重要性是什麼
[00:19:43.000 --> 00:19:45.000]  第十六節說
[00:19:45.000 --> 00:19:47.000]  因為萬有都是靠他造的
[00:19:47.000 --> 00:19:52.000]  他不是受造物的其中一位
