
[00:00:00.000 --> 00:00:04.600]  各位頂姐妹大家好
[00:22:07.280 --> 00:22:11.280]  這個要搞清楚對象的問題
[00:22:11.280 --> 00:22:13.280]  第二個問題就是
[00:22:13.280 --> 00:22:17.280]  我主有什麼吩咐僕人呢?
[00:22:17.280 --> 00:22:19.280]  當他搞清楚對象
[00:22:19.280 --> 00:22:23.280]  就是從耶華神那裡來的軍隊元帥
[00:22:23.280 --> 00:22:25.280]  他就二話不說
[00:22:25.280 --> 00:22:29.280]  我主承認他就是主人
[00:22:29.280 --> 00:22:32.280]  有什麼吩咐僕人承認自己是僕人
[00:22:32.280 --> 00:22:34.280]  就是希望知道要怎麼做
[00:22:34.280 --> 00:22:42.280]  這其實是一個非常典型的信心步驟
[00:22:42.280 --> 00:22:44.280]  信心是什麼呢?
[00:22:44.280 --> 00:22:46.280]  就是要搞清楚我們信的是誰
[00:22:46.280 --> 00:22:49.280]  然後搞清楚我們要信什麼
[00:22:49.280 --> 00:22:53.280]  然後就信
[00:22:53.280 --> 00:22:54.280]  信就有行動
[00:22:54.280 --> 00:23:00.280]  所以這基本上是一個who what how的次序
[00:23:00.280 --> 00:23:02.280]  這個次序顛倒是不行的
[00:23:02.280 --> 00:23:05.280]  先搞清楚who信誰
[00:23:05.280 --> 00:23:07.280]  然後what信什麼
[00:23:07.280 --> 00:23:09.280]  然後就是怎麼信
[00:23:09.280 --> 00:23:11.280]  怎麼完全投入
[00:23:11.280 --> 00:23:14.280]  而保羅在大馬式路上
[00:23:14.280 --> 00:23:18.280]  同樣問顯然的耶穌兩個問題
[00:23:18.280 --> 00:23:22.280]  第一就是主啊你是誰
[00:23:22.280 --> 00:23:24.280]  就是搞清楚他是誰
[00:23:24.280 --> 00:23:27.280]  然後他搞清楚
