
[00:00:00.000 --> 00:00:06.000]  今天是聖誕節 又是主日
[00:04:23.000 --> 00:04:27.000]  這個世界、這個地球在造就之下
[00:04:27.000 --> 00:04:29.000]  所以剛才普世歡騰說
[00:04:29.000 --> 00:04:32.000]  當耶穌基督再次來臨的時候
[00:04:32.000 --> 00:04:34.000]  荊棘都會被消滅
[00:04:34.000 --> 00:04:37.000]  詛咒都能得到迴轉
[00:04:37.000 --> 00:04:39.000]  就是這個原因
[00:04:39.000 --> 00:04:41.000]  所以耶穌基督再次來臨
[00:04:41.000 --> 00:04:44.000]  我們知道是一個萬物復興的時候
[00:04:44.000 --> 00:04:47.000]  馬太福音的十九章二十八節
[00:04:47.000 --> 00:04:49.000]  耶穌與門徒說
[00:04:49.000 --> 00:04:51.000]  「我實在告訴你們
[00:04:51.000 --> 00:04:53.000]  你們且跟從我的人
[00:04:53.000 --> 00:04:54.000]  到復興的時候
[00:04:54.000 --> 00:04:57.000]  人只坐在他榮耀的寶座上
[00:04:57.000 --> 00:05:00.000]  你們也要坐在十二個寶座上
[00:05:00.000 --> 00:05:03.000]  審判以色列的十二支派」
[00:05:03.000 --> 00:05:07.000]  有沒有看到又一次提到復興的時候
[00:05:07.000 --> 00:05:10.000]  復興的時候
[00:05:10.000 --> 00:05:14.000]  耶穌基督就會帶領我們進入千禧年國
[00:05:14.000 --> 00:05:16.000]  是一個禧年
[00:05:16.000 --> 00:05:20.000]  所以我們今天的主題
[00:05:20.000 --> 00:05:22.000]  就是利美記的二十五章
[00:05:22.000 --> 00:05:25.000]  說到禧年是甚麼
[00:05:25.000 --> 00:05:29.000]  我們要說禧年之前
[00:05:29.000 --> 00:05:31.000]  我們先要說安息年
[00:05:31.000 --> 00:05:34.000]  安息年與禧年是有很大的年代關係
[00:05:34.000 --> 00:05:36.000]  但如果你留意的話
[00:05:36.000 --> 00:05:39.000]  當摩西寫利美記給以色列人
[00:05:39.000 --> 00:05:42.000]  說他們要守安息年和禧年
[00:05:42.000 --> 00:05:45.000]  當時他們還未進入應許之地
[00:05:45.000 --> 00:05:47.000]  這是將來的事
[00:05:47.000 --> 00:05:49.000]  要進入迦南地
[00:05:49.000 --> 00:05:53.000]  他們才可以守安息年和禧年
[00:05:53.000 --> 00:05:56.000]  我們看禧年之前
[00:05:56.000 --> 00:05:58.000]  先看看安息年
[00:05:58.000 --> 00:06:02.000]  是記載在利美記的二十五章一至七節
[00:06:02.000 --> 00:06:08.000]  希伯來文是沒有分開安息年和安息日
[00:06:08.000 --> 00:06:09.000]  沒有分別的
[00:06:09.000 --> 00:06:11.000]  都是Shabbat這個字
[00:06:11.000 --> 00:06:18.000]  這個概念與但爾利書第九章七十七是很相似
[00:06:18.000 --> 00:06:22.000]  七十七字是Shabbuwa這個字
[00:06:22.000 --> 00:06:24.000]  是七字
[00:06:24.000 --> 00:06:27.000]  與Shabbat是很相似
[00:06:27.000 --> 00:06:30.000]  兩個字都是同出一個字根
[00:06:30.000 --> 00:06:35.000]  所以在但爾利書第九章七十七
[00:06:35.000 --> 00:06:37.000]  不是七十個星期
[00:06:37.000 --> 00:06:39.000]  而是七十個七年
[00:06:39.000 --> 00:06:42.000]  一共是四百九十年
[00:06:42.000 --> 00:06:45.000]  今天我不是跟大家說七十個七
[00:06:45.000 --> 00:06:49.000]  我在說但爾利書的時候已經說過
[00:06:49.000 --> 00:06:54.000]  今天要跟大家說的是安息年和禧年
[00:06:54.000 --> 00:06:58.000]  我們先看看有關安息年的教導
[00:06:58.000 --> 00:07:01.000]  在利美記的二十五章二節
[00:07:01.000 --> 00:07:06.000]  說:你們到了我所賜你們的那地的時候
[00:07:06.000 --> 00:07:10.000]  你們就要向耶和華守安息
[00:07:10.000 --> 00:07:13.000]  神說:當你們進入了應許之地
[00:07:13.000 --> 00:07:16.000]  你們就要守這個安息年和禧年
[00:07:16.000 --> 00:07:21.000]  有沒有看到這個安息年是給地來安息
[00:07:21.000 --> 00:07:23.000]  不是說人來安息
[00:07:23.000 --> 00:07:26.000]  地要得到安息
[00:07:26.000 --> 00:07:30.000]  六年耕種 第七年地要安息
[00:07:30.000 --> 00:07:33.000]  這裡其實有一個結構
[00:07:33.000 --> 00:07:37.000]  二十五章三節說:六年耕種田地
[00:07:37.000 --> 00:07:39.000]  也要修理葡萄園
[00:07:39.000 --> 00:07:42.000]  第七年不可耕種田地
[00:07:42.000 --> 00:07:45.000]  也不可修理葡萄園
[00:07:45.000 --> 00:07:48.000]  然後在二十五章三節
[00:07:48.000 --> 00:07:50.000]  收藏地的出產
[00:07:50.000 --> 00:07:52.000]  為什麼要收藏
[00:07:52.000 --> 00:07:54.000]  你到了第七年沒有入息
[00:07:54.000 --> 00:07:57.000]  不准耕種 所以你要收藏
[00:07:57.000 --> 00:08:02.000]  所以二十五章四節說:就是向耶和華守的安息
[00:08:02.000 --> 00:08:06.000]  而傳播經文最重心 最重要的地方
[00:08:06.000 --> 00:08:10.000]  第七年地要守成安息
[00:08:10.000 --> 00:08:11.000]  這個就是最重要
[00:08:11.000 --> 00:08:15.000]  六年耕種 第七年的地要安息
[00:08:15.000 --> 00:08:19.000]  但是猶太人一直都不喜歡守安息年
[00:08:19.000 --> 00:08:21.000]  為什麼
[00:08:21.000 --> 00:08:24.000]  明明第七年都可以有收入
[00:08:24.000 --> 00:08:27.000]  你不去耕種就沒收入
[00:08:27.000 --> 00:08:28.000]  哪有這麼笨的
[00:08:28.000 --> 00:08:30.000]  為什麼神叫我們做這些事
[00:08:30.000 --> 00:08:33.000]  所以以色列人都不喜歡這樣做
[00:08:33.000 --> 00:08:37.000]  無論是舊約 甚至現在都是
[00:08:37.000 --> 00:08:39.000]  我曾經見過一個新聞
[00:08:39.000 --> 00:08:42.000]  說猶太人真的很有想像力
[00:08:42.000 --> 00:08:47.000]  他們見到安息年的律法是沒有講到外邦人
[00:08:47.000 --> 00:08:49.000]  所以他們會怎麼做
[00:08:49.000 --> 00:08:54.000]  六年耕種之後 第七年就把地賣給外邦人
[00:08:54.000 --> 00:08:57.000]  由外邦人來耕種
[00:08:57.000 --> 00:09:00.000]  但是在條約當中寫得很清楚
[00:09:00.000 --> 00:09:05.000]  第七年之後你要物歸原主 把地還給我
[00:09:05.000 --> 00:09:11.000]  當然他們會給少少的利益給外邦人來耕種地
[00:09:11.000 --> 00:09:15.000]  但是大部分的收入都是猶太人自己拿回
[00:09:15.000 --> 00:09:18.000]  所以七年仍然有收入
[00:09:18.000 --> 00:09:20.000]  舊約都是一樣
[00:09:20.000 --> 00:09:24.000]  以色列人很多時候都沒有守到安息年
[00:09:24.000 --> 00:09:27.000]  有490年沒有守到
[00:09:27.000 --> 00:09:31.000]  所以在歷代之下的36章21節
[00:09:31.000 --> 00:09:35.000]  神說我要驅逐你們去巴比倫
[00:09:35.000 --> 00:09:38.000]  以至地能夠得到安息
[00:09:38.000 --> 00:09:52.000]  (國語)
[00:09:52.000 --> 00:09:56.000]  有沒有看到 為什麼是七十年驅逐他們去巴比倫
[00:09:56.000 --> 00:10:00.000]  因為他們490年沒有守到安息年
[00:10:00.000 --> 00:10:03.000]  每七年就是一個安息年
[00:10:03.000 --> 00:10:09.000]  490年除七 他們差神多少個安息年呢
[00:10:09.000 --> 00:10:11.000]  七十個
[00:10:11.000 --> 00:10:14.000]  所以神一次過把他們驅逐去巴比倫
[00:10:14.000 --> 00:10:18.000]  七十年 拿回那七十年回來
[00:10:18.000 --> 00:10:21.000]  當神驅逐以色列人出迦南地
[00:10:21.000 --> 00:10:25.000]  就沒有人能夠耕種地荒涼了
[00:10:25.000 --> 00:10:29.000]  就享受了七十個安息年
[00:10:29.000 --> 00:10:31.000]  有一樣東西很有趣
[00:10:31.000 --> 00:10:33.000]  在說新約的時候
[00:10:33.000 --> 00:10:35.000]  彼得問耶穌基督
[00:10:35.000 --> 00:10:38.000]  我要赦免我的弟兄多少次啊
[00:10:38.000 --> 00:10:41.000]  耶穌基督說七十個七次
[00:10:41.000 --> 00:10:45.000]  神真的赦免了以色列人七十個七次
[00:10:45.000 --> 00:10:49.000]  490年都沒有和他們算帳
[00:10:49.000 --> 00:10:53.000]  491年神就把他們趕去巴比倫
[00:10:53.000 --> 00:10:56.000]  以至地能夠得到安息
[00:10:56.000 --> 00:11:03.000]  所以我們看到神是很著重安息年
[00:11:03.000 --> 00:11:06.000]  當以色列人不守安息年
[00:11:06.000 --> 00:11:09.000]  神就把他們趕去巴比倫七十年
[00:11:09.000 --> 00:11:12.000]  如果神是這麼看重安息年
[00:11:12.000 --> 00:11:16.000]  你想想神會不會更加看重欺年呢
[00:11:16.000 --> 00:11:19.000]  我相信會更加看重欺年
[00:11:19.000 --> 00:11:21.000]  欺年又是什麼呢
[00:11:21.000 --> 00:11:25.000]  在《敘利美記》的25章8節告訴我們
[00:11:25.000 --> 00:11:28.000]  你要計算七個安息年
[00:11:28.000 --> 00:11:30.000]  就是77年
[00:11:30.000 --> 00:11:33.000]  這便為你成了七個安息年
[00:11:33.000 --> 00:11:36.000]  共49年
[00:11:36.000 --> 00:11:38.000]  你說什麼呢
[00:11:38.000 --> 00:11:41.000]  這篇經文不是這麼容易明白的
[00:11:41.000 --> 00:11:44.000]  但是神用了三個不同的方式
[00:11:44.000 --> 00:11:48.000]  四次告訴以色列人欺年是什麼
[00:11:48.000 --> 00:11:53.000]  安息年就是六年之後第七年是安息年
[00:11:53.000 --> 00:11:58.000]  欺年是七個安息年之後就是一個欺年
[00:11:58.000 --> 00:12:02.000]  七個安息年77就是49
[00:12:02.000 --> 00:12:05.000]  第五十年就是欺年
[00:12:05.000 --> 00:12:09.000]  所以經文三次說是七個安息年
[00:12:09.000 --> 00:12:12.000]  或者是七個七年
[00:12:12.000 --> 00:12:15.000]  或者是一共49年就到欺年
[00:12:15.000 --> 00:12:19.000]  這個欺年就是我們所說
[00:12:19.000 --> 00:12:24.000]  象徵萬物復興的時候就是一個欺年
[00:12:24.000 --> 00:12:27.000]  這個就是我們今天的主題
[00:12:27.000 --> 00:12:29.000]  所以很清楚了
[00:12:29.000 --> 00:12:31.000]  每七年就是一個安息年
[00:12:31.000 --> 00:12:35.000]  每七個安息年就是一個欺年
[00:12:35.000 --> 00:12:40.000]  有人會問欺年會有什麼事情發生呢
[00:12:40.000 --> 00:12:43.000]  在《敘利美記》的25章說得很清楚
[00:12:43.000 --> 00:12:46.000]  所有的俘虜得到自由
[00:12:46.000 --> 00:12:48.000]  奴隸得到釋放
[00:12:48.000 --> 00:12:51.000]  家庭成員會團聚
[00:12:51.000 --> 00:12:54.000]  債務全部赦免
[00:12:54.000 --> 00:12:57.000]  土地物歸原主
[00:12:57.000 --> 00:13:02.000]  如果你說物主已經不在世上
[00:13:02.000 --> 00:13:04.000]  給他的子女
[00:13:04.000 --> 00:13:08.000]  如果沒有子女給至親的親屬
[00:13:08.000 --> 00:13:10.000]  記不記得路德記
[00:13:10.000 --> 00:13:16.000]  拿俄米的丈夫就是因為由饑荒去了摩亞
[00:13:16.000 --> 00:13:19.000]  結果他死在異鄉摩亞
[00:13:19.000 --> 00:13:22.000]  兩個兒子都和他一起死了
[00:13:22.000 --> 00:13:26.000]  拿俄米的寡婦帶著路德的媳婦
[00:13:26.000 --> 00:13:30.000]  就回到以色列 回到伯利恆
[00:13:30.000 --> 00:13:32.000]  接著由誰來贖呢
[00:13:32.000 --> 00:13:35.000]  波亞斯就是至親的親屬
[00:13:35.000 --> 00:13:41.000]  來幫拿俄米的丈夫贖回他應有的地圖
[00:13:41.000 --> 00:13:47.000]  這個有地分的系統是由何時開始的呢
[00:13:47.000 --> 00:13:49.000]  是由約書亞記
[00:13:49.000 --> 00:13:51.000]  記不記得我說約書亞記
[00:13:51.000 --> 00:13:54.000]  當他打勝了迦南人
[00:13:54.000 --> 00:13:56.000]  拿了迦南地之後
[00:13:56.000 --> 00:13:58.000]  就將地分給十二支派
[00:13:58.000 --> 00:14:02.000]  再由十二支派分給各個宗族
[00:14:02.000 --> 00:14:05.000]  再由宗族分給每一個家室
[00:14:05.000 --> 00:14:09.000]  所以每個家庭都有分地
[00:14:09.000 --> 00:14:12.000]  而如果你是很窮
[00:14:12.000 --> 00:14:14.000]  你沒有辦法維生
[00:14:14.000 --> 00:14:16.000]  你可以將地賣掉
[00:14:16.000 --> 00:14:19.000]  但是五十年後這個地一定要回來你的島
[00:14:19.000 --> 00:14:21.000]  一定要物歸原主
[00:14:21.000 --> 00:14:23.000]  這個就是欺孽
[00:14:23.000 --> 00:14:25.000]  所以你去到以色列去買一塊地
[00:14:25.000 --> 00:14:28.000]  你最多擁有這塊地五十年
[00:14:28.000 --> 00:14:30.000]  你就要物歸原主
[00:14:30.000 --> 00:14:34.000]  給原來的地主
[00:14:34.000 --> 00:14:37.000]  在文素記我和大家說過
[00:14:37.000 --> 00:14:39.000]  有一個很有趣的案例
[00:14:39.000 --> 00:14:45.000]  在馬拿西族有一個人叫西羅菲哈
[00:14:45.000 --> 00:14:48.000]  他有五個女兒沒有兒子
[00:14:48.000 --> 00:14:50.000]  因為他沒有兒子
[00:14:50.000 --> 00:14:54.000]  所以族人就說要將西羅菲哈的名字
[00:14:54.000 --> 00:14:56.000]  在族譜中拿走了
[00:14:56.000 --> 00:14:59.000]  你都沒有兒子承繼你的產業
[00:14:59.000 --> 00:15:00.000]  擺個名字在那裏幹甚麼呢
[00:15:00.000 --> 00:15:02.000]  拿走你的名字
[00:15:02.000 --> 00:15:04.000]  這五個女兒就走去找摩西
[00:15:04.000 --> 00:15:06.000]  當時還未進迦南地
[00:15:06.000 --> 00:15:08.000]  他們就去找摩西
[00:15:08.000 --> 00:15:10.000]  他說這樣不公平
[00:15:10.000 --> 00:15:12.000]  女子都應該承受產業
[00:15:12.000 --> 00:15:15.000]  為甚麼只有男人可以承受產業
[00:15:15.000 --> 00:15:17.000]  就將這件案件拿去摩西
[00:15:17.000 --> 00:15:19.000]  摩西是很有智慧
[00:15:19.000 --> 00:15:22.000]  馬上呈現在耶和華的面前
[00:15:22.000 --> 00:15:25.000]  這個就成為了一個案例
[00:15:25.000 --> 00:15:27.000]  案例是甚麼
[00:15:27.000 --> 00:15:31.000]  不單止是西羅菲哈五個女兒的事
[00:15:31.000 --> 00:15:33.000]  要這樣處理
[00:15:33.000 --> 00:15:37.000]  以後所有的事情如有雷同
[00:15:37.000 --> 00:15:40.000]  都要照著西羅菲哈五個女兒
[00:15:40.000 --> 00:15:43.000]  這樣的判斷來判決
[00:15:43.000 --> 00:15:45.000]  怎樣判決呢
[00:15:45.000 --> 00:15:48.000]  在《文素記》的27章8節
[00:15:48.000 --> 00:15:50.000]  要曉喻以色列人說
[00:15:50.000 --> 00:15:52.000]  人若死了沒有兒子
[00:15:52.000 --> 00:15:55.000]  就要把他的產業歸給他的女兒
[00:15:55.000 --> 00:15:59.000]  若沒有女兒就給這個人的弟兄
[00:15:59.000 --> 00:16:01.000]  沒有弟兄就給他的叔伯
[00:16:01.000 --> 00:16:04.000]  沒有叔伯就給自己的親屬
[00:16:04.000 --> 00:16:07.000]  這個就是那俄米那件事
[00:16:07.000 --> 00:16:12.000]  就是由波亞斯來替她的丈夫贖回嬰幼的地
[00:16:12.000 --> 00:16:14.000]  有節的經文說
[00:16:14.000 --> 00:16:18.000]  這要作以色列人的律例典章
[00:16:18.000 --> 00:16:21.000]  是照耶和華吩咐摩西的
[00:16:21.000 --> 00:16:22.000]  很重要
[00:16:22.000 --> 00:16:27.000]  以後任何人沒有兒子有女兒
[00:16:27.000 --> 00:16:29.000]  女兒可以承受產業
[00:16:29.000 --> 00:16:32.000]  《文素記》的27章8節
[00:16:32.000 --> 00:16:36.000]  但是另外有一件事我們要注意
[00:16:36.000 --> 00:16:40.000]  如果這個女子承受了產業
[00:16:40.000 --> 00:16:44.000]  她又去嫁了第二個支派的男孩
[00:16:44.000 --> 00:16:47.000]  這個地就流失了去到第二個支派
[00:16:47.000 --> 00:16:49.000]  不行
[00:16:49.000 --> 00:16:53.000]  這樣慢慢可能一個支派沒有地了
[00:16:53.000 --> 00:16:55.000]  所以又有另外一條的律法
[00:16:55.000 --> 00:16:57.000]  《文素記》的36章8節
[00:16:57.000 --> 00:17:01.000]  凡在以色列支派中得了產業的女子
[00:17:01.000 --> 00:17:04.000]  必作同宗支派的妻
[00:17:04.000 --> 00:17:09.000]  好叫以色列人各自承受祖宗的產業
[00:17:09.000 --> 00:17:10.000]  你是女子
[00:17:10.000 --> 00:17:12.000]  你可以有承繼權
[00:17:12.000 --> 00:17:16.000]  但是你一定要嫁給自己的支派的人
[00:17:16.000 --> 00:17:22.000]  好叫每個支派都會繼續承受神給他們的產業
[00:17:22.000 --> 00:17:24.000]  你說牧師
[00:17:24.000 --> 00:17:25.000]  一頭牧水了
[00:17:25.000 --> 00:17:29.000]  聖誕節你真的要說這些幹什麼
[00:17:29.000 --> 00:17:33.000]  聖誕節當然要說耶穌基督的家譜
[00:17:33.000 --> 00:17:35.000]  耶穌基督的誕生
[00:17:35.000 --> 00:17:40.000]  在四福音裡面耶穌基督有多少個家譜
[00:17:40.000 --> 00:17:43.000]  這個問題不是那麼容易回答
[00:17:43.000 --> 00:17:45.000]  很多人會說兩個
[00:17:45.000 --> 00:17:48.000]  馬太一章和路加三章
[00:17:48.000 --> 00:17:52.000]  這兩個是地上耶穌基督的家譜
[00:17:52.000 --> 00:17:54.000]  天上的家譜
[00:17:54.000 --> 00:17:57.000]  約翰福音的第一章
[00:17:57.000 --> 00:17:59.000]  太初有道
[00:17:59.000 --> 00:18:01.000]  道與神同在
[00:18:01.000 --> 00:18:02.000]  道就至神
[00:18:02.000 --> 00:18:06.000]  這個就是耶穌基督天上的家譜
[00:18:06.000 --> 00:18:08.000]  地上的家譜有兩個
[00:18:08.000 --> 00:18:12.000]  我先和大家說馬太福音第一章
[00:18:12.000 --> 00:18:13.000]  耶穌基督的家譜
[00:18:13.000 --> 00:18:17.000]  馬太說耶穌基督是亞伯拉罕的後人
[00:18:17.000 --> 00:18:20.000]  然後傳到大衛
[00:18:20.000 --> 00:18:22.000]  我跳了好幾代
[00:18:22.000 --> 00:18:24.000]  我只說重要的人物
[00:18:24.000 --> 00:18:26.000]  不重要的我不說
[00:18:26.000 --> 00:18:28.000]  大衛為什麼這麼重要
[00:18:28.000 --> 00:18:31.000]  耶穌基督是大衛的後人
[00:18:31.000 --> 00:18:32.000]  他是尼賽亞
[00:18:32.000 --> 00:18:35.000]  他將會坐在大衛的皇位上
[00:18:35.000 --> 00:18:37.000]  這很重要
[00:18:37.000 --> 00:18:39.000]  大衛傳到所羅門
[00:18:39.000 --> 00:18:41.000]  人所共知
[00:18:41.000 --> 00:18:43.000]  這是王的血脈
[00:18:43.000 --> 00:18:47.000]  再由所羅門傳給很多的皇帝
[00:18:47.000 --> 00:18:49.000]  大件事去到一個王
[00:18:49.000 --> 00:18:51.000]  叫做耶哥尼亞
[00:18:51.000 --> 00:18:53.000]  這個人非常邪惡
[00:18:53.000 --> 00:18:55.000]  為神所不起怨
[00:18:55.000 --> 00:18:57.000]  神就詛咒他
[00:18:57.000 --> 00:19:01.000]  在《述耶利米書》的22章30節
[00:19:01.000 --> 00:19:03.000]  「而胡說如此說
[00:19:03.000 --> 00:19:06.000]  要寫明這人算為無子
[00:19:06.000 --> 00:19:09.000]  是平生不得恨痛的
[00:19:09.000 --> 00:19:13.000]  因為他的後裔中再無一人不恨痛
[00:19:13.000 --> 00:19:17.000]  能坐在大衛的寶座上自理猶大」
[00:19:17.000 --> 00:19:19.000]  大件事
[00:19:19.000 --> 00:19:21.000]  這個人就算有兒子
[00:19:21.000 --> 00:19:23.000]  神說我當他沒有兒子
[00:19:23.000 --> 00:19:27.000]  他的後裔無人能夠坐在大衛的皇位上
[00:19:27.000 --> 00:19:30.000]  哇 撒旦聽到這句話
[00:19:30.000 --> 00:19:31.000]  開心得不得了
[00:19:31.000 --> 00:19:33.000]  神啊 神啊
[00:19:33.000 --> 00:19:36.000]  你真是作繭自斃
[00:19:36.000 --> 00:19:39.000]  自己弄出這樣的詛咒
[00:19:39.000 --> 00:19:44.000]  使耶穌基督不能夠坐在大衛的皇位上
[00:19:44.000 --> 00:19:48.000]  咦 這條血脈傳去給誰啊?
[00:19:48.000 --> 00:19:50.000]  給約瑟
[00:19:50.000 --> 00:19:52.000]  約瑟是不是耶穌基督的身父啊?
[00:19:52.000 --> 00:19:53.000]  不是
[00:19:53.000 --> 00:19:56.000]  所以這條血脈就算沒有咒詛
[00:19:56.000 --> 00:19:58.000]  也不成立
[00:19:58.000 --> 00:20:02.000]  何況是一條被咒詛的血脈
[00:20:02.000 --> 00:20:04.000]  那你說為什麼有這樣的家譜呢?
[00:20:04.000 --> 00:20:06.000]  等一下我們會回來
[00:20:06.000 --> 00:20:09.000]  先看看路加福音的家譜
[00:20:09.000 --> 00:20:11.000]  第三章
[00:20:11.000 --> 00:20:13.000]  所有人都是亞當的後裔
[00:20:13.000 --> 00:20:15.000]  是不是啊?
[00:20:15.000 --> 00:20:17.000]  我又跳了好幾代
[00:20:17.000 --> 00:20:19.000]  由亞當到阿伯拉罕
[00:20:19.000 --> 00:20:21.000]  阿伯拉罕到大衛
[00:20:21.000 --> 00:20:23.000]  又是去到大衛 很有趣
[00:20:23.000 --> 00:20:26.000]  由大衛不再去所羅門
[00:20:26.000 --> 00:20:28.000]  去拿丹另外一個兒子
[00:20:28.000 --> 00:20:31.000]  再由拿丹去到瑪利亞
[00:20:31.000 --> 00:20:37.000]  瑪利亞就將大衛的皇位傳給了耶穌基督
[00:20:37.000 --> 00:20:41.000]  你說等一下 女人有承繼權嗎?
[00:20:41.000 --> 00:20:43.000]  女子有沒有承繼權啊?
[00:20:43.000 --> 00:20:46.000]  文素記的27章8節
[00:20:46.000 --> 00:20:50.000]  西羅菲哈五個女兒就是一個案例
[00:20:50.000 --> 00:20:52.000]  就是經過瑪利亞
[00:20:52.000 --> 00:20:55.000]  傳了大衛的皇位給耶穌基督
[00:20:55.000 --> 00:20:58.000]  這個很重要的
[00:20:58.000 --> 00:21:00.000]  因為當人類犯罪
[00:21:00.000 --> 00:21:03.000]  在創世記的三章15節
[00:21:03.000 --> 00:21:06.000]  神衣經預言有什麼呢?
[00:21:06.000 --> 00:21:09.000]  有女人的後裔
[00:21:09.000 --> 00:21:10.000]  我跟大家說過了
